active_experts,combine_ms,critical_rank,dispatch_ms,expert_backend,expert_load_cv,expert_max_mean_rank,expert_ms,full_moe_ms,iteration,layer,max_expert_load,mean_expert_load,mean_expert_rank_ms,mean_full_rank_ms,modality,prepare_finalize_backend,rank_count,rank_cv,rank_loads,rank_max_mean_load,request_id,topology,total_assignments_local_sum,volume,workload
128,0.018144000321626663,0,0.01881599985063076,TritonExperts,0.663297997807615,1.0070461605081535,0.7500479817390442,10.228608131408691,0,18,5092.0,1483.0,0.7448000013828278,10.224975824356079,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.12519611697005953,"[55276, 41272, 51136, 42140]",1.1647842211732973,large_mixed,TP_ONLY,189824,large,mixed
128,0.018303999677300453,3,0.018751999363303185,TritonExperts,0.6348592599599069,1.0114722406109788,0.7610560059547424,10.248543739318848,0,19,4348.0,1483.0,0.7524240165948868,10.241168022155762,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.034903472345777856,"[48916, 45728, 45884, 49296]",1.0387727579231287,large_mixed,TP_ONLY,189824,large,mixed
128,0.018015999346971512,0,0.01897599920630455,TritonExperts,0.6653527791746875,1.0126404413523662,0.76009601354599,10.268511772155762,0,20,6296.0,1483.0,0.7506079971790314,10.266520023345947,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.1057258845143435,"[55880, 43016, 44444, 46484]",1.1775118004045853,large_mixed,TP_ONLY,189824,large,mixed
127,0.01788800023496151,0,0.019648000597953796,TritonExperts,0.6910943841786016,1.011705389348969,0.7578240036964417,10.324128150939941,0,21,5404.0,1494.6771653543308,0.7490560114383698,10.319400072097778,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.22244116371547148,"[64564, 38888, 38540, 47832]",1.360502360080917,large_mixed,TP_ONLY,189824,large,mixed
128,0.018559999763965607,3,0.018592000007629395,TritonExperts,0.6657727578271737,1.0115754818651999,0.760640025138855,10.17846393585205,0,22,6020.0,1483.0,0.7519360035657883,10.176919937133789,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.06895021631446883,"[42160, 47940, 48644, 51080]",1.0763654753877276,large_mixed,TP_ONLY,189824,large,mixed
128,0.01759999990463257,3,0.03606399893760681,TritonExperts,0.7369608667752624,1.0073604386644313,0.7521920204162598,10.278176307678223,0,23,5844.0,1483.0,0.7466960102319717,10.272000074386597,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.12015123963495174,"[41356, 52004, 42276, 54188]",1.141857720836143,large_mixed,TP_ONLY,189824,large,mixed
128,0.018239999189972878,1,0.018848000094294548,TritonExperts,0.6401354078506335,1.0192003190830226,0.7626879811286926,10.535264015197754,0,24,5080.0,1483.0,0.748319998383522,10.511592149734497,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.09367352127693865,"[42968, 54824, 45532, 46500]",1.1552596089008766,large_mixed,TP_ONLY,189824,large,mixed
128,0.017823999747633934,2,0.019231999292969704,TritonExperts,0.7317051735003279,1.0067808589574045,0.7613760232925415,10.31827163696289,0,25,8068.0,1483.0,0.7562480121850967,10.315143823623657,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.12052663268829102,"[49376, 37880, 53040, 49528]",1.1176668914362777,large_mixed,TP_ONLY,189824,large,mixed
128,0.018688000738620758,1,0.019487999379634857,TritonExperts,0.6031735860748927,1.0127397822511532,0.764415979385376,10.181920051574707,0,26,4752.0,1483.0,0.7547999918460846,10.171839952468872,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.06738155646938843,"[43264, 52128, 48048, 46384]",1.0984490896830748,large_mixed,TP_ONLY,189824,large,mixed
128,0.017791999503970146,3,0.018783999606966972,TritonExperts,0.5886577081590075,1.0210160256073268,0.7683839797973633,10.275391578674316,0,27,4392.0,1483.0,0.7525679916143417,10.27019190788269,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.08261371149129447,"[48132, 49660, 40916, 51116]",1.077124072825354,large_mixed,TP_ONLY,189824,large,mixed
128,0.017920000478625298,0,0.021536000072956085,TritonExperts,0.641633644494729,1.051976652001121,0.8061760067939758,10.286399841308594,0,28,5800.0,1483.0,0.7663440108299255,10.285344123840332,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.052433575621815935,"[50692, 45416, 44688, 49028]",1.0681894807821983,large_mixed,TP_ONLY,189824,large,mixed
128,0.017791999503970146,2,0.018719999119639397,TritonExperts,0.5823741153412337,1.0164561905441734,0.7604799866676331,10.325247764587402,0,29,4592.0,1483.0,0.7481679916381836,10.31875205039978,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.10197038370495297,"[40144, 47948, 53756, 47976]",1.1327545515846258,large_mixed,TP_ONLY,189824,large,mixed
128,0.018112000077962875,0,0.01942400075495243,TritonExperts,0.5602757800093596,1.0182761498938133,0.7662079930305481,10.253279685974121,0,30,4416.0,1483.0,0.7524559944868088,10.226783990859985,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.05034993722395148,"[51468, 45924, 45404, 47028]",1.084541469993257,large_mixed,TP_ONLY,189824,large,mixed
128,0.017632000148296356,0,0.01913600042462349,TritonExperts,0.5607146572410909,1.010512385297507,0.7582399845123291,10.278688430786133,0,31,4296.0,1483.0,0.7503519952297211,10.277960300445557,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.07198288743815713,"[51436, 48744, 42056, 47588]",1.0838671611598112,large_mixed,TP_ONLY,189824,large,mixed
128,0.017983999103307724,0,0.018848000094294548,TritonExperts,0.5709882006305381,1.0363862797956493,0.7909119725227356,10.367168426513672,0,32,4108.0,1483.0,0.763144001364708,10.363631963729858,mixed,MoEPrepareAndFinalizeNoDPEPModular,4,0.12970292232719355,"[57388, 42044, 42608, 47784]",1.2092886041807147,large_mixed,TP_ONLY,189824,large,mixed
