dataset,wave,layer,phase,physical_dense_m,fresh_m,fresh_fraction,shape_class,token_expert_pairs,remote_assignments,remote_bytes_one_way_bf16,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,rows_per_active_expert_p90,max_rows_per_expert,tiny_expert_fraction_le4,destination_fanout_mean,destination_fanout_max,rank0_load,rank1_load,rank2_load,rank3_load,rank_load_cv,critical_rank,source_trace_kind,epoch_status,normal_fresh_ms,normal_cached_ms,low_latency_ms,best_existing_ms,best_existing_path,payload_lower_bound_ms,o1_control_free_ms,o2_physical_lower_ms,o3_refineep_target_ms,normal_to_o0_saved_ms,o0_to_o3_saved_ms
gsm8k,1,26,middle,992,441,0.444556452,medium,3528,2694,22069248,129,27.348837209,11.000000000,65.400000000,221,0.310077519,2.997732426,4,1052,507,1320,649,0.365484944,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.274734524,0.233115987,0.178355309,0.178355309,low_latency,0.051642092,0.051642092,0.071642092,0.101642092,0.096379215,0.076713217
gsm8k,1,27,middle,992,441,0.444556452,medium,3528,2522,20660224,127,27.779527559,12.000000000,71.000000000,192,0.291338583,3.052154195,4,950,1436,816,326,0.448180076,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.274734524,0.233115987,0.178355309,0.178355309,low_latency,0.048344973,0.048344973,0.068344973,0.098344973,0.096379215,0.080010337
gsm8k,1,28,middle,992,441,0.444556452,medium,3528,2749,22519808,126,28.000000000,10.000000000,82.500000000,205,0.325396825,2.678004535,4,387,204,1430,1507,0.669711586,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.274734524,0.233115987,0.178355309,0.178355309,low_latency,0.052696403,0.052696403,0.072696403,0.102696403,0.096379215,0.075658906
gsm8k,1,29,middle,992,441,0.444556452,medium,3528,2574,21086208,136,25.941176471,14.000000000,73.000000000,157,0.279411765,3.049886621,4,556,733,1425,814,0.370849702,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.274734524,0.233115987,0.178355309,0.178355309,low_latency,0.049341776,0.049341776,0.069341776,0.099341776,0.096379215,0.079013533
gsm8k,1,30,middle,992,441,0.444556452,medium,3528,2581,21143552,143,24.671328671,9.000000000,54.600000000,301,0.349650350,3.111111111,4,298,1037,1138,1055,0.384713943,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.274734524,0.233115987,0.178355309,0.178355309,low_latency,0.049475961,0.049475961,0.069475961,0.099475961,0.096379215,0.078879348
gsm8k,1,31,middle,992,441,0.444556452,medium,3528,2650,21708800,139,25.381294964,6.000000000,77.400000000,217,0.417266187,3.011337868,4,599,448,765,1716,0.560534058,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.274734524,0.233115987,0.178355309,0.178355309,low_latency,0.050798643,0.050798643,0.070798643,0.100798643,0.096379215,0.077556667
gsm8k,2,1,middle,992,419,0.422379032,medium,3352,2420,19824640,98,34.204081633,6.500000000,75.200000000,366,0.448979592,2.789976134,4,400,1261,1398,293,0.591083138,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046389704,0.046389704,0.066389704,0.096389704,0.096553190,0.074913467
gsm8k,2,2,middle,992,419,0.422379032,medium,3352,2625,21504000,79,42.430379747,3.000000000,155.600000000,375,0.569620253,2.968973747,4,1710,149,596,897,0.679549482,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.050319410,0.050319410,0.070319410,0.100319410,0.096553190,0.070983761
gsm8k,2,3,middle,992,419,0.422379032,medium,3352,2650,21708800,123,27.252032520,3.000000000,68.800000000,364,0.609756098,2.758949881,4,269,227,1712,1144,0.743934123,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.050798643,0.050798643,0.070798643,0.100798643,0.096553190,0.070504529
gsm8k,2,4,middle,992,419,0.422379032,medium,3352,2357,19308544,124,27.032258065,6.000000000,66.900000000,334,0.427419355,2.852028640,4,618,1516,168,1050,0.597233613,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.045182038,0.045182038,0.065182038,0.095182038,0.096553190,0.076121133
gsm8k,2,5,middle,992,419,0.422379032,medium,3352,2507,20537344,145,23.117241379,5.000000000,56.200000000,227,0.468965517,3.293556086,4,667,1320,871,494,0.368283934,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.048057433,0.048057433,0.068057433,0.098057433,0.096553190,0.073245738
gsm8k,2,6,middle,992,419,0.422379032,medium,3352,2449,20062208,166,20.192771084,7.000000000,58.000000000,221,0.373493976,3.195704057,4,1198,895,831,428,0.327346567,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046945614,0.046945614,0.066945614,0.096945614,0.096553190,0.074357558
gsm8k,2,7,middle,992,419,0.422379032,medium,3352,2303,18866176,138,24.289855072,10.500000000,76.600000000,184,0.289855072,3.073985680,4,1416,842,557,537,0.423443605,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.044146896,0.044146896,0.064146896,0.094146896,0.096553190,0.077156275
gsm8k,2,8,middle,992,419,0.422379032,medium,3352,2401,19668992,161,20.819875776,7.000000000,55.000000000,221,0.341614907,3.014319809,4,698,472,1481,701,0.456657959,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046025487,0.046025487,0.066025487,0.096025487,0.096553190,0.075277684
gsm8k,2,9,middle,992,419,0.422379032,medium,3352,2486,20365312,146,22.958904110,8.000000000,59.000000000,276,0.342465753,2.856801909,4,1370,557,829,596,0.386968940,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.047654878,0.047654878,0.067654878,0.097654878,0.096553190,0.073648294
gsm8k,2,10,middle,992,419,0.422379032,medium,3352,2438,19972096,158,21.215189873,7.000000000,67.500000000,180,0.386075949,3.105011933,4,1099,645,514,1094,0.313391829,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046734751,0.046734751,0.066734751,0.096734751,0.096553190,0.074568420
gsm8k,2,11,middle,992,419,0.422379032,medium,3352,2291,18767872,112,29.928571429,7.000000000,82.600000000,418,0.419642857,2.890214797,4,1281,1518,394,159,0.684684005,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.043916864,0.043916864,0.063916864,0.093916864,0.096553190,0.077386307
gsm8k,2,12,middle,992,419,0.422379032,medium,3352,2430,19906560,136,24.647058824,8.000000000,74.000000000,240,0.375000000,2.899761337,4,1226,1322,326,478,0.525786002,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046581397,0.046581397,0.066581397,0.096581397,0.096553190,0.074721774
gsm8k,2,13,middle,992,419,0.422379032,medium,3352,2546,20856832,145,23.117241379,9.000000000,58.600000000,196,0.331034483,3.205250597,4,742,861,658,1091,0.194399063,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.048805036,0.048805036,0.068805036,0.098805036,0.096553190,0.072498136
gsm8k,2,14,middle,992,419,0.422379032,medium,3352,2581,21143552,141,23.773049645,13.000000000,53.000000000,187,0.269503546,3.095465394,4,1067,819,396,1070,0.327885542,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.049475961,0.049475961,0.069475961,0.099475961,0.096553190,0.071827210
gsm8k,2,15,middle,992,419,0.422379032,medium,3352,2527,20701184,124,27.032258065,12.500000000,62.800000000,340,0.250000000,3.164677804,4,868,896,447,1141,0.297704596,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.048440819,0.048440819,0.068440819,0.098440819,0.096553190,0.072862352
gsm8k,2,16,middle,992,419,0.422379032,medium,3352,2426,19873792,128,26.187500000,9.500000000,64.600000000,203,0.343750000,3.109785203,4,916,880,963,593,0.172410623,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046504720,0.046504720,0.066504720,0.096504720,0.096553190,0.074798452
gsm8k,2,17,middle,992,419,0.422379032,medium,3352,2515,20602880,142,23.605633803,10.000000000,54.000000000,195,0.302816901,3.269689737,4,538,1084,578,1152,0.335782644,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.048210787,0.048210787,0.068210787,0.098210787,0.096553190,0.073092384
gsm8k,2,18,middle,992,419,0.422379032,medium,3352,2521,20652032,127,26.393700787,12.000000000,64.400000000,221,0.236220472,3.097852029,4,783,1191,409,969,0.342149307,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.048325803,0.048325803,0.068325803,0.098325803,0.096553190,0.072977368
gsm8k,2,19,middle,992,419,0.422379032,medium,3352,2458,20135936,137,24.467153285,12.000000000,66.200000000,205,0.270072993,3.052505967,4,726,1290,926,410,0.381010388,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.047118137,0.047118137,0.067118137,0.097118137,0.096553190,0.074185034
gsm8k,2,20,middle,992,419,0.422379032,medium,3352,2467,20209664,136,24.647058824,9.500000000,68.500000000,191,0.308823529,3.097852029,4,547,1312,721,772,0.341402463,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.047290661,0.047290661,0.067290661,0.097290661,0.096553190,0.074012510
gsm8k,2,21,middle,992,419,0.422379032,medium,3352,2523,20668416,133,25.203007519,10.000000000,64.800000000,218,0.278195489,3.167064439,4,828,578,1062,884,0.206681751,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.048364142,0.048364142,0.068364142,0.098364142,0.096553190,0.072939030
gsm8k,2,22,middle,992,419,0.422379032,medium,3352,2398,19644416,135,24.829629630,15.000000000,65.200000000,197,0.340740741,3.250596659,4,1069,899,899,485,0.256918220,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.045967979,0.045967979,0.065967979,0.095967979,0.096553190,0.075335192
gsm8k,2,23,middle,992,419,0.422379032,medium,3352,2631,21553152,143,23.440559441,8.000000000,58.000000000,370,0.398601399,3.164677804,4,1049,706,458,1139,0.325135751,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.050434426,0.050434426,0.070434426,0.100434426,0.096553190,0.070868745
gsm8k,2,24,middle,992,419,0.422379032,medium,3352,2417,19800064,130,25.784615385,12.000000000,68.100000000,228,0.261538462,3.164677804,4,750,1042,829,731,0.147230902,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046332196,0.046332196,0.066332196,0.096332196,0.096553190,0.074970975
gsm8k,2,25,middle,992,419,0.422379032,medium,3352,2594,21250048,137,24.467153285,10.000000000,78.600000000,172,0.379562044,3.121718377,4,669,948,632,1103,0.233629793,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.049725162,0.049725162,0.069725162,0.099725162,0.096553190,0.071578009
gsm8k,2,26,middle,992,419,0.422379032,medium,3352,2434,19939328,137,24.467153285,10.000000000,61.400000000,206,0.328467153,3.097852029,4,943,548,1199,662,0.302136801,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.046658074,0.046658074,0.066658074,0.096658074,0.096553190,0.074645097
gsm8k,2,27,middle,992,419,0.422379032,medium,3352,2393,19603456,128,26.187500000,12.000000000,65.000000000,197,0.289062500,3.109785203,4,856,1374,749,373,0.426836648,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.045872133,0.045872133,0.065872133,0.095872133,0.096553190,0.075431039
gsm8k,2,28,middle,992,419,0.422379032,medium,3352,2675,21913600,128,26.187500000,12.500000000,67.500000000,211,0.289062500,2.730310263,4,318,263,1305,1466,0.657272585,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.051277875,0.051277875,0.071277875,0.101277875,0.096553190,0.070025296
gsm8k,2,29,middle,992,419,0.422379032,medium,3352,2386,19546112,135,24.829629630,12.000000000,61.200000000,149,0.266666667,3.138424821,4,571,776,1238,767,0.292407819,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.045737948,0.045737948,0.065737948,0.095737948,0.096553190,0.075565224
gsm8k,2,30,middle,992,419,0.422379032,medium,3352,2563,20996096,149,22.496644295,8.000000000,48.600000000,289,0.362416107,3.128878282,4,272,985,1080,1015,0.392099664,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.049130914,0.049130914,0.069130914,0.099130914,0.096553190,0.072172258
gsm8k,2,31,middle,992,419,0.422379032,medium,3352,2502,20496384,146,22.958904110,6.000000000,76.000000000,200,0.431506849,3.073985680,4,542,501,726,1583,0.523142110,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.267856362,0.227104341,0.171303171,0.171303171,low_latency,0.047961587,0.047961587,0.067961587,0.097961587,0.096553190,0.073341585
gsm8k,3,1,middle,992,394,0.397177419,medium,3152,2315,18964480,103,30.601941748,6.000000000,68.600000000,343,0.466019417,2.847715736,4,298,1160,1290,404,0.559651864,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044376928,0.044376928,0.064376928,0.094376928,0.100704610,0.068387378
gsm8k,3,2,middle,992,394,0.397177419,medium,3152,2497,20455424,75,42.026666667,5.000000000,162.200000000,348,0.480000000,2.972081218,4,1586,163,563,840,0.659641569,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.047865740,0.047865740,0.067865740,0.097865740,0.100704610,0.064898566
gsm8k,3,3,middle,992,394,0.397177419,medium,3152,2540,20807680,128,24.625000000,4.000000000,56.900000000,346,0.562500000,2.708121827,4,306,190,1627,1029,0.737769827,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.048690020,0.048690020,0.068690020,0.098690020,0.100704610,0.064074286
gsm8k,3,4,middle,992,394,0.397177419,medium,3152,2296,18808832,126,25.015873016,6.500000000,60.000000000,322,0.444444444,2.898477157,4,694,1386,140,932,0.570035732,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044012711,0.044012711,0.064012711,0.094012711,0.100704610,0.068751595
gsm8k,3,5,middle,992,394,0.397177419,medium,3152,2303,18866176,146,21.589041096,7.000000000,54.500000000,200,0.397260274,3.243654822,4,645,1192,798,517,0.321798736,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044146896,0.044146896,0.064146896,0.094146896,0.100704610,0.068617410
gsm8k,3,6,middle,992,394,0.397177419,medium,3152,2314,18956288,169,18.650887574,8.000000000,52.600000000,192,0.390532544,3.187817259,4,1019,864,822,447,0.266628865,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044357758,0.044357758,0.064357758,0.094357758,0.100704610,0.068406548
gsm8k,3,7,middle,992,394,0.397177419,medium,3152,2200,18022400,148,21.297297297,9.000000000,65.600000000,188,0.331081081,3.027918782,4,1328,750,569,505,0.411749721,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.042172458,0.042172458,0.062172458,0.092172458,0.100704610,0.070591848
gsm8k,3,8,middle,992,394,0.397177419,medium,3152,2254,18464768,168,18.761904762,8.000000000,41.300000000,170,0.357142857,2.997461929,4,725,407,1288,732,0.402439361,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.043207600,0.043207600,0.063207600,0.093207600,0.100704610,0.069556706
gsm8k,3,9,middle,992,394,0.397177419,medium,3152,2382,19513344,150,21.013333333,9.000000000,49.000000000,212,0.313333333,2.956852792,4,1170,634,767,581,0.292794028,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.045661271,0.045661271,0.065661271,0.095661271,0.100704610,0.067103035
gsm8k,3,10,middle,992,394,0.397177419,medium,3152,2383,19521536,155,20.335483871,6.000000000,57.400000000,158,0.380645161,3.134517766,4,1050,737,496,869,0.256230499,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.045680440,0.045680440,0.065680440,0.095680440,0.100704610,0.067083866
gsm8k,3,11,middle,992,394,0.397177419,medium,3152,2206,18071552,119,26.487394958,7.000000000,71.400000000,393,0.403361345,2.916243655,4,1151,1405,409,187,0.639982810,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.042287474,0.042287474,0.062287474,0.092287474,0.100704610,0.070476832
gsm8k,3,12,middle,992,394,0.397177419,medium,3152,2320,19005440,142,22.197183099,7.000000000,64.600000000,217,0.387323944,2.921319797,4,1122,1240,294,496,0.509656425,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044472774,0.044472774,0.064472774,0.094472774,0.100704610,0.068291532
gsm8k,3,13,middle,992,394,0.397177419,medium,3152,2315,18964480,156,20.205128205,8.000000000,52.000000000,202,0.358974359,3.154822335,4,657,851,580,1064,0.237897627,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044376928,0.044376928,0.064376928,0.094376928,0.100704610,0.068387378
gsm8k,3,14,middle,992,394,0.397177419,medium,3152,2420,19824640,155,20.335483871,11.000000000,44.200000000,193,0.341935484,3.096446701,4,1050,733,420,949,0.306291394,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.046389704,0.046389704,0.066389704,0.096389704,0.100704610,0.066374602
gsm8k,3,15,middle,992,394,0.397177419,medium,3152,2441,19996672,128,24.625000000,13.000000000,58.000000000,330,0.296875000,3.152284264,4,780,899,394,1079,0.318716196,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.046792259,0.046792259,0.066792259,0.096792259,0.100704610,0.065972047
gsm8k,3,16,middle,992,394,0.397177419,medium,3152,2312,18939904,132,23.878787879,11.500000000,66.600000000,194,0.378787879,3.071065990,4,809,773,929,641,0.130278721,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044319420,0.044319420,0.064319420,0.094319420,0.100704610,0.068444886
gsm8k,3,17,middle,992,394,0.397177419,medium,3152,2377,19472384,140,22.514285714,9.000000000,56.000000000,185,0.292857143,3.243654822,4,488,995,605,1064,0.312472782,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.045565424,0.045565424,0.065565424,0.095565424,0.100704610,0.067198882
gsm8k,3,18,middle,992,394,0.397177419,medium,3152,2266,18563072,133,23.699248120,12.000000000,58.800000000,195,0.293233083,3.086294416,4,718,1156,336,942,0.385097400,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.043437632,0.043437632,0.063437632,0.093437632,0.100704610,0.069326674
gsm8k,3,19,middle,992,394,0.397177419,medium,3152,2340,19169280,136,23.176470588,13.000000000,58.500000000,203,0.264705882,3.065989848,4,658,1257,866,371,0.409661692,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044856160,0.044856160,0.064856160,0.094856160,0.100704610,0.067908146
gsm8k,3,20,middle,992,394,0.397177419,medium,3152,2400,19660800,135,23.348148148,9.000000000,70.400000000,195,0.333333333,3.098984772,4,550,1213,686,703,0.320351676,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.046006318,0.046006318,0.066006318,0.096006318,0.100704610,0.066757988
gsm8k,3,21,middle,992,394,0.397177419,medium,3152,2367,19390464,139,22.676258993,9.000000000,60.000000000,190,0.338129496,3.187817259,4,743,532,1029,848,0.228110681,2,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.045373731,0.045373731,0.065373731,0.095373731,0.100704610,0.067390575
gsm8k,3,22,middle,992,394,0.397177419,medium,3152,2302,18857984,143,22.041958042,9.000000000,60.600000000,194,0.384615385,3.223350254,4,959,863,877,453,0.249819564,0,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.044127727,0.044127727,0.064127727,0.094127727,0.100704610,0.068636579
gsm8k,3,23,middle,992,394,0.397177419,medium,3152,2424,19857408,141,22.354609929,9.000000000,56.000000000,349,0.319148936,3.170050761,4,925,656,453,1118,0.321868792,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.046466381,0.046466381,0.066466381,0.096466381,0.100704610,0.066297925
gsm8k,3,24,middle,992,394,0.397177419,medium,3152,2265,18554880,138,22.840579710,9.000000000,59.200000000,240,0.318840580,3.162436548,4,656,1024,795,677,0.185524575,1,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.043418463,0.043418463,0.063418463,0.093418463,0.100704610,0.069345843
gsm8k,3,25,middle,992,394,0.397177419,medium,3152,2399,19652608,140,22.514285714,10.500000000,65.000000000,183,0.371428571,3.154822335,4,596,931,619,1006,0.231749308,3,measured_route_plus_oracle_live_row_filter,sensitivity_only_not_measured_epoch,0.263468916,0.223275080,0.162764306,0.162764306,low_latency,0.045987149,0.045987149,0.065987149,0.095987149,0.100704610,0.066777157
