case_id,dataset,wave,layer,phase,shape_class,global_fresh_m,max_tokens_contract,policy,layout_ms,dispatch_ms,weight_prep_ms,combine_ms,comm_semantics_ms,p90_comm_semantics_ms,max_relative_l2,max_relative_l2_vs_identity,source_assignments_global,received_assignments_global,assignment_count_match,repeats,timing_unit,restart
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_cached,0.009264000,0.048783999,0.102832001,0.058479998,0.206560001,0.234111995,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,5
real_14_humaneval_w65_l1,humaneval,65,1,middle,medium-small,127,256,normal_fresh,0.031679999,0.066480000,0.107232001,0.054703999,0.250880003,0.282880008,0.000000000,0.000000000,1016,1016,True,30,critical-rank wall via same-GPU CUDA events,5
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,low_latency,0.009056000,0.049728001,0.003232000,0.037440000,0.096383996,0.107359998,0.000569277,0.000000000,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,5
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_cached,0.009168000,0.047392000,0.106320001,0.057263998,0.208655998,0.228735998,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,5
real_15_gsm8k_w23_l1,gsm8k,23,1,late,medium,129,256,normal_fresh,0.031792000,0.067104001,0.112064000,0.056671999,0.253855988,0.294912010,0.000000000,0.000569276,1032,1032,True,30,critical-rank wall via same-GPU CUDA events,5
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,low_latency,0.009184000,0.064415999,0.003312000,0.045728002,0.119488001,0.130879998,0.000536874,0.000000000,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,5
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_cached,0.009152000,0.054000001,0.102880001,0.059359999,0.212687999,0.229535997,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,5
real_16_gsm8k_w45_l1,gsm8k,45,1,late,medium,206,256,normal_fresh,0.032304000,0.073424000,0.097984001,0.054576000,0.247616000,0.287488014,0.000000000,0.000536871,1648,1648,True,30,critical-rank wall via same-GPU CUDA events,5
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,low_latency,0.009024000,0.071151998,0.003264000,0.054431999,0.128511995,0.130367994,0.000141062,0.000000000,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,5
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_cached,0.009072000,0.055679999,0.104079999,0.065200001,0.221152000,0.248543993,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,5
real_17_humaneval_w50_l1,humaneval,50,1,middle,medium,302,256,normal_fresh,0.031647999,0.074640002,0.094751999,0.056960002,0.249728002,0.260607988,0.000000000,0.000141062,2416,2416,True,30,critical-rank wall via same-GPU CUDA events,5
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,low_latency,0.009248000,0.085408002,0.003296000,0.078031998,0.163759999,0.166879997,0.000455067,0.000000000,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,5
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_cached,0.009072000,0.058591999,0.100127999,0.069375999,0.221120000,0.239840001,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,5
real_18_gsm8k_w6_l1,gsm8k,6,1,middle,medium,406,256,normal_fresh,0.032671999,0.079248000,0.096672002,0.064736001,0.263791993,0.287968010,0.000000000,0.000455065,3248,3248,True,30,critical-rank wall via same-GPU CUDA events,5
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,low_latency,0.009088000,0.096639998,0.003232000,0.085536003,0.181504004,0.184223995,0.000552340,0.000000000,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,5
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_cached,0.008944000,0.061136000,0.090415999,0.066128001,0.217376001,0.235231996,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,5
real_19_gsm8k_w0_l1,gsm8k,0,1,middle,medium,493,256,normal_fresh,0.032207999,0.080864001,0.096239999,0.062416000,0.265456006,0.284927994,0.000000000,0.000552337,3944,3944,True,30,critical-rank wall via same-GPU CUDA events,5
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,low_latency,0.009088000,0.117728002,0.003200000,0.115920004,0.212512001,0.217664003,0.000078193,0.000000000,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,5
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_cached,0.009136000,0.072496001,0.086640000,0.071600001,0.226048000,0.250559986,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,5
real_20_humaneval_w31_l1,humaneval,31,1,middle,large,533,256,normal_fresh,0.032159999,0.091104001,0.089727998,0.069856003,0.271967992,0.299551994,0.000000000,0.000078193,4264,4264,True,30,critical-rank wall via same-GPU CUDA events,5
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,low_latency,0.009088000,0.100896001,0.003232000,0.101168003,0.191104002,0.194815993,0.000312546,0.000000000,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,5
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_cached,0.009168000,0.067840002,0.087264001,0.068672001,0.224880002,0.240799993,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,5
real_21_gsm8k_w40_l1,gsm8k,40,1,middle,large,537,256,normal_fresh,0.032095999,0.085184000,0.089536000,0.067600001,0.264975995,0.305312008,0.000000000,0.000312545,4296,4296,True,30,critical-rank wall via same-GPU CUDA events,5
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,low_latency,0.009296000,0.109552000,0.003232000,0.110223997,0.203808002,0.213696003,0.000439896,0.000000000,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,5
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_cached,0.009120000,0.069311999,0.087040000,0.072048001,0.227215998,0.266687989,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,5
real_22_gsm8k_w39_l1,gsm8k,39,1,middle,large,620,256,normal_fresh,0.032639999,0.086959999,0.089887999,0.067696001,0.270063996,0.287840009,0.000000000,0.000439894,4960,4960,True,30,critical-rank wall via same-GPU CUDA events,5
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,low_latency,0.009168000,0.127471998,0.003216000,0.136271998,0.234751999,0.240735993,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,5
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_cached,0.009056000,0.075904001,0.079968002,0.076015998,0.231055997,0.250335991,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,5
real_23_humaneval_w29_l1,humaneval,29,1,early,large,802,256,normal_fresh,0.033039998,0.094928000,0.081488002,0.074783999,0.271584004,0.293951988,0.000000000,0.000000000,6416,6416,True,30,critical-rank wall via same-GPU CUDA events,5
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,low_latency,0.009024000,0.137488000,0.003200000,0.147551998,0.265903994,0.271135986,0.000175980,0.000000000,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,5
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_cached,0.009040000,0.081632003,0.081967998,0.079935998,0.237648003,0.264703989,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,5
real_24_gsm8k_w36_l1,gsm8k,36,1,early,large,1024,256,normal_fresh,0.032608001,0.101167999,0.076239999,0.076223999,0.270975992,0.287680000,0.000000000,0.000175979,8192,8192,True,30,critical-rank wall via same-GPU CUDA events,5
