case_id,family,N,perm_index,metric,median_ms,p5_ms,p95_ms,cv,n_iterations,S,I,traffic_entropy,max_peer_fraction
pair_concentrated_N1024_p01,pair_concentrated,1024,1,host_ms,0.30294600000000005,0.2979777,0.3157515,0.04767498066695856,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p02,pair_concentrated,1024,2,layout_ms,0.02675200067460537,0.02538080057129264,0.03113760044798254,0.07449929679987027,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p02,pair_concentrated,1024,2,dispatch_only_ms,0.16515199840068817,0.15990399569272995,0.1758367970585823,0.0786978398168658,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p02,pair_concentrated,1024,2,combine_ms,0.09123200178146362,0.08767679706215858,0.09412160143256187,0.022438059019818674,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p02,pair_concentrated,1024,2,full_path_ms,0.2856000065803528,0.2808320015668869,0.2947248056530952,0.0470572161451583,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p02,pair_concentrated,1024,2,host_ms,0.302084,0.2970333,0.31081965,0.04523307213823892,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p03,pair_concentrated,1024,3,layout_ms,0.026863999664783478,0.025102399289608,0.0295967997983098,0.07189875971384022,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p03,pair_concentrated,1024,3,dispatch_only_ms,0.16468799859285355,0.1604943960905075,0.1720975950360298,0.09652313243811698,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p03,pair_concentrated,1024,3,combine_ms,0.08699199929833412,0.08422080054879189,0.09064320065081119,0.023583611324445492,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p03,pair_concentrated,1024,3,full_path_ms,0.2847680002450943,0.28015520721673964,0.2943871974945068,0.05799478829841565,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p03,pair_concentrated,1024,3,host_ms,0.3015015,0.29660485000000003,0.3112549,0.05564411639371434,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p04,pair_concentrated,1024,4,layout_ms,0.02696000039577484,0.024915200751274826,0.03502720110118388,0.12470870561691638,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p04,pair_concentrated,1024,4,dispatch_only_ms,0.16185599565505981,0.15872799828648568,0.17201120182871818,2.154762152177204,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p04,pair_concentrated,1024,4,combine_ms,0.08495999872684479,0.08332320116460323,0.08977760076522827,0.04667212521169686,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p04,pair_concentrated,1024,4,full_path_ms,0.28251199424266815,0.2773839995265007,0.2988847956061363,1.4264987828155695,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p04,pair_concentrated,1024,4,host_ms,0.2988515,0.29300065000000003,0.3143467,1.3636306789349983,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p05,pair_concentrated,1024,5,layout_ms,0.026623999699950218,0.02529440075159073,0.0319232010282576,0.09152387506810103,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p05,pair_concentrated,1024,5,dispatch_only_ms,0.16049599647521973,0.15743199586868287,0.16755359768867492,0.08274320507900816,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p05,pair_concentrated,1024,5,combine_ms,0.08521600067615509,0.08322560042142868,0.09011520072817802,0.1360179827496676,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p05,pair_concentrated,1024,5,full_path_ms,0.2807520031929016,0.2773023948073387,0.2949279874563217,0.04944059638443478,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p05,pair_concentrated,1024,5,host_ms,0.297295,0.29318125,0.3101879,0.04828732566318479,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p06,pair_concentrated,1024,6,layout_ms,0.026655999943614006,0.025468800216913223,0.028486399818211793,0.04785196088172525,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p06,pair_concentrated,1024,6,dispatch_only_ms,0.16363199800252914,0.15921439453959466,0.17471360340714454,0.09900070847600467,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p06,pair_concentrated,1024,6,combine_ms,0.0873280018568039,0.08409439958631992,0.09060800038278102,0.024567614259340724,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p06,pair_concentrated,1024,6,full_path_ms,0.2842079997062683,0.27959359884262086,0.29312158524990084,0.059385710685175036,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p06,pair_concentrated,1024,6,host_ms,0.300898,0.29551825,0.30894,0.05682791561826598,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p07,pair_concentrated,1024,7,layout_ms,0.02672000043094158,0.02540159970521927,0.03197279935702681,0.11620004139079515,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p07,pair_concentrated,1024,7,dispatch_only_ms,0.1608479991555214,0.1578880026936531,0.17271519973874092,0.03274468178324546,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p07,pair_concentrated,1024,7,combine_ms,0.08601599931716919,0.08351360261440277,0.0909424029290676,0.03597950810778962,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p07,pair_concentrated,1024,7,full_path_ms,0.2818880081176758,0.277494390308857,0.2977039948105812,0.025594304020314002,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p07,pair_concentrated,1024,7,host_ms,0.29817550000000004,0.29380145,0.31456025,0.025389583349046476,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p08,pair_concentrated,1024,8,layout_ms,0.0266720000654459,0.025046399887651206,0.029713599663227796,0.061337556935369734,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p08,pair_concentrated,1024,8,dispatch_only_ms,0.1602879986166954,0.15739840641617775,0.1702080063521862,0.0246390831748503,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p08,pair_concentrated,1024,8,combine_ms,0.08476799726486206,0.08328960090875626,0.08843519873917102,0.018882266248294834,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p08,pair_concentrated,1024,8,full_path_ms,0.2813919931650162,0.27585919201374054,0.28977600038051604,0.016841805294797542,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p08,pair_concentrated,1024,8,host_ms,0.2982585,0.29179165,0.3064633,0.017050153088440212,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p09,pair_concentrated,1024,9,layout_ms,0.0266720000654459,0.025166399776935577,0.0314095995388925,0.0752714491009498,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p09,pair_concentrated,1024,9,dispatch_only_ms,0.16444800049066544,0.15916479825973512,0.17082080096006394,0.0218359857686696,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p09,pair_concentrated,1024,9,combine_ms,0.0886400006711483,0.08553439974784852,0.09235999882221221,0.023963372886055163,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p09,pair_concentrated,1024,9,full_path_ms,0.2848319858312607,0.2781216025352478,0.29094879180192945,0.014298109134076736,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p09,pair_concentrated,1024,9,host_ms,0.3013185,0.29451815,0.3083498,0.014533369480232133,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p10,pair_concentrated,1024,10,layout_ms,0.026736000552773476,0.025049599912017585,0.03191999979317187,0.08318493520482913,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p10,pair_concentrated,1024,10,dispatch_only_ms,0.166143998503685,0.16112160235643386,0.17391200140118598,0.09136317785963094,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p10,pair_concentrated,1024,10,combine_ms,0.09115200117230415,0.08849919997155667,0.09355359710752964,0.01805928711609528,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p10,pair_concentrated,1024,10,full_path_ms,0.2861119955778122,0.28188159316778183,0.2955935999751091,0.05244232707774464,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p10,pair_concentrated,1024,10,host_ms,0.3025525,0.29750065,0.31195655,0.05123570859615782,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p11,pair_concentrated,1024,11,layout_ms,0.02672000043094158,0.025486400350928307,0.029079999774694443,0.04828034098868268,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p11,pair_concentrated,1024,11,dispatch_only_ms,0.1659040004014969,0.16191040351986885,0.17300960198044776,0.01885347861560523,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p11,pair_concentrated,1024,11,combine_ms,0.09094399958848953,0.0867280013859272,0.09495040029287338,0.02733930531983615,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p11,pair_concentrated,1024,11,full_path_ms,0.28648000955581665,0.2825840026140213,0.29271678626537323,0.012399556370864298,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p11,pair_concentrated,1024,11,host_ms,0.3026895,0.29838165,0.30954155,0.012683071457631768,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p12,pair_concentrated,1024,12,layout_ms,0.026639999821782112,0.0253264001570642,0.029036800283938645,0.0532197021864662,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p12,pair_concentrated,1024,12,dispatch_only_ms,0.16521600633859634,0.1613968037068844,0.1707743965089321,0.01921938843709787,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p12,pair_concentrated,1024,12,combine_ms,0.09033600240945816,0.08722240179777145,0.09355679713189602,0.019477945355318396,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p12,pair_concentrated,1024,12,full_path_ms,0.2858880013227463,0.28075679689645766,0.2913631975650787,0.011437728517913246,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p12,pair_concentrated,1024,12,host_ms,0.3024015,0.2968964,0.30917795,0.011943634908560815,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p13,pair_concentrated,1024,13,layout_ms,0.026895999908447266,0.025132799707353114,0.02981440024450421,0.13192927300231358,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p13,pair_concentrated,1024,13,dispatch_only_ms,0.160800002515316,0.15762240067124367,0.17086079642176627,0.1603960425986324,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p13,pair_concentrated,1024,13,combine_ms,0.08471999689936638,0.08308319933712482,0.08865279965102672,0.15312950482271254,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p13,pair_concentrated,1024,13,full_path_ms,0.2812480032444,0.277348792552948,0.2906495988368988,0.0950288287612571,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p13,pair_concentrated,1024,13,host_ms,0.29773550000000004,0.2936433,0.30697555,0.09107363021258333,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p14,pair_concentrated,1024,14,layout_ms,0.026895999908447266,0.025340800266712905,0.028777600172907113,0.05742837604497909,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p14,pair_concentrated,1024,14,dispatch_only_ms,0.1616319939494133,0.15781759470701218,0.1695791982114315,0.09066324510725166,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p14,pair_concentrated,1024,14,combine_ms,0.08555200323462486,0.08332960121333599,0.08885919861495495,0.019656682239587813,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p14,pair_concentrated,1024,14,full_path_ms,0.28118400275707245,0.27852800488471985,0.2919119969010353,0.054694605531919016,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p14,pair_concentrated,1024,14,host_ms,0.29778649999999995,0.29400545,0.30740135,0.052613864539929736,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p15,pair_concentrated,1024,15,layout_ms,0.026943999342620373,0.025016000680625438,0.03429760001599788,0.10416221944677898,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p15,pair_concentrated,1024,15,dispatch_only_ms,0.16593600064516068,0.16116320118308067,0.19073759764432904,1.9830114422657366,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p15,pair_concentrated,1024,15,combine_ms,0.09105600044131279,0.08678080253303051,0.09478559903800488,0.9861715027532183,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p15,pair_concentrated,1024,15,full_path_ms,0.287663996219635,0.2814911976456642,0.6217887938022598,1.25723556971522,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p15,pair_concentrated,1024,15,host_ms,0.3045035,0.29699795,0.6415675999999984,1.203800723894059,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p16,pair_concentrated,1024,16,layout_ms,0.026544000022113323,0.025006400421261787,0.029724799562245604,0.060719442420048717,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p16,pair_concentrated,1024,16,dispatch_only_ms,0.1653279960155487,0.15931040272116662,0.17925440073013305,0.09131967526274055,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p16,pair_concentrated,1024,16,combine_ms,0.0891680009663105,0.08557920008897782,0.09237919896841049,0.027775671808781217,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p16,pair_concentrated,1024,16,full_path_ms,0.284511998295784,0.27890401184558866,0.29916320741176605,0.055232404461966,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p16,pair_concentrated,1024,16,host_ms,0.3016495,0.29573535,0.3158717,0.05270996792411205,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p17,pair_concentrated,1024,17,layout_ms,0.02652799990028143,0.025081600155681373,0.029265599790960547,0.06480919737168128,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p17,pair_concentrated,1024,17,dispatch_only_ms,0.16353599727153778,0.15822399780154228,0.17239839658141135,0.09146946142587521,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p17,pair_concentrated,1024,17,combine_ms,0.08619200065732002,0.0835743997246027,0.08925440162420273,0.14373726860897662,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p17,pair_concentrated,1024,17,full_path_ms,0.28334400057792664,0.2780768021941185,0.29516000747680665,0.05451522017816303,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p17,pair_concentrated,1024,17,host_ms,0.2998155,0.29402655,0.3119614,0.05262633287668176,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p18,pair_concentrated,1024,18,layout_ms,0.026623999699950218,0.025046399887651206,0.03078560102730989,0.06531038690575743,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p18,pair_concentrated,1024,18,dispatch_only_ms,0.16276799887418747,0.1585472010076046,0.1719712048768997,0.07537470756558227,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p18,pair_concentrated,1024,18,combine_ms,0.08871999755501747,0.08555839993059636,0.09183039888739586,0.02303550753660541,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p18,pair_concentrated,1024,18,full_path_ms,0.28280000388622284,0.2794464036822319,0.2908928096294403,0.046264422932868275,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p18,pair_concentrated,1024,18,host_ms,0.2996185,0.2959797,0.30735045,0.044267426207082065,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p19,pair_concentrated,1024,19,layout_ms,0.026783999986946583,0.025281599815934898,0.033087999932467936,0.09678969277735662,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p19,pair_concentrated,1024,19,dispatch_only_ms,0.16593600064516068,0.16221600249409676,0.1740576051175594,0.024990401107204067,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p19,pair_concentrated,1024,19,combine_ms,0.09134400263428688,0.08833759874105454,0.09553280062973499,0.06646685868550901,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p19,pair_concentrated,1024,19,full_path_ms,0.286080002784729,0.2812096104025841,0.2959872022271156,0.031418560695942586,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p19,pair_concentrated,1024,19,host_ms,0.302539,0.2972659,0.3160028,0.031364860242264564,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p20,pair_concentrated,1024,20,layout_ms,0.026560000143945217,0.0248288000933826,0.03072160072624683,0.07841978213442176,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p20,pair_concentrated,1024,20,dispatch_only_ms,0.16385599970817566,0.15810080096125603,0.17944479957222934,2.117400984306612,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p20,pair_concentrated,1024,20,combine_ms,0.08664000034332275,0.08333920128643513,0.09230719842016696,0.04244302146014867,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p20,pair_concentrated,1024,20,full_path_ms,0.28411199152469635,0.27757599353790285,0.30046720355749124,1.413196608357718,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p20,pair_concentrated,1024,20,host_ms,0.30037,0.29373645,0.31663674999999997,1.3519496530754191,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p21,pair_concentrated,1024,21,layout_ms,0.0266720000654459,0.025180799886584282,0.03089920068159699,0.07633291913281151,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p21,pair_concentrated,1024,21,dispatch_only_ms,0.16142399609088898,0.15776000246405603,0.16941119953989983,1.974648303460097,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p21,pair_concentrated,1024,21,combine_ms,0.08534400165081024,0.08349600248038769,0.08751359917223453,0.11843954165343681,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p21,pair_concentrated,1024,21,full_path_ms,0.2812799960374832,0.2788223922252655,0.29358399063348767,1.2889158683149367,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p21,pair_concentrated,1024,21,host_ms,0.29761899999999997,0.29419205,0.31113135,1.23083221070737,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p22,pair_concentrated,1024,22,layout_ms,0.026959999464452267,0.02521280013024807,0.029078400228172537,0.04867516893907244,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p22,pair_concentrated,1024,22,dispatch_only_ms,0.1669280007481575,0.16170719787478446,0.17134400010108947,0.01907971531620544,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p22,pair_concentrated,1024,22,combine_ms,0.09152000024914742,0.08732160180807114,0.09507679715752601,0.028284085701260144,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p22,pair_concentrated,1024,22,full_path_ms,0.2877119928598404,0.2819952055811882,0.2919776037335396,0.010672444296405448,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p22,pair_concentrated,1024,22,host_ms,0.30405400000000005,0.29844155,0.30882525,0.011211027641231214,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p23,pair_concentrated,1024,23,layout_ms,0.02683199942111969,0.025974399503320457,0.03512959890067577,0.09813118475509096,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p23,pair_concentrated,1024,23,dispatch_only_ms,0.16140799969434738,0.15620320066809654,0.1713343933224678,2.2502493543955073,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p23,pair_concentrated,1024,23,combine_ms,0.08591999858617783,0.08402879908680916,0.08986240215599536,0.04724267315236322,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p23,pair_concentrated,1024,23,full_path_ms,0.2821760028600693,0.27639200091362,0.29412159621715545,1.6038638234067752,50,0.5,1.0,3.0,0.25
pair_concentrated_N1024_p23,pair_concentrated,1024,23,host_ms,0.299635,0.292922,0.31134890000000004,1.5420340606622756,50,0.5,1.0,3.0,0.25
destination_hotspot_N1024_p00,destination_hotspot,1024,0,layout_ms,0.026528000831604004,0.024868800397962333,0.029372799955308435,0.06352594553054267,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p00,destination_hotspot,1024,0,dispatch_only_ms,0.16155199706554413,0.15813759714365005,0.16883519440889358,0.07170301814305373,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p00,destination_hotspot,1024,0,combine_ms,0.10043199732899666,0.09672639891505241,0.10420479960739612,0.11700738157617292,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p00,destination_hotspot,1024,0,full_path_ms,0.29022400081157684,0.28607680201530455,0.2996704027056694,0.043589302260539343,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p00,destination_hotspot,1024,0,host_ms,0.3072105,0.30171735,0.31718355,0.04217317952667221,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p01,destination_hotspot,1024,1,layout_ms,0.0266720000654459,0.025102399289608,0.03194880001246928,0.08947121951657672,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p01,destination_hotspot,1024,1,dispatch_only_ms,0.16262399405241013,0.1586751937866211,0.17067680582404135,0.02219590096469046,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p01,destination_hotspot,1024,1,combine_ms,0.1029600016772747,0.10030240043997765,0.10706400312483311,0.022978410397118707,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p01,destination_hotspot,1024,1,full_path_ms,0.29185599088668823,0.28643360137939455,0.30236640125513076,0.015453440548453073,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p01,destination_hotspot,1024,1,host_ms,0.3086895,0.3030231,0.32065344999999995,0.016189824659072302,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p02,destination_hotspot,1024,2,layout_ms,0.02651200070977211,0.025177599862217903,0.03510719910264015,0.1056795972170377,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p02,destination_hotspot,1024,2,dispatch_only_ms,0.16193599998950958,0.1583472028374672,0.17337119728326797,0.09134379918819838,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p02,destination_hotspot,1024,2,combine_ms,0.09419200196862221,0.09295359998941422,0.10556959807872769,0.14446241289360673,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p02,destination_hotspot,1024,2,full_path_ms,0.29017600417137146,0.28572639673948286,0.30760481059551237,0.05483922990301659,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p02,destination_hotspot,1024,2,host_ms,0.3068455,0.30209810000000004,0.32482665,0.05297593135569925,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p03,destination_hotspot,1024,3,layout_ms,0.026704000309109688,0.024872000422328712,0.030471999477595085,0.07891641454661544,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p03,destination_hotspot,1024,3,dispatch_only_ms,0.16523199528455734,0.1606976017355919,0.17726239711046218,0.06698162241079322,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p03,destination_hotspot,1024,3,combine_ms,0.10180800035595894,0.09671199880540371,0.10674559995532036,0.10698677291593878,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p03,destination_hotspot,1024,3,full_path_ms,0.29336000978946686,0.28745279759168624,0.30594879686832427,0.04137021718452368,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p03,destination_hotspot,1024,3,host_ms,0.310145,0.3034272,0.32349485,0.04038176743223012,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p04,destination_hotspot,1024,4,layout_ms,0.026448000222444534,0.025116799399256706,0.029252800066024064,0.07634873652126183,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p04,destination_hotspot,1024,4,dispatch_only_ms,0.165072001516819,0.15991199985146523,0.16823359951376915,0.019856644919360417,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p04,destination_hotspot,1024,4,combine_ms,0.10873600095510483,0.10421600043773652,0.1139711994677782,0.027233119852861122,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p04,destination_hotspot,1024,4,full_path_ms,0.2978079915046692,0.2938720017671585,0.3062287881970406,0.012954488365834895,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p04,destination_hotspot,1024,4,host_ms,0.314888,0.30943745,0.32286565,0.01245949864790166,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p05,destination_hotspot,1024,5,layout_ms,0.0266720000654459,0.025001600570976733,0.03091520071029663,0.10122306625104545,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p05,destination_hotspot,1024,5,dispatch_only_ms,0.1669600009918213,0.1601936012506485,0.17538560181856155,0.03374102186812776,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p05,destination_hotspot,1024,5,combine_ms,0.11139199882745743,0.10635039769113064,0.11492639929056167,0.028584416027331482,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p05,destination_hotspot,1024,5,full_path_ms,0.29980801045894623,0.29459999650716784,0.313457590341568,0.02049912754226243,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p05,destination_hotspot,1024,5,host_ms,0.316705,0.31135885,0.3316392,0.02064649137308475,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p06,destination_hotspot,1024,6,layout_ms,0.034911999478936195,0.02580320006236434,0.06988799832761287,0.39920536042272,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p06,destination_hotspot,1024,6,dispatch_only_ms,0.17654399573802948,0.1597887948155403,0.2594384029507637,1.7300235267084485,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p06,destination_hotspot,1024,6,combine_ms,0.09985600039362907,0.09590559676289559,0.11104320213198661,0.12127897337927264,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p06,destination_hotspot,1024,6,full_path_ms,0.31617599725723267,0.28784000873565674,0.4483631923794746,1.0889742726162563,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p06,destination_hotspot,1024,6,host_ms,0.335488,0.3038573,0.49696844999999995,1.029943189695264,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p07,destination_hotspot,1024,7,layout_ms,0.026815999299287796,0.02535520037636161,0.03425759933888912,0.10075110672212248,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p07,destination_hotspot,1024,7,dispatch_only_ms,0.1621760055422783,0.1587887980043888,0.16800000444054602,0.02098080477021168,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p07,destination_hotspot,1024,7,combine_ms,0.1029600016772747,0.10043039731681347,0.1049984022974968,0.01911737186844391,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p07,destination_hotspot,1024,7,full_path_ms,0.2906080037355423,0.286577595770359,0.3000864043831825,0.013413579932970479,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p07,destination_hotspot,1024,7,host_ms,0.30789999999999995,0.30342905,0.31578269999999997,0.01489062402660819,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p08,destination_hotspot,1024,8,layout_ms,0.02657600026577711,0.025031999778002502,0.030659200064837928,0.10362292821233234,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p08,destination_hotspot,1024,8,dispatch_only_ms,0.16140799969434738,0.1581920050084591,0.17353120371699332,0.08737942436310754,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p08,destination_hotspot,1024,8,combine_ms,0.09975999966263771,0.09602560102939606,0.10339040085673332,0.12807198235641132,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p08,destination_hotspot,1024,8,full_path_ms,0.2894880026578903,0.28562880009412767,0.3045360028743744,0.05464356639978846,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p08,destination_hotspot,1024,8,host_ms,0.3054755,0.3016569,0.32243845,0.053195884319813404,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p09,destination_hotspot,1024,9,layout_ms,0.02652799990028143,0.025038400664925575,0.028707200661301613,0.04359390099491214,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p09,destination_hotspot,1024,9,dispatch_only_ms,0.16100800037384033,0.1573023982346058,0.16600480154156685,0.016909945365706277,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p09,destination_hotspot,1024,9,combine_ms,0.1003359965980053,0.09789280034601688,0.10417119935154914,0.020834846150596248,50,0.5,1.5,3.0,0.375
destination_hotspot_N1024_p09,destination_hotspot,1024,9,full_path_ms,0.2897919863462448,0.28535041213035583,0.2954511880874634,0.010808647344404088,50,0.5,1.5,3.0,0.375
