dataset,evidence_class,output_budget,ignore_eos,restart,run,label,source_request_id,family,prompt_tokens,ttft_s,e2e_s,processor_s
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_019,single_real_image,274,1.3983813836239278,4.52671160781756,0.011682549025863409
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_020,single_real_image,273,1.3866796200163662,4.515009844209999,0.011746727395802736
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_023,single_real_image,267,1.3749017179943621,4.503231942187995,0.011933200992643833
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_027,single_real_image,277,1.3629412148147821,4.491271439008415,0.012071107979863882
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_028,single_real_image,271,1.3508504149504006,4.479180639144033,0.011557866353541613
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_031,single_real_image,276,1.339274785015732,4.467605009209365,0.011837185360491276
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,single_018,single_real_image,268,1.327418829780072,4.455749053973705,0.012649149168282747
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,longtext_030,long_text_plus_image,674,1.3147515975870192,4.443081821780652,0.017737803980708122
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_013,two_real_images,450,1.2969676656648517,4.425297889858484,0.028426168020814657
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_003,two_real_images,466,1.460675518028438,4.509290151763707,0.0286790756508708
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_007,two_real_images,466,1.431974754203111,4.48058938793838,0.028514957055449486
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_006,two_real_images,521,1.4034375953488052,4.4520522290840745,0.03253612294793129
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_011,two_real_images,501,1.3708790331147611,4.41949366685003,0.03260793909430504
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_001,two_real_images,508,1.3382483250461519,4.386862958781421,0.03363265795633197
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_031,two_real_images,434,1.3045921251177788,4.353206758853048,0.021841702051460743
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_015,two_real_images,514,1.2827284820377827,4.331343115773052,0.02711321273818612
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_009,two_real_images,517,1.25558996014297,4.304204593878239,0.037490453105419874
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_019,two_real_images,521,1.2180634113028646,4.266678045038134,0.025627024937421083
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_023,two_real_images,521,1.3362049139104784,4.33716621203348,0.025925375055521727
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_025,two_real_images,521,1.3102564406581223,4.311217738781124,0.024959683883935213
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_027,two_real_images,521,1.2852717866189778,4.28623308474198,0.025752123910933733
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_021,two_real_images,514,1.2594982157461345,4.260459513869137,0.023168338928371668
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_017,two_real_images,521,1.2363042808137834,4.2372655789367855,0.02729146322235465
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P1_vision_bucket:w0,multi_029,two_real_images,521,1.208984152879566,4.209945451002568,0.030880131293088198
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_000,text_only_no_image_control,16,1.5228790659457445,4.824475146830082,0.000990348868072033
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_001,text_only_no_image_control,14,1.5218276199884713,4.823423700872809,0.000612189993262291
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_002,text_only_no_image_control,15,1.5211877110414207,4.727036824915558,0.0005478300154209137
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_003,text_only_no_image_control,16,1.5206161420792341,4.8222122229635715,0.000477692112326622
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_004,text_only_no_image_control,20,1.5201178858987987,4.821713966783136,0.0005201557651162148
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_005,text_only_no_image_control,13,1.519567542243749,4.821163623128086,0.00046704430133104324
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_009,text_only_no_image_control,14,1.5190790928900242,4.820675173774362,0.000509215984493494
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_013,text_only_no_image_control,14,1.518548073247075,4.8201441541314125,0.00041659409180283546
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_018,text_only_no_image_control,19,1.5181123930960894,3.475642037112266,0.00048740487545728683
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_019,text_only_no_image_control,25,1.5176043342798948,4.819200415164232,0.00048419320955872536
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_022,text_only_no_image_control,17,1.5170988221652806,4.818694903049618,0.00043673813343048096
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_023,text_only_no_image_control,18,1.5166424992494285,4.818238580133766,0.00041296426206827164
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_026,text_only_no_image_control,22,1.51621157489717,4.8178076557815075,0.000463136937469244
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_027,text_only_no_image_control,28,1.5157267451286316,4.817322826012969,0.0005143578164279461
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_028,text_only_no_image_control,22,1.5151909030973911,4.8167869839817286,0.00048818206414580345
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,text_029,text_only_no_image_control,26,1.5146846119314432,4.816280692815781,0.0004697130061686039
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_000,long_text_plus_image,577,1.5141964149661362,3.1744784638285637,0.034983773715794086
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_001,long_text_plus_image,662,1.4791412469930947,2.8426964497193694,0.029003005009144545
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_002,long_text_plus_image,650,1.450087625067681,4.7516837059520185,0.02465424593538046
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_004,long_text_plus_image,613,1.4253856712020934,4.726981752086431,0.017262238077819347
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_005,long_text_plus_image,654,1.4080778672359884,4.709673948120326,0.017662343103438616
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_006,long_text_plus_image,663,1.3903715959750116,2.4546997537836432,0.017876489087939262
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_011,long_text_plus_image,655,1.372449274174869,4.6740453550592065,0.01933451695367694
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_014,long_text_plus_image,662,1.3530720109120011,2.6198906786739826,0.018600177951157093
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_015,long_text_plus_image,666,1.334429495036602,2.6979846977628767,0.017152348067611456
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_017,long_text_plus_image,669,1.3172361492179334,4.618832230102271,0.013682020362466574
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_020,long_text_plus_image,672,1.3035125210881233,4.605108601972461,0.012831146828830242
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_023,long_text_plus_image,666,1.2906424570828676,4.592238537967205,0.012792502995580435
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_026,long_text_plus_image,670,1.5322877457365394,4.675705794710666,0.012566187884658575
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_027,long_text_plus_image,676,1.519685278646648,4.6631033276207745,0.013071971945464611
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_030,long_text_plus_image,674,1.5065739508718252,4.649991999845952,0.017716300208121538
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,longtext_031,long_text_plus_image,675,1.4888179576955736,4.6322360066697,0.012577898800373077
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_001,two_real_images,508,1.4762018267065287,4.619619875680655,0.033332268707454205
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_003,two_real_images,466,1.4428458795882761,4.586263928562403,0.02825050288811326
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_006,two_real_images,521,1.4145723548717797,4.557990403845906,0.03198663191869855
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_007,two_real_images,466,1.3825611206702888,4.525979169644415,0.02808861806988716
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_009,two_real_images,517,1.354451023042202,4.497869072016329,0.03554748231545091
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_011,two_real_images,501,1.3188793607987463,4.462297409772873,0.032736796885728836
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_013,two_real_images,450,1.2861195169389248,4.429537565913051,0.028838105965405703
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_015,two_real_images,514,1.2572575248777866,4.400675573851913,0.02705154614523053
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_017,two_real_images,521,1.2301811836659908,4.373599232640117,0.02460768772289157
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_019,two_real_images,521,1.3957775048911572,4.447207340970635,0.022459721192717552
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_021,two_real_images,514,1.3732946426607668,4.424724478740245,0.023055582772940397
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_023,two_real_images,521,1.350208732765168,4.401638568844646,0.02337257983162999
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_025,two_real_images,521,1.3268088838085532,4.3782387198880315,0.02218998409807682
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_027,two_real_images,521,1.3045945116318762,4.3560243477113545,0.022980164736509323
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_029,two_real_images,521,1.2815897995606065,4.333019635640085,0.02932979678735137
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,multi_031,two_real_images,434,1.3988858200609684,4.401454977225512,0.022087066899985075
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_003,single_real_image,265,1.3767724228091538,4.379341579973698,0.016749403905123472
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_007,single_real_image,263,1.36000109417364,4.362570251338184,0.01694633299484849
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_008,single_real_image,207,1.3430334511213005,4.345602608285844,0.013512514997273684
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_010,single_real_image,253,1.329500843770802,4.332070000935346,0.018261770717799664
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_012,single_real_image,256,1.3112192382104695,4.313788395375013,0.015748597215861082
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_013,single_real_image,192,1.2954522371292114,4.298021394293755,0.012474715244024992
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_015,single_real_image,267,1.2829588782042265,4.28552803536877,0.01679612509906292
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_016,single_real_image,258,1.2661439841613173,4.268713141325861,0.012009219266474247
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_018,single_real_image,268,1.254115398041904,4.256684555206448,0.012748027220368385
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_019,single_real_image,274,1.241348372772336,4.24391752993688,0.012286045588552952
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_020,single_real_image,273,1.2290442031808197,4.231613360345364,0.011963983997702599
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_022,single_real_image,259,1.2170628551393747,4.219632012303919,0.011367219034582376
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_023,single_real_image,267,1.2056781300343573,4.208247287198901,0.012079961132258177
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_027,single_real_image,277,1.193579665850848,4.196148823015392,0.01208473090082407
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_028,single_real_image,271,1.1814760491251945,4.184045206289738,0.011995153035968542
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:text_image_split:w0,single_031,single_real_image,276,1.1694636209867895,4.172032778151333,0.011707304045557976
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_005,text_only_no_image_control,13,1.743668635841459,5.059707721229643,0.000979004893451929
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_001,text_only_no_image_control,14,1.7426547706127167,5.0586938560009,0.0005909586325287819
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_009,text_only_no_image_control,14,1.74203527206555,5.058074357453734,0.0005700141191482544
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_013,text_only_no_image_control,14,1.7414381536655128,5.057477239053696,0.0004780218005180359
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_002,text_only_no_image_control,15,1.7409377079457045,4.961753291077912,0.0005159410648047924
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_000,text_only_no_image_control,16,1.7403948279097676,5.056433913297951,0.00045644911006093025
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_003,text_only_no_image_control,16,1.7399152056314051,5.055954291019589,0.0005910396575927734
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_022,text_only_no_image_control,17,1.7392947566695511,5.055333842057735,0.0006753369234502316
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_023,text_only_no_image_control,18,1.7385953958146274,5.054634481202811,0.0004504728130996227
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_018,text_only_no_image_control,19,1.738125517964363,3.7109146639704704,0.00047708721831440926
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_004,text_only_no_image_control,20,1.7376267267391086,5.053665812127292,0.00045794202014803886
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_026,text_only_no_image_control,22,1.737148739863187,5.053187825251371,0.0004885122179985046
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_028,text_only_no_image_control,22,1.7366392137482762,5.05267829913646,0.00043653789907693863
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_019,text_only_no_image_control,25,1.736182726919651,5.052221812307835,0.0004755980335175991
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_029,text_only_no_image_control,26,1.7356865098699927,5.051725595258176,0.0004506828263401985
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,text_027,text_only_no_image_control,28,1.7352145719341934,5.051253657322377,0.0005146609619259834
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_013,single_real_image,192,1.7346778428182006,5.050716928206384,0.03656269796192646
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_008,single_real_image,207,1.698079383932054,5.014118469320238,0.022754407953470945
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_010,single_real_image,253,1.675299164839089,4.9913382502272725,0.022113080136477947
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_012,single_real_image,256,1.6531672980636358,4.969206383451819,0.016144801396876574
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_016,single_real_image,258,1.6370045728981495,4.953043658286333,0.011847747955471277
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_022,single_real_image,259,1.6251379679888487,4.941177053377032,0.011214809026569128
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_007,single_real_image,263,1.6139045390300453,4.929943624418229,0.016772620379924774
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_003,single_real_image,265,1.5971148367971182,4.913153922185302,0.016412549186497927
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_015,single_real_image,267,1.5806844648905098,4.896723550278693,0.01654160488396883
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_023,single_real_image,267,1.564123269636184,4.880162355024368,0.012085374910384417
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_018,single_real_image,268,1.552019721828401,4.868058807216585,0.012563709169626236
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_028,single_real_image,271,1.5394369098357856,4.855475995223969,0.011937906965613365
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_020,single_real_image,273,1.5274804197251797,4.843519505113363,0.011636005714535713
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_019,single_real_image,274,1.5158262057229877,4.831865291111171,0.011615762021392584
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_031,single_real_image,276,1.5041923867538571,4.820231472142041,0.012042011134326458
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,single_027,single_real_image,277,1.4921311088837683,4.808170194271952,0.012315631844103336
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_031,two_real_images,434,1.4797841338440776,4.795823219232261,0.02093826001510024
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_013,two_real_images,450,1.458823645953089,4.774862731341273,0.028353830333799124
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_003,two_real_images,466,1.430448962841183,4.7464880482293665,0.028755044098943472
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_007,two_real_images,466,1.4016660186462104,4.717705104034394,0.028450876008719206
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_011,two_real_images,501,1.373192509636283,4.6892315950244665,0.03305023070424795
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_001,two_real_images,508,1.3401214256882668,4.65616051107645,0.033051298931241035
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_015,two_real_images,514,1.3070464646443725,4.623085550032556,0.027343659661710262
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_021,two_real_images,514,1.502275878097862,4.701733018737286,0.02299607777968049
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_009,two_real_images,517,1.4792557880282402,4.6787129286676645,0.03596759773790836
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_006,two_real_images,521,1.665234490763396,4.738124285824597,0.032437730114907026
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_017,two_real_images,521,1.6327728009782732,4.705662596039474,0.02464797394350171
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_019,two_real_images,521,1.6080836979672313,4.680973493028432,0.022562011145055294
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_023,two_real_images,521,1.5854982337914407,4.658388028852642,0.02278464986011386
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_025,two_real_images,521,1.5626896657049656,4.6355794607661664,0.02195723680779338
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_027,two_real_images,521,1.5407011481001973,4.613590943161398,0.023304989095777273
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,multi_029,two_real_images,521,1.517360305879265,4.590250100940466,0.030059724114835262
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,longtext_000,long_text_plus_image,577,1.4872750081121922,2.7127705113962293,0.012129316106438637
natural32_b128,diagnostic_output_mismatch,32,False,0,pool128_b128_natural32_clean_r0,r0:b128:P2_lm_length_bucket:w0,longtext_004,long_text_plus_image,613,1.4750981656834483,4.547987960744649,0.014251374639570713
