dR0,dR1,dR2,dR3,delta_l2,direction,layer,request_id
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,26,bit_allocate
-2.0,2.0,1.0,-1.0,3.1622776601683795,VT,26,bit_allocate
-2.0,-2.0,2.0,2.0,4.0,TV,27,bit_allocate
1.0,-2.0,0.0,1.0,2.449489742783178,VT,27,bit_allocate
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,28,bit_allocate
-2.0,1.0,3.0,-2.0,4.242640687119285,VT,28,bit_allocate
1.0,-1.0,1.0,-1.0,2.0,TV,29,bit_allocate
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,29,bit_allocate
-1.0,1.0,-1.0,1.0,2.0,TV,30,bit_allocate
2.0,1.0,0.0,-3.0,3.7416573867739413,VT,30,bit_allocate
0.0,-1.0,-1.0,2.0,2.449489742783178,TV,31,bit_allocate
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,31,bit_allocate
0.0,0.0,0.0,0.0,0.0,TV,32,bit_allocate
-3.0,2.0,1.0,0.0,3.7416573867739413,VT,32,bit_allocate
1.0,0.0,-2.0,1.0,2.449489742783178,TV,33,bit_allocate
0.0,-2.0,-1.0,3.0,3.7416573867739413,VT,33,bit_allocate
-1.0,0.0,-1.0,2.0,2.449489742783178,TV,34,bit_allocate
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,34,bit_allocate
-4.0,1.0,2.0,1.0,4.69041575982343,TV,35,bit_allocate
4.0,-1.0,-2.0,-1.0,4.69041575982343,VT,35,bit_allocate
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,36,bit_allocate
0.0,2.0,-2.0,0.0,2.8284271247461903,VT,36,bit_allocate
-2.0,2.0,0.0,0.0,2.8284271247461903,TV,37,bit_allocate
2.0,0.0,0.0,-2.0,2.8284271247461903,VT,37,bit_allocate
-1.0,1.0,1.0,-1.0,2.0,TV,38,bit_allocate
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,38,bit_allocate
1.0,-4.0,2.0,1.0,4.69041575982343,TV,39,bit_allocate
2.0,-1.0,-1.0,0.0,2.449489742783178,VT,39,bit_allocate
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,40,bit_allocate
-1.0,-2.0,3.0,0.0,3.7416573867739413,VT,40,bit_allocate
0.0,1.0,-2.0,1.0,2.449489742783178,TV,41,bit_allocate
0.0,1.0,-1.0,0.0,1.4142135623730951,VT,41,bit_allocate
0.0,-1.0,2.0,-1.0,2.449489742783178,TV,42,bit_allocate
-1.0,1.0,1.0,-1.0,2.0,VT,42,bit_allocate
-1.0,1.0,-1.0,1.0,2.0,TV,43,bit_allocate
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,43,bit_allocate
2.0,1.0,-2.0,-1.0,3.1622776601683795,TV,44,bit_allocate
-1.0,-1.0,3.0,-1.0,3.4641016151377544,VT,44,bit_allocate
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,45,bit_allocate
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,45,bit_allocate
-1.0,0.0,2.0,-1.0,2.449489742783178,TV,46,bit_allocate
-2.0,0.0,0.0,2.0,2.8284271247461903,VT,46,bit_allocate
-1.0,3.0,-2.0,0.0,3.7416573867739413,TV,47,bit_allocate
0.0,-2.0,1.0,1.0,2.449489742783178,VT,47,bit_allocate
2.0,-3.0,0.0,1.0,3.7416573867739413,TV,0,model_card
2.0,-1.0,1.0,-2.0,3.1622776601683795,VT,0,model_card
-1.0,0.0,2.0,-1.0,2.449489742783178,TV,1,model_card
-1.0,1.0,1.0,-1.0,2.0,VT,1,model_card
-2.0,0.0,2.0,0.0,2.8284271247461903,TV,2,model_card
-2.0,1.0,-1.0,2.0,3.1622776601683795,VT,2,model_card
-1.0,3.0,-2.0,0.0,3.7416573867739413,TV,3,model_card
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,3,model_card
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,4,model_card
-1.0,-2.0,0.0,3.0,3.7416573867739413,VT,4,model_card
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,5,model_card
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,5,model_card
2.0,2.0,-2.0,-2.0,4.0,TV,6,model_card
-2.0,2.0,0.0,0.0,2.8284271247461903,VT,6,model_card
-1.0,-1.0,1.0,1.0,2.0,TV,7,model_card
-1.0,1.0,-1.0,1.0,2.0,VT,7,model_card
3.0,-3.0,-1.0,1.0,4.47213595499958,TV,8,model_card
1.0,2.0,-1.0,-2.0,3.1622776601683795,VT,8,model_card
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,9,model_card
0.0,-1.0,2.0,-1.0,2.449489742783178,VT,9,model_card
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,10,model_card
0.0,3.0,1.0,-4.0,5.0990195135927845,VT,10,model_card
-4.0,-1.0,3.0,2.0,5.477225575051661,TV,11,model_card
4.0,1.0,-3.0,-2.0,5.477225575051661,VT,11,model_card
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,12,model_card
1.0,0.0,-1.0,0.0,1.4142135623730951,VT,12,model_card
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,model_card
3.0,0.0,-3.0,0.0,4.242640687119285,VT,13,model_card
0.0,2.0,-2.0,0.0,2.8284271247461903,TV,14,model_card
0.0,1.0,1.0,-2.0,2.449489742783178,VT,14,model_card
-2.0,-1.0,2.0,1.0,3.1622776601683795,TV,15,model_card
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,15,model_card
0.0,0.0,0.0,0.0,0.0,TV,16,model_card
-3.0,-1.0,2.0,2.0,4.242640687119285,VT,16,model_card
-1.0,-3.0,2.0,2.0,4.242640687119285,TV,17,model_card
1.0,3.0,-1.0,-3.0,4.47213595499958,VT,17,model_card
2.0,1.0,-3.0,0.0,3.7416573867739413,TV,18,model_card
0.0,1.0,1.0,-2.0,2.449489742783178,VT,18,model_card
1.0,-2.0,0.0,1.0,2.449489742783178,TV,19,model_card
3.0,1.0,-3.0,-1.0,4.47213595499958,VT,19,model_card
2.0,-3.0,0.0,1.0,3.7416573867739413,TV,20,model_card
-2.0,2.0,0.0,0.0,2.8284271247461903,VT,20,model_card
1.0,1.0,-2.0,0.0,2.449489742783178,TV,21,model_card
-1.0,0.0,-1.0,2.0,2.449489742783178,VT,21,model_card
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,22,model_card
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,22,model_card
-4.0,2.0,2.0,0.0,4.898979485566356,TV,23,model_card
4.0,1.0,-2.0,-3.0,5.477225575051661,VT,23,model_card
0.0,3.0,-3.0,0.0,4.242640687119285,TV,24,model_card
1.0,-1.0,-2.0,2.0,3.1622776601683795,VT,24,model_card
-2.0,2.0,1.0,-1.0,3.1622776601683795,TV,25,model_card
3.0,-1.0,-1.0,-1.0,3.4641016151377544,VT,25,model_card
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,26,model_card
2.0,0.0,0.0,-2.0,2.8284271247461903,VT,26,model_card
-2.0,-1.0,2.0,1.0,3.1622776601683795,TV,27,model_card
1.0,0.0,-3.0,2.0,3.7416573867739413,VT,27,model_card
2.0,-1.0,0.0,-1.0,2.449489742783178,TV,28,model_card
-2.0,-1.0,2.0,1.0,3.1622776601683795,VT,28,model_card
2.0,-2.0,1.0,-1.0,3.1622776601683795,TV,29,model_card
1.0,3.0,0.0,-4.0,5.0990195135927845,VT,29,model_card
1.0,1.0,-2.0,0.0,2.449489742783178,TV,30,model_card
2.0,0.0,1.0,-3.0,3.7416573867739413,VT,30,model_card
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,31,model_card
2.0,-1.0,-3.0,2.0,4.242640687119285,VT,31,model_card
0.0,-2.0,0.0,2.0,2.8284271247461903,TV,32,model_card
-1.0,2.0,-1.0,0.0,2.449489742783178,VT,32,model_card
1.0,1.0,-2.0,0.0,2.449489742783178,TV,33,model_card
-1.0,0.0,-1.0,2.0,2.449489742783178,VT,33,model_card
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,34,model_card
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,34,model_card
-3.0,1.0,2.0,0.0,3.7416573867739413,TV,35,model_card
5.0,1.0,-2.0,-4.0,6.782329983125268,VT,35,model_card
1.0,-1.0,-1.0,1.0,2.0,TV,36,model_card
-1.0,1.0,-1.0,1.0,2.0,VT,36,model_card
-2.0,3.0,0.0,-1.0,3.7416573867739413,TV,37,model_card
3.0,0.0,-2.0,-1.0,3.7416573867739413,VT,37,model_card
-2.0,0.0,1.0,1.0,2.449489742783178,TV,38,model_card
3.0,0.0,0.0,-3.0,4.242640687119285,VT,38,model_card
1.0,-3.0,2.0,0.0,3.7416573867739413,TV,39,model_card
1.0,1.0,-1.0,-1.0,2.0,VT,39,model_card
-1.0,1.0,1.0,-1.0,2.0,TV,40,model_card
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,40,model_card
1.0,1.0,-2.0,0.0,2.449489742783178,TV,41,model_card
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,41,model_card
1.0,0.0,1.0,-2.0,2.449489742783178,TV,42,model_card
-2.0,1.0,1.0,0.0,2.449489742783178,VT,42,model_card
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,43,model_card
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,43,model_card
2.0,1.0,-2.0,-1.0,3.1622776601683795,TV,44,model_card
-2.0,0.0,3.0,-1.0,3.7416573867739413,VT,44,model_card
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,45,model_card
-2.0,2.0,0.0,0.0,2.8284271247461903,VT,45,model_card
-2.0,1.0,1.0,0.0,2.449489742783178,TV,46,model_card
0.0,0.0,-2.0,2.0,2.8284271247461903,VT,46,model_card
-1.0,3.0,-2.0,0.0,3.7416573867739413,TV,47,model_card
1.0,-1.0,-1.0,1.0,2.0,VT,47,model_card
2.0,-2.0,-2.0,2.0,4.0,TV,0,deep_field
2.0,-2.0,0.0,0.0,2.8284271247461903,VT,0,deep_field
-1.0,1.0,2.0,-2.0,3.1622776601683795,TV,1,deep_field
-1.0,1.0,-1.0,1.0,2.0,VT,1,deep_field
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,2,deep_field
-1.0,-1.0,1.0,1.0,2.0,VT,2,deep_field
0.0,2.0,-3.0,1.0,3.7416573867739413,TV,3,deep_field
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,3,deep_field
0.0,0.0,0.0,0.0,0.0,TV,4,deep_field
-1.0,-1.0,1.0,1.0,2.0,VT,4,deep_field
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,5,deep_field
1.0,-2.0,1.0,0.0,2.449489742783178,VT,5,deep_field
2.0,1.0,-2.0,-1.0,3.1622776601683795,TV,6,deep_field
-1.0,0.0,1.0,0.0,1.4142135623730951,VT,6,deep_field
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,7,deep_field
2.0,-1.0,0.0,-1.0,2.449489742783178,VT,7,deep_field
3.0,-3.0,0.0,0.0,4.242640687119285,TV,8,deep_field
0.0,1.0,0.0,-1.0,1.4142135623730951,VT,8,deep_field
3.0,-1.0,-1.0,-1.0,3.4641016151377544,TV,9,deep_field
0.0,0.0,0.0,0.0,0.0,VT,9,deep_field
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,10,deep_field
-1.0,4.0,1.0,-4.0,5.830951894845301,VT,10,deep_field
-4.0,1.0,3.0,0.0,5.0990195135927845,TV,11,deep_field
3.0,1.0,-2.0,-2.0,4.242640687119285,VT,11,deep_field
0.0,0.0,0.0,0.0,0.0,TV,12,deep_field
1.0,0.0,-1.0,0.0,1.4142135623730951,VT,12,deep_field
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,13,deep_field
2.0,-1.0,-2.0,1.0,3.1622776601683795,VT,13,deep_field
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,14,deep_field
-1.0,2.0,2.0,-3.0,4.242640687119285,VT,14,deep_field
-2.0,0.0,1.0,1.0,2.449489742783178,TV,15,deep_field
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,15,deep_field
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,16,deep_field
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,16,deep_field
0.0,-3.0,2.0,1.0,3.7416573867739413,TV,17,deep_field
-2.0,3.0,0.0,-1.0,3.7416573867739413,VT,17,deep_field
3.0,0.0,-3.0,0.0,4.242640687119285,TV,18,deep_field
-2.0,3.0,-1.0,0.0,3.7416573867739413,VT,18,deep_field
0.0,-2.0,1.0,1.0,2.449489742783178,TV,19,deep_field
2.0,-1.0,-2.0,1.0,3.1622776601683795,VT,19,deep_field
4.0,-3.0,-1.0,0.0,5.0990195135927845,TV,20,deep_field
-1.0,3.0,-2.0,0.0,3.7416573867739413,VT,20,deep_field
2.0,1.0,-1.0,-2.0,3.1622776601683795,TV,21,deep_field
0.0,-2.0,-1.0,3.0,3.7416573867739413,VT,21,deep_field
-2.0,-1.0,1.0,2.0,3.1622776601683795,TV,22,deep_field
0.0,3.0,1.0,-4.0,5.0990195135927845,VT,22,deep_field
-2.0,2.0,1.0,-1.0,3.1622776601683795,TV,23,deep_field
4.0,-2.0,-1.0,-1.0,4.69041575982343,VT,23,deep_field
-1.0,1.0,-1.0,1.0,2.0,TV,24,deep_field
0.0,2.0,-2.0,0.0,2.8284271247461903,VT,24,deep_field
-1.0,1.0,1.0,-1.0,2.0,TV,25,deep_field
2.0,-2.0,-1.0,1.0,3.1622776601683795,VT,25,deep_field
-2.0,1.0,1.0,0.0,2.449489742783178,TV,26,deep_field
0.0,-2.0,2.0,0.0,2.8284271247461903,VT,26,deep_field
-2.0,-1.0,2.0,1.0,3.1622776601683795,TV,27,deep_field
2.0,0.0,-2.0,0.0,2.8284271247461903,VT,27,deep_field
1.0,-1.0,1.0,-1.0,2.0,TV,28,deep_field
-2.0,-2.0,3.0,1.0,4.242640687119285,VT,28,deep_field
1.0,-2.0,2.0,-1.0,3.1622776601683795,TV,29,deep_field
-1.0,2.0,-1.0,0.0,2.449489742783178,VT,29,deep_field
-1.0,0.0,-1.0,2.0,2.449489742783178,TV,30,deep_field
0.0,2.0,0.0,-2.0,2.8284271247461903,VT,30,deep_field
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,31,deep_field
1.0,-1.0,-1.0,1.0,2.0,VT,31,deep_field
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,32,deep_field
0.0,-2.0,2.0,0.0,2.8284271247461903,VT,32,deep_field
1.0,0.0,-2.0,1.0,2.449489742783178,TV,33,deep_field
0.0,0.0,-2.0,2.0,2.8284271247461903,VT,33,deep_field
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,34,deep_field
1.0,1.0,1.0,-3.0,3.4641016151377544,VT,34,deep_field
-4.0,2.0,0.0,2.0,4.898979485566356,TV,35,deep_field
4.0,0.0,-2.0,-2.0,4.898979485566356,VT,35,deep_field
0.0,0.0,-1.0,1.0,1.4142135623730951,TV,36,deep_field
-1.0,2.0,-3.0,2.0,4.242640687119285,VT,36,deep_field
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,37,deep_field
1.0,-1.0,-1.0,1.0,2.0,VT,37,deep_field
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,38,deep_field
3.0,-1.0,0.0,-2.0,3.7416573867739413,VT,38,deep_field
1.0,-3.0,1.0,1.0,3.4641016151377544,TV,39,deep_field
3.0,0.0,-2.0,-1.0,3.7416573867739413,VT,39,deep_field
-1.0,-1.0,2.0,0.0,2.449489742783178,TV,40,deep_field
-2.0,-1.0,3.0,0.0,3.7416573867739413,VT,40,deep_field
-1.0,2.0,-1.0,0.0,2.449489742783178,TV,41,deep_field
-2.0,1.0,1.0,0.0,2.449489742783178,VT,41,deep_field
0.0,0.0,2.0,-2.0,2.8284271247461903,TV,42,deep_field
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,42,deep_field
-1.0,1.0,-1.0,1.0,2.0,TV,43,deep_field
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,43,deep_field
4.0,-1.0,-2.0,-1.0,4.69041575982343,TV,44,deep_field
-1.0,0.0,3.0,-2.0,3.7416573867739413,VT,44,deep_field
-1.0,1.0,-1.0,1.0,2.0,TV,45,deep_field
-1.0,2.0,0.0,-1.0,2.449489742783178,VT,45,deep_field
-2.0,0.0,2.0,0.0,2.8284271247461903,TV,46,deep_field
-3.0,0.0,0.0,3.0,4.242640687119285,VT,46,deep_field
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,47,deep_field
0.0,-1.0,2.0,-1.0,2.449489742783178,VT,47,deep_field
3.0,-2.0,-1.0,0.0,3.7416573867739413,TV,0,tui_main
0.0,0.0,2.0,-2.0,2.8284271247461903,VT,0,tui_main
0.0,1.0,2.0,-3.0,3.7416573867739413,TV,1,tui_main
-2.0,1.0,0.0,1.0,2.449489742783178,VT,1,tui_main
0.0,0.0,1.0,-1.0,1.4142135623730951,TV,2,tui_main
0.0,-1.0,-2.0,3.0,3.7416573867739413,VT,2,tui_main
0.0,2.0,-2.0,0.0,2.8284271247461903,TV,3,tui_main
0.0,0.0,0.0,0.0,0.0,VT,3,tui_main
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,4,tui_main
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,4,tui_main
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,5,tui_main
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,5,tui_main
2.0,0.0,0.0,-2.0,2.8284271247461903,TV,6,tui_main
-2.0,0.0,2.0,0.0,2.8284271247461903,VT,6,tui_main
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,7,tui_main
1.0,3.0,-1.0,-3.0,4.47213595499958,VT,7,tui_main
1.0,-2.0,0.0,1.0,2.449489742783178,TV,8,tui_main
-2.0,2.0,1.0,-1.0,3.1622776601683795,VT,8,tui_main
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,9,tui_main
1.0,-1.0,1.0,-1.0,2.0,VT,9,tui_main
-1.0,1.0,1.0,-1.0,2.0,TV,10,tui_main
-2.0,3.0,1.0,-2.0,4.242640687119285,VT,10,tui_main
-4.0,1.0,3.0,0.0,5.0990195135927845,TV,11,tui_main
4.0,0.0,-4.0,0.0,5.656854249492381,VT,11,tui_main
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,12,tui_main
-2.0,1.0,0.0,1.0,2.449489742783178,VT,12,tui_main
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,tui_main
3.0,-2.0,-2.0,1.0,4.242640687119285,VT,13,tui_main
1.0,2.0,-2.0,-1.0,3.1622776601683795,TV,14,tui_main
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,14,tui_main
0.0,0.0,0.0,0.0,0.0,TV,15,tui_main
-1.0,-1.0,1.0,1.0,2.0,VT,15,tui_main
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,16,tui_main
-2.0,-2.0,2.0,2.0,4.0,VT,16,tui_main
0.0,-3.0,1.0,2.0,3.7416573867739413,TV,17,tui_main
0.0,2.0,1.0,-3.0,3.7416573867739413,VT,17,tui_main
1.0,0.0,-3.0,2.0,3.7416573867739413,TV,18,tui_main
-1.0,0.0,4.0,-3.0,5.0990195135927845,VT,18,tui_main
0.0,-1.0,0.0,1.0,1.4142135623730951,TV,19,tui_main
1.0,-1.0,0.0,0.0,1.4142135623730951,VT,19,tui_main
2.0,-3.0,-1.0,2.0,4.242640687119285,TV,20,tui_main
-4.0,2.0,1.0,1.0,4.69041575982343,VT,20,tui_main
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,21,tui_main
-1.0,1.0,-2.0,2.0,3.1622776601683795,VT,21,tui_main
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,22,tui_main
0.0,1.0,1.0,-2.0,2.449489742783178,VT,22,tui_main
-4.0,4.0,1.0,-1.0,5.830951894845301,TV,23,tui_main
4.0,-1.0,-3.0,0.0,5.0990195135927845,VT,23,tui_main
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,24,tui_main
0.0,1.0,-2.0,1.0,2.449489742783178,VT,24,tui_main
-1.0,1.0,1.0,-1.0,2.0,TV,25,tui_main
2.0,-2.0,-1.0,1.0,3.1622776601683795,VT,25,tui_main
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,26,tui_main
0.0,-2.0,1.0,1.0,2.449489742783178,VT,26,tui_main
-1.0,-1.0,2.0,0.0,2.449489742783178,TV,27,tui_main
1.0,-2.0,0.0,1.0,2.449489742783178,VT,27,tui_main
2.0,-1.0,1.0,-2.0,3.1622776601683795,TV,28,tui_main
-2.0,-2.0,4.0,0.0,4.898979485566356,VT,28,tui_main
3.0,-3.0,2.0,-2.0,5.0990195135927845,TV,29,tui_main
-1.0,2.0,-1.0,0.0,2.449489742783178,VT,29,tui_main
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,30,tui_main
-1.0,0.0,2.0,-1.0,2.449489742783178,VT,30,tui_main
-1.0,-1.0,1.0,1.0,2.0,TV,31,tui_main
1.0,-1.0,-1.0,1.0,2.0,VT,31,tui_main
0.0,-2.0,-1.0,3.0,3.7416573867739413,TV,32,tui_main
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,32,tui_main
0.0,0.0,-2.0,2.0,2.8284271247461903,TV,33,tui_main
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,33,tui_main
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,34,tui_main
2.0,0.0,1.0,-3.0,3.7416573867739413,VT,34,tui_main
-4.0,3.0,0.0,1.0,5.0990195135927845,TV,35,tui_main
4.0,0.0,-3.0,-1.0,5.0990195135927845,VT,35,tui_main
2.0,-2.0,0.0,0.0,2.8284271247461903,TV,36,tui_main
-1.0,2.0,-3.0,2.0,4.242640687119285,VT,36,tui_main
-3.0,2.0,2.0,-1.0,4.242640687119285,TV,37,tui_main
2.0,-2.0,-1.0,1.0,3.1622776601683795,VT,37,tui_main
0.0,0.0,0.0,0.0,0.0,TV,38,tui_main
2.0,-2.0,1.0,-1.0,3.1622776601683795,VT,38,tui_main
1.0,-2.0,1.0,0.0,2.449489742783178,TV,39,tui_main
0.0,-1.0,1.0,0.0,1.4142135623730951,VT,39,tui_main
-2.0,0.0,2.0,0.0,2.8284271247461903,TV,40,tui_main
-1.0,-3.0,4.0,0.0,5.0990195135927845,VT,40,tui_main
-1.0,1.0,-1.0,1.0,2.0,TV,41,tui_main
-1.0,3.0,-1.0,-1.0,3.4641016151377544,VT,41,tui_main
1.0,-1.0,2.0,-2.0,3.1622776601683795,TV,42,tui_main
-2.0,-1.0,2.0,1.0,3.1622776601683795,VT,42,tui_main
-1.0,2.0,-2.0,1.0,3.1622776601683795,TV,43,tui_main
1.0,-1.0,1.0,-1.0,2.0,VT,43,tui_main
2.0,0.0,-1.0,-1.0,2.449489742783178,TV,44,tui_main
-2.0,-2.0,2.0,2.0,4.0,VT,44,tui_main
-1.0,1.0,0.0,0.0,1.4142135623730951,TV,45,tui_main
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,45,tui_main
-1.0,0.0,1.0,0.0,1.4142135623730951,TV,46,tui_main
-2.0,1.0,-1.0,2.0,3.1622776601683795,VT,46,tui_main
-1.0,3.0,-1.0,-1.0,3.4641016151377544,TV,47,tui_main
-2.0,0.0,1.0,1.0,2.449489742783178,VT,47,tui_main
2.0,-2.0,0.0,0.0,2.8284271247461903,TV,0,tui_log
1.0,-1.0,2.0,-2.0,3.1622776601683795,VT,0,tui_log
0.0,1.0,2.0,-3.0,3.7416573867739413,TV,1,tui_log
-3.0,1.0,2.0,0.0,3.7416573867739413,VT,1,tui_log
-2.0,0.0,3.0,-1.0,3.7416573867739413,TV,2,tui_log
-1.0,1.0,-2.0,2.0,3.1622776601683795,VT,2,tui_log
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,3,tui_log
-1.0,-1.0,1.0,1.0,2.0,VT,3,tui_log
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,4,tui_log
-1.0,-1.0,0.0,2.0,2.449489742783178,VT,4,tui_log
1.0,-1.0,-1.0,1.0,2.0,TV,5,tui_log
-1.0,-2.0,2.0,1.0,3.1622776601683795,VT,5,tui_log
1.0,1.0,0.0,-2.0,2.449489742783178,TV,6,tui_log
-1.0,1.0,0.0,0.0,1.4142135623730951,VT,6,tui_log
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,7,tui_log
0.0,2.0,1.0,-3.0,3.7416573867739413,VT,7,tui_log
1.0,-2.0,-1.0,2.0,3.1622776601683795,TV,8,tui_log
1.0,1.0,1.0,-3.0,3.4641016151377544,VT,8,tui_log
1.0,-1.0,0.0,0.0,1.4142135623730951,TV,9,tui_log
1.0,-2.0,1.0,0.0,2.449489742783178,VT,9,tui_log
-1.0,1.0,1.0,-1.0,2.0,TV,10,tui_log
-1.0,2.0,1.0,-2.0,3.1622776601683795,VT,10,tui_log
-4.0,1.0,3.0,0.0,5.0990195135927845,TV,11,tui_log
5.0,-2.0,-3.0,0.0,6.164414002968976,VT,11,tui_log
0.0,-1.0,1.0,0.0,1.4142135623730951,TV,12,tui_log
-2.0,2.0,-1.0,1.0,3.1622776601683795,VT,12,tui_log
-1.0,2.0,0.0,-1.0,2.449489742783178,TV,13,tui_log
2.0,-1.0,-3.0,2.0,4.242640687119285,VT,13,tui_log
0.0,2.0,-1.0,-1.0,2.449489742783178,TV,14,tui_log
0.0,0.0,1.0,-1.0,1.4142135623730951,VT,14,tui_log
0.0,-2.0,1.0,1.0,2.449489742783178,TV,15,tui_log
-1.0,0.0,2.0,-1.0,2.449489742783178,VT,15,tui_log
0.0,1.0,-1.0,0.0,1.4142135623730951,TV,16,tui_log
-2.0,-1.0,2.0,1.0,3.1622776601683795,VT,16,tui_log
1.0,-3.0,1.0,1.0,3.4641016151377544,TV,17,tui_log
1.0,1.0,-1.0,-1.0,2.0,VT,17,tui_log
1.0,1.0,-3.0,1.0,3.4641016151377544,TV,18,tui_log
-2.0,1.0,3.0,-2.0,4.242640687119285,VT,18,tui_log
1.0,-2.0,0.0,1.0,2.449489742783178,TV,19,tui_log
0.0,2.0,-2.0,0.0,2.8284271247461903,VT,19,tui_log
2.0,-3.0,-1.0,2.0,4.242640687119285,TV,20,tui_log
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,20,tui_log
1.0,0.0,-1.0,0.0,1.4142135623730951,TV,21,tui_log
0.0,1.0,-2.0,1.0,2.449489742783178,VT,21,tui_log
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,22,tui_log
0.0,-1.0,1.0,0.0,1.4142135623730951,VT,22,tui_log
-4.0,4.0,1.0,-1.0,5.830951894845301,TV,23,tui_log
1.0,0.0,0.0,-1.0,1.4142135623730951,VT,23,tui_log
-1.0,0.0,0.0,1.0,1.4142135623730951,TV,24,tui_log
2.0,2.0,-2.0,-2.0,4.0,VT,24,tui_log
-1.0,1.0,1.0,-1.0,2.0,TV,25,tui_log
2.0,0.0,-1.0,-1.0,2.449489742783178,VT,25,tui_log
0.0,1.0,0.0,-1.0,1.4142135623730951,TV,26,tui_log
-1.0,0.0,0.0,1.0,1.4142135623730951,VT,26,tui_log
-1.0,-1.0,2.0,0.0,2.449489742783178,TV,27,tui_log
1.0,-2.0,0.0,1.0,2.449489742783178,VT,27,tui_log
1.0,-1.0,1.0,-1.0,2.0,TV,28,tui_log
0.0,0.0,-1.0,1.0,1.4142135623730951,VT,28,tui_log
2.0,-2.0,2.0,-2.0,4.0,TV,29,tui_log
1.0,2.0,-2.0,-1.0,3.1622776601683795,VT,29,tui_log
-1.0,-1.0,0.0,2.0,2.449489742783178,TV,30,tui_log
