request_id,category,pair_id,token_bucket,prompt_tokens,vision_tokens,prefix_tokens,tail_tokens,layer,component,duration_ms,dispatch_ms,expert_ms,combine_ms,fastest_rank_ms
brick,fine_grained,10,medium,277,256,261,16,33,vision_prefix,0.8666239976882935,0.1965439934283495,0.4610559642314911,0.08972799777984619,0.8445760011672974
brick,fine_grained,10,medium,277,256,261,16,34,language_tail,1.7073919773101807,0.4931839890778065,0.7161279916763306,0.1933441162109375,1.3960319757461548
brick,fine_grained,10,medium,277,256,261,16,34,vision_prefix,1.0160959959030151,0.21548800356686115,0.48156797885894775,0.2092159390449524,0.9801599979400635
brick,fine_grained,10,medium,277,256,261,16,35,language_tail,0.8650559782981873,0.1940160021185875,0.4145599901676178,0.10230398178100586,0.8288639783859253
brick,fine_grained,10,medium,277,256,261,16,35,vision_prefix,1.1808639764785767,0.24208001233637333,0.490943968296051,0.17395204305648804,1.0579839944839478
brick,fine_grained,10,medium,277,256,261,16,36,language_tail,0.8769599795341492,0.1854400048032403,0.43430396914482117,0.1268799901008606,0.8417919874191284
brick,fine_grained,10,medium,277,256,261,16,36,vision_prefix,0.9943680167198181,0.2296640034765005,0.47328001260757446,0.19382399320602417,0.9467200040817261
brick,fine_grained,10,medium,277,256,261,16,37,language_tail,0.8924160003662109,0.20768000092357397,0.42268800735473633,0.11520004272460938,0.846015989780426
brick,fine_grained,10,medium,277,256,261,16,37,vision_prefix,0.8687040209770203,0.19894400518387556,0.4725760221481323,0.08271998167037964,0.8429440259933472
brick,fine_grained,10,medium,277,256,261,16,38,language_tail,0.8655999898910522,0.17500799521803856,0.417279988527298,0.09654402732849121,0.8420159816741943
brick,fine_grained,10,medium,277,256,261,16,38,vision_prefix,0.9405760169029236,0.23411199357360601,0.47974398732185364,0.12812799215316772,0.8826879858970642
brick,fine_grained,10,medium,277,256,261,16,39,language_tail,0.9096639752388,0.20153599511832,0.4357120096683502,0.12412804365158081,0.8777599930763245
brick,fine_grained,10,medium,277,256,261,16,39,vision_prefix,0.8908799886703491,0.2133440040051937,0.4832320213317871,0.10051202774047852,0.8533120155334473
brick,fine_grained,10,medium,277,256,261,16,40,language_tail,0.8724160194396973,0.19484799541532993,0.41568002104759216,0.10886400938034058,0.8230400085449219
