scope,key,source,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,cat:L23,vision,126,1008,3.634920634920635,4.0,4.0,0.6507936507936508,0.9841269841269841,351,252.0,0.29432034350458186,1.3928571428571428,1,332.0
request_layer,cat:L24,vision,126,1008,3.6666666666666665,4.0,4.0,0.6746031746031746,0.9920634920634921,304,252.0,0.12195523302086753,1.2063492063492063,1,336.0
request_layer,cat:L25,vision,126,1008,3.515873015873016,4.0,4.0,0.5317460317460317,0.9841269841269841,310,252.0,0.2543554835621607,1.2301587301587302,0,317.0
request_layer,cat:L26,vision,126,1008,3.738095238095238,4.0,4.0,0.753968253968254,0.9841269841269841,304,252.0,0.12855550557877035,1.2063492063492063,1,345.0
request_layer,cat:L27,vision,126,1008,3.611111111111111,4.0,4.0,0.626984126984127,0.9841269841269841,318,252.0,0.2492587903573729,1.2619047619047619,1,329.0
request_layer,cat:L28,vision,126,1008,3.6587301587301586,4.0,4.0,0.6825396825396826,0.9761904761904762,292,252.0,0.09234187522396901,1.1587301587301588,3,335.0
request_layer,cat:L29,vision,126,1008,3.626984126984127,4.0,4.0,0.6349206349206349,0.9920634920634921,288,252.0,0.21655180396257545,1.1428571428571428,2,331.0
request_layer,cat:L30,vision,126,1008,3.5714285714285716,4.0,4.0,0.5793650793650794,0.9920634920634921,338,252.0,0.24489303818437055,1.3412698412698412,1,324.0
request_layer,cat:L31,vision,126,1008,3.7777777777777777,4.0,4.0,0.7777777777777778,1.0,279,252.0,0.09386409660726087,1.1071428571428572,3,350.0
request_layer,cat:L32,vision,126,1008,3.5476190476190474,4.0,4.0,0.5952380952380952,0.9523809523809523,300,252.0,0.18106721502460055,1.1904761904761905,0,321.0
request_layer,cat:L33,vision,126,1008,3.761904761904762,4.0,4.0,0.7698412698412699,0.9920634920634921,299,252.0,0.1664539458822567,1.1865079365079365,3,348.0
request_layer,cat:L34,vision,126,1008,3.7063492063492065,4.0,4.0,0.7222222222222222,0.9841269841269841,268,252.0,0.061922565612409664,1.0634920634920635,1,341.0
request_layer,cat:L35,vision,126,1008,3.5952380952380953,4.0,4.0,0.6111111111111112,0.9841269841269841,315,252.0,0.19579624051664915,1.25,3,327.0
request_layer,cat:L36,vision,126,1008,3.4603174603174605,3.0,4.0,0.47619047619047616,0.9841269841269841,296,252.0,0.17881376854035014,1.1746031746031746,1,310.0
request_layer,cat:L37,vision,126,1008,3.611111111111111,4.0,4.0,0.626984126984127,0.9841269841269841,291,252.0,0.13283281907393688,1.1547619047619047,2,329.0
request_layer,cat:L38,vision,126,1008,3.6825396825396823,4.0,4.0,0.7063492063492064,0.9761904761904762,281,252.0,0.09139914925619858,1.1150793650793651,1,338.0
request_layer,cat:L39,vision,126,1008,3.6825396825396823,4.0,4.0,0.6825396825396826,1.0,310,252.0,0.22852802167205316,1.2301587301587302,3,338.0
request_layer,cat:L40,vision,126,1008,3.6825396825396823,4.0,4.0,0.6825396825396826,1.0,308,252.0,0.14015859533689967,1.2222222222222223,2,338.0
request_layer,cat:L41,vision,126,1008,3.6507936507936507,4.0,4.0,0.6746031746031746,0.9761904761904762,296,252.0,0.17267605334948077,1.1746031746031746,1,334.0
request_layer,cat:L42,vision,126,1008,3.5555555555555554,4.0,4.0,0.5793650793650794,0.9761904761904762,287,252.0,0.10244706859861576,1.1388888888888888,1,322.0
request_layer,cat:L43,vision,126,1008,3.6666666666666665,4.0,4.0,0.6746031746031746,0.9920634920634921,298,252.0,0.12507871041646418,1.1825396825396826,1,336.0
request_layer,cat:L44,vision,126,1008,3.5793650793650795,4.0,4.0,0.6031746031746031,0.9761904761904762,299,252.0,0.11855054957372743,1.1865079365079365,1,325.0
request_layer,cat:L45,vision,126,1008,3.6587301587301586,4.0,4.0,0.6746031746031746,0.9841269841269841,321,252.0,0.19507106676397548,1.2738095238095237,3,335.0
request_layer,cat:L46,vision,126,1008,3.619047619047619,4.0,4.0,0.6428571428571429,0.9761904761904762,314,252.0,0.16233505689748223,1.246031746031746,2,330.0
request_layer,cat:L47,vision,126,1008,3.7222222222222223,4.0,4.0,0.7301587301587301,0.9920634920634921,302,252.0,0.17107271265714183,1.1984126984126984,0,343.0
request_layer,phantom:L0,vision,144,1152,3.6041666666666665,4.0,4.0,0.6111111111111112,0.9930555555555556,356,288.0,0.13895397780391486,1.2361111111111112,1,375.0
request_layer,phantom:L1,vision,144,1152,3.3402777777777777,3.0,4.0,0.4166666666666667,0.9236111111111112,393,288.0,0.3301259901420728,1.3645833333333333,1,337.0
request_layer,phantom:L2,vision,144,1152,3.7152777777777777,4.0,4.0,0.7152777777777778,1.0,311,288.0,0.07974780609622119,1.0798611111111112,2,391.0
request_layer,phantom:L3,vision,144,1152,3.638888888888889,4.0,4.0,0.6527777777777778,0.9861111111111112,345,288.0,0.13703185597688275,1.1979166666666667,3,380.0
request_layer,phantom:L4,vision,144,1152,3.548611111111111,4.0,4.0,0.5625,0.9861111111111112,385,288.0,0.2718774389701868,1.3368055555555556,1,367.0
request_layer,phantom:L5,vision,144,1152,3.6041666666666665,4.0,4.0,0.6111111111111112,0.9930555555555556,400,288.0,0.23749847709063396,1.3888888888888888,0,375.0
request_layer,phantom:L6,vision,144,1152,3.5833333333333335,4.0,4.0,0.625,0.9583333333333334,440,288.0,0.3517842664743392,1.5277777777777777,0,372.0
request_layer,phantom:L7,vision,144,1152,3.7222222222222223,4.0,4.0,0.7222222222222222,1.0,359,288.0,0.15344708190266912,1.2465277777777777,2,392.0
request_layer,phantom:L8,vision,144,1152,3.6805555555555554,4.0,4.0,0.6805555555555556,1.0,449,288.0,0.3558900742990283,1.5590277777777777,2,386.0
request_layer,phantom:L9,vision,144,1152,3.6805555555555554,4.0,4.0,0.6875,0.9930555555555556,333,288.0,0.18371632449459266,1.15625,2,386.0
request_layer,phantom:L10,vision,144,1152,3.6875,4.0,4.0,0.7013888888888888,0.9861111111111112,327,288.0,0.1305435499799129,1.1354166666666667,0,387.0
request_layer,phantom:L11,vision,144,1152,3.736111111111111,4.0,4.0,0.75,0.9861111111111112,307,288.0,0.08161568939960527,1.0659722222222223,1,394.0
request_layer,phantom:L12,vision,144,1152,3.6805555555555554,4.0,4.0,0.6944444444444444,0.9861111111111112,329,288.0,0.13769013929790522,1.1423611111111112,2,386.0
request_layer,phantom:L13,vision,144,1152,3.6597222222222223,4.0,4.0,0.6736111111111112,0.9861111111111112,367,288.0,0.17653783081786334,1.2743055555555556,2,383.0
request_layer,phantom:L14,vision,144,1152,3.638888888888889,4.0,4.0,0.6458333333333334,0.9930555555555556,423,288.0,0.2808102700992431,1.46875,1,380.0
request_layer,phantom:L15,vision,144,1152,3.7430555555555554,4.0,4.0,0.7430555555555556,1.0,347,288.0,0.1331496492278751,1.2048611111111112,1,395.0
request_layer,phantom:L16,vision,144,1152,3.673611111111111,4.0,4.0,0.6805555555555556,0.9930555555555556,354,288.0,0.14138384077432176,1.2291666666666667,2,385.0
request_layer,phantom:L17,vision,144,1152,3.701388888888889,4.0,4.0,0.7083333333333334,0.9930555555555556,359,288.0,0.22215439503075665,1.2465277777777777,1,389.0
request_layer,phantom:L18,vision,144,1152,3.5833333333333335,4.0,4.0,0.5972222222222222,0.9861111111111112,367,288.0,0.26236539391245844,1.2743055555555556,0,372.0
request_layer,phantom:L19,vision,144,1152,3.8194444444444446,4.0,4.0,0.8194444444444444,1.0,310,288.0,0.07361602446914649,1.0763888888888888,3,406.0
request_layer,phantom:L20,vision,144,1152,3.5347222222222223,4.0,4.0,0.6041666666666666,0.9305555555555556,393,288.0,0.2979037163722451,1.3645833333333333,2,365.0
request_layer,phantom:L21,vision,144,1152,3.6805555555555554,4.0,4.0,0.6805555555555556,1.0,350,288.0,0.2273311381519408,1.2152777777777777,1,386.0
request_layer,phantom:L22,vision,144,1152,3.6458333333333335,4.0,4.0,0.6736111111111112,0.9722222222222222,393,288.0,0.2562278859774422,1.3645833333333333,0,381.0
request_layer,phantom:L23,vision,144,1152,3.6944444444444446,4.0,4.0,0.7083333333333334,0.9861111111111112,355,288.0,0.1670099185252255,1.2326388888888888,3,388.0
request_layer,phantom:L24,vision,144,1152,3.6597222222222223,4.0,4.0,0.6736111111111112,0.9861111111111112,349,288.0,0.1617287908032808,1.2118055555555556,3,383.0
request_layer,phantom:L25,vision,144,1152,3.5902777777777777,4.0,4.0,0.625,0.9652777777777778,442,288.0,0.3133379967885821,1.5347222222222223,3,373.0
request_layer,phantom:L26,vision,144,1152,3.7569444444444446,4.0,4.0,0.7638888888888888,0.9930555555555556,328,288.0,0.11754382555424137,1.1388888888888888,1,397.0
request_layer,phantom:L27,vision,144,1152,3.6458333333333335,4.0,4.0,0.6527777777777778,0.9930555555555556,337,288.0,0.13685577899316914,1.1701388888888888,1,381.0
request_layer,phantom:L28,vision,144,1152,3.5902777777777777,4.0,4.0,0.6111111111111112,0.9791666666666666,361,288.0,0.15852890577446554,1.2534722222222223,2,373.0
request_layer,phantom:L29,vision,144,1152,3.7222222222222223,4.0,4.0,0.7361111111111112,0.9861111111111112,379,288.0,0.2451915075727593,1.3159722222222223,2,392.0
request_layer,phantom:L30,vision,144,1152,3.6180555555555554,4.0,4.0,0.6388888888888888,0.9791666666666666,387,288.0,0.2802193048244469,1.34375,2,377.0
request_layer,phantom:L31,vision,144,1152,3.7291666666666665,4.0,4.0,0.7291666666666666,1.0,303,288.0,0.053001171953033846,1.0520833333333333,0,393.0
request_layer,phantom:L32,vision,144,1152,3.6875,4.0,4.0,0.7013888888888888,0.9861111111111112,348,288.0,0.1853171549443458,1.2083333333333333,0,387.0
request_layer,phantom:L33,vision,144,1152,3.736111111111111,4.0,4.0,0.7361111111111112,1.0,347,288.0,0.15141038965566073,1.2048611111111112,2,394.0
request_layer,phantom:L34,vision,144,1152,3.7083333333333335,4.0,4.0,0.7152777777777778,0.9930555555555556,357,288.0,0.14535719228426722,1.2395833333333333,0,390.0
request_layer,phantom:L35,vision,144,1152,3.75,4.0,4.0,0.7569444444444444,0.9930555555555556,359,288.0,0.17986982497124188,1.2465277777777777,3,396.0
request_layer,phantom:L36,vision,144,1152,3.736111111111111,4.0,4.0,0.7430555555555556,0.9930555555555556,321,288.0,0.1211303023785584,1.1145833333333333,1,394.0
request_layer,phantom:L37,vision,144,1152,3.4375,3.0,4.0,0.4861111111111111,0.9513888888888888,381,288.0,0.27527080521498043,1.3229166666666667,0,351.0
request_layer,phantom:L38,vision,144,1152,3.5833333333333335,4.0,4.0,0.6041666666666666,0.9791666666666666,351,288.0,0.16785599951766417,1.21875,3,372.0
request_layer,phantom:L39,vision,144,1152,3.7430555555555554,4.0,4.0,0.7708333333333334,0.9722222222222222,418,288.0,0.28044509307791693,1.4513888888888888,1,395.0
request_layer,phantom:L40,vision,144,1152,3.7152777777777777,4.0,4.0,0.7291666666666666,0.9861111111111112,369,288.0,0.17605912964010026,1.28125,2,391.0
request_layer,phantom:L41,vision,144,1152,3.7222222222222223,4.0,4.0,0.7361111111111112,0.9861111111111112,350,288.0,0.1463903054432833,1.2152777777777777,2,392.0
request_layer,phantom:L42,vision,144,1152,3.5972222222222223,4.0,4.0,0.6180555555555556,0.9791666666666666,403,288.0,0.27713684738036176,1.3993055555555556,1,374.0
request_layer,phantom:L43,vision,144,1152,3.6527777777777777,4.0,4.0,0.6597222222222222,0.9930555555555556,340,288.0,0.15319151679483178,1.1805555555555556,1,382.0
request_layer,phantom:L44,vision,144,1152,3.6527777777777777,4.0,4.0,0.6666666666666666,0.9861111111111112,301,288.0,0.06245175607154496,1.0451388888888888,2,382.0
request_layer,phantom:L45,vision,144,1152,3.5555555555555554,4.0,4.0,0.5972222222222222,0.9583333333333334,378,288.0,0.2477595401546716,1.3125,0,368.0
request_layer,phantom:L46,vision,144,1152,3.6319444444444446,4.0,4.0,0.6458333333333334,0.9861111111111112,340,288.0,0.10811387136764072,1.1805555555555556,2,379.0
request_layer,phantom:L47,vision,144,1152,3.673611111111111,4.0,4.0,0.6875,0.9861111111111112,383,288.0,0.2357917570667331,1.3298611111111112,0,385.0
request_layer,color_wheel:L0,vision,144,1152,3.298611111111111,3.0,4.0,0.3680555555555556,0.9305555555555556,372,288.0,0.31368409924694995,1.2916666666666667,1,331.0
request_layer,color_wheel:L1,vision,144,1152,3.6319444444444446,4.0,4.0,0.6458333333333334,0.9861111111111112,359,288.0,0.16036254498271513,1.2465277777777777,3,379.0
request_layer,color_wheel:L2,vision,144,1152,3.7291666666666665,4.0,4.0,0.75,0.9791666666666666,344,288.0,0.1572307185081611,1.1944444444444444,2,393.0
request_layer,color_wheel:L3,vision,144,1152,3.6875,4.0,4.0,0.7083333333333334,0.9791666666666666,332,288.0,0.0998829851641842,1.1527777777777777,3,387.0
request_layer,color_wheel:L4,vision,144,1152,3.7222222222222223,4.0,4.0,0.7361111111111112,0.9861111111111112,414,288.0,0.2697069704750686,1.4375,3,392.0
request_layer,color_wheel:L5,vision,144,1152,3.701388888888889,4.0,4.0,0.7013888888888888,1.0,342,288.0,0.17710035321259154,1.1875,0,389.0
request_layer,color_wheel:L6,vision,144,1152,3.576388888888889,4.0,4.0,0.5972222222222222,0.9791666666666666,488,288.0,0.42806318265971605,1.6944444444444444,0,371.0
request_layer,color_wheel:L7,vision,144,1152,3.3680555555555554,3.0,4.0,0.3958333333333333,0.9722222222222222,436,288.0,0.4295743748392338,1.5138888888888888,2,341.0
request_layer,color_wheel:L8,vision,144,1152,3.6180555555555554,4.0,4.0,0.625,0.9930555555555556,394,288.0,0.2591752819516,1.3680555555555556,2,377.0
request_layer,color_wheel:L9,vision,144,1152,3.6319444444444446,4.0,4.0,0.6597222222222222,0.9722222222222222,430,288.0,0.30209331081862445,1.4930555555555556,0,379.0
request_layer,color_wheel:L10,vision,144,1152,3.763888888888889,4.0,4.0,0.7638888888888888,1.0,347,288.0,0.13021990689304982,1.2048611111111112,3,398.0
request_layer,color_wheel:L11,vision,144,1152,3.6041666666666665,4.0,4.0,0.6180555555555556,0.9861111111111112,410,288.0,0.28044509307791693,1.4236111111111112,3,375.0
request_layer,color_wheel:L12,vision,144,1152,3.611111111111111,4.0,4.0,0.6388888888888888,0.9722222222222222,408,288.0,0.2597909148612485,1.4166666666666667,3,376.0
request_layer,color_wheel:L13,vision,144,1152,3.6666666666666665,4.0,4.0,0.6736111111111112,0.9930555555555556,376,288.0,0.25372181394877497,1.3055555555555556,2,384.0
request_layer,color_wheel:L14,vision,144,1152,3.6875,4.0,4.0,0.7013888888888888,0.9861111111111112,318,288.0,0.10407982491195739,1.1041666666666667,0,387.0
request_layer,color_wheel:L15,vision,144,1152,3.6805555555555554,4.0,4.0,0.6944444444444444,0.9861111111111112,381,288.0,0.2664690203602069,1.3229166666666667,1,386.0
request_layer,color_wheel:L16,vision,144,1152,3.576388888888889,4.0,4.0,0.5833333333333334,0.9930555555555556,413,288.0,0.2752379547100344,1.4340277777777777,1,371.0
request_layer,color_wheel:L17,vision,144,1152,3.6666666666666665,4.0,4.0,0.6736111111111112,0.9930555555555556,339,288.0,0.10659778772922744,1.1770833333333333,3,384.0
request_layer,color_wheel:L18,vision,144,1152,3.7083333333333335,4.0,4.0,0.7083333333333334,1.0,338,288.0,0.19171258004827288,1.1736111111111112,0,390.0
request_layer,color_wheel:L19,vision,144,1152,3.486111111111111,3.0,4.0,0.4930555555555556,0.9930555555555556,390,288.0,0.3921228996645797,1.3541666666666667,3,358.0
request_layer,color_wheel:L20,vision,144,1152,3.7708333333333335,4.0,4.0,0.7708333333333334,1.0,351,288.0,0.12764844753230417,1.21875,2,399.0
request_layer,color_wheel:L21,vision,144,1152,3.7777777777777777,4.0,4.0,0.7777777777777778,1.0,340,288.0,0.13328540081714746,1.1805555555555556,2,400.0
request_layer,color_wheel:L22,vision,144,1152,3.6805555555555554,4.0,4.0,0.7013888888888888,0.9791666666666666,420,288.0,0.265062721874989,1.4583333333333333,3,386.0
request_layer,color_wheel:L23,vision,144,1152,3.5902777777777777,4.0,4.0,0.6180555555555556,0.9722222222222222,437,288.0,0.31594360371007457,1.5173611111111112,3,373.0
request_layer,color_wheel:L24,vision,144,1152,3.6875,4.0,4.0,0.6944444444444444,0.9930555555555556,387,288.0,0.20440450527004378,1.34375,3,387.0
request_layer,color_wheel:L25,vision,144,1152,3.6458333333333335,4.0,4.0,0.6527777777777778,0.9930555555555556,392,288.0,0.27155574948279126,1.3611111111111112,3,381.0
request_layer,color_wheel:L26,vision,144,1152,3.6597222222222223,4.0,4.0,0.6666666666666666,0.9930555555555556,329,288.0,0.1595900721427972,1.1423611111111112,0,383.0
request_layer,color_wheel:L27,vision,144,1152,3.5833333333333335,4.0,4.0,0.5902777777777778,0.9930555555555556,373,288.0,0.2791308192849571,1.2951388888888888,3,372.0
request_layer,color_wheel:L28,vision,144,1152,3.5625,4.0,4.0,0.5833333333333334,0.9791666666666666,367,288.0,0.18654915799532687,1.2743055555555556,1,369.0
request_layer,color_wheel:L29,vision,144,1152,3.6319444444444446,4.0,4.0,0.6458333333333334,0.9861111111111112,394,288.0,0.2795408458360616,1.3680555555555556,2,379.0
request_layer,color_wheel:L30,vision,144,1152,3.5833333333333335,4.0,4.0,0.5972222222222222,0.9861111111111112,348,288.0,0.18645219056713694,1.2083333333333333,0,372.0
request_layer,color_wheel:L31,vision,144,1152,3.7222222222222223,4.0,4.0,0.7291666666666666,0.9930555555555556,325,288.0,0.11769757817137703,1.1284722222222223,3,392.0
request_layer,color_wheel:L32,vision,144,1152,3.6597222222222223,4.0,4.0,0.6597222222222222,1.0,312,288.0,0.05742303961299037,1.0833333333333333,0,383.0
request_layer,color_wheel:L33,vision,144,1152,3.7430555555555554,4.0,4.0,0.7430555555555556,1.0,306,288.0,0.06519091442888397,1.0625,1,395.0
request_layer,color_wheel:L34,vision,144,1152,3.7083333333333335,4.0,4.0,0.7083333333333334,1.0,366,288.0,0.1842078521486255,1.2708333333333333,3,390.0
request_layer,color_wheel:L35,vision,144,1152,3.486111111111111,4.0,4.0,0.5277777777777778,0.9583333333333334,401,288.0,0.23210708286622075,1.3923611111111112,3,358.0
request_layer,color_wheel:L36,vision,144,1152,3.6180555555555554,4.0,4.0,0.625,0.9930555555555556,397,288.0,0.25257880981933756,1.3784722222222223,3,377.0
request_layer,color_wheel:L37,vision,144,1152,3.6319444444444446,4.0,4.0,0.6458333333333334,0.9861111111111112,344,288.0,0.1814713686477536,1.1944444444444444,3,379.0
request_layer,color_wheel:L38,vision,144,1152,3.75,4.0,4.0,0.75,1.0,311,288.0,0.07547592055307,1.0798611111111112,1,396.0
request_layer,color_wheel:L39,vision,144,1152,3.625,4.0,4.0,0.6527777777777778,0.9722222222222222,331,288.0,0.22120263059209808,1.1493055555555556,3,378.0
request_layer,color_wheel:L40,vision,144,1152,3.625,4.0,4.0,0.6597222222222222,0.9652777777777778,419,288.0,0.27609079751455357,1.4548611111111112,1,378.0
request_layer,color_wheel:L41,vision,144,1152,3.6319444444444446,4.0,4.0,0.6597222222222222,0.9722222222222222,371,288.0,0.1728978403406024,1.2881944444444444,2,379.0
request_layer,color_wheel:L42,vision,144,1152,3.6527777777777777,4.0,4.0,0.6736111111111112,0.9791666666666666,378,288.0,0.1934965736050992,1.3125,1,382.0
request_layer,color_wheel:L43,vision,144,1152,3.6597222222222223,4.0,4.0,0.6666666666666666,0.9930555555555556,364,288.0,0.1859665950107076,1.2638888888888888,1,383.0
