result,topology,tp,dp,batch_id,scheduler_iteration,layer,condition,modality,workload_kind,mode,max_num_batched_tokens,concurrency,control_iteration,scheduled_tokens_sum,scheduled_tokens_max,scheduled_tokens_median,scheduled_requests_max,scheduler_rows,pre_moe_max_ms,pre_moe_min_ms,arrival_skew_ms,arrival_skew_ratio,pre_moe_mean_ms,pre_moe_std_ms,ep_done_max_ms,ep_done_min_ms,ep_wait_proxy_ms,sync_stall_fraction,rank_load_max,rank_load_mean,rank_load_ratio,rank_load_cv,hottest_rank,expert_max_ms,expert_mean_ms,expert_ratio,dispatch_max_ms,dispatch_mean_ms,dispatch_ratio,combine_max_ms,combine_mean_ms,combine_ratio,active_experts,effective_experts,dp_pre_moe_values
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,13,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3203200101852417,0.28963199257850647,1.0306880176067352,0.7806350048895564,0.8256640061736107,0.4418248027552899,2.8163199424743652,2.7875521183013916,0.028767824172973633,0.010214686101217167,9117.0,7332.0,1.2434533551554827,0.1543281389318885,1,0.8127679824829102,0.6969999969005585,1.166094671588454,1.4604480266571045,0.9224880039691925,1.5831620794777053,0.4943999946117401,0.3179599978029728,1.5549125614162955,127,78.67301683169335,"{""0"": 0.4942399859428406, ""1"": 1.3203200101852417, ""2"": 1.198464035987854, ""3"": 0.28963199257850647}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,14,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3264319896697998,0.48604801297187805,0.8403839766979218,0.6335673319422324,0.8881279975175858,0.3997233926304969,2.8427839279174805,2.7980799674987793,0.04470396041870117,0.015725416194909213,10385.0,7332.0,1.4163938897981452,0.3026325822938646,0,0.8048319816589355,0.6788720041513443,1.185543043073419,1.3068480491638184,0.8925600126385689,1.464157065809546,0.4822080135345459,0.33319200575351715,1.447237644384737,127,58.2130439548962,"{""0"": 0.49273601174354553, ""1"": 1.3264319896697998, ""2"": 1.2472959756851196, ""3"": 0.48604801297187805}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,15,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3102079629898071,0.3425920009613037,0.9676159620285034,0.7385208984842897,0.8390799909830093,0.42615785415771795,2.911776065826416,2.8784000873565674,0.03337597846984863,0.011462412532873098,10296.0,7332.0,1.4042553191489362,0.2688672877497709,1,0.8606399893760681,0.6808479875326157,1.264070695861225,1.4576959609985352,0.9336159899830818,1.5613442535671977,0.6230400204658508,0.3951680026948452,1.576645923296001,128,71.60334094315417,"{""0"": 0.4928320050239563, ""1"": 1.3102079629898071, ""2"": 1.2106879949569702, ""3"": 0.3425920009613037}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,16,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.272063970565796,0.2478400021791458,1.02422396838665,0.8051670293995434,0.7976559810340405,0.43684165808883346,2.922271966934204,2.9170238971710205,0.005248069763183594,0.0017958868382429909,8578.0,7332.0,1.1699399890889253,0.12928850245392065,2,0.9220479726791382,0.6963439881801605,1.324127138785009,1.4865920543670654,0.9315120130777359,1.5958914469125665,0.6487039923667908,0.4607120044529438,1.4080466454028508,126,69.65071930561724,"{""0"": 0.4939520061016083, ""1"": 1.272063970565796, ""2"": 1.1767679452896118, ""3"": 0.2478400021791458}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,17,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3156160116195679,0.4936319887638092,0.8219840228557587,0.6247902241960923,0.9005439952015877,0.3197015645801473,3.0035200119018555,2.972223997116089,0.0312960147857666,0.010419779013208468,7702.0,7332.0,1.0504637206764866,0.0415508209987457,2,0.8552640080451965,0.7435280084609985,1.150278131170171,1.2875839471817017,0.869079977273941,1.4815482819204853,0.692799985408783,0.4238399937748909,1.6345790760291998,128,76.33382815792778,"{""0"": 0.4936319887638092, ""1"": 1.3156160116195679, ""2"": 1.0848000049591064, ""3"": 0.7081279754638672}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,18,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.1803200244903564,0.49273601174354553,0.6875840127468109,0.5825403267590066,0.9166240021586418,0.260647770504203,2.759648084640503,2.677311897277832,0.0823361873626709,0.02983575616794515,9382.0,7332.0,1.279596290234588,0.268422903184209,2,0.8266239762306213,0.6722239851951599,1.2296853347037833,1.1383999586105347,0.697071984410286,1.633116785741442,0.5758079886436462,0.4121840000152588,1.3969683166312379,124,56.90798488284003,"{""0"": 0.49273601174354553, ""1"": 1.1803200244903564, ""2"": 1.0663679838180542, ""3"": 0.9270719885826111}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,19,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.2761919498443604,0.2837440073490143,0.9924479424953461,0.7776635345618512,0.8102239817380905,0.4291434552582602,2.8283839225769043,2.777024030685425,0.05135989189147949,0.018158741280316058,8723.0,7332.0,1.1897163120567376,0.1896855216585319,3,0.7925119996070862,0.6649200022220612,1.1918907492008544,1.5142719745635986,0.9401520043611526,1.6106671767323084,0.4695039987564087,0.3415360040962696,1.374683761376058,125,53.33039167218662,"{""0"": 0.493696004152298, ""1"": 1.2761919498443604, ""2"": 1.1872639656066895, ""3"": 0.2837440073490143}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,20,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3323520421981812,0.3272959887981415,1.0050560534000397,0.7543472157267443,0.844400018453598,0.4393527890788297,2.8533120155334473,2.805311918258667,0.04800009727478027,0.016822589682960527,8391.0,7332.0,1.1444353518821604,0.17112115556391275,1,0.8083840012550354,0.6555200070142746,1.23319500946587,1.469599962234497,0.9384159818291664,1.5660431947993292,0.4990079998970032,0.3570160008966923,1.3977188659434856,126,63.6979388684109,"{""0"": 0.4941439926624298, ""1"": 1.3323520421981812, ""2"": 1.2238080501556396, ""3"": 0.3272959887981415}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,21,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3151359558105469,0.25593599677085876,1.059199959039688,0.8053919857942597,0.8251519873738289,0.4583126120295255,2.779616117477417,2.7562880516052246,0.023328065872192383,0.00839254950549189,8879.0,7332.0,1.2109929078014185,0.17303347000633307,3,0.7611839771270752,0.6640879958868027,1.1462095111516262,1.5087679624557495,0.9295039847493172,1.6231968740431566,0.42524799704551697,0.3083599992096424,1.379063426305196,126,64.57295852952356,"{""0"": 0.49532800912857056, ""1"": 1.3151359558105469, ""2"": 1.2342079877853394, ""3"": 0.25593599677085876}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,22,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3305920362472534,0.33139199018478394,0.9992000460624695,0.7509439549033916,0.8437680006027222,0.4365723448749317,2.8956799507141113,2.8606719970703125,0.03500795364379883,0.012089717869257418,8295.0,7332.0,1.131342062193126,0.08883919027181827,1,0.8320000171661377,0.693792000412941,1.1992067026874569,1.4839680194854736,0.9470799937844276,1.5668877277786224,0.519648015499115,0.35040000081062317,1.483013739431934,128,77.11630508636709,"{""0"": 0.4942399859428406, ""1"": 1.3305920362472534, ""2"": 1.2188479900360107, ""3"": 0.33139199018478394}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,23,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3070399761199951,0.29552000761032104,1.011519968509674,0.7739013243591945,0.8256399855017662,0.438764991950095,2.785088062286377,2.777951955795288,0.007136106491088867,0.002562255243459191,9056.0,7332.0,1.2351336606655756,0.15659376175227824,0,0.7981439828872681,0.6732559949159622,1.185498516039051,1.4561599493026733,0.9219199791550636,1.5794862702045342,0.46268799901008606,0.3262000009417534,1.418418141245512,128,79.6341817447051,"{""0"": 0.49215999245643616, ""1"": 1.3070399761199951, ""2"": 1.2078399658203125, ""3"": 0.29552000761032104}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,24,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3445760011672974,0.3455680012702942,0.9990079998970032,0.7429910983311554,0.8508400022983551,0.4368605633232386,2.877631902694702,2.834304094314575,0.04332780838012695,0.015056758419849834,8498.0,7332.0,1.1590289143480632,0.14316826538192368,2,0.7952960133552551,0.7144640237092972,1.1131365428678983,1.4667840003967285,0.9466079995036125,1.5495157458693447,0.5087360143661499,0.30744800344109535,1.65470586464101,128,75.34017964523674,"{""0"": 0.493120014667511, ""1"": 1.3445760011672974, ""2"": 1.2200959920883179, ""3"": 0.3455680012702942}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,25,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3301759958267212,0.49532800912857056,0.8348479866981506,0.6276222013608673,1.0908640176057816,0.34620951531931293,2.9755520820617676,2.931648015975952,0.04390406608581543,0.014754931143868331,8911.0,7332.0,1.2153573376977633,0.2133040768381747,1,0.8529279828071594,0.7315279990434647,1.1659539811496424,1.3324480056762695,0.7281440049409866,1.8299237467240557,0.5967680215835571,0.34988800808787346,1.7055972419428573,126,77.61324247782768,"{""0"": 0.49532800912857056, ""1"": 1.3301759958267212, ""2"": 1.223904013633728, ""3"": 1.3140480518341064}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,26,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.223039984703064,0.49427199363708496,0.728767991065979,0.5958660388710947,0.91457599401474,0.29256480514145405,3.0464320182800293,2.9702720642089844,0.07615995407104492,0.024999722171395674,10776.0,7332.0,1.469721767594108,0.2955965166135061,0,1.0701760053634644,0.7421440035104752,1.4420058644971039,1.1868480443954468,0.7620720267295837,1.5573961551754898,0.7407680153846741,0.5440400056540966,1.3616057784097189,126,68.30066373159438,"{""0"": 0.49427199363708496, ""1"": 1.223039984703064, ""2"": 1.1498240232467651, ""3"": 0.7911679744720459}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,27,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.1492480039596558,0.138047993183136,1.0112000107765198,0.8798797189923315,0.7304080128669739,0.433436599878529,2.721440076828003,2.6834239959716797,0.03801608085632324,0.01396910451198808,10098.0,7332.0,1.3772504091653028,0.24018487327339677,1,0.8383679986000061,0.6680399924516678,1.254966780541453,1.501312017440796,0.8862560167908669,1.6939935966551143,0.5698239803314209,0.379831999540329,1.500200038493385,126,80.47468691025571,"{""0"": 0.4930559992790222, ""1"": 1.1412800550460815, ""2"": 1.1492480039596558, ""3"": 0.138047993183136}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,28,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.29420804977417,0.24876800179481506,1.0454400479793549,0.8077836080232824,0.8110079988837242,0.44984369294013066,2.8457279205322266,2.826495885848999,0.01923203468322754,0.006758212738634071,10057.0,7332.0,1.371658483360611,0.2257538427087665,2,0.8480319976806641,0.6817599982023239,1.2438864115183774,1.492095947265625,0.9342239797115326,1.5971501263822738,0.5503360033035278,0.37487199902534485,1.4680637783947155,128,72.70870210842854,"{""0"": 0.4922559857368469, ""1"": 1.29420804977417, ""2"": 1.208799958229065, ""3"": 0.24876800179481506}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,29,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.2888959646224976,0.26128000020980835,1.0276159644126892,0.7972838713275557,0.8041999936103821,0.43607140739926387,2.8391358852386475,2.8089919090270996,0.03014397621154785,0.010617306613703718,9405.0,7332.0,1.282733224222586,0.2246822597839708,3,0.8314560055732727,0.6856800019741058,1.2126006346684615,1.4960639476776123,0.9337119981646538,1.60227559527814,0.5460479855537415,0.3561759926378727,1.5330847582108469,128,75.95233523749691,"{""0"": 0.4947519898414612, ""1"": 1.2888959646224976, ""2"": 1.1718720197677612, ""3"": 0.26128000020980835}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,30,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.2995519638061523,0.2619839906692505,1.0375679731369019,0.7984043747647098,0.8091999888420105,0.44122212818718826,2.815455913543701,2.7487680912017822,0.06668782234191895,0.023686331588826645,9538.0,7332.0,1.3008728859792689,0.26945610621976984,2,0.815168023109436,0.7013999968767166,1.1622013497851729,1.440991997718811,0.9229759871959686,1.5612453820132333,0.49686399102211,0.3195199966430664,1.5550325370626281,125,59.90524824206259,"{""0"": 0.49324798583984375, ""1"": 1.2995519638061523, ""2"": 1.1820160150527954, ""3"": 0.2619839906692505}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,31,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.282655954360962,0.34198400378227234,0.9406719505786896,0.7333782277160568,0.8593759909272194,0.39157654861893293,2.798111915588379,2.7414400577545166,0.056671857833862305,0.020253606554527504,8833.0,7332.0,1.2047190398254228,0.17887568039411963,3,0.7442560195922852,0.6445199996232986,1.1547446472216207,1.4450880289077759,0.8839600011706352,1.6347889350129354,0.4368320107460022,0.3208640068769455,1.3614241590940788,126,72.12865958286385,"{""0"": 0.6217920184135437, ""1"": 1.282655954360962, ""2"": 1.1910719871520996, ""3"": 0.34198400378227234}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,32,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3346879482269287,0.32870399951934814,1.0059839487075806,0.753722209033193,0.8478559702634811,0.4423506966600244,3.035615921020508,3.0029759407043457,0.03263998031616211,0.010752341918535352,8204.0,7332.0,1.1189307146753955,0.11917083343196087,1,0.8399999737739563,0.7322399914264679,1.147164841594574,1.5066239833831787,0.9500000029802322,1.585919977533441,0.677727997303009,0.43512000143527985,1.5575657176582698,127,76.58673081242898,"{""0"": 0.49276798963546753, ""1"": 1.3346879482269287, ""2"": 1.2352639436721802, ""3"": 0.32870399951934814}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,33,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.2992000579833984,0.4922240078449249,0.8069760501384735,0.6211330157966982,0.9924640133976936,0.3026937907841602,2.8671040534973145,2.8271360397338867,0.039968013763427734,0.013940203430940868,8706.0,7332.0,1.1873977086743044,0.15578046112378902,3,0.7775359749794006,0.6876799911260605,1.1306654039856576,1.311903953552246,0.7969999834895134,1.6460526734371101,0.4952319860458374,0.3278159946203232,1.5107011072458976,127,82.13134122057085,"{""0"": 0.4922240078449249, ""1"": 1.1307200193405151, ""2"": 1.047711968421936, ""3"": 1.2992000579833984}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,34,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3161280155181885,0.4445439875125885,0.8715840280056,0.6622334740457889,0.892439991235733,0.4231959441206104,2.849792003631592,2.8287360668182373,0.021055936813354492,0.0073885872325145695,7783.0,7332.0,1.0615111838516094,0.05159495331180774,1,0.8022400140762329,0.6743360012769699,1.1896740090356366,1.3547199964523315,0.8934799879789352,1.5162286953026536,0.478303998708725,0.3396959975361824,1.408035426316081,127,86.91894763734122,"{""0"": 0.4946880042552948, ""1"": 1.3161280155181885, ""2"": 1.3143999576568604, ""3"": 0.4445439875125885}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,35,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.331488013267517,0.29897600412368774,1.0325120091438293,0.7754572319505976,0.839352011680603,0.4498477208200493,2.8054399490356445,2.7879679203033447,0.017472028732299805,0.0062279104346203255,8701.0,7332.0,1.1867157665030006,0.13934503365795922,0,0.7909759879112244,0.6765360087156296,1.16915578435042,1.475167989730835,0.9373039901256561,1.57384157676857,0.4330880045890808,0.3134560026228428,1.3816548445881316,128,92.02051253012927,"{""0"": 0.49327999353408813, ""1"": 1.331488013267517, ""2"": 1.2336640357971191, ""3"": 0.29897600412368774}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,36,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3228800296783447,0.34224000573158264,0.9806400239467621,0.7412917286121573,0.8478160127997398,0.43440327716077787,2.849503993988037,2.8177599906921387,0.03174400329589844,0.011140185577164594,8824.0,7332.0,1.203491543917076,0.12344008524413393,3,0.8091520071029663,0.6845280081033707,1.1820582905656303,1.4586880207061768,0.9256959930062294,1.5757743705566203,0.4715520143508911,0.32677600160241127,1.443043589610442,127,85.85286290656956,"{""0"": 0.4935680031776428, ""1"": 1.3228800296783447, ""2"": 1.2325760126113892, ""3"": 0.34224000573158264}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,37,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.329632043838501,0.3171840012073517,1.0124480426311493,0.761449791559117,0.8421440050005913,0.4424669621808371,2.800287961959839,2.787839889526367,0.01244807243347168,0.004445282986096773,8077.0,7332.0,1.101609383524277,0.07704359197104724,0,0.7988479733467102,0.6540399789810181,1.2214054171295465,1.453503966331482,0.9241759777069092,1.5727567058580725,0.4992319941520691,0.33960000053048134,1.4700588732986757,128,93.45258272145601,"{""0"": 0.49401599168777466, ""1"": 1.329632043838501, ""2"": 1.2277439832687378, ""3"": 0.3171840012073517}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,38,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3131840229034424,0.3309119939804077,0.9822720289230347,0.7480079042929846,0.8384959921240807,0.43248619814544964,2.831552028656006,2.8081600666046143,0.0233919620513916,0.00826118037551815,8049.0,7332.0,1.0977905073649754,0.11332085672234145,0,0.7814080119132996,0.6440080106258392,1.213351385418229,1.4775999784469604,0.9547919780015945,1.5475622046381425,0.4772160053253174,0.3408080041408539,1.4002488190626148,128,88.0055207626579,"{""0"": 0.49116799235343933, ""1"": 1.3131840229034424, ""2"": 1.2187199592590332, ""3"": 0.3309119939804077}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,39,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.340831995010376,0.26662400364875793,1.074207991361618,0.8011503270797959,0.837504006922245,0.4653312437368263,2.8529601097106934,2.8374080657958984,0.015552043914794922,0.005451195711380623,9229.0,7332.0,1.2587288597926896,0.16852274370543077,1,0.8099520206451416,0.6668400019407272,1.2146122282525202,1.5210880041122437,0.9516079947352409,1.5984397068200809,0.5310080051422119,0.3516799993813038,1.509918124648523,128,95.16020435659333,"{""0"": 0.49404799938201904, ""1"": 1.340831995010376, ""2"": 1.2485120296478271, ""3"": 0.26662400364875793}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,40,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.2916159629821777,0.49296000599861145,0.7986559569835663,0.6183385618272871,0.882375992834568,0.3683365361379367,2.9935998916625977,2.9659199714660645,0.027679920196533203,0.00924636598017787,7695.0,7332.0,1.0495090016366613,0.03247835056215897,3,0.8649920225143433,0.750080019235611,1.153199659145482,1.2551679611206055,0.8632239773869514,1.45404668313327,0.6834880113601685,0.41890400648117065,1.6316101082477725,127,83.53872172905552,"{""0"": 0.49296000599861145, ""1"": 1.2916159629821777, ""2"": 1.2066559791564941, ""3"": 0.5382720232009888}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,41,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.1681280136108398,0.49296000599861145,0.6751680076122284,0.5779914527733941,0.9583679810166359,0.2710199198367265,2.6643519401550293,2.6071040630340576,0.05724787712097168,0.021486604775508983,8224.0,7332.0,1.121658483360611,0.09840990256455397,2,0.8089280128479004,0.6748800128698349,1.1986249369099622,1.1018240451812744,0.6322160065174103,1.7427968191610976,0.5229439735412598,0.33927999064326286,1.5413345554206614,127,89.14310180786023,"{""0"": 0.49296000599861145, ""1"": 1.1681280136108398, ""2"": 1.069983959197998, ""3"": 1.1023999452590942}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,42,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.347391963005066,0.35395199060440063,0.9934399724006653,0.7373058469081355,0.8819199800491333,0.4612048215121371,2.844736099243164,2.8332159519195557,0.011520147323608398,0.004049636564415697,8224.0,7332.0,1.121658483360611,0.12508403331040646,1,0.8024320006370544,0.6656720042228699,1.2054465195270503,1.4427200555801392,0.9166800156235695,1.5738535050300317,0.48127999901771545,0.33776799589395523,1.4248833662997986,124,88.47120469415844,"{""0"": 0.49276798963546753, ""1"": 1.347391963005066, ""2"": 1.3335679769515991, ""3"": 0.35395199060440063}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,43,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3157119750976562,0.33024001121520996,0.9854719638824463,0.7490028080114582,0.8358639925718307,0.4295765967703896,2.82476806640625,2.821536064147949,0.0032320022583007812,0.0011441655322918692,8409.0,7332.0,1.1468903436988542,0.09487347520320748,2,0.8209279775619507,0.6816319972276688,1.204356574956613,1.4271680116653442,0.9196080192923546,1.5519308028257093,0.5000640153884888,0.34674400463700294,1.4421706178077758,123,87.6822082293679,"{""0"": 0.4938560128211975, ""1"": 1.3157119750976562, ""2"": 1.2036479711532593, ""3"": 0.33024001121520996}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,44,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.2961920499801636,0.3065280020236969,0.9896640479564667,0.7635165236290503,0.8238240107893944,0.4297677007278904,2.783616065979004,2.7614400386810303,0.022176027297973633,0.007966625702806566,9249.0,7332.0,1.2614566284779052,0.16471203242863466,2,0.7875199913978577,0.6427200064063072,1.2252924812488448,1.4440640211105347,0.9303679913282394,1.5521428451648658,0.49347200989723206,0.3436959981918335,1.4357804934982143,123,86.98619765720346,"{""0"": 0.49481600522994995, ""1"": 1.2961920499801636, ""2"": 1.197759985923767, ""3"": 0.3065280020236969}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,45,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.3395839929580688,0.3181760013103485,1.0214079916477203,0.7624814845631648,0.8467999994754791,0.44674776874085165,2.807647943496704,2.786207914352417,0.02144002914428711,0.007636295424413235,9789.0,7332.0,1.3351063829787233,0.21622488300681436,0,0.7837439775466919,0.6657599955797195,1.1772169892308357,1.4675840139389038,0.9245600178837776,1.5873323370591474,0.43929600715637207,0.3171200007200241,1.3852674260814395,123,88.135526986917,"{""0"": 0.4936319887638092, ""1"": 1.3395839929580688, ""2"": 1.23580801486969, ""3"": 0.3181760013103485}"
poc_flashvep/deepep_revalidation/results/dp_ep_arrival_skew_two_topologies_20260901_4096_B,B,1,4,vision_heterogeneous_c16_i1,486,46,vision_heterogeneous,vision,vision,heterogeneous,4096,16,0,18221.0,4096.0,1369.5,3,22,1.316383957862854,0.3441599905490875,0.9722239673137665,0.7385565294279107,0.8417599946260452,0.42757422307450077,2.8493120670318604,2.817312002182007,0.032000064849853516,0.011230803821073944,7935.0,7332.0,1.0822422258592472,0.07125672452562873,3,0.7962560057640076,0.6683200001716614,1.1914292637650903,1.4660160541534424,0.9478240013122559,1.5467175890500273,0.4845440089702606,0.33210400119423866,1.4590128611153466,119,82.11899709184593,"{""0"": 0.49398401379585266, ""1"": 1.316383957862854, ""2"": 1.2125120162963867, ""3"": 0.3441599905490875}"
