B_s,B_e,seed,cost,max_rank_load,mean_rank_load,cv_mean,critical_rank_mode,critical_set_3pct_mean,critical_set_5pct_mean,critical_set_10pct_mean,window_id,layer,group_count,method
12,6,-1,5757,5757,5286.0,0.09554102366838149,1,2.0,2.0,2.0,0,17,2,fifo
12,6,-1,5831,5831,5286.0,0.07513592682700826,0,1.0,1.0,1.5,0,18,2,fifo
12,6,-1,6107,6107,5286.0,0.12646388163545466,2,1.5,1.5,1.5,0,19,2,fifo
12,6,-1,6661,6661,5286.0,0.17411970641566574,0,1.0,1.0,1.0,0,20,2,fifo
12,6,-1,6213,6213,5286.0,0.11983567653283908,0,1.0,1.0,1.5,0,21,2,fifo
12,6,-1,6049,6049,5286.0,0.10559025203578967,3,1.0,1.0,1.5,0,22,2,fifo
12,6,-1,6020,6020,5286.0,0.14441302471829837,1,2.0,2.0,2.0,0,23,2,fifo
12,6,-1,5905,5905,5286.0,0.07779100551310586,3,1.0,1.0,1.5,0,24,2,fifo
12,6,-1,7016,7016,5286.0,0.20754828822549148,3,1.0,1.0,1.0,0,25,2,fifo
12,6,-1,5761,5761,5286.0,0.08851416277763109,0,1.5,1.5,2.5,0,26,2,fifo
12,6,-1,6202,6202,5286.0,0.1623953951708154,1,2.0,2.0,2.0,0,27,2,fifo
12,6,-1,5678,5678,5286.0,0.05943964586655888,1,1.5,1.5,2.5,0,28,2,fifo
12,6,-1,6647,6647,5286.0,0.16861518269318382,2,1.0,1.0,1.0,0,29,2,fifo
12,6,-1,5732,5732,5286.0,0.058791989527827465,0,1.0,1.5,2.5,0,30,2,fifo
12,6,-1,5781,5781,5286.0,0.07475803095382716,3,1.0,1.0,2.0,0,31,2,fifo
12,6,-1,6739,6739,5286.0,0.16275850022298144,0,1.0,1.0,1.0,0,32,2,fifo
12,6,-1,5839,5839,5286.0,0.07822730917591166,0,1.0,1.0,2.5,0,33,2,fifo
12,6,-1,5538,5538,5286.0,0.03467715796217119,2,2.5,3.0,3.5,0,34,2,fifo
12,6,-1,6027,6027,5286.0,0.11054655825906262,3,1.0,1.0,2.0,0,35,2,fifo
12,6,-1,6164,6164,5286.0,0.12847010022974756,3,1.0,1.0,2.0,0,36,2,fifo
12,6,-1,5989,5989,5286.0,0.12108315708245071,0,1.5,1.5,2.5,0,37,2,fifo
12,6,-1,5608,5608,5286.0,0.05571172995098585,1,1.5,2.0,3.0,0,38,2,fifo
12,6,-1,6387,6387,5286.0,0.18554973034401004,1,1.5,1.5,1.5,0,39,2,fifo
12,6,-1,5666,5666,5286.0,0.04443874356943625,1,1.0,1.0,3.0,0,40,2,fifo
12,6,-1,6112,6112,5286.0,0.12650082405897267,2,1.0,1.5,2.0,0,41,2,fifo
12,6,-1,6609,6609,5286.0,0.15543933544780947,1,1.0,1.0,1.0,0,42,2,fifo
12,6,-1,5920,5920,5286.0,0.12395001610989645,1,1.5,1.5,2.5,0,43,2,fifo
12,6,-1,5685,5685,5286.0,0.04695660200125243,1,1.0,1.0,3.0,0,44,2,fifo
12,6,-1,5887,5887,5286.0,0.09232211832472642,0,1.0,2.0,2.0,0,45,2,fifo
12,6,-1,5709,5709,5286.0,0.07045211152134101,2,1.5,1.5,3.0,0,46,2,fifo
12,6,-1,6458,6458,5286.0,0.1596680750194059,0,1.0,1.0,1.0,0,47,2,fifo
12,6,-1,28845,28845,26572.0,0.08139603080624772,0,1.5,2.0,2.5,1,0,2,fifo
12,6,-1,30034,30034,26572.0,0.12259860056358318,1,1.5,1.5,2.0,1,1,2,fifo
12,6,-1,31366,31366,26572.0,0.08893343288438267,0,1.0,1.0,2.0,1,2,2,fifo
12,6,-1,32608,32608,26572.0,0.14110897592304247,1,1.0,1.0,1.0,1,3,2,fifo
12,6,-1,30415,30415,26572.0,0.10004516437754102,0,1.0,1.5,1.5,1,4,2,fifo
12,6,-1,31400,31400,26572.0,0.12062202007863276,0,1.0,1.0,2.0,1,5,2,fifo
12,6,-1,33887,33887,26572.0,0.2035790176399721,0,1.0,1.0,1.0,1,6,2,fifo
12,6,-1,35099,35099,26572.0,0.18190633832356035,3,1.0,1.0,1.0,1,7,2,fifo
12,6,-1,33146,33146,26572.0,0.14233939454722666,1,1.0,1.0,1.5,1,8,2,fifo
12,6,-1,30981,30981,26572.0,0.11974774539359913,0,1.0,1.0,1.0,1,9,2,fifo
12,6,-1,30594,30594,26572.0,0.08690227075060192,0,1.5,1.5,2.0,1,10,2,fifo
12,6,-1,34261,34261,26572.0,0.17074367520961437,0,1.0,1.0,1.0,1,11,2,fifo
12,6,-1,32468,32468,26572.0,0.12744621555551366,1,1.0,1.0,2.0,1,12,2,fifo
12,6,-1,31694,31694,26572.0,0.11657189073657666,0,1.0,1.0,1.5,1,13,2,fifo
12,6,-1,29759,29759,26572.0,0.0981320049856487,1,2.0,2.0,2.0,1,14,2,fifo
12,6,-1,35008,35008,26572.0,0.18333876612762395,1,1.0,1.0,1.0,1,15,2,fifo
12,6,-1,32910,32910,26572.0,0.1186609989895947,2,1.0,1.0,1.0,1,16,2,fifo
12,6,-1,29999,29999,26572.0,0.09293062583490565,0,1.5,1.5,1.5,1,17,2,fifo
12,6,-1,32849,32849,26572.0,0.16731168905479066,0,1.0,1.0,1.5,1,18,2,fifo
12,6,-1,31256,31256,26572.0,0.1443765566373721,2,1.0,1.0,2.0,1,19,2,fifo
12,6,-1,31483,31483,26572.0,0.11748539398813734,1,1.0,1.0,2.0,1,20,2,fifo
12,6,-1,29116,29116,26572.0,0.08875450415943642,0,1.0,1.5,2.5,1,21,2,fifo
12,6,-1,33026,33026,26572.0,0.12830260988451345,1,1.5,1.5,2.0,1,22,2,fifo
12,6,-1,32440,32440,26572.0,0.1098492346330526,0,1.0,1.0,1.5,1,23,2,fifo
12,6,-1,29738,29738,26572.0,0.12997321458169606,2,1.5,2.0,3.0,1,24,2,fifo
12,6,-1,31813,31813,26572.0,0.10925480808126228,1,1.0,1.0,1.0,1,25,2,fifo
12,6,-1,30532,30532,26572.0,0.07239414803892859,0,1.0,1.0,2.0,1,26,2,fifo
12,6,-1,33890,33890,26572.0,0.15451408997988417,1,1.0,1.0,1.0,1,27,2,fifo
12,6,-1,33202,33202,26572.0,0.12542462693745157,2,1.5,1.5,2.5,1,28,2,fifo
12,6,-1,30371,30371,26572.0,0.1135477553440179,2,1.0,1.0,1.5,1,29,2,fifo
12,6,-1,31844,31844,26572.0,0.13123902404637874,0,1.0,1.0,1.0,1,30,2,fifo
12,6,-1,30340,30340,26572.0,0.08630872873931363,0,1.5,2.0,3.0,1,31,2,fifo
12,6,-1,30719,30719,26572.0,0.11016917775321185,0,1.0,1.0,1.0,1,32,2,fifo
12,6,-1,28088,28088,26572.0,0.05089218196101081,0,1.5,2.0,2.5,1,33,2,fifo
12,6,-1,30987,30987,26572.0,0.0768604592978174,1,1.5,2.0,2.5,1,34,2,fifo
12,6,-1,30621,30621,26572.0,0.07469235988475843,0,1.0,1.5,2.5,1,35,2,fifo
12,6,-1,30641,30641,26572.0,0.11918828310812446,3,1.0,1.5,2.0,1,36,2,fifo
12,6,-1,29918,29918,26572.0,0.08579731095482844,0,1.5,1.5,2.0,1,37,2,fifo
12,6,-1,28693,28693,26572.0,0.05195549699591098,3,1.0,1.0,3.5,1,38,2,fifo
12,6,-1,33290,33290,26572.0,0.1643500941294988,1,1.0,1.0,1.5,1,39,2,fifo
12,6,-1,28223,28223,26572.0,0.04638102572947196,1,1.0,1.5,3.5,1,40,2,fifo
12,6,-1,29622,29622,26572.0,0.09449706954959405,1,1.5,1.5,1.5,1,41,2,fifo
12,6,-1,30977,30977,26572.0,0.12124737473096582,1,1.0,1.0,2.0,1,42,2,fifo
12,6,-1,31630,31630,26572.0,0.10799933305885973,1,1.0,1.0,1.0,1,43,2,fifo
12,6,-1,28419,28419,26572.0,0.06773711160952535,2,1.5,2.0,2.5,1,44,2,fifo
12,6,-1,31240,31240,26572.0,0.09309238400569037,0,1.0,1.5,2.0,1,45,2,fifo
12,6,-1,30724,30724,26572.0,0.09422472375206689,0,1.0,1.0,1.5,1,46,2,fifo
12,6,-1,30921,30921,26572.0,0.1683506519170771,0,1.0,1.5,2.0,1,47,2,fifo
12,6,-1,5600,5600,5286.0,0.04777310485779788,1,2.5,3.0,3.0,0,0,2,oracle_l
12,6,-1,6011,6011,5286.0,0.1256754285899792,3,2.0,2.0,2.0,0,1,2,oracle_l
12,6,-1,5933,5933,5286.0,0.10323654583398514,1,1.5,1.5,2.5,0,2,2,oracle_l
12,6,-1,5777,5777,5286.0,0.07694924267533484,3,1.5,1.5,2.5,0,3,2,oracle_l
12,6,-1,5832,5832,5286.0,0.07091154166120568,0,1.0,1.0,1.5,0,4,2,oracle_l
12,6,-1,5602,5602,5286.0,0.08936238272746233,1,3.0,3.0,3.0,0,5,2,oracle_l
12,6,-1,6976,6976,5286.0,0.21452021631607468,0,1.0,1.0,1.0,0,6,2,oracle_l
12,6,-1,6233,6233,5286.0,0.1585352690750516,3,1.0,1.5,1.5,0,7,2,oracle_l
12,6,-1,5707,5707,5286.0,0.0746550595922853,2,2.0,2.0,3.0,0,8,2,oracle_l
12,6,-1,6679,6679,5286.0,0.1701068736088821,0,1.0,1.0,1.0,0,9,2,oracle_l
12,6,-1,5417,5417,5286.0,0.03542730344710143,0,3.0,3.5,3.5,0,10,2,oracle_l
12,6,-1,6122,6122,5286.0,0.11065619437027269,1,1.0,1.0,1.5,0,11,2,oracle_l
12,6,-1,6131,6131,5286.0,0.1112343314268176,1,1.5,1.5,1.5,0,12,2,oracle_l
12,6,-1,5837,5837,5286.0,0.13024180477828162,3,1.5,2.5,3.0,0,13,2,oracle_l
12,6,-1,6234,6234,5286.0,0.12479895985604375,1,1.0,1.0,1.5,0,14,2,oracle_l
12,6,-1,6319,6319,5286.0,0.1562912130330013,1,1.0,1.0,2.0,0,15,2,oracle_l
12,6,-1,5460,5460,5286.0,0.03869787323378619,2,3.0,3.0,3.5,0,16,2,oracle_l
12,6,-1,5745,5745,5286.0,0.09598202580697446,1,2.0,2.0,3.0,0,17,2,oracle_l
12,6,-1,5831,5831,5286.0,0.07513592682700826,0,1.0,1.0,1.5,0,18,2,oracle_l
12,6,-1,6033,6033,5286.0,0.12471078757697815,3,1.0,1.5,2.0,0,19,2,oracle_l
12,6,-1,6661,6661,5286.0,0.17411970641566574,0,1.0,1.0,1.0,0,20,2,oracle_l
12,6,-1,6213,6213,5286.0,0.11983567653283908,0,1.0,1.0,1.5,0,21,2,oracle_l
12,6,-1,6049,6049,5286.0,0.10559025203578967,3,1.0,1.0,1.5,0,22,2,oracle_l
12,6,-1,5957,5957,5286.0,0.14384444329480642,1,2.0,2.0,2.0,0,23,2,oracle_l
12,6,-1,5905,5905,5286.0,0.07779100551310586,3,1.0,1.0,1.5,0,24,2,oracle_l
12,6,-1,7016,7016,5286.0,0.20754828822549148,3,1.0,1.0,1.0,0,25,2,oracle_l
12,6,-1,5729,5729,5286.0,0.08496180555903074,1,1.5,2.0,3.0,0,26,2,oracle_l
12,6,-1,6145,6145,5286.0,0.15957836160714586,1,2.0,2.0,2.0,0,27,2,oracle_l
12,6,-1,5678,5678,5286.0,0.05943964586655888,1,1.5,1.5,2.5,0,28,2,oracle_l
12,6,-1,6647,6647,5286.0,0.16861518269318382,2,1.0,1.0,1.0,0,29,2,oracle_l
12,6,-1,5571,5571,5286.0,0.062217222441169576,0,2.5,2.5,3.0,0,30,2,oracle_l
12,6,-1,5781,5781,5286.0,0.07475803095382716,3,1.0,1.0,2.0,0,31,2,oracle_l
12,6,-1,6739,6739,5286.0,0.16275850022298144,0,1.0,1.0,1.0,0,32,2,oracle_l
12,6,-1,5839,5839,5286.0,0.07822730917591166,0,1.0,1.0,2.5,0,33,2,oracle_l
12,6,-1,5527,5527,5286.0,0.041879215259257155,3,2.0,2.5,3.5,0,34,2,oracle_l
12,6,-1,6027,6027,5286.0,0.11054655825906262,3,1.0,1.0,2.0,0,35,2,oracle_l
12,6,-1,6164,6164,5286.0,0.12847010022974756,3,1.0,1.0,2.0,0,36,2,oracle_l
12,6,-1,5989,5989,5286.0,0.12108315708245071,0,1.5,1.5,2.5,0,37,2,oracle_l
12,6,-1,5590,5590,5286.0,0.054393354571012735,1,2.0,2.5,3.0,0,38,2,oracle_l
12,6,-1,6387,6387,5286.0,0.18554973034401004,1,1.5,1.5,1.5,0,39,2,oracle_l
12,6,-1,5666,5666,5286.0,0.04443874356943625,1,1.0,1.0,3.0,0,40,2,oracle_l
12,6,-1,6112,6112,5286.0,0.12650082405897267,2,1.0,1.5,2.0,0,41,2,oracle_l
12,6,-1,6609,6609,5286.0,0.15543933544780947,1,1.0,1.0,1.0,0,42,2,oracle_l
12,6,-1,5920,5920,5286.0,0.12395001610989645,1,1.5,1.5,2.5,0,43,2,oracle_l
12,6,-1,5491,5491,5286.0,0.03623977655923138,1,2.0,2.5,3.5,0,44,2,oracle_l
12,6,-1,5788,5788,5286.0,0.1080212468186838,3,2.0,2.0,2.5,0,45,2,oracle_l
12,6,-1,5709,5709,5286.0,0.07045211152134101,2,1.5,1.5,3.0,0,46,2,oracle_l
12,6,-1,6458,6458,5286.0,0.1596680750194059,0,1.0,1.0,1.0,0,47,2,oracle_l
12,6,-1,28594,28594,26572.0,0.0826344733266004,1,2.0,2.5,3.0,1,0,2,oracle_l
12,6,-1,30034,30034,26572.0,0.12259860056358318,1,1.5,1.5,2.0,1,1,2,oracle_l
12,6,-1,30827,30827,26572.0,0.08740699409621977,0,1.0,1.0,1.5,1,2,2,oracle_l
12,6,-1,31141,31141,26572.0,0.13273665218917288,1,1.0,1.5,2.0,1,3,2,oracle_l
12,6,-1,30081,30081,26572.0,0.09761692992539907,1,1.0,1.5,2.0,1,4,2,oracle_l
12,6,-1,31400,31400,26572.0,0.12062202007863276,0,1.0,1.0,2.0,1,5,2,oracle_l
12,6,-1,31305,31305,26572.0,0.16776619771767176,2,1.5,1.5,2.0,1,6,2,oracle_l
12,6,-1,35099,35099,26572.0,0.18190633832356035,3,1.0,1.0,1.0,1,7,2,oracle_l
12,6,-1,33146,33146,26572.0,0.14233939454722666,1,1.0,1.0,1.5,1,8,2,oracle_l
12,6,-1,29936,29936,26572.0,0.09847647834005628,1,1.0,1.0,1.5,1,9,2,oracle_l
12,6,-1,29554,29554,26572.0,0.06216600226694165,1,2.0,2.0,2.5,1,10,2,oracle_l
12,6,-1,31762,31762,26572.0,0.14063089130641732,0,1.5,1.5,1.5,1,11,2,oracle_l
12,6,-1,31490,31490,26572.0,0.12573164392584107,2,1.0,1.0,1.5,1,12,2,oracle_l
12,6,-1,29745,29745,26572.0,0.07501555642692959,1,1.0,2.0,2.0,1,13,2,oracle_l
12,6,-1,29759,29759,26572.0,0.0981320049856487,1,2.0,2.0,2.0,1,14,2,oracle_l
12,6,-1,35008,35008,26572.0,0.18333876612762395,1,1.0,1.0,1.0,1,15,2,oracle_l
12,6,-1,32910,32910,26572.0,0.1186609989895947,2,1.0,1.0,1.0,1,16,2,oracle_l
12,6,-1,28896,28896,26572.0,0.0756223389825791,0,1.0,1.5,2.5,1,17,2,oracle_l
12,6,-1,31261,31261,26572.0,0.1395839947019738,2,1.0,1.5,2.0,1,18,2,oracle_l
12,6,-1,30803,30803,26572.0,0.14824679663145282,3,1.0,1.5,2.0,1,19,2,oracle_l
12,6,-1,31483,31483,26572.0,0.11748539398813734,1,1.0,1.0,2.0,1,20,2,oracle_l
12,6,-1,28099,28099,26572.0,0.07429930016513181,0,1.5,3.0,3.0,1,21,2,oracle_l
12,6,-1,31576,31576,26572.0,0.10089992527349723,1,1.0,1.0,1.5,1,22,2,oracle_l
12,6,-1,31222,31222,26572.0,0.09625408867861228,0,1.0,1.0,1.5,1,23,2,oracle_l
12,6,-1,28957,28957,26572.0,0.12757360918564264,2,2.5,2.5,3.0,1,24,2,oracle_l
12,6,-1,29994,29994,26572.0,0.0789258207655439,1,1.0,1.5,1.5,1,25,2,oracle_l
12,6,-1,30532,30532,26572.0,0.07239414803892859,0,1.0,1.0,2.0,1,26,2,oracle_l
12,6,-1,33890,33890,26572.0,0.15451408997988417,1,1.0,1.0,1.0,1,27,2,oracle_l
12,6,-1,33202,33202,26572.0,0.12542462693745157,2,1.5,1.5,2.5,1,28,2,oracle_l
12,6,-1,30371,30371,26572.0,0.1135477553440179,2,1.0,1.0,1.5,1,29,2,oracle_l
12,6,-1,30412,30412,26572.0,0.11413537543772437,2,1.0,1.0,2.0,1,30,2,oracle_l
12,6,-1,30340,30340,26572.0,0.08630872873931363,0,1.5,2.0,3.0,1,31,2,oracle_l
12,6,-1,29406,29406,26572.0,0.10340058483816504,1,2.0,2.0,2.5,1,32,2,oracle_l
12,6,-1,27505,27505,26572.0,0.03172012360674492,0,2.0,2.5,4.0,1,33,2,oracle_l
12,6,-1,30633,30633,26572.0,0.08254294190857708,1,1.0,1.0,1.5,1,34,2,oracle_l
12,6,-1,30389,30389,26572.0,0.08195163367088365,0,1.0,1.0,1.0,1,35,2,oracle_l
12,6,-1,30641,30641,26572.0,0.11918828310812446,3,1.0,1.5,2.0,1,36,2,oracle_l
12,6,-1,28718,28718,26572.0,0.09488517911291519,1,2.0,2.0,2.5,1,37,2,oracle_l
12,6,-1,28693,28693,26572.0,0.05195549699591098,3,1.0,1.0,3.5,1,38,2,oracle_l
12,6,-1,33290,33290,26572.0,0.1643500941294988,1,1.0,1.0,1.5,1,39,2,oracle_l
12,6,-1,27098,27098,26572.0,0.015334272399552974,2,2.5,4.0,4.0,1,40,2,oracle_l
12,6,-1,29609,29609,26572.0,0.09473995821525218,2,1.0,1.5,2.0,1,41,2,oracle_l
12,6,-1,30977,30977,26572.0,0.12124737473096582,1,1.0,1.0,2.0,1,42,2,oracle_l
12,6,-1,30772,30772,26572.0,0.10924976057891667,2,1.0,1.0,1.5,1,43,2,oracle_l
12,6,-1,28419,28419,26572.0,0.06773711160952535,2,1.5,2.0,2.5,1,44,2,oracle_l
12,6,-1,31240,31240,26572.0,0.09309238400569037,0,1.0,1.5,2.0,1,45,2,oracle_l
12,6,-1,30724,30724,26572.0,0.09422472375206689,0,1.0,1.0,1.5,1,46,2,oracle_l
12,6,-1,30921,30921,26572.0,0.1683506519170771,0,1.0,1.5,2.0,1,47,2,oracle_l
12,6,-1,5765,5765,5286.0,0.07194687697790886,1,1.0,1.5,2.5,0,0,2,oracle_f
12,6,-1,6136,6136,5286.0,0.12514732774827622,1,1.0,1.5,1.5,0,1,2,oracle_f
12,6,-1,5933,5933,5286.0,0.10323654583398514,1,1.5,1.5,2.5,0,2,2,oracle_f
12,6,-1,5907,5907,5286.0,0.09767940389207415,2,1.0,2.0,2.0,0,3,2,oracle_f
12,6,-1,5832,5832,5286.0,0.07358970264476905,0,1.0,1.5,1.5,0,4,2,oracle_f
12,6,-1,5899,5899,5286.0,0.10169590620862318,0,1.0,1.5,2.5,0,5,2,oracle_f
12,6,-1,6976,6976,5286.0,0.20181896656761106,0,1.0,1.0,1.0,0,6,2,oracle_f
12,6,-1,6237,6237,5286.0,0.1679447278665896,2,1.5,1.5,1.5,0,7,2,oracle_f
12,6,-1,5903,5903,5286.0,0.10102245747692283,0,1.0,1.0,3.0,0,8,2,oracle_f
12,6,-1,6679,6679,5286.0,0.1812458842689471,0,1.0,1.0,1.0,0,9,2,oracle_f
12,6,-1,5758,5758,5286.0,0.06337934949696765,0,1.0,1.0,2.0,0,10,2,oracle_f
12,6,-1,6122,6122,5286.0,0.1121202153534644,1,1.0,1.0,1.5,0,11,2,oracle_f
12,6,-1,6131,6131,5286.0,0.11781421061900998,1,1.5,1.5,1.5,0,12,2,oracle_f
12,6,-1,5872,5872,5286.0,0.1288861991020797,0,1.5,2.0,3.0,0,13,2,oracle_f
12,6,-1,6234,6234,5286.0,0.12625913692954427,1,1.0,1.0,1.0,0,14,2,oracle_f
12,6,-1,6389,6389,5286.0,0.16916605845247668,1,1.5,1.5,1.5,0,15,2,oracle_f
12,6,-1,5714,5714,5286.0,0.06441451641236988,1,1.5,1.5,2.0,0,16,2,oracle_f
12,6,-1,5745,5745,5286.0,0.09598202580697446,1,2.0,2.0,3.0,0,17,2,oracle_f
12,6,-1,5831,5831,5286.0,0.07302547262973058,0,1.0,1.0,2.0,0,18,2,oracle_f
12,6,-1,6033,6033,5286.0,0.12471078757697815,3,1.0,1.5,2.0,0,19,2,oracle_f
12,6,-1,6693,6693,5286.0,0.17750373883755832,0,1.5,1.5,1.5,0,20,2,oracle_f
12,6,-1,6213,6213,5286.0,0.124477088966092,0,1.0,2.0,2.0,0,21,2,oracle_f
12,6,-1,6049,6049,5286.0,0.11012585904066828,3,1.0,1.0,1.5,0,22,2,oracle_f
12,6,-1,6085,6085,5286.0,0.14579376640097996,1,1.0,1.5,2.0,0,23,2,oracle_f
12,6,-1,5905,5905,5286.0,0.07903640760476918,3,1.0,1.0,1.5,0,24,2,oracle_f
12,6,-1,7016,7016,5286.0,0.2084533990698082,3,1.0,1.0,1.0,0,25,2,oracle_f
12,6,-1,5731,5731,5286.0,0.09456510711229935,0,1.5,2.5,2.5,0,26,2,oracle_f
12,6,-1,6365,6365,5286.0,0.16361079708118897,1,1.0,1.0,1.5,0,27,2,oracle_f
12,6,-1,5678,5678,5286.0,0.05994445255314694,1,1.0,1.5,2.5,0,28,2,oracle_f
12,6,-1,6647,6647,5286.0,0.16912911157861685,2,1.0,1.0,1.0,0,29,2,oracle_f
12,6,-1,5672,5672,5286.0,0.06077983105973888,0,1.5,1.5,3.0,0,30,2,oracle_f
12,6,-1,5781,5781,5286.0,0.08309558371512164,3,1.5,1.5,2.0,0,31,2,oracle_f
12,6,-1,6739,6739,5286.0,0.15337157780725336,0,1.0,1.0,1.0,0,32,2,oracle_f
12,6,-1,5878,5878,5286.0,0.07997674247229225,0,1.5,1.5,2.5,0,33,2,oracle_f
12,6,-1,5654,5654,5286.0,0.04878270060591916,1,1.0,1.5,3.0,0,34,2,oracle_f
12,6,-1,6027,6027,5286.0,0.11137825351799222,3,1.0,1.0,2.0,0,35,2,oracle_f
12,6,-1,6164,6164,5286.0,0.13352389208964452,3,1.0,1.0,2.0,0,36,2,oracle_f
12,6,-1,5989,5989,5286.0,0.12263941847281777,0,1.0,1.0,2.5,0,37,2,oracle_f
12,6,-1,5660,5660,5286.0,0.05709102045608171,1,1.0,1.5,3.0,0,38,2,oracle_f
12,6,-1,6387,6387,5286.0,0.18891983563943265,1,1.5,1.5,1.5,0,39,2,oracle_f
12,6,-1,5666,5666,5286.0,0.05157393317038393,1,1.0,1.5,2.5,0,40,2,oracle_f
12,6,-1,6112,6112,5286.0,0.12669892629860174,2,1.5,1.5,1.5,0,41,2,oracle_f
12,6,-1,6609,6609,5286.0,0.16696527514184464,1,1.0,1.0,1.0,0,42,2,oracle_f
12,6,-1,5920,5920,5286.0,0.12427739769844094,1,1.5,1.5,2.5,0,43,2,oracle_f
12,6,-1,5522,5522,5286.0,0.03510352794494785,1,1.5,2.5,4.0,0,44,2,oracle_f
12,6,-1,5917,5917,5286.0,0.10184911162937756,0,1.0,1.5,2.0,0,45,2,oracle_f
12,6,-1,5709,5709,5286.0,0.06722419577366369,2,1.5,2.0,2.5,0,46,2,oracle_f
12,6,-1,6458,6458,5286.0,0.16242174686702932,0,1.0,1.0,1.0,0,47,2,oracle_f
12,6,-1,28845,28845,26572.0,0.08139603080624772,0,1.5,2.0,2.5,1,0,2,oracle_f
12,6,-1,30034,30034,26572.0,0.12259860056358318,1,1.5,1.5,2.0,1,1,2,oracle_f
12,6,-1,31366,31366,26572.0,0.08893343288438267,0,1.0,1.0,2.0,1,2,2,oracle_f
12,6,-1,32608,32608,26572.0,0.14110897592304247,1,1.0,1.0,1.0,1,3,2,oracle_f
12,6,-1,30415,30415,26572.0,0.10004516437754102,0,1.0,1.5,1.5,1,4,2,oracle_f
12,6,-1,31400,31400,26572.0,0.12062202007863276,0,1.0,1.0,2.0,1,5,2,oracle_f
12,6,-1,33887,33887,26572.0,0.2035790176399721,0,1.0,1.0,1.0,1,6,2,oracle_f
12,6,-1,35099,35099,26572.0,0.18190633832356035,3,1.0,1.0,1.0,1,7,2,oracle_f
12,6,-1,33146,33146,26572.0,0.14233939454722666,1,1.0,1.0,1.5,1,8,2,oracle_f
12,6,-1,30981,30981,26572.0,0.11974774539359913,0,1.0,1.0,1.0,1,9,2,oracle_f
12,6,-1,30594,30594,26572.0,0.08690227075060192,0,1.5,1.5,2.0,1,10,2,oracle_f
12,6,-1,34261,34261,26572.0,0.17074367520961437,0,1.0,1.0,1.0,1,11,2,oracle_f
12,6,-1,32468,32468,26572.0,0.12744621555551366,1,1.0,1.0,2.0,1,12,2,oracle_f
12,6,-1,31694,31694,26572.0,0.11657189073657666,0,1.0,1.0,1.5,1,13,2,oracle_f
12,6,-1,29759,29759,26572.0,0.0981320049856487,1,2.0,2.0,2.0,1,14,2,oracle_f
12,6,-1,35008,35008,26572.0,0.18333876612762395,1,1.0,1.0,1.0,1,15,2,oracle_f
12,6,-1,32910,32910,26572.0,0.1186609989895947,2,1.0,1.0,1.0,1,16,2,oracle_f
12,6,-1,29999,29999,26572.0,0.09293062583490565,0,1.5,1.5,1.5,1,17,2,oracle_f
12,6,-1,32849,32849,26572.0,0.16731168905479066,0,1.0,1.0,1.5,1,18,2,oracle_f
12,6,-1,31256,31256,26572.0,0.1443765566373721,2,1.0,1.0,2.0,1,19,2,oracle_f
12,6,-1,31483,31483,26572.0,0.11748539398813734,1,1.0,1.0,2.0,1,20,2,oracle_f
12,6,-1,29116,29116,26572.0,0.08875450415943642,0,1.0,1.5,2.5,1,21,2,oracle_f
12,6,-1,33026,33026,26572.0,0.12830260988451345,1,1.5,1.5,2.0,1,22,2,oracle_f
12,6,-1,32440,32440,26572.0,0.1098492346330526,0,1.0,1.0,1.5,1,23,2,oracle_f
12,6,-1,29738,29738,26572.0,0.12997321458169606,2,1.5,2.0,3.0,1,24,2,oracle_f
12,6,-1,31813,31813,26572.0,0.10925480808126228,1,1.0,1.0,1.0,1,25,2,oracle_f
12,6,-1,30532,30532,26572.0,0.07239414803892859,0,1.0,1.0,2.0,1,26,2,oracle_f
12,6,-1,33890,33890,26572.0,0.15451408997988417,1,1.0,1.0,1.0,1,27,2,oracle_f
12,6,-1,33202,33202,26572.0,0.12542462693745157,2,1.5,1.5,2.5,1,28,2,oracle_f
12,6,-1,30371,30371,26572.0,0.1135477553440179,2,1.0,1.0,1.5,1,29,2,oracle_f
12,6,-1,31844,31844,26572.0,0.13123902404637874,0,1.0,1.0,1.0,1,30,2,oracle_f
12,6,-1,30340,30340,26572.0,0.08630872873931363,0,1.5,2.0,3.0,1,31,2,oracle_f
12,6,-1,30719,30719,26572.0,0.11016917775321185,0,1.0,1.0,1.0,1,32,2,oracle_f
12,6,-1,28088,28088,26572.0,0.05089218196101081,0,1.5,2.0,2.5,1,33,2,oracle_f
12,6,-1,30987,30987,26572.0,0.0768604592978174,1,1.5,2.0,2.5,1,34,2,oracle_f
12,6,-1,30621,30621,26572.0,0.07469235988475843,0,1.0,1.5,2.5,1,35,2,oracle_f
12,6,-1,30641,30641,26572.0,0.11918828310812446,3,1.0,1.5,2.0,1,36,2,oracle_f
12,6,-1,29918,29918,26572.0,0.08579731095482844,0,1.5,1.5,2.0,1,37,2,oracle_f
12,6,-1,28693,28693,26572.0,0.05195549699591098,3,1.0,1.0,3.5,1,38,2,oracle_f
12,6,-1,33290,33290,26572.0,0.1643500941294988,1,1.0,1.0,1.5,1,39,2,oracle_f
12,6,-1,28223,28223,26572.0,0.04638102572947196,1,1.0,1.5,3.5,1,40,2,oracle_f
12,6,-1,29622,29622,26572.0,0.09449706954959405,1,1.5,1.5,1.5,1,41,2,oracle_f
