record_type,pair_id,request_id,category,token_bucket,modality,layer,vision_fraction,V_critical_rank,T_critical_rank,R_critical_rank,V_equals_R,T_equals_R,R_total,V_total,T_total,B_s,B_e,window_id,optimizer,group_cost,source_assignments,rank_load_mean,rank_load_cv_mean,critical_rank,grouping_source
oracle_l_group_layer,-1,window_2,all,all,vision,12,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27145.0,89272.0,11159.0,0.1596505806049459,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,12,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,437.0,1432.0,179.0,0.16611401540060047,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,12,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27538.0,90704.0,11338.0,0.15795185978952545,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,12,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27538.0,90704.0,11338.0,0.15795185978952545,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,12,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27538.0,90704.0,11338.0,0.15795185978952545,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,13,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26438.0,90704.0,11338.0,0.12930326339077486,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,13,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26134.0,89272.0,11159.0,0.13233157146239855,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,13,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,445.0,1432.0,179.0,0.14955420948783327,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,13,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26438.0,90704.0,11338.0,0.12930326339077486,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,13,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26438.0,90704.0,11338.0,0.12930326339077486,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,13,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26438.0,90704.0,11338.0,0.12930326339077486,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,14,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25650.0,90704.0,11338.0,0.11770935260117707,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,14,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25418.0,89272.0,11159.0,0.11952157863081475,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,14,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,489.0,1432.0,179.0,0.26308370984685925,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,14,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25650.0,90704.0,11338.0,0.11770935260117707,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,14,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25650.0,90704.0,11338.0,0.11770935260117707,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,14,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26655.0,90704.0,11338.0,0.1393796632615697,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,15,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,30301.0,90704.0,11338.0,0.2164083066802086,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,15,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29940.0,89272.0,11159.0,0.22064047315105928,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,15,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,393.0,1432.0,179.0,0.09441970532042473,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,15,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,30301.0,90704.0,11338.0,0.2164083066802086,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,15,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,30301.0,90704.0,11338.0,0.2164083066802086,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,15,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,30301.0,90704.0,11338.0,0.2242849470319146,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,16,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28285.0,90704.0,11338.0,0.1541417865336031,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,16,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27758.0,89272.0,11159.0,0.1522176465608004,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,16,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,527.0,1432.0,179.0,0.37380554242274866,2.0,
counterfactual_group_layer,-1,window_2,all,all,total,16,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28285.0,90704.0,11338.0,0.1541417865336031,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,16,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28285.0,90704.0,11338.0,0.1541417865336031,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,16,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28285.0,90704.0,11338.0,0.1541417865336031,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,17,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25383.0,90704.0,11338.0,0.09879635364879405,0.0,
oracle_l_group_layer,-1,window_2,all,all,vision,17,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25068.0,89272.0,11159.0,0.10004108991659051,0.0,
oracle_l_group_layer,-1,window_2,all,all,text,17,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,534.0,1432.0,179.0,0.29322216078812113,2.0,
counterfactual_group_layer,-1,window_2,all,all,total,17,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25383.0,90704.0,11338.0,0.09879635364879405,0.0,total
counterfactual_group_layer,-1,window_2,all,all,total,17,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25383.0,90704.0,11338.0,0.09879635364879405,0.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,17,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25383.0,90704.0,11338.0,0.09879635364879405,0.0,text
oracle_l_group_layer,-1,window_2,all,all,total,18,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27222.0,90704.0,11338.0,0.17742732249034382,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,18,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26680.0,89272.0,11159.0,0.17373937705902587,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,18,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,542.0,1432.0,179.0,0.38789765090161993,2.0,
counterfactual_group_layer,-1,window_2,all,all,total,18,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27222.0,90704.0,11338.0,0.17742732249034382,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,18,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27222.0,90704.0,11338.0,0.17742732249034382,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,18,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27222.0,90704.0,11338.0,0.17742732249034382,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,19,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26380.0,90704.0,11338.0,0.1646548584824667,3.0,
oracle_l_group_layer,-1,window_2,all,all,vision,19,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25987.0,89272.0,11159.0,0.16508420274684824,3.0,
oracle_l_group_layer,-1,window_2,all,all,text,19,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,546.0,1432.0,179.0,0.35371366534755966,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,19,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26380.0,90704.0,11338.0,0.1646548584824667,3.0,total
counterfactual_group_layer,-1,window_2,all,all,total,19,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26380.0,90704.0,11338.0,0.1646548584824667,3.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,19,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26380.0,90704.0,11338.0,0.1646548584824667,3.0,text
oracle_l_group_layer,-1,window_2,all,all,total,20,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27486.0,90704.0,11338.0,0.18838414472438825,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,20,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27051.0,89272.0,11159.0,0.19036181555798576,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,20,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,435.0,1432.0,179.0,0.13212575232993978,1.0,
counterfactual_group_layer,-1,window_2,all,all,total,20,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27486.0,90704.0,11338.0,0.18838414472438825,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,20,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27486.0,90704.0,11338.0,0.18838414472438825,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,20,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27486.0,90704.0,11338.0,0.18838414472438825,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,21,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23836.0,90704.0,11338.0,0.0606707395161068,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,21,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23512.0,89272.0,11159.0,0.06170267324303466,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,21,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,446.0,1432.0,179.0,0.18280327339139518,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,21,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23836.0,90704.0,11338.0,0.0606707395161068,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,21,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23836.0,90704.0,11338.0,0.04259291892681054,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,21,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25558.0,90704.0,11338.0,0.09873087381767474,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,22,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28225.0,90704.0,11338.0,0.1556854378799564,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,22,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27896.0,89272.0,11159.0,0.15944360085576104,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,22,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,390.0,1432.0,179.0,0.06711836170980866,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,22,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28225.0,90704.0,11338.0,0.1556854378799564,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,22,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28225.0,90704.0,11338.0,0.1556854378799564,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,22,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28225.0,90704.0,11338.0,0.1556854378799564,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,23,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27450.0,90704.0,11338.0,0.12766571195108223,0.0,
oracle_l_group_layer,-1,window_2,all,all,vision,23,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26941.0,89272.0,11159.0,0.12612103339268965,0.0,
oracle_l_group_layer,-1,window_2,all,all,text,23,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,509.0,1432.0,179.0,0.24746542508059094,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,23,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27450.0,90704.0,11338.0,0.12766571195108223,0.0,total
counterfactual_group_layer,-1,window_2,all,all,total,23,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27450.0,90704.0,11338.0,0.12766571195108223,0.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,23,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,27450.0,90704.0,11338.0,0.12766571195108223,0.0,text
oracle_l_group_layer,-1,window_2,all,all,total,24,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25019.0,90704.0,11338.0,0.14966280777590646,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,24,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,24618.0,89272.0,11159.0,0.14933261008036994,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,24,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,434.0,1432.0,179.0,0.1738976780167053,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,24,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25019.0,90704.0,11338.0,0.14966280777590646,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,24,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25019.0,90704.0,11338.0,0.14966280777590646,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,24,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25340.0,90704.0,11338.0,0.1667414034716611,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,25,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26479.0,90704.0,11338.0,0.12365477891566967,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,25,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26164.0,89272.0,11159.0,0.12673272463066643,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,25,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,433.0,1432.0,179.0,0.1997638880075535,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,25,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26479.0,90704.0,11338.0,0.12365477891566967,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,25,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26479.0,90704.0,11338.0,0.12365477891566967,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,25,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26479.0,90704.0,11338.0,0.12569730162059542,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,26,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26212.0,90704.0,11338.0,0.08676475368899204,0.0,
oracle_l_group_layer,-1,window_2,all,all,vision,26,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25784.0,89272.0,11159.0,0.08597199388884261,0.0,
oracle_l_group_layer,-1,window_2,all,all,text,26,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,428.0,1432.0,179.0,0.1803922963134671,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,26,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26212.0,90704.0,11338.0,0.08676475368899204,0.0,total
counterfactual_group_layer,-1,window_2,all,all,total,26,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26212.0,90704.0,11338.0,0.08676475368899204,0.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,26,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26287.0,90704.0,11338.0,0.10293433820357153,0.0,text
oracle_l_group_layer,-1,window_2,all,all,total,27,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29376.0,90704.0,11338.0,0.20144594403245175,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,27,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29005.0,89272.0,11159.0,0.20525241965975638,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,27,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,483.0,1432.0,179.0,0.24094150077844848,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,27,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29376.0,90704.0,11338.0,0.20144594403245175,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,27,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29376.0,90704.0,11338.0,0.20144594403245175,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,27,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29376.0,90704.0,11338.0,0.20144594403245175,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,28,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29105.0,90704.0,11338.0,0.18563452612321893,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,28,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,28511.0,89272.0,11159.0,0.1825085222843694,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,28,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,594.0,1432.0,179.0,0.40318167429593255,2.0,
counterfactual_group_layer,-1,window_2,all,all,total,28,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29105.0,90704.0,11338.0,0.18563452612321893,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,28,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29105.0,90704.0,11338.0,0.18563452612321893,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,28,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,29105.0,90704.0,11338.0,0.18563452612321893,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,29,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25947.0,90704.0,11338.0,0.11964421774789685,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,29,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25535.0,89272.0,11159.0,0.11919825475908188,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,29,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,498.0,1432.0,179.0,0.2500439509151956,2.0,
counterfactual_group_layer,-1,window_2,all,all,total,29,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25947.0,90704.0,11338.0,0.11964421774789685,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,29,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25947.0,90704.0,11338.0,0.1103450850430091,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,29,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26312.0,90704.0,11338.0,0.12221003350368909,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,30,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26499.0,90704.0,11338.0,0.1447213745909815,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,30,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26024.0,89272.0,11159.0,0.1413507350929063,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,30,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,485.0,1432.0,179.0,0.4096011962754708,1.0,
counterfactual_group_layer,-1,window_2,all,all,total,30,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26499.0,90704.0,11338.0,0.1447213745909815,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,30,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26499.0,90704.0,11338.0,0.1447213745909815,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,30,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26499.0,90704.0,11338.0,0.15033330595125563,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,31,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26104.0,90704.0,11338.0,0.11692400706536324,0.0,
oracle_l_group_layer,-1,window_2,all,all,vision,31,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25511.0,89272.0,11159.0,0.11293898236868309,0.0,
oracle_l_group_layer,-1,window_2,all,all,text,31,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,593.0,1432.0,179.0,0.42545777798219286,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,31,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26104.0,90704.0,11338.0,0.11692400706536324,0.0,total
counterfactual_group_layer,-1,window_2,all,all,total,31,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26104.0,90704.0,11338.0,0.11692400706536324,0.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,31,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26104.0,90704.0,11338.0,0.11692400706536324,0.0,text
oracle_l_group_layer,-1,window_2,all,all,total,32,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25798.0,90704.0,11338.0,0.1416919781886929,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,32,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25444.0,89272.0,11159.0,0.14247194564135945,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,32,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,421.0,1432.0,179.0,0.14528597625832496,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,32,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25798.0,90704.0,11338.0,0.1416919781886929,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,32,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25798.0,90704.0,11338.0,0.1416919781886929,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,32,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25798.0,90704.0,11338.0,0.1416919781886929,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,33,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23241.0,90704.0,11338.0,0.025835798715341966,2.0,
oracle_l_group_layer,-1,window_2,all,all,vision,33,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,22917.0,89272.0,11159.0,0.02565312908872181,2.0,
oracle_l_group_layer,-1,window_2,all,all,text,33,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,418.0,1432.0,179.0,0.23371740270830693,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,33,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23241.0,90704.0,11338.0,0.025835798715341966,2.0,total
counterfactual_group_layer,-1,window_2,all,all,total,33,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23241.0,90704.0,11338.0,0.025835798715341966,2.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,33,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,23563.0,90704.0,11338.0,0.026465806290994195,2.0,text
oracle_l_group_layer,-1,window_2,all,all,total,34,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26849.0,90704.0,11338.0,0.1124222791547346,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,34,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26561.0,89272.0,11159.0,0.1164161308077884,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,34,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,436.0,1432.0,179.0,0.1472497709291178,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,34,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26849.0,90704.0,11338.0,0.1124222791547346,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,34,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26849.0,90704.0,11338.0,0.1124222791547346,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,34,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26849.0,90704.0,11338.0,0.1124222791547346,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,35,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26436.0,90704.0,11338.0,0.10674750021749355,0.0,
oracle_l_group_layer,-1,window_2,all,all,vision,35,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25903.0,89272.0,11159.0,0.10379200721235986,0.0,
oracle_l_group_layer,-1,window_2,all,all,text,35,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,533.0,1432.0,179.0,0.29482922752648383,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,35,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26436.0,90704.0,11338.0,0.10674750021749355,0.0,total
counterfactual_group_layer,-1,window_2,all,all,total,35,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26436.0,90704.0,11338.0,0.10674750021749355,0.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,35,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26436.0,90704.0,11338.0,0.10674750021749355,0.0,text
oracle_l_group_layer,-1,window_2,all,all,total,36,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26206.0,90704.0,11338.0,0.11020838866655946,3.0,
oracle_l_group_layer,-1,window_2,all,all,vision,36,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25765.0,89272.0,11159.0,0.10928777694914209,3.0,
oracle_l_group_layer,-1,window_2,all,all,text,36,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,441.0,1432.0,179.0,0.17803721114450616,3.0,
counterfactual_group_layer,-1,window_2,all,all,total,36,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26206.0,90704.0,11338.0,0.11020838866655946,3.0,total
counterfactual_group_layer,-1,window_2,all,all,total,36,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26206.0,90704.0,11338.0,0.11020838866655946,3.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,36,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,26206.0,90704.0,11338.0,0.11020838866655946,3.0,text
oracle_l_group_layer,-1,window_2,all,all,total,37,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25121.0,90704.0,11338.0,0.08926216760776666,1.0,
oracle_l_group_layer,-1,window_2,all,all,vision,37,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,24820.0,89272.0,11159.0,0.09210788979174872,1.0,
oracle_l_group_layer,-1,window_2,all,all,text,37,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,457.0,1432.0,179.0,0.1793315499027841,0.0,
counterfactual_group_layer,-1,window_2,all,all,total,37,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25121.0,90704.0,11338.0,0.08926216760776666,1.0,total
counterfactual_group_layer,-1,window_2,all,all,total,37,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25122.0,90704.0,11338.0,0.08789243762848024,1.0,vision
counterfactual_group_layer,-1,window_2,all,all,total,37,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,25187.0,90704.0,11338.0,0.11842611977426586,1.0,text
oracle_l_group_layer,-1,window_2,all,all,total,38,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,24674.0,90704.0,11338.0,0.07865933428168198,3.0,
oracle_l_group_layer,-1,window_2,all,all,vision,38,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,24296.0,89272.0,11159.0,0.0789199345623588,3.0,
oracle_l_group_layer,-1,window_2,all,all,text,38,0.9842123831363556,,,,,,,,,8.0,4.0,2.0,exact,428.0,1432.0,179.0,0.2134184685008552,2.0,
