request_id,pair_id,category,modality,layer,sample_tokens,total_assignments,active_experts,effective_experts,expert_entropy,expert_hhi,top4_share,top8_share,max_expert_load,median_active_load,p10_active_load,tiny_le_1,tiny_le_2,tiny_le_4,max_rank_load,mean_rank_load,rank_imbalance,rank_cv,active_ep_ranks
cat,2,natural,vision,38,64,512.0,96,69.85402241703389,6.126271287888212,0.01795196533203125,0.146484375,0.259765625,21.0,4.0,1.0,0.16666666666666666,0.3645833333333333,0.5729166666666666,144.0,128.0,1.125,0.12052537984798056,4
cat,2,natural,vision,39,64,512.0,103,77.24631857193656,6.2713942731526675,0.01601409912109375,0.130859375,0.23046875,20.0,4.0,1.0,0.1650485436893204,0.3300970873786408,0.6019417475728155,157.0,128.0,1.2265625,0.204472692629725,4
cat,2,natural,vision,40,64,512.0,102,70.67023219242051,6.143030743981997,0.01825714111328125,0.150390625,0.2578125,23.0,3.0,1.0,0.21568627450980393,0.43137254901960786,0.6176470588235294,160.0,128.0,1.25,0.1514899955442603,4
cat,2,natural,vision,41,64,512.0,98,66.5413062553109,6.05617828256233,0.0198516845703125,0.16796875,0.294921875,24.0,3.0,1.0,0.25510204081632654,0.3673469387755102,0.5816326530612245,164.0,128.0,1.28125,0.21374006281725708,4
cat,2,natural,vision,42,64,512.0,92,69.58704885646326,6.1207469197950255,0.0177459716796875,0.146484375,0.25390625,20.0,4.0,1.0,0.14130434782608695,0.2717391304347826,0.532608695652174,153.0,128.0,1.1953125,0.12729820888125254,4
cat,2,natural,vision,43,64,512.0,98,76.3447259062096,6.25445659019669,0.0158843994140625,0.126953125,0.228515625,18.0,4.0,1.0,0.1326530612244898,0.23469387755102042,0.5714285714285714,146.0,128.0,1.140625,0.13407033048226963,4
cat,2,natural,vision,44,64,512.0,99,72.27191537813043,6.1753632245510675,0.01734161376953125,0.1484375,0.248046875,21.0,4.0,1.0,0.20202020202020202,0.3333333333333333,0.5858585858585859,159.0,128.0,1.2421875,0.15770804092333085,4
cat,2,natural,vision,45,64,512.0,94,68.0222629141784,6.087935096239774,0.018035888671875,0.142578125,0.24609375,21.0,4.0,1.0,0.24468085106382978,0.3404255319148936,0.5212765957446809,150.0,128.0,1.171875,0.1361035264858152,4
cat,2,natural,vision,46,64,512.0,96,71.9934588792603,6.169793928232002,0.01679229736328125,0.130859375,0.23046875,19.0,4.0,1.0,0.17708333333333334,0.34375,0.5208333333333334,156.0,128.0,1.21875,0.13722006304883044,4
cat,2,natural,vision,47,64,512.0,100,75.28619503690483,6.234313442152681,0.01645660400390625,0.134765625,0.224609375,25.0,4.0,1.0,0.18,0.3,0.57,146.0,128.0,1.140625,0.16434128099970804,4
text_02_cat,2,text_only,text,0,64,512.0,111,92.16837416862921,6.526199896983299,0.01258087158203125,0.099609375,0.181640625,14.0,4.0,1.0,0.10810810810810811,0.27927927927927926,0.5585585585585585,152.0,128.0,1.1875,0.12451076133210334,4
text_02_cat,2,text_only,text,1,64,512.0,111,81.42204822705332,6.347347608797674,0.01621246337890625,0.1484375,0.234375,27.0,4.0,1.0,0.23423423423423423,0.3333333333333333,0.6486486486486487,146.0,128.0,1.140625,0.20853668460998653,4
text_02_cat,2,text_only,text,2,64,512.0,86,61.04745119056292,5.931859156987888,0.02143096923828125,0.1875,0.29296875,33.0,4.5,1.0,0.1744186046511628,0.32558139534883723,0.5,165.0,128.0,1.2890625,0.20199505427887338,4
text_02_cat,2,text_only,text,3,64,512.0,98,68.35803510953305,6.095039023521175,0.01891326904296875,0.158203125,0.267578125,28.0,3.0,1.0,0.23469387755102042,0.3877551020408163,0.5612244897959183,165.0,128.0,1.2890625,0.20274905113064032,4
text_02_cat,2,text_only,text,4,64,512.0,86,58.123402452066394,5.861047253416383,0.02309417724609375,0.19921875,0.3125,35.0,4.0,1.0,0.23255813953488372,0.37209302325581395,0.5232558139534884,157.0,128.0,1.2265625,0.1607743408379428,4
text_02_cat,2,text_only,text,5,64,512.0,84,50.09485365994189,5.646590495101476,0.03090667724609375,0.2578125,0.369140625,54.0,3.5,1.0,0.2857142857142857,0.4166666666666667,0.5357142857142857,151.0,128.0,1.1796875,0.12290728689493964,4
text_02_cat,2,text_only,text,6,64,512.0,69,38.097332720269684,5.251618089825317,0.03662109375,0.275390625,0.4375,41.0,3.0,1.0,0.34782608695652173,0.4057971014492754,0.5507246376811594,168.0,128.0,1.3125,0.2871027316408275,4
text_02_cat,2,text_only,text,7,64,512.0,72,43.02106315461065,5.426971272575632,0.03485107421875,0.28515625,0.427734375,52.0,3.5,1.0,0.18055555555555555,0.3194444444444444,0.5416666666666666,168.0,128.0,1.3125,0.25453647746320174,4
text_02_cat,2,text_only,text,8,64,512.0,74,48.034949173864106,5.586012555987006,0.0305023193359375,0.251953125,0.38671875,50.0,4.0,1.0,0.12162162162162163,0.3108108108108108,0.527027027027027,216.0,128.0,1.6875,0.4168904021704925,4
text_02_cat,2,text_only,text,9,64,512.0,74,47.500641123573324,5.5698750807426896,0.02927398681640625,0.240234375,0.373046875,39.0,4.0,1.0,0.1891891891891892,0.32432432432432434,0.527027027027027,156.0,128.0,1.21875,0.22048696549484506,4
text_02_cat,2,text_only,text,10,64,512.0,78,57.45360454666863,5.84432550296279,0.02175140380859375,0.173828125,0.28515625,33.0,6.0,1.0,0.16666666666666666,0.2692307692307692,0.4358974358974359,146.0,128.0,1.140625,0.1384378527083543,4
text_02_cat,2,text_only,text,11,64,512.0,75,54.51154674503368,5.768489951701013,0.022705078125,0.169921875,0.2890625,33.0,6.0,1.0,0.17333333333333334,0.29333333333333333,0.4533333333333333,155.0,128.0,1.2109375,0.1626614282316954,4
text_02_cat,2,text_only,text,12,64,512.0,73,49.365041085915436,5.625417822808586,0.02848052978515625,0.232421875,0.33203125,49.0,6.0,1.0,0.2191780821917808,0.2876712328767123,0.4246575342465753,183.0,128.0,1.4296875,0.25513524676262395,4
text_02_cat,2,text_only,text,13,64,512.0,78,55.87033666291009,5.804010608582695,0.02215576171875,0.17578125,0.294921875,26.0,5.0,1.0,0.20512820512820512,0.2948717948717949,0.4358974358974359,178.0,128.0,1.390625,0.22904086272295388,4
text_02_cat,2,text_only,text,14,64,512.0,78,47.90951273315437,5.58224023540762,0.03253173828125,0.28125,0.400390625,49.0,4.5,1.0,0.16666666666666666,0.3333333333333333,0.5,184.0,128.0,1.4375,0.33090341538355267,4
text_02_cat,2,text_only,text,15,64,512.0,77,43.427395449631845,5.440533524893594,0.03433990478515625,0.28125,0.427734375,49.0,4.0,1.0,0.2987012987012987,0.44155844155844154,0.5454545454545454,171.0,128.0,1.3359375,0.2859310962397672,4
text_02_cat,2,text_only,text,16,64,512.0,71,44.78790214439006,5.485037187141127,0.03217315673828125,0.267578125,0.40625,42.0,4.0,1.0,0.16901408450704225,0.323943661971831,0.5070422535211268,181.0,128.0,1.4140625,0.26233020922470024,4
text_02_cat,2,text_only,text,17,64,512.0,76,52.647915622836386,5.718304509706754,0.02391815185546875,0.1796875,0.3203125,28.0,5.0,1.0,0.21052631578947367,0.32894736842105265,0.4473684210526316,148.0,128.0,1.15625,0.13429776123180534,4
text_02_cat,2,text_only,text,18,64,512.0,65,34.19929011418034,5.095894473817809,0.041229248046875,0.29296875,0.4921875,42.0,3.0,1.0,0.2923076923076923,0.4461538461538462,0.5846153846153846,187.0,128.0,1.4609375,0.3352554850175833,4
text_02_cat,2,text_only,text,19,64,512.0,65,41.399866755721874,5.37155421934702,0.0350189208984375,0.2734375,0.416015625,54.0,5.0,1.0,0.12307692307692308,0.27692307692307694,0.46153846153846156,151.0,128.0,1.1796875,0.16774148869987413,4
text_02_cat,2,text_only,text,20,64,512.0,70,44.18676400280971,5.465542374747965,0.0323944091796875,0.2578125,0.41015625,48.0,4.0,1.0,0.15714285714285714,0.3142857142857143,0.5142857142857142,186.0,128.0,1.453125,0.30121215076026564,4
text_02_cat,2,text_only,text,21,64,512.0,66,42.94037268116029,5.424262807344611,0.03066253662109375,0.228515625,0.388671875,35.0,5.0,1.0,0.15151515151515152,0.30303030303030304,0.48484848484848486,163.0,128.0,1.2734375,0.1939798284052365,4
text_02_cat,2,text_only,text,22,64,512.0,84,54.90784808613718,5.778940466080423,0.02477264404296875,0.208984375,0.34375,34.0,4.5,1.0,0.2619047619047619,0.34523809523809523,0.5,148.0,128.0,1.15625,0.14750943428515004,4
text_02_cat,2,text_only,text,23,64,512.0,85,54.75368387014517,5.774884128503404,0.02431488037109375,0.18359375,0.3203125,35.0,4.0,1.0,0.25882352941176473,0.4,0.5647058823529412,143.0,128.0,1.1171875,0.0922735297735759,4
text_02_cat,2,text_only,text,24,64,512.0,81,50.792254523977974,5.66653660740035,0.02999114990234375,0.23046875,0.353515625,57.0,4.0,1.0,0.25925925925925924,0.345679012345679,0.5432098765432098,179.0,128.0,1.3984375,0.24914404248596836,4
text_02_cat,2,text_only,text,25,64,512.0,70,51.85864765878821,5.696512679763522,0.023895263671875,0.189453125,0.310546875,30.0,5.0,1.0,0.11428571428571428,0.21428571428571427,0.4,178.0,128.0,1.390625,0.22990529639940877,4
text_02_cat,2,text_only,text,26,64,512.0,79,48.80498499457894,5.608956608652058,0.0313568115234375,0.2734375,0.3828125,43.0,4.0,1.0,0.20253164556962025,0.3037974683544304,0.5316455696202531,179.0,128.0,1.3984375,0.26174789949610866,4
text_02_cat,2,text_only,text,27,64,512.0,71,43.70100815449711,5.449594657055263,0.031280517578125,0.248046875,0.400390625,35.0,4.0,1.0,0.23943661971830985,0.3380281690140845,0.5352112676056338,158.0,128.0,1.234375,0.23326560354427525,4
text_02_cat,2,text_only,text,28,64,512.0,71,41.947998946009754,5.390530086016713,0.036590576171875,0.302734375,0.453125,46.0,4.0,1.0,0.14084507042253522,0.323943661971831,0.5211267605633803,226.0,128.0,1.765625,0.4503213370923312,4
text_02_cat,2,text_only,text,29,64,512.0,79,49.42243692083372,5.627094243694965,0.03009796142578125,0.2578125,0.388671875,44.0,4.0,1.0,0.20253164556962025,0.31645569620253167,0.5443037974683544,151.0,128.0,1.1796875,0.12633563772497053,4
text_02_cat,2,text_only,text,30,64,512.0,62,31.76434043979401,4.989336157970112,0.04624176025390625,0.33203125,0.53515625,50.0,4.5,1.0,0.3225806451612903,0.43548387096774194,0.5,201.0,128.0,1.5703125,0.3849985414948023,4
text_02_cat,2,text_only,text,31,64,512.0,61,37.89591453316995,5.243970418206225,0.0377960205078125,0.28515625,0.443359375,56.0,5.0,1.0,0.16393442622950818,0.2786885245901639,0.4262295081967213,166.0,128.0,1.296875,0.28238702456137216,4
text_02_cat,2,text_only,text,32,64,512.0,76,48.12429610803225,5.588693534099089,0.02984619140625,0.25390625,0.390625,39.0,4.0,1.0,0.19736842105263158,0.27631578947368424,0.5394736842105263,187.0,128.0,1.4609375,0.3126464500588084,4
text_02_cat,2,text_only,text,33,64,512.0,69,43.121992102652,5.4303519225657,0.031341552734375,0.2421875,0.392578125,41.0,5.0,1.0,0.21739130434782608,0.37681159420289856,0.4927536231884058,158.0,128.0,1.234375,0.1570293065800139,4
text_02_cat,2,text_only,text,34,64,512.0,85,60.29205797424536,5.91389606922184,0.0220489501953125,0.19140625,0.296875,34.0,5.0,1.0,0.18823529411764706,0.29411764705882354,0.47058823529411764,132.0,128.0,1.03125,0.025315393353155705,4
text_02_cat,2,text_only,text,35,64,512.0,86,58.37497725020069,5.867278177465053,0.02159881591796875,0.162109375,0.294921875,22.0,4.0,1.0,0.26744186046511625,0.38372093023255816,0.5116279069767442,160.0,128.0,1.25,0.17755184652130487,4
text_02_cat,2,text_only,text,36,64,512.0,81,50.95389587074434,5.671120552142575,0.02983856201171875,0.2421875,0.36328125,55.0,5.0,1.0,0.2222222222222222,0.38271604938271603,0.49382716049382713,190.0,128.0,1.484375,0.3223543911840275,4
text_02_cat,2,text_only,text,37,64,512.0,82,60.10813149786832,5.90948826848778,0.021209716796875,0.173828125,0.302734375,28.0,4.5,1.0,0.14634146341463414,0.21951219512195122,0.5,166.0,128.0,1.296875,0.17599813009482515,4
text_02_cat,2,text_only,text,38,64,512.0,84,56.215327556408795,5.812891641253574,0.02524566650390625,0.224609375,0.345703125,39.0,4.0,1.0,0.13095238095238096,0.3333333333333333,0.5476190476190477,146.0,128.0,1.140625,0.10525151238521468,4
text_02_cat,2,text_only,text,39,64,512.0,77,49.025079904526336,5.615448076712639,0.0281982421875,0.234375,0.3828125,37.0,5.0,1.0,0.23376623376623376,0.33766233766233766,0.4675324675324675,175.0,128.0,1.3671875,0.27080203144432835,4
text_02_cat,2,text_only,text,40,64,512.0,76,45.22991118407835,5.499205257904762,0.03460693359375,0.298828125,0.4296875,47.0,4.0,1.0,0.18421052631578946,0.32894736842105265,0.5131578947368421,188.0,128.0,1.46875,0.3095071529615673,4
text_02_cat,2,text_only,text,41,64,512.0,83,50.711847920426386,5.664250941507662,0.03034210205078125,0.263671875,0.380859375,48.0,4.0,1.0,0.21686746987951808,0.3855421686746988,0.5421686746987951,158.0,128.0,1.234375,0.23149269359420396,4
text_02_cat,2,text_only,text,42,64,512.0,80,52.66770071154973,5.718846572711265,0.0271453857421875,0.228515625,0.365234375,44.0,4.5,1.0,0.175,0.3,0.5,150.0,128.0,1.171875,0.11034724134238699,4
text_02_cat,2,text_only,text,43,64,512.0,68,35.666431634112456,5.156494978724356,0.04526519775390625,0.349609375,0.51171875,57.0,4.5,1.0,0.25,0.36764705882352944,0.5,156.0,128.0,1.21875,0.29090418377985733,4
text_02_cat,2,text_only,text,44,64,512.0,73,44.52994158596443,5.476703814153139,0.03176116943359375,0.2578125,0.3984375,42.0,4.0,1.0,0.2465753424657534,0.3424657534246575,0.5205479452054794,174.0,128.0,1.359375,0.2405438174740727,4
text_02_cat,2,text_only,text,45,64,512.0,66,36.47565047928993,5.188861801197163,0.04454803466796875,0.345703125,0.498046875,60.0,4.0,1.0,0.13636363636363635,0.25757575757575757,0.5909090909090909,176.0,128.0,1.375,0.31748946525337657,4
text_02_cat,2,text_only,text,46,64,512.0,76,42.68188692619935,5.415552052654554,0.03553009033203125,0.26953125,0.478515625,40.0,4.0,1.0,0.21052631578947367,0.34210526315789475,0.5921052631578947,180.0,128.0,1.40625,0.32386558325272075,4
text_02_cat,2,text_only,text,47,64,512.0,79,52.469901827504636,5.713418185552195,0.02674102783203125,0.21484375,0.3515625,43.0,4.0,1.0,0.12658227848101267,0.3291139240506329,0.5316455696202531,195.0,128.0,1.5234375,0.3453884955968062,4
phantom,3,fine_grained,vision,0,64,512.0,94,64.99485448962189,6.022253602318525,0.01964569091796875,0.154296875,0.267578125,25.0,3.0,1.0,0.2127659574468085,0.3829787234042553,0.6063829787234043,158.0,128.0,1.234375,0.13666293503543672,4
phantom,3,fine_grained,vision,1,64,512.0,87,54.695147637968425,5.773340942728606,0.0263519287109375,0.234375,0.359375,34.0,4.0,1.0,0.22988505747126436,0.3218390804597701,0.6091954022988506,194.0,128.0,1.515625,0.3840461626915767,4
phantom,3,fine_grained,vision,2,64,512.0,87,58.7736377645119,5.87709729085569,0.0233154296875,0.201171875,0.318359375,36.0,3.0,1.0,0.16091954022988506,0.3103448275862069,0.5747126436781609,139.0,128.0,1.0859375,0.06921892635417715,4
phantom,3,fine_grained,vision,3,64,512.0,93,64.75908827769727,6.01701076943297,0.0199432373046875,0.16796875,0.279296875,26.0,4.0,1.0,0.22580645161290322,0.3655913978494624,0.5268817204301075,157.0,128.0,1.2265625,0.1488481162754504,4
phantom,3,fine_grained,vision,4,64,512.0,90,56.34549502178803,5.81622836243592,0.0241546630859375,0.19140625,0.328125,30.0,3.0,1.0,0.26666666666666666,0.4444444444444444,0.6111111111111112,173.0,128.0,1.3515625,0.2869432448782337,4
phantom,3,fine_grained,vision,5,64,512.0,95,62.64520814771546,5.96913225414045,0.0213470458984375,0.171875,0.296875,28.0,3.0,1.0,0.23157894736842105,0.42105263157894735,0.6210526315789474,176.0,128.0,1.375,0.23023690669205274,4
phantom,3,fine_grained,vision,6,64,512.0,81,50.02092795857116,5.644459916676752,0.02899932861328125,0.2421875,0.39453125,39.0,4.0,1.0,0.20987654320987653,0.3333333333333333,0.5925925925925926,198.0,128.0,1.546875,0.36380590474609537,4
phantom,3,fine_grained,vision,7,64,512.0,91,60.022354384335706,5.907428004826353,0.02310943603515625,0.20703125,0.32421875,34.0,4.0,1.0,0.2087912087912088,0.38461538461538464,0.5714285714285714,158.0,128.0,1.234375,0.17495465372311478,4
phantom,3,fine_grained,vision,8,64,512.0,84,46.98695027554762,5.554188226424489,0.03141021728515625,0.251953125,0.41796875,34.0,3.0,1.0,0.2619047619047619,0.44047619047619047,0.6428571428571429,203.0,128.0,1.5859375,0.36987876761768174,4
phantom,3,fine_grained,vision,9,64,512.0,87,55.29241745467579,5.789009744414529,0.024627685546875,0.201171875,0.33984375,31.0,3.0,1.0,0.25287356321839083,0.39080459770114945,0.5747126436781609,151.0,128.0,1.1796875,0.19507798420599645,4
phantom,3,fine_grained,vision,10,64,512.0,88,59.46573689925603,5.893986747451043,0.02146148681640625,0.171875,0.2890625,24.0,4.0,1.0,0.26136363636363635,0.375,0.5454545454545454,165.0,128.0,1.2890625,0.17806673937564815,4
phantom,3,fine_grained,vision,11,64,512.0,92,60.137605376137955,5.910195517159914,0.0232391357421875,0.205078125,0.310546875,36.0,4.0,1.0,0.2717391304347826,0.358695652173913,0.5869565217391305,137.0,128.0,1.0703125,0.08024468196943023,4
phantom,3,fine_grained,vision,12,64,512.0,97,64.77303678695993,6.017321479153956,0.0204010009765625,0.16796875,0.294921875,23.0,3.0,1.0,0.25773195876288657,0.4020618556701031,0.6082474226804123,138.0,128.0,1.078125,0.08629188294677548,4
phantom,3,fine_grained,vision,13,64,512.0,90,54.49525577375083,5.768058732674072,0.0270843505859375,0.22265625,0.361328125,42.0,3.0,1.0,0.2222222222222222,0.4222222222222222,0.6222222222222222,171.0,128.0,1.3359375,0.19710118455535725,4
phantom,3,fine_grained,vision,14,64,512.0,83,55.92628924528164,5.805454704398585,0.02416229248046875,0.205078125,0.341796875,31.0,5.0,1.0,0.18072289156626506,0.3373493975903614,0.4939759036144578,193.0,128.0,1.5078125,0.3022740956586422,4
phantom,3,fine_grained,vision,15,64,512.0,84,53.931607133660904,5.753059120933419,0.0275726318359375,0.234375,0.349609375,42.0,4.0,1.0,0.17857142857142858,0.38095238095238093,0.5357142857142857,145.0,128.0,1.1328125,0.08286407592029854,4
phantom,3,fine_grained,vision,16,64,512.0,86,56.65049672974915,5.8240167010020665,0.023040771484375,0.18359375,0.3125,26.0,3.0,1.0,0.22093023255813954,0.4069767441860465,0.5697674418604651,149.0,128.0,1.1640625,0.1074041178505275,4
phantom,3,fine_grained,vision,17,64,512.0,91,57.59575055863896,5.847890467767908,0.02496337890625,0.212890625,0.345703125,39.0,4.0,1.0,0.24175824175824176,0.3626373626373626,0.6483516483516484,165.0,128.0,1.2890625,0.23780048836288162,4
phantom,3,fine_grained,vision,18,64,512.0,77,44.749988706771425,5.483815413181867,0.0307464599609375,0.23828125,0.39453125,33.0,3.0,1.0,0.2597402597402597,0.4675324675324675,0.5844155844155844,156.0,128.0,1.21875,0.2225534302069393,4
phantom,3,fine_grained,vision,19,64,512.0,84,51.8134110655125,5.695253659469519,0.02684783935546875,0.216796875,0.36328125,33.0,3.5,1.0,0.2261904761904762,0.4166666666666667,0.6071428571428571,146.0,128.0,1.140625,0.13269756055830492,4
phantom,3,fine_grained,vision,20,64,512.0,79,49.29395044626413,5.623338698961149,0.02788543701171875,0.228515625,0.376953125,32.0,4.0,1.0,0.26582278481012656,0.3291139240506329,0.5443037974683544,173.0,128.0,1.3515625,0.2507922018636644,4
phantom,3,fine_grained,vision,21,64,512.0,88,52.315828032041125,5.70917559142923,0.028594970703125,0.248046875,0.3828125,39.0,3.0,1.0,0.29545454545454547,0.4431818181818182,0.5340909090909091,164.0,128.0,1.28125,0.2696727436577063,4
phantom,3,fine_grained,vision,22,64,512.0,91,61.9572953495182,5.95320226175526,0.02220916748046875,0.193359375,0.330078125,31.0,4.0,1.0,0.17582417582417584,0.32967032967032966,0.5494505494505495,185.0,128.0,1.4453125,0.28943177426316724,4
phantom,3,fine_grained,vision,23,64,512.0,94,58.11308856121119,5.860791227118645,0.0243072509765625,0.2109375,0.34375,31.0,3.0,1.0,0.2872340425531915,0.43617021276595747,0.5957446808510638,153.0,128.0,1.1953125,0.18479494019554485,4
phantom,3,fine_grained,vision,24,64,512.0,88,54.88989515624842,5.778468678548441,0.02463531494140625,0.197265625,0.33984375,26.0,3.0,1.0,0.2727272727272727,0.4431818181818182,0.5795454545454546,148.0,128.0,1.15625,0.16673785914385192,4
phantom,3,fine_grained,vision,25,64,512.0,93,56.081180079457866,5.809444802239988,0.02477264404296875,0.19921875,0.353515625,29.0,3.0,1.0,0.3333333333333333,0.46236559139784944,0.5806451612903226,182.0,128.0,1.421875,0.24525526800534786,4
phantom,3,fine_grained,vision,26,64,512.0,92,55.00962092868237,5.78161205629281,0.02646636962890625,0.232421875,0.359375,34.0,3.0,1.0,0.2826086956521739,0.43478260869565216,0.6413043478260869,153.0,128.0,1.1953125,0.14688746622627474,4
phantom,3,fine_grained,vision,27,64,512.0,94,57.16671446545255,5.837103471732283,0.02570343017578125,0.228515625,0.361328125,35.0,3.0,1.0,0.30851063829787234,0.39361702127659576,0.6170212765957447,150.0,128.0,1.171875,0.1361035264858152,4
phantom,3,fine_grained,vision,28,64,512.0,84,56.02207531346656,5.807923523301375,0.0230255126953125,0.181640625,0.310546875,28.0,4.0,1.0,0.23809523809523808,0.38095238095238093,0.5357142857142857,149.0,128.0,1.1640625,0.09897546452593693,4
phantom,3,fine_grained,vision,29,64,512.0,90,62.18278219019978,5.958443262261234,0.0214691162109375,0.181640625,0.306640625,32.0,4.0,1.0,0.2,0.3111111111111111,0.5333333333333333,171.0,128.0,1.3359375,0.27868842158964013,4
phantom,3,fine_grained,vision,30,64,512.0,90,54.17224016429667,5.7594818461559445,0.02680206298828125,0.2265625,0.384765625,32.0,3.0,1.0,0.28888888888888886,0.4,0.6111111111111112,166.0,128.0,1.296875,0.27018150727797785,4
phantom,3,fine_grained,vision,31,64,512.0,89,60.1240230014018,5.909869640568635,0.02167510986328125,0.17578125,0.306640625,25.0,4.0,1.0,0.21348314606741572,0.38202247191011235,0.5955056179775281,137.0,128.0,1.0703125,0.040969095631646545,4
phantom,3,fine_grained,vision,32,64,512.0,88,57.38612148018371,5.8426299660621694,0.02335357666015625,0.193359375,0.328125,29.0,4.0,1.0,0.2727272727272727,0.3977272727272727,0.5113636363636364,148.0,128.0,1.15625,0.14320549046737,4
phantom,3,fine_grained,vision,33,64,512.0,93,62.007464042517476,5.954369982789921,0.02190399169921875,0.185546875,0.30859375,32.0,3.0,1.0,0.1827956989247312,0.40860215053763443,0.6129032258064516,149.0,128.0,1.1640625,0.15527036651837337,4
phantom,3,fine_grained,vision,34,64,512.0,98,69.20340102870722,6.1127710363140775,0.0189971923828125,0.171875,0.28515625,24.0,4.0,1.0,0.21428571428571427,0.3469387755102041,0.5510204081632653,168.0,128.0,1.3125,0.1846297234077574,4
phantom,3,fine_grained,vision,35,64,512.0,98,67.0977445710086,6.06819236726053,0.02034759521484375,0.1796875,0.279296875,33.0,3.0,1.0,0.19387755102040816,0.37755102040816324,0.6224489795918368,162.0,128.0,1.265625,0.16618787020455195,4
phantom,3,fine_grained,vision,36,64,512.0,102,69.00420865374241,6.10861245125231,0.0189666748046875,0.15234375,0.2734375,21.0,3.0,1.0,0.21568627450980393,0.4803921568627451,0.5980392156862745,152.0,128.0,1.1875,0.14008141466438365,4
phantom,3,fine_grained,vision,37,64,512.0,96,63.65799914454519,5.992269906752699,0.02276611328125,0.20703125,0.33203125,37.0,4.0,1.0,0.20833333333333334,0.3125,0.625,162.0,128.0,1.265625,0.22473671661941447,4
phantom,3,fine_grained,vision,38,64,512.0,93,62.46502702855718,5.964976773393011,0.0213165283203125,0.173828125,0.298828125,31.0,4.0,1.0,0.24731182795698925,0.3655913978494624,0.5483870967741935,151.0,128.0,1.1796875,0.15615231321333348,4
phantom,3,fine_grained,vision,39,64,512.0,90,59.71841143658217,5.900103883885488,0.022796630859375,0.193359375,0.333984375,29.0,4.0,1.0,0.2111111111111111,0.36666666666666664,0.5555555555555556,173.0,128.0,1.3515625,0.23320018057186406,4
phantom,3,fine_grained,vision,40,64,512.0,85,61.63961886387504,5.945786036154445,0.01992034912109375,0.1484375,0.267578125,24.0,5.0,1.0,0.2,0.32941176470588235,0.4588235294117647,161.0,128.0,1.2578125,0.16964102148912863,4
phantom,3,fine_grained,vision,41,64,512.0,92,64.21466885458726,6.004830991400665,0.02008819580078125,0.16015625,0.279296875,25.0,4.0,1.0,0.18478260869565216,0.33695652173913043,0.5760869565217391,160.0,128.0,1.25,0.16655473129162376,4
phantom,3,fine_grained,vision,42,64,512.0,96,64.9488175340056,6.021231354919944,0.02010345458984375,0.158203125,0.28515625,24.0,3.0,1.0,0.22916666666666666,0.3958333333333333,0.6041666666666666,162.0,128.0,1.265625,0.22555000051956328,4
phantom,3,fine_grained,vision,43,64,512.0,94,69.78315190271665,6.124806856244878,0.0179443359375,0.150390625,0.259765625,24.0,4.0,1.0,0.1595744680851064,0.3191489361702128,0.5319148936170213,143.0,128.0,1.1171875,0.13372845912987258,4
phantom,3,fine_grained,vision,44,64,512.0,91,67.09116902268251,6.068050976877156,0.01871490478515625,0.1640625,0.267578125,24.0,5.0,1.0,0.1978021978021978,0.3076923076923077,0.4725274725274725,140.0,128.0,1.09375,0.06921892635417715,4
phantom,3,fine_grained,vision,45,64,512.0,97,70.9897279396067,6.149538379748222,0.0174560546875,0.142578125,0.25390625,19.0,5.0,1.0,0.21649484536082475,0.35051546391752575,0.4948453608247423,165.0,128.0,1.2890625,0.23326560354427525,4
phantom,3,fine_grained,vision,46,64,512.0,100,72.8065556110331,6.185996453576716,0.0173492431640625,0.14453125,0.244140625,23.0,4.0,1.0,0.2,0.35,0.59,150.0,128.0,1.171875,0.11521782190431738,4
phantom,3,fine_grained,vision,47,64,512.0,88,59.06387351128867,5.884204068905419,0.0222930908203125,0.185546875,0.318359375,25.0,4.0,1.0,0.23863636363636365,0.3522727272727273,0.5568181818181818,172.0,128.0,1.34375,0.21784130458747947,4
text_03_phantom,3,text_only,text,0,64,512.0,101,79.76717916565892,6.317723355182542,0.01453399658203125,0.103515625,0.1953125,15.0,5.0,1.0,0.2079207920792079,0.297029702970297,0.46534653465346537,143.0,128.0,1.1171875,0.16105881350068987,4
text_03_phantom,3,text_only,text,1,64,512.0,88,57.66426983813054,5.8496057622131525,0.02691650390625,0.23828125,0.341796875,46.0,4.0,1.0,0.17045454545454544,0.32954545454545453,0.5227272727272727,149.0,128.0,1.1640625,0.1640625,4
text_03_phantom,3,text_only,text,2,64,512.0,77,45.58876027143354,5.510606272359983,0.03240203857421875,0.259765625,0.40625,49.0,4.0,1.0,0.23376623376623376,0.38961038961038963,0.5454545454545454,176.0,128.0,1.375,0.2312948647357416,4
text_03_phantom,3,text_only,text,3,64,512.0,89,58.88352392606807,5.8797921079693385,0.02288818359375,0.1875,0.3203125,29.0,4.0,1.0,0.2247191011235955,0.3707865168539326,0.5730337078651685,143.0,128.0,1.1171875,0.12065191571469142,4
text_03_phantom,3,text_only,text,4,64,512.0,70,36.34136078062436,5.183540536327932,0.04174041748046875,0.306640625,0.494140625,49.0,4.0,1.0,0.2857142857142857,0.38571428571428573,0.6428571428571429,153.0,128.0,1.1953125,0.16655473129162376,4
text_03_phantom,3,text_only,text,5,64,512.0,73,43.83220905636799,5.453919484549763,0.036285400390625,0.283203125,0.404296875,61.0,4.0,1.0,0.1917808219178082,0.3150684931506849,0.5205479452054794,180.0,128.0,1.40625,0.2540564459610797,4
