M,active_experts,cuda_ms,dp_rank,ep_rank,ep_size,expert_cv,expert_entropy,expert_hhi,expert_max_load,expert_max_mean,expert_p90_load,fanout_f1,fanout_f2,fanout_f3,fanout_f4,fanout_max,fanout_mean,fanout_median,fanout_p10,fanout_p90,layer,padded_work_proxy,phase,rank_cv,rank_max_mean,request_context,route_file,timestamp_ns,top_k,total_assignments,traffic_concentration,traffic_entropy,wall_ms
1.0,8.0,0.798911988735199,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,7,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008504_dp0_l7.npz,3282524361234053,8,8.0,1.0,-1.000088900581841e-12,0.805019
1.0,8.0,0.8519359827041626,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,7,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008504_dp1_l7.npz,3282524361216128,8,8.0,1.0,-1.000088900581841e-12,0.858391
1.0,8.0,0.8025280237197876,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,7,8.0,decode,0.0,1.0,mixed_online,routes/route_00008504_dp1_l7.npz,3282524361258225,8,8.0,0.25,1.3862943611158907,0.808899
1.0,8.0,0.8533759713172913,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,8,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008505_dp1_l8.npz,3282524364156364,8,8.0,1.0,-1.000088900581841e-12,0.859318
1.0,8.0,0.7975680232048035,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,8,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00008505_dp1_l8.npz,3282524364231136,8,8.0,0.34375,1.0821955300357673,0.803477
1.0,8.0,0.8654400110244751,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,8,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008505_dp0_l8.npz,3282524364107491,8,8.0,1.0,-1.000088900581841e-12,0.87112
1.0,8.0,0.8735679984092712,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,8,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00008505_dp0_l8.npz,3282524364159085,8,8.0,0.34375,1.0821955300357673,0.880216
1.0,8.0,0.8191999793052673,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,9,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008506_dp0_l9.npz,3282524367087363,8,8.0,0.28125,1.320888343145322,0.825918
1.0,8.0,0.7940160036087036,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,9,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008506_dp0_l9.npz,3282524367115177,8,8.0,1.0,-1.000088900581841e-12,0.799971
1.0,8.0,0.8234879970550537,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,9,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008506_dp1_l9.npz,3282524367097915,8,8.0,1.0,-1.000088900581841e-12,0.829366
1.0,8.0,0.7835519909858704,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,9,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008506_dp1_l9.npz,3282524367142686,8,8.0,0.28125,1.320888343145322,0.789697
1.0,8.0,0.869920015335083,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,10,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008507_dp1_l10.npz,3282524370022685,8,8.0,1.0,-1.000088900581841e-12,0.875748
1.0,8.0,0.7844160199165344,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,10,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008507_dp1_l10.npz,3282524370133577,8,8.0,0.28125,1.3208883431453222,0.790135
1.0,8.0,0.8881919980049133,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,10,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008507_dp0_l10.npz,3282524370010698,8,8.0,1.0,-1.000088900581841e-12,0.893995
1.0,8.0,0.8811200261116028,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,10,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008507_dp0_l10.npz,3282524370052036,8,8.0,0.28125,1.3208883431453222,0.887553
1.0,8.0,0.8166400194168091,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,11,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00008508_dp1_l11.npz,3282524373016099,8,8.0,0.46875,0.9002560512655369,0.822188
1.0,8.0,0.9128000140190125,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,11,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008508_dp1_l11.npz,3282524372966171,8,8.0,1.0,-1.000088900581841e-12,0.918991
1.0,8.0,0.8133440017700195,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,11,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008508_dp0_l11.npz,3282524373063111,8,8.0,1.0,-1.000088900581841e-12,0.818797
1.0,8.0,0.8331519961357117,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,11,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00008508_dp0_l11.npz,3282524373039286,8,8.0,0.46875,0.9002560512655369,0.839548
1.0,8.0,1.1178879737854004,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,12,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008509_dp1_l12.npz,3282524375944665,8,8.0,1.0,-1.000088900581841e-12,1.123624
1.0,8.0,1.1196160316467285,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,12,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008509_dp1_l12.npz,3282524375978167,8,8.0,0.28125,1.3208883431453222,1.12597
1.0,8.0,1.0493760108947754,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,12,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008509_dp0_l12.npz,3282524376015614,8,8.0,0.28125,1.3208883431453222,1.054567
1.0,8.0,0.7899519801139832,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,12,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008509_dp0_l12.npz,3282524376275908,8,8.0,1.0,-1.000088900581841e-12,0.795798
1.0,8.0,0.7792320251464844,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2.0,2.0,13,8.0,decode,1.0606601717798212,2.5,mixed_online,routes/route_00008510_dp1_l13.npz,3282524379157115,8,8.0,0.53125,0.6615632381559821,0.785496
1.0,8.0,0.7260479927062988,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,13,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008510_dp1_l13.npz,3282524379210574,8,8.0,1.0,-1.000088900581841e-12,0.731687
1.0,8.0,0.8078399896621704,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,13,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008510_dp0_l13.npz,3282524379168141,8,8.0,1.0,-1.000088900581841e-12,0.813455
1.0,8.0,0.8366079926490784,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2,2.0,2.0,2.0,2.0,13,8.0,decode,1.0606601717798212,2.5,mixed_online,routes/route_00008510_dp0_l13.npz,3282524379142488,8,8.0,0.53125,0.6615632381559821,0.884252
1.0,8.0,0.8462719917297363,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,14,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008511_dp1_l14.npz,3282524382027151,8,8.0,1.0,-1.000088900581841e-12,0.851761
1.0,8.0,0.8543040156364441,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,14,8.0,decode,0.5,1.5,mixed_online,routes/route_00008511_dp1_l14.npz,3282524382039653,8,8.0,0.3125,1.2554823251747536,0.859958
1.0,8.0,0.7528319954872131,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,14,8.0,decode,0.5,1.5,mixed_online,routes/route_00008511_dp0_l14.npz,3282524382112317,8,8.0,0.3125,1.2554823251747536,0.759055
1.0,8.0,0.7826880216598511,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,14,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008511_dp0_l14.npz,3282524382102094,8,8.0,1.0,-1.000088900581841e-12,0.788202
1.0,8.0,0.8220160007476807,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,15,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008512_dp0_l15.npz,3282524384997343,8,8.0,0.28125,1.320888343145322,0.816956
1.0,8.0,0.7729920148849487,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,15,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008512_dp0_l15.npz,3282524385037101,8,8.0,1.0,-1.000088900581841e-12,0.778796
1.0,8.0,0.7962560057640076,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,15,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008512_dp1_l15.npz,3282524385027425,8,8.0,0.28125,1.320888343145322,0.801992
1.0,8.0,0.8333439826965332,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,15,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008512_dp1_l15.npz,3282524384977235,8,8.0,1.0,-1.000088900581841e-12,0.839516
1.0,8.0,0.8743360042572021,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008513_dp1_l16.npz,3282524387892873,8,8.0,1.0,-1.000088900581841e-12,0.880013
1.0,8.0,0.8850880265235901,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,16,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008513_dp0_l16.npz,3282524387901101,8,8.0,1.0,-1.000088900581841e-12,0.891352
1.0,8.0,0.7907840013504028,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,16,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00008513_dp1_l16.npz,3282524387950194,8,8.0,0.46875,0.9002560512655369,0.796309
1.0,8.0,0.8880640268325806,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,16,8.0,decode,0.9354143466934853,2.5,mixed_online,routes/route_00008513_dp0_l16.npz,3282524387872489,8,8.0,0.46875,0.9002560512655369,0.894497
1.0,8.0,0.9944959878921509,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008514_dp1_l17.npz,3282524390865648,8,8.0,1.0,-1.000088900581841e-12,1.000678
1.0,8.0,1.0127359628677368,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,17,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008514_dp0_l17.npz,3282524390847572,8,8.0,1.0,-1.000088900581841e-12,1.018912
1.0,8.0,1.016160011291504,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,17,8.0,decode,0.5,1.5,mixed_online,routes/route_00008514_dp1_l17.npz,3282524390897942,8,8.0,0.3125,1.2554823251747536,1.022639
1.0,8.0,0.9342399835586548,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,17,8.0,decode,0.5,1.5,mixed_online,routes/route_00008514_dp0_l17.npz,3282524390932693,8,8.0,0.3125,1.2554823251747536,0.940777
1.0,8.0,0.8500480055809021,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008515_dp1_l18.npz,3282524393941379,8,8.0,1.0,-1.000088900581841e-12,0.856106
1.0,8.0,0.8101119995117188,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,18,8.0,decode,0.0,1.0,mixed_online,routes/route_00008515_dp1_l18.npz,3282524394004238,8,8.0,0.25,1.3862943611158907,0.814782
1.0,8.0,0.7953280210494995,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,18,8.0,decode,0.0,1.0,mixed_online,routes/route_00008515_dp0_l18.npz,3282524394006258,8,8.0,0.25,1.3862943611158907,0.801129
1.0,8.0,0.8580480217933655,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,18,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008515_dp0_l18.npz,3282524393921693,8,8.0,1.0,-1.000088900581841e-12,0.864096
1.0,8.0,0.8891839981079102,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,19,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008516_dp1_l19.npz,3282524396903205,8,8.0,0.28125,1.3208883431453222,0.895318
1.0,8.0,0.9382079839706421,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008516_dp1_l19.npz,3282524396853929,8,8.0,1.0,-1.000088900581841e-12,0.94411
1.0,8.0,0.9470080137252808,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,19,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008516_dp0_l19.npz,3282524396890344,8,8.0,0.28125,1.3208883431453222,0.953641
1.0,8.0,0.8653439879417419,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,19,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008516_dp0_l19.npz,3282524396926729,8,8.0,1.0,-1.000088900581841e-12,0.871339
1.0,8.0,0.8580160140991211,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008517_dp1_l20.npz,3282524399874937,8,8.0,1.0,-1.000088900581841e-12,0.863929
1.0,8.0,0.8344640135765076,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,20,8.0,decode,0.0,1.0,mixed_online,routes/route_00008517_dp1_l20.npz,3282524399911417,8,8.0,0.25,1.3862943611158907,0.840373
1.0,8.0,0.8317760229110718,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,20,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008517_dp0_l20.npz,3282524399901349,8,8.0,1.0,-1.000088900581841e-12,0.837631
1.0,8.0,0.8886399865150452,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,20,8.0,decode,0.0,1.0,mixed_online,routes/route_00008517_dp0_l20.npz,3282524399890200,8,8.0,0.25,1.3862943611158907,0.895355
1.0,8.0,0.8257920145988464,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008518_dp0_l21.npz,3282524402831979,8,8.0,1.0,-1.000088900581841e-12,0.831894
1.0,8.0,0.8572160005569458,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,21,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008518_dp1_l21.npz,3282524402800872,8,8.0,1.0,-1.000088900581841e-12,0.863112
1.0,8.0,0.8886399865150452,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,21,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00008518_dp0_l21.npz,3282524402818206,8,8.0,0.34375,1.0821955300357673,0.895302
1.0,8.0,0.8117759823799133,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,21,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00008518_dp1_l21.npz,3282524402846046,8,8.0,0.34375,1.0821955300357673,0.817605
1.0,8.0,0.8488320112228394,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008519_dp1_l22.npz,3282524405781616,8,8.0,1.0,-1.000088900581841e-12,0.854649
1.0,8.0,0.8563519716262817,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,22,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008519_dp0_l22.npz,3282524405768920,8,8.0,1.0,-1.000088900581841e-12,0.862308
1.0,8.0,0.8019520044326782,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,22,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00008519_dp1_l22.npz,3282524405844076,8,8.0,0.34375,1.2130075659759043,0.807872
1.0,8.0,0.8174399733543396,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,22,8.0,decode,0.6123724356957945,2.0,mixed_online,routes/route_00008519_dp0_l22.npz,3282524405810986,8,8.0,0.34375,1.2130075659759043,0.823922
1.0,8.0,0.8242239952087402,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008520_dp1_l23.npz,3282524408704432,8,8.0,1.0,-1.000088900581841e-12,0.829891
1.0,8.0,0.7477759718894958,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,23,8.0,decode,0.7071067811865476,2.0,mixed_online,routes/route_00008520_dp1_l23.npz,3282524408741176,8,8.0,0.375,1.039720770836918,0.754916
1.0,8.0,0.8063679933547974,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,23,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008520_dp0_l23.npz,3282524408722110,8,8.0,1.0,-1.000088900581841e-12,0.812242
1.0,8.0,0.777184009552002,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,23,8.0,decode,0.7071067811865476,2.0,mixed_online,routes/route_00008520_dp0_l23.npz,3282524408752117,8,8.0,0.375,1.039720770836918,0.783827
1.0,8.0,0.859391987323761,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,24,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008521_dp1_l24.npz,3282524411609475,8,8.0,1.0,-1.000088900581841e-12,0.865485
1.0,8.0,0.8920000195503235,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,24,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00008521_dp1_l24.npz,3282524411630814,8,8.0,0.34375,1.0821955300357673,0.898022
1.0,8.0,0.8486719727516174,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,24,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008521_dp0_l24.npz,3282524411619903,8,8.0,1.0,-1.000088900581841e-12,0.854554
1.0,8.0,0.8367040157318115,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,24,8.0,decode,0.6123724356957945,1.5,mixed_online,routes/route_00008521_dp0_l24.npz,3282524411650301,8,8.0,0.34375,1.0821955300357673,0.843624
1.0,8.0,0.8110719919204712,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,25,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00008522_dp1_l25.npz,3282524414610770,8,8.0,0.40625,0.9743147528663494,0.816877
1.0,8.0,0.8501759767532349,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,25,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008522_dp1_l25.npz,3282524414546693,8,8.0,1.0,-1.000088900581841e-12,0.856342
1.0,8.0,0.8128960132598877,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,25,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008522_dp0_l25.npz,3282524414621619,8,8.0,1.0,-1.000088900581841e-12,0.81934
1.0,8.0,0.8617280125617981,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,3.0,3.0,3.0,3.0,25,8.0,decode,0.7905694150420949,2.0,mixed_online,routes/route_00008522_dp0_l25.npz,3282524414582856,8,8.0,0.40625,0.9743147528663494,0.868321
1.0,8.0,0.844864010810852,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,26,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008523_dp1_l26.npz,3282524417473380,8,8.0,1.0,-1.000088900581841e-12,0.850767
1.0,8.0,0.8892160058021545,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,26,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008523_dp1_l26.npz,3282524417479758,8,8.0,0.28125,1.320888343145322,0.89531
1.0,8.0,0.8015999794006348,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,26,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008523_dp0_l26.npz,3282524417517007,8,8.0,1.0,-1.000088900581841e-12,0.807797
1.0,8.0,0.7934079766273499,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,26,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008523_dp0_l26.npz,3282524417531205,8,8.0,0.28125,1.320888343145322,0.799706
1.0,8.0,0.9373760223388672,1,3,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,27,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008524_dp1_l27.npz,3282524420402721,8,8.0,1.0,-1.000088900581841e-12,0.943667
1.0,8.0,0.8900799751281738,0,1,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,27,8.0,decode,1.7320508075688772,4.0,mixed_online,routes/route_00008524_dp0_l27.npz,3282524420449616,8,8.0,1.0,-1.000088900581841e-12,0.896155
1.0,8.0,0.9323520064353943,1,2,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,27,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008524_dp1_l27.npz,3282524420471440,8,8.0,0.28125,1.320888343145322,0.939085
1.0,8.0,0.8683519959449768,0,0,4,0.0,2.079441541671836,0.125,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4,4.0,4.0,4.0,4.0,27,8.0,decode,0.3535533905932738,1.5,mixed_online,routes/route_00008524_dp0_l27.npz,3282524420479225,8,8.0,0.28125,1.320888343145322,0.874308
