per_tp_M,prompt_length,layer,samples,expert_critical_median_ms,expert_rank_spread_median_ms,rank_max_mean_median,load_balance_tail_oracle_median_ms,dispatch_critical_median_ms,combine_critical_median_ms,moe_critical_median_ms
8192,16384,21,6,2.8869760036468506,0.18905597925186157,1.27178955078125,0.6170840564957853,0.09091199934482574,0.0031839999137446284,4.855247974395752
8192,16384,22,6,3.0601760149002075,0.44633594155311584,1.414154052734375,0.8962811582695271,0.207248006016016,0.0031679999083280563,5.172207832336426
8192,16384,23,6,2.878607988357544,0.17397600412368774,1.3245849609375,0.7058238542418589,0.08768000081181526,0.002992000081576407,4.893471956253052
8192,16384,24,6,2.947391986846924,0.35304802656173706,1.66131591796875,1.1731360280047598,0.11310399696230888,0.0029600000707432628,5.18833589553833
8192,16384,25,6,2.910640001296997,0.27432799339294434,1.45367431640625,0.9083344293913266,0.09270400181412697,0.0031519999029114842,5.007807970046997
8192,16384,26,6,2.989471912384033,0.45551198720932007,1.5732421875,1.0884330377352471,0.09812800213694572,0.0031839999137446284,5.1645119190216064
8192,16384,27,6,2.908992052078247,0.2173680067062378,1.2467041015625,0.5756906356970168,0.09476800262928009,0.0030400000978261232,4.783375978469849
8192,16384,28,6,2.8581119775772095,0.17538398504257202,1.267425537109375,0.6032347378289509,0.17176000028848648,0.003135999897494912,4.9112160205841064
8192,16384,29,6,2.9284160137176514,0.25017595291137695,1.26007080078125,0.6044109050145491,0.09193599969148636,0.0031839999137446284,4.805200099945068
8192,16384,30,6,2.711359977722168,0.11467194557189941,1.25811767578125,0.5561591527385181,0.14878400415182114,0.0031679999083280563,4.8687520027160645
8192,16384,31,6,2.7719039916992188,0.094279944896698,1.11859130859375,0.2935357502468897,0.10729600116610527,0.0031519999029114842,4.662703990936279
8192,16384,32,6,2.7514880895614624,0.1098639965057373,1.308563232421875,0.6480828861920676,0.09456000104546547,0.0031839999137446284,4.822176218032837
8192,16384,33,6,2.909519910812378,0.3880879282951355,1.522216796875,0.9987285467896647,0.10241600126028061,0.0031839999137446284,4.866096019744873
8192,16384,34,6,3.1322399377822876,0.6252799332141876,1.581451416015625,1.1513622303848758,0.10248000174760818,0.0031679999083280563,5.012880086898804
8192,16384,35,6,2.8337600231170654,0.30960801243782043,1.952484130859375,1.3837055479422569,0.130560003221035,0.002976000076159835,5.551167964935303
8192,16384,36,6,2.6922560930252075,0.10432803630828857,1.236846923828125,0.5171048071915548,0.11881599947810173,0.0030719999922439456,4.834896087646484
8192,16384,37,6,2.974943995475769,0.35152000188827515,1.25970458984375,0.6133232445477216,0.12035200372338295,0.0032319999299943447,4.848592042922974
8192,16384,38,6,2.9135040044784546,0.3084399700164795,1.28277587890625,0.6417120430723373,0.1308480016887188,0.0032159999245777726,4.947648048400879
8192,16384,39,6,2.936800003051758,0.2953280210494995,1.41925048828125,0.8688462363230441,0.09430400282144547,0.0030720001086592674,5.036656141281128
8192,16384,40,6,2.78164803981781,0.12238401174545288,1.2408447265625,0.541663014555815,0.14748799800872803,0.0030879999976605177,4.899327993392944
8192,16384,41,6,2.9461278915405273,0.26280802488327026,1.241363525390625,0.5731461539577791,0.17150400206446648,0.0031519999029114842,4.951855897903442
8192,16384,42,6,2.8496479988098145,0.23476004600524902,1.2637939453125,0.594775438590717,0.18084800243377686,0.0031839999137446284,4.757184028625488
8192,16384,43,6,2.807584047317505,0.19275200366973877,1.309783935546875,0.6644493735157946,0.1605759970843792,0.002976000076159835,4.970671892166138
8192,16384,44,6,2.9690239429473877,0.40298396348953247,1.418243408203125,0.8753593342542257,0.12145600095391273,0.003008000086992979,5.000720024108887
