duration_ms,layer,modality,p10_ms,p90_ms,repetitions,stage,tokens
0.8498879969120026,43,text,0.7619839906692505,1.2048640251159668,6,attention,2363
0.4450720101594925,43,text,0.2691680043935776,0.635888010263443,6,combine,1182
0.7036480009555817,43,text,0.43080000579357147,1.1343839764595032,6,dispatch,1182
0.7700160145759583,43,text,0.0191040001809597,0.9297919869422913,21,expert,4482
2.9484798908233643,43,text,2.8713759183883667,3.6482880115509033,6,layer_total,2363
2.0253599882125854,43,text,1.9601439833641052,2.4996479749679565,6,moe,2363
0.8144640028476715,44,text,0.7638239860534668,1.0736000537872314,6,attention,2363
0.40804798901081085,44,text,0.23292800039052963,0.6043040156364441,6,combine,1182
0.6131679862737656,44,text,0.3850879967212677,1.2416159510612488,6,dispatch,1182
0.8253759741783142,44,text,0.020255999639630318,0.9219200015068054,21,expert,4554
2.950096011161804,44,text,2.8110079765319824,3.293727993965149,6,layer_total,2363
2.0047519207000732,44,text,1.9557439684867859,2.488223910331726,6,moe,2363
0.8629439771175385,45,text,0.7497119903564453,1.040880024433136,6,attention,2363
0.5119199901819229,45,text,0.26600000262260437,0.8217599987983704,6,combine,1182
0.6617760062217712,45,text,0.39606399834156036,1.174992024898529,6,dispatch,1182
0.7764480113983154,45,text,0.03651199862360954,0.925599992275238,21,expert,4686
2.9790719747543335,45,text,2.8993120193481445,3.234272003173828,6,layer_total,2363
2.0097760558128357,45,text,1.9702079892158508,2.3904000520706177,6,moe,2363
0.9854880273342133,46,text,0.780239999294281,1.7705279886722565,6,attention,2363
0.6187840104103088,46,text,0.2643679976463318,1.177776038646698,6,combine,1182
1.2283360362052917,46,text,0.40675200521945953,1.7815519571304321,6,dispatch,1182
0.8098880052566528,46,text,0.03494400158524513,1.5272959470748901,21,expert,4672
2.973151922225952,46,text,2.945344090461731,5.436800122261047,6,layer_total,2363
2.159343957901001,46,text,2.0116159319877625,3.720128059387207,6,moe,2363
0.8467359840869904,47,text,0.8096640110015869,1.361024022102356,6,attention,2363
0.5834240019321442,47,text,0.3030879944562912,0.7959359884262085,6,combine,1182
0.8234400153160095,47,text,0.4020159989595413,1.1805599629878998,6,dispatch,1182
0.7753279805183411,47,text,0.019487999379634857,1.1864960193634033,21,expert,4338
2.866719961166382,47,text,2.8267199993133545,4.205679893493652,6,layer_total,2363
1.9908159971237183,47,text,1.9370079636573792,2.804095983505249,6,moe,2363
0.9105599671602249,0,vision,0.2574719935655594,6.075167894363403,6,attention,2363
0.47787198424339294,0,vision,0.2961120009422302,0.6042560040950775,6,combine,1182
0.6080480217933655,0,vision,0.38604800403118134,0.8919680118560791,6,dispatch,1182
0.8689919710159302,0,vision,0.039423998445272446,0.9298880100250244,21,expert,4432
2.7955520153045654,0,vision,2.154927968978882,8.095760107040405,6,layer_total,2363
1.963200032711029,0,vision,1.8479840159416199,2.1588480472564697,6,moe,2363
0.959087997674942,1,vision,0.9362080097198486,1.0296320021152496,6,attention,2363
0.41468801349401474,1,vision,0.240959994494915,0.6812799870967865,6,combine,1182
0.7815360128879547,1,vision,0.6833759844303131,1.0310720205307007,6,dispatch,1182
0.7122080028057098,1,vision,0.032086399197578434,0.9108736038208007,18,expert,3794
3.134943962097168,1,vision,2.827679991722107,3.199407935142517,6,layer_total,2363
2.1531999111175537,1,vision,1.9522079825401306,2.3283520936965942,6,moe,2363
0.9264479875564575,2,vision,0.8099039793014526,1.0854080319404602,6,attention,2363
0.2146880030632019,2,vision,0.1905440017580986,0.31697599589824677,6,combine,1182
0.6968159973621368,2,vision,0.4710559993982315,1.2267839908599854,6,dispatch,1182
0.8375039994716644,2,vision,0.5231135845184326,0.8908096015453338,18,expert,4532
3.0002400875091553,2,vision,2.8498239517211914,3.3146719932556152,6,layer_total,2363
2.0742080211639404,2,vision,1.9062239527702332,2.5347520112991333,6,moe,2363
0.7898719906806946,3,vision,0.7559519708156586,0.9399359822273254,6,attention,2363
0.4437919855117798,3,vision,0.24147199839353561,0.6780800223350525,6,combine,1182
0.49532799422740936,3,vision,0.41518400609493256,0.9455839991569519,6,dispatch,1182
0.8030400276184082,3,vision,0.034304000437259674,0.9084799885749817,21,expert,4034
2.9258559942245483,3,vision,2.6972800493240356,3.054863929748535,6,layer_total,2363
2.0159839391708374,3,vision,1.834608018398285,2.204927921295166,6,moe,2363
0.8267360031604767,4,vision,0.7738720178604126,0.9965919852256775,6,attention,2363
0.44126400351524353,4,vision,0.23985599726438522,0.7179839909076691,6,combine,1182
0.6580959856510162,4,vision,0.40881599485874176,1.0169759690761566,6,dispatch,1182
0.7782719731330872,4,vision,0.03494400158524513,0.8969600200653076,21,expert,4406
2.907344102859497,4,vision,2.8021600246429443,3.0794399976730347,6,layer_total,2363
1.979312002658844,4,vision,1.926751971244812,2.21342396736145,6,moe,2363
0.8046880066394806,5,vision,0.7857600152492523,1.010815978050232,6,attention,2363
0.2359679937362671,5,vision,0.2000799998641014,0.4116479903459549,6,combine,1182
0.599808007478714,5,vision,0.396479994058609,0.9561120271682739,6,dispatch,1182
0.8447679877281189,5,vision,0.5411423981189728,0.9061472058296204,18,expert,4610
2.9297280311584473,5,vision,2.9138879776000977,3.007744073867798,6,layer_total,2363
1.9679360389709473,5,vision,1.962336003780365,2.132704019546509,6,moe,2363
0.9347999691963196,6,vision,0.8002880215644836,1.7077120542526245,6,attention,2363
0.42233601212501526,6,vision,0.2791839987039566,0.9326079785823822,6,combine,1182
0.630175992846489,6,vision,0.43054400384426117,1.5263200402259827,6,dispatch,1182
0.7917760014533997,6,vision,0.03455999866127968,0.9348800182342529,21,expert,4304
2.942512035369873,6,vision,2.869887948036194,4.749599933624268,6,layer_total,2363
2.008303999900818,6,vision,1.9967999458312988,3.2637760639190674,6,moe,2363
0.8060159981250763,7,vision,0.7846719920635223,1.340224027633667,6,attention,2363
0.23531199991703033,7,vision,0.19488000124692917,0.7973439991474152,6,combine,1182
0.5907840132713318,7,vision,0.4182559996843338,1.2802079916000366,6,dispatch,1182
0.8283040225505829,7,vision,0.5590496122837068,0.9177119910717011,18,expert,4536
2.9078880548477173,7,vision,2.6850080490112305,3.9373921155929565,6,layer_total,2363
1.979695975780487,7,vision,1.8184320330619812,2.7669119834899902,6,moe,2363
0.8059200048446655,8,vision,0.7478559911251068,1.1525760293006897,6,attention,2363
0.45551998913288116,8,vision,0.19404800236225128,0.745712012052536,6,combine,1182
0.45684799551963806,8,vision,0.4096959978342056,1.1087039709091187,6,dispatch,1182
0.8380159735679626,8,vision,0.0416640006005764,0.9089279770851135,21,expert,4290
3.0103839635849,8,vision,2.6777600049972534,3.4355039596557617,6,layer_total,2363
2.0656479597091675,8,vision,1.811888039112091,2.392207980155945,6,moe,2363
0.813264012336731,9,vision,0.7757920026779175,1.0061439871788025,6,attention,2363
0.4286879897117615,9,vision,0.1881439983844757,2.4399520456790924,6,combine,1182
0.7816160023212433,9,vision,0.4198399931192398,0.9124319851398468,6,dispatch,1182
0.8295680284500122,9,vision,0.02147199958562851,0.9071040153503418,21,expert,4446
3.0237120389938354,9,vision,2.825071930885315,4.692191958427429,6,layer_total,2363
2.094319999217987,9,vision,1.96152001619339,3.833471894264221,6,moe,2363
0.9812639951705933,10,vision,0.7920159995555878,1.1470239758491516,6,attention,2363
0.437376007437706,10,vision,0.18649599701166153,0.7193919718265533,6,combine,1182
0.7692480087280273,10,vision,0.4297280013561249,1.7322880029678345,6,dispatch,1182
0.8124799728393555,10,vision,0.019392000511288643,0.8846719861030579,21,expert,4050
2.990768074989319,10,vision,2.873584032058716,3.3119360208511353,6,layer_total,2363
