task,trajectory_complete,request_id,call_index,sequence_id,block_start,iteration,phase,masked_before,transfer_count,selected_cutoff,best_unselected,cutoff_gap,delta,alternatives,swappable_selected,future_step_available,future_positions_traced,base_rank_load,best_rank_load,base_max_rank,best_max_rank,max_rank_reduction_pct,best_swap,one_swap_only,frozen_baseline_route_not_rollout
humaneval,0,measured_0,117,1,96,0,middle,12,1,0.7678182125091553,0.7660727500915527,0.0017454624176025,0.1,4,1,1,12,"[86, 115, 122, 117]","[89, 119, 115, 117]",122,119,2.459016393442623,"[28, 20]",1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.001,0,1,1,11,"[107, 68, 146, 79]","[107, 68, 146, 79]",146,146,0.0,,1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.002,0,1,1,11,"[107, 68, 146, 79]","[107, 68, 146, 79]",146,146,0.0,,1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.005,0,1,1,11,"[107, 68, 146, 79]","[107, 68, 146, 79]",146,146,0.0,,1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.01,0,1,1,11,"[107, 68, 146, 79]","[107, 68, 146, 79]",146,146,0.0,,1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.02,1,1,1,11,"[107, 68, 146, 79]","[104, 72, 144, 80]",146,144,1.36986301369863,"[22, 27]",1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.05,1,1,1,11,"[107, 68, 146, 79]","[104, 72, 144, 80]",146,144,1.36986301369863,"[22, 27]",1,1
humaneval,0,measured_0,117,2,96,0,middle,11,1,0.7696559429168701,0.7535792589187622,0.0160766839981079,0.1,4,1,1,11,"[107, 68, 146, 79]","[109, 72, 144, 75]",146,144,1.36986301369863,"[22, 25]",1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.001,0,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.002,0,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.005,0,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.01,0,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.02,0,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.05,0,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,3,128,0,early,22,1,0.8838318586349487,0.7964810132980347,0.087350845336914,0.1,1,1,1,22,"[127, 202, 301, 210]","[127, 202, 301, 210]",301,301,0.0,,1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.001,0,1,1,22,"[138, 203, 330, 169]","[138, 203, 330, 169]",330,330,0.0,,1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.002,0,1,1,22,"[138, 203, 330, 169]","[138, 203, 330, 169]",330,330,0.0,,1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.005,1,1,1,22,"[138, 203, 330, 169]","[138, 203, 330, 169]",330,330,0.0,,1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.01,2,1,1,22,"[138, 203, 330, 169]","[144, 202, 327, 167]",330,327,0.9090909090909092,"[15, 11]",1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.02,2,1,1,22,"[138, 203, 330, 169]","[144, 202, 327, 167]",330,327,0.9090909090909092,"[15, 11]",1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.05,5,1,1,22,"[138, 203, 330, 169]","[144, 202, 327, 167]",330,327,0.9090909090909092,"[15, 11]",1,1
humaneval,0,measured_0,117,4,128,0,early,22,1,0.8413451910018921,0.8391496539115906,0.0021955370903015,0.1,6,1,1,22,"[138, 203, 330, 169]","[144, 202, 327, 167]",330,327,0.9090909090909092,"[15, 11]",1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.001,0,1,1,22,"[131, 205, 310, 194]","[131, 205, 310, 194]",310,310,0.0,,1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.002,0,1,1,22,"[131, 205, 310, 194]","[131, 205, 310, 194]",310,310,0.0,,1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.005,0,1,1,22,"[131, 205, 310, 194]","[131, 205, 310, 194]",310,310,0.0,,1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.01,0,1,1,22,"[131, 205, 310, 194]","[131, 205, 310, 194]",310,310,0.0,,1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.02,1,1,1,22,"[131, 205, 310, 194]","[131, 205, 310, 194]",310,310,0.0,,1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.05,3,1,1,22,"[131, 205, 310, 194]","[133, 206, 306, 195]",310,306,1.2903225806451613,"[14, 18]",1,1
humaneval,0,measured_0,117,5,128,0,early,22,1,0.7988951206207275,0.7840433716773987,0.0148517489433288,0.1,7,1,1,22,"[131, 205, 310, 194]","[135, 206, 305, 194]",310,305,1.6129032258064515,"[14, 17]",1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.001,0,1,1,19,"[121, 213, 165, 221]","[121, 213, 165, 221]",221,221,0.0,,1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.002,0,1,1,19,"[121, 213, 165, 221]","[121, 213, 165, 221]",221,221,0.0,,1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.005,0,1,1,19,"[121, 213, 165, 221]","[121, 213, 165, 221]",221,221,0.0,,1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.01,1,1,1,19,"[121, 213, 165, 221]","[126, 209, 168, 217]",221,217,1.8099547511312215,"[14, 23]",1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.02,1,1,1,19,"[121, 213, 165, 221]","[126, 209, 168, 217]",221,217,1.8099547511312215,"[14, 23]",1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.05,3,1,1,19,"[121, 213, 165, 221]","[126, 209, 168, 217]",221,217,1.8099547511312215,"[14, 23]",1,1
humaneval,0,measured_0,117,6,128,0,middle,19,1,0.679384171962738,0.6731604933738708,0.0062236785888671,0.1,4,1,1,19,"[121, 213, 165, 221]","[126, 209, 168, 217]",221,217,1.8099547511312215,"[14, 23]",1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.001,0,1,1,15,"[115, 131, 207, 107]","[115, 131, 207, 107]",207,207,0.0,,1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.002,0,1,1,15,"[115, 131, 207, 107]","[115, 131, 207, 107]",207,207,0.0,,1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.005,0,1,1,15,"[115, 131, 207, 107]","[115, 131, 207, 107]",207,207,0.0,,1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.01,0,1,1,15,"[115, 131, 207, 107]","[115, 131, 207, 107]",207,207,0.0,,1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.02,0,1,1,15,"[115, 131, 207, 107]","[115, 131, 207, 107]",207,207,0.0,,1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.05,2,1,1,15,"[115, 131, 207, 107]","[111, 134, 206, 109]",207,206,0.4830917874396135,"[18, 23]",1,1
humaneval,0,measured_0,117,7,128,0,middle,15,1,0.8355436325073242,0.7985740900039673,0.0369695425033569,0.1,4,1,1,15,"[115, 131, 207, 107]","[116, 137, 205, 102]",207,205,0.966183574879227,"[18, 21]",1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.001,0,1,1,23,"[164, 214, 332, 170]","[164, 214, 332, 170]",332,332,0.0,,1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.002,0,1,1,23,"[164, 214, 332, 170]","[164, 214, 332, 170]",332,332,0.0,,1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.005,0,1,1,23,"[164, 214, 332, 170]","[164, 214, 332, 170]",332,332,0.0,,1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.01,0,1,1,23,"[164, 214, 332, 170]","[164, 214, 332, 170]",332,332,0.0,,1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.02,0,1,1,23,"[164, 214, 332, 170]","[164, 214, 332, 170]",332,332,0.0,,1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.05,1,1,1,23,"[164, 214, 332, 170]","[167, 216, 330, 167]",332,330,0.6024096385542169,"[9, 11]",1,1
humaneval,0,measured_0,118,0,96,1,early,23,1,0.6864628195762634,0.6368564367294312,0.0496063828468322,0.1,1,1,1,23,"[164, 214, 332, 170]","[167, 216, 330, 167]",332,330,0.6024096385542169,"[9, 11]",1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.001,0,1,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.002,0,1,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.005,0,1,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.01,0,2,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.02,0,6,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.05,0,7,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,2,96,1,late,10,7,0.9723809361457824,0.8672880530357361,0.1050928831100463,0.1,0,7,1,10,"[24, 21, 44, 31]","[24, 21, 44, 31]",44,44,0.0,,1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.001,0,1,1,21,"[77, 158, 235, 170]","[77, 158, 235, 170]",235,235,0.0,,1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.002,0,1,1,21,"[77, 158, 235, 170]","[77, 158, 235, 170]",235,235,0.0,,1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.005,0,1,1,21,"[77, 158, 235, 170]","[77, 158, 235, 170]",235,235,0.0,,1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.01,0,1,1,21,"[77, 158, 235, 170]","[77, 158, 235, 170]",235,235,0.0,,1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.02,0,1,1,21,"[77, 158, 235, 170]","[77, 158, 235, 170]",235,235,0.0,,1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.05,1,1,1,21,"[77, 158, 235, 170]","[83, 158, 231, 168]",235,231,1.702127659574468,"[15, 11]",1,1
humaneval,0,measured_0,118,3,128,1,middle,21,5,0.9146404266357422,0.8800153136253357,0.0346251130104064,0.1,2,5,1,21,"[77, 158, 235, 170]","[84, 159, 230, 167]",235,230,2.127659574468085,"[15, 10]",1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.001,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.002,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.005,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.01,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.02,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.05,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,4,128,1,middle,21,7,0.999425172805786,0.659517765045166,0.3399074077606201,0.1,0,7,1,21,"[70, 141, 236, 113]","[70, 141, 236, 113]",236,236,0.0,,1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.001,0,2,1,21,"[45, 119, 163, 113]","[45, 119, 163, 113]",163,163,0.0,,1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.002,0,2,1,21,"[45, 119, 163, 113]","[45, 119, 163, 113]",163,163,0.0,,1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.005,0,2,1,21,"[45, 119, 163, 113]","[45, 119, 163, 113]",163,163,0.0,,1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.01,0,3,1,21,"[45, 119, 163, 113]","[45, 119, 163, 113]",163,163,0.0,,1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.02,1,3,1,21,"[45, 119, 163, 113]","[50, 116, 156, 118]",163,156,4.294478527607362,"[11, 20]",1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.05,2,4,1,21,"[45, 119, 163, 113]","[50, 120, 155, 115]",163,155,4.9079754601227,"[11, 22]",1,1
humaneval,0,measured_0,118,5,128,1,middle,21,10,0.9044479131698608,0.8940666317939758,0.010381281375885,0.1,2,10,1,21,"[45, 119, 163, 113]","[50, 120, 155, 115]",163,155,4.9079754601227,"[11, 22]",1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.001,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.002,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.005,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.01,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.02,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.05,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,118,6,128,1,middle,18,2,0.999445378780365,0.7693951725959778,0.2300502061843872,0.1,0,2,1,18,"[108, 193, 153, 186]","[108, 193, 153, 186]",193,193,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.001,0,1,1,22,"[101, 124, 212, 123]","[101, 124, 212, 123]",212,212,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.002,0,1,1,22,"[101, 124, 212, 123]","[101, 124, 212, 123]",212,212,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.005,0,2,1,22,"[101, 124, 212, 123]","[101, 124, 212, 123]",212,212,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.01,0,3,1,22,"[101, 124, 212, 123]","[101, 124, 212, 123]",212,212,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.02,0,5,1,22,"[101, 124, 212, 123]","[101, 124, 212, 123]",212,212,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.05,1,7,1,22,"[101, 124, 212, 123]","[101, 124, 212, 123]",212,212,0.0,,1,1
humaneval,0,measured_0,119,0,96,2,early,22,8,0.9346727728843688,0.8936173915863037,0.0410553812980651,0.1,3,8,1,22,"[101, 124, 212, 123]","[104, 123, 209, 124]",212,209,1.4150943396226414,"[8, 26]",1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.001,0,1,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.002,0,1,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.005,0,1,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.01,0,1,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.02,0,1,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.05,0,1,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,2,96,2,late,3,2,0.9241206049919128,0.7549017667770386,0.1692188382148742,0.1,0,2,1,3,"[15, 2, 14, 9]","[15, 2, 14, 9]",15,15,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.001,0,1,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.002,0,2,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.005,0,2,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.01,0,2,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.02,0,2,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.05,0,2,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,3,128,2,middle,16,2,0.9982813596725464,0.5550103187561035,0.4432710409164428,0.1,0,2,1,16,"[64, 136, 217, 143]","[64, 136, 217, 143]",217,217,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.001,0,1,1,16,"[113, 166, 136, 185]","[113, 166, 136, 185]",185,185,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.002,0,1,1,16,"[113, 166, 136, 185]","[113, 166, 136, 185]",185,185,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.005,0,1,1,16,"[113, 166, 136, 185]","[113, 166, 136, 185]",185,185,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.01,0,1,1,16,"[113, 166, 136, 185]","[113, 166, 136, 185]",185,185,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.02,0,1,1,16,"[113, 166, 136, 185]","[113, 166, 136, 185]",185,185,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.05,0,1,1,16,"[113, 166, 136, 185]","[113, 166, 136, 185]",185,185,0.0,,1,1
humaneval,0,measured_0,119,6,128,2,middle,16,1,0.7998842000961304,0.7228620648384094,0.0770221352577209,0.1,2,1,1,16,"[113, 166, 136, 185]","[118, 164, 143, 175]",185,175,5.405405405405405,"[22, 19]",1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.001,0,1,1,14,"[70, 138, 218, 94]","[70, 138, 218, 94]",218,218,0.0,,1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.002,0,1,1,14,"[70, 138, 218, 94]","[70, 138, 218, 94]",218,218,0.0,,1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.005,0,1,1,14,"[70, 138, 218, 94]","[70, 138, 218, 94]",218,218,0.0,,1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.01,0,1,1,14,"[70, 138, 218, 94]","[70, 138, 218, 94]",218,218,0.0,,1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.02,0,1,1,14,"[70, 138, 218, 94]","[70, 138, 218, 94]",218,218,0.0,,1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.05,0,1,1,14,"[70, 138, 218, 94]","[70, 138, 218, 94]",218,218,0.0,,1,1
humaneval,0,measured_0,119,4,128,2,middle,14,1,0.6987770795822144,0.6333559155464172,0.0654211640357971,0.1,2,1,1,14,"[70, 138, 218, 94]","[70, 142, 212, 96]",218,212,2.7522935779816518,"[21, 22]",1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.001,0,1,1,11,"[17, 50, 70, 63]","[17, 50, 70, 63]",70,70,0.0,,1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.002,0,1,1,11,"[17, 50, 70, 63]","[17, 50, 70, 63]",70,70,0.0,,1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.005,0,1,1,11,"[17, 50, 70, 63]","[17, 50, 70, 63]",70,70,0.0,,1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.01,0,1,1,11,"[17, 50, 70, 63]","[17, 50, 70, 63]",70,70,0.0,,1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.02,0,3,1,11,"[17, 50, 70, 63]","[17, 50, 70, 63]",70,70,0.0,,1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.05,0,6,1,11,"[17, 50, 70, 63]","[17, 50, 70, 63]",70,70,0.0,,1,1
humaneval,0,measured_0,119,5,128,2,middle,11,6,0.9769591689109802,0.8832577466964722,0.093701422214508,0.1,1,6,1,11,"[17, 50, 70, 63]","[26, 52, 68, 54]",70,68,2.857142857142857,"[20, 29]",1,1
humaneval,0,measured_0,120,0,96,3,middle,14,2,0.9999927282333374,0.7319551110267639,0.2680376172065735,0.001,0,2,1,14,"[77, 122, 189, 92]","[77, 122, 189, 92]",189,189,0.0,,1,1
