workload_id,layer,tokens,split,split_fraction,is_modality_boundary,attention_all_ms,moe_all_ms,attention_head_ms,attention_tail_ms,moe_head_ms,moe_tail_ms,base_ms,ideal_wave_ms,ideal_improvement_pct
W2_standard,17,248,12,0.04838709677419355,False,0.6276479959487915,1.304527997970581,0.030370064320102814,0.5972779316286887,0.06312232248244747,1.2414056754881337,1.9321759939193726,1.8690536714369252,3.2669033608271447
W2_standard,17,248,25,0.10080645161290322,False,0.6276479959487915,1.304527997970581,0.06327096733354752,0.564377028615244,0.1315048385050989,1.173023159465482,1.9321759939193726,1.8006711554142736,6.8060486683899075
W2_standard,17,248,37,0.14919354838709678,False,0.6276479959487915,1.304527997970581,0.09364103165365036,0.5340069642951412,0.19462716098754637,1.1099008369830348,1.9321759939193726,1.7375488329318263,10.072952029217053
W2_standard,17,248,50,0.20161290322580644,False,0.6276479959487915,1.304527997970581,0.12654193466709504,0.5011060612816964,0.2630096770101978,1.041518320960383,1.9321759939193726,1.6691663169091746,13.612097336779815
W2_standard,17,248,62,0.25,False,0.6276479959487915,1.304527997970581,0.15691199898719788,0.47073599696159363,0.32613199949264526,0.9783959984779358,1.9321759939193726,1.6060439944267273,16.879000697606973
W2_standard,17,248,82,0.33064516129032256,False,0.6276479959487915,1.304527997970581,0.2075287728540359,0.42011922309475563,0.4313358702967244,0.8731921276738568,1.9321759939193726,1.512056770824617,21.74332071285876
W2_standard,17,248,104,0.41935483870967744,False,0.6276479959487915,1.304527997970581,0.26320722410755776,0.36444077184123375,0.5470601281812114,0.7574678697893695,1.9321759939193726,1.5677352220781386,18.861675799106404
W2_standard,17,248,124,0.5,False,0.6276479959487915,1.304527997970581,0.31382399797439575,0.31382399797439575,0.6522639989852905,0.6522639989852905,1.9321759939193726,1.6183519959449768,16.24199860478607
W2_standard,17,248,132,0.532258064516129,False,0.6276479959487915,1.304527997970581,0.33407070752113094,0.29357728842766057,0.6943455473069221,0.610182450663659,1.9321759939193726,1.6385987054917122,15.194127727057927
W2_standard,17,248,166,0.6693548387096774,False,0.6276479959487915,1.304527997970581,0.4201192230947556,0.20752877285403593,0.8731921276738567,0.43133587029672443,1.9321759939193726,1.7246472210653367,10.740676496713364
W2_standard,17,248,186,0.75,False,0.6276479959487915,1.304527997970581,0.47073599696159363,0.15691199898719788,0.9783959984779358,0.32613199949264526,1.9321759939193726,1.7752639949321747,8.120999302393027
W2_standard,17,248,198,0.7983870967741935,False,0.6276479959487915,1.304527997970581,0.5011060612816964,0.1265419346670951,1.041518320960383,0.26300967701019784,1.9321759939193726,1.8056340592522773,6.549192985800845
W2_standard,17,248,223,0.8991935483870968,False,0.6276479959487915,1.304527997970581,0.564377028615244,0.06327096733354755,1.173023159465482,0.13150483850509892,1.9321759939193726,1.8689050265858251,3.2745964929004057
W2_standard,17,248,232,0.9354838709677419,True,0.6276479959487915,1.304527997970581,0.587154576855321,0.040493419093470456,1.2203649013273177,0.08416309664326337,1.9321759939193726,1.891682574825902,2.0957417554562707
W2_standard,17,248,247,0.9959677419354839,False,0.6276479959487915,1.304527997970581,0.6251171572554496,0.002530838693341899,1.2992678044303771,0.005260193540203951,1.9321759939193726,1.9296451552260308,0.13098385971601623
W2_standard,18,248,1,0.004032258064516129,False,0.6238400042057037,1.3010560274124146,0.0025154838879262245,0.6213245203177775,0.005246193658921026,1.2958098337534936,1.9248960316181183,1.9196498379591973,0.2725442607157791
