request_id,iteration,wave,layer,segment,stage,duration_ms
coffee,0,1,43,prefix,dispatch,0.4880320131778717
coffee,0,1,43,prefix,expert,0.41705599427223206
coffee,0,1,43,prefix,moe_total,1.4481920003890991
coffee,0,1,43,tail,attention,0.7406719923019409
coffee,0,1,43,tail,combine,0.12665599584579468
coffee,0,1,43,tail,decoder_layer,2.391455888748169
coffee,0,1,43,tail,dispatch,0.544543981552124
coffee,0,1,43,tail,expert,0.47494399547576904
coffee,0,1,43,tail,moe_total,1.6089919805526733
coffee,0,1,44,prefix,attention,0.7095360159873962
coffee,0,1,44,prefix,combine,0.10371199995279312
coffee,0,1,44,prefix,decoder_layer,2.275455951690674
coffee,0,1,44,prefix,dispatch,0.4461440145969391
coffee,0,1,44,prefix,expert,0.42451199889183044
coffee,0,1,44,prefix,moe_total,1.5093120336532593
coffee,0,1,44,tail,attention,0.7048959732055664
coffee,0,1,44,tail,combine,0.13097600638866425
coffee,0,1,44,tail,decoder_layer,2.1971518993377686
coffee,0,1,44,tail,dispatch,0.41951999068260193
coffee,0,1,44,tail,expert,0.42953601479530334
coffee,0,1,44,tail,moe_total,1.4299839735031128
coffee,0,1,45,prefix,attention,0.7329919934272766
coffee,0,1,45,prefix,combine,0.1401280015707016
coffee,0,1,45,prefix,decoder_layer,2.3199360370635986
coffee,0,1,45,prefix,dispatch,0.4787519872188568
coffee,0,1,45,prefix,expert,0.4530239999294281
coffee,0,1,45,prefix,moe_total,1.5527039766311646
coffee,0,1,45,tail,attention,0.6866559982299805
coffee,0,1,45,tail,combine,0.13900800049304962
coffee,0,1,45,tail,decoder_layer,2.2415359020233154
coffee,0,1,45,tail,dispatch,0.41996800899505615
coffee,0,1,45,tail,expert,0.4374080002307892
coffee,0,1,45,tail,moe_total,1.4703359603881836
coffee,0,1,46,prefix,attention,0.8319039940834045
coffee,0,1,46,prefix,combine,0.21619200706481934
coffee,0,1,46,prefix,decoder_layer,2.4074559211730957
coffee,0,1,46,prefix,dispatch,0.5416319966316223
coffee,0,1,46,prefix,expert,0.5135040283203125
coffee,0,1,46,prefix,moe_total,1.5823359489440918
coffee,0,1,46,tail,attention,0.6472319960594177
coffee,0,1,46,tail,combine,0.1454080045223236
coffee,0,1,46,tail,decoder_layer,2.2531518936157227
coffee,0,1,46,tail,dispatch,0.43193599581718445
coffee,0,1,46,tail,expert,0.41839998960494995
coffee,0,1,46,tail,moe_total,1.4881919622421265
coffee,0,1,47,prefix,attention,0.8161600232124329
coffee,0,1,47,prefix,combine,0.10470400005578995
coffee,0,1,47,prefix,decoder_layer,2.350208044052124
coffee,0,1,47,prefix,dispatch,0.5242879986763
coffee,0,1,47,prefix,expert,0.40726399421691895
coffee,0,1,47,prefix,moe_total,1.5592639446258545
coffee,0,1,47,tail,attention,0.7553279995918274
coffee,0,1,47,tail,combine,0.10713600367307663
coffee,0,1,47,tail,decoder_layer,2.273952007293701
coffee,0,1,47,tail,dispatch,0.4227519929409027
coffee,0,1,47,tail,expert,0.44518399238586426
coffee,0,1,47,tail,moe_total,1.4764800071716309
coffee_rocket,0,11,0,prefix,attention,1.3135360479354858
coffee_rocket,0,11,0,prefix,combine,0.12800000607967377
coffee_rocket,0,11,0,prefix,decoder_layer,2.9007680416107178
coffee_rocket,0,11,0,prefix,dispatch,0.730463981628418
coffee_rocket,0,11,0,prefix,expert,0.4403519928455353
coffee_rocket,0,11,0,prefix,moe_total,1.5796480178833008
coffee_rocket,0,11,0,tail,attention,0.6552960276603699
coffee_rocket,0,11,0,tail,combine,0.09011200070381165
coffee_rocket,0,11,0,tail,decoder_layer,2.1677439212799072
coffee_rocket,0,11,0,tail,dispatch,0.2954240143299103
coffee_rocket,0,11,0,tail,expert,0.48848000168800354
coffee_rocket,0,11,0,tail,moe_total,1.3827199935913086
coffee_rocket,0,11,1,prefix,attention,0.664031982421875
coffee_rocket,0,11,1,prefix,combine,0.8980159759521484
coffee_rocket,0,11,1,prefix,decoder_layer,3.1782400608062744
coffee_rocket,0,11,1,prefix,dispatch,0.3399040102958679
coffee_rocket,0,11,1,prefix,expert,1.395359992980957
coffee_rocket,0,11,1,prefix,moe_total,2.425823926925659
coffee_rocket,0,11,1,tail,attention,0.6597440242767334
coffee_rocket,0,11,1,tail,combine,0.0846719965338707
coffee_rocket,0,11,1,tail,decoder_layer,2.1855359077453613
coffee_rocket,0,11,1,tail,dispatch,0.39260798692703247
coffee_rocket,0,11,1,tail,expert,0.45103999972343445
coffee_rocket,0,11,1,tail,moe_total,1.417631983757019
coffee_rocket,0,11,2,prefix,attention,0.8128640055656433
coffee_rocket,0,11,2,prefix,combine,0.10633599758148193
coffee_rocket,0,11,2,prefix,decoder_layer,2.252000093460083
coffee_rocket,0,11,2,prefix,dispatch,0.5973119735717773
coffee_rocket,0,11,2,prefix,expert,0.4442879855632782
coffee_rocket,0,11,2,prefix,moe_total,1.4102400541305542
coffee_rocket,0,11,2,tail,attention,0.6435840129852295
coffee_rocket,0,11,2,tail,combine,0.0806720033288002
coffee_rocket,0,11,2,tail,decoder_layer,2.1706559658050537
coffee_rocket,0,11,2,tail,dispatch,0.3664959967136383
coffee_rocket,0,11,2,tail,expert,0.4619840085506439
coffee_rocket,0,11,2,tail,moe_total,1.4187840223312378
coffee_rocket,0,11,3,prefix,attention,0.6581439971923828
coffee_rocket,0,11,3,prefix,combine,0.10726399719715118
coffee_rocket,0,11,3,prefix,decoder_layer,2.1019198894500732
coffee_rocket,0,11,3,prefix,dispatch,0.3126400113105774
coffee_rocket,0,11,3,prefix,expert,0.441536009311676
coffee_rocket,0,11,3,prefix,moe_total,1.337183952331543
coffee_rocket,0,11,3,tail,attention,0.6315199732780457
coffee_rocket,0,11,3,tail,combine,0.08972799777984619
coffee_rocket,0,11,3,tail,decoder_layer,2.117664098739624
coffee_rocket,0,11,3,tail,dispatch,0.3528960049152374
coffee_rocket,0,11,3,tail,expert,0.4498879909515381
coffee_rocket,0,11,3,tail,moe_total,1.4135680198669434
coffee_rocket,0,11,4,prefix,attention,0.6732159852981567
coffee_rocket,0,11,4,prefix,combine,0.12166400253772736
coffee_rocket,0,11,4,prefix,decoder_layer,2.1563520431518555
coffee_rocket,0,11,4,prefix,dispatch,0.36444801092147827
coffee_rocket,0,11,4,prefix,expert,0.43696001172065735
coffee_rocket,0,11,4,prefix,moe_total,1.387712001800537
coffee_rocket,0,11,4,tail,attention,0.6409919857978821
coffee_rocket,0,11,4,tail,combine,0.09641599655151367
coffee_rocket,0,11,4,tail,decoder_layer,2.1391360759735107
coffee_rocket,0,11,4,tail,dispatch,0.3030399978160858
coffee_rocket,0,11,4,tail,expert,0.451200008392334
coffee_rocket,0,11,4,tail,moe_total,1.373088002204895
coffee_rocket,0,11,5,prefix,attention,0.6594880223274231
coffee_rocket,0,11,5,prefix,combine,0.10447999835014343
coffee_rocket,0,11,5,prefix,decoder_layer,2.136768102645874
coffee_rocket,0,11,5,prefix,dispatch,0.346560001373291
coffee_rocket,0,11,5,prefix,expert,0.4278079867362976
coffee_rocket,0,11,5,prefix,moe_total,1.3541120290756226
coffee_rocket,0,11,5,tail,attention,0.6635519862174988
coffee_rocket,0,11,5,tail,combine,0.09510400146245956
coffee_rocket,0,11,5,tail,decoder_layer,2.1403839588165283
coffee_rocket,0,11,5,tail,dispatch,0.33657601475715637
coffee_rocket,0,11,5,tail,expert,0.4657920002937317
coffee_rocket,0,11,5,tail,moe_total,1.3986560106277466
coffee_rocket,0,11,6,prefix,attention,0.6442559957504272
coffee_rocket,0,11,6,prefix,combine,0.09843199700117111
coffee_rocket,0,11,6,prefix,decoder_layer,2.096031904220581
coffee_rocket,0,11,6,prefix,dispatch,0.3413439989089966
coffee_rocket,0,11,6,prefix,expert,0.4151040017604828
coffee_rocket,0,11,6,prefix,moe_total,1.3712960481643677
coffee_rocket,0,11,6,tail,attention,0.7311999797821045
coffee_rocket,0,11,6,tail,combine,0.09468799829483032
coffee_rocket,0,11,6,tail,decoder_layer,2.22707200050354
coffee_rocket,0,11,6,tail,dispatch,0.4060159921646118
coffee_rocket,0,11,6,tail,expert,0.4593600034713745
coffee_rocket,0,11,6,tail,moe_total,1.4651520252227783
coffee_rocket,0,11,7,prefix,attention,0.6363840103149414
coffee_rocket,0,11,7,prefix,combine,0.1244800016283989
coffee_rocket,0,11,7,prefix,decoder_layer,2.0850560665130615
coffee_rocket,0,11,7,prefix,dispatch,0.3245440125465393
coffee_rocket,0,11,7,prefix,expert,0.42444801330566406
coffee_rocket,0,11,7,prefix,moe_total,1.3471039533615112
coffee_rocket,0,11,7,tail,attention,0.666271984577179
coffee_rocket,0,11,7,tail,combine,0.08537600189447403
coffee_rocket,0,11,7,tail,decoder_layer,2.13702392578125
coffee_rocket,0,11,7,tail,dispatch,0.33299198746681213
coffee_rocket,0,11,7,tail,expert,0.4525119960308075
coffee_rocket,0,11,7,tail,moe_total,1.3607360124588013
coffee_rocket,0,11,8,prefix,attention,0.6491199731826782
coffee_rocket,0,11,8,prefix,combine,0.10559999942779541
coffee_rocket,0,11,8,prefix,decoder_layer,2.1339519023895264
coffee_rocket,0,11,8,prefix,dispatch,0.3678719997406006
coffee_rocket,0,11,8,prefix,expert,0.42873600125312805
coffee_rocket,0,11,8,prefix,moe_total,1.4035840034484863
coffee_rocket,0,11,8,tail,attention,0.6556159853935242
coffee_rocket,0,11,8,tail,combine,0.09408000111579895
coffee_rocket,0,11,8,tail,decoder_layer,2.141983985900879
coffee_rocket,0,11,8,tail,dispatch,0.31644800305366516
coffee_rocket,0,11,8,tail,expert,0.45126399397850037
coffee_rocket,0,11,8,tail,moe_total,1.3863680362701416
coffee_rocket,0,11,9,prefix,attention,0.6522240042686462
coffee_rocket,0,11,9,prefix,combine,0.10476800054311752
coffee_rocket,0,11,9,prefix,decoder_layer,2.1068480014801025
coffee_rocket,0,11,9,prefix,dispatch,0.31571200489997864
coffee_rocket,0,11,9,prefix,expert,0.4304639995098114
coffee_rocket,0,11,9,prefix,moe_total,1.3422080278396606
coffee_rocket,0,11,9,tail,attention,0.6281920075416565
coffee_rocket,0,11,9,tail,combine,0.08854400366544724
coffee_rocket,0,11,9,tail,decoder_layer,2.1255040168762207
coffee_rocket,0,11,9,tail,dispatch,0.31651198863983154
coffee_rocket,0,11,9,tail,expert,0.4554240107536316
coffee_rocket,0,11,9,tail,moe_total,1.3997759819030762
coffee_rocket,0,11,10,prefix,attention,0.6854400038719177
coffee_rocket,0,11,10,prefix,combine,0.1042879968881607
coffee_rocket,0,11,10,prefix,decoder_layer,2.1222081184387207
coffee_rocket,0,11,10,prefix,dispatch,0.3284800052642822
coffee_rocket,0,11,10,prefix,expert,0.4394559860229492
coffee_rocket,0,11,10,prefix,moe_total,1.3467199802398682
coffee_rocket,0,11,10,tail,attention,0.6339520215988159
coffee_rocket,0,11,10,tail,combine,0.13513599336147308
coffee_rocket,0,11,10,tail,decoder_layer,2.14572811126709
coffee_rocket,0,11,10,tail,dispatch,0.31308799982070923
coffee_rocket,0,11,10,tail,expert,0.4716159999370575
coffee_rocket,0,11,10,tail,moe_total,1.386687994003296
coffee_rocket,0,11,11,prefix,attention,0.6607679724693298
coffee_rocket,0,11,11,prefix,combine,0.10364799946546555
coffee_rocket,0,11,11,prefix,decoder_layer,2.0727999210357666
coffee_rocket,0,11,11,prefix,dispatch,0.28147199749946594
coffee_rocket,0,11,11,prefix,expert,0.43427199125289917
coffee_rocket,0,11,11,prefix,moe_total,1.30239999294281
coffee_rocket,0,11,11,tail,attention,0.7063999772071838
coffee_rocket,0,11,11,tail,combine,0.11382400244474411
coffee_rocket,0,11,11,tail,decoder_layer,2.21942400932312
coffee_rocket,0,11,11,tail,dispatch,0.3967680037021637
coffee_rocket,0,11,11,tail,expert,0.462911993265152
coffee_rocket,0,11,11,tail,moe_total,1.441856026649475
coffee_rocket,0,11,12,prefix,attention,0.6717759966850281
coffee_rocket,0,11,12,prefix,combine,0.12329600006341934
coffee_rocket,0,11,12,prefix,decoder_layer,2.1156160831451416
coffee_rocket,0,11,12,prefix,dispatch,0.33935999870300293
coffee_rocket,0,11,12,prefix,expert,0.4228160083293915
coffee_rocket,0,11,12,prefix,moe_total,1.3405120372772217
coffee_rocket,0,11,12,tail,attention,0.6574400067329407
coffee_rocket,0,11,12,tail,combine,0.08111999928951263
coffee_rocket,0,11,12,tail,decoder_layer,2.1366400718688965
coffee_rocket,0,11,12,tail,dispatch,0.3211840093135834
coffee_rocket,0,11,12,tail,expert,0.4719359874725342
coffee_rocket,0,11,12,tail,moe_total,1.373792052268982
coffee_rocket,0,11,13,prefix,attention,0.672544002532959
coffee_rocket,0,11,13,prefix,combine,0.12051200121641159
coffee_rocket,0,11,13,prefix,decoder_layer,2.0993599891662598
coffee_rocket,0,11,13,prefix,dispatch,0.346015989780426
coffee_rocket,0,11,13,prefix,expert,0.43088001012802124
coffee_rocket,0,11,13,prefix,moe_total,1.3401919603347778
coffee_rocket,0,11,13,tail,attention,0.6509439945220947
coffee_rocket,0,11,13,tail,combine,0.18275199830532074
coffee_rocket,0,11,13,tail,decoder_layer,2.2504639625549316
coffee_rocket,0,11,13,tail,dispatch,0.3161279857158661
coffee_rocket,0,11,13,tail,expert,0.5038080215454102
coffee_rocket,0,11,13,tail,moe_total,1.4911680221557617
coffee_rocket,0,11,14,prefix,attention,0.6591039896011353
coffee_rocket,0,11,14,prefix,combine,0.10569600015878677
coffee_rocket,0,11,14,prefix,decoder_layer,2.147615909576416
coffee_rocket,0,11,14,prefix,dispatch,0.3684479892253876
coffee_rocket,0,11,14,prefix,expert,0.41839998960494995
coffee_rocket,0,11,14,prefix,moe_total,1.3567039966583252
coffee_rocket,0,11,14,tail,attention,0.7391039729118347
coffee_rocket,0,11,14,tail,combine,0.09852799773216248
coffee_rocket,0,11,14,tail,decoder_layer,2.272768020629883
coffee_rocket,0,11,14,tail,dispatch,0.46515199542045593
coffee_rocket,0,11,14,tail,expert,0.46374401450157166
coffee_rocket,0,11,14,tail,moe_total,1.5132160186767578
coffee_rocket,0,11,15,prefix,attention,0.6288639903068542
coffee_rocket,0,11,15,prefix,combine,0.22883200645446777
coffee_rocket,0,11,15,prefix,decoder_layer,2.2219200134277344
coffee_rocket,0,11,15,prefix,dispatch,0.32207998633384705
coffee_rocket,0,11,15,prefix,expert,0.4901759922504425
coffee_rocket,0,11,15,prefix,moe_total,1.4734400510787964
coffee_rocket,0,11,15,tail,attention,0.6222079992294312
coffee_rocket,0,11,15,tail,combine,0.09657599776983261
coffee_rocket,0,11,15,tail,decoder_layer,2.1557440757751465
coffee_rocket,0,11,15,tail,dispatch,0.3158400058746338
coffee_rocket,0,11,15,tail,expert,0.4591040015220642
coffee_rocket,0,11,15,tail,moe_total,1.4182080030441284
coffee_rocket,0,11,16,prefix,attention,0.7309759855270386
coffee_rocket,0,11,16,prefix,combine,0.13833600282669067
coffee_rocket,0,11,16,prefix,decoder_layer,2.2180159091949463
coffee_rocket,0,11,16,prefix,dispatch,0.4222080111503601
coffee_rocket,0,11,16,prefix,expert,0.44099199771881104
coffee_rocket,0,11,16,prefix,moe_total,1.453663945198059
coffee_rocket,0,11,16,tail,attention,0.6432960033416748
coffee_rocket,0,11,16,tail,combine,0.0997759997844696
coffee_rocket,0,11,16,tail,decoder_layer,2.0995841026306152
coffee_rocket,0,11,16,tail,dispatch,0.3051519989967346
coffee_rocket,0,11,16,tail,expert,0.44515201449394226
coffee_rocket,0,11,16,tail,moe_total,1.3507200479507446
coffee_rocket,0,11,17,prefix,attention,0.6827200055122375
coffee_rocket,0,11,17,prefix,combine,0.11219199746847153
coffee_rocket,0,11,17,prefix,decoder_layer,2.170720100402832
coffee_rocket,0,11,17,prefix,dispatch,0.3789759874343872
coffee_rocket,0,11,17,prefix,expert,0.4498879909515381
coffee_rocket,0,11,17,prefix,moe_total,1.4070719480514526
coffee_rocket,0,11,17,tail,attention,0.6649280190467834
coffee_rocket,0,11,17,tail,combine,0.09212800115346909
coffee_rocket,0,11,17,tail,decoder_layer,2.1368319988250732
coffee_rocket,0,11,17,tail,dispatch,0.31756800413131714
coffee_rocket,0,11,17,tail,expert,0.4728640019893646
coffee_rocket,0,11,17,tail,moe_total,1.3682880401611328
coffee_rocket,0,11,18,prefix,attention,0.67084801197052
coffee_rocket,0,11,18,prefix,combine,0.11078400164842606
coffee_rocket,0,11,18,prefix,decoder_layer,2.0785601139068604
coffee_rocket,0,11,18,prefix,dispatch,0.29948800802230835
coffee_rocket,0,11,18,prefix,expert,0.4262720048427582
coffee_rocket,0,11,18,prefix,moe_total,1.3067840337753296
coffee_rocket,0,11,18,tail,attention,0.647104024887085
coffee_rocket,0,11,18,tail,combine,0.08591999858617783
coffee_rocket,0,11,18,tail,decoder_layer,2.119584083557129
coffee_rocket,0,11,18,tail,dispatch,0.33129599690437317
coffee_rocket,0,11,18,tail,expert,0.4729920029640198
coffee_rocket,0,11,18,tail,moe_total,1.3619199991226196
coffee_rocket,0,11,19,prefix,attention,0.6644480228424072
coffee_rocket,0,11,19,prefix,combine,0.1287360042333603
coffee_rocket,0,11,19,prefix,decoder_layer,2.1228480339050293
coffee_rocket,0,11,19,prefix,dispatch,0.3799999952316284
coffee_rocket,0,11,19,prefix,expert,0.4541440010070801
coffee_rocket,0,11,19,prefix,moe_total,1.3837440013885498
coffee_rocket,0,11,19,tail,attention,0.6696000099182129
coffee_rocket,0,11,19,tail,combine,0.09062399715185165
coffee_rocket,0,11,19,tail,decoder_layer,2.1542398929595947
coffee_rocket,0,11,19,tail,dispatch,0.36025598645210266
coffee_rocket,0,11,19,tail,expert,0.44972801208496094
coffee_rocket,0,11,19,tail,moe_total,1.3908480405807495
coffee_rocket,0,11,20,prefix,attention,0.6559680104255676
coffee_rocket,0,11,20,prefix,combine,0.10547199845314026
coffee_rocket,0,11,20,prefix,decoder_layer,2.123296022415161
coffee_rocket,0,11,20,prefix,dispatch,0.3479680120944977
coffee_rocket,0,11,20,prefix,expert,0.4236159920692444
coffee_rocket,0,11,20,prefix,moe_total,1.3456000089645386
coffee_rocket,0,11,20,tail,attention,0.6755840182304382
coffee_rocket,0,11,20,tail,combine,0.08828800171613693
coffee_rocket,0,11,20,tail,decoder_layer,2.155103921890259
coffee_rocket,0,11,20,tail,dispatch,0.3420799970626831
coffee_rocket,0,11,20,tail,expert,0.4516479969024658
coffee_rocket,0,11,20,tail,moe_total,1.3785279989242554
coffee_rocket,0,11,21,prefix,attention,0.6612480282783508
coffee_rocket,0,11,21,prefix,combine,0.10899200290441513
coffee_rocket,0,11,21,prefix,decoder_layer,2.1449921131134033
coffee_rocket,0,11,21,prefix,dispatch,0.4015040099620819
coffee_rocket,0,11,21,prefix,expert,0.4206719994544983
coffee_rocket,0,11,21,prefix,moe_total,1.4148800373077393
coffee_rocket,0,11,21,tail,attention,0.6826239824295044
coffee_rocket,0,11,21,tail,combine,0.07715199887752533
coffee_rocket,0,11,21,tail,decoder_layer,2.1607038974761963
coffee_rocket,0,11,21,tail,dispatch,0.32896000146865845
coffee_rocket,0,11,21,tail,expert,0.4484480023384094
coffee_rocket,0,11,21,tail,moe_total,1.3747520446777344
coffee_rocket,0,11,22,prefix,attention,0.6470080018043518
coffee_rocket,0,11,22,prefix,combine,0.11919999867677689
coffee_rocket,0,11,22,prefix,decoder_layer,2.118272066116333
coffee_rocket,0,11,22,prefix,dispatch,0.338591992855072
coffee_rocket,0,11,22,prefix,expert,0.42211198806762695
coffee_rocket,0,11,22,prefix,moe_total,1.3827840089797974
coffee_rocket,0,11,22,tail,attention,0.6282560229301453
coffee_rocket,0,11,22,tail,combine,0.10345599800348282
coffee_rocket,0,11,22,tail,decoder_layer,2.12060809135437
coffee_rocket,0,11,22,tail,dispatch,0.3084479868412018
coffee_rocket,0,11,22,tail,expert,0.4591679871082306
coffee_rocket,0,11,22,tail,moe_total,1.3779200315475464
coffee_rocket,0,11,23,prefix,attention,0.641152024269104
coffee_rocket,0,11,23,prefix,combine,0.1289599984884262
coffee_rocket,0,11,23,prefix,decoder_layer,2.1300160884857178
coffee_rocket,0,11,23,prefix,dispatch,0.31068798899650574
coffee_rocket,0,11,23,prefix,expert,0.43775999546051025
coffee_rocket,0,11,23,prefix,moe_total,1.3731520175933838
coffee_rocket,0,11,23,tail,attention,0.6624000072479248
coffee_rocket,0,11,23,tail,combine,0.10627199709415436
coffee_rocket,0,11,23,tail,decoder_layer,2.129120111465454
coffee_rocket,0,11,23,tail,dispatch,0.34409600496292114
coffee_rocket,0,11,23,tail,expert,0.4525119960308075
coffee_rocket,0,11,23,tail,moe_total,1.3761279582977295
coffee_rocket,0,11,24,prefix,attention,0.6677119731903076
coffee_rocket,0,11,24,prefix,combine,0.1098880022764206
coffee_rocket,0,11,24,prefix,decoder_layer,2.096287965774536
coffee_rocket,0,11,24,prefix,dispatch,0.3142080008983612
coffee_rocket,0,11,24,prefix,expert,0.42320001125335693
coffee_rocket,0,11,24,prefix,moe_total,1.3257280588150024
coffee_rocket,0,11,24,tail,attention,0.6568959951400757
coffee_rocket,0,11,24,tail,combine,0.9630399942398071
coffee_rocket,0,11,24,tail,decoder_layer,3.1225600242614746
coffee_rocket,0,11,24,tail,dispatch,0.33535999059677124
coffee_rocket,0,11,24,tail,expert,1.3863999843597412
coffee_rocket,0,11,24,tail,moe_total,2.3411519527435303
coffee_rocket,0,11,25,prefix,attention,0.6726080179214478
coffee_rocket,0,11,25,prefix,combine,0.14195199310779572
coffee_rocket,0,11,25,prefix,decoder_layer,2.128511905670166
coffee_rocket,0,11,25,prefix,dispatch,0.3303680121898651
coffee_rocket,0,11,25,prefix,expert,0.44259199500083923
coffee_rocket,0,11,25,prefix,moe_total,1.3444479703903198
coffee_rocket,0,11,25,tail,attention,0.7977920174598694
coffee_rocket,0,11,25,tail,combine,0.08156800270080566
coffee_rocket,0,11,25,tail,decoder_layer,2.4339520931243896
coffee_rocket,0,11,25,tail,dispatch,1.2369920015335083
coffee_rocket,0,11,25,tail,expert,0.46959999203681946
coffee_rocket,0,11,25,tail,moe_total,2.2679998874664307
coffee_rocket,0,11,26,prefix,attention,0.6594560146331787
coffee_rocket,0,11,26,prefix,combine,0.12281599640846252
coffee_rocket,0,11,26,prefix,decoder_layer,2.127039909362793
coffee_rocket,0,11,26,prefix,dispatch,0.36377599835395813
coffee_rocket,0,11,26,prefix,expert,0.4572800099849701
coffee_rocket,0,11,26,prefix,moe_total,1.3568960428237915
coffee_rocket,0,11,26,tail,attention,0.6902719736099243
coffee_rocket,0,11,26,tail,combine,0.08851200342178345
coffee_rocket,0,11,26,tail,decoder_layer,2.1718080043792725
coffee_rocket,0,11,26,tail,dispatch,0.37091198563575745
coffee_rocket,0,11,26,tail,expert,0.4561600089073181
coffee_rocket,0,11,26,tail,moe_total,1.3985600471496582
coffee_rocket,0,11,27,prefix,attention,0.7169600129127502
coffee_rocket,0,11,27,prefix,combine,0.100832000374794
coffee_rocket,0,11,27,prefix,decoder_layer,2.1510400772094727
coffee_rocket,0,11,27,prefix,dispatch,0.37596800923347473
coffee_rocket,0,11,27,prefix,expert,0.42054399847984314
coffee_rocket,0,11,27,prefix,moe_total,1.3687679767608643
coffee_rocket,0,11,27,tail,attention,0.6276159882545471
coffee_rocket,0,11,27,tail,combine,0.09801600128412247
coffee_rocket,0,11,27,tail,decoder_layer,2.1106879711151123
coffee_rocket,0,11,27,tail,dispatch,0.333407998085022
coffee_rocket,0,11,27,tail,expert,0.46617600321769714
coffee_rocket,0,11,27,tail,moe_total,1.3757760524749756
coffee_rocket,0,11,28,prefix,attention,0.6498559713363647
coffee_rocket,0,11,28,prefix,combine,0.11648000031709671
coffee_rocket,0,11,28,prefix,decoder_layer,2.1144320964813232
coffee_rocket,0,11,28,prefix,dispatch,0.3445119857788086
coffee_rocket,0,11,28,prefix,expert,0.4261760115623474
coffee_rocket,0,11,28,prefix,moe_total,1.3530880212783813
coffee_rocket,0,11,28,tail,attention,0.6324480175971985
coffee_rocket,0,11,28,tail,combine,0.0990080013871193
coffee_rocket,0,11,28,tail,decoder_layer,2.1603519916534424
coffee_rocket,0,11,28,tail,dispatch,0.3503679931163788
coffee_rocket,0,11,28,tail,expert,0.46297600865364075
coffee_rocket,0,11,28,tail,moe_total,1.4186559915542603
coffee_rocket,0,11,29,prefix,attention,0.6711999773979187
coffee_rocket,0,11,29,prefix,combine,0.09971199929714203
coffee_rocket,0,11,29,prefix,decoder_layer,2.1012160778045654
coffee_rocket,0,11,29,prefix,dispatch,0.3144640028476715
coffee_rocket,0,11,29,prefix,expert,0.4103359878063202
coffee_rocket,0,11,29,prefix,moe_total,1.3304959535598755
coffee_rocket,0,11,29,tail,attention,0.6756799817085266
coffee_rocket,0,11,29,tail,combine,0.14496000111103058
coffee_rocket,0,11,29,tail,decoder_layer,2.227423906326294
coffee_rocket,0,11,29,tail,dispatch,0.37830400466918945
coffee_rocket,0,11,29,tail,expert,0.45552000403404236
coffee_rocket,0,11,29,tail,moe_total,1.473088026046753
coffee_rocket,0,11,30,prefix,attention,0.6241919994354248
coffee_rocket,0,11,30,prefix,combine,0.1013759970664978
coffee_rocket,0,11,30,prefix,decoder_layer,2.0819520950317383
coffee_rocket,0,11,30,prefix,dispatch,0.2901119887828827
coffee_rocket,0,11,30,prefix,expert,0.41068801283836365
coffee_rocket,0,11,30,prefix,moe_total,1.3354560136795044
coffee_rocket,0,11,30,tail,attention,0.6709439754486084
coffee_rocket,0,11,30,tail,combine,0.25273600220680237
coffee_rocket,0,11,30,tail,decoder_layer,2.310976028442383
coffee_rocket,0,11,30,tail,dispatch,0.45209598541259766
coffee_rocket,0,11,30,tail,expert,0.5105599761009216
coffee_rocket,0,11,30,tail,moe_total,1.5448640584945679
coffee_rocket,0,11,31,prefix,attention,0.6336320042610168
coffee_rocket,0,11,31,prefix,combine,0.10864000022411346
coffee_rocket,0,11,31,prefix,decoder_layer,2.108736038208008
coffee_rocket,0,11,31,prefix,dispatch,0.33344000577926636
coffee_rocket,0,11,31,prefix,expert,0.41417598724365234
coffee_rocket,0,11,31,prefix,moe_total,1.3557120561599731
coffee_rocket,0,11,31,tail,attention,0.7269120216369629
coffee_rocket,0,11,31,tail,combine,0.07526399940252304
coffee_rocket,0,11,31,tail,decoder_layer,2.261280059814453
coffee_rocket,0,11,31,tail,dispatch,0.4647040069103241
coffee_rocket,0,11,31,tail,expert,0.4535680115222931
coffee_rocket,0,11,31,tail,moe_total,1.4799679517745972
coffee_rocket,0,11,32,prefix,attention,0.6631039977073669
coffee_rocket,0,11,32,prefix,combine,0.14537599682807922
coffee_rocket,0,11,32,prefix,decoder_layer,2.137376070022583
coffee_rocket,0,11,32,prefix,dispatch,0.3548479974269867
coffee_rocket,0,11,32,prefix,expert,0.45187199115753174
coffee_rocket,0,11,32,prefix,moe_total,1.3971519470214844
coffee_rocket,0,11,32,tail,attention,0.633247971534729
coffee_rocket,0,11,32,tail,combine,0.08022399991750717
coffee_rocket,0,11,32,tail,decoder_layer,2.1101760864257812
coffee_rocket,0,11,32,tail,dispatch,0.3294079899787903
coffee_rocket,0,11,32,tail,expert,0.45260798931121826
coffee_rocket,0,11,32,tail,moe_total,1.36844801902771
coffee_rocket,0,11,33,prefix,attention,0.6906880140304565
coffee_rocket,0,11,33,prefix,combine,0.12892800569534302
coffee_rocket,0,11,33,prefix,decoder_layer,2.175168037414551
coffee_rocket,0,11,33,prefix,dispatch,0.40191999077796936
coffee_rocket,0,11,33,prefix,expert,0.44595199823379517
coffee_rocket,0,11,33,prefix,moe_total,1.3963520526885986
coffee_rocket,0,11,33,tail,attention,0.6582080125808716
coffee_rocket,0,11,33,tail,combine,0.10953599959611893
coffee_rocket,0,11,33,tail,decoder_layer,2.181823968887329
