run_id,wave,request_id,workload_id,iteration,layer,stage,tokens,duration_ms,source_run
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,30,dispatch,1182,0.2972800135612488,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,30,expert,-1,0.5661759972572327,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,30,layer_total,2363,2.1576640605926514,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,30,moe_total,2363,1.3399039506912231,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,31,attention_total,2363,0.6907200217247009,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,31,combine,1182,0.14217600226402283,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,31,dispatch,1182,0.2646079957485199,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,31,expert,-1,0.5627840161323547,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,31,layer_total,2363,2.0871999263763428,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,31,moe_total,2363,1.2888319492340088,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,32,attention_total,2363,0.711296021938324,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,32,combine,1182,0.1666560024023056,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,32,dispatch,1182,0.2706559896469116,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,32,expert,-1,0.5649600028991699,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,32,layer_total,2363,2.124255895614624,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,32,moe_total,2363,1.3150080442428589,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,33,attention_total,2363,0.6976640224456787,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,33,combine,1182,0.14563199877738953,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,33,dispatch,1182,0.2877120077610016,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,33,expert,-1,0.5773440003395081,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,33,layer_total,2363,2.1684799194335938,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,33,moe_total,2363,1.3825279474258423,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,34,attention_total,2363,0.7400640249252319,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,34,combine,1182,0.1252480000257492,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,34,dispatch,1182,0.3187839984893799,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,34,expert,-1,0.5619199872016907,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,34,layer_total,2363,2.1419200897216797,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,34,moe_total,2363,1.3304320573806763,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,35,attention_total,2363,0.672927975654602,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,35,combine,1182,0.13513599336147308,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,35,dispatch,1182,0.2910720109939575,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,35,expert,-1,0.5613120198249817,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,35,layer_total,2363,2.1514880657196045,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,35,moe_total,2363,1.3471360206604004,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,36,attention_total,2363,0.7151359915733337,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,36,combine,1182,0.13417600095272064,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,36,dispatch,1182,0.31491199135780334,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,36,expert,-1,0.554527997970581,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,36,layer_total,2363,2.1535680294036865,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,36,moe_total,2363,1.358944058418274,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,37,attention_total,2363,0.6893119812011719,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,37,combine,1182,0.13126400113105774,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,37,dispatch,1182,0.2756800055503845,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,37,expert,-1,0.5658559799194336,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,37,layer_total,2363,2.1220479011535645,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,37,moe_total,2363,1.315392017364502,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,38,attention_total,2363,0.7119680047035217,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,38,combine,1182,0.1388159990310669,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,38,dispatch,1182,0.2988159954547882,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,38,expert,-1,0.5667840242385864,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,38,layer_total,2363,2.1519041061401367,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,38,moe_total,2363,1.3495359420776367,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,39,attention_total,2363,0.7176960110664368,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,39,combine,1182,0.13315199315547943,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,39,dispatch,1182,0.3494719862937927,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,39,expert,-1,0.5971199870109558,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,39,layer_total,2363,2.1735680103302,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,39,moe_total,2363,1.3798719644546509,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,40,attention_total,2363,0.7214080095291138,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,40,combine,1182,0.15161600708961487,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,40,dispatch,1182,0.3339200019836426,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,40,expert,-1,0.5323519706726074,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,40,layer_total,2363,2.1293439865112305,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,40,moe_total,2363,1.3347200155258179,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,41,attention_total,2363,0.6945279836654663,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,41,combine,1182,0.23004800081253052,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,41,dispatch,1182,0.3033919930458069,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,41,expert,-1,0.5614399909973145,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,41,layer_total,2363,2.2046399116516113,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,41,moe_total,2363,1.414944052696228,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,42,attention_total,2363,0.6846399903297424,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,42,combine,1182,0.11321599781513214,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,42,dispatch,1182,0.29155200719833374,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,42,expert,-1,0.6318079829216003,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,42,layer_total,2363,2.1487998962402344,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,42,moe_total,2363,1.4118399620056152,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,43,attention_total,2363,0.7205119729042053,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,43,combine,1182,0.14188799262046814,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,43,dispatch,1182,0.2707200050354004,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,43,expert,-1,0.5426560044288635,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,43,layer_total,2363,2.122368097305298,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,43,moe_total,2363,1.2907520532608032,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,44,attention_total,2363,0.7075520157814026,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,44,combine,1182,0.13436800241470337,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,44,dispatch,1182,0.2804799973964691,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,44,expert,-1,0.5625280141830444,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,44,layer_total,2363,2.1010560989379883,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,44,moe_total,2363,1.3066879510879517,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,45,attention_total,2363,0.7141759991645813,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,45,combine,1182,0.15907199680805206,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,45,dispatch,1182,0.2662400007247925,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,45,expert,-1,0.5765439867973328,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,45,layer_total,2363,2.1035521030426025,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,45,moe_total,2363,1.2932159900665283,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,46,attention_total,2363,0.6923199892044067,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,46,combine,1182,0.13264000415802002,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,46,dispatch,1182,0.3062080144882202,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,46,expert,-1,0.5598400235176086,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,46,layer_total,2363,2.1144959926605225,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,46,moe_total,2363,1.3160320520401,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,47,attention_total,2363,0.6893759965896606,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,47,combine,1182,0.12003199756145477,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,47,dispatch,1182,0.3035840094089508,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,47,expert,-1,0.5419520139694214,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,47,layer_total,2363,2.1054720878601074,baseline_v2
baseline_r1,28,W3_vision_heavy,W3_vision_heavy,5,47,moe_total,2363,1.303104043006897,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,-1,decoder_total,-1,100.54422760009766,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,0,attention_total,511,0.9101439714431763,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,0,combine,256,0.12848000228405,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,0,dispatch,256,0.5330560207366943,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,0,expert,-1,0.44364801049232483,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,0,layer_total,511,2.445568084716797,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,0,moe_total,511,1.433184027671814,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,1,attention_total,511,0.6045439839363098,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,1,combine,256,0.10700800269842148,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,1,dispatch,256,0.267551988363266,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,1,expert,-1,0.47174400091171265,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,1,layer_total,511,2.058624029159546,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,1,moe_total,511,1.3408960103988647,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,2,attention_total,511,0.6255999803543091,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,2,combine,256,0.12915199995040894,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,2,dispatch,256,0.2751680016517639,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,2,expert,-1,0.4556800127029419,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,2,layer_total,511,2.040479898452759,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,2,moe_total,511,1.309056043624878,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,3,attention_total,511,0.6359040141105652,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,3,combine,256,0.10339199751615524,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,3,dispatch,256,0.300927996635437,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,3,expert,-1,0.456959992647171,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,3,layer_total,511,2.0462400913238525,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,3,moe_total,511,1.3027199506759644,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,4,attention_total,511,0.640608012676239,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,4,combine,256,0.09564799815416336,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,4,dispatch,256,0.274399995803833,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,4,expert,-1,0.46163201332092285,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,4,layer_total,511,2.0135040283203125,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,4,moe_total,511,1.2768000364303589,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,5,attention_total,511,0.6233599781990051,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,5,combine,256,0.08262400329113007,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,5,dispatch,256,0.3176960051059723,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,5,expert,-1,0.45820799469947815,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,5,layer_total,511,2.0564160346984863,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,5,moe_total,511,1.3237440586090088,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,6,attention_total,511,0.6427839994430542,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,6,combine,256,0.09232000261545181,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,6,dispatch,256,0.30086401104927063,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,6,expert,-1,0.4500479996204376,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,6,layer_total,511,2.035583972930908,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,6,moe_total,511,1.311519980430603,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,7,attention_total,511,0.620959997177124,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,7,combine,256,0.11724799871444702,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,7,dispatch,256,0.31065601110458374,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,7,expert,-1,0.442656010389328,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,7,layer_total,511,2.016671895980835,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,7,moe_total,511,1.292896032333374,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,8,attention_total,511,0.6351040005683899,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,8,combine,256,0.10646399855613708,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,8,dispatch,256,0.30614399909973145,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,8,expert,-1,0.44284799695014954,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,8,layer_total,511,2.0225279331207275,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,8,moe_total,511,1.2999680042266846,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,9,attention_total,511,0.6310399770736694,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,9,combine,256,0.08339200168848038,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,9,dispatch,256,0.33369600772857666,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,9,expert,-1,0.4501760005950928,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,9,layer_total,511,2.077023983001709,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,9,moe_total,511,1.350208044052124,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,10,attention_total,511,0.6179199814796448,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,10,combine,256,0.10140799731016159,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,10,dispatch,256,0.30777600407600403,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,10,expert,-1,0.4614720046520233,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,10,layer_total,511,2.0573439598083496,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,10,moe_total,511,1.3292160034179688,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,11,attention_total,511,0.6353279948234558,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,11,combine,256,0.08502399921417236,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,11,dispatch,256,0.31632000207901,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,11,expert,-1,0.4449920058250427,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,11,layer_total,511,2.081696033477783,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,11,moe_total,511,1.3511359691619873,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,12,attention_total,511,0.6020479798316956,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,12,combine,256,0.0966079980134964,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,12,dispatch,256,0.2888000011444092,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,12,expert,-1,0.438975989818573,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,12,layer_total,511,2.027967929840088,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,12,moe_total,511,1.3158719539642334,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,13,attention_total,511,0.6277440190315247,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,13,combine,256,0.11542399972677231,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,13,dispatch,256,0.28601598739624023,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,13,expert,-1,0.4217599928379059,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,13,layer_total,511,2.067392110824585,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,13,moe_total,511,1.3230400085449219,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,14,attention_total,511,0.6209920048713684,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,14,combine,256,0.13792000710964203,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,14,dispatch,256,0.44547200202941895,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,14,expert,-1,0.4599359929561615,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,14,layer_total,511,2.1857919692993164,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,14,moe_total,511,1.4992640018463135,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,15,attention_total,511,0.6752640008926392,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,15,combine,256,0.10211200267076492,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,15,dispatch,256,0.31622400879859924,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,15,expert,-1,0.43167999386787415,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,15,layer_total,511,2.0854079723358154,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,15,moe_total,511,1.3201919794082642,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,16,attention_total,511,0.6295040249824524,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,16,combine,256,0.08028800040483475,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,16,dispatch,256,0.2890560030937195,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,16,expert,-1,0.45523199439048767,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,16,layer_total,511,2.0284481048583984,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,16,moe_total,511,1.314560055732727,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,17,attention_total,511,0.6571840047836304,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,17,combine,256,0.08448000252246857,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,17,dispatch,256,0.27801600098609924,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,17,expert,-1,0.4514560103416443,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,17,layer_total,511,2.0604159832000732,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,17,moe_total,511,1.2882239818572998,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,18,attention_total,511,0.6177279949188232,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,18,combine,256,0.12060800194740295,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,18,dispatch,256,0.2687680125236511,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,18,expert,-1,0.43536001443862915,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,18,layer_total,511,1.9903359413146973,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,18,moe_total,511,1.2624000310897827,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,19,attention_total,511,0.654528021812439,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,19,combine,256,0.09849599748849869,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,19,dispatch,256,0.28703999519348145,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,19,expert,-1,0.4509119987487793,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,19,layer_total,511,2.0403199195861816,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,19,moe_total,511,1.2686400413513184,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,20,attention_total,511,0.6349440217018127,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,20,combine,256,0.10070399940013885,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,20,dispatch,256,0.3065919876098633,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,20,expert,-1,0.4570559859275818,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,20,layer_total,511,2.0356481075286865,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,20,moe_total,511,1.3018879890441895,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,21,attention_total,511,0.6483839750289917,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,21,combine,256,0.07785599678754807,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,21,dispatch,256,0.31113600730895996,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,21,expert,-1,0.4397439956665039,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,21,layer_total,511,2.061055898666382,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,21,moe_total,511,1.2958400249481201,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,22,attention_total,511,0.6181120276451111,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,22,combine,256,0.08284799754619598,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,22,dispatch,256,0.31779199838638306,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,22,expert,-1,0.43958398699760437,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,22,layer_total,511,2.044703960418701,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,22,moe_total,511,1.3303359746932983,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,23,attention_total,511,0.623583972454071,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,23,combine,256,0.10345599800348282,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,23,dispatch,256,0.3067840039730072,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,23,expert,-1,0.5856959819793701,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,23,layer_total,511,2.2144320011138916,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,23,moe_total,511,1.4813120365142822,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,24,attention_total,511,0.6079360246658325,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,24,combine,256,0.12307199835777283,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,24,dispatch,256,0.2884159982204437,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,24,expert,-1,0.4460799992084503,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,24,layer_total,511,2.0628480911254883,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,24,moe_total,511,1.3391679525375366,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,25,attention_total,511,0.6230080127716064,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,25,combine,256,0.09302400052547455,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,25,dispatch,256,0.2810879945755005,baseline_v2
baseline_r1,29,W4_multi_image,W4_multi_image,5,25,expert,-1,0.4278720021247864,baseline_v2
