wave,layer,request_id,budget,strategy,base_assignments,removed_assignments,actual_removed_fraction,base_critical_rank,new_critical_rank,critical_rank_load_reduction,max_rank_load_reduction,predicted_expert_latency_reduction,pair_cosine_median,selected_critical_pair_fraction,quality_error_proxy_1_minus_cosine
18,43,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,4,4,0.30375426621160406,0.30375426621160406,0.30375426621160406,,,
18,43,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,4,4,0.0,0.0,0.0,,,
18,43,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,4,4,0.0,0.0,0.0,,,
18,44,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,2,2,0.05154639175257736,0.05154639175257736,0.05154639175257736,,,
18,44,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,2,2,0.09621993127147765,0.09621993127147765,0.09621993127147765,,,
18,44,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,2,2,0.21305841924398627,0.21305841924398627,0.21305841924398627,,,
18,44,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,2,2,0.3127147766323024,0.3127147766323024,0.3127147766323024,,,
18,44,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,44,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,2,2,0.0,0.0,0.0,,,
18,45,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,0,0,0.044303797468354444,0.044303797468354444,0.044303797468354444,,,
18,45,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,0,0,0.09177215189873422,0.09177215189873422,0.09177215189873422,,,
18,45,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,0,0,0.2215189873417721,0.2215189873417721,0.2215189873417721,,,
18,45,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,0,0,0.29430379746835444,0.29430379746835444,0.29430379746835444,,,
18,45,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,45,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,46,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,5,5,0.04761904761904767,0.04761904761904767,0.04761904761904767,,,
18,46,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,5,5,0.10476190476190472,0.10476190476190472,0.10476190476190472,,,
18,46,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,5,5,0.21904761904761905,0.21904761904761905,0.21904761904761905,,,
18,46,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,5,5,0.34285714285714286,0.34285714285714286,0.34285714285714286,,,
18,46,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,46,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,5,5,0.0,0.0,0.0,,,
18,47,single_astronaut,0.05,RANDOM,1744,88,0.05045871559633028,0,0,0.05974842767295596,0.05974842767295596,0.05974842767295596,,,
18,47,single_astronaut,0.05,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.05,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.1,RANDOM,1744,175,0.1003440366972477,0,0,0.11635220125786161,0.11635220125786161,0.11635220125786161,,,
18,47,single_astronaut,0.1,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.1,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.2,RANDOM,1744,349,0.20011467889908258,0,0,0.2075471698113207,0.2075471698113207,0.2075471698113207,,,
18,47,single_astronaut,0.2,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.2,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.3,RANDOM,1744,524,0.30045871559633025,0,0,0.2955974842767296,0.2955974842767296,0.2955974842767296,,,
18,47,single_astronaut,0.3,REDUNDANCY_ONLY,1744,0,0.0,0,0,0.0,0.0,0.0,,,
18,47,single_astronaut,0.3,CRITICAL_RANK_AWARE,1744,0,0.0,0,0,0.0,0.0,0.0,,,
19,0,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,6,6,0.03463203463203468,0.03463203463203468,0.03463203463203468,,,
19,0,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,6,6,0.08225108225108224,0.08225108225108224,0.08225108225108224,,,
19,0,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,6,3,0.20346320346320346,0.17748917748917747,0.17748917748917747,,,
19,0,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,6,3,0.29004329004329,0.27056277056277056,0.27056277056277056,,,
19,0,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,0,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,6,6,0.04247787610619469,0.04247787610619469,0.04247787610619469,,,
19,1,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,6,6,0.09380530973451329,0.09380530973451329,0.09380530973451329,,,
19,1,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,6,6,0.19469026548672563,0.19469026548672563,0.19469026548672563,,,
19,1,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,6,6,0.304424778761062,0.304424778761062,0.304424778761062,,,
19,1,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,1,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,2,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,4,2,0.059590316573556845,0.059590316573556845,0.059590316573556845,,,
19,2,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,4,2,0.11173184357541899,0.10800744878957169,0.10800744878957169,,,
19,2,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,4,4,0.21601489757914338,0.21601489757914338,0.21601489757914338,,,
19,2,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,4,4,0.3054003724394786,0.3054003724394786,0.3054003724394786,,,
19,2,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,2,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,4,4,0.0,0.0,0.0,,,
19,3,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,7,7,0.04378283712784592,0.04378283712784592,0.04378283712784592,,,
19,3,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,7,7,0.10332749562171628,0.10332749562171628,0.10332749562171628,,,
19,3,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,7,7,0.18213660245183882,0.18213660245183882,0.18213660245183882,,,
19,3,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,7,7,0.2819614711033275,0.2819614711033275,0.2819614711033275,,,
19,3,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,3,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,4,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,0,0,0.03656307129798908,0.03656307129798908,0.03656307129798908,,,
19,4,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,0,0,0.10054844606946989,0.10054844606946989,0.10054844606946989,,,
19,4,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,0,0,0.20475319926873858,0.20475319926873858,0.20475319926873858,,,
19,4,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,0,0,0.29981718464351004,0.29981718464351004,0.29981718464351004,,,
19,4,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,4,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,0,6,0.06732673267326728,0.0653465346534653,0.0653465346534653,,,
19,5,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,0,0,0.11089108910891088,0.11089108910891088,0.11089108910891088,,,
19,5,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,0,6,0.24356435643564356,0.20396039603960392,0.20396039603960392,,,
19,5,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,0,6,0.3683168316831683,0.302970297029703,0.302970297029703,,,
19,5,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,5,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,6,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,1,1,0.04155844155844157,0.04155844155844157,0.04155844155844157,,,
19,6,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,1,1,0.09220779220779218,0.09220779220779218,0.09220779220779218,,,
19,6,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,1,1,0.20259740259740255,0.20259740259740255,0.20259740259740255,,,
19,6,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,1,1,0.28961038961038965,0.28961038961038965,0.28961038961038965,,,
19,6,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,6,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,7,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,7,7,0.04251012145748989,0.04251012145748989,0.04251012145748989,,,
19,7,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,7,7,0.07287449392712553,0.07287449392712553,0.07287449392712553,,,
19,7,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,7,7,0.15182186234817818,0.15182186234817818,0.15182186234817818,,,
19,7,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,7,7,0.2591093117408907,0.2591093117408907,0.2591093117408907,,,
19,7,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,7,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,7,7,0.0,0.0,0.0,,,
19,8,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,3,3,0.04895104895104896,0.04895104895104896,0.04895104895104896,,,
19,8,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,3,3,0.08916083916083917,0.08916083916083917,0.08916083916083917,,,
19,8,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,3,3,0.20104895104895104,0.20104895104895104,0.20104895104895104,,,
19,8,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,3,3,0.29895104895104896,0.29895104895104896,0.29895104895104896,,,
19,8,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,8,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,3,3,0.0,0.0,0.0,,,
19,9,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,1,1,0.044117647058823484,0.044117647058823484,0.044117647058823484,,,
19,9,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,1,1,0.09477124183006536,0.09477124183006536,0.09477124183006536,,,
19,9,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,1,1,0.18137254901960786,0.18137254901960786,0.18137254901960786,,,
19,9,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,1,1,0.2875816993464052,0.2875816993464052,0.2875816993464052,,,
19,9,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,9,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,1,1,0.0,0.0,0.0,,,
19,10,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,0,0,0.04475043029259895,0.04475043029259895,0.04475043029259895,,,
19,10,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,0,0,0.10499139414802061,0.10499139414802061,0.10499139414802061,,,
19,10,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,0,0,0.1962134251290878,0.1962134251290878,0.1962134251290878,,,
19,10,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,0,0,0.3029259896729777,0.3029259896729777,0.3029259896729777,,,
19,10,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,10,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,0,0,0.0,0.0,0.0,,,
19,11,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,2,2,0.054313099041533586,0.054313099041533586,0.054313099041533586,,,
19,11,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,2,2,0.10702875399361023,0.10702875399361023,0.10702875399361023,,,
19,11,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,2,2,0.20926517571884984,0.20926517571884984,0.20926517571884984,,,
19,11,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,2,2,0.3130990415335463,0.3130990415335463,0.3130990415335463,,,
19,11,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,11,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,12,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,5,5,0.046052631578947345,0.046052631578947345,0.046052631578947345,,,
19,12,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,5,5,0.08717105263157898,0.08717105263157898,0.08717105263157898,,,
19,12,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,5,5,0.1907894736842105,0.1907894736842105,0.1907894736842105,,,
19,12,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,5,5,0.29276315789473684,0.29276315789473684,0.29276315789473684,,,
19,12,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,12,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,5,5,0.0,0.0,0.0,,,
19,13,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,6,6,0.05208333333333337,0.05208333333333337,0.05208333333333337,,,
19,13,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,6,6,0.10590277777777779,0.10590277777777779,0.10590277777777779,,,
19,13,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,6,6,0.20486111111111116,0.20486111111111116,0.20486111111111116,,,
19,13,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.2,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.3,RANDOM,3328,999,0.30018028846153844,6,6,0.3090277777777778,0.3090277777777778,0.3090277777777778,,,
19,13,pair_natural,0.3,REDUNDANCY_ONLY,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,13,pair_natural,0.3,CRITICAL_RANK_AWARE,3328,0,0.0,6,6,0.0,0.0,0.0,,,
19,14,pair_natural,0.05,RANDOM,3328,167,0.050180288461538464,2,2,0.059859154929577496,0.059859154929577496,0.059859154929577496,,,
19,14,pair_natural,0.05,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,14,pair_natural,0.05,CRITICAL_RANK_AWARE,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,14,pair_natural,0.1,RANDOM,3328,333,0.10006009615384616,2,2,0.10739436619718312,0.10739436619718312,0.10739436619718312,,,
19,14,pair_natural,0.1,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,14,pair_natural,0.1,CRITICAL_RANK_AWARE,3328,0,0.0,2,2,0.0,0.0,0.0,,,
19,14,pair_natural,0.2,RANDOM,3328,666,0.20012019230769232,2,2,0.1901408450704225,0.1901408450704225,0.1901408450704225,,,
19,14,pair_natural,0.2,REDUNDANCY_ONLY,3328,0,0.0,2,2,0.0,0.0,0.0,,,
