wave,layer,expert_id,token_a,token_b,dest_rank_a,dest_rank_b,cosine,critical_pair
6,16,22,81,92,1,1,0.9007489681243896,0
6,16,77,81,92,4,4,0.9007489681243896,0
6,16,79,81,92,4,4,0.9007489681243896,0
6,16,93,81,92,5,5,0.9007489681243896,0
6,16,108,81,92,6,6,0.9007489681243896,1
6,16,110,81,92,6,6,0.9007489681243896,1
6,16,117,81,92,7,7,0.9007489681243896,0
6,40,5,169,196,0,0,0.9061341881752014,1
6,40,6,86,113,0,0,0.911583423614502,1
6,40,13,169,196,0,0,0.9061341881752014,1
6,40,14,87,197,0,0,0.9045541286468506,1
6,40,14,67,145,0,0,0.9017221927642822,1
6,40,21,169,196,1,1,0.9061341881752014,0
6,40,23,86,113,1,1,0.9115833044052124,0
6,40,30,87,197,1,1,0.9045541286468506,0
6,40,30,67,145,1,1,0.9017221927642822,0
6,40,31,169,196,1,1,0.9061341881752014,0
6,40,39,87,197,2,2,0.9045541286468506,0
6,40,48,87,197,3,3,0.9045540690422058,0
6,40,48,67,145,3,3,0.9017221331596375,0
6,40,50,87,197,3,3,0.9045540690422058,0
6,40,51,169,196,3,3,0.9061342477798462,0
6,40,75,87,197,4,4,0.9045541286468506,0
6,40,75,67,145,4,4,0.9017221927642822,0
6,40,80,86,113,5,5,0.9115833044052124,0
6,40,85,86,113,5,5,0.9115833044052124,0
6,40,94,86,113,5,5,0.9115833044052124,0
6,40,98,169,196,6,6,0.9061342477798462,0
6,40,100,169,196,6,6,0.9061341881752014,0
6,40,105,87,197,6,6,0.9045540690422058,0
6,40,105,67,145,6,6,0.9017221331596375,0
6,40,109,86,113,6,6,0.9115833044052124,0
7,16,22,81,92,1,1,0.9007489681243896,1
7,16,77,81,92,4,4,0.9007489681243896,0
7,16,79,81,92,4,4,0.9007489681243896,0
7,16,93,81,92,5,5,0.9007489681243896,0
7,16,108,81,92,6,6,0.9007489681243896,0
7,16,110,81,92,6,6,0.9007489681243896,0
7,16,117,81,92,7,7,0.9007489681243896,0
7,40,6,86,113,0,0,0.9115833044052124,1
7,40,23,86,113,1,1,0.9115833044052124,0
7,40,80,86,113,5,5,0.9115833044052124,0
7,40,85,86,113,5,5,0.9115833044052124,0
7,40,94,86,113,5,5,0.9115833044052124,0
7,40,109,86,113,6,6,0.9115833044052124,0
8,16,3,662,663,0,0,0.9313796162605286,0
8,16,3,15,16,0,0,0.9305993914604187,0
8,16,4,662,663,0,0,0.931379497051239,0
8,16,10,662,663,0,0,0.931379497051239,0
8,16,15,15,16,0,0,0.9305993914604187,0
8,16,15,665,666,0,0,0.9121396541595459,0
8,16,15,659,660,0,0,0.9084045886993408,0
8,16,20,665,666,1,1,0.9121397137641907,0
8,16,27,12,13,1,1,0.9018519520759583,0
8,16,29,687,714,1,1,0.9173963069915771,0
8,16,29,665,666,1,1,0.9121396541595459,0
8,16,37,687,714,2,2,0.9173963069915771,1
8,16,38,15,16,2,2,0.9305993914604187,1
8,16,38,665,666,2,2,0.9121396541595459,1
8,16,38,12,13,2,2,0.9018519520759583,1
8,16,53,12,13,3,3,0.9018519520759583,0
8,16,55,15,16,3,3,0.9305993914604187,0
8,16,55,665,666,3,3,0.9121396541595459,0
8,16,61,15,16,3,3,0.9305993914604187,0
8,16,61,659,660,3,3,0.9084045886993408,0
8,16,61,12,13,3,3,0.9018519520759583,0
8,16,64,15,16,4,4,0.9305993914604187,0
8,16,66,659,660,4,4,0.9084045886993408,0
8,16,73,662,663,4,4,0.9313796162605286,0
8,16,73,15,16,4,4,0.9305993914604187,0
8,16,73,665,666,4,4,0.9121396541595459,0
8,16,77,687,714,4,4,0.9173964262008667,0
8,16,82,659,660,5,5,0.9084045886993408,0
8,16,87,662,663,5,5,0.9313796162605286,0
8,16,108,687,714,6,6,0.9173963069915771,0
8,16,110,687,714,6,6,0.9173963069915771,0
8,16,111,659,660,6,6,0.9084045886993408,0
8,16,111,12,13,6,6,0.9018519520759583,0
8,16,125,15,16,7,7,0.9305993914604187,0
8,16,125,665,666,7,7,0.9121396541595459,0
8,16,125,659,660,7,7,0.9084045886993408,0
8,16,125,12,13,7,7,0.9018519520759583,0
8,24,5,90,112,0,0,0.9457111358642578,0
8,24,5,14,15,0,0,0.934208333492279,0
8,24,5,665,666,0,0,0.9236806035041809,0
8,24,5,659,660,0,0,0.918337881565094,0
8,24,5,56,605,0,0,0.9042946100234985,0
8,24,6,19,668,0,0,0.9032341837882996,0
8,24,10,15,16,0,0,0.9368665218353271,0
8,24,10,662,663,0,0,0.9261780381202698,0
8,24,10,665,666,0,0,0.9236806035041809,0
8,24,10,659,660,0,0,0.918337881565094,0
8,24,10,13,14,0,0,0.9079713225364685,0
8,24,13,659,660,0,0,0.918337881565094,0
8,24,13,667,668,0,0,0.9000027179718018,0
8,24,22,78,111,1,1,0.9723010659217834,0
8,24,22,129,131,1,1,0.9706172943115234,0
8,24,22,56,58,1,1,0.9632178544998169,0
8,24,22,90,112,1,1,0.9457111358642578,0
8,24,22,86,123,1,1,0.9437875747680664,0
8,24,22,79,614,1,1,0.9286319017410278,0
8,24,22,69,605,1,1,0.9200314879417419,0
8,24,32,78,111,2,2,0.9723010659217834,0
8,24,32,129,131,2,2,0.9706172943115234,0
8,24,32,56,58,2,2,0.9632178544998169,0
8,24,32,90,112,2,2,0.9457111358642578,0
8,24,32,86,123,2,2,0.9437875747680664,0
8,24,32,79,614,2,2,0.9286319017410278,0
8,24,32,69,605,2,2,0.9200314879417419,0
8,24,34,78,111,2,2,0.9723010659217834,0
8,24,34,79,131,2,2,0.9549785256385803,0
8,24,34,86,123,2,2,0.9437875747680664,0
8,24,37,12,13,2,2,0.9064786434173584,0
8,24,40,79,111,2,2,0.967857837677002,0
8,24,51,665,666,3,3,0.9236804842948914,0
8,24,51,667,668,3,3,0.9000029563903809,0
8,24,52,78,111,3,3,0.9723010659217834,0
8,24,52,129,131,3,3,0.9706172943115234,0
8,24,52,56,58,3,3,0.9632178544998169,0
8,24,52,90,112,3,3,0.9457111358642578,0
8,24,52,86,123,3,3,0.9437875747680664,0
8,24,52,79,614,3,3,0.9286319017410278,0
8,24,52,69,605,3,3,0.9200314879417419,0
8,24,53,16,17,3,3,0.9276109933853149,0
8,24,53,18,19,3,3,0.9041981101036072,0
8,24,53,667,668,3,3,0.9000027179718018,0
8,24,54,15,16,3,3,0.9368665218353271,0
8,24,65,56,129,4,4,0.9594034552574158,0
8,24,65,86,123,4,4,0.9437875747680664,0
8,24,65,69,605,4,4,0.9200314879417419,0
8,24,66,662,663,4,4,0.926177978515625,0
8,24,69,18,19,4,4,0.9041981101036072,0
8,24,76,56,58,4,4,0.9632178544998169,0
8,24,77,16,17,4,4,0.9276107549667358,0
8,24,81,662,663,5,5,0.9261780381202698,0
8,24,81,665,666,5,5,0.9236806035041809,0
8,24,81,659,660,5,5,0.918337881565094,0
8,24,81,13,14,5,5,0.9079713225364685,0
8,24,81,18,19,5,5,0.9041981101036072,0
8,24,86,69,605,5,5,0.9200314879417419,0
8,24,87,78,111,5,5,0.9723010063171387,0
8,24,87,129,131,5,5,0.9706170558929443,0
8,24,87,56,58,5,5,0.9632178544998169,0
8,24,87,86,123,5,5,0.943787693977356,0
8,24,87,79,614,5,5,0.928631603717804,0
8,24,87,90,103,5,5,0.9071933031082153,0
8,24,88,659,660,5,5,0.918337881565094,0
8,24,88,12,13,5,5,0.9064788818359375,0
8,24,88,18,19,5,5,0.9041981101036072,0
8,24,100,58,123,6,6,0.9399893879890442,1
8,24,101,15,16,6,6,0.9368665218353271,1
8,24,101,17,18,6,6,0.9082305431365967,1
8,24,101,13,14,6,6,0.9079713225364685,1
8,24,105,15,16,6,6,0.9368665218353271,1
8,24,105,662,663,6,6,0.9261780381202698,1
8,24,105,69,605,6,6,0.9200314879417419,1
8,24,105,103,129,6,6,0.9191413521766663,1
8,24,105,13,14,6,6,0.9079713225364685,1
8,24,109,14,15,6,6,0.934208333492279,1
8,24,109,12,13,6,6,0.9064788818359375,1
8,24,110,15,16,6,6,0.9368665218353271,1
8,24,110,662,663,6,6,0.9261780381202698,1
8,24,110,17,18,6,6,0.9082305431365967,1
8,24,113,665,666,7,7,0.9236806035041809,0
8,24,113,19,668,7,7,0.9032341241836548,0
8,24,114,15,16,7,7,0.9368665218353271,0
8,24,114,665,666,7,7,0.9236806035041809,0
8,24,115,78,111,7,7,0.9723010659217834,0
8,24,115,129,131,7,7,0.9706172943115234,0
8,24,115,56,58,7,7,0.9632178544998169,0
8,24,115,90,112,7,7,0.9457111358642578,0
8,24,115,86,123,7,7,0.9437875747680664,0
8,24,115,79,614,7,7,0.9286319017410278,0
8,24,115,69,605,7,7,0.9200314879417419,0
8,24,116,665,666,7,7,0.9236806035041809,0
8,24,118,129,131,7,7,0.9706172943115234,0
8,24,118,58,86,7,7,0.9474058151245117,0
8,24,118,90,112,7,7,0.9457111358642578,0
8,40,2,77,101,0,0,0.9197876453399658,0
8,40,2,57,59,0,0,0.9177113771438599,0
8,40,3,659,660,0,0,0.9654282927513123,0
8,40,3,16,17,0,0,0.9514609575271606,0
8,40,3,13,14,0,0,0.9486527442932129,0
8,40,3,662,663,0,0,0.9297877550125122,0
8,40,3,11,12,0,0,0.9245405197143555,0
8,40,3,127,128,0,0,0.9095780849456787,0
8,40,8,129,131,0,0,0.9740927815437317,0
8,40,8,90,112,0,0,0.9474279880523682,0
8,40,8,111,123,0,0,0.9238103628158569,0
8,40,13,711,727,0,0,0.9304715991020203,0
8,40,13,718,721,0,0,0.9049589037895203,0
8,40,15,659,660,0,0,0.9654282927513123,0
8,40,15,14,15,0,0,0.9630105495452881,0
8,40,15,16,17,0,0,0.9514609575271606,0
8,40,15,664,665,0,0,0.9504226446151733,0
8,40,15,123,129,0,0,0.9476041197776794,0
8,40,15,667,668,0,0,0.9353962540626526,0
8,40,15,12,13,0,0,0.932991087436676,0
8,40,17,79,131,1,1,0.9529558420181274,0
8,40,17,4,650,1,1,0.937207818031311,0
8,40,17,127,128,1,1,0.9095780849456787,0
8,40,17,75,99,1,1,0.9037504196166992,0
8,40,18,78,111,1,1,0.9552792310714722,0
8,40,18,86,123,1,1,0.9469950199127197,0
8,40,18,56,79,1,1,0.9381430745124817,0
8,40,18,614,628,1,1,0.9008729457855225,0
8,40,20,15,16,1,1,0.9614621996879578,0
8,40,20,18,19,1,1,0.9464021325111389,0
8,40,21,86,103,1,1,0.9391050934791565,0
8,40,21,671,672,1,1,0.9154766798019409,0
8,40,21,20,670,1,1,0.9116050004959106,0
8,40,21,605,628,1,1,0.9070073962211609,0
8,40,21,23,673,1,1,0.9004226326942444,0
8,40,29,665,666,1,1,0.9490761160850525,0
8,40,29,7,8,1,1,0.9338595867156982,0
8,40,29,52,53,1,1,0.9043897390365601,0
8,40,31,659,660,1,1,0.9654282927513123,0
8,40,31,14,15,1,1,0.9630105495452881,0
8,40,31,16,17,1,1,0.9514609575271606,0
8,40,31,664,665,1,1,0.9504226446151733,0
8,40,31,18,19,1,1,0.9464020133018494,0
8,40,31,56,78,1,1,0.94497150182724,0
8,40,31,667,668,1,1,0.9353962540626526,0
8,40,31,7,8,1,1,0.9338595867156982,0
8,40,31,50,73,1,1,0.9332234859466553,0
8,40,31,12,13,1,1,0.932991087436676,0
8,40,31,711,727,1,1,0.9304713010787964,0
8,40,31,26,677,1,1,0.9201705455780029,0
8,40,31,96,119,1,1,0.9183049201965332,0
8,40,31,671,672,1,1,0.9154766798019409,0
8,40,31,5,6,1,1,0.9129852056503296,0
8,40,31,20,670,1,1,0.9116050004959106,0
8,40,32,129,131,2,2,0.9740926027297974,1
8,40,32,78,111,2,2,0.9552792310714722,1
8,40,32,90,112,2,2,0.9474280476570129,1
8,40,32,79,123,2,2,0.9350180625915527,1
8,40,32,605,614,2,2,0.9208813309669495,1
8,40,32,635,636,2,2,0.9088597297668457,1
8,40,34,20,670,2,2,0.9116051197052002,1
8,40,35,57,59,2,2,0.9177113771438599,1
8,40,36,664,665,2,2,0.9504228234291077,1
8,40,36,18,19,2,2,0.9464021325111389,1
8,40,36,667,668,2,2,0.9353961944580078,1
8,40,36,17,666,2,2,0.9030498266220093,1
8,40,37,711,727,2,2,0.9304713010787964,1
8,40,37,718,721,2,2,0.9049591422080994,1
8,40,38,13,14,2,2,0.9486527442932129,1
8,40,38,50,73,2,2,0.9332234859466553,1
8,40,38,11,12,2,2,0.9245405197143555,1
8,40,38,26,677,2,2,0.9201705455780029,1
8,40,38,96,119,2,2,0.9183049201965332,1
8,40,38,5,6,2,2,0.9129852056503296,1
8,40,38,660,661,2,2,0.9124675393104553,1
8,40,38,43,45,2,2,0.9035758972167969,1
8,40,40,718,721,2,2,0.9049591422080994,1
8,40,43,129,131,2,2,0.9740927815437317,1
8,40,43,86,123,2,2,0.9469950199127197,1
8,40,44,52,53,2,2,0.9043896794319153,1
8,40,45,129,131,2,2,0.9740926027297974,1
8,40,45,78,111,2,2,0.9552792310714722,1
8,40,45,75,99,2,2,0.9037504196166992,1
8,40,47,659,660,2,2,0.9654282927513123,1
8,40,47,56,69,2,2,0.9462273716926575,1
8,40,47,667,668,2,2,0.9353962540626526,1
8,40,47,7,8,2,2,0.9338595867156982,1
8,40,47,50,73,2,2,0.9332234859466553,1
8,40,47,11,12,2,2,0.9245405197143555,1
8,40,47,26,677,2,2,0.9201705455780029,1
8,40,47,96,119,2,2,0.9183049201965332,1
8,40,47,671,672,2,2,0.9154766798019409,1
8,40,47,605,628,2,2,0.9070073962211609,1
8,40,51,711,727,3,3,0.9304713010787964,0
8,40,53,50,73,3,3,0.9332234859466553,0
8,40,57,58,86,3,3,0.9434778094291687,0
8,40,57,605,614,3,3,0.9208813309669495,0
8,40,57,69,112,3,3,0.9106872081756592,0
8,40,58,20,670,3,3,0.9116050004959106,0
8,40,58,23,673,3,3,0.9004226326942444,0
8,40,61,659,660,3,3,0.9654282927513123,0
8,40,61,14,15,3,3,0.9630105495452881,0
8,40,61,18,19,3,3,0.9464020133018494,0
8,40,61,58,86,3,3,0.9434778094291687,0
8,40,61,667,668,3,3,0.9353962540626526,0
8,40,61,7,8,3,3,0.9338595867156982,0
8,40,61,50,73,3,3,0.9332234859466553,0
8,40,61,12,13,3,3,0.932991087436676,0
8,40,61,26,677,3,3,0.9201705455780029,0
8,40,61,96,119,3,3,0.9183049201965332,0
8,40,61,43,68,3,3,0.9170600175857544,0
8,40,61,671,672,3,3,0.9154766798019409,0
8,40,61,5,6,3,3,0.9129852056503296,0
8,40,61,69,90,3,3,0.9073666930198669,0
8,40,61,614,644,3,3,0.9046668410301208,0
8,40,63,662,663,3,3,0.9297876358032227,0
8,40,66,90,112,4,4,0.9474280476570129,0
8,40,66,77,101,4,4,0.9197876453399658,0
8,40,66,127,128,4,4,0.9095780849456787,0
8,40,67,56,69,4,4,0.9462273716926575,0
8,40,67,671,672,4,4,0.9154766798019409,0
8,40,67,605,628,4,4,0.9070073962211609,0
8,40,67,17,666,4,4,0.9030502438545227,0
8,40,70,4,650,4,4,0.937207818031311,0
8,40,70,23,673,4,4,0.9004226326942444,0
8,40,71,77,101,4,4,0.9197876453399658,0
8,40,71,635,636,4,4,0.9088597297668457,0
8,40,73,14,15,4,4,0.9630105495452881,0
8,40,73,4,650,4,4,0.937207818031311,0
8,40,73,23,673,4,4,0.9004226326942444,0
8,40,77,52,53,4,4,0.9043896794319153,0
8,40,81,4,650,5,5,0.9372079372406006,0
8,40,81,23,673,5,5,0.9004227519035339,0
8,40,84,78,111,5,5,0.9552792310714722,0
8,40,84,56,69,5,5,0.946227490901947,0
8,40,87,4,650,5,5,0.937207818031311,0
8,40,87,662,663,5,5,0.9297877550125122,0
8,40,91,19,668,5,5,0.9195462465286255,0
8,40,94,711,727,5,5,0.9304715991020203,0
8,40,95,662,663,5,5,0.9297877550125122,0
8,40,95,127,128,5,5,0.9095780849456787,0
8,40,95,75,99,5,5,0.9037504196166992,0
8,40,97,662,663,6,6,0.9297876358032227,0
8,40,100,711,727,6,6,0.9304713010787964,0
8,40,100,718,721,6,6,0.9049591422080994,0
8,40,101,718,721,6,6,0.9049589037895203,0
8,40,103,4,650,6,6,0.937207818031311,0
8,40,103,20,670,6,6,0.9116050004959106,0
8,40,103,75,99,6,6,0.9037504196166992,0
8,40,103,23,673,6,6,0.9004226326942444,0
8,40,108,129,131,6,6,0.9740926027297974,0
8,40,108,78,111,6,6,0.9552792310714722,0
8,40,108,90,112,6,6,0.9474280476570129,0
8,40,108,86,123,6,6,0.9469951391220093,0
8,40,108,58,79,6,6,0.9328048825263977,0
8,40,108,77,101,6,6,0.9197876453399658,0
8,40,108,57,59,6,6,0.9177113771438599,0
8,40,108,635,636,6,6,0.9088597297668457,0
8,40,108,52,53,6,6,0.9043896794319153,0
8,40,110,77,101,6,6,0.9197876453399658,0
8,40,110,57,59,6,6,0.9177113771438599,0
8,40,110,90,103,6,6,0.9093356132507324,0
8,40,110,612,635,6,6,0.9012394547462463,0
8,40,113,43,68,7,7,0.9170598983764648,0
8,40,114,129,131,7,7,0.9740926027297974,0
8,40,114,78,111,7,7,0.9552792310714722,0
8,40,114,56,58,7,7,0.9506084322929382,0
8,40,114,86,123,7,7,0.9469951391220093,0
8,40,114,79,103,7,7,0.9278449416160583,0
8,40,114,77,101,7,7,0.9197876453399658,0
8,40,114,69,112,7,7,0.9106872081756592,0
8,40,114,605,628,7,7,0.9070073962211609,0
8,40,115,79,103,7,7,0.9278449416160583,0
8,40,117,56,58,7,7,0.9506084322929382,0
8,40,118,662,663,7,7,0.9297877550125122,0
8,40,120,659,660,7,7,0.9654282927513123,0
8,40,120,14,15,7,7,0.9630105495452881,0
8,40,120,16,17,7,7,0.9514609575271606,0
8,40,120,664,665,7,7,0.9504226446151733,0
8,40,120,18,19,7,7,0.9464020133018494,0
8,40,120,667,668,7,7,0.9353962540626526,0
8,40,120,7,8,7,7,0.9338595867156982,0
8,40,120,50,73,7,7,0.9332234859466553,0
8,40,120,12,13,7,7,0.932991087436676,0
8,40,120,26,677,7,7,0.9201705455780029,0
8,40,120,96,119,7,7,0.9183049201965332,0
8,40,120,43,68,7,7,0.9170600175857544,0
8,40,120,671,672,7,7,0.9154766798019409,0
8,40,120,5,6,7,7,0.9129852056503296,0
8,40,120,20,670,7,7,0.9116050004959106,0
8,40,123,52,53,7,7,0.9043897390365601,0
8,40,124,129,131,7,7,0.9740927815437317,0
8,40,124,4,650,7,7,0.9372079372406006,0
8,40,124,90,103,7,7,0.9093353152275085,0
8,40,125,659,660,7,7,0.9654282927513123,0
8,40,125,14,15,7,7,0.9630105495452881,0
8,40,125,78,79,7,7,0.954087495803833,0
8,40,125,16,17,7,7,0.9514609575271606,0
8,40,125,56,58,7,7,0.9506084322929382,0
8,40,125,664,665,7,7,0.9504226446151733,0
8,40,125,18,19,7,7,0.9464020133018494,0
8,40,125,69,86,7,7,0.939515233039856,0
8,40,125,667,668,7,7,0.9353962540626526,0
8,40,125,7,8,7,7,0.9338595867156982,0
8,40,125,50,73,7,7,0.9332234859466553,0
8,40,125,12,13,7,7,0.932991087436676,0
8,40,125,605,614,7,7,0.9208813309669495,0
8,40,125,26,677,7,7,0.9201705455780029,0
8,40,125,96,119,7,7,0.9183049201965332,0
8,40,125,43,68,7,7,0.9170600175857544,0
8,40,125,671,672,7,7,0.9154766798019409,0
8,40,125,5,6,7,7,0.9129852056503296,0
8,40,125,90,103,7,7,0.9093356132507324,0
8,40,126,43,68,7,7,0.9170600175857544,0
9,16,20,447,475,1,1,0.904375433921814,1
9,16,20,474,481,1,1,0.9037532806396484,1
9,16,21,447,475,1,1,0.904375433921814,1
9,16,22,81,92,1,1,0.9007489681243896,1
9,16,27,473,480,1,1,0.9130926728248596,1
9,16,27,447,475,1,1,0.904375433921814,1
9,16,27,474,481,1,1,0.9037532806396484,1
9,16,29,473,480,1,1,0.9130926728248596,1
9,16,29,447,475,1,1,0.904375433921814,1
9,16,29,474,481,1,1,0.9037532806396484,1
9,16,36,473,480,2,2,0.9130926728248596,0
9,16,36,447,475,2,2,0.904375433921814,0
9,16,36,474,481,2,2,0.9037532806396484,0
9,16,60,473,480,3,3,0.9130926728248596,0
9,16,60,447,475,3,3,0.904375433921814,0
9,16,60,474,481,3,3,0.9037532806396484,0
9,16,62,473,480,3,3,0.9130924940109253,0
9,16,77,81,92,4,4,0.9007489681243896,0
9,16,79,81,92,4,4,0.9007489681243896,0
9,16,93,473,480,5,5,0.9130926728248596,0
9,16,93,447,475,5,5,0.904375433921814,0
9,16,93,81,92,5,5,0.9007489681243896,0
9,16,108,81,92,6,6,0.9007489681243896,0
9,16,110,81,92,6,6,0.9007489681243896,0
9,16,111,447,475,6,6,0.904375433921814,0
9,16,111,474,481,6,6,0.9037532806396484,0
9,16,117,81,92,7,7,0.9007489681243896,0
9,24,22,492,493,1,1,0.9295401573181152,0
9,24,22,451,462,1,1,0.9085761308670044,0
9,24,32,492,493,2,2,0.9295401573181152,1
9,24,32,451,462,2,2,0.9085761308670044,1
9,24,52,492,493,3,3,0.9295401573181152,0
9,24,52,451,462,3,3,0.9085761308670044,0
9,24,76,492,493,4,4,0.9295400381088257,0
9,24,87,492,493,5,5,0.9295401573181152,0
9,24,105,451,462,6,6,0.9085760116577148,0
9,24,115,492,493,7,7,0.9295401573181152,0
9,40,6,86,113,0,0,0.9115833044052124,1
9,40,8,492,493,0,0,0.9372482895851135,1
9,40,10,420,436,0,0,0.9123185276985168,1
9,40,21,451,462,1,1,0.9402369260787964,0
9,40,23,86,113,1,1,0.9115833044052124,0
9,40,31,403,404,1,1,0.9015294313430786,0
9,40,32,451,492,2,2,0.9416944980621338,0
9,40,34,420,436,2,2,0.912318229675293,0
9,40,38,403,404,2,2,0.9015294313430786,0
9,40,41,451,492,2,2,0.9416947364807129,0
9,40,41,462,493,2,2,0.9333944320678711,0
9,40,46,420,436,2,2,0.912318229675293,0
9,40,47,403,404,2,2,0.9015294313430786,0
9,40,58,420,436,3,3,0.912318229675293,0
9,40,61,403,404,3,3,0.9015294313430786,0
9,40,67,451,492,4,4,0.9416947364807129,0
9,40,67,403,404,4,4,0.9015294313430786,0
9,40,70,420,436,4,4,0.912318229675293,0
9,40,80,86,113,5,5,0.9115833044052124,0
9,40,85,86,113,5,5,0.9115833044052124,0
9,40,94,86,113,5,5,0.9115833044052124,0
9,40,98,420,436,6,6,0.912318229675293,0
9,40,109,86,113,6,6,0.9115833044052124,0
9,40,114,451,492,7,7,0.9416944980621338,0
9,40,120,403,404,7,7,0.9015294313430786,0
9,40,122,420,436,7,7,0.9123185276985168,0
9,40,124,492,493,7,7,0.9372482895851135,0
9,40,125,403,404,7,7,0.9015294313430786,0
9,40,126,451,462,7,7,0.9402369260787964,0
10,16,1,47,443,0,0,0.9465185403823853,0
10,16,1,88,484,0,0,0.9445228576660156,0
10,16,2,130,526,0,0,0.9718089699745178,0
10,16,2,83,479,0,0,0.9701730012893677,0
10,16,2,63,459,0,0,0.9643860459327698,0
10,16,2,77,473,0,0,0.9550114870071411,0
10,16,2,109,505,0,0,0.9542863965034485,0
10,16,2,104,500,0,0,0.930770754814148,0
10,16,2,131,527,0,0,0.9294320344924927,0
10,16,2,108,504,0,0,0.9161651730537415,0
10,16,2,107,503,0,0,0.9098389148712158,0
10,16,2,96,492,0,0,0.9065955281257629,0
10,16,5,79,475,0,0,0.9630393385887146,0
10,16,5,36,432,0,0,0.9557017087936401,0
10,16,5,109,505,0,0,0.9542863965034485,0
10,16,5,61,457,0,0,0.9524069428443909,0
10,16,5,25,421,0,0,0.9513905644416809,0
10,16,5,114,510,0,0,0.949985146522522,0
10,16,5,80,476,0,0,0.9497517943382263,0
10,16,5,10,406,0,0,0.9436219930648804,0
10,16,5,23,419,0,0,0.923525869846344,0
10,16,5,24,420,0,0,0.920650064945221,0
10,16,5,22,418,0,0,0.9011874198913574,0
10,16,6,45,441,0,0,0.9669752717018127,0
10,16,6,31,427,0,0,0.9605236053466797,0
10,16,6,17,413,0,0,0.9567295908927917,0
10,16,7,80,476,0,0,0.9497517347335815,0
10,16,10,74,470,0,0,0.9404458999633789,0
10,16,11,38,434,0,0,0.9724600911140442,0
10,16,11,68,464,0,0,0.9423621892929077,0
10,16,11,43,439,0,0,0.931027352809906,0
10,16,11,53,449,0,0,0.9306406378746033,0
10,16,13,63,459,0,0,0.9643860459327698,0
10,16,13,79,475,0,0,0.9630393385887146,0
10,16,13,80,476,0,0,0.9497517943382263,0
10,16,13,57,453,0,0,0.9485757946968079,0
10,16,13,47,443,0,0,0.9465183019638062,0
10,16,13,88,484,0,0,0.9445227980613708,0
10,16,13,29,425,0,0,0.9356420040130615,0
10,16,13,124,520,0,0,0.9293598532676697,0
10,16,13,24,420,0,0,0.920650064945221,0
10,16,13,118,514,0,0,0.9095090627670288,0
10,16,14,39,435,0,0,0.9676557183265686,0
10,16,14,98,494,0,0,0.9649573564529419,0
10,16,14,70,466,0,0,0.9586862921714783,0
10,16,14,101,497,0,0,0.9583562016487122,0
10,16,14,56,452,0,0,0.9533066749572754,0
10,16,14,57,453,0,0,0.9485757946968079,0
10,16,14,121,517,0,0,0.9485055208206177,0
10,16,14,47,443,0,0,0.9465183019638062,0
10,16,14,99,495,0,0,0.9456295371055603,0
10,16,14,73,469,0,0,0.9435392022132874,0
10,16,14,68,464,0,0,0.9423621892929077,0
10,16,14,106,502,0,0,0.9398189783096313,0
10,16,14,44,440,0,0,0.93929523229599,0
10,16,14,105,501,0,0,0.936900794506073,0
10,16,14,84,480,0,0,0.9357660412788391,0
10,16,14,29,425,0,0,0.9356420040130615,0
10,16,14,71,467,0,0,0.9326695799827576,0
10,16,14,43,439,0,0,0.931027352809906,0
10,16,14,53,449,0,0,0.9306406378746033,0
10,16,14,124,520,0,0,0.9293598532676697,0
10,16,14,59,455,0,0,0.9220029711723328,0
10,16,14,19,415,0,0,0.9188128113746643,0
10,16,14,72,468,0,0,0.917199969291687,0
10,16,14,33,429,0,0,0.9147645831108093,0
10,16,14,28,424,0,0,0.9133017659187317,0
10,16,14,113,509,0,0,0.9124626517295837,0
10,16,14,118,514,0,0,0.9095090627670288,0
10,16,15,130,526,0,0,0.9718089699745178,0
10,16,15,122,518,0,0,0.9672045707702637,0
10,16,15,60,456,0,0,0.9656626582145691,0
10,16,15,77,473,0,0,0.9550114870071411,0
10,16,15,100,496,0,0,0.9517463445663452,0
10,16,15,64,460,0,0,0.9204559326171875,0
10,16,17,90,486,1,1,0.9589706659317017,1
10,16,17,22,418,1,1,0.9011874198913574,1
10,16,20,38,434,1,1,0.9724600911140442,1
10,16,20,100,496,1,1,0.9517463445663452,1
10,16,20,84,480,1,1,0.9357660412788391,1
10,16,21,45,441,1,1,0.9669750928878784,1
10,16,21,78,474,1,1,0.9654434323310852,1
10,16,21,63,459,1,1,0.9643860459327698,1
10,16,21,79,475,1,1,0.9630393385887146,1
10,16,21,31,427,1,1,0.9605237245559692,1
10,16,21,112,508,1,1,0.9555739164352417,1
10,16,21,64,460,1,1,0.9204559326171875,1
10,16,21,96,492,1,1,0.9065955281257629,1
10,16,22,117,513,1,1,0.9664178490638733,1
10,16,22,36,432,1,1,0.9557017087936401,1
10,16,22,103,499,1,1,0.9541344046592712,1
10,16,22,25,421,1,1,0.9513905644416809,1
10,16,22,128,524,1,1,0.9491958022117615,1
10,16,22,125,521,1,1,0.9456799030303955,1
10,16,22,92,488,1,1,0.9415209293365479,1
10,16,22,105,501,1,1,0.936900794506073,1
10,16,22,104,500,1,1,0.930770754814148,1
10,16,22,113,509,1,1,0.9124626517295837,1
10,16,22,107,503,1,1,0.9098389148712158,1
10,16,23,130,526,1,1,0.9718089699745178,1
10,16,23,37,433,1,1,0.9678249955177307,1
10,16,23,122,518,1,1,0.9672045707702637,1
