combine_ms,dispatch_ms,expert_backend,expert_ms,iteration,layers,max_expert_load,mean_active_experts,mean_expert_load_cv,mean_expert_max_mean,mean_rank_load_cv,mean_rank_max_mean,prepare_finalize_backend,prompt_tokens,t_moe_ms,topology,wall_ms,workload
0.5952960010617971,0.9396799898240715,TritonExperts,31.545343816280365,1,48,1287.0,127.08333333333333,0.7258677719012631,1.0410649863645542,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,293.71337699890137,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,841.054195,vision_heavy
0.5943360002711415,0.9073919989168644,TritonExperts,31.12876784801483,2,48,1287.0,127.08333333333333,0.7258677719012631,1.034418059773141,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,290.11971139907837,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,819.133532,vision_heavy
0.5945599963888526,0.8951360022183508,TritonExperts,31.23990398645401,3,48,1287.0,127.08333333333333,0.7258677719012631,1.0371947475103138,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,287.9430413246155,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,811.685899,vision_heavy
0.5943679995834827,0.8791039977222681,TritonExperts,31.112864017486572,4,48,1287.0,127.08333333333333,0.7258677719012631,1.0323834931050773,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,285.43772888183594,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,837.319411,vision_heavy
0.591584000736475,0.8868159945122898,TritonExperts,31.19619208574295,5,48,1287.0,127.08333333333333,0.7258677719012631,1.040654455610149,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,299.26227283477783,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,830.116928,vision_heavy
0.5936960009858012,0.8762880004942417,TritonExperts,31.50659191608429,6,48,1287.0,127.08333333333333,0.7258677719012631,1.0401493342052177,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,297.5970883369446,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,830.843457,vision_heavy
0.5939519982784986,0.8561599999666214,TritonExperts,30.90806394815445,7,48,1287.0,127.08333333333333,0.7258677719012631,1.033424543186266,0.10024243064794837,1.1310300084308145,MoEPrepareAndFinalizeNoDPEPModular,3163,285.67945623397827,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,818.615458,vision_heavy
0.5730240028351545,0.9585920013487339,TritonExperts,26.56051230430603,0,48,1502.0,126.91666666666667,0.809817046141792,1.0223902149777448,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,273.710081577301,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,507.848252,mixed
0.5724159991368651,0.8992960061877966,TritonExperts,26.454848051071167,1,48,1502.0,126.91666666666667,0.809817046141792,1.0189762011411014,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,269.70639991760254,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,569.189288,mixed
0.5747520010918379,0.8922560042701662,TritonExperts,27.319584131240845,2,48,1502.0,126.91666666666667,0.809817046141792,1.0368064343677532,0.11833372237152678,1.158480173174498,MoEPrepareAndFinalizeNoDPEPModular,3022,269.6508469581604,modality_aware_tp_ep_crossover_poc_20260904_final_tp_only,565.800706,mixed
