active_experts,combine_ms,critical_rank,dispatch_ms,expert_backend,expert_load_cv,expert_max_mean_rank,expert_ms,full_moe_mean_rank_ms,full_moe_ms,iteration,layer,max_expert_load,mean_active_expert_load,prepare_finalize_backend,rank_count,rank_cv,rank_max_mean_load,topology,total_assignments,workload
128,0.012319999746978283,0,0.01696000061929226,TritonExperts,0.6874890387904619,1.0383661077174233,0.642624020576477,5.569952011108398,5.595935821533203,1,20,708.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.0930639384565542,1.1369953673064195,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012000000104308128,0,0.031808000057935715,TritonExperts,0.7571914313927696,1.0263864300494527,0.6304640173912048,5.545823931694031,5.571263790130615,1,21,1041.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.18606980989113972,1.2615817339510258,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01206399966031313,2,0.01836800016462803,TritonExperts,0.7297797140344062,1.0160759554620646,0.6178879737854004,5.599912047386169,5.630080223083496,1,22,759.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.12028759519459731,1.1962276637988087,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012799999676644802,2,0.017376000061631203,TritonExperts,0.8316956230257375,1.0170607198420571,0.6180800199508667,5.567039966583252,5.592735767364502,1,23,1003.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.05142951538586204,1.0762739907346128,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012191999703645706,1,0.019039999693632126,TritonExperts,0.7084331117765728,1.0749745740163765,0.6511679887771606,5.66866397857666,5.695583820343018,1,24,718.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.07598983996468518,1.128391793514229,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012095999903976917,3,0.018688000738620758,TritonExperts,0.719400568720116,1.0139983185469845,0.6154239773750305,5.638775944709778,5.677311897277832,1,25,696.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.07221512440452275,1.0914956982131039,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012032000347971916,2,0.01836800016462803,TritonExperts,0.6833174156093287,1.0272131352883724,0.6229760050773621,5.615000128746033,5.648928165435791,1,26,660.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.11540895428670751,1.1935804103242886,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01190400030463934,0,0.01820800080895424,TritonExperts,0.6553506423798772,1.0522695654512604,0.6413120031356812,5.5203999280929565,5.546239852905273,1,27,595.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.11397910098932276,1.108041032428855,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012095999903976917,2,0.033055998384952545,TritonExperts,0.7602089737250207,1.0175775493840473,0.6191999912261963,5.631631970405579,5.673503875732422,1,28,752.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.10125913506503888,1.0742885506287227,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012160000391304493,2,0.019200000911951065,TritonExperts,0.7022345071649109,1.0172708398377988,0.6139839887619019,5.5520079135894775,5.582655906677246,1,29,693.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.14958533175699817,1.2309728656518861,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.01235199999064207,2,0.0180479995906353,TritonExperts,0.6908266499377835,1.0213609620168465,0.6101120114326477,5.558536052703857,5.585824012756348,1,30,716.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.08589156134762334,1.0719722038385175,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012095999903976917,1,0.018271999433636665,TritonExperts,0.7035558599386728,1.0288810188019226,0.6258559823036194,5.626288056373596,5.652639865875244,1,31,566.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.1026679650553379,1.0929847782925215,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
128,0.012543999589979649,0,0.018783999606966972,TritonExperts,0.6532349392387328,1.0299237039961213,0.6134719848632812,5.515312075614929,5.544928073883057,1,32,598.0,188.875,MoEPrepareAndFinalizeNoDPEPModular,4,0.14138924721684898,1.2370946393117142,modality_aware_tp_ep_crossover_poc_20260904_final_ep4,24176,mixed
