run_id,candidate,research_question,start_utc,end_utc,physical_gpus,elapsed_seconds,gpu_hours,kind,valid,artifact
large_matched_control_20260909_v1/b0_layer_sampled:r1:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:23.330093+00:00,2026-09-09T04:30:26.450390+00:00,"4,5,6,7",3.1202969551086426,0.0034669966167873807,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b0_layer_sampled:r1:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:26.452380+00:00,2026-09-09T04:30:30.209283+00:00,"4,5,6,7",3.7569031715393066,0.004174336857265896,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b0_layer_sampled:r1:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:30.211676+00:00,2026-09-09T04:30:33.343986+00:00,"4,5,6,7",3.132310628890991,0.0034803451432122126,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b0_layer_sampled:r1:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:33.346096+00:00,2026-09-09T04:30:36.488808+00:00,"4,5,6,7",3.142711639404297,0.0034919018215603297,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b0_layer_sampled:r1:four_real_charts_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:36.491846+00:00,2026-09-09T04:30:39.791720+00:00,"4,5,6,7",3.2998733520507812,0.0036665259467230905,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b0_layer_sampled:r1:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:39.793690+00:00,2026-09-09T04:30:43.086663+00:00,"4,5,6,7",3.2929725646972656,0.0036588584052191842,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b0_layer_sampled:r1:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:30:43.088353+00:00,2026-09-09T04:30:46.908178+00:00,"4,5,6,7",3.8198251724243164,0.004244250191582574,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b0_layer_sampled
large_matched_control_20260909_v1/b1_clean:r0:matched_natural_text_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:37:56.543586+00:00,2026-09-09T04:38:01.326103+00:00,"4,5,6,7",4.782517194747925,0.005313907994164361,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:01.330159+00:00,2026-09-09T04:38:05.846044+00:00,"4,5,6,7",4.515884876251221,0.005017649862501357,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:05.848378+00:00,2026-09-09T04:38:11.234640+00:00,"4,5,6,7",5.386261940002441,0.005984735488891601,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:11.238013+00:00,2026-09-09T04:38:15.747196+00:00,"4,5,6,7",4.509182453155518,0.0050102027257283525,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:15.750006+00:00,2026-09-09T04:38:20.209061+00:00,"4,5,6,7",4.459055423736572,0.004954506026373969,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:four_real_charts_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:20.211990+00:00,2026-09-09T04:38:24.939976+00:00,"4,5,6,7",4.727986097335815,0.005253317885928684,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:24.942089+00:00,2026-09-09T04:38:29.643942+00:00,"4,5,6,7",4.701853036880493,0.005224281152089436,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r0:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:29.645871+00:00,2026-09-09T04:38:35.124388+00:00,"4,5,6,7",5.478517532348633,0.006087241702609592,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:35.127189+00:00,2026-09-09T04:38:39.663304+00:00,"4,5,6,7",4.5361151695251465,0.005040127966139052,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:39.665138+00:00,2026-09-09T04:38:44.127420+00:00,"4,5,6,7",4.462282657623291,0.004958091841803657,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:44.130423+00:00,2026-09-09T04:38:48.830556+00:00,"4,5,6,7",4.700133323669434,0.005222370359632704,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:48.833045+00:00,2026-09-09T04:38:54.208259+00:00,"4,5,6,7",5.375213861465454,0.005972459846072727,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:54.211712+00:00,2026-09-09T04:38:58.741084+00:00,"4,5,6,7",4.529372692108154,0.005032636324564616,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:38:58.743072+00:00,2026-09-09T04:39:04.102924+00:00,"4,5,6,7",5.359852313995361,0.005955391459994846,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:four_real_charts_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:39:04.105593+00:00,2026-09-09T04:39:08.824962+00:00,"4,5,6,7",4.7193684577941895,0.005243742730882433,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_clean:r1:matched_natural_text_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:39:08.826859+00:00,2026-09-09T04:39:13.456007+00:00,"4,5,6,7",4.62914776802063,0.005143497520022922,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_clean
large_matched_control_20260909_v1/b1_layer_sampled:r0:matched_natural_text_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:04.362428+00:00,2026-09-09T04:35:08.829832+00:00,"4,5,6,7",4.467403888702393,0.004963782098558214,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:08.832626+00:00,2026-09-09T04:35:13.019773+00:00,"4,5,6,7",4.187146902084351,0.004652385446760389,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:13.021823+00:00,2026-09-09T04:35:17.883950+00:00,"4,5,6,7",4.862126350402832,0.005402362611558702,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:17.886665+00:00,2026-09-09T04:35:22.043883+00:00,"4,5,6,7",4.157217979431152,0.004619131088256836,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:22.045736+00:00,2026-09-09T04:35:26.180625+00:00,"4,5,6,7",4.134888410568237,0.00459432045618693,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:four_real_charts_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:26.183482+00:00,2026-09-09T04:35:30.512967+00:00,"4,5,6,7",4.3294854164123535,0.0048105393515692815,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:30.514938+00:00,2026-09-09T04:35:34.801737+00:00,"4,5,6,7",4.286798715591431,0.004763109683990479,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r0:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:34.804011+00:00,2026-09-09T04:35:39.838020+00:00,"4,5,6,7",5.034008979797363,0.005593343310885959,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:39.840795+00:00,2026-09-09T04:35:43.986842+00:00,"4,5,6,7",4.146047353744507,0.004606719281938341,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:43.988741+00:00,2026-09-09T04:35:48.114676+00:00,"4,5,6,7",4.125935316085815,0.004584372573428684,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:48.118799+00:00,2026-09-09T04:35:52.377678+00:00,"4,5,6,7",4.2588791847229,0.004732087983025445,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:52.379668+00:00,2026-09-09T04:35:57.403717+00:00,"4,5,6,7",5.024049520492554,0.005582277244991727,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:35:57.406406+00:00,2026-09-09T04:36:01.576529+00:00,"4,5,6,7",4.170122146606445,0.0046334690517849395,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:36:01.578454+00:00,2026-09-09T04:36:06.328001+00:00,"4,5,6,7",4.749547481536865,0.005277274979485406,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:four_real_charts_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:36:06.330624+00:00,2026-09-09T04:36:10.700275+00:00,"4,5,6,7",4.369650363922119,0.0048551670710245765,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b1_layer_sampled:r1:matched_natural_text_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:36:10.702168+00:00,2026-09-09T04:36:14.967870+00:00,"4,5,6,7",4.265702247619629,0.00473966916402181,mechanism_diagnostic,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b1_layer_sampled
large_matched_control_20260909_v1/b2_clean:r0:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:43:56.190243+00:00,2026-09-09T04:43:59.250312+00:00,"4,5,6,7",3.060068368911743,0.0034000759654574924,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:43:59.252785+00:00,2026-09-09T04:44:02.364943+00:00,"4,5,6,7",3.1121575832366943,0.003457952870262994,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:02.369482+00:00,2026-09-09T04:44:05.632195+00:00,"4,5,6,7",3.262713670730591,0.0036252374119228785,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:05.634699+00:00,2026-09-09T04:44:09.438026+00:00,"4,5,6,7",3.8033273220062256,0.004225919246673584,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:09.441512+00:00,2026-09-09T04:44:12.469121+00:00,"4,5,6,7",3.02760910987854,0.0033640101220872667,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:12.472272+00:00,2026-09-09T04:44:16.233253+00:00,"4,5,6,7",3.7609801292419434,0.004178866810268826,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:four_real_charts_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:16.236540+00:00,2026-09-09T04:44:19.498328+00:00,"4,5,6,7",3.2617878913879395,0.0036242087682088215,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r0:matched_natural_text_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:19.500792+00:00,2026-09-09T04:44:22.871836+00:00,"4,5,6,7",3.3710439205169678,0.003745604356129964,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r1:four_real_charts_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:22.875902+00:00,2026-09-09T04:44:26.143866+00:00,"4,5,6,7",3.267963171005249,0.0036310701900058324,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r1:matched_natural_text_long:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:26.146506+00:00,2026-09-09T04:44:29.156575+00:00,"4,5,6,7",3.0100693702697754,0.0033445215225219728,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r1:matched_natural_text_short:b1,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:29.159250+00:00,2026-09-09T04:44:32.154205+00:00,"4,5,6,7",2.994955062866211,0.003327727847629123,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r1:matched_natural_text_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:32.156785+00:00,2026-09-09T04:44:35.165882+00:00,"4,5,6,7",3.0090978145599365,0.003343442016177707,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r1:four_real_charts_long:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:35.170364+00:00,2026-09-09T04:44:38.948583+00:00,"4,5,6,7",3.7782187461853027,0.004198020829094781,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
large_matched_control_20260909_v1/b2_clean:r1:four_real_charts_short:b4,COMMON_VL_TRANSFER,Real-image operation cost and observer overhead; same-host request interval union,2026-09-09T04:44:38.951432+00:00,2026-09-09T04:44:42.588766+00:00,"4,5,6,7",3.637334108352661,0.004041482342614068,measurement,COHORT_TRANSFER_DIAGNOSTIC_UTC_PLACEMENT_APPROX,poc_flashvep/deepep_revalidation/results/scheduling_overlap_successor_mining_20260908_161510/vl_transfer/large_matched_control_20260909_v1/b2_clean
