modality,request_id,pair_id,token_bucket,layer,predicted_rank,actual_rank,correct,imbalance_cv
vision,histology,8,medium,37,0,2,0,0.14590265101551644
vision,histology,8,medium,38,0,3,0,0.1040766737554215
vision,histology,8,medium,39,1,3,0,0.24188735902173292
vision,histology,8,medium,40,1,1,1,0.0939061965846178
vision,histology,8,medium,41,2,2,1,0.14765629824298898
vision,histology,8,medium,42,1,1,1,0.21399980864797463
vision,histology,8,medium,43,1,1,1,0.1257139550256283
vision,histology,8,medium,44,1,1,1,0.13508391412713971
vision,histology,8,medium,45,0,3,0,0.21763818685536993
vision,histology,8,medium,46,0,0,1,0.09733075606168168
vision,histology,8,medium,47,0,1,0,0.2017627488060444
vision,logo,11,medium,0,1,1,1,0.12248812245309545
vision,logo,11,medium,1,1,1,1,0.23420889084383892
vision,logo,11,medium,2,0,0,1,0.17793000622007213
vision,logo,11,medium,3,1,3,0,0.03243182987608218
vision,logo,11,medium,4,0,3,0,0.13569870698859926
vision,logo,11,medium,5,1,1,1,0.03692365193196508
vision,logo,11,medium,6,2,2,1,0.22543278521156698
vision,logo,11,medium,7,1,1,1,0.06407906515692159
vision,logo,11,medium,8,2,3,0,0.09806814483214839
vision,logo,11,medium,9,0,1,0,0.23638597441731124
vision,logo,11,medium,10,3,2,0,0.12226504678649236
vision,logo,11,medium,11,3,3,1,0.16661848457590622
vision,logo,11,medium,12,1,1,1,0.1534692777346213
vision,logo,11,medium,13,3,2,0,0.13795209564910113
vision,logo,11,medium,14,1,3,0,0.1888577708617827
vision,logo,11,medium,15,1,3,0,0.11865233971010834
vision,logo,11,medium,16,2,0,0,0.13568687262700274
vision,logo,11,medium,17,2,2,1,0.156966128148243
vision,logo,11,medium,18,2,1,0,0.102111229310471
vision,logo,11,medium,19,3,3,1,0.19874301493843574
vision,logo,11,medium,20,0,2,0,0.3049887531383066
vision,logo,11,medium,21,1,1,1,0.15076680797703768
vision,logo,11,medium,22,3,2,0,0.19745818667869994
vision,logo,11,medium,23,3,3,1,0.15504122724506503
vision,logo,11,medium,24,0,1,0,0.13760827111435459
vision,logo,11,medium,25,3,3,1,0.27952968187987143
vision,logo,11,medium,26,1,3,0,0.13219199717498228
vision,logo,11,medium,27,1,3,0,0.19390896321159926
vision,logo,11,medium,28,2,1,0,0.14957449186283392
vision,logo,11,medium,29,2,2,1,0.26880226959708303
vision,logo,11,medium,30,2,1,0,0.1410429560569964
vision,logo,11,medium,31,3,3,1,0.16902501496910813
vision,logo,11,medium,32,0,2,0,0.2419952136543419
vision,logo,11,medium,33,3,3,1,0.06346211903091675
vision,logo,11,medium,34,3,3,1,0.12165937946564341
vision,logo,11,medium,35,3,3,1,0.15858443089966384
vision,logo,11,medium,36,3,1,0,0.14439040407855813
vision,logo,11,medium,37,3,2,0,0.16966982522190735
vision,logo,11,medium,38,0,2,0,0.05789113012621181
vision,logo,11,medium,39,1,1,1,0.2566449656703321
vision,logo,11,medium,40,1,2,0,0.12045224024305723
vision,logo,11,medium,41,2,1,0,0.14855647182417311
vision,logo,11,medium,42,1,1,1,0.09156460997359825
vision,logo,11,medium,43,1,1,1,0.0727408736293993
vision,logo,11,medium,44,1,3,0,0.07379292039395444
vision,logo,11,medium,45,0,0,1,0.1497890587381137
vision,logo,11,medium,46,2,3,0,0.1255120164508468
vision,logo,11,medium,47,0,3,0,0.23479780366794153
vision,method,23,large,0,0,1,0,0.12821766432925608
vision,method,23,large,1,3,3,1,0.17468359332000052
vision,method,23,large,2,0,1,0,0.13360328784520156
vision,method,23,large,3,1,1,1,0.20697732352920858
vision,method,23,large,4,1,1,1,0.22813848888420407
vision,method,23,large,5,0,3,0,0.1651926887124668
vision,method,23,large,6,2,2,1,0.31429532812972355
vision,method,23,large,7,3,3,1,0.24461671726213843
vision,method,23,large,8,1,1,1,0.15550990128068085
vision,method,23,large,9,3,3,1,0.1401914336589284
vision,method,23,large,10,2,2,1,0.1698037172164517
vision,method,23,large,11,0,0,1,0.22618843779248426
vision,method,23,large,12,2,2,1,0.27606713054788945
vision,method,23,large,13,1,1,1,0.16812072478216034
vision,method,23,large,14,0,0,1,0.34162339302165257
vision,method,23,large,15,1,1,1,0.2941305860630699
vision,method,23,large,16,2,2,1,0.13851761511376504
vision,method,23,large,17,1,2,0,0.05626310136975223
vision,method,23,large,18,2,1,0,0.3083101886271728
vision,method,23,large,19,0,0,1,0.20980895234744862
vision,method,23,large,20,1,1,1,0.176044663399618
vision,method,23,large,21,0,3,0,0.2017888885875587
vision,method,23,large,22,1,1,1,0.08447892869732956
vision,method,23,large,23,0,0,1,0.17292680979410152
vision,method,23,large,24,2,2,1,0.1791744194430841
vision,method,23,large,25,1,1,1,0.22017910120308948
vision,method,23,large,26,0,0,1,0.3256647857893159
vision,method,23,large,27,1,1,1,0.27802806090734894
vision,method,23,large,28,2,2,1,0.23704992624623472
vision,method,23,large,29,3,3,1,0.2171898505008131
vision,method,23,large,30,2,2,1,0.3091848388850406
vision,method,23,large,31,0,3,0,0.1932213298740723
vision,method,23,large,32,1,1,1,0.12851831563217705
vision,method,23,large,33,0,0,1,0.1623953222400761
vision,method,23,large,34,1,2,0,0.04759392248159639
vision,method,23,large,35,0,0,1,0.1518992140535222
vision,method,23,large,36,3,3,1,0.1313527947651707
vision,method,23,large,37,1,1,1,0.06335949463926299
vision,method,23,large,38,0,0,1,0.10343976266599557
vision,method,23,large,39,1,1,1,0.19613292738243499
vision,method,23,large,40,0,3,0,0.036305422698110094
vision,method,23,large,41,2,2,1,0.11512259605521799
vision,method,23,large,42,1,1,1,0.13389619344178802
vision,method,23,large,43,2,2,1,0.09607119928573522
vision,method,23,large,44,2,2,1,0.1916580428431566
vision,method,23,large,45,0,0,1,0.25073571815410073
vision,method,23,large,46,3,3,1,0.06654112765589468
vision,method,23,large,47,0,0,1,0.20070587752379615
vision,model_card,16,large,0,1,1,1,0.08039376665476518
vision,model_card,16,large,1,1,3,0,0.13716568187117753
vision,model_card,16,large,2,0,1,0,0.05193015679752234
vision,model_card,16,large,3,3,3,1,0.09453804391117697
vision,model_card,16,large,4,0,3,0,0.09841652004492263
vision,model_card,16,large,5,0,0,1,0.09261717030249332
vision,model_card,16,large,6,0,0,1,0.2810846253636816
vision,model_card,16,large,7,3,0,0,0.09014284356955772
vision,model_card,16,large,8,1,3,0,0.10892344854046108
vision,model_card,16,large,9,1,1,1,0.13169144617040318
vision,model_card,16,large,10,2,1,0,0.0873968392213634
vision,model_card,16,large,11,1,2,0,0.05731688908043731
vision,model_card,16,large,12,3,3,1,0.048722684637763324
vision,model_card,16,large,13,0,3,0,0.07169197429351758
vision,model_card,16,large,14,1,3,0,0.09288825663090125
vision,model_card,16,large,15,3,2,0,0.07372075167835612
vision,model_card,16,large,16,3,3,1,0.08220223885325996
vision,model_card,16,large,17,1,1,1,0.06298406668079563
vision,model_card,16,large,18,0,0,1,0.24913535566225917
vision,model_card,16,large,19,0,2,0,0.05840987495342256
vision,model_card,16,large,20,1,1,1,0.10010654609048272
vision,model_card,16,large,21,1,1,1,0.054735490224999725
vision,model_card,16,large,22,2,3,0,0.07245495257828242
vision,model_card,16,large,23,1,1,1,0.07280774569082718
vision,model_card,16,large,24,3,3,1,0.06593056717521537
vision,model_card,16,large,25,3,3,1,0.07372075167835612
vision,model_card,16,large,26,3,2,0,0.10722381562128067
vision,model_card,16,large,27,3,3,1,0.03777652089595778
vision,model_card,16,large,28,2,2,1,0.0967912003149321
vision,model_card,16,large,29,2,2,1,0.0987339024388279
vision,model_card,16,large,30,0,0,1,0.21346216723001854
vision,model_card,16,large,31,1,1,1,0.07694633492212431
vision,model_card,16,large,32,0,0,1,0.1122831463913409
vision,model_card,16,large,33,1,1,1,0.08423991965520193
vision,model_card,16,large,34,2,2,1,0.03164707010934854
vision,model_card,16,large,35,1,1,1,0.06796611574647168
vision,model_card,16,large,36,3,3,1,0.12601155160715707
vision,model_card,16,large,37,2,2,1,0.08299926590224713
vision,model_card,16,large,38,3,3,1,0.13480286692710397
vision,model_card,16,large,39,1,3,0,0.11589185793066845
vision,model_card,16,large,40,0,0,1,0.09998759997991268
vision,model_card,16,large,41,1,1,1,0.11742855083820511
vision,model_card,16,large,42,1,2,0,0.09369680984531714
vision,model_card,16,large,43,2,2,1,0.07814677962715219
vision,model_card,16,large,44,0,2,0,0.11395364236034837
vision,model_card,16,large,45,2,2,1,0.10910127998594193
vision,model_card,16,large,46,0,0,1,0.18827343796307947
vision,model_card,16,large,47,3,3,1,0.06581838948742559
vision,moon,6,small,0,1,2,0,0.22799832497164552
vision,moon,6,small,1,0,2,0,0.08480699203438714
vision,moon,6,small,2,1,2,0,0.16280679277854845
vision,moon,6,small,3,3,1,0,0.18068325101698726
vision,moon,6,small,4,0,3,0,0.16707967101693957
vision,moon,6,small,5,3,2,0,0.18491576617398026
vision,moon,6,small,6,2,2,1,0.17829253283068253
vision,moon,6,small,7,3,2,0,0.2550329607503766
vision,moon,6,small,8,2,2,1,0.2110759921429892
vision,moon,6,small,9,0,2,0,0.25737073438336816
vision,moon,6,small,10,3,2,0,0.1901181590715039
vision,moon,6,small,11,1,1,1,0.16215033146342564
vision,moon,6,small,12,1,1,1,0.19795759948819108
vision,moon,6,small,13,3,1,0,0.12702492408167074
vision,moon,6,small,14,0,1,0,0.2403795057056342
vision,moon,6,small,15,0,0,1,0.1755517975623981
vision,moon,6,small,16,1,1,1,0.09291376856523423
vision,moon,6,small,17,3,3,1,0.21283340845918364
vision,moon,6,small,18,1,1,1,0.14392200995171037
vision,moon,6,small,19,2,2,1,0.227540847363878
vision,moon,6,small,20,2,2,1,0.22425019174621605
vision,moon,6,small,21,0,0,1,0.17171008131989546
vision,moon,6,small,22,2,2,1,0.17393191322751386
vision,moon,6,small,23,1,1,1,0.1264163093940942
vision,moon,6,small,24,1,1,1,0.18226564424038713
vision,moon,6,small,25,3,3,1,0.23402193265876473
vision,moon,6,small,26,0,2,0,0.1638917146132854
vision,moon,6,small,27,1,3,0,0.10767942827328682
vision,moon,6,small,28,1,3,0,0.13219052821133695
vision,moon,6,small,29,2,3,0,0.21716851506640614
vision,moon,6,small,30,0,1,0,0.10886912485827195
vision,moon,6,small,31,3,3,1,0.16747696064278744
vision,moon,6,small,32,1,1,1,0.1582788102985994
vision,moon,6,small,33,3,3,1,0.07670983825992801
vision,moon,6,small,34,3,2,0,0.15305558938684366
vision,moon,6,small,35,3,3,1,0.06819395008956054
vision,moon,6,small,36,3,0,0,0.1589615848066268
vision,moon,6,small,37,0,0,1,0.16609957871201592
vision,moon,6,small,38,3,2,0,0.0635737940049514
vision,moon,6,small,39,1,3,0,0.19825579094478474
vision,moon,6,small,40,1,3,0,0.09142719478946044
vision,moon,6,small,41,2,2,1,0.10088969637112817
vision,moon,6,small,42,1,1,1,0.2887632289150593
vision,moon,6,small,43,1,1,1,0.1194485047399258
vision,moon,6,small,44,1,1,1,0.07227102991057499
vision,moon,6,small,45,0,1,0,0.09060687998310642
vision,moon,6,small,46,0,0,1,0.10312570609765077
vision,moon,6,small,47,3,3,1,0.13990973813361485
vision,motorcycle,13,medium,0,0,3,0,0.08225748743766655
vision,motorcycle,13,medium,1,3,3,1,0.10275799376290215
vision,motorcycle,13,medium,2,3,1,0,0.06315090434951465
vision,motorcycle,13,medium,3,3,1,0,0.07345926004662678
vision,motorcycle,13,medium,4,2,2,1,0.09649902377727483
vision,motorcycle,13,medium,5,0,1,0,0.0759544434448009
vision,motorcycle,13,medium,6,0,0,1,0.15374256823568175
vision,motorcycle,13,medium,7,1,2,0,0.17167976343571967
vision,motorcycle,13,medium,8,1,2,0,0.03936217615799295
vision,motorcycle,13,medium,9,0,0,1,0.1908587379978301
vision,motorcycle,13,medium,10,0,3,0,0.07055338817109413
vision,motorcycle,13,medium,11,1,1,1,0.155549297701097
vision,motorcycle,13,medium,12,2,2,1,0.13229647808831177
vision,motorcycle,13,medium,13,0,0,1,0.152053664815219
vision,motorcycle,13,medium,14,3,3,1,0.18919395466469455
vision,motorcycle,13,medium,15,3,3,1,0.25621492965792464
vision,motorcycle,13,medium,16,3,3,1,0.13271006225154125
vision,motorcycle,13,medium,17,1,1,1,0.26670588266043116
vision,motorcycle,13,medium,18,3,3,1,0.262032420662328
vision,motorcycle,13,medium,19,3,3,1,0.036380397457456456
vision,motorcycle,13,medium,20,3,3,1,0.12373482917042906
vision,motorcycle,13,medium,21,0,0,1,0.18497992037708966
vision,motorcycle,13,medium,22,3,2,0,0.06297974553240929
vision,motorcycle,13,medium,23,3,3,1,0.18635508845334497
vision,motorcycle,13,medium,24,3,3,1,0.11660413061117175
vision,motorcycle,13,medium,25,3,3,1,0.1674960322529791
vision,motorcycle,13,medium,26,3,3,1,0.09702675507258282
vision,motorcycle,13,medium,27,1,1,1,0.211350028059422
vision,motorcycle,13,medium,28,3,3,1,0.16983196527435876
vision,motorcycle,13,medium,29,1,1,1,0.23207864885859592
vision,motorcycle,13,medium,30,3,1,0,0.22417310353519754
vision,motorcycle,13,medium,31,1,1,1,0.14131551646568477
vision,motorcycle,13,medium,32,0,0,1,0.21790928473004345
vision,motorcycle,13,medium,33,0,0,1,0.19520537568671678
vision,motorcycle,13,medium,34,1,1,1,0.10177557344672238
vision,motorcycle,13,medium,35,3,3,1,0.1974910550219655
vision,motorcycle,13,medium,36,3,3,1,0.11673579224374497
vision,motorcycle,13,medium,37,0,0,1,0.136771068070377
vision,motorcycle,13,medium,38,2,3,0,0.06966514392152325
vision,motorcycle,13,medium,39,1,1,1,0.21063774064753774
vision,motorcycle,13,medium,40,3,3,1,0.09747499686219617
vision,motorcycle,13,medium,41,2,2,1,0.21403975827156044
vision,motorcycle,13,medium,42,2,2,1,0.1814632501331881
vision,motorcycle,13,medium,43,1,1,1,0.10297593248866395
vision,motorcycle,13,medium,44,1,1,1,0.12243624450087459
vision,motorcycle,13,medium,45,2,2,1,0.03280392283855117
vision,motorcycle,13,medium,46,0,0,1,0.10841221501441627
vision,motorcycle,13,medium,47,0,0,1,0.15915078884226996
vision,phantom,3,small,0,1,1,1,0.10590898252909875
vision,phantom,3,small,1,3,3,1,0.2775334094995227
vision,phantom,3,small,2,2,1,0,0.11080306241686196
vision,phantom,3,small,3,3,2,0,0.13007379412930153
vision,phantom,3,small,4,0,3,0,0.22054694512640924
vision,phantom,3,small,5,3,0,0,0.24447053037203825
vision,phantom,3,small,6,2,2,1,0.3297674278545854
vision,phantom,3,small,7,2,2,1,0.12325922872371359
vision,phantom,3,small,8,2,1,0,0.31198143383811766
vision,phantom,3,small,9,1,1,1,0.16540847399409192
vision,phantom,3,small,10,3,0,0,0.1103463118547462
vision,phantom,3,small,11,2,3,0,0.037909078797566075
vision,phantom,3,small,12,3,3,1,0.14863937537491784
vision,phantom,3,small,13,2,2,1,0.15624437547268805
vision,phantom,3,small,14,1,3,0,0.24728089707240422
vision,phantom,3,small,15,0,0,1,0.1302854110709434
vision,phantom,3,small,16,2,2,1,0.14588005941710191
vision,phantom,3,small,17,2,2,1,0.2288731528820994
vision,phantom,3,small,18,2,2,1,0.26767200300695576
vision,phantom,3,small,19,3,3,1,0.07997359527513119
vision,phantom,3,small,20,0,3,0,0.2776574578718276
vision,phantom,3,small,21,1,0,0,0.19751672291489056
vision,phantom,3,small,22,3,3,1,0.2154820337918044
vision,phantom,3,small,23,0,0,1,0.1619582868674281
vision,phantom,3,small,24,3,3,1,0.13499311277197726
vision,phantom,3,small,25,3,3,1,0.2902296358161392
vision,phantom,3,small,26,2,3,0,0.09515344526125807
vision,phantom,3,small,27,1,1,1,0.14052570849305387
vision,phantom,3,small,28,2,3,0,0.18157812435241893
vision,phantom,3,small,29,1,1,1,0.2373038796841116
vision,phantom,3,small,30,2,2,1,0.2958621896452941
vision,phantom,3,small,31,0,3,0,0.061657545301138796
vision,phantom,3,small,32,0,0,1,0.1862465757014454
vision,phantom,3,small,33,2,0,0,0.1418265990768068
vision,phantom,3,small,34,0,3,0,0.11342404407401759
vision,phantom,3,small,35,0,3,0,0.18266218248703658
vision,phantom,3,small,36,1,3,0,0.11015891351086991
vision,phantom,3,small,37,0,0,1,0.2705213821157547
vision,phantom,3,small,38,3,3,1,0.14707119269539093
vision,phantom,3,small,39,1,1,1,0.2754493782226946
vision,phantom,3,small,40,1,1,1,0.16903279114176453
vision,phantom,3,small,41,2,2,1,0.16272191176768316
vision,phantom,3,small,42,1,1,1,0.2577806671571072
vision,phantom,3,small,43,1,2,0,0.140868355141448
vision,phantom,3,small,44,0,1,0,0.08105706590966821
vision,phantom,3,small,45,2,3,0,0.21590776182472368
vision,phantom,3,small,46,0,0,1,0.06618281717527744
vision,phantom,3,small,47,0,0,1,0.2202031785716914
vision,retina,22,large,0,1,1,1,0.09275191374876453
vision,retina,22,large,1,1,1,1,0.2878884660577089
vision,retina,22,large,2,0,2,0,0.04502336525003041
vision,retina,22,large,3,1,3,0,0.14114785715598743
vision,retina,22,large,4,3,3,1,0.15416431314342818
vision,retina,22,large,5,3,3,1,0.1922674289236429
vision,retina,22,large,6,0,0,1,0.14905400547692474
vision,retina,22,large,7,3,3,1,0.30694893812743024
vision,retina,22,large,8,2,2,1,0.12493024867752091
vision,retina,22,large,9,2,2,1,0.13532538898017663
vision,retina,22,large,10,1,2,0,0.026679156836395733
vision,retina,22,large,11,3,3,1,0.10253887073851295
vision,retina,22,large,12,3,3,1,0.1305513499923727
vision,retina,22,large,13,0,0,1,0.1970174053586268
vision,retina,22,large,14,1,1,1,0.0563653337128711
vision,retina,22,large,15,1,1,1,0.18131254769169275
vision,retina,22,large,16,2,2,1,0.24551178851150032
vision,retina,22,large,17,1,2,0,0.08514995193960093
vision,retina,22,large,18,0,0,1,0.0838060214266948
vision,retina,22,large,19,2,2,1,0.2140047951598544
vision,retina,22,large,20,0,0,1,0.08242810927902038
vision,retina,22,large,21,0,0,1,0.14679885266035095
vision,retina,22,large,22,3,3,1,0.10430331817279954
vision,retina,22,large,23,3,3,1,0.058450713185531786
vision,retina,22,large,24,3,3,1,0.18669458037308798
vision,retina,22,large,25,2,3,0,0.13853134249696236
vision,retina,22,large,26,1,1,1,0.07896121675162579
vision,retina,22,large,27,3,3,1,0.1342417504289171
vision,retina,22,large,28,2,0,0,0.17621311251136687
vision,retina,22,large,29,1,1,1,0.1004013124230974
vision,retina,22,large,30,0,1,0,0.15081323019509085
vision,retina,22,large,31,0,0,1,0.11341059343823492
vision,retina,22,large,32,0,0,1,0.1857727395694392
vision,retina,22,large,33,2,2,1,0.139443889100228
vision,retina,22,large,34,1,1,1,0.11387800742006855
vision,retina,22,large,35,3,3,1,0.05068882690583391
vision,retina,22,large,36,3,3,1,0.16167213043586537
vision,retina,22,large,37,3,1,0,0.03378745337139945
vision,retina,22,large,38,3,3,1,0.09279536184312714
vision,retina,22,large,39,1,1,1,0.12184436285962988
vision,retina,22,large,40,2,2,1,0.10056047499656587
vision,retina,22,large,41,2,2,1,0.0864746965795406
vision,retina,22,large,42,2,2,1,0.09195746530998683
vision,retina,22,large,43,1,1,1,0.1540191165147727
vision,retina,22,large,44,1,1,1,0.2351581186848744
vision,retina,22,large,45,0,1,0,0.09865987780308023
vision,retina,22,large,46,1,1,1,0.1275185753212838
vision,retina,22,large,47,1,1,1,0.1532449668539146
vision,tui_log,19,large,0,0,1,0,0.14323055479026317
vision,tui_log,19,large,1,1,1,1,0.10198347200135621
vision,tui_log,19,large,2,0,0,1,0.24628008143141605
vision,tui_log,19,large,3,1,1,1,0.17596667414145845
vision,tui_log,19,large,4,1,1,1,0.16399226203860823
vision,tui_log,19,large,5,0,0,1,0.18595956289579815
vision,tui_log,19,large,6,2,2,1,0.26530738722118447
vision,tui_log,19,large,7,3,3,1,0.2893682573286007
vision,tui_log,19,large,8,1,1,1,0.3090933865478094
vision,tui_log,19,large,9,1,1,1,0.4240253100138303
vision,tui_log,19,large,10,1,1,1,0.2342471943641823
vision,tui_log,19,large,11,0,0,1,0.3630944641267968
vision,tui_log,19,large,12,2,2,1,0.3257567230008868
vision,tui_log,19,large,13,1,1,1,0.3769489652096962
vision,tui_log,19,large,14,3,3,1,0.16492219428979954
vision,tui_log,19,large,15,1,1,1,0.3290704009365764
vision,tui_log,19,large,16,2,2,1,0.27227264777037974
vision,tui_log,19,large,17,0,0,1,0.3438043878715457
vision,tui_log,19,large,18,2,2,1,0.26157813415484915
vision,tui_log,19,large,19,3,3,1,0.2723178244404432
vision,tui_log,19,large,20,1,1,1,0.3301239790716065
vision,tui_log,19,large,21,1,1,1,0.2460811726980581
vision,tui_log,19,large,22,1,1,1,0.39835876209522775
vision,tui_log,19,large,23,0,0,1,0.29944327532688036
vision,tui_log,19,large,24,0,0,1,0.3372710569334205
vision,tui_log,19,large,25,1,1,1,0.3385061818282647
vision,tui_log,19,large,26,3,3,1,0.12684911104561955
vision,tui_log,19,large,27,1,1,1,0.3445121075442307
vision,tui_log,19,large,28,2,2,1,0.2848821489045322
vision,tui_log,19,large,29,2,2,1,0.1876483450457011
vision,tui_log,19,large,30,2,2,1,0.1732043934446847
vision,tui_log,19,large,31,0,0,1,0.16923996103192865
vision,tui_log,19,large,32,1,3,0,0.2654531774875993
vision,tui_log,19,large,33,1,1,1,0.12729972099253925
vision,tui_log,19,large,34,1,1,1,0.23182373085305988
vision,tui_log,19,large,35,0,0,1,0.21355975306846697
vision,tui_log,19,large,36,0,0,1,0.20857363273067836
vision,tui_log,19,large,37,1,1,1,0.32195795700764784
vision,tui_log,19,large,38,3,3,1,0.16034879087280107
vision,tui_log,19,large,39,1,1,1,0.28445085182954516
vision,tui_log,19,large,40,1,1,1,0.03146023195249598
vision,tui_log,19,large,41,2,0,0,0.2081273908958111
vision,tui_log,19,large,42,1,1,1,0.17579452725848632
vision,tui_log,19,large,43,2,2,1,0.32417440707991707
vision,tui_log,19,large,44,0,0,1,0.08236226756448126
vision,tui_log,19,large,45,0,0,1,0.1261026980131012
vision,tui_log,19,large,46,0,0,1,0.3089264453588994
vision,tui_log,19,large,47,0,3,0,0.27580470810359803
vision,tui_main,18,large,0,0,3,0,0.12752614030716786
vision,tui_main,18,large,1,3,1,0,0.10049124588814087
vision,tui_main,18,large,2,0,0,1,0.19557228807978919
vision,tui_main,18,large,3,1,1,1,0.20206745568428355
vision,tui_main,18,large,4,1,1,1,0.15019471180155292
vision,tui_main,18,large,5,0,0,1,0.194969960515472
vision,tui_main,18,large,6,2,2,1,0.2776136384128519
vision,tui_main,18,large,7,3,3,1,0.2533457332785913
vision,tui_main,18,large,8,1,1,1,0.3405641681617026
vision,tui_main,18,large,9,1,1,1,0.3411090372762102
vision,tui_main,18,large,10,1,1,1,0.21501822614375454
vision,tui_main,18,large,11,0,0,1,0.316400762810804
vision,tui_main,18,large,12,2,2,1,0.32026953993947693
vision,tui_main,18,large,13,1,1,1,0.287326826887292
vision,tui_main,18,large,14,1,1,1,0.17485388122568524
vision,tui_main,18,large,15,1,1,1,0.2850317096512912
vision,tui_main,18,large,16,2,2,1,0.25902175270948274
vision,tui_main,18,large,17,0,0,1,0.2705732242565923
vision,tui_main,18,large,18,2,2,1,0.31372686977159836
vision,tui_main,18,large,19,3,3,1,0.2445439616481758
vision,tui_main,18,large,20,1,1,1,0.3718602254895701
vision,tui_main,18,large,21,1,1,1,0.24320335250304334
vision,tui_main,18,large,22,1,1,1,0.35892158084353065
vision,tui_main,18,large,23,0,0,1,0.22684983982313173
vision,tui_main,18,large,24,0,0,1,0.35994500108087935
vision,tui_main,18,large,25,1,1,1,0.25837951169536544
vision,tui_main,18,large,26,3,3,1,0.10877187199720152
vision,tui_main,18,large,27,1,1,1,0.3117889443770904
vision,tui_main,18,large,28,2,2,1,0.3017763265839246
vision,tui_main,18,large,29,2,2,1,0.15296288596203203
vision,tui_main,18,large,30,2,2,1,0.2500175387889182
vision,tui_main,18,large,31,0,0,1,0.16206645386288612
vision,tui_main,18,large,32,1,3,0,0.29380059324422286
vision,tui_main,18,large,33,1,1,1,0.10830573053979024
vision,tui_main,18,large,34,1,1,1,0.2178033393459429
vision,tui_main,18,large,35,0,0,1,0.16900016149825164
vision,tui_main,18,large,36,0,2,0,0.20863241284789638
vision,tui_main,18,large,37,1,1,1,0.2771103215605507
vision,tui_main,18,large,38,3,3,1,0.10113559745644389
vision,tui_main,18,large,39,1,1,1,0.2660276340013352
vision,tui_main,18,large,40,2,3,0,0.051493927577799505
vision,tui_main,18,large,41,2,2,1,0.12156357160448612
vision,tui_main,18,large,42,1,1,1,0.18593395433336452
vision,tui_main,18,large,43,2,2,1,0.26621745283644926
vision,tui_main,18,large,44,0,0,1,0.03029591678638225
vision,tui_main,18,large,45,0,0,1,0.09517952468037572
vision,tui_main,18,large,46,0,0,1,0.26747299101740135
vision,tui_main,18,large,47,3,3,1,0.28311770070110165
vision,tui_model_selection,20,large,0,0,0,1,0.13272195455297356
vision,tui_model_selection,20,large,1,3,3,1,0.10427559079160917
vision,tui_model_selection,20,large,2,0,0,1,0.19721920382787841
vision,tui_model_selection,20,large,3,1,1,1,0.19854332942575967
vision,tui_model_selection,20,large,4,1,1,1,0.16068796437471775
vision,tui_model_selection,20,large,5,0,0,1,0.18284465467540786
vision,tui_model_selection,20,large,6,2,2,1,0.2845996632149983
vision,tui_model_selection,20,large,7,3,3,1,0.2754051604684635
vision,tui_model_selection,20,large,8,1,1,1,0.32928919524511113
vision,tui_model_selection,20,large,9,1,1,1,0.3381790789552552
vision,tui_model_selection,20,large,10,1,1,1,0.22916454487715138
vision,tui_model_selection,20,large,11,0,0,1,0.3120746657046214
vision,tui_model_selection,20,large,12,2,0,0,0.3317749267055071
vision,tui_model_selection,20,large,13,1,1,1,0.28538858369610404
vision,tui_model_selection,20,large,14,1,1,1,0.18283423716587466
vision,tui_model_selection,20,large,15,1,1,1,0.29114661755725946
vision,tui_model_selection,20,large,16,2,2,1,0.24288154433847944
vision,tui_model_selection,20,large,17,0,0,1,0.2685904671322142
vision,tui_model_selection,20,large,18,2,2,1,0.3120722497468789
vision,tui_model_selection,20,large,19,0,0,1,0.24826104305604976
vision,tui_model_selection,20,large,20,1,1,1,0.39611943223424156
vision,tui_model_selection,20,large,21,1,1,1,0.23724137853866376
vision,tui_model_selection,20,large,22,1,1,1,0.34953683240310107
vision,tui_model_selection,20,large,23,0,0,1,0.22527388098759918
vision,tui_model_selection,20,large,24,0,0,1,0.3623423293235626
vision,tui_model_selection,20,large,25,1,1,1,0.2435864849387811
vision,tui_model_selection,20,large,26,3,3,1,0.11060603375611422
vision,tui_model_selection,20,large,27,1,1,1,0.3009416289480474
vision,tui_model_selection,20,large,28,2,2,1,0.30676812227859623
vision,tui_model_selection,20,large,29,2,2,1,0.15251576753983279
vision,tui_model_selection,20,large,30,2,2,1,0.25564684981522323
vision,tui_model_selection,20,large,31,0,0,1,0.17821171823760115
vision,tui_model_selection,20,large,32,1,3,0,0.3066521985310957
vision,tui_model_selection,20,large,33,1,1,1,0.11954149905912018
vision,tui_model_selection,20,large,34,1,1,1,0.21061835039328491
vision,tui_model_selection,20,large,35,0,0,1,0.1606820374628715
vision,tui_model_selection,20,large,36,0,0,1,0.2107929310559964
vision,tui_model_selection,20,large,37,1,1,1,0.2713476470558918
vision,tui_model_selection,20,large,38,3,3,1,0.10277301524243238
vision,tui_model_selection,20,large,39,1,1,1,0.26039628510793145
vision,tui_model_selection,20,large,40,2,3,0,0.047334131361483366
vision,tui_model_selection,20,large,41,2,2,1,0.11881397245874643
vision,tui_model_selection,20,large,42,1,1,1,0.17738906809065708
vision,tui_model_selection,20,large,43,2,2,1,0.2638799440635271
vision,tui_model_selection,20,large,44,0,0,1,0.051460009418229764
vision,tui_model_selection,20,large,45,0,1,0,0.0858873037322615
vision,tui_model_selection,20,large,46,0,0,1,0.2736892309648094
