vision_request,text_request,layer,rank,vision_total_assignments,text_total_assignments,vision_active_experts,text_active_experts,vision_gini,text_gini,vision_top1_share,text_top1_share,vision_top4_share,text_top4_share,vision_max_expert_load,text_max_expert_load,vision_padding_amplification,text_padding_amplification,vision_effective_tiles,text_effective_tiles,vision_expert_median_ms,text_expert_median_ms,relative_assignment_error
retina,text_20_tui_model_selection,3,0,12224.0,11252.0,32.0,31.0,0.4872586714659686,0.48419169925346606,0.0968586387434555,0.09100604337006754,0.3393324607329843,0.32883043014575186,1184.0,1024.0,1.1727748691099475,1.1603270529683611,112.0,102.0,0.8017279803752899,0.7394879460334778,0.07951570680628273
retina,text_22_retina,4,0,15360.0,14816.0,32.0,29.0,0.530859375,0.6355629049676026,0.19765625,0.23110151187904968,0.40234375,0.48353131749460043,3036.0,3424.0,1.1333333333333333,1.1403887688984882,136.0,132.0,0.8432000279426575,0.8247360587120056,0.035416666666666666
retina,text_21_fast_gptq,5,0,15912.0,16592.0,31.0,29.0,0.5106209150326797,0.6711517598842816,0.12921065862242334,0.30014464802314367,0.3994469582704877,0.5445998071359691,2056.0,4980.0,1.134238310708899,1.1263259402121504,141.0,146.0,0.877312034368515,0.8629440069198608,0.042735042735042736
retina,text_23_method,6,0,18820.0,16428.0,31.0,29.0,0.5483860255047821,0.7673560384709034,0.12986184909670564,0.26150474799123447,0.4025504782146652,0.6729973216459703,2444.0,4296.0,1.1154091392136025,1.1453615777940103,164.0,147.0,0.9289920032024384,0.8962239325046539,0.1270988310308183
retina,text_17_deep_field,7,0,9048.0,7548.0,31.0,27.0,0.50743258178603,0.7207372813990461,0.14544650751547303,0.314785373608903,0.3793103448275862,0.6062533121356651,1316.0,2376.0,1.2590627763041555,1.2549019607843137,89.0,74.0,0.7088000476360321,0.6217279732227325,0.16578249336870027
retina,text_23_method,8,0,16640.0,18700.0,31.0,31.0,0.5519381009615385,0.6134291443850267,0.18870192307692307,0.2720855614973262,0.4050480769230769,0.48534759358288776,3140.0,5088.0,1.1076923076923078,1.122566844919786,144.0,164.0,0.8731839656829834,0.93203204870224,0.12379807692307693
retina,text_23_method,9,0,17900.0,15172.0,29.0,29.0,0.5204678770949721,0.6034718560506196,0.13385474860335195,0.14711310308462958,0.3789944134078212,0.48114948589506984,2396.0,2232.0,1.0940782122905028,1.1220669654626945,153.0,133.0,0.9151999950408936,0.8512000441551208,0.1524022346368715
retina,text_22_retina,10,0,15128.0,14540.0,31.0,31.0,0.4953232416710735,0.5794962173314994,0.12057112638815441,0.13342503438789546,0.36885245901639346,0.4126547455295736,1824.0,1940.0,1.1422527763088313,1.1708390646492435,135.0,133.0,0.8640640079975128,0.8196160197257996,0.03886832363828662
retina,text_23_method,11,0,15848.0,13856.0,31.0,29.0,0.6120172892478546,0.5662889722863741,0.19989904088844018,0.15531177829099307,0.5186774356385664,0.43446882217090066,3168.0,2152.0,1.1307420494699647,1.1270207852193996,140.0,122.0,0.8707840442657471,0.8089600205421448,0.12569409389197375
retina,text_22_retina,12,0,14512.0,13888.0,31.0,30.0,0.5700971609702316,0.5752988191244239,0.15104740904079383,0.12903225806451613,0.45011025358324147,0.41186635944700456,2192.0,1792.0,1.137816979051819,1.1428571428571428,129.0,124.0,0.8212479650974274,0.7884800434112549,0.04299889746416759
retina,text_23_method,13,0,18640.0,16236.0,32.0,31.0,0.45307135193133047,0.4874276299581178,0.08648068669527897,0.08672086720867209,0.3094420600858369,0.32323232323232326,1612.0,1408.0,1.1124463519313306,1.127371273712737,162.0,143.0,0.9185599684715271,0.8429759740829468,0.12896995708154507
retina,text_19_tui_log,14,0,14692.0,15120.0,32.0,32.0,0.47245950176967055,0.5457010582010582,0.104546692077321,0.1283068783068783,0.3495780016335421,0.42724867724867727,1536.0,1940.0,1.150013612850531,1.1428571428571428,132.0,135.0,0.8504319787025452,0.8075840473175049,0.029131500136128505
retina,text_23_method,15,0,15256.0,9640.0,32.0,31.0,0.454296670162559,0.6371109958506224,0.12978500262191925,0.2087136929460581,0.37834294703723126,0.5045643153526971,1980.0,2012.0,1.124278972207656,1.2215767634854773,134.0,92.0,0.8593919575214386,0.6824000179767609,0.36811746198217093
retina,text_21_fast_gptq,16,0,15940.0,14116.0,32.0,28.0,0.4902525094102886,0.7217253471238311,0.15658720200752824,0.24851232643808444,0.4075282308657466,0.631056956644942,2496.0,3508.0,1.140276035131744,1.1606687446868802,142.0,128.0,0.8583360314369202,0.8053760528564453,0.11442910915934755
retina,text_21_fast_gptq,17,0,14220.0,13332.0,32.0,31.0,0.4932753164556962,0.6313475097509751,0.14852320675105485,0.201020102010201,0.3670886075949367,0.4977497749774977,2112.0,2680.0,1.161181434599156,1.1617161716171618,129.0,121.0,0.8421120345592499,0.8133440315723419,0.06244725738396625
retina,text_23_method,18,0,17300.0,15712.0,31.0,26.0,0.5092991329479769,0.7638270112016293,0.15052023121387284,0.2846232179226069,0.41826589595375724,0.6787169042769857,2604.0,4472.0,1.1172254335260117,1.124236252545825,151.0,138.0,0.8871999382972717,0.875391960144043,0.09179190751445086
retina,text_18_tui_main,19,0,12004.0,11880.0,32.0,28.0,0.4307834888370543,0.7298611111111111,0.09130289903365545,0.3090909090909091,0.30189936687770746,0.5872053872053873,1096.0,3672.0,1.1729423525491502,1.1851851851851851,110.0,110.0,0.7905280292034149,0.7555520236492157,0.010329890036654448
retina,text_22_retina,20,0,17424.0,14588.0,32.0,26.0,0.4098513544536272,0.6321205785577186,0.14623507805325986,0.14532492459555799,0.3353994490358127,0.46449136276391556,2548.0,2120.0,1.1166207529843895,1.1231148889498217,152.0,128.0,0.8890880346298218,0.8194880485534668,0.16276400367309457
retina,text_23_method,21,0,19416.0,17564.0,31.0,31.0,0.42329779563246805,0.7174832042814848,0.11042439225381129,0.22500569346390345,0.3168520807581376,0.6524709633340924,2144.0,3952.0,1.1141326740832302,1.13687087223867,169.0,156.0,0.9273919761180878,0.9364799559116364,0.0953852492789452
retina,text_21_fast_gptq,22,0,12944.0,13408.0,31.0,31.0,0.4932014833127318,0.6706630369928401,0.09672435105067985,0.20793556085918855,0.33807169344870214,0.5894988066825776,1252.0,2788.0,1.1866501854140914,1.1742243436754176,120.0,123.0,0.8035520315170288,0.8053119778633118,0.03584672435105068
retina,text_22_retina,23,0,16100.0,15568.0,32.0,31.0,0.5296506211180124,0.572841726618705,0.15975155279503106,0.1510791366906475,0.3900621118012423,0.43036998972250773,2572.0,2352.0,1.128944099378882,1.1346351490236382,142.0,138.0,0.8936320245265961,0.8655679523944855,0.03304347826086956
retina,text_21_fast_gptq,24,0,13472.0,15656.0,32.0,31.0,0.4653355106888361,0.6038739141543178,0.09827790973871733,0.1430761369443025,0.36520190023752974,0.4678078691875319,1324.0,2240.0,1.159144893111639,1.1364333163004599,122.0,139.0,0.8247040212154388,0.8464640378952026,0.16211401425178149
retina,text_23_method,25,0,16032.0,17376.0,32.0,32.0,0.4505208333333333,0.5472922421731123,0.09331337325349301,0.1024401473296501,0.30763473053892215,0.3745395948434622,1496.0,1780.0,1.1417165668662674,1.1197053406998159,143.0,152.0,0.8791040480136871,0.8932159841060638,0.08383233532934131
retina,text_21_fast_gptq,26,0,15316.0,15232.0,32.0,32.0,0.46785224601723685,0.5679162289915967,0.11203969704883782,0.17436974789915966,0.3549229563854792,0.45667016806722693,1716.0,2656.0,1.1282319143379473,1.134453781512605,135.0,135.0,0.860863983631134,0.841920018196106,0.005484460694698354
retina,text_22_retina,27,0,16476.0,10712.0,32.0,31.0,0.4085108642874484,0.656786781179985,0.10220927409565428,0.18035847647498132,0.31925224569070165,0.4719940253920836,1684.0,1932.0,1.1264870114105365,1.2307692307692308,145.0,103.0,0.876448005437851,0.7310400009155273,0.34984219470745326
retina,text_23_method,28,0,18280.0,14896.0,32.0,29.0,0.4762308533916849,0.6504934210526315,0.15164113785557987,0.1721267454350161,0.3654266958424508,0.5354457572502686,2772.0,2564.0,1.099343544857768,1.1256713211600429,157.0,131.0,0.8839040398597717,0.8520640134811401,0.1851203501094092
retina,text_21_fast_gptq,29,0,13936.0,13028.0,32.0,29.0,0.43285376004592424,0.6086793828676696,0.10677382319173363,0.21891311022413265,0.3208955223880597,0.4553269880257906,1488.0,2852.0,1.1572904707233065,1.169174086582745,126.0,119.0,0.8259519636631012,0.8111039996147156,0.06515499425947187
retina,text_23_method,30,0,18080.0,12096.0,32.0,26.0,0.4266178097345133,0.7560763888888888,0.10287610619469026,0.2390873015873016,0.309070796460177,0.6610449735449735,1860.0,2892.0,1.1185840707964603,1.1746031746031746,158.0,111.0,0.910400003194809,0.7954879403114319,0.3309734513274336
retina,text_22_retina,31,0,18404.0,17532.0,32.0,29.0,0.4236375244512063,0.7188925963951631,0.09780482503803521,0.2799452429842574,0.3214518582916757,0.5904631530914899,1800.0,4908.0,1.105846555096718,1.131644992014602,159.0,155.0,0.9892799854278564,0.9065600335597992,0.04738100412953706
retina,text_23_method,32,0,19728.0,19636.0,32.0,29.0,0.4190490673154907,0.6495403850071297,0.10928629359286293,0.3047463841922999,0.3302919708029197,0.5426767162354859,2156.0,5984.0,1.103000811030008,1.121205948258301,170.0,172.0,0.9371520578861237,0.9429119825363159,0.004663422546634225
retina,text_23_method,33,0,16164.0,17024.0,32.0,30.0,0.4647751175451621,0.6824629934210527,0.10294481563969314,0.21264097744360902,0.3491709972779015,0.6022086466165414,1664.0,3620.0,1.1165553080920565,1.112781954887218,141.0,148.0,0.8829119503498077,0.8961920142173767,0.05320465231378372
retina,text_21_fast_gptq,34,0,13988.0,14232.0,32.0,30.0,0.4782224049185016,0.6824058459808882,0.10208750357449242,0.23102866779089376,0.34143551615670575,0.5525576166385611,1428.0,3288.0,1.1438375750643408,1.1422147273749297,125.0,127.0,0.8081919848918915,0.8309760093688965,0.0174435230197312
retina,text_22_retina,35,0,16164.0,18620.0,32.0,31.0,0.49957467211086365,0.5699449516648765,0.12397921306607275,0.1430719656283566,0.372432566196486,0.44360902255639095,2004.0,2664.0,1.1482306359811927,1.127389903329753,145.0,164.0,0.8696319758892059,0.9327680170536041,0.15194258846820094
retina,text_22_retina,36,0,14312.0,15348.0,32.0,32.0,0.4450111794298491,0.6153489053948398,0.11430967020681945,0.17174876205368778,0.3524315259921744,0.4985665884805838,1636.0,2636.0,1.1268865287870318,1.1508991399530883,126.0,138.0,0.8266560435295105,0.8425920307636261,0.07238680827277809
retina,text_23_method,37,0,16068.0,16756.0,31.0,31.0,0.39011544685088373,0.4771201360706613,0.10032362459546926,0.1613750298400573,0.3074433656957929,0.3809978515158749,1612.0,2704.0,1.115260144386358,1.1229410360467893,140.0,147.0,0.8626240491867065,0.8872959911823273,0.042818023400547675
retina,text_19_tui_log,38,0,13172.0,12688.0,32.0,32.0,0.3933817947160644,0.5494561790668349,0.07774066201032494,0.1223203026481715,0.2815062253264501,0.4139344262295082,1024.0,1552.0,1.1758275129061646,1.180327868852459,121.0,117.0,0.80144003033638,0.7889279723167419,0.036744609778317644
retina,text_22_retina,39,0,15012.0,12892.0,32.0,31.0,0.35972055688782306,0.6068976884889854,0.07780442312816413,0.11479987589202606,0.2784439115374367,0.3955941669252249,1168.0,1480.0,1.1510791366906474,1.1616506360533665,135.0,117.0,0.8563520014286041,0.7810879945755005,0.14122035704769517
retina,text_23_method,40,0,15008.0,14876.0,32.0,30.0,0.4282049573560768,0.576608295240656,0.08448827292110875,0.16751815004033344,0.3099680170575693,0.4420543156762571,1268.0,2492.0,1.1343283582089552,1.1357891906426458,133.0,132.0,0.8535359799861908,0.8718079924583435,0.008795309168443496
retina,text_22_retina,41,0,15344.0,15724.0,29.0,29.0,0.45828988529718456,0.6307793818366828,0.09462982273201251,0.14932587127957261,0.3305526590198123,0.44110913253625034,1452.0,2348.0,1.1094890510948905,1.1233782752480286,133.0,138.0,0.8488639891147614,0.8652799725532532,0.024765380604796664
retina,text_21_fast_gptq,42,0,15100.0,15356.0,29.0,28.0,0.4617798013245033,0.754273573847356,0.12397350993377483,0.32638707996874183,0.3570860927152318,0.6861161760875228,1872.0,5012.0,1.1274172185430464,1.1419640531388382,133.0,137.0,0.8477120399475098,0.8490559756755829,0.01695364238410596
retina,text_18_tui_main,43,0,12124.0,11872.0,32.0,31.0,0.4433252226987793,0.7337853773584906,0.116133289343451,0.3025606469002695,0.33817222038931044,0.707210242587601,1408.0,3592.0,1.1718904651930055,1.196765498652291,111.0,111.0,0.7754240334033966,0.7683199942111969,0.020785219399538105
retina,text_21_fast_gptq,44,0,10520.0,10340.0,32.0,28.0,0.42093631178707225,0.7042432301740812,0.11482889733840304,0.3392649903288201,0.31749049429657794,0.6112185686653772,1208.0,3508.0,1.2167300380228137,1.2007736943907157,100.0,97.0,0.7475840151309967,0.7493119835853577,0.017110266159695818
retina,text_22_retina,45,0,17192.0,20708.0,30.0,30.0,0.43257038157282457,0.7018724647479235,0.10679385760818985,0.3061618698087696,0.3040949278734295,0.6569441761638014,1836.0,6340.0,1.1242438343415542,1.0940699246667955,151.0,177.0,0.8924159705638885,0.9717119932174683,0.20451372731503026
retina,text_20_tui_model_selection,46,0,12932.0,13104.0,31.0,30.0,0.46747409526755335,0.6684218559218559,0.1286730590782555,0.184981684981685,0.3557067738942159,0.5460927960927962,1664.0,2424.0,1.1877513145685121,1.1428571428571428,120.0,117.0,0.8081280589103699,0.7764480412006378,0.013300340241261985
retina,text_22_retina,47,0,17956.0,18740.0,30.0,31.0,0.3988847738917354,0.5672958911419423,0.09467587435954555,0.13617929562433298,0.2947204277121854,0.43030949839914623,1700.0,2552.0,1.1263087547337938,1.1133404482390608,158.0,163.0,0.8951039910316467,0.9029760360717773,0.043662285586990424
method,text_23_method,0,0,21172.0,16700.0,32.0,31.0,0.4149997638390327,0.3773877245508982,0.12355941809937654,0.08838323353293413,0.31815605516720197,0.2859880239520958,2616.0,1476.0,1.0942754581522767,1.1190419161676646,181.0,146.0,1.011648029088974,0.9029439985752106,0.2112223691668241
method,text_22_retina,1,0,13560.0,15548.0,32.0,32.0,0.39710545722713864,0.3216571263184976,0.07905604719764012,0.08618471829174171,0.28053097345132744,0.28376640082325705,1072.0,1340.0,1.1421828908554572,1.136094674556213,121.0,138.0,0.8056639730930328,0.8548479676246643,0.14660766961651917
method,text_23_method,2,0,23132.0,20176.0,32.0,30.0,0.4714734999135397,0.559947462331483,0.10824831402386305,0.1887390959555908,0.3461871001210445,0.4926645519429025,2504.0,3808.0,1.112225488500778,1.1038858049167328,201.0,174.0,1.0290240347385406,0.9472960233688354,0.12778834514957635
method,text_21_fast_gptq,3,0,13624.0,14392.0,32.0,32.0,0.5344061949500881,0.5291481378543635,0.15883734586024661,0.18093385214007782,0.43305930710510865,0.4585881045025014,2164.0,2604.0,1.1462125660598943,1.1561978877153973,122.0,130.0,0.8302079737186432,0.8252159953117371,0.05637110980622431
method,text_21_fast_gptq,4,0,18572.0,16788.0,32.0,28.0,0.6229741007968985,0.7228154038599,0.16950247684686626,0.2635215630212056,0.5074305405987508,0.6187753157016916,3148.0,4424.0,1.1234115873357742,1.1131760781510602,163.0,146.0,0.9741440117359161,0.8660800158977509,0.09605858281283652
method,text_23_method,5,0,23884.0,23568.0,31.0,29.0,0.6248377574945571,0.6954769178547182,0.17819460726846426,0.33316361167685,0.5280522525540111,0.6059063136456213,4256.0,7852.0,1.0825657343828505,1.0862186014935507,202.0,200.0,1.042527973651886,1.02252796292305,0.013230614637414168
method,text_23_method,6,0,17632.0,16428.0,32.0,29.0,0.6334221869328494,0.7673560384709034,0.19487295825771325,0.26150474799123447,0.5122504537205081,0.6729973216459703,3436.0,4296.0,1.117967332123412,1.1453615777940103,154.0,147.0,0.906495988368988,0.8962239325046539,0.06828493647912885
method,text_23_method,7,0,20896.0,23392.0,31.0,27.0,0.7327000382848392,0.7030288132694938,0.24291730474732007,0.33396032831737343,0.6960183767228177,0.5497606019151846,5076.0,7812.0,1.1209800918836141,1.0834473324213407,183.0,198.0,1.031583994626999,1.0136319994926453,0.11944869831546708
method,text_23_method,8,0,19912.0,18700.0,32.0,31.0,0.5555443953394937,0.6134291443850267,0.1980715146645239,0.2720855614973262,0.46805946163117723,0.48534759358288776,3944.0,5088.0,1.118521494576135,1.122566844919786,174.0,164.0,0.9501120448112488,0.93203204870224,0.060867818400964245
method,text_23_method,9,0,19640.0,15172.0,30.0,29.0,0.6553589613034623,0.6034718560506196,0.2209775967413442,0.14711310308462958,0.5517311608961304,0.48114948589506984,4340.0,2232.0,1.0883910386965376,1.1220669654626945,167.0,133.0,0.9516480267047882,0.8512000441551208,0.2274949083503055
method,text_23_method,10,0,16536.0,16860.0,32.0,32.0,0.5136520319303338,0.5465524911032028,0.1903725205611998,0.13119810201660737,0.46903725205612,0.4097271648873072,3148.0,2212.0,1.1223996129656506,1.1387900355871887,145.0,150.0,0.876960039138794,0.8712320327758789,0.019593613933236574
method,text_23_method,11,0,24372.0,13856.0,32.0,29.0,0.6271489824388643,0.5662889722863741,0.18824881010996225,0.15531177829099307,0.5261775808304612,0.43446882217090066,4588.0,2152.0,1.0871491875923192,1.1270207852193996,207.0,122.0,1.0403839349746704,0.8089600205421448,0.43147874610208437
method,text_23_method,12,0,19336.0,18580.0,32.0,30.0,0.5257421390153082,0.5401439720129171,0.1237070748862226,0.13649085037674918,0.4071162598262309,0.40086114101184067,2392.0,2536.0,1.0856433595366157,1.1160387513455328,164.0,162.0,0.9363839626312256,0.90652796626091,0.03909805544062888
method,text_23_method,13,0,17608.0,16236.0,32.0,31.0,0.474060086324398,0.4874276299581178,0.1133575647432985,0.08672086720867209,0.3752839618355293,0.32323232323232326,1996.0,1408.0,1.104952294411631,1.127371273712737,152.0,143.0,0.8937280178070068,0.8429759740829468,0.07791912766924125
method,text_23_method,14,0,27404.0,27244.0,32.0,32.0,0.6831712523719166,0.5446749743062693,0.24434389140271492,0.14902363823227133,0.6626769814625602,0.44149170459550724,6696.0,4060.0,1.0836374251934024,1.0806049038320364,232.0,230.0,1.103295922279358,1.0875840187072754,0.005838563713326522
method,text_23_method,15,0,11848.0,9640.0,32.0,31.0,0.5263757596218771,0.6371109958506224,0.13909520594193112,0.2087136929460581,0.4223497636731938,0.5045643153526971,1648.0,2012.0,1.188386225523295,1.2215767634854773,110.0,92.0,0.7537279427051544,0.6824000179767609,0.1863605671843349
method,text_23_method,16,0,18424.0,18036.0,29.0,32.0,0.5795158488927485,0.6283336105566645,0.23903603994789405,0.2197826569084054,0.46830221450282244,0.5107562652472832,4404.0,3964.0,1.097698653929657,1.1071190951430472,158.0,156.0,0.9340159595012665,0.9461760222911835,0.02105948762483717
method,text_22_retina,17,0,18140.0,16140.0,32.0,32.0,0.615111631753032,0.6007202602230484,0.18831312017640572,0.12862453531598514,0.5219404630650496,0.39677819083023547,3416.0,2076.0,1.1007717750826902,1.1578686493184633,156.0,146.0,0.9191999733448029,0.8696639835834503,0.11025358324145534
method,text_23_method,18,0,17768.0,15712.0,30.0,26.0,0.6617233228275552,0.7638270112016293,0.20328680774425933,0.2846232179226069,0.5351193156235929,0.6787169042769857,3612.0,4472.0,1.1094101755965782,1.124236252545825,154.0,138.0,0.9266879558563232,0.875391960144043,0.11571364250337686
method,text_23_method,19,0,23168.0,22828.0,29.0,25.0,0.7591073895027625,0.7387911775013142,0.2655386740331492,0.33712984054669703,0.683529005524862,0.6004906255475732,6152.0,7696.0,1.0939226519337018,1.0933940774487472,198.0,195.0,1.0355200171470642,1.023679941892624,0.014675414364640885
method,text_23_method,20,0,21340.0,20424.0,32.0,28.0,0.5743615276476102,0.6760184097140619,0.2337394564198688,0.28417547982765373,0.4742268041237113,0.5401488444966706,4988.0,5804.0,1.0976569821930646,1.0967489228358793,183.0,175.0,0.9908159673213959,0.9721920192241669,0.0429240862230553
method,text_23_method,21,0,21916.0,17564.0,32.0,31.0,0.709498768023362,0.7174832042814848,0.20113159335645192,0.22500569346390345,0.6590618726044899,0.6524709633340924,4408.0,3952.0,1.0980105858733344,1.13687087223867,188.0,156.0,1.0079360008239746,0.9364799559116364,0.19857638255156052
method,text_23_method,22,0,18824.0,18364.0,32.0,31.0,0.4747396940076498,0.5502545741668482,0.12579685507862304,0.15181877586582443,0.39120271993200173,0.43563493792202135,2368.0,2788.0,1.1083722906927327,1.1082552820736222,163.0,159.0,0.9376640021800995,0.9089280366897583,0.024436889077773055
method,text_23_method,23,0,23564.0,17436.0,32.0,30.0,0.5935908589373621,0.5644858339068594,0.1419113902563232,0.16311080523055746,0.4875233406891869,0.43220922229869235,3344.0,2844.0,1.097267017484298,1.1085111264051388,202.0,151.0,1.0316480696201324,0.9075199365615845,0.2600577151587167
method,text_23_method,24,0,20524.0,21652.0,32.0,32.0,0.5196416390567141,0.5957821448365047,0.13545117910738647,0.15278034361721782,0.3895926719937634,0.4823572880103455,2780.0,3308.0,1.0976417852270512,1.1054867910585626,176.0,187.0,0.9591999650001526,0.9933120012283325,0.054960046774507894
method,text_23_method,25,0,19168.0,17376.0,31.0,32.0,0.5382538606010017,0.5472922421731123,0.15734557595993323,0.1024401473296501,0.43802170283806346,0.3745395948434622,3016.0,1780.0,1.1018363939899833,1.1197053406998159,165.0,152.0,0.9556480050086975,0.8932159841060638,0.09348914858096828
method,text_23_method,26,0,28936.0,25020.0,31.0,32.0,0.6529668924523085,0.5935501598721024,0.17846281448714404,0.19664268585131894,0.5848769698645286,0.48745003996802555,5164.0,4920.0,1.074923970141001,1.0948041566746602,243.0,214.0,1.1221759915351868,1.0513920187950134,0.13533314901852364
method,text_22_retina,27,0,12628.0,10712.0,31.0,31.0,0.4871020747545138,0.656786781179985,0.12638580931263857,0.18035847647498132,0.37662337662337664,0.4719940253920836,1596.0,1932.0,1.1352549889135255,1.2307692307692308,112.0,103.0,0.7818880081176758,0.7310400009155273,0.15172632245802978
method,text_23_method,28,0,14948.0,14896.0,32.0,29.0,0.5076515252876639,0.6504934210526315,0.16162697350816163,0.1721267454350161,0.4375167246454375,0.5354457572502686,2416.0,2564.0,1.1303184372491304,1.1256713211600429,132.0,131.0,0.8517120182514191,0.8520640134811401,0.0034787262510034785
method,text_21_fast_gptq,29,0,14300.0,13028.0,32.0,29.0,0.5664772727272728,0.6086793828676696,0.14265734265734265,0.21891311022413265,0.4534265734265734,0.4553269880257906,2040.0,2852.0,1.1636363636363636,1.169174086582745,130.0,119.0,0.8331839740276337,0.8111039996147156,0.08895104895104895
method,text_23_method,30,0,17736.0,12096.0,30.0,26.0,0.5964704555705909,0.7560763888888888,0.15990076680198467,0.2390873015873016,0.425575101488498,0.6610449735449735,2836.0,2892.0,1.1114118177717636,1.1746031746031746,154.0,111.0,0.9148799777030945,0.7954879403114319,0.31799729364005414
method,text_23_method,31,0,22448.0,23868.0,30.0,25.0,0.6780893620812545,0.7240395089659796,0.22523164647184604,0.34238310708898945,0.5538132573057734,0.5828724652254064,5056.0,8172.0,1.0833927298645758,1.0725657784481313,190.0,200.0,1.0101120471954346,1.0307839512825012,0.06325730577334283
method,text_23_method,32,0,20732.0,19636.0,31.0,29.0,0.5128123191202006,0.6495403850071297,0.2346131584024696,0.3047463841922999,0.4254292880571098,0.5426767162354859,4864.0,5984.0,1.1051514566853173,1.121205948258301,179.0,172.0,0.970367968082428,0.9429119825363159,0.0528651360216091
method,text_23_method,33,0,21664.0,17024.0,32.0,30.0,0.6101366322008862,0.6824629934210527,0.1724519940915805,0.21264097744360902,0.5461595273264401,0.6022086466165414,3736.0,3620.0,1.1107828655834564,1.112781954887218,188.0,148.0,1.0195200145244598,0.8961920142173767,0.21418020679468242
method,text_23_method,34,0,19028.0,19608.0,31.0,32.0,0.3990106684885432,0.5156186250509996,0.08829093966785789,0.12607099143206854,0.2882068530586504,0.4143206854345165,1680.0,2472.0,1.1233970990119824,1.109751121991024,167.0,170.0,0.9325120449066162,0.9347520470619202,0.030481395837712845
method,text_23_method,35,0,22368.0,22588.0,32.0,31.0,0.5212245171673819,0.5669105277138303,0.12088698140200287,0.14751195324951302,0.42381974248927035,0.46520276252877635,2704.0,3332.0,1.1044349070100143,1.0936780591464494,193.0,193.0,1.0071040391921997,1.0216639637947083,0.009835479256080115
method,text_23_method,36,0,18572.0,19608.0,32.0,32.0,0.4462564613396511,0.5756451448388413,0.11242730992892526,0.1599347205222358,0.38811113504199873,0.481844145246838,2088.0,3136.0,1.1096273960801206,1.109751121991024,161.0,170.0,0.9299840331077576,0.9304640293121338,0.055782898987723456
method,text_23_method,37,0,19788.0,16756.0,31.0,31.0,0.39850540731756623,0.4771201360706613,0.0937942187184152,0.1613750298400573,0.32383262583383865,0.3809978515158749,1856.0,2704.0,1.0931877905801495,1.1229410360467893,169.0,147.0,0.9532160460948944,0.8872959911823273,0.15322417626844553
method,text_23_method,38,0,21100.0,20000.0,32.0,31.0,0.5490462085308057,0.47605,0.15962085308056873,0.1226,0.44947867298578204,0.3284,3368.0,2452.0,1.0919431279620853,1.1072,180.0,173.0,0.9853759706020355,0.9522239565849304,0.052132701421800945
method,text_22_retina,39,0,14292.0,12892.0,32.0,31.0,0.4855076266442765,0.6068976884889854,0.11446963336132102,0.11479987589202606,0.3571228659389868,0.3955941669252249,1636.0,1480.0,1.1463755947383152,1.1616506360533665,128.0,117.0,0.8295040130615234,0.7810879945755005,0.09795689896445564
method,text_23_method,40,0,19216.0,14876.0,32.0,30.0,0.5216356161532056,0.576608295240656,0.14300582847626978,0.16751815004033344,0.41402997502081595,0.4420543156762571,2748.0,2492.0,1.11240632805995,1.1357891906426458,167.0,132.0,0.9610559344291687,0.8718079924583435,0.22585345545378852
method,text_22_retina,41,0,15456.0,15724.0,29.0,29.0,0.5271415631469979,0.6307793818366828,0.14803312629399587,0.14932587127957261,0.3871635610766046,0.44110913253625034,2288.0,2348.0,1.1097308488612836,1.1233782752480286,134.0,138.0,0.8492799699306488,0.8652799725532532,0.017339544513457556
method,text_23_method,42,0,19980.0,19680.0,29.0,28.0,0.5239552052052052,0.6575965447154472,0.1977977977977978,0.3150406504065041,0.396996996996997,0.5337398373983739,3952.0,6200.0,1.0826826826826828,1.0731707317073171,169.0,165.0,0.9597440361976624,0.9570560157299042,0.015015015015015015
method,text_22_retina,43,0,16708.0,17920.0,32.0,29.0,0.41895349533157766,0.7287806919642857,0.11778788604261432,0.29263392857142856,0.3174527172611923,0.65625,1968.0,5244.0,1.1414891070146038,1.1071428571428572,149.0,155.0,0.8862399458885193,0.913343995809555,0.07254010055063442
method,text_22_retina,44,0,18520.0,19936.0,32.0,32.0,0.4063309935205184,0.5669768258426966,0.0876889848812095,0.17576243980738362,0.3241900647948164,0.41693418940609955,1624.0,3504.0,1.0989200863930886,1.117174959871589,159.0,174.0,0.9228799641132355,0.9349760413169861,0.07645788336933046
method,text_23_method,45,0,26148.0,26136.0,31.0,31.0,0.518314020192749,0.7425677226813591,0.1277344347560043,0.3307315580042853,0.40018357044515834,0.7183960820324456,3340.0,8644.0,1.081841823466422,1.0676461585552495,221.0,218.0,1.0614079535007477,1.060096025466919,0.0004589261128958238
method,text_22_retina,46,0,19700.0,22960.0,30.0,30.0,0.4790418781725888,0.5953614982578397,0.1985786802030457,0.1229965156794425,0.3821319796954315,0.406794425087108,3912.0,2824.0,1.0850761421319797,1.0815331010452962,167.0,194.0,0.9471040070056915,0.9834559857845306,0.16548223350253807
method,text_23_method,47,0,22776.0,23364.0,30.0,32.0,0.3894450298559888,0.5692143896593049,0.11819459079733052,0.12617702448210924,0.32314717246224095,0.4129429892141756,2692.0,2948.0,1.0846505093080436,1.1011813045711352,193.0,201.0,1.0142079293727875,1.0071680545806885,0.025816649104320338
