ep_size,sample_id,request_id,block_id,iteration_id,nfe,layer_id,virtual_rank,active_experts,assignments,recv_unique_activation_rows,max_rows_per_expert,cv_rows_per_expert,latency_ms,p10_ms,p90_ms,split,backend
8,request0_nfe14_layer3_rank4,0,47,9,14,3,4,31,2476,1073,667,1.639285750422205,0.6438720226287842,0.6329471945762635,0.6528576016426086,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,request5_nfe4_layer10_rank0,5,46,4,4,10,0,30,1567,961,804,2.7006369097154184,0.5888959765434265,0.5805184006690979,0.6035776257514953,heldout,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP
8,lowutil_b0.005_inv2218_r4,-1,-1,-1,-1,-1,4,16,210,149,32,0.7852957037980203,0.4554560035467148,0.4299551993608475,0.5276224195957184,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv26614_r4,-1,-1,-1,-1,-1,4,16,214,151,32,0.7960400727113021,0.5489919781684875,0.5056863844394683,0.6438463807106019,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv15233_r4,-1,-1,-1,-1,-1,4,16,215,154,31,0.780938404600094,0.4678080081939697,0.4381952077150345,0.49041280746459964,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv51010_r4,-1,-1,-1,-1,-1,4,15,215,151,35,0.7594367557911005,0.4200960099697113,0.4059935867786407,0.4406144082546234,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv204_r4,-1,-1,-1,-1,-1,4,17,217,155,33,0.835386132796299,0.4234880059957504,0.40976319909095765,0.43754239976406095,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv1401_r4,-1,-1,-1,-1,-1,4,16,217,153,30,0.7640186101823455,0.4352319985628128,0.41539838910102844,0.45075519382953644,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv42080_r4,-1,-1,-1,-1,-1,4,15,218,152,34,0.7599465292899561,0.42372798919677734,0.40185278952121734,0.4411488026380539,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv35981_r4,-1,-1,-1,-1,-1,4,15,219,152,37,0.7904161027981684,0.42156799137592316,0.40903998613357545,0.44325759410858157,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv41263_r4,-1,-1,-1,-1,-1,4,16,219,152,32,0.787601744006493,0.42660799622535706,0.40425279140472414,0.43789759576320647,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv47362_r4,-1,-1,-1,-1,-1,4,16,220,153,30,0.7538331796955593,0.4246239960193634,0.408761590719223,0.4413504123687744,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.005_inv52264_r4,-1,-1,-1,-1,-1,4,15,220,153,33,0.762363658044793,0.4179200083017349,0.40989758968353274,0.4347007989883423,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv2218_r4,-1,-1,-1,-1,-1,4,16,206,145,32,0.8075779278370878,0.4212479889392853,0.4055327981710434,0.4414431989192963,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv26614_r4,-1,-1,-1,-1,-1,4,16,209,147,32,0.8233975726508885,0.4205919951200485,0.4113407999277115,0.4372704058885574,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv15233_r4,-1,-1,-1,-1,-1,4,16,211,151,30,0.8008076379669542,0.42374399304389954,0.40437438786029817,0.43778240084648135,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv1401_r4,-1,-1,-1,-1,-1,4,16,211,148,30,0.7904184642182114,0.4213920086622238,0.4115679919719696,0.4382815986871719,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv51010_r4,-1,-1,-1,-1,-1,4,14,211,149,35,0.7178960697509804,0.42132800817489624,0.4034048020839691,0.4366591989994049,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv204_r4,-1,-1,-1,-1,-1,4,17,212,151,33,0.8650228360812054,0.4209439903497696,0.40940799117088317,0.7091872274875641,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv42080_r4,-1,-1,-1,-1,-1,4,14,214,150,34,0.7181073911139643,0.4222880005836487,0.40880319476127625,0.4401279926300049,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv41263_r4,-1,-1,-1,-1,-1,4,16,214,148,32,0.8181174105687777,0.4166239947080612,0.4038816124200821,0.4385567992925644,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv35981_r4,-1,-1,-1,-1,-1,4,14,215,150,37,0.7487794286533737,0.42156800627708435,0.4085119903087616,0.4318143963813782,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv47362_r4,-1,-1,-1,-1,-1,4,16,215,149,30,0.78403485535261,0.4205760061740875,0.400080007314682,0.4345216006040573,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
8,lowutil_b0.01_inv52264_r4,-1,-1,-1,-1,-1,4,14,216,151,33,0.7203798913966639,0.42187200486660004,0.4070239931344986,0.437910395860672,train,DeepEP_receive_format_plus_torch_grouped_mm_bf16_MLP_post_pruning
