workload,repeat,layer,ep_rank,N,active_experts,Q,tail_count,padded_rows,padding_amplification,tail_oracle_speedup,expert_ms
L512_B1,1,24,3,1391,27,32,27,2705,2.9446441409058233,1.0071374460998868,0.8362879753112793
L512_B1,1,25,3,1364,23,28,23,2220,2.627565982404692,1.0069068539839727,0.7793599963188171
L512_B1,1,26,3,1005,26,29,26,2707,3.6935323383084575,1.003667502231094,0.8307520151138306
L512_B1,1,27,3,1090,22,27,22,2366,3.1706422018348626,1.0086768925689105,0.7625600099563599
L512_B1,1,28,3,749,25,25,25,2451,4.2723631508678235,1.0105591905961868,0.7781760096549988
L512_B1,1,29,3,908,24,27,24,2548,3.806167400881057,1.0092097671272715,0.7903680205345154
L512_B1,1,30,3,616,20,21,20,2072,4.363636363636363,1.011354364783553,0.7133119702339172
L512_B1,1,31,3,886,24,25,24,2314,3.6117381489841986,1.0109998089758043,0.7756800055503845
L512_B1,1,32,3,1190,23,26,23,2138,2.7966386554621847,1.0039604597376026,0.7535679936408997
L512_B1,1,33,3,1150,23,26,22,2178,2.893913043478261,1.0080574858215516,0.7509120106697083
L512_B1,1,34,3,706,27,27,27,2750,4.895184135977337,1.0087278779005648,0.8247039914131165
L512_B1,1,35,3,706,24,24,24,2366,4.351274787535411,1.0140544046426045,0.7529280185699463
L512_B1,1,36,3,1238,29,32,29,2858,3.308562197092084,1.0049285170672044,0.8718400001525879
L512_B1,1,37,3,1102,25,27,25,2354,3.1361161524500907,1.006028161182591,0.7623680233955383
L512_B1,1,38,3,1219,26,28,26,2365,2.9401148482362593,1.0054990002889876,0.8212800025939941
L512_B1,1,39,3,1123,22,25,22,2077,2.8495102404274264,1.0077596468054086,0.7169600129127502
L512_B1,1,40,3,775,23,23,23,2169,3.798709677419355,1.0038046231699511,0.719327986240387
L512_B1,1,41,3,765,23,24,23,2307,4.015686274509804,1.008369813685032,0.7314239740371704
L512_B1,1,42,3,1264,21,26,21,2064,2.632911392405063,1.0066775519780846,0.7535679936408997
L512_B1,1,43,3,462,23,23,23,2482,6.372294372294372,1.0124467895489597,0.7337920069694519
L512_B1,1,44,3,1291,23,27,23,2165,2.6769945778466306,1.0087082652733779,0.7397760152816772
L512_B1,1,45,3,775,24,25,24,2425,4.129032258064516,1.0137262521869554,0.7508800029754639
L512_B1,1,46,3,697,26,27,26,2759,4.958393113342898,1.0105410729159892,0.7926080226898193
L512_B1,1,47,3,1351,30,33,30,2873,3.1265729089563288,1.0087525792970808,0.8677759766578674
L512_B1,2,0,3,1151,32,32,32,2945,3.558644656820156,1.000815279417978,0.8585280179977417
L512_B1,2,1,3,1179,31,34,31,3173,3.6912637828668364,1.0074909463286805,0.9042879939079285
L512_B1,2,2,3,923,27,28,27,2661,3.8829902491874324,1.0093181933833446,0.8059520125389099
L512_B1,2,3,3,799,30,30,30,3041,4.806007509386734,1.0109549147581527,0.8387200236320496
L512_B1,2,4,3,1024,29,30,29,2816,3.75,1.0088108736732018,0.8125439882278442
L512_B1,2,5,3,725,26,26,26,2603,4.590344827586207,1.0020662318050637,0.7750080227851868
L512_B1,2,6,3,650,24,25,24,2550,4.923076923076923,1.0078819608886735,0.7664639949798584
L512_B1,2,7,3,1017,23,27,23,2439,3.398230088495575,1.0096196753349478,0.8078399896621704
L512_B1,2,8,3,959,23,26,23,2369,3.470281543274244,1.005635345735038,0.773248016834259
L512_B1,2,9,3,1262,22,25,22,1938,2.535657686212361,1.0052984446745112,0.7000640034675598
L512_B1,2,10,3,651,25,25,25,2549,4.915514592933948,1.0102397085700983,0.7505919933319092
L512_B1,2,11,3,812,22,23,22,2132,3.625615763546798,1.0057512004134643,0.7405760288238525
L512_B1,2,12,3,1417,23,28,23,2167,2.529287226534933,1.002634827072844,0.7628160119056702
L512_B1,2,13,3,1297,21,25,21,1903,2.4672320740169624,1.0023973137057458,0.703711986541748
L512_B1,2,14,3,1047,27,30,27,2793,3.667621776504298,1.0125331453431945,0.8536319732666016
L512_B1,2,15,3,949,22,25,22,2251,3.3719704952581666,1.0130965133321843,0.7438719868659973
L512_B1,2,16,3,797,26,27,26,2659,4.336260978670013,1.010330056979606,0.8012480139732361
L512_B1,2,17,3,949,23,25,23,2251,3.3719704952581666,1.0104904615665424,0.7527679800987244
L512_B1,2,18,3,638,19,20,19,1922,4.012539184952978,1.0094666176231821,0.6695359945297241
L512_B1,2,19,3,829,24,25,24,2371,3.860072376357057,1.0095080786100816,0.7626559734344482
L512_B1,2,20,3,1069,22,25,22,2131,2.9934518241347052,1.0066113809611463,0.7118399739265442
L512_B1,2,21,3,1351,21,25,21,1849,2.368615840118431,1.0050082298960505,0.7093440294265747
L512_B1,2,22,3,789,26,26,26,2539,4.217997465145754,1.0064354846351768,0.7844799757003784
L512_B1,2,23,3,856,22,24,22,2216,3.588785046728972,1.0122486510829314,0.735264003276825
L512_B1,2,24,3,1391,27,32,27,2705,2.9446441409058233,1.0071374460998868,0.8349760174751282
L512_B1,2,25,3,1364,23,28,23,2220,2.627565982404692,1.0069068539839727,0.7680320143699646
L512_B1,2,26,3,1005,26,29,26,2707,3.6935323383084575,1.003667502231094,0.8188160061836243
L512_B1,2,27,3,1090,22,27,22,2366,3.1706422018348626,1.0086768925689105,0.7552639842033386
L512_B1,2,28,3,749,25,25,25,2451,4.2723631508678235,1.0105591905961868,0.7861120104789734
L512_B1,2,29,3,908,24,27,24,2548,3.806167400881057,1.0092097671272715,0.804095983505249
L512_B1,2,30,3,616,20,21,20,2072,4.363636363636363,1.011354364783553,0.7087039947509766
L512_B1,2,31,3,886,24,25,24,2314,3.6117381489841986,1.0109998089758043,0.7757440209388733
L512_B1,2,32,3,1190,23,26,23,2138,2.7966386554621847,1.0039604597376026,0.7883520126342773
L512_B1,2,33,3,1150,23,26,22,2178,2.893913043478261,1.0080574858215516,0.7643200159072876
L512_B1,2,34,3,706,27,27,27,2750,4.895184135977337,1.0087278779005648,0.8341119885444641
L512_B1,2,35,3,706,24,24,24,2366,4.351274787535411,1.0140544046426045,0.7414399981498718
L512_B1,2,36,3,1238,29,32,29,2858,3.308562197092084,1.0049285170672044,0.8784000277519226
L512_B1,2,37,3,1102,25,27,25,2354,3.1361161524500907,1.006028161182591,0.7573440074920654
L512_B1,2,38,3,1219,26,28,26,2365,2.9401148482362593,1.0054990002889876,0.7932800054550171
L512_B1,2,39,3,1123,22,25,22,2077,2.8495102404274264,1.0077596468054086,0.7125120162963867
L512_B1,2,40,3,775,23,23,23,2169,3.798709677419355,1.0038046231699511,0.7032960057258606
L512_B1,2,41,3,765,23,24,23,2307,4.015686274509804,1.008369813685032,0.7368639707565308
L512_B1,2,42,3,1264,21,26,21,2064,2.632911392405063,1.0066775519780846,0.7760319709777832
L512_B1,2,43,3,462,23,23,23,2482,6.372294372294372,1.0124467895489597,0.7263039946556091
L512_B1,2,44,3,1291,23,27,23,2165,2.6769945778466306,1.0087082652733779,0.7528960108757019
L512_B1,2,45,3,775,24,25,24,2425,4.129032258064516,1.0137262521869554,0.7836480140686035
L512_B1,2,46,3,697,26,27,26,2759,4.958393113342898,1.0105410729159892,0.7948160171508789
L512_B1,2,47,3,1351,30,33,30,2873,3.1265729089563288,1.0087525792970808,0.8385279774665833
L512_B4,0,0,3,1151,32,32,32,2945,3.558644656820156,1.000815279417978,0.8586879968643188
L512_B4,0,1,3,1179,31,34,31,3173,3.6912637828668364,1.0074909463286805,0.8967679738998413
L512_B4,0,2,3,923,27,28,27,2661,3.8829902491874324,1.0093181933833446,0.807263970375061
L512_B4,0,3,3,799,30,30,30,3041,4.806007509386734,1.0109549147581527,0.8240320086479187
L512_B4,0,4,3,1024,29,30,29,2816,3.75,1.0088108736732018,0.840831995010376
L512_B4,0,5,3,725,26,26,26,2603,4.590344827586207,1.0020662318050637,0.7596480250358582
L512_B4,0,6,3,650,24,25,24,2550,4.923076923076923,1.0078819608886735,0.7601919770240784
L512_B4,0,7,3,1017,23,27,23,2439,3.398230088495575,1.0096196753349478,0.7954559922218323
L512_B4,0,8,3,959,23,26,23,2369,3.470281543274244,1.005635345735038,0.7598080039024353
L512_B4,0,9,3,1262,22,25,22,1938,2.535657686212361,1.0052984446745112,0.7075200080871582
L512_B4,0,10,3,651,25,25,25,2549,4.915514592933948,1.0102397085700983,0.7388160228729248
L512_B4,0,11,3,812,22,23,22,2132,3.625615763546798,1.0057512004134643,0.714847981929779
L512_B4,0,12,3,1417,23,28,23,2167,2.529287226534933,1.002634827072844,0.7637760043144226
L512_B4,0,13,3,1297,21,25,21,1903,2.4672320740169624,1.0023973137057458,0.6967359781265259
L512_B4,0,14,3,1047,27,30,27,2793,3.667621776504298,1.0125331453431945,0.8675519824028015
L512_B4,0,15,3,949,22,25,22,2251,3.3719704952581666,1.0130965133321843,0.750111997127533
L512_B4,0,16,3,797,26,27,26,2659,4.336260978670013,1.010330056979606,0.7983999848365784
L512_B4,0,17,3,949,23,25,23,2251,3.3719704952581666,1.0104904615665424,0.7576959729194641
L512_B4,0,18,3,638,19,20,19,1922,4.012539184952978,1.0094666176231821,0.6779839992523193
L512_B4,0,19,3,829,24,25,24,2371,3.860072376357057,1.0095080786100816,0.7656959891319275
L512_B4,0,20,3,1069,22,25,22,2131,2.9934518241347052,1.0066113809611463,0.7025600075721741
L512_B4,0,21,3,1351,21,25,21,1849,2.368615840118431,1.0050082298960505,0.735647976398468
L512_B4,0,22,3,789,26,26,26,2539,4.217997465145754,1.0064354846351768,0.7603200078010559
L512_B4,0,23,3,856,22,24,22,2216,3.588785046728972,1.0122486510829314,0.7566720247268677
L512_B4,0,24,3,1391,27,32,27,2705,2.9446441409058233,1.0071374460998868,0.8256000280380249
L512_B4,0,25,3,1364,23,28,23,2220,2.627565982404692,1.0069068539839727,0.7567039728164673
L512_B4,0,26,3,1005,26,29,26,2707,3.6935323383084575,1.003667502231094,0.8217599987983704
L512_B4,0,27,3,1090,22,27,22,2366,3.1706422018348626,1.0086768925689105,0.7816960215568542
L512_B4,0,28,3,749,25,25,25,2451,4.2723631508678235,1.0105591905961868,0.77183997631073
L512_B4,0,29,3,908,24,27,24,2548,3.806167400881057,1.0092097671272715,0.7788479924201965
L512_B4,0,30,3,616,20,21,20,2072,4.363636363636363,1.011354364783553,0.7242879867553711
L512_B4,0,31,3,886,24,25,24,2314,3.6117381489841986,1.0109998089758043,0.780896008014679
L512_B4,0,32,3,1190,23,26,23,2138,2.7966386554621847,1.0039604597376026,0.7822399735450745
L512_B4,0,33,3,1150,23,26,22,2178,2.893913043478261,1.0080574858215516,0.7608320116996765
L512_B4,0,34,3,706,27,27,27,2750,4.895184135977337,1.0087278779005648,0.8171200156211853
L512_B4,0,35,3,706,24,24,24,2366,4.351274787535411,1.0140544046426045,0.7625600099563599
L512_B4,0,36,3,1238,29,32,29,2858,3.308562197092084,1.0049285170672044,0.9025920033454895
L512_B4,0,37,3,1102,25,27,25,2354,3.1361161524500907,1.006028161182591,0.7412800192832947
L512_B4,0,38,3,1219,26,28,26,2365,2.9401148482362593,1.0054990002889876,0.7681599855422974
L512_B4,0,39,3,1123,22,25,22,2077,2.8495102404274264,1.0077596468054086,0.7229440212249756
L512_B4,0,40,3,775,23,23,23,2169,3.798709677419355,1.0038046231699511,0.7127360105514526
L512_B4,0,41,3,765,23,24,23,2307,4.015686274509804,1.008369813685032,0.7463039755821228
L512_B4,0,42,3,1264,21,26,21,2064,2.632911392405063,1.0066775519780846,0.7584319710731506
L512_B4,0,43,3,462,23,23,23,2482,6.372294372294372,1.0124467895489597,0.736191987991333
L512_B4,0,44,3,1291,23,27,23,2165,2.6769945778466306,1.0087082652733779,0.7703999876976013
L512_B4,0,45,3,775,24,25,24,2425,4.129032258064516,1.0137262521869554,0.748960018157959
L512_B4,0,46,3,697,26,27,26,2759,4.958393113342898,1.0105410729159892,0.9348800182342529
L512_B4,0,47,3,1351,30,33,30,2873,3.1265729089563288,1.0087525792970808,0.8209279775619507
L512_B4,1,0,3,1151,32,32,32,2945,3.558644656820156,1.000815279417978,0.8579519987106323
L512_B4,1,1,3,1179,31,34,31,3173,3.6912637828668364,1.0074909463286805,0.9041919708251953
L512_B4,1,2,3,923,27,28,27,2661,3.8829902491874324,1.0093181933833446,0.8008639812469482
L512_B4,1,3,3,799,30,30,30,3041,4.806007509386734,1.0109549147581527,0.8515840172767639
L512_B4,1,4,3,1024,29,30,29,2816,3.75,1.0088108736732018,0.8529599905014038
L512_B4,1,5,3,725,26,26,26,2603,4.590344827586207,1.0020662318050637,0.7669119834899902
L512_B4,1,6,3,650,24,25,24,2550,4.923076923076923,1.0078819608886735,0.7477440237998962
L512_B4,1,7,3,1017,23,27,23,2439,3.398230088495575,1.0096196753349478,0.7760000228881836
L512_B4,1,8,3,959,23,26,23,2369,3.470281543274244,1.005635345735038,0.7727680206298828
L512_B4,1,9,3,1262,22,25,22,1938,2.535657686212361,1.0052984446745112,0.7062079906463623
L512_B4,1,10,3,651,25,25,25,2549,4.915514592933948,1.0102397085700983,0.7483199834823608
L512_B4,1,11,3,812,22,23,22,2132,3.625615763546798,1.0057512004134643,0.7162879705429077
L512_B4,1,12,3,1417,23,28,23,2167,2.529287226534933,1.002634827072844,0.7498559951782227
L512_B4,1,13,3,1297,21,25,21,1903,2.4672320740169624,1.0023973137057458,0.7333760261535645
L512_B4,1,14,3,1047,27,30,27,2793,3.667621776504298,1.0125331453431945,0.8313919901847839
L512_B4,1,15,3,949,22,25,22,2251,3.3719704952581666,1.0130965133321843,0.7461119890213013
L512_B4,1,16,3,797,26,27,26,2659,4.336260978670013,1.010330056979606,0.8153280019760132
L512_B4,1,17,3,949,23,25,23,2251,3.3719704952581666,1.0104904615665424,0.7737280130386353
L512_B4,1,18,3,638,19,20,19,1922,4.012539184952978,1.0094666176231821,0.6716799736022949
L512_B4,1,19,3,829,24,25,24,2371,3.860072376357057,1.0095080786100816,0.7388799786567688
L512_B4,1,20,3,1069,22,25,22,2131,2.9934518241347052,1.0066113809611463,0.720255970954895
L512_B4,1,21,3,1351,21,25,21,1849,2.368615840118431,1.0050082298960505,0.7216640114784241
L512_B4,1,22,3,789,26,26,26,2539,4.217997465145754,1.0064354846351768,0.7859839797019958
L512_B4,1,23,3,856,22,24,22,2216,3.588785046728972,1.0122486510829314,0.7282879948616028
L512_B4,1,24,3,1391,27,32,27,2705,2.9446441409058233,1.0071374460998868,0.8311359882354736
L512_B4,1,25,3,1364,23,28,23,2220,2.627565982404692,1.0069068539839727,0.7495999932289124
L512_B4,1,26,3,1005,26,29,26,2707,3.6935323383084575,1.003667502231094,0.8288319706916809
L512_B4,1,27,3,1090,22,27,22,2366,3.1706422018348626,1.0086768925689105,0.7855679988861084
L512_B4,1,28,3,749,25,25,25,2451,4.2723631508678235,1.0105591905961868,0.7696639895439148
L512_B4,1,29,3,908,24,27,24,2548,3.806167400881057,1.0092097671272715,0.7818560004234314
L512_B4,1,30,3,616,20,21,20,2072,4.363636363636363,1.011354364783553,0.715071976184845
L512_B4,1,31,3,886,24,25,24,2314,3.6117381489841986,1.0109998089758043,0.8027840256690979
L512_B4,1,32,3,1190,23,26,23,2138,2.7966386554621847,1.0039604597376026,0.7515519857406616
L512_B4,1,33,3,1150,23,26,22,2178,2.893913043478261,1.0080574858215516,0.739296019077301
L512_B4,1,34,3,706,27,27,27,2750,4.895184135977337,1.0087278779005648,0.8244799971580505
L512_B4,1,35,3,706,24,24,24,2366,4.351274787535411,1.0140544046426045,0.7488639950752258
L512_B4,1,36,3,1238,29,32,29,2858,3.308562197092084,1.0049285170672044,0.9058560132980347
L512_B4,1,37,3,1102,25,27,25,2354,3.1361161524500907,1.006028161182591,0.7583039999008179
L512_B4,1,38,3,1219,26,28,26,2365,2.9401148482362593,1.0054990002889876,0.7920640110969543
L512_B4,1,39,3,1123,22,25,22,2077,2.8495102404274264,1.0077596468054086,0.718783974647522
L512_B4,1,40,3,775,23,23,23,2169,3.798709677419355,1.0038046231699511,0.7178559899330139
L512_B4,1,41,3,765,23,24,23,2307,4.015686274509804,1.008369813685032,0.7278079986572266
L512_B4,1,42,3,1264,21,26,21,2064,2.632911392405063,1.0066775519780846,0.7472320199012756
L512_B4,1,43,3,462,23,23,23,2482,6.372294372294372,1.0124467895489597,0.7278079986572266
L512_B4,1,44,3,1291,23,27,23,2165,2.6769945778466306,1.0087082652733779,0.7636799812316895
L512_B4,1,45,3,775,24,25,24,2425,4.129032258064516,1.0137262521869554,0.7299200296401978
L512_B4,1,46,3,697,26,27,26,2759,4.958393113342898,1.0105410729159892,0.8034560084342957
L512_B4,1,47,3,1351,30,33,30,2873,3.1265729089563288,1.0087525792970808,0.8388479948043823
L512_B4,2,0,3,1151,32,32,32,2945,3.558644656820156,1.000815279417978,0.8493120074272156
L512_B4,2,1,3,1179,31,34,31,3173,3.6912637828668364,1.0074909463286805,0.8923839926719666
L512_B4,2,2,3,923,27,28,27,2661,3.8829902491874324,1.0093181933833446,0.7963200211524963
L512_B4,2,3,3,799,30,30,30,3041,4.806007509386734,1.0109549147581527,0.8287039995193481
L512_B4,2,4,3,1024,29,30,29,2816,3.75,1.0088108736732018,0.8679999709129333
L512_B4,2,5,3,725,26,26,26,2603,4.590344827586207,1.0020662318050637,0.7516800165176392
L512_B4,2,6,3,650,24,25,24,2550,4.923076923076923,1.0078819608886735,0.7487040162086487
L512_B4,2,7,3,1017,23,27,23,2439,3.398230088495575,1.0096196753349478,0.7888000011444092
L512_B4,2,8,3,959,23,26,23,2369,3.470281543274244,1.005635345735038,0.7868800163269043
L512_B4,2,9,3,1262,22,25,22,1938,2.535657686212361,1.0052984446745112,0.7043840289115906
L512_B4,2,10,3,651,25,25,25,2549,4.915514592933948,1.0102397085700983,0.7430400252342224
L512_B4,2,11,3,812,22,23,22,2132,3.625615763546798,1.0057512004134643,0.7235199809074402
L512_B4,2,12,3,1417,23,28,23,2167,2.529287226534933,1.002634827072844,0.7888320088386536
L512_B4,2,13,3,1297,21,25,21,1903,2.4672320740169624,1.0023973137057458,0.730783998966217
L512_B4,2,14,3,1047,27,30,27,2793,3.667621776504298,1.0125331453431945,0.8611519932746887
L512_B4,2,15,3,949,22,25,22,2251,3.3719704952581666,1.0130965133321843,0.7342720031738281
L512_B4,2,16,3,797,26,27,26,2659,4.336260978670013,1.010330056979606,0.804639995098114
L512_B4,2,17,3,949,23,25,23,2251,3.3719704952581666,1.0104904615665424,0.7619199752807617
L512_B4,2,18,3,638,19,20,19,1922,4.012539184952978,1.0094666176231821,0.6801599860191345
L512_B4,2,19,3,829,24,25,24,2371,3.860072376357057,1.0095080786100816,0.7600640058517456
L512_B4,2,20,3,1069,22,25,22,2131,2.9934518241347052,1.0066113809611463,0.7238399982452393
L512_B4,2,21,3,1351,21,25,21,1849,2.368615840118431,1.0050082298960505,0.7249600291252136
L512_B4,2,22,3,789,26,26,26,2539,4.217997465145754,1.0064354846351768,0.7781760096549988
L512_B4,2,23,3,856,22,24,22,2216,3.588785046728972,1.0122486510829314,0.7247040271759033
L512_B4,2,24,3,1391,27,32,27,2705,2.9446441409058233,1.0071374460998868,0.8241279721260071
L512_B4,2,25,3,1364,23,28,23,2220,2.627565982404692,1.0069068539839727,0.764959990978241
L512_B4,2,26,3,1005,26,29,26,2707,3.6935323383084575,1.003667502231094,0.8051199913024902
L512_B4,2,27,3,1090,22,27,22,2366,3.1706422018348626,1.0086768925689105,0.7599040269851685
L512_B4,2,28,3,749,25,25,25,2451,4.2723631508678235,1.0105591905961868,0.7852159738540649
L512_B4,2,29,3,908,24,27,24,2548,3.806167400881057,1.0092097671272715,0.7911999821662903
L512_B4,2,30,3,616,20,21,20,2072,4.363636363636363,1.011354364783553,0.7225919961929321
L512_B4,2,31,3,886,24,25,24,2314,3.6117381489841986,1.0109998089758043,0.7542719841003418
L512_B4,2,32,3,1190,23,26,23,2138,2.7966386554621847,1.0039604597376026,0.7375360131263733
L512_B4,2,33,3,1150,23,26,22,2178,2.893913043478261,1.0080574858215516,0.7625920176506042
L512_B4,2,34,3,706,27,27,27,2750,4.895184135977337,1.0087278779005648,0.8205440044403076
L512_B4,2,35,3,706,24,24,24,2366,4.351274787535411,1.0140544046426045,0.7425919771194458
L512_B4,2,36,3,1238,29,32,29,2858,3.308562197092084,1.0049285170672044,0.8740800023078918
L512_B4,2,37,3,1102,25,27,25,2354,3.1361161524500907,1.006028161182591,0.7606080174446106
L512_B4,2,38,3,1219,26,28,26,2365,2.9401148482362593,1.0054990002889876,0.8120319843292236
L512_B4,2,39,3,1123,22,25,22,2077,2.8495102404274264,1.0077596468054086,0.7075200080871582
L512_B4,2,40,3,775,23,23,23,2169,3.798709677419355,1.0038046231699511,0.707360029220581
L512_B4,2,41,3,765,23,24,23,2307,4.015686274509804,1.008369813685032,0.7211840152740479
L512_B4,2,42,3,1264,21,26,21,2064,2.632911392405063,1.0066775519780846,0.7691839933395386
L512_B4,2,43,3,462,23,23,23,2482,6.372294372294372,1.0124467895489597,0.7201600074768066
L512_B4,2,44,3,1291,23,27,23,2165,2.6769945778466306,1.0087082652733779,0.7451840043067932
L512_B4,2,45,3,775,24,25,24,2425,4.129032258064516,1.0137262521869554,0.7533119916915894
L512_B4,2,46,3,697,26,27,26,2759,4.958393113342898,1.0105410729159892,0.8159360289573669
L512_B4,2,47,3,1351,30,33,30,2873,3.1265729089563288,1.0087525792970808,0.8490880131721497
L512_B8,0,0,3,1151,32,32,32,2945,3.558644656820156,1.000815279417978,0.8747519850730896
L512_B8,0,1,3,1179,31,34,31,3173,3.6912637828668364,1.0074909463286805,0.8971840143203735
L512_B8,0,2,3,923,27,28,27,2661,3.8829902491874324,1.0093181933833446,0.8201280236244202
L512_B8,0,3,3,799,30,30,30,3041,4.806007509386734,1.0109549147581527,0.8389760255813599
L512_B8,0,4,3,1024,29,30,29,2816,3.75,1.0088108736732018,0.8271679878234863
L512_B8,0,5,3,725,26,26,26,2603,4.590344827586207,1.0020662318050637,0.746720016002655
L512_B8,0,6,3,650,24,25,24,2550,4.923076923076923,1.0078819608886735,0.7594879865646362
L512_B8,0,7,3,1017,23,27,23,2439,3.398230088495575,1.0096196753349478,0.7897279858589172
L512_B8,0,8,3,959,23,26,23,2369,3.470281543274244,1.005635345735038,0.7799999713897705
L512_B8,0,9,3,1262,22,25,22,1938,2.535657686212361,1.0052984446745112,0.7132800221443176
L512_B8,0,10,3,651,25,25,25,2549,4.915514592933948,1.0102397085700983,0.7414720058441162
L512_B8,0,11,3,812,22,23,22,2132,3.625615763546798,1.0057512004134643,0.7640640139579773
L512_B8,0,12,3,1417,23,28,23,2167,2.529287226534933,1.002634827072844,0.7562559843063354
L512_B8,0,13,3,1297,21,25,21,1903,2.4672320740169624,1.0023973137057458,0.71561598777771
L512_B8,0,14,3,1047,27,30,27,2793,3.667621776504298,1.0125331453431945,0.8388800024986267
L512_B8,0,15,3,949,22,25,22,2251,3.3719704952581666,1.0130965133321843,0.7617279887199402
L512_B8,0,16,3,797,26,27,26,2659,4.336260978670013,1.010330056979606,0.7905920147895813
L512_B8,0,17,3,949,23,25,23,2251,3.3719704952581666,1.0104904615665424,0.7507519721984863
L512_B8,0,18,3,638,19,20,19,1922,4.012539184952978,1.0094666176231821,0.6643840074539185
L512_B8,0,19,3,829,24,25,24,2371,3.860072376357057,1.0095080786100816,0.7639999985694885
L512_B8,0,20,3,1069,22,25,22,2131,2.9934518241347052,1.0066113809611463,0.7328959703445435
L512_B8,0,21,3,1351,21,25,21,1849,2.368615840118431,1.0050082298960505,0.7211840152740479
L512_B8,0,22,3,789,26,26,26,2539,4.217997465145754,1.0064354846351768,0.7505279779434204
L512_B8,0,23,3,856,22,24,22,2216,3.588785046728972,1.0122486510829314,0.7456960082054138
L512_B8,0,24,3,1391,27,32,27,2705,2.9446441409058233,1.0071374460998868,0.8324480056762695
L512_B8,0,25,3,1364,23,28,23,2220,2.627565982404692,1.0069068539839727,0.7614079713821411
L512_B8,0,26,3,1005,26,29,26,2707,3.6935323383084575,1.003667502231094,0.8112319707870483
L512_B8,0,27,3,1090,22,27,22,2366,3.1706422018348626,1.0086768925689105,0.7739840149879456
L512_B8,0,28,3,749,25,25,25,2451,4.2723631508678235,1.0105591905961868,0.8084800243377686
L512_B8,0,29,3,908,24,27,24,2548,3.806167400881057,1.0092097671272715,0.8087040185928345
L512_B8,0,30,3,616,20,21,20,2072,4.363636363636363,1.011354364783553,0.7083520293235779
L512_B8,0,31,3,886,24,25,24,2314,3.6117381489841986,1.0109998089758043,0.7767680287361145
L512_B8,0,32,3,1190,23,26,23,2138,2.7966386554621847,1.0039604597376026,0.7777600288391113
L512_B8,0,33,3,1150,23,26,22,2178,2.893913043478261,1.0080574858215516,0.748960018157959
L512_B8,0,34,3,706,27,27,27,2750,4.895184135977337,1.0087278779005648,0.819487988948822
L512_B8,0,35,3,706,24,24,24,2366,4.351274787535411,1.0140544046426045,0.7297279834747314
L512_B8,0,36,3,1238,29,32,29,2858,3.308562197092084,1.0049285170672044,0.9000639915466309
L512_B8,0,37,3,1102,25,27,25,2354,3.1361161524500907,1.006028161182591,0.7557119727134705
L512_B8,0,38,3,1219,26,28,26,2365,2.9401148482362593,1.0054990002889876,0.7874879837036133
L512_B8,0,39,3,1123,22,25,22,2077,2.8495102404274264,1.0077596468054086,0.7116479873657227
L512_B8,0,40,3,775,23,23,23,2169,3.798709677419355,1.0038046231699511,0.7084159851074219
L512_B8,0,41,3,765,23,24,23,2307,4.015686274509804,1.008369813685032,0.7330880165100098
L512_B8,0,42,3,1264,21,26,21,2064,2.632911392405063,1.0066775519780846,0.7614079713821411
L512_B8,0,43,3,462,23,23,23,2482,6.372294372294372,1.0124467895489597,0.7241600155830383
L512_B8,0,44,3,1291,23,27,23,2165,2.6769945778466306,1.0087082652733779,0.7456960082054138
L512_B8,0,45,3,775,24,25,24,2425,4.129032258064516,1.0137262521869554,0.7551360130310059
L512_B8,0,46,3,697,26,27,26,2759,4.958393113342898,1.0105410729159892,0.7936319708824158
L512_B8,0,47,3,1351,30,33,30,2873,3.1265729089563288,1.0087525792970808,0.8360959887504578
L512_B8,1,0,3,1151,32,32,32,2945,3.558644656820156,1.000815279417978,0.8777599930763245
L512_B8,1,1,3,1179,31,34,31,3173,3.6912637828668364,1.0074909463286805,0.9016320109367371
L512_B8,1,2,3,923,27,28,27,2661,3.8829902491874324,1.0093181933833446,0.7805119752883911
L512_B8,1,3,3,799,30,30,30,3041,4.806007509386734,1.0109549147581527,0.8375679850578308
L512_B8,1,4,3,1024,29,30,29,2816,3.75,1.0088108736732018,0.8314560055732727
L512_B8,1,5,3,725,26,26,26,2603,4.590344827586207,1.0020662318050637,0.763264000415802
L512_B8,1,6,3,650,24,25,24,2550,4.923076923076923,1.0078819608886735,0.731872022151947
L512_B8,1,7,3,1017,23,27,23,2439,3.398230088495575,1.0096196753349478,0.7903680205345154
L512_B8,1,8,3,959,23,26,23,2369,3.470281543274244,1.005635345735038,0.7890239953994751
L512_B8,1,9,3,1262,22,25,22,1938,2.535657686212361,1.0052984446745112,0.7072640061378479
L512_B8,1,10,3,651,25,25,25,2549,4.915514592933948,1.0102397085700983,0.7579839825630188
L512_B8,1,11,3,812,22,23,22,2132,3.625615763546798,1.0057512004134643,0.7098879814147949
L512_B8,1,12,3,1417,23,28,23,2167,2.529287226534933,1.002634827072844,0.7744320034980774
L512_B8,1,13,3,1297,21,25,21,1903,2.4672320740169624,1.0023973137057458,0.7191680073738098
L512_B8,1,14,3,1047,27,30,27,2793,3.667621776504298,1.0125331453431945,0.8410559892654419
L512_B8,1,15,3,949,22,25,22,2251,3.3719704952581666,1.0130965133321843,0.7216960191726685
L512_B8,1,16,3,797,26,27,26,2659,4.336260978670013,1.010330056979606,0.7843199968338013
