hypothesis,experiment,variant,pair_index,requests,prompt_words,output_tokens_requested,image_count,wave_e2e_ms,sum_request_e2e_ms,request_e2e_p50_ms,request_e2e_p90_ms,request_e2e_p99_ms,ttft_p50_ms,ttft_p99_ms
H38,metadata_step_recurrence,A,575,8,2048,8,0,196.715278,1556.43273,194.446091,195.3561493,195.73443343,194.3904645,195.63518431
H38,metadata_step_recurrence,A,576,8,2048,8,0,192.282992,1519.75818,189.9406375,190.41226419999998,190.74260722,189.8676105,190.61947114999998
H38,metadata_step_recurrence,A,577,8,2048,8,0,191.688071,1517.413637,189.7231435,190.3973202,190.66749822,189.676774,190.57702121
H38,metadata_step_recurrence,A,579,8,2048,8,0,197.319673,1561.0695289999999,195.1736335,195.9312184,196.31387284000002,195.12466999999998,196.22093820999999
H38,metadata_step_recurrence,A,580,8,2048,8,0,195.313655,1546.281621,193.328827,193.9565055,194.25804555,193.280733,194.15525563
H38,metadata_step_recurrence,A,582,8,2048,8,0,199.789352,1562.615093,195.45910750000002,197.3322591,197.63854431,195.390322,197.59585329
H38,metadata_step_recurrence,A,587,8,2048,8,0,195.283177,1544.914953,193.1400615,193.9037961,194.29344921,193.087405,194.20334086
H38,metadata_step_recurrence,A,588,8,2048,8,0,192.165229,1521.126806,190.07049,190.9883271,191.25941421,189.98658,191.12300161
H38,metadata_step_recurrence,A,589,8,2048,8,0,201.792179,1592.1619719999999,198.93894749999998,200.3369137,200.80880827000001,198.8875725,200.70920926
H38,metadata_step_recurrence,A,591,8,2048,8,0,195.982044,1550.918958,193.8985955,194.6162441,194.99959721,193.84230250000002,194.91380893000002
H38,metadata_step_recurrence,A,592,8,2048,8,0,192.453332,1523.892825,190.4114505,191.22298769999998,191.54255457,190.360072,191.43163712999998
H38,metadata_step_recurrence,A,594,8,2048,8,0,193.637736,1533.0276829999998,191.414897,193.0618177,193.53637716999998,191.3651595,193.51024323000001
H38,metadata_step_recurrence,A,599,8,2048,8,0,194.781421,1534.730267,191.8857945,193.2462246,193.69517646,191.82861050000002,193.59591146
H38,metadata_step_recurrence,A,600,8,2048,8,0,193.14073,1528.055422,191.06597649999998,191.7523223,192.09590603,191.014899,192.00551971
H38,metadata_step_recurrence,A,601,8,2048,8,0,192.644034,1524.505291,190.485586,191.3240328,191.65744518,190.42998799999998,191.55096137
H38,metadata_step_recurrence,A,603,8,2048,8,0,195.23674,1544.340769,192.9736805,193.8625731,194.24059011,192.918769,194.14006154
H38,metadata_step_recurrence,A,604,8,2048,8,0,190.737865,1509.219583,188.7062805,189.3910883,189.73976873,188.6489815,189.644219
H38,metadata_step_recurrence,A,606,8,2048,8,0,195.996881,1550.506,193.835355,194.57641470000002,194.97019557,193.787701,194.87694888
H38,metadata_step_recurrence,A,611,8,2048,8,0,195.635721,1547.782233,193.5228315,194.2405526,194.64370346,193.47758,194.55201401
H38,metadata_step_recurrence,A,612,8,2048,8,0,191.644548,1517.1112710000002,189.6895785,190.3436012,190.66520612,189.641164,190.57253227
H38,metadata_step_recurrence,A,613,8,2048,8,0,192.325181,1522.673709,190.38982149999998,190.9830666,191.28912816000002,190.332085,191.19019422
H38,metadata_step_recurrence,A,615,8,2048,8,0,212.147209,1661.251729,207.7676245,211.3493887,211.75565616999998,207.7119525,211.68996056
H38,metadata_step_recurrence,A,616,8,2048,8,0,204.752262,1603.516159,200.193109,204.2085951,204.69789531,200.102461,204.65365586000001
H38,metadata_step_recurrence,A,618,8,2048,8,0,196.2702,1553.148469,194.176614,194.8895381,195.27148001,194.1269025,195.18332536
H38,metadata_step_recurrence,A,623,8,2048,8,0,196.602975,1555.653011,194.50529799999998,195.2099873,195.59927753,194.45838600000002,195.50492752000002
H38,metadata_step_recurrence,A,624,8,2048,8,0,191.836799,1518.090212,189.6839905,190.4819062,190.79794192,189.6301645,190.69983617
H38,metadata_step_recurrence,A,625,8,2048,8,0,191.531333,1515.469067,189.4973655,190.1604628,190.50423868000001,189.4415945,190.41092429
H38,metadata_step_recurrence,B,2,8,2048,128,0,1699.417241,13578.985282,1697.4221714999999,1698.1030394,1698.40071314,188.4724225,189.81055447
H38,metadata_step_recurrence,B,5,8,2048,128,0,1697.813137,13566.019046,1695.7946284999998,1696.4940715,1696.78333915,188.338561,189.71535787
H38,metadata_step_recurrence,B,7,8,2048,128,0,1692.063447,13520.019511999999,1690.0620085,1690.7449133,1691.03493443,198.4689655,199.79264699
H38,metadata_step_recurrence,B,8,8,2048,128,0,1716.829269,13718.131158,1714.8032174999998,1715.4774175,1715.82471445,190.564458,193.49061047
H38,metadata_step_recurrence,B,9,8,2048,128,0,1718.407856,13730.284462,1716.3076105,1717.1214659,1717.5492818900002,192.54528,195.52009145
H38,metadata_step_recurrence,B,10,8,2048,128,0,1713.835228,13694.882779,1711.8888204999998,1712.5779606,1712.9508399600002,192.3522925,193.62786709
H38,metadata_step_recurrence,B,14,8,2048,128,0,1842.849358,14727.308728,1840.950069,1841.5654067,1841.86567667,188.176211,189.45057634
H38,metadata_step_recurrence,B,17,8,2048,128,0,1708.210935,13649.915737,1706.294083,1706.9134536,1707.17581206,189.393968,190.82917501
H38,metadata_step_recurrence,B,19,8,2048,128,0,1713.685524,13693.354591,1711.703313,1712.361364,1712.7124188999999,197.5478685,198.9147969
H38,metadata_step_recurrence,B,20,8,2048,128,0,1718.864787,13721.008797999999,1715.1997179999998,1716.4665423000001,1716.8453367299999,204.140396,205.47785682999998
H38,metadata_step_recurrence,B,21,8,2048,128,0,1701.015827,13591.865769,1699.0514195,1699.6935077,1700.04511637,193.341496,196.26807709
H38,metadata_step_recurrence,B,22,8,2048,128,0,1716.159212,13713.426826,1714.2019300000002,1714.8634484,1715.20091294,193.2673085,194.57416603000001
H38,metadata_step_recurrence,B,26,8,2048,128,0,1733.234094,13850.806913,1731.372246,1732.0059702,1732.29244002,200.27174150000002,201.62712348
H38,metadata_step_recurrence,B,29,8,2048,128,0,1753.406352,13999.878836,1750.1018199999999,1752.6968623,1753.0226548300002,187.31622199999998,190.58927891000002
H38,metadata_step_recurrence,B,31,8,2048,128,0,1759.709877,14061.263261,1757.708135,1758.4733365,1758.80390695,238.07745699999998,239.46400554000002
H38,metadata_step_recurrence,B,32,8,2048,128,0,1710.099107,13664.960441,1708.137941,1708.7793813,1709.1356469300001,193.118495,194.55853946
H38,metadata_step_recurrence,B,33,8,2048,128,0,1736.946781,13879.297018000001,1734.9197175,1735.5991704,1735.97425224,189.95575,191.57947436
H38,metadata_step_recurrence,B,34,8,2048,128,0,1709.915616,13662.869563,1707.9141610000001,1708.6146068,1708.98813758,192.6128075,193.95310440999998
H38,metadata_step_recurrence,B,38,8,2048,128,0,1706.617232,13637.405014,1704.6989795,1705.3646739,1705.68889269,189.3890035,190.70380221
H38,metadata_step_recurrence,B,41,8,2048,128,0,1712.309332,13669.403368,1708.6914525,1710.0938164,1710.4670334399998,188.59268600000001,189.76914477
H38,metadata_step_recurrence,B,43,8,2048,128,0,1706.315533,13633.593581,1704.136999,1705.092944,1705.4064446,188.78988049999998,190.11673659000002
H38,metadata_step_recurrence,B,44,8,2048,128,0,1718.736202,13733.762019,1716.767998,1717.3893296,1717.7023400599999,192.4900395,193.76871645999998
H38,metadata_step_recurrence,B,45,8,2048,128,0,1830.476921,14625.447174,1828.2723780000001,1828.8171734,1828.98286844,212.0762895,214.45244882
H38,metadata_step_recurrence,B,46,8,2048,128,0,1724.717661,13781.294428000001,1722.6943485,1723.3501464,1723.75085034,190.9342395,192.42638078000002
H38,metadata_step_recurrence,B,50,8,2048,128,0,1710.948838,13671.943575,1709.0844685,1709.6741735,1709.99451905,186.9573665,188.19840826
H38,metadata_step_recurrence,B,53,8,2048,128,0,1704.841654,13623.417278,1702.984279,1703.5964249,1703.8644287900001,187.3792865,188.59484672
H38,metadata_step_recurrence,B,55,8,2048,128,0,1712.056745,13680.700935,1710.142724,1710.8100883,1711.08214813,187.661356,189.07662882
H38,metadata_step_recurrence,B,56,8,2048,128,0,1722.558301,13764.627448,1720.6226379999998,1721.2608318,1721.59572468,193.13116100000002,194.44870550000002
H38,metadata_step_recurrence,B,57,8,2048,128,0,1713.143566,13688.599659,1711.1015845,1711.7396841,1712.11565361,192.929504,194.43357027000002
H38,metadata_step_recurrence,B,58,8,2048,128,0,1708.611033,13652.680743,1706.6164395,1707.2902381,1707.64984651,191.9216945,193.23541016
H38,metadata_step_recurrence,B,62,8,2048,128,0,1715.79859,13710.910872,1713.9188015,1714.534441,1714.8221935000001,193.6096815,194.82964209
H38,metadata_step_recurrence,B,65,8,2048,128,0,1716.299281,13714.507133,1714.3516785,1715.1152193,1715.44604553,200.10328800000002,201.42848026
H38,metadata_step_recurrence,B,67,8,2048,128,0,1692.76073,13526.588306000001,1690.887385,1691.5005922,1691.77024102,188.627195,189.90441264999998
H38,metadata_step_recurrence,B,68,8,2048,128,0,1729.33644,13818.786246,1727.372016,1728.0394372,1728.36835012,203.9097575,205.37468003
H38,metadata_step_recurrence,B,69,8,2048,128,0,1702.013299,13585.380225,1698.2671925,1699.5010485,1699.87697265,192.411276,193.87336907
H38,metadata_step_recurrence,B,70,8,2048,128,0,1705.065012,13624.87225,1703.136075,1704.0089088,1704.10139658,199.460808,202.34704313
H38,metadata_step_recurrence,B,74,8,2048,128,0,1714.934287,13704.019258,1713.030495,1713.6813536,1714.00657976,188.429348,189.68105358999998
H38,metadata_step_recurrence,B,77,8,2048,128,0,1805.039992,14425.396322,1803.2219555,1803.8135037,1804.09920177,187.879906,189.06305369999998
H38,metadata_step_recurrence,B,79,8,2048,128,0,1699.353688,13578.977477,1697.395191,1698.1106442,1698.40220442,187.412028,188.74905652
H38,metadata_step_recurrence,B,80,8,2048,128,0,1717.553937,13724.215585,1715.5714345000001,1716.1722352,1716.49830052,192.346506,193.67265293000003
H38,metadata_step_recurrence,B,81,8,2048,128,0,1721.148968,13752.257905999999,1719.069916,1719.8504302000001,1720.24222972,191.6901875,193.07530806
H38,metadata_step_recurrence,B,82,8,2048,128,0,1700.967839,13591.616686000001,1698.9823035,1699.6692853,1700.03499463,193.18508250000002,194.42679736
H38,metadata_step_recurrence,B,86,8,2048,128,0,1704.147221,13616.740087,1702.014977,1702.8868049,1703.23062299,188.133541,189.40926682999998
H38,metadata_step_recurrence,B,89,8,2048,128,0,1713.148774,13688.709939,1711.1341815,1711.8444449,1712.18015489,192.0941965,193.38595746000001
H38,metadata_step_recurrence,B,91,8,2048,128,0,1709.555821,13659.518082,1707.4767345,1708.214949,1708.6012587,187.1390285,188.08950173
H38,metadata_step_recurrence,B,92,8,2048,128,0,1845.81073,14730.979166000001,1841.4693345,1844.9498331999998,1845.3673745199999,192.7184385,194.13436707
H38,metadata_step_recurrence,B,93,8,2048,128,0,1700.411504,13586.489401,1697.9847355000002,1699.7604096999999,1700.29890787,200.31651950000003,202.42142945
H38,metadata_step_recurrence,B,94,8,2048,128,0,1693.911889,13534.752421,1691.895898,1692.6067280999998,1692.99530391,190.16830199999998,193.40144759
H38,metadata_step_recurrence,B,98,8,2048,128,0,1705.854437,13631.531937,1703.996228,1704.6075583,1704.8738725300002,198.94003750000002,200.18040689
H38,metadata_step_recurrence,B,101,8,2048,128,0,1700.407064,13587.994298000001,1698.5397815000001,1699.1525836,1699.44384646,187.2781035,188.53987776
H38,metadata_step_recurrence,B,103,8,2048,128,0,1714.740602,13702.252659000002,1712.8235915,1713.4588848,1713.7342048799999,186.764004,188.19279926
H38,metadata_step_recurrence,B,104,8,2048,128,0,1706.041546,13631.474186,1703.9766415,1704.7506345,1705.1407399500001,192.793206,194.21368572
H38,metadata_step_recurrence,B,105,8,2048,128,0,1718.247879,13729.715393,1716.2316704999998,1716.9048579,1717.25974509,192.8090445,194.19182482
H38,metadata_step_recurrence,B,106,8,2048,128,0,1741.759179,13903.213744,1737.9896895,1739.3183717,1739.71460327,190.0859625,192.9966544
H38,metadata_step_recurrence,B,110,8,2048,128,0,1704.995007,13627.11577,1703.43376,1703.8923616,1704.06864946,189.7452865,190.64070041
H38,metadata_step_recurrence,B,113,8,2048,128,0,1710.2572,13666.145316999999,1708.19765,1709.0601331999999,1709.36204432,189.022744,190.49095019
H38,metadata_step_recurrence,B,115,8,2048,128,0,1704.424299,13603.248278,1700.5673339999998,1703.4018346,1703.75079916,192.9579385,194.5076931
H38,metadata_step_recurrence,B,116,8,2048,128,0,1709.220626,13655.943143,1706.7327205000001,1708.5418565,1709.09733695,197.8934385,200.05573227
H38,metadata_step_recurrence,B,117,8,2048,128,0,1697.906483,13566.829708,1695.8611154999999,1696.5579477,1696.93390587,195.33570400000002,196.76029540000002
H38,metadata_step_recurrence,B,118,8,2048,128,0,1728.191844,13809.104658999999,1726.15081,1726.8402845,1727.19687395,202.71790199999998,205.57945101
H38,metadata_step_recurrence,B,122,8,2048,128,0,1708.535547,13652.953189,1706.5735925,1707.4080217,1707.68198917,187.378247,188.60840741
H38,metadata_step_recurrence,B,125,8,2048,128,0,1737.135823,13881.68561,1735.2619719999998,1735.9131631,1736.23153801,186.663272,188.12129731
H38,metadata_step_recurrence,B,127,8,2048,128,0,1702.412746,13598.015661,1699.7313505000002,1700.9029612,1701.38752822,185.3893915,187.39709069
H38,metadata_step_recurrence,B,128,8,2048,128,0,1712.001913,13679.23746,1709.960666,1710.7156454,1711.09421114,190.973385,192.48353626000002
H38,metadata_step_recurrence,B,129,8,2048,128,0,1711.385587,13674.332873,1709.180143,1710.1049268,1710.45379938,191.0028795,192.34112377
H38,metadata_step_recurrence,B,130,8,2048,128,0,1712.6149,13683.533779000001,1710.455124,1711.1509792000002,1711.56193072,189.5656115,191.27083361
H38,metadata_step_recurrence,B,134,8,2048,128,0,1714.030348,13695.726952,1712.0442874999999,1712.7139919,1713.02857169,189.259158,190.71388368
H38,metadata_step_recurrence,B,137,8,2048,128,0,1703.133922,13609.428175000001,1700.9294215,1702.6170767,1703.0332414700001,193.584766,194.44135058999998
H38,metadata_step_recurrence,B,139,8,2048,128,0,1733.876485,13855.478643,1732.0026444999999,1732.6661425,1732.97345335,200.769567,202.14941543999998
H38,metadata_step_recurrence,B,140,8,2048,128,0,1843.529962,14731.889089,1841.5099455,1842.1839813,1842.55587723,203.45209499999999,204.9781001
H38,metadata_step_recurrence,B,141,8,2048,128,0,1726.042809,13791.648813,1723.972207,1724.7115487,1725.08567357,206.769757,208.1452764
H38,metadata_step_recurrence,B,142,8,2048,128,0,1707.822971,13645.506935,1705.7031725000002,1706.4176316,1706.8157928599999,192.33939249999997,193.95325601000002
H38,metadata_step_recurrence,B,146,8,2048,128,0,1707.097611,13640.472912000001,1705.090843,1705.8037899,1706.09350359,187.053393,188.55424202
H38,metadata_step_recurrence,B,149,8,2048,128,0,1721.144671,13753.024979999998,1719.1681855000002,1719.8462467,1720.15485787,189.3865075,190.62114619000002
H38,metadata_step_recurrence,B,151,8,2048,128,0,1707.991839,13648.449885,1706.1056334999998,1706.7399252,1707.0535606199999,213.25914699999998,214.47440655
H38,metadata_step_recurrence,B,152,8,2048,128,0,1709.089743,13656.148003,1707.0531879999999,1707.7701883,1708.14245593,191.6406595,193.01263901
H38,metadata_step_recurrence,B,153,8,2048,128,0,1699.060078,13576.724040000001,1697.104645,1697.7697319000001,1698.12633269,192.13840950000002,193.57569414999998
H38,metadata_step_recurrence,B,154,8,2048,128,0,1828.573323,14612.535948,1826.6043264999998,1827.2699098,1827.63341098,192.057446,193.5320405
H38,metadata_step_recurrence,B,158,8,2048,128,0,1684.497245,13460.116809,1682.554916,1683.2442848,1683.52736648,188.597927,190.01356927999998
H38,metadata_step_recurrence,B,161,8,2048,128,0,1708.998941,13655.607529,1707.0168644999999,1707.7481301,1708.07874591,187.72720149999998,189.29127503
H38,metadata_step_recurrence,B,163,8,2048,128,0,1722.846866,13767.134495,1720.96361,1721.577308,1721.8373531,188.8966025,190.28527589
H38,metadata_step_recurrence,B,164,8,2048,128,0,1699.362119,13578.285398,1697.2751385,1698.0701015999998,1698.3912327599999,191.4220725,193.01707105
H38,metadata_step_recurrence,B,165,8,2048,128,0,1686.552275,13476.096841,1684.5468225,1685.2739863,1685.61039433,192.024678,193.28888834
H38,metadata_step_recurrence,B,166,8,2048,128,0,1682.901337,13446.42432,1680.819638,1681.6069218,1681.9793059800002,194.75667199999998,196.39515839999999
H38,metadata_step_recurrence,B,170,8,2048,128,0,1705.752321,13629.395491,1703.697432,1704.6032997,1704.91215657,191.217557,192.47832737000002
H38,metadata_step_recurrence,B,173,8,2048,128,0,1826.17514,14587.7393,1823.4795425000002,1824.7184246,1825.19965136,249.195648,252.66350862000002
H38,metadata_step_recurrence,B,175,8,2048,128,0,1759.448826,14059.413816,1757.444993,1758.1471114,1758.46648234,198.6331905,200.11802049
H38,metadata_step_recurrence,B,176,8,2048,128,0,1710.678766,13669.775486999999,1708.685343,1709.5245843999999,1709.93977834,199.80278149999998,201.3209626
H38,metadata_step_recurrence,B,177,8,2048,128,0,1686.912206,13483.125753,1685.40299,1685.8988904,1686.20794194,193.8504685,194.87812497000002
H38,metadata_step_recurrence,B,178,8,2048,128,0,1724.157495,13780.062288000001,1722.5006910000002,1722.9484107,1723.23633897,193.8491425,194.89123878
H38,metadata_step_recurrence,B,182,8,2048,128,0,1721.083002,13751.330558,1718.9663515000002,1719.7210882000002,1720.11407212,188.115,189.68776479000002
H38,metadata_step_recurrence,B,185,8,2048,128,0,1715.570748,13708.994676,1713.6774865000002,1714.3414556,1714.67947076,191.129645,192.49397566
H38,metadata_step_recurrence,B,187,8,2048,128,0,1724.395422,13779.289590999999,1722.093987,1723.8417115,1724.2817192500002,186.9734965,188.98207245
H38,metadata_step_recurrence,B,188,8,2048,128,0,1821.445097,14543.187613000002,1818.0048080000001,1820.6347182,1821.0215218199999,268.4423785,271.31263442
H38,metadata_step_recurrence,B,189,8,2048,128,0,1716.239846,13713.424124,1713.9157519999999,1715.6336116,1716.10576636,191.227098,193.19957700999998
H38,metadata_step_recurrence,B,190,8,2048,128,0,1766.258272,14114.000807,1764.2903445000002,1764.9553449,1765.28181909,195.0721985,196.58548896
H38,metadata_step_recurrence,B,194,8,2048,128,0,1736.360572,13875.593902,1734.1612865,1735.8358231,1736.25221341,188.191104,190.04618836
H38,metadata_step_recurrence,B,197,8,2048,128,0,1705.30985,13626.986946,1703.4188589999999,1704.0638466,1704.35644506,201.088274,202.49966365999998
H38,metadata_step_recurrence,B,199,8,2048,128,0,1715.818898,13710.116734,1713.859648,1714.5462273,1714.8662742299998,195.8568955,197.26569752
H38,metadata_step_recurrence,B,200,8,2048,128,0,1715.11854,13703.776832,1713.0188805,1713.8362231,1714.2352128100001,192.04655300000002,193.51586233
H38,metadata_step_recurrence,B,201,8,2048,128,0,1718.295073,13715.773984,1714.5557395,1717.5530605000001,1717.94462755,191.828885,193.4205851
H38,metadata_step_recurrence,B,202,8,2048,128,0,1852.343783,14802.321188,1849.9689735000002,1851.7211327999999,1852.23114678,249.8369555,253.18678697
H38,metadata_step_recurrence,B,206,8,2048,128,0,1714.641319,13701.8609,1712.795561,1713.3860276999999,1713.6529706699998,186.2106845,188.95702204
H38,metadata_step_recurrence,B,209,8,2048,128,0,1719.483509,13740.606369000001,1717.619567,1718.2510141,1718.53176541,200.6255645,202.0227297
H38,metadata_step_recurrence,B,211,8,2048,128,0,1716.018283,13712.567802,1714.1165345,1714.7705785,1715.04799585,194.90609899999998,196.33972126
H38,metadata_step_recurrence,B,212,8,2048,128,0,1718.509987,13731.817421,1716.5436875,1717.1718718999998,1717.50349319,191.392189,192.87580798
H38,metadata_step_recurrence,B,213,8,2048,128,0,1713.647978,13693.28099,1711.7029125,1712.3375859999999,1712.6921941,192.3576275,193.79861305
H38,metadata_step_recurrence,B,214,8,2048,128,0,1721.08698,13752.172482999998,1719.0701669999999,1719.8052268,1720.17407668,194.50667199999998,195.86112542
H38,metadata_step_recurrence,B,218,8,2048,128,0,1912.218693,15282.249361,1910.33399,1910.9482159,1911.2625751899998,188.8356035,190.59702501
H38,metadata_step_recurrence,B,221,8,2048,128,0,1698.610182,13573.349612,1696.717813,1697.3699165,1697.63402825,200.6220915,201.81909721
H38,metadata_step_recurrence,B,223,8,2048,128,0,1691.795425,13518.296597,1689.5428015,1691.2619275,1691.6880941499999,187.0585165,188.96883505000002
H38,metadata_step_recurrence,B,224,8,2048,128,0,1710.557255,13668.059776,1708.535662,1709.2582694,1709.58336074,192.1436595,195.0372333
H38,metadata_step_recurrence,B,225,8,2048,128,0,1706.352019,13634.244642,1704.319837,1705.0256081999999,1705.38607782,192.48184650000002,193.9589868
H38,metadata_step_recurrence,B,226,8,2048,128,0,1726.201175,13793.308436,1724.19915,1724.8357896,1725.19431126,209.434187,210.60108386
H38,metadata_step_recurrence,B,230,8,2048,128,0,1705.76092,13630.817957,1703.8819935000001,1704.5289215,1704.83000165,188.160147,189.54591854
H38,metadata_step_recurrence,B,233,8,2048,128,0,1699.69568,13582.086564,1697.81476,1698.4684604,1698.78286064,188.2937415,189.51355542000002
H38,metadata_step_recurrence,B,235,8,2048,128,0,1711.136758,13672.918504000001,1709.1725405,1709.8519019,1710.12411419,188.7134565,190.19574423999998
H38,metadata_step_recurrence,B,236,8,2048,128,0,1717.274698,13721.594516,1715.2352805,1715.8892468,1716.24366968,191.967942,193.42436715
H38,metadata_step_recurrence,B,237,8,2048,128,0,1722.97404,13766.543382,1720.8677725,1721.6692871,1722.05813381,202.8557305,205.91120002
H38,metadata_step_recurrence,B,238,8,2048,128,0,1740.837844,13909.983113999999,1738.7635420000001,1739.4786821999999,1739.86815072,226.0663675,227.69877073
H38,metadata_step_recurrence,B,242,8,2048,128,0,1703.262433,13610.615381,1701.363459,1702.0024094,1702.30038554,187.64763349999998,188.60268521999998
H38,metadata_step_recurrence,B,245,8,2048,128,0,1704.108023,13605.25649,1700.785238,1703.3901005,1703.73088955,188.173867,189.59743981000003
H38,metadata_step_recurrence,B,247,8,2048,128,0,1717.965772,13727.498090000001,1716.0028975,1716.6859561,1716.9814053100001,188.3925815,189.85898271
H38,metadata_step_recurrence,B,248,8,2048,128,0,1720.256472,13745.780778,1718.2314415,1718.9457668,1719.33416558,194.406903,195.81713432
H38,metadata_step_recurrence,B,249,8,2048,128,0,1803.530271,14411.895386,1801.5179865,1802.2725822,1802.61885162,192.7746385,194.28658421
H38,metadata_step_recurrence,B,250,8,2048,128,0,1712.179315,13681.276274,1710.1831045,1710.8310802,1711.2046664200002,201.21489300000002,204.14235679
H38,metadata_step_recurrence,B,254,8,2048,128,0,1693.770328,13534.210248,1691.844063,1692.5200465,1692.80428675,187.8537665,189.26375953000002
H38,metadata_step_recurrence,B,257,8,2048,128,0,1705.613636,13628.982990999999,1703.667458,1704.3294696,1704.65433666,198.19294200000002,199.64000596
H38,metadata_step_recurrence,B,259,8,2048,128,0,1680.062281,13424.242677999999,1678.0871785,1678.8354604,1679.14964644,198.7322465,200.05172986000002
H38,metadata_step_recurrence,B,260,8,2048,128,0,1692.396161,13523.124789000001,1690.4128425,1691.0849489,1691.42609579,202.143738,203.49880953
