topology,submitted_batch,mini_batch_size,repeat,iteration,phase,layer,selected_sequences,sequence_ids,remaining_before,physical_rows,live_positions,live_ratio,accepted_positions,expert_row_histogram,active_experts,rows_per_active_expert_mean,rows_per_active_expert_p50,tiny_expert_fraction_le4,rank_load_max,rank_load_mean,rank_load_cv,critical_rank,rank_fanout_mean,remote_pairs,remote_fraction,dispatch_bytes_bf16,combine_bytes_bf16,router_critical_ms,dispatch_critical_ms,expert_critical_ms,combine_critical_ms,shared_critical_ms,gather_critical_ms,prepare_attn_critical_ms,attention_critical_ms,prepare_mlp_critical_ms,mlp_critical_ms,postprocess_critical_ms,block_critical_sum_ms,moe_sampled_critical_ms
ep4,32,16,shape,3,middle,16,16,"[1,2,3,0,4,5,6,10,7,8,9,11,17,18,12,13]","[15,5,4,0,0,31,31,22,21,20,18,18,18,18,17,17]",512,255,0.498046875,35,"[0,79,39,10,3,16,9,34,20,16,13,137,35,162,27,3,32,36,2,31,32,60,0,1,0,0,10,3,34,0,0,67,0,0,52,0,1,0,3,1,3,2,17,1,4,0,4,0,0,0,7,2,1,12,0,1,0,17,0,14,0,0,0,0,4,6,8,1,39,0,0,6,6,1,5,10,1,6,82,104,30,4,0,0,2,0,0,0,23,30,9,123,24,0,12,40,1,6,13,0,13,16,6,7,0,0,14,10,4,16,6,1,8,0,1,0,0,0,11,2,26,1,0,0,13,0,0,0,45,7,194,24,0,0,8,0,39,0,0,2,0,0,3,8,4,0,0,60,1,0,0,2,4,0,77,0,0,0,17,57,0,10,2,2,4,26,4,0,3,0,228,0,0,20,1,46,29,17,7,0,13,0,1,0,100,220,2,3,3,15,12,0,27,141,12,0,14,0,3,6,27,2,10,2,18,14,1,10,0,0,6,15,1,0,0,6,204,0,0,13,0,0,65,1,8,45,0,12,0,54,5,0,1,0,0,6,7,9,11,0,0,19,4,11,21,0,22,0,121,3,1,13,0,1,0,0]",169,24.236686390532544,10.0,0.3254437869822485,1320.0,1024.0,0.19875506124709855,2,3.1015625,3158,0.77099609375,25870336,25870336,5.817728042602539,0.2744320034980774,0.8379520177841187,0.0846719965338707,0.03235200047492981,0.045471999794244766,0.06265600025653839,0.5792319774627686,0.27663999795913696,14.24015998840332,0.01375999953597784,15.172447963617742,7.09260806068778
ep4,32,16,shape,3,middle,31,16,"[1,2,3,0,4,5,6,10,7,8,9,11,17,18,12,13]","[15,5,4,0,0,31,31,22,21,20,18,18,18,18,17,17]",512,255,0.498046875,35,"[4,2,14,0,0,11,2,2,1,7,0,0,19,8,14,0,24,49,1,8,134,12,8,0,0,5,31,3,2,27,56,8,59,1,34,22,1,0,11,0,12,0,0,0,6,7,0,0,0,0,0,16,1,0,0,0,0,6,0,37,1,44,15,0,1,0,3,5,0,8,21,0,0,9,7,3,0,0,4,8,0,6,5,5,0,2,2,3,0,3,10,0,6,0,12,18,7,0,0,1,1,9,5,11,25,0,0,4,0,7,24,0,0,2,0,0,125,1,0,0,1,8,24,0,0,2,2,95,0,22,2,8,0,16,20,17,2,0,114,0,14,0,0,8,0,1,30,0,1,0,72,4,11,0,0,61,1,11,18,1,75,0,0,34,66,7,14,0,6,6,37,28,10,24,17,9,16,6,36,2,122,10,19,25,8,0,87,2,0,0,8,133,0,10,0,4,2,3,16,25,0,0,86,37,24,4,1,27,16,0,0,12,148,22,136,0,72,11,0,0,79,52,42,11,23,0,15,0,12,7,0,0,16,1,1,139,0,5,11,83,73,71,177,0,20,0,17,6,0,4,8,24,53,23,0,6]",174,23.54022988505747,11.0,0.25862068965517243,1635.0,1024.0,0.43389826898099865,3,2.98046875,3057,0.746337890625,25042944,25042944,6.070496082305908,0.7921599745750427,0.8833600282669067,0.18492799997329712,0.032127998769283295,0.04575999826192856,0.23689599335193634,0.7641919851303101,0.7089920043945312,16.38256072998047,0.016607999801635742,18.109248712658882,8.008832082152367
ep4,32,16,shape,4,middle,1,16,"[1,2,3,0,4,5,6,10,7,8,9,11,14,15,16,12]","[11,4,1,32,32,26,26,21,20,19,17,17,17,17,17,16]",512,293,0.572265625,61,"[9,0,35,6,5,0,2,11,3,5,68,42,12,7,26,0,12,14,2,6,5,11,2,21,112,11,4,3,0,4,7,10,4,7,2,14,65,2,13,6,0,3,9,58,57,18,35,0,2,61,4,1,2,23,11,1,5,1,3,2,2,17,0,7,8,0,2,227,22,0,1,0,6,23,0,0,1,77,20,2,6,7,28,48,9,15,14,4,8,1,6,1,57,1,5,0,1,1,263,21,17,5,14,32,1,1,16,0,21,27,17,0,4,9,6,0,39,1,0,3,1,3,3,16,1,191,7,1,1,9,15,45,0,0,0,14,25,15,31,0,2,230,16,213,225,1,5,0,16,8,19,37,7,10,0,3,7,3,0,72,0,4,0,0,41,0,5,28,4,0,1,81,1,1,15,5,0,2,8,2,14,21,0,0,1,12,0,4,0,9,0,6,2,9,8,80,8,0,1,0,8,6,17,17,54,4,4,4,4,4,2,1,34,1,77,9,22,0,30,0,30,2,3,26,6,0,0,7,22,3,0,1,0,0,2,0,0,0,0,27,3,0,3,1,1,4,7,1,5,0,1,18,0,9,0,3]",204,20.07843137254902,7.0,0.37745098039215685,1321.0,1024.0,0.2956235508953814,1,2.927734375,3010,0.73486328125,24657920,24657920,5.78707218170166,0.49084800481796265,0.953760027885437,0.1947840005159378,0.03177599981427193,0.04483199864625931,0.12121599912643433,0.5426880121231079,0.6632959842681885,15.609888076782227,0.017983999103307724,16.955072071403265,7.503072213381529
ep4,32,16,shape,4,middle,16,16,"[1,2,3,0,4,5,6,10,7,8,9,11,14,15,16,12]","[11,4,1,32,32,26,26,21,20,19,17,17,17,17,17,16]",512,293,0.572265625,61,"[0,68,31,16,5,18,4,41,35,21,21,135,31,144,23,7,37,27,0,30,47,59,0,1,0,0,7,3,24,0,0,46,0,0,46,0,1,0,5,1,4,2,11,0,2,0,4,0,0,1,5,2,0,19,0,4,0,26,0,18,0,2,0,0,0,3,9,0,49,0,0,5,7,0,4,8,0,5,67,101,28,4,0,2,4,0,0,0,24,34,1,110,21,0,26,25,1,7,39,1,12,9,2,13,0,0,18,10,3,38,5,0,2,0,0,3,0,0,2,1,26,3,0,0,8,0,0,0,51,9,214,37,0,0,11,0,55,0,0,0,0,0,1,7,4,0,0,81,1,0,0,2,3,0,61,0,0,0,21,54,0,9,4,6,2,19,2,0,1,0,223,2,0,22,14,32,29,13,11,0,12,1,0,0,108,243,12,4,1,10,12,0,15,116,12,0,14,0,1,4,27,0,9,0,18,8,3,6,0,0,2,11,0,0,0,3,206,0,0,16,0,0,72,0,17,54,0,13,0,49,6,0,0,0,0,2,9,4,10,0,0,14,3,15,24,0,5,0,122,3,8,14,0,2,1,0]",161,25.440993788819874,11.0,0.32298136645962733,1404.0,1024.0,0.23740312708761138,2,3.0625,3193,0.779541015625,26157056,26157056,5.837855815887451,0.6066880226135254,0.8187199831008911,0.0958079993724823,0.03222399950027466,0.04684799909591675,0.2486400008201599,0.9114879965782166,1.0298240184783936,16.02284812927246,0.01849599927663803,18.23129614442587,7.438143819570541
ep4,32,16,shape,4,middle,31,16,"[1,2,3,0,4,5,6,10,7,8,9,11,14,15,16,12]","[11,4,1,32,32,26,26,21,20,19,17,17,17,17,17,16]",512,293,0.572265625,61,"[28,1,12,0,0,13,4,7,1,5,0,0,20,17,12,0,21,28,0,6,109,13,7,0,0,24,30,12,2,23,55,10,53,2,37,18,0,0,9,0,12,0,0,0,8,8,2,1,0,0,0,14,0,0,0,0,0,5,0,35,3,33,12,0,9,0,4,6,0,5,30,0,0,3,3,5,0,0,4,7,0,6,6,3,1,2,6,3,0,11,11,0,3,0,14,16,3,1,0,3,1,23,4,13,39,0,0,4,0,4,30,0,0,2,0,0,93,1,0,0,2,10,22,0,0,0,0,94,0,30,3,7,0,13,32,18,1,0,121,0,14,0,0,9,0,0,23,0,5,0,77,11,7,0,0,70,9,0,11,1,74,0,0,29,87,8,13,0,5,6,36,28,8,36,22,9,23,5,37,0,89,6,19,15,7,0,69,2,0,0,18,100,2,10,0,1,0,15,14,24,0,0,67,74,23,8,0,17,19,11,0,5,119,28,148,0,57,15,0,1,68,55,67,17,17,0,17,0,13,6,0,0,26,3,1,134,0,8,12,63,69,96,139,0,37,0,16,5,0,7,9,29,58,31,0,3]",171,23.953216374269005,12.0,0.21637426900584794,1664.0,1024.0,0.4394406465242228,3,2.990234375,3047,0.743896484375,24961024,24961024,6.934304237365723,1.8154879808425903,0.9758399724960327,0.293503999710083,0.03232000023126602,0.14483200013637543,0.06374400109052658,0.7966079711914062,0.45715200901031494,17.250688552856445,0.024288000538945198,18.59248053468764,10.19628819078207
ep4,32,16,shape,5,middle,1,16,"[1,2,3,0,4,5,10,7,16,18,19,15,20,21,22,6]","[9,3,0,31,27,25,18,17,16,16,16,15,15,15,15,14]",512,252,0.4921875,49,"[10,1,36,8,6,1,3,13,3,7,67,39,9,9,27,0,15,15,6,8,4,5,2,25,108,21,1,6,2,4,5,12,11,11,2,16,53,3,26,3,0,5,12,52,51,15,25,0,0,54,4,3,2,33,9,2,7,1,5,4,2,14,4,11,13,0,2,201,23,1,1,0,5,40,0,0,2,35,26,6,4,13,44,63,10,13,21,4,10,4,11,1,29,3,4,3,1,1,220,45,14,7,13,35,2,2,9,0,17,45,18,0,3,12,12,0,17,1,0,2,3,3,3,20,1,172,10,0,2,19,20,56,0,0,1,23,25,15,28,0,6,197,16,157,159,1,1,0,26,12,24,56,3,9,1,4,10,5,0,74,0,7,4,0,38,4,7,34,4,0,1,65,2,3,19,8,0,3,8,4,20,11,2,1,1,8,0,4,0,17,0,8,4,13,3,109,12,0,5,0,9,14,17,9,49,5,6,3,3,8,0,1,29,5,46,12,21,0,32,0,46,2,1,40,3,0,0,10,34,1,0,2,0,0,2,0,0,0,2,32,6,0,6,0,2,2,7,1,11,0,6,20,0,10,1,3]",214,19.14018691588785,8.0,0.3644859813084112,1280.0,1024.0,0.24381521281845597,1,2.96484375,3087,0.753662109375,25288704,25288704,6.95798397064209,1.8186559677124023,0.9823359847068787,0.11241599917411804,0.07552000135183334,0.1809920072555542,0.18915200233459473,0.8644160032272339,1.0997439622879028,17.3919677734375,0.01929599978029728,19.56457574106753,10.127903930842876
ep4,32,16,shape,5,middle,16,16,"[1,2,3,0,4,5,10,7,16,18,19,15,20,21,22,6]","[9,3,0,31,27,25,18,17,16,16,16,15,15,15,15,14]",512,252,0.4921875,49,"[0,67,30,11,14,13,2,27,33,19,19,147,21,159,19,3,40,40,0,36,46,61,0,5,0,0,6,7,24,2,0,51,0,0,49,0,1,0,6,2,4,4,12,0,10,0,2,3,1,2,7,1,0,20,0,7,0,14,0,7,0,5,0,0,0,10,10,0,42,0,0,5,5,1,6,6,0,5,109,89,25,2,0,2,2,0,0,0,19,32,2,98,25,0,27,26,2,6,26,2,13,10,6,7,0,0,10,11,1,26,3,1,8,0,1,0,5,0,2,1,8,4,1,0,10,0,0,0,68,8,188,29,0,0,15,0,42,0,0,1,1,1,0,8,1,0,0,65,1,0,0,2,6,0,68,0,0,0,24,61,0,13,2,5,4,18,7,0,3,0,222,1,0,17,12,30,31,15,15,0,12,1,0,4,107,263,14,7,2,14,16,0,14,87,11,0,17,0,2,7,27,2,11,1,32,11,2,9,0,0,5,7,3,0,0,3,197,0,0,13,0,0,82,0,14,38,0,17,0,28,7,0,0,1,0,5,14,1,12,0,0,13,1,34,21,0,5,0,116,4,13,13,0,0,1,0]",174,23.54022988505747,10.0,0.29310344827586204,1424.0,1024.0,0.2554499721333699,2,3.103515625,3059,0.746826171875,25059328,25059328,6.911712169647217,1.8790080547332764,0.8773120045661926,0.13097600638866425,0.15436799824237823,0.24924799799919128,0.24908800423145294,0.9938240051269531,1.1481599807739258,17.24118423461914,0.01759999990463257,19.649856224656105,10.20262423157692
ep4,32,16,shape,5,middle,31,16,"[1,2,3,0,4,5,10,7,16,18,19,15,20,21,22,6]","[9,3,0,31,27,25,18,17,16,16,16,15,15,15,15,14]",512,252,0.4921875,49,"[27,4,13,0,0,10,2,2,1,4,0,0,20,18,14,0,21,36,2,7,92,14,8,0,0,22,13,8,2,25,33,12,54,1,36,18,1,0,12,0,13,0,0,0,8,12,4,0,0,0,0,11,0,1,0,0,3,6,0,35,5,40,12,0,6,0,3,4,0,12,14,0,0,2,3,0,1,0,2,7,0,5,8,7,1,2,4,1,0,14,14,0,4,0,18,10,2,0,0,0,1,22,0,9,20,0,0,4,0,0,23,0,0,1,0,0,49,0,0,0,3,8,27,0,1,1,0,82,0,31,5,6,0,13,26,18,0,0,118,2,20,0,0,8,0,1,34,0,2,0,57,11,9,0,0,67,7,9,8,1,90,1,0,35,78,6,16,0,3,9,53,32,12,6,20,9,28,7,37,0,117,4,21,12,10,0,76,0,0,0,13,132,0,14,0,1,0,13,18,23,0,0,55,60,21,8,0,14,19,10,0,4,146,21,146,0,43,11,0,0,59,42,75,20,18,0,25,0,13,9,0,0,17,3,1,155,0,10,15,62,83,113,173,0,46,0,14,1,0,2,6,55,62,27,0,6]",171,23.953216374269005,12.0,0.25146198830409355,1739.0,1024.0,0.5096323123993932,3,2.91015625,2956,0.7216796875,24215552,24215552,6.8660478591918945,1.8691200017929077,0.9596800208091736,0.29264000058174133,0.03328000009059906,0.14870400726795197,0.23759999871253967,0.927839994430542,1.0185600519180298,17.465280532836914,0.017632000148296356,19.666912578046322,10.169471889734268
ep4,32,16,shape,6,middle,1,16,"[1,2,3,0,4,5,10,7,18,19,17,21,20,23,11,12]","[8,2,32,26,26,21,17,16,15,15,14,14,13,13,12,12]",512,256,0.5,39,"[11,1,28,10,3,1,3,16,4,5,73,38,13,13,24,0,11,15,6,12,5,16,1,26,126,19,2,6,4,6,5,14,4,9,1,17,68,6,17,4,1,5,11,47,56,16,32,0,0,60,5,3,1,27,5,3,6,2,1,2,2,17,2,12,13,0,3,194,24,0,3,1,8,28,0,0,2,43,24,1,4,11,40,68,14,29,20,2,8,4,9,2,45,7,6,3,0,1,213,7,15,6,9,15,2,1,16,0,11,46,12,2,3,17,5,0,22,0,0,2,6,1,3,19,1,170,14,0,1,21,16,53,0,0,2,24,31,10,16,0,2,192,15,168,167,1,1,0,31,9,27,55,3,17,1,4,9,4,1,99,0,8,5,0,36,5,8,36,1,0,2,67,1,4,17,7,0,2,10,6,14,3,1,0,1,12,0,3,0,10,0,5,2,18,6,109,11,0,3,0,12,8,18,11,37,2,4,3,2,5,2,1,41,2,40,9,31,0,32,0,42,4,1,54,9,0,0,6,23,3,1,2,0,0,1,2,0,0,1,30,6,1,3,0,0,1,6,1,12,0,5,25,0,6,0,4]",216,18.962962962962962,7.0,0.37037037037037035,1244.0,1024.0,0.23473178410161946,2,2.998046875,3162,0.77197265625,25903104,25903104,6.806719779968262,1.5749759674072266,1.0020159482955933,0.1855359971523285,0.03222399950027466,0.046879999339580536,0.21644799411296844,0.8687679767608643,1.1519360542297363,15.404928207397461,0.012992000207304955,17.655072232708335,9.648351691663265
ep4,32,16,shape,6,middle,16,16,"[1,2,3,0,4,5,10,7,18,19,17,21,20,23,11,12]","[8,2,32,26,26,21,17,16,15,15,14,14,13,13,12,12]",512,256,0.5,39,"[0,63,38,13,12,16,4,37,30,17,16,163,27,158,12,8,53,18,1,32,33,52,0,4,0,0,9,7,28,2,0,68,0,0,45,0,1,0,7,0,2,1,13,0,6,0,2,2,0,1,5,1,0,14,0,5,0,12,0,5,0,2,0,0,3,1,7,0,34,0,0,4,7,1,9,7,0,5,108,74,19,2,0,3,7,0,1,0,21,28,2,93,21,0,41,27,2,7,23,0,25,13,6,8,0,0,13,6,5,51,7,2,4,0,0,7,5,0,2,2,11,6,0,0,15,0,0,0,75,1,208,35,0,0,7,0,28,0,0,0,1,1,1,1,0,0,0,61,1,0,0,1,0,0,72,0,0,0,15,63,0,11,2,1,4,21,1,0,2,0,270,1,0,9,4,52,27,14,16,1,21,1,0,0,137,271,11,2,2,15,15,0,22,97,12,0,13,0,2,4,29,1,6,0,31,16,0,8,0,0,5,9,2,0,0,7,186,0,0,17,0,0,84,0,15,33,0,12,0,21,6,0,0,1,0,3,11,0,14,0,0,15,0,16,17,0,2,0,82,5,8,12,0,0,0,0]",166,24.674698795180724,10.0,0.30120481927710846,1482.0,1024.0,0.2796645512036718,2,3.109375,3060,0.7470703125,25067520,25067520,6.373216152191162,1.2672959566116333,0.8483200073242188,0.15248000621795654,0.03142400085926056,0.04508800059556961,0.25468799471855164,0.9455680251121521,1.0798399448394775,14.748127937316895,0.012640000320971012,17.040863902308047,8.7178241237998
ep4,32,16,shape,6,middle,31,16,"[1,2,3,0,4,5,10,7,18,19,17,21,20,23,11,12]","[8,2,32,26,26,21,17,16,15,15,14,14,13,13,12,12]",512,256,0.5,39,"[25,3,14,0,0,16,4,3,2,3,0,0,10,11,8,0,26,40,3,8,90,8,7,0,0,9,11,5,3,25,35,10,60,0,36,24,0,0,12,0,11,0,0,0,13,10,0,0,0,0,0,12,2,2,0,0,4,5,0,40,2,40,11,0,5,1,3,4,0,14,13,0,0,2,1,1,0,0,2,8,0,7,6,5,0,2,2,1,2,14,9,0,5,0,16,10,3,0,0,0,1,24,0,6,21,0,0,3,0,0,13,0,0,3,0,0,49,0,0,0,3,10,31,0,1,7,0,72,0,33,0,7,0,11,23,22,2,0,110,2,15,0,0,8,0,0,33,0,1,0,72,4,7,0,0,72,6,11,14,1,97,2,0,26,74,5,21,0,5,9,50,30,9,4,17,9,20,5,42,1,118,9,22,17,10,0,81,1,0,0,0,121,0,18,0,22,0,18,12,23,0,0,73,58,17,12,1,11,23,10,0,9,149,21,166,0,73,15,0,0,53,67,77,17,23,0,13,0,22,9,0,0,13,2,0,180,0,6,11,63,58,100,159,0,46,0,23,1,0,2,14,21,48,31,0,4]",170,24.094117647058823,11.0,0.24705882352941178,1794.0,1024.0,0.533363625540363,3,2.87890625,3058,0.74658203125,25051136,25051136,5.905920028686523,0.25443199276924133,0.8952640295028687,0.20153599977493286,0.03311999887228012,0.045471999794244766,0.06355199962854385,0.5502079725265503,0.21612800657749176,14.333951950073242,0.01375999953597784,15.177599928341806,7.335744049400091
ep4,32,16,shape,7,middle,1,16,"[1,2,3,0,4,10,7,18,17,5,13,14,21,22,23,9]","[6,1,28,24,21,16,15,14,13,12,12,12,12,12,12,11]",512,221,0.431640625,28,"[10,1,26,9,5,1,5,14,3,8,73,43,12,13,30,0,19,18,10,12,6,17,1,30,128,17,2,5,2,6,12,14,6,12,3,19,64,3,21,14,2,3,10,23,64,9,39,0,1,63,5,1,1,13,8,2,8,4,3,3,2,19,2,9,10,0,4,157,30,0,1,2,9,37,0,1,2,41,23,4,4,18,39,68,13,28,19,2,8,4,11,3,51,5,5,2,3,2,186,1,20,5,10,16,3,1,19,0,14,81,17,2,3,9,5,1,14,0,0,1,3,1,3,23,1,150,19,0,1,15,23,50,0,0,2,27,28,10,23,0,10,168,19,145,156,1,1,0,22,9,25,72,10,18,2,6,10,5,1,111,0,9,3,0,38,6,6,23,3,0,3,36,1,6,23,11,0,2,9,6,9,2,3,2,1,15,0,3,2,12,0,6,2,26,6,103,12,0,1,0,10,4,19,7,54,4,5,2,3,9,5,1,22,2,44,16,26,0,41,0,40,6,3,49,4,0,1,9,35,4,1,2,0,0,1,1,0,0,1,33,6,0,3,0,1,4,6,2,8,0,7,22,0,9,0,2]",223,18.367713004484305,8.0,0.36771300448430494,1214.0,1024.0,0.21148384829773717,1,2.99609375,3136,0.765625,25690112,25690112,5.82147216796875,0.3703039884567261,1.000831961631775,0.20284800231456757,0.03283200040459633,0.04495999962091446,0.1178240031003952,0.5429120063781738,0.30451199412345886,14.294591903686523,0.013055999763309956,15.272895907051861,7.473248120397329
ep4,32,16,shape,7,middle,16,16,"[1,2,3,0,4,10,7,18,17,5,13,14,21,22,23,9]","[6,1,28,24,21,16,15,14,13,12,12,12,12,12,12,11]",512,221,0.431640625,28,"[0,61,31,14,9,19,6,44,23,9,20,143,25,141,15,6,51,18,0,38,34,40,0,4,0,0,10,6,31,0,0,54,0,0,44,0,2,0,2,0,1,1,17,0,4,0,2,1,1,1,5,0,0,14,0,7,0,13,0,18,0,4,0,0,4,4,13,1,49,1,0,4,7,2,6,5,0,6,104,90,21,1,0,2,8,0,0,0,16,26,1,90,18,0,39,17,2,6,23,1,30,10,5,5,0,0,16,6,8,48,13,2,5,0,0,6,4,0,2,2,11,6,0,0,15,0,0,0,75,1,206,34,0,0,9,0,32,0,0,1,0,1,4,3,1,0,0,70,1,0,0,2,0,0,61,0,0,0,19,52,0,11,3,3,7,24,3,0,5,0,231,1,3,14,3,40,39,16,10,0,20,1,0,1,153,284,11,3,2,18,17,0,27,101,14,0,14,0,2,4,31,2,9,0,37,13,0,12,1,0,4,13,2,0,1,12,179,0,1,23,0,0,89,0,15,45,0,9,0,20,5,0,1,0,0,3,8,0,10,0,0,15,2,14,20,0,2,0,69,6,5,11,0,0,0,0]",172,23.813953488372093,10.0,0.32558139534883723,1495.0,1024.0,0.2771459599519282,2,3.091796875,3023,0.738037109375,24764416,24764416,6.776095867156982,1.6622400283813477,0.8653119802474976,0.1398719996213913,0.12966400384902954,0.22329600155353546,0.23942400515079498,0.8691200017929077,0.9392960071563721,16.112735748291016,0.01603199914097786,18.17660776153207,9.796479880809784
ep4,32,16,shape,7,middle,31,16,"[1,2,3,0,4,10,7,18,17,5,13,14,21,22,23,9]","[6,1,28,24,21,16,15,14,13,12,12,12,12,12,12,11]",512,221,0.431640625,28,"[24,2,13,0,0,10,6,2,1,2,0,0,14,17,9,0,20,27,2,10,71,14,6,0,0,7,14,6,1,23,30,11,56,2,38,28,2,0,14,0,15,0,0,0,9,7,0,0,0,0,0,11,2,0,0,1,4,7,0,37,2,38,17,0,9,0,2,6,0,15,15,0,0,4,3,5,0,0,1,10,0,9,2,6,0,2,4,1,4,7,11,0,6,0,18,15,4,0,0,3,1,19,2,9,26,0,0,3,0,4,23,0,0,10,0,0,55,0,0,0,1,9,35,0,1,8,0,69,0,41,1,2,0,8,29,28,1,0,97,1,17,0,0,9,0,2,25,0,3,0,53,15,10,0,0,53,5,11,20,2,98,1,0,29,79,8,20,0,8,10,50,35,7,29,28,13,15,5,42,1,121,7,18,15,12,0,82,2,0,1,1,140,2,17,0,19,0,12,9,21,0,0,61,58,21,11,0,8,18,11,0,7,155,28,133,0,49,12,0,0,53,68,65,18,22,0,19,0,20,9,0,0,17,2,0,174,0,7,16,62,58,87,178,0,44,0,20,5,0,4,13,15,49,36,0,4]",178,23.01123595505618,11.5,0.25280898876404495,1717.0,1024.0,0.50278223339001,3,2.876953125,2997,0.731689453125,24551424,24551424,5.955488204956055,0.7019839882850647,0.9164479970932007,0.2237440049648285,0.03177599981427193,0.044863998889923096,0.0966079980134964,0.6892799735069275,0.4193280041217804,14.715200424194336,0.016543999314308167,15.936960399150848,7.874304194003344
ep4,32,16,shape,8,middle,1,16,"[1,2,3,0,4,10,18,17,5,7,11,12,13,14,20,21]","[3,0,27,23,19,14,13,12,11,11,11,11,11,11,11,11]",512,199,0.388671875,34,"[11,1,23,10,6,1,4,15,4,7,81,45,15,21,30,0,17,20,8,12,6,18,1,29,149,16,2,5,2,9,11,14,8,11,3,17,70,3,23,13,1,3,7,22,50,18,42,0,0,75,8,2,3,21,12,3,7,4,4,5,1,23,3,8,13,0,3,131,37,0,1,1,10,37,0,1,2,30,21,5,3,23,41,67,23,16,17,2,12,4,9,2,42,8,9,3,0,1,161,0,16,5,14,25,3,1,23,0,7,72,21,3,5,17,4,1,4,0,0,1,5,1,3,27,1,153,25,1,3,21,27,28,0,0,3,23,29,11,20,0,7,127,22,135,139,0,2,0,33,8,27,66,9,13,4,7,10,2,1,133,0,10,4,0,34,11,8,27,3,0,4,36,1,2,20,11,1,3,6,5,11,5,2,1,1,21,1,5,2,8,0,5,2,21,8,106,12,0,5,0,11,3,22,4,45,4,6,3,8,9,4,2,20,5,42,13,19,0,40,1,35,4,3,65,11,1,0,7,34,2,1,2,0,0,1,0,0,0,1,39,7,0,5,0,0,2,6,1,13,0,6,25,0,7,0,9]",221,18.533936651583712,8.0,0.3438914027149321,1173.0,1024.0,0.18616391029241228,1,3.005859375,3055,0.745849609375,25026560,25026560,5.946559906005859,0.6743680238723755,1.0009599924087524,0.18732799589633942,0.032287999987602234,0.045632001012563705,0.1202239990234375,0.6045119762420654,0.5867840051651001,14.719903945922852,0.018688000738620758,16.050111927092075,7.887135919183493
ep4,32,16,shape,8,middle,16,16,"[1,2,3,0,4,10,18,17,5,7,11,12,13,14,20,21]","[3,0,27,23,19,14,13,12,11,11,11,11,11,11,11,11]",512,199,0.388671875,34,"[0,63,39,17,8,20,2,51,32,25,21,163,21,128,16,11,54,20,1,28,25,26,0,6,0,0,10,5,23,0,0,67,0,0,47,0,1,0,5,0,2,1,14,0,2,0,4,1,0,0,4,2,0,12,0,6,0,7,0,5,0,3,0,0,6,0,14,1,72,1,0,4,5,3,7,9,0,9,108,89,22,2,0,3,11,0,0,0,16,31,2,85,20,0,36,18,2,7,25,1,24,14,4,10,0,0,21,13,6,46,7,1,5,0,0,3,4,0,3,3,13,7,0,0,17,0,0,0,65,2,209,40,0,0,10,0,32,0,2,2,2,1,3,6,1,0,0,62,0,0,0,4,0,0,61,0,0,0,19,58,0,12,2,6,8,20,2,0,5,0,232,0,3,16,2,50,30,18,10,0,25,1,0,0,137,267,11,4,3,16,18,0,27,95,12,0,14,0,2,3,19,3,8,1,34,12,0,12,1,1,6,14,2,0,0,7,181,0,0,15,0,0,87,0,16,42,0,13,0,21,7,0,0,0,0,3,7,0,9,0,0,16,2,13,17,0,3,0,68,3,4,11,0,0,0,0]",169,24.236686390532544,11.0,0.3136094674556213,1477.0,1024.0,0.26612448012559675,2,3.1171875,3247,0.792724609375,26599424,26599424,6.417856216430664,1.1787519454956055,0.8387200236320496,0.10921599715948105,0.03190400078892708,0.04652800038456917,0.25836798548698425,0.8849920034408569,1.0198400020599365,14.935104370117188,0.012671999633312225,17.110976360738277,8.622976183891296
ep4,32,16,shape,8,middle,31,16,"[1,2,3,0,4,10,18,17,5,7,11,12,13,14,20,21]","[3,0,27,23,19,14,13,12,11,11,11,11,11,11,11,11]",512,199,0.388671875,34,"[20,2,15,0,0,10,6,4,3,2,0,0,17,14,10,0,25,13,2,6,70,12,8,0,0,12,10,6,3,26,29,12,58,2,36,27,0,0,11,0,9,0,0,0,13,10,0,0,0,0,0,14,1,0,0,1,4,5,0,41,2,38,15,0,7,0,2,7,0,12,16,0,0,3,3,2,0,0,2,11,0,9,1,4,0,2,2,1,0,9,10,0,7,0,19,8,5,0,0,4,0,20,0,7,24,0,0,2,0,3,19,0,0,9,0,0,49,2,0,0,1,14,39,0,1,0,0,78,0,46,2,7,0,14,31,30,2,0,105,0,18,0,0,9,0,0,31,0,4,0,51,7,8,0,0,61,6,14,18,2,103,2,0,33,104,7,23,0,7,8,54,33,8,18,20,9,15,4,51,0,133,6,21,16,14,0,89,2,0,0,2,146,3,18,0,18,0,12,12,21,0,0,69,52,21,10,0,9,20,9,0,7,160,24,130,0,48,10,0,0,40,47,54,22,24,0,13,0,26,11,0,1,21,1,2,157,0,4,15,69,43,90,171,0,46,0,24,7,0,6,12,17,57,27,0,4]",172,23.813953488372093,12.0,0.23837209302325582,1664.0,1024.0,0.5071077591784071,3,2.90625,3052,0.7451171875,25001984,25001984,5.7985920906066895,0.3922240138053894,0.8852159976959229,0.19235199689865112,0.03171199932694435,0.04649600014090538,0.11468800157308578,0.6181759834289551,0.2941119968891144,14.147775650024414,0.012768000364303589,15.187519632279873,7.346592098474503
