fold,policy,fit_profile,eval_profile,layer,partition,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
A_first12,P0,all,all,34,calibration_fit,fixed_linear,5286,42288,3.6729095724555427,4.0,4.0,0.6880438895194855,0.9848656829360575,10938,10572.0,0.03082260343707725,1.0346197502837684,1,14129.0
A_first12,P0,all,all,35,calibration,fixed_linear,26573,212584,3.617355962819403,4.0,4.0,0.633951755541339,0.9834042072780642,63500,53146.0,0.1313724337412678,1.1948218116132916,0,69551.0
A_first12,P0,all,vision,35,calibration,fixed_linear,13286,106288,3.6174920969441517,4.0,4.0,0.6317175974710221,0.9857744994731296,30389,26572.0,0.08688215837101716,1.143647448441969,0,34776.0
A_first12,P0,all,text,35,calibration,fixed_linear,13287,106296,3.6172198389403176,4.0,4.0,0.6361857454654926,0.9810340934748251,33111,26574.0,0.17956706830127694,1.2459923233235493,0,34775.0
A_first12,P0,all,all,35,calibration_fit,fixed_linear,5286,42288,3.5991297767688235,4.0,4.0,0.613696556942868,0.9854332198259553,12357,10572.0,0.09756167958310276,1.1688422247446084,0,13739.0
A_first12,P0,all,all,36,calibration,fixed_linear,26573,212584,3.5878523313137394,4.0,4.0,0.6067813193843374,0.981071011929402,64020,53146.0,0.15083458571490907,1.2046061792044556,3,68767.0
A_first12,P0,all,vision,36,calibration,fixed_linear,13286,106288,3.6235887400270963,4.0,4.0,0.6409001956947162,0.98268854433238,30641,26572.0,0.0924588414196012,1.1531311154598827,3,34857.0
A_first12,P0,all,text,36,calibration,fixed_linear,13287,106296,3.552118612177316,4.0,4.0,0.5726650109129224,0.9794536012643937,33379,26574.0,0.22027793396727963,1.2560773688567772,3,33910.0
A_first12,P0,all,all,36,calibration_fit,fixed_linear,5286,42288,3.588157396897465,4.0,4.0,0.6038592508513053,0.9842981460461596,13347,10572.0,0.15844460992880574,1.2624858115777526,3,13681.0
A_first12,P0,all,all,37,calibration,fixed_linear,26573,212584,3.582169871674256,4.0,4.0,0.6069318481165092,0.9752756557407896,60554,53146.0,0.08582257686417674,1.1393896059910436,1,68616.0
A_first12,P0,all,vision,37,calibration,fixed_linear,13286,106288,3.557127803703146,4.0,4.0,0.5842992623814541,0.9729038085202468,28718,26572.0,0.0728347782519732,1.0807617040493753,1,33974.0
A_first12,P0,all,text,37,calibration,fixed_linear,13287,106296,3.6072100549409196,4.0,4.0,0.6295627304884474,0.9776473244524724,31836,26574.0,0.15754376404879908,1.1980130955068864,1,34642.0
A_first12,P0,all,all,37,calibration_fit,fixed_linear,5286,42288,3.611048051456678,4.0,4.0,0.6311010215664018,0.9799470298902762,11312,10572.0,0.0685802770531257,1.069996216420734,3,13802.0
A_first12,P0,all,all,38,calibration,fixed_linear,26573,212584,3.6739547661159824,4.0,4.0,0.6862604899710232,0.9876942761449592,55547,53146.0,0.05912018501187932,1.0451774357430474,3,71055.0
A_first12,P0,all,vision,38,calibration,fixed_linear,13286,106288,3.671684479903658,4.0,4.0,0.6832756284811079,0.9884088514225501,28693,26572.0,0.05494018942698191,1.0798208640674394,3,35496.0
A_first12,P0,all,text,38,calibration,fixed_linear,13287,106296,3.6762248814630842,4.0,4.0,0.6892451268156845,0.9869797546473997,28692,26574.0,0.07655798031552766,1.079701964326033,2,35559.0
A_first12,P0,all,all,38,calibration_fit,fixed_linear,5286,42288,3.6812334468407113,4.0,4.0,0.6914491108588725,0.9897843359818388,10800,10572.0,0.020070920691627362,1.0215664018161181,2,14173.0
A_first12,P0,all,all,39,calibration,fixed_linear,26573,212584,3.56685357317578,4.0,4.0,0.5898092048319723,0.9770443683438076,59612,53146.0,0.15422187215633312,1.1216648477778195,1,68209.0
A_first12,P0,all,vision,39,calibration,fixed_linear,13286,106288,3.603567665211501,4.0,4.0,0.6261478247779617,0.977419840433539,33290,26572.0,0.17536956030385747,1.2528225199458076,1,34591.0
A_first12,P0,all,text,39,calibration,fixed_linear,13287,106296,3.530142244298939,4.0,4.0,0.5534733197862572,0.9766689245126816,31192,26574.0,0.17767902081098566,1.1737788816136072,2,33618.0
A_first12,P0,all,all,39,calibration_fit,fixed_linear,5286,42288,3.5892924706772606,4.0,4.0,0.6129398410896708,0.9763526295875898,11904,10572.0,0.17294016385828212,1.1259931895573212,3,13687.0
A_first12,P0,all,all,40,calibration,fixed_linear,26573,212584,3.715613592744515,4.0,4.0,0.7259248108982802,0.9896887818462349,63217,53146.0,0.1155183984378167,1.1894968577127158,2,72162.0
A_first12,P0,all,vision,40,calibration,fixed_linear,13286,106288,3.7130061719102816,4.0,4.0,0.7222640373325305,0.9907421345777511,27098,26572.0,0.012907858238206954,1.0197952732199307,2,36045.0
A_first12,P0,all,text,40,calibration,fixed_linear,13287,106296,3.7182208173402573,4.0,4.0,0.7295853089485964,0.988635508391661,36119,26574.0,0.218737780540477,1.3591856702039589,2,36117.0
A_first12,P0,all,all,40,calibration_fit,fixed_linear,5286,42288,3.67631479379493,4.0,4.0,0.6897465001891789,0.986568293605751,12903,10572.0,0.1354589906625617,1.220488081725312,2,14147.0
A_first12,P0,all,all,41,calibration,fixed_linear,26573,212584,3.6554773642418996,4.0,4.0,0.6679336168291122,0.9875437474127874,63204,53146.0,0.11825834559259166,1.1892522485229369,2,70564.0
A_first12,P0,all,vision,41,calibration,fixed_linear,13286,106288,3.6625771488785186,4.0,4.0,0.6758241758241759,0.986752973054343,29609,26572.0,0.0808275929646219,1.1142932410055697,2,35375.0
A_first12,P0,all,text,41,calibration,fixed_linear,13287,106296,3.648378113945962,4.0,4.0,0.6600436516896214,0.9883344622563408,33595,26574.0,0.16888866156888596,1.2642056145104237,2,35189.0
A_first12,P0,all,all,41,calibration_fit,fixed_linear,5286,42288,3.659477866061294,4.0,4.0,0.6719636776390465,0.9875141884222475,12990,10572.0,0.13718736157717212,1.228717366628831,2,14058.0
A_first12,P0,all,all,42,calibration,fixed_linear,26573,212584,3.7073345124750685,4.0,4.0,0.7176833628118767,0.989651149663192,58711,53146.0,0.08307040593691425,1.104711549316976,1,71942.0
A_first12,P0,all,vision,42,calibration,fixed_linear,13286,106288,3.6582869185608913,4.0,4.0,0.6705554719253349,0.9877314466355562,30977,26572.0,0.11166606800204314,1.1657760048171006,1,35318.0
A_first12,P0,all,text,42,calibration,fixed_linear,13287,106296,3.7563784149920973,4.0,4.0,0.7648077067810642,0.9915707082110333,28912,26574.0,0.11470375043620838,1.0879807330473394,3,36624.0
A_first12,P0,all,all,42,calibration_fit,fixed_linear,5286,42288,3.668936814226258,4.0,4.0,0.6821793416572077,0.9869466515323496,12271,10572.0,0.0992687430499205,1.1607075293227394,1,14108.0
A_first12,P0,all,all,43,calibration,fixed_linear,26573,212584,3.63767734166259,4.0,4.0,0.647988559816355,0.9896887818462349,61536,53146.0,0.12990410667638025,1.1578670078651263,2,70091.0
A_first12,P0,all,vision,43,calibration,fixed_linear,13286,106288,3.6374379045611924,4.0,4.0,0.6532440162577149,0.9841938883034773,30772,26572.0,0.10599942330592277,1.1580611169652266,2,35041.0
A_first12,P0,all,text,43,calibration,fixed_linear,13287,106296,3.637916760743584,4.0,4.0,0.6427334989087078,0.9951832618348762,30764,26574.0,0.18931761146128662,1.1576729133739745,2,35050.0
A_first12,P0,all,all,43,calibration_fit,fixed_linear,5286,42288,3.661558834657586,4.0,4.0,0.6678017404464623,0.9937570942111237,11595,10572.0,0.09093877236715069,1.0967650397275823,2,14069.0
A_first12,P0,all,all,44,calibration,fixed_linear,26573,212584,3.641967410529485,4.0,4.0,0.6601061227561811,0.9818612877733037,56730,53146.0,0.05911937355522723,1.0674368720129455,2,70205.0
A_first12,P0,all,vision,44,calibration,fixed_linear,13286,106288,3.6463947011892217,4.0,4.0,0.6662652416077074,0.9801294595815144,28419,26572.0,0.05842506294865811,1.0695092578654222,2,35160.0
A_first12,P0,all,text,44,calibration,fixed_linear,13287,106296,3.6375404530744335,4.0,4.0,0.6539474674493866,0.983592985625047,29820,26574.0,0.13479374063943306,1.1221494694061864,0,35045.0
A_first12,P0,all,all,44,calibration_fit,fixed_linear,5286,42288,3.6685584562996594,4.0,4.0,0.6821793416572077,0.9863791146424518,11579,10572.0,0.07166094385318622,1.095251608021188,2,14106.0
A_first12,P0,all,all,45,calibration,fixed_linear,26573,212584,3.6634177548639597,4.0,4.0,0.6779061453354909,0.9855492417115117,63497,53146.0,0.15339588357812572,1.1947653633387272,0,70775.0
A_first12,P0,all,vision,45,calibration,fixed_linear,13286,106288,3.6394701189221736,4.0,4.0,0.6613728737016408,0.9781725124190878,31240,26572.0,0.1024053698696973,1.175673641427066,0,35068.0
A_first12,P0,all,text,45,calibration,fixed_linear,13287,106296,3.687363588469933,4.0,4.0,0.6944381726499586,0.9929254158199744,33160,26574.0,0.23117985484008463,1.2478362309023858,2,35707.0
A_first12,P0,all,all,45,calibration_fit,fixed_linear,5286,42288,3.6630722663639803,4.0,4.0,0.6808550889141127,0.9822171774498676,12419,10572.0,0.13519537323387212,1.174706772606886,0,14077.0
A_first12,P0,all,all,46,calibration,fixed_linear,26573,212584,3.6263500545666654,4.0,4.0,0.6476498701689685,0.9787754487637828,68984,53146.0,0.1893344210661209,1.2980092575170286,0,69790.0
A_first12,P0,all,vision,46,calibration,fixed_linear,13286,106288,3.634878819810327,4.0,4.0,0.6561041698028,0.9789251844046365,30724,26572.0,0.09262399084382766,1.1562547041999096,0,35007.0
A_first12,P0,all,text,46,calibration,fixed_linear,13287,106296,3.6178219312109583,4.0,4.0,0.6391962068186949,0.9786257243922631,38260,26574.0,0.2889497936549353,1.4397531421690375,0,34783.0
A_first12,P0,all,all,46,calibration_fit,fixed_linear,5286,42288,3.6193719258418464,4.0,4.0,0.6401816118047673,0.9791903140370791,12976,10572.0,0.1698374622796119,1.227393113885736,0,13846.0
A_first12,P0,all,all,47,calibration,fixed_linear,26573,212584,3.5467203552478077,4.0,4.0,0.5886802393406841,0.9580401159071238,64772,53146.0,0.22852462381196328,1.2187558800286005,3,67674.0
A_first12,P0,all,vision,47,calibration,fixed_linear,13286,106288,3.637061568568418,4.0,4.0,0.6535450850519343,0.9835164835164835,30921,26572.0,0.1818528901902343,1.1636685232575643,0,35036.0
A_first12,P0,all,text,47,calibration,fixed_linear,13287,106296,3.4563859411454807,4.0,4.0,0.5238202754572138,0.9325656656882667,36821,26574.0,0.31081947742025,1.3856024685783097,3,32638.0
A_first12,P0,all,all,47,calibration_fit,fixed_linear,5286,42288,3.564699205448354,4.0,4.0,0.6106696935300795,0.9540295119182747,12810,10572.0,0.2155657035898739,1.2116912599318956,0,13557.0
A_first12,P_load,all,all,0,calibration,greedy_load+swap,26573,212584,3.628607985549242,4.0,4.0,0.6503217551650171,0.9782862303842246,56711,53146.0,0.039602339173214686,1.0670793662740377,2,69850.0
A_first12,P_load,all,vision,0,calibration,greedy_load+swap,13286,106288,3.6297606503085955,4.0,4.0,0.6499322595213006,0.9798283907872949,27258,26572.0,0.024382332375616225,1.0258166491043204,0,34939.0
A_first12,P_load,all,text,0,calibration,greedy_load+swap,13287,106296,3.6274554075412055,4.0,4.0,0.6507112214946941,0.9767441860465116,30507,26574.0,0.08913302125282405,1.148001806276812,2,34911.0
A_first12,P_load,all,all,0,calibration_fit,greedy_load+swap,5286,42288,3.6449110858872493,4.0,4.0,0.6604237608777904,0.9844873250094589,10574,10572.0,0.00023169596507597218,1.0001891789632993,0,13981.0
A_first12,P_load,all,all,1,calibration,greedy_load+swap,26573,212584,3.597185112708388,4.0,4.0,0.6224363075301999,0.9748240695442743,58758,53146.0,0.06738645948735449,1.105595905618485,1,69015.0
A_first12,P_load,all,vision,1,calibration,greedy_load+swap,13286,106288,3.555998795724823,4.0,4.0,0.5897937678759596,0.9663555622459732,29375,26572.0,0.06342089475047319,1.10548697877465,1,33959.0
A_first12,P_load,all,text,1,calibration,greedy_load+swap,13287,106296,3.638368329946564,4.0,4.0,0.6550763904568375,0.9832919394897268,29383,26574.0,0.09573356224376696,1.1057048242643186,1,35056.0
A_first12,P_load,all,all,1,calibration_fit,greedy_load+swap,5286,42288,3.617101778282255,4.0,4.0,0.6390465380249716,0.9780552402572834,10598,10572.0,0.001488094279469568,1.0024593265228907,0,13834.0
A_first12,P_load,all,all,2,calibration,greedy_load+swap,26573,212584,3.6859218003236367,4.0,4.0,0.6964211793926166,0.9895006209310202,55073,53146.0,0.02184528372225814,1.036258608361871,2,71373.0
A_first12,P_load,all,vision,2,calibration,greedy_load+swap,13286,106288,3.6766521150082796,4.0,4.0,0.6880174619900647,0.9886346530182146,28862,26572.0,0.07765333690909097,1.086180942345326,1,35562.0
A_first12,P_load,all,text,2,calibration,greedy_load+swap,13287,106296,3.6951907879882593,4.0,4.0,0.7048242643185069,0.9903665236697524,28042,26574.0,0.06422502091050161,1.0552419658312637,3,35811.0
A_first12,P_load,all,all,2,calibration_fit,greedy_load+swap,5286,42288,3.6403707907680665,4.0,4.0,0.6573968974650019,0.9829738933030647,10575,10572.0,0.0003344243195169067,1.0002837684449488,0,13957.0
A_first12,P_load,all,all,3,calibration,greedy_load+swap,26573,212584,3.644300605878147,4.0,4.0,0.6611974560644263,0.9831031498137207,55209,53146.0,0.026721993520429803,1.038817596808791,0,70267.0
A_first12,P_load,all,vision,3,calibration,greedy_load+swap,13286,106288,3.6254704199909678,4.0,4.0,0.6449646244166792,0.9805057955742887,28994,26572.0,0.09510081649305183,1.0911485774499474,0,34882.0
A_first12,P_load,all,text,3,calibration,greedy_load+swap,13287,106296,3.6631293745766538,4.0,4.0,0.6774290660043651,0.9857003085722887,30437,26574.0,0.08661599598051745,1.1453676525927599,2,35385.0
A_first12,P_load,all,all,3,calibration_fit,greedy_load+swap,5286,42288,3.6174801362088536,4.0,4.0,0.6360196746121831,0.9814604615966704,10578,10572.0,0.0005714645276955436,1.0005675368898979,0,13836.0
A_first12,P_load,all,all,4,calibration,greedy_load+swap,26573,212584,3.67162157076732,4.0,4.0,0.684002558988447,0.9876190117788733,56128,53146.0,0.03405435250647303,1.056109584917021,0,70993.0
A_first12,P_load,all,vision,4,calibration,greedy_load+swap,13286,106288,3.6701791359325604,4.0,4.0,0.6842541020623213,0.9859250338702393,31365,26572.0,0.131084511668245,1.1803778413367454,2,35476.0
A_first12,P_load,all,text,4,calibration,greedy_load+swap,13287,106296,3.673063897042222,4.0,4.0,0.6837510348460901,0.9893128621961316,30044,26574.0,0.12754276608777243,1.1305787611951532,1,35517.0
A_first12,P_load,all,all,4,calibration_fit,greedy_load+swap,5286,42288,3.664964055996973,4.0,4.0,0.6795308361710178,0.9854332198259553,10573,10572.0,9.458948164964057e-05,1.0000945894816495,1,14087.0
A_first12,P_load,all,all,5,calibration,greedy_load+swap,26573,212584,3.687577616377526,4.0,4.0,0.6998833402325669,0.9876942761449592,58622,53146.0,0.07847911512142804,1.103036917171565,0,71417.0
A_first12,P_load,all,vision,5,calibration,greedy_load+swap,13286,106288,3.658211651362336,4.0,4.0,0.6740930302574138,0.9841186211049224,29801,26572.0,0.09659590852939169,1.1215188920668373,2,35317.0
A_first12,P_load,all,text,5,calibration,greedy_load+swap,13287,106296,3.7169413712651465,4.0,4.0,0.7256717091894332,0.9912696620757131,30252,26574.0,0.12367430122713853,1.1384059607134793,0,36100.0
A_first12,P_load,all,all,5,calibration_fit,greedy_load+swap,5286,42288,3.6445327279606508,4.0,4.0,0.659477866061294,0.9850548618993568,10577,10572.0,0.00045853952491641404,1.000472947408248,0,13979.0
A_first12,P_load,all,all,6,calibration,greedy_load+swap,26573,212584,3.6904000301057462,4.0,4.0,0.7009370413577691,0.9894629887479772,55526,53146.0,0.026753236766366668,1.0447822978210966,0,71492.0
A_first12,P_load,all,vision,6,calibration,greedy_load+swap,13286,106288,3.664007225651061,4.0,4.0,0.6774047869938281,0.9866024386572332,30361,26572.0,0.09644418444378491,1.1425937076622008,2,35394.0
A_first12,P_load,all,text,6,calibration,greedy_load+swap,13287,106296,3.716790848197486,4.0,4.0,0.7244675246481523,0.992323323549334,29242,26574.0,0.10215823494210795,1.1003988861292993,0,36098.0
A_first12,P_load,all,all,6,calibration_fit,greedy_load+swap,5286,42288,3.6579644343549,4.0,4.0,0.6717744986757472,0.9861899356791525,10574,10572.0,0.0001337697278067627,1.0001891789632993,0,14050.0
A_first12,P_load,all,all,7,calibration,greedy_load+swap,26573,212584,3.6915666277800776,4.0,4.0,0.7050765814924924,0.9864900462875852,56062,53146.0,0.040342803809317866,1.0548677228766041,1,71523.0
A_first12,P_load,all,vision,7,calibration,greedy_load+swap,13286,106288,3.6342766822218877,4.0,4.0,0.6549751618244769,0.9793015203974108,32522,26572.0,0.13579413557783523,1.2239199157007377,1,34999.0
A_first12,P_load,all,text,7,calibration,greedy_load+swap,13287,106296,3.7488522616090916,4.0,4.0,0.7551742304508166,0.993678031158275,28534,26574.0,0.06968945244902647,1.0737563031534583,2,36524.0
A_first12,P_load,all,all,7,calibration_fit,greedy_load+swap,5286,42288,3.677639046538025,4.0,4.0,0.6895573212258796,0.9880817253121453,10577,10572.0,0.0006202647109631101,1.000472947408248,0,14154.0
A_first12,P_load,all,all,8,calibration,greedy_load+swap,26573,212584,3.6396718473638656,4.0,4.0,0.6563805366349302,0.9835547360102359,57916,53146.0,0.05719299665927531,1.0897527565574079,0,70144.0
A_first12,P_load,all,vision,8,calibration,greedy_load+swap,13286,106288,3.6407496612976065,4.0,4.0,0.6633298208640674,0.9779467108234231,28712,26572.0,0.0645480245439445,1.0805359024537107,3,35085.0
A_first12,P_load,all,text,8,calibration,greedy_load+swap,13287,106296,3.6385941145480545,4.0,4.0,0.6494317754195831,0.9891623391284714,31708,26574.0,0.11711215521681606,1.1931963573417625,0,35059.0
A_first12,P_load,all,all,8,calibration_fit,greedy_load+swap,5286,42288,3.6908815739689746,4.0,4.0,0.7003405221339387,0.9905410518350359,10576,10572.0,0.000601963775130432,1.0003783579265986,1,14224.0
A_first12,P_load,all,all,9,calibration,greedy_load+swap,26573,212584,3.671659202950363,4.0,4.0,0.684604673917134,0.9870545290332292,58224,53146.0,0.05615126991720714,1.0955481127460205,2,70994.0
A_first12,P_load,all,vision,9,calibration,greedy_load+swap,13286,106288,3.662276080084299,4.0,4.0,0.6777811229866024,0.9844949570976969,28910,26572.0,0.07365311701739846,1.0879873551106427,0,35371.0
A_first12,P_load,all,text,9,calibration,greedy_load+swap,13287,106296,3.681041619628208,4.0,4.0,0.6914277112967562,0.9896139083314518,30416,26574.0,0.11625822179323399,1.1445774064875442,2,35623.0
A_first12,P_load,all,all,9,calibration_fit,greedy_load+swap,5286,42288,3.669693530079455,4.0,4.0,0.6793416572077186,0.9903518728717366,10575,10572.0,0.0002411568063560719,1.0002837684449488,1,14112.0
A_first12,P_load,all,all,10,calibration,greedy_load+swap,26573,212584,3.615060399653784,4.0,4.0,0.6401234335603808,0.9749369660934031,59081,53146.0,0.07976909626933264,1.1116735031799194,3,69490.0
A_first12,P_load,all,vision,10,calibration,greedy_load+swap,13286,106288,3.6475989763661,4.0,4.0,0.6683727231672437,0.9792262531988559,32282,26572.0,0.13441126195503483,1.2148878518741533,3,35176.0
A_first12,P_load,all,text,10,calibration,greedy_load+swap,13287,106296,3.5825242718446604,4.0,4.0,0.6118762700383834,0.9706480018062769,27787,26574.0,0.04251276664366647,1.045646120267931,2,34314.0
