scope,layer,placement,fit_profile,eval_profile,optimizer,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
layer,0,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6241446418482015,4.0,4.0,0.6456149161905957,0.9786552828175027,32919,31858.0,0.022181225713633245,1.0333040366626907,1,41800.0
layer,0,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.597928436911488,4.0,4.0,0.6180163214061519,0.9799121155053359,32550,31860.0,0.0223293039821054,1.0216572504708097,2,41385.0
layer,0,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.668476725572052,4.0,4.0,0.682224803038388,0.9862833108383816,63725,63718.0,0.00011371493727195955,1.0001098590665118,3,85015.0
layer,0,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.658986753719631,4.0,4.0,0.6741791700671731,0.9848703622324063,33481,31858.0,0.0527150066738756,1.0509448176282252,1,42355.0
layer,0,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.6779661016949152,4.0,4.0,0.690269930947897,0.9876961707470182,34627,31860.0,0.052493947719384815,1.0868487131198996,2,42660.0
layer,0,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6903543739602624,4.0,4.0,0.6992058758906431,0.9911484980696192,66525,63718.0,0.040329176011296694,1.044053485671239,2,85712.0
layer,0,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6620629041371084,4.0,4.0,0.6741163914872246,0.9879465126498839,31874,31858.0,0.0004181967667296826,1.0005022286395882,0,42404.0
layer,0,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.7186440677966104,4.0,4.0,0.7242937853107345,0.9943502824858758,34688,31860.0,0.08100097581956882,1.0887633396107972,2,43308.0
layer,0,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.6701716940268057,4.0,4.0,0.6875608148403904,0.9827050441005681,64426,63718.0,0.01532308352768588,1.0111114598700524,0,85069.0
layer,0,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.626404670726348,4.0,4.0,0.6451754661309561,0.9814175403352376,32548,31858.0,0.030143043802084324,1.02165861008224,0,41836.0
layer,0,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.713935969868173,4.0,4.0,0.7299435028248588,0.9839924670433146,31878,31860.0,0.0005561847189789501,1.0005649717514125,0,43233.0
layer,0,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.452525189114536,4.0,4.0,0.515144857026272,0.9381336514014879,74479,63718.0,0.15002749940533194,1.1688847735333814,0,78135.0
layer,0,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.3904199886998554,3.0,4.0,0.4676376420365371,0.924289032582083,47248,31858.0,0.3432639660239954,1.4830811727038735,0,38077.0
layer,0,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.5146264908976774,4.0,4.0,0.5626490897677339,0.9519774011299436,36220,31860.0,0.10242717089208109,1.1368487131198997,2,40058.0
layer,0,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,3.2786967575881225,3.0,4.0,0.4033083273172416,0.8800025110643774,80985,63718.0,0.18774272777205103,1.2709909287799366,0,72597.0
layer,0,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.477744993408249,4.0,4.0,0.5267122857680959,0.9512210433799988,36579,31858.0,0.08881604174318442,1.1481888379684853,3,39468.0
layer,0,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,3.0796610169491525,3.0,4.0,0.27991211550533585,0.8087884494664156,49633,31860.0,0.42176656447504607,1.5578468298807282,0,33129.0
layer,1,P0,all,all,fixed_linear,31859,254872,3.593458677296839,4.0,4.0,0.6139552402774726,0.9795034370193666,70224,63718.0,0.07233140784953576,1.1021061552465552,3,82625.0
layer,1,P0,all,vision,fixed_linear,15929,127432,3.585598593759809,4.0,4.0,0.6108355828991148,0.9747630108606943,35922,31858.0,0.1257433780564984,1.127566074455396,1,41186.0
layer,1,P0,all,text,fixed_linear,15930,127440,3.601318267419962,4.0,4.0,0.6170747018204645,0.9842435655994978,35048,31860.0,0.1101414428036359,1.100062774639046,3,41439.0
layer,1,P_load,all,all,greedy_load+swap,31859,254872,3.6666248155937096,4.0,4.0,0.6803415047553282,0.9862833108383816,63731,63718.0,0.0001303654204921384,1.0002040239806649,0,84956.0
layer,1,P_load,all,vision,greedy_load+swap,15929,127432,3.634440328959759,4.0,4.0,0.6512022098060142,0.9832381191537447,34166,31858.0,0.06630915627056314,1.0724464812605938,3,41964.0
layer,1,P_load,all,text,greedy_load+swap,15930,127440,3.6988072818581292,4.0,4.0,0.7094789704959197,0.9893283113622097,34023,31860.0,0.0663671084943686,1.0678907721280602,0,42992.0
layer,1,P_sat,all,all,coactivation_surrogate+swap,31859,254872,3.3745880285005807,3.0,4.0,0.4674032455507078,0.911265262563169,98614,63718.0,0.3580503338325592,1.54766314071377,0,75652.0
layer,1,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.478247222047837,4.0,4.0,0.5285956431665516,0.9500910289409253,40306,31858.0,0.2431582860746966,1.2651767217025551,0,39476.0
layer,1,P_sat,all,text,coactivation_surrogate+swap,15930,127440,3.2709353421217826,3.0,4.0,0.4062146892655367,0.8724419334588827,58308,31860.0,0.5017510549439038,1.8301318267419961,0,36176.0
layer,1,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,3.3745880285005807,3.0,4.0,0.4674032455507078,0.911265262563169,98614,63718.0,0.3580503338325592,1.54766314071377,0,75652.0
layer,1,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.478247222047837,4.0,4.0,0.5285956431665516,0.9500910289409253,40306,31858.0,0.2431582860746966,1.2651767217025551,0,39476.0
layer,1,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,3.2709353421217826,3.0,4.0,0.4062146892655367,0.8724419334588827,58308,31860.0,0.5017510549439038,1.8301318267419961,0,36176.0
layer,1,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,3.4160205907278947,3.0,4.0,0.49009698986157757,0.9262688722182115,89496,63718.0,0.32159797422902175,1.404563859505948,0,76972.0
layer,1,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.477368321928558,4.0,4.0,0.5274028501475296,0.9502165861008224,43188,31858.0,0.259883979650048,1.3556406554083746,0,39462.0
layer,1,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,3.354676710608914,3.0,4.0,0.45279347143753923,0.9023226616446955,46308,31860.0,0.3954346837287481,1.4534839924670433,0,37510.0
layer,1,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.615399102294485,4.0,4.0,0.637339527292131,0.9780595750023541,63779,63718.0,0.001084260362812133,1.0009573432938887,0,83324.0
layer,1,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.6153556406554084,4.0,4.0,0.6351936719191412,0.9801619687362672,36578,31858.0,0.10859313704264939,1.1481574486785109,3,41660.0
layer,1,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.615442561205273,4.0,4.0,0.6394852479598242,0.9759573132454489,35252,31860.0,0.10766795148526322,1.1064657878217201,0,41664.0
layer,1,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.611695282337801,4.0,4.0,0.6331334944599643,0.978718729401425,63788,63718.0,0.0008296404557600409,1.0010985906651182,3,83206.0
layer,1,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6081361039613284,4.0,4.0,0.6268441207859878,0.9812919831753406,36066,31858.0,0.0997371486272062,1.1320861322116893,3,41545.0
layer,1,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.6152542372881356,4.0,4.0,0.6394224733207784,0.9761456371625863,35254,31860.0,0.0984486180356616,1.106528562460766,2,41661.0
layer,1,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.6666248155937096,4.0,4.0,0.6803415047553282,0.9862833108383816,63731,63718.0,0.0001303654204921384,1.0002040239806649,0,84956.0
layer,1,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.634440328959759,4.0,4.0,0.6512022098060142,0.9832381191537447,34166,31858.0,0.06630915627056314,1.0724464812605938,3,41964.0
layer,1,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.6988072818581292,4.0,4.0,0.7094789704959197,0.9893283113622097,34023,31860.0,0.0663671084943686,1.0678907721280602,0,42992.0
layer,1,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6790859725666216,4.0,4.0,0.6925829435952164,0.9865030289714053,68168,63718.0,0.06477108444142082,1.0698389779967985,0,85353.0
layer,1,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6702868981103647,4.0,4.0,0.684160964278988,0.9861259338313767,31861,31858.0,0.00010410649728028751,1.000094167869923,0,42535.0
layer,1,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.687884494664156,4.0,4.0,0.7010043942247333,0.9868801004394224,36307,31860.0,0.12943656023420427,1.139579409918393,0,42818.0
layer,1,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.619291252079475,4.0,4.0,0.6377161869487429,0.9815750651307323,65241,63718.0,0.015852550574677195,1.0239021940424997,1,83448.0
layer,1,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.628790256764392,4.0,4.0,0.6471843806893088,0.9816058760750832,33363,31858.0,0.03140075281940395,1.0472408814112624,1,41874.0
layer,1,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.6097928436911486,4.0,4.0,0.6282485875706215,0.9815442561205273,31878,31860.0,0.00032919298435974624,1.0005649717514125,1,41574.0
layer,1,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.3864214193791393,3.0,4.0,0.46944348535735586,0.9188298440001256,78064,63718.0,0.18263448082686345,1.225148309739791,0,76029.0
layer,1,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.2752212944943184,3.0,4.0,0.3896038671605248,0.8893213635507565,52005,31858.0,0.43199051003244143,1.632400025111432,0,36242.0
layer,1,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.4976145637162586,4.0,4.0,0.549278091650973,0.9483364720652856,34772,31860.0,0.10840067601033032,1.0913998744507218,1,39787.0
layer,1,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,3.295395335697919,3.0,4.0,0.4270378856837942,0.875953419755799,92321,63718.0,0.28022631920858193,1.448899839919646,0,73129.0
layer,1,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.530102329085316,4.0,4.0,0.566325569715613,0.9637767593697031,35224,31858.0,0.08140664242262183,1.1056563500533618,3,40302.0
layer,1,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,3.060703075957313,3.0,4.0,0.28775894538606406,0.788135593220339,63551,31860.0,0.6164520946027164,1.9946955430006277,0,32827.0
layer,2,P0,all,all,fixed_linear,31859,254872,3.6136099689255783,4.0,4.0,0.6445588373771932,0.9690825198531028,69578,63718.0,0.09669701621439777,1.0919677328227502,0,83267.0
layer,2,P0,all,vision,fixed_linear,15929,127432,3.659112310879528,4.0,4.0,0.6732374913679453,0.9859375980915311,36268,31858.0,0.07997471506828265,1.13842676878649,0,42357.0
layer,2,P0,all,text,fixed_linear,15930,127440,3.5681104833647206,4.0,4.0,0.6158819836785938,0.9522284996861268,38008,31860.0,0.1663421732624827,1.1929692404268675,2,40910.0
layer,2,P_load,all,all,greedy_load+swap,31859,254872,3.655827238770834,4.0,4.0,0.6763865783609028,0.9794720487146489,63727,63718.0,0.00021774752700197132,1.0001412473712294,2,84612.0
layer,2,P_load,all,vision,greedy_load+swap,15929,127432,3.6315525142821268,4.0,4.0,0.6530855672044699,0.9784669470776571,33678,31858.0,0.056055476175424064,1.0571285077531547,3,41918.0
layer,2,P_load,all,text,greedy_load+swap,15930,127440,3.6801004394224734,4.0,4.0,0.6996861268047708,0.9804770872567483,34617,31860.0,0.05631927333407379,1.0865348399246704,2,42694.0
layer,2,P_sat,all,all,coactivation_surrogate+swap,31859,254872,3.1323644809943816,3.0,4.0,0.3578894503907844,0.8013434194419159,115281,63718.0,0.5160307647912834,1.809237578078408,0,67935.0
layer,2,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.3403226819009353,3.0,4.0,0.44936907527151737,0.8959131144453513,50932,31858.0,0.39558892580920146,1.5987193169690501,0,37279.0
layer,2,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.9244193345888263,3.0,4.0,0.2664155681104834,0.7067796610169491,64349,31860.0,0.6385710631470152,2.019742623979912,0,30656.0
layer,2,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,3.1323644809943816,3.0,4.0,0.3578894503907844,0.8013434194419159,115281,63718.0,0.5160307647912834,1.809237578078408,0,67935.0
layer,2,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.3403226819009353,3.0,4.0,0.44936907527151737,0.8959131144453513,50932,31858.0,0.39558892580920146,1.5987193169690501,0,37279.0
layer,2,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,2.9244193345888263,3.0,4.0,0.2664155681104834,0.7067796610169491,64349,31860.0,0.6385710631470152,2.019742623979912,0,30656.0
layer,2,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,3.2398380363476567,3.0,4.0,0.3782290718478295,0.8629900499074045,99642,63718.0,0.44995593222555674,1.5637967293386483,0,71359.0
layer,2,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.378303722769791,3.0,4.0,0.46048088392240566,0.9190156318664072,47885,31858.0,0.36786178093780675,1.5030761504174777,0,37884.0
layer,2,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,3.101381042059008,3.0,4.0,0.29598242310106715,0.8069679849340866,51757,31860.0,0.5382267798914746,1.6245134965473949,0,33475.0
layer,2,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.5645500486518724,4.0,4.0,0.6029065570168555,0.9641545560124297,63866,63718.0,0.002936673249754503,1.002322734549107,2,81704.0
layer,2,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.5855358151798606,4.0,4.0,0.6092033398204533,0.9763324753594074,32908,31858.0,0.03380082930108677,1.032958754472974,3,41185.0
layer,2,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.543565599497803,4.0,4.0,0.5966101694915255,0.9519774011299436,33770,31860.0,0.03684218242807081,1.0599497802887634,2,40519.0
layer,2,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.5748454125992657,4.0,4.0,0.6079600740763992,0.9682978122351612,63828,63718.0,0.0019978785401390505,1.0017263567594714,0,82032.0
layer,2,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.592064787494507,4.0,4.0,0.6137861761566953,0.9782786113378116,32908,31858.0,0.029171511287869566,1.032958754472974,3,41289.0
layer,2,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.557627118644068,4.0,4.0,0.6021343377275581,0.9583176396735719,32682,31860.0,0.025897173104964807,1.0258003766478343,2,40743.0
layer,2,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.655827238770834,4.0,4.0,0.6763865783609028,0.9794720487146489,63727,63718.0,0.00021774752700197132,1.0001412473712294,2,84612.0
layer,2,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6315525142821268,4.0,4.0,0.6530855672044699,0.9784669470776571,33678,31858.0,0.056055476175424064,1.0571285077531547,3,41918.0
layer,2,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.6801004394224734,4.0,4.0,0.6996861268047708,0.9804770872567483,34617,31860.0,0.05631927333407379,1.0865348399246704,2,42694.0
layer,2,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6452179917762644,4.0,4.0,0.6597821651652594,0.9854672149157224,68283,63718.0,0.0575195993817217,1.071643805518064,1,84274.0
layer,2,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.6429782158327577,4.0,4.0,0.6591123108795279,0.9839286835331785,31886,31858.0,0.0010521266722389585,1.0008789001192793,2,42100.0
layer,2,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.647457627118644,4.0,4.0,0.6604519774011299,0.9870056497175141,36406,31860.0,0.11482842047175003,1.1426867545511614,1,42174.0
layer,2,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.635550393923224,4.0,4.0,0.6520920305094322,0.983458363413792,66583,63718.0,0.03855280106677546,1.044963746508051,1,83966.0
layer,2,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.6313013999623327,4.0,4.0,0.6490049595078159,0.9822964404545169,34726,31858.0,0.07719692532930747,1.0900244836461799,1,41914.0
layer,2,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.6397991211550536,4.0,4.0,0.6551789077212806,0.9846202134337727,31864,31860.0,9.674221599135241e-05,1.0001255492780916,0,42052.0
layer,2,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.2741768417087793,3.0,4.0,0.4060391098276782,0.8736620735114097,105053,63718.0,0.40018064379769397,1.6487177877522834,0,72453.0
layer,2,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.1487224558980476,3.0,4.0,0.3334798166865465,0.8243455333040367,58579,31858.0,0.5466644306607576,1.8387532174022223,0,34227.0
layer,2,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.399623352165725,3.0,4.0,0.47859384808537353,0.9229755178907721,46474,31860.0,0.2665528864495399,1.4586942875078468,0,38226.0
layer,2,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,3.0749238833610595,3.0,4.0,0.318622681188989,0.779591324272576,111736,63718.0,0.4481533711848468,1.7536018079663518,0,66105.0
layer,2,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.4496201895913114,4.0,4.0,0.5100131835017891,0.9406114633686986,39343,31858.0,0.1611051462621653,1.234948835457342,0,39020.0
layer,2,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.7002510985561834,3.0,4.0,0.12724419334588827,0.6185812931575644,72393,31860.0,0.7841212122757463,2.272222222222222,0,27085.0
layer,3,P0,all,all,fixed_linear,31859,254872,3.669481151323017,4.0,4.0,0.681377318811011,0.9881038325120061,68412,63718.0,0.05678401874327094,1.0736683511723533,2,85047.0
layer,3,P0,all,vision,fixed_linear,15929,127432,3.6531483457844183,4.0,4.0,0.6663946261535564,0.986753719630862,36134,31858.0,0.1203978087035074,1.1342206039299392,1,42262.0
layer,3,P0,all,text,fixed_linear,15930,127440,3.6858129315756436,4.0,4.0,0.6963590709353421,0.9894538606403013,35895,31860.0,0.12163454599142587,1.1266478342749529,2,42785.0
layer,3,P_load,all,all,greedy_load+swap,31859,254872,3.6800276217081516,4.0,4.0,0.6936501459556169,0.9863774757525346,63735,63718.0,0.00024888966268799565,1.0002668005901,1,85383.0
layer,3,P_load,all,vision,greedy_load+swap,15929,127432,3.6813359281813045,4.0,4.0,0.6932010797915751,0.9881348483897294,33302,31858.0,0.040930833739859326,1.0453261347228326,2,42711.0
layer,3,P_load,all,text,greedy_load+swap,15930,127440,3.6787193973634653,4.0,4.0,0.6940991839296924,0.9846202134337727,33952,31860.0,0.040514920550922554,1.0656622724419336,0,42672.0
layer,3,P_sat,all,all,coactivation_surrogate+swap,31859,254872,3.12768762359145,3.0,4.0,0.3256536614457453,0.8106971342477792,115164,63718.0,0.5211143681203565,1.8074013622524248,0,67786.0
layer,3,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.2420114257015507,3.0,4.0,0.3759181367317471,0.8694833322870237,56394,31858.0,0.4794087639900354,1.7701676188084625,0,35713.0
layer,3,P_sat,all,text,coactivation_surrogate+swap,15930,127440,3.013370998116761,3.0,4.0,0.2753923414940364,0.7519146264908977,58770,31860.0,0.5666523462602338,1.844632768361582,0,32073.0
layer,3,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,3.12768762359145,3.0,4.0,0.3256536614457453,0.8106971342477792,115164,63718.0,0.5211143681203565,1.8074013622524248,0,67786.0
layer,3,P_joint_0,all,vision,joint_surrogate_lambda_0,15929,127432,3.2420114257015507,3.0,4.0,0.3759181367317471,0.8694833322870237,56394,31858.0,0.4794087639900354,1.7701676188084625,0,35713.0
layer,3,P_joint_0,all,text,joint_surrogate_lambda_0,15930,127440,3.013370998116761,3.0,4.0,0.2753923414940364,0.7519146264908977,58770,31860.0,0.5666523462602338,1.844632768361582,0,32073.0
layer,3,P_joint_0.25,all,all,joint_surrogate_lambda_0.25,31859,254872,3.213220753947079,3.0,4.0,0.3536520292539,0.8598512194356382,100775,63718.0,0.4613474669809426,1.581578203961204,0,70511.0
layer,3,P_joint_0.25,all,vision,joint_surrogate_lambda_0.25,15929,127432,3.3061711344089395,3.0,4.0,0.40743298386590493,0.8988637077029318,47005,31858.0,0.39588278602335386,1.475453575240128,0,36735.0
layer,3,P_joint_0.25,all,text,joint_surrogate_lambda_0.25,15930,127440,3.1202762084118016,3.0,4.0,0.2998744507219083,0.8208411801632141,53770,31860.0,0.5276482338875682,1.6876961707470182,0,33776.0
layer,3,P_joint_0.5,all,all,joint_surrogate_lambda_0.5,31859,254872,3.6145516180671082,4.0,4.0,0.639473932012932,0.9752660158824822,63899,63718.0,0.0040167066694791476,1.0028406415769484,3,83297.0
layer,3,P_joint_0.5,all,vision,joint_surrogate_lambda_0.5,15929,127432,3.6270324565258334,4.0,4.0,0.6502605311067864,0.976897482578944,35299,31858.0,0.06726793317538086,1.1080105468014314,1,41846.0
layer,3,P_joint_0.5,all,text,joint_surrogate_lambda_0.5,15930,127440,3.6020715630885123,4.0,4.0,0.6286880100439423,0.9736346516007532,34479,31860.0,0.06736195193557233,1.0822033898305086,2,41451.0
layer,3,P_joint_0.75,all,all,joint_surrogate_lambda_0.75,31859,254872,3.625914184374902,4.0,4.0,0.6472268432781946,0.9788442826202957,63815,63718.0,0.002278356373545619,1.0015223327788065,1,83659.0
layer,3,P_joint_0.75,all,vision,joint_surrogate_lambda_0.75,15929,127432,3.6364492435181117,4.0,4.0,0.6557850461422563,0.9806641973758553,35299,31858.0,0.068445359861535,1.1080105468014314,1,41996.0
layer,3,P_joint_0.75,all,text,joint_surrogate_lambda_0.75,15930,127440,3.615379786566227,4.0,4.0,0.6386691776522285,0.9770244821092279,34510,31860.0,0.06748724783825803,1.0831763967357189,3,41663.0
layer,3,P_joint_1,all,all,joint_surrogate_lambda_1,31859,254872,3.6800276217081516,4.0,4.0,0.6936501459556169,0.9863774757525346,63735,63718.0,0.00024888966268799565,1.0002668005901,1,85383.0
layer,3,P_joint_1,all,vision,joint_surrogate_lambda_1,15929,127432,3.6813359281813045,4.0,4.0,0.6932010797915751,0.9881348483897294,33302,31858.0,0.040930833739859326,1.0453261347228326,2,42711.0
layer,3,P_joint_1,all,text,joint_surrogate_lambda_1,15930,127440,3.6787193973634653,4.0,4.0,0.6940991839296924,0.9846202134337727,33952,31860.0,0.040514920550922554,1.0656622724419336,0,42672.0
layer,3,P_V_load,vision,all,modality_greedy_load+swap,31859,254872,3.6540067170972095,4.0,4.0,0.6733419128032895,0.9806648042939201,67972,63718.0,0.055428421244160475,1.0667629241344676,1,84554.0
layer,3,P_V_load,vision,vision,modality_greedy_load+swap,15929,127432,3.646242701990081,4.0,4.0,0.6657668403540712,0.9804758616360097,31877,31858.0,0.0006066340664852687,1.000596396509511,1,42152.0
layer,3,P_V_load,vision,text,modality_greedy_load+swap,15930,127440,3.6617702448210925,4.0,4.0,0.680916509730069,0.9808537350910232,36095,31860.0,0.11026171688813409,1.1329252981795355,1,42402.0
layer,3,P_T_load,text,all,modality_greedy_load+swap,31859,254872,3.675821588875985,4.0,4.0,0.6882827458488967,0.987538843027088,68882,63718.0,0.06850142174771398,1.081044602781004,0,85249.0
layer,3,P_T_load,text,vision,modality_greedy_load+swap,15929,127432,3.668026869232218,4.0,4.0,0.6814614853412015,0.9865653838910163,37020,31858.0,0.13700589618565553,1.162031514847134,0,42499.0
layer,3,P_T_load,text,text,modality_greedy_load+swap,15930,127440,3.6836158192090394,4.0,4.0,0.6951035781544256,0.9885122410546139,31862,31860.0,5.8720297971970205e-05,1.0000627746390458,0,42750.0
layer,3,P_V_sat,vision,all,modality_coactivation_surrogate+swap,31859,254872,3.2755893154210742,3.0,4.0,0.40079726293982865,0.8817916444332842,104950,63718.0,0.3923602995476828,1.6471012900593238,0,72498.0
layer,3,P_V_sat,vision,vision,modality_coactivation_surrogate+swap,15929,127432,3.10785360035156,3.0,4.0,0.3037227697909473,0.8171887751899052,63461,31858.0,0.6192337766895456,1.9919957310565635,0,33576.0
layer,3,P_V_sat,vision,text,modality_coactivation_surrogate+swap,15930,127440,3.4433145009416197,3.0,4.0,0.49786566227244194,0.946390458254865,41489,31860.0,0.179537600843784,1.3022284996861269,0,38922.0
layer,3,P_T_sat,text,all,modality_coactivation_surrogate+swap,31859,254872,3.18622681188989,3.0,4.0,0.376973539659123,0.825041589503751,108701,63718.0,0.4375814136165475,1.7059700555572994,0,69651.0
layer,3,P_T_sat,text,vision,modality_coactivation_surrogate+swap,15929,127432,3.5280934145269636,4.0,4.0,0.5728545420302593,0.9561805511959319,38994,31858.0,0.1437766631083775,1.223993973256325,0,40270.0
layer,3,P_T_sat,text,text,modality_coactivation_surrogate+swap,15930,127440,2.8443816698053985,3.0,4.0,0.18110483364720653,0.693910860012555,69707,31860.0,0.7365959417439416,2.187915881983679,0,29381.0
layer,4,P0,all,all,fixed_linear,31859,254872,3.6030634985404437,4.0,4.0,0.6283938604475973,0.9746696380928466,70352,63718.0,0.10282692391829787,1.1041150067484855,2,82931.0
layer,4,P0,all,vision,fixed_linear,15929,127432,3.630359721263105,4.0,4.0,0.647686609328897,0.982673111934208,35380,31858.0,0.08858219191784973,1.1105530792893465,1,41899.0
layer,4,P0,all,text,fixed_linear,15930,127440,3.5757689893283113,4.0,4.0,0.6091023226616447,0.9666666666666667,39800,31860.0,0.16792079981379854,1.2492153170119271,2,41032.0
layer,4,P_load,all,all,greedy_load+swap,31859,254872,3.6625443359804137,4.0,4.0,0.6793998556137983,0.9832072569760507,63736,63718.0,0.00034006008788757416,1.000282494742459,3,84826.0
layer,4,P_load,all,vision,greedy_load+swap,15929,127432,3.6353192290790384,4.0,4.0,0.6538389101638521,0.9816058760750832,38120,31858.0,0.12836762677692298,1.196559733818821,1,41978.0
layer,4,P_load,all,text,greedy_load+swap,15930,127440,3.6897677338355304,4.0,4.0,0.7049591964846202,0.9848085373509102,36975,31860.0,0.1282786021195584,1.1605461393596987,0,42848.0
layer,4,P_sat,all,all,coactivation_surrogate+swap,31859,254872,2.8937192002259957,3.0,4.0,0.2531780658526633,0.6990489343670548,133331,63718.0,0.6764196812769024,2.092517028155309,0,60332.0
layer,4,P_sat,all,vision,coactivation_surrogate+swap,15929,127432,3.067173080544918,3.0,4.0,0.3094356205662628,0.7883734069935338,64907,31858.0,0.6291318409957802,2.0373846443593444,0,32928.0
layer,4,P_sat,all,text,coactivation_surrogate+swap,15930,127440,2.7202762084118017,3.0,4.0,0.19692404268675456,0.6097300690521029,68424,31860.0,0.7271054866380436,2.1476459510357815,0,27404.0
layer,4,P_joint_0,all,all,joint_surrogate_lambda_0,31859,254872,2.8937192002259957,3.0,4.0,0.2531780658526633,0.6990489343670548,133331,63718.0,0.6764196812769024,2.092517028155309,0,60332.0
