scope,key,modality,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,cat:L26,vision,146,1168,3.719178082191781,4.0,4.0,0.7328767123287672,0.9863013698630136,332,292.0,0.09413137073208734,1.1369863013698631,1,397.0
request_layer,cat:L27,vision,146,1168,3.6301369863013697,4.0,4.0,0.6438356164383562,0.9863013698630136,364,292.0,0.23020475600347698,1.2465753424657535,1,384.0
request_layer,cat:L28,vision,146,1168,3.643835616438356,4.0,4.0,0.6712328767123288,0.9726027397260274,332,292.0,0.10057654216156448,1.1369863013698631,3,386.0
request_layer,cat:L29,vision,146,1168,3.6232876712328768,4.0,4.0,0.6301369863013698,0.9931506849315068,346,292.0,0.18370662338447055,1.1849315068493151,2,383.0
request_layer,cat:L30,vision,146,1168,3.5753424657534247,4.0,4.0,0.5821917808219178,0.9931506849315068,380,292.0,0.1929544568174175,1.3013698630136987,1,376.0
request_layer,cat:L31,vision,146,1168,3.7465753424657535,4.0,4.0,0.7465753424657534,1.0,325,292.0,0.11611053772715539,1.1130136986301369,3,401.0
request_layer,cat:L32,vision,146,1168,3.595890410958904,4.0,4.0,0.636986301369863,0.958904109589041,343,292.0,0.16408005657386973,1.1746575342465753,0,379.0
request_layer,cat:L33,vision,146,1168,3.7739726027397262,4.0,4.0,0.7808219178082192,0.9931506849315068,347,292.0,0.13645014940504477,1.1883561643835616,3,405.0
request_layer,cat:L34,vision,146,1168,3.712328767123288,4.0,4.0,0.7328767123287672,0.9794520547945206,309,292.0,0.050390201950555345,1.0582191780821917,1,396.0
request_layer,cat:L35,vision,146,1168,3.589041095890411,4.0,4.0,0.6027397260273972,0.9863013698630136,358,292.0,0.1754781955405058,1.226027397260274,3,378.0
request_layer,cat:L36,vision,146,1168,3.5,4.0,4.0,0.5136986301369864,0.9863013698630136,337,292.0,0.15332754387344955,1.154109589041096,3,365.0
request_layer,cat:L37,vision,146,1168,3.6164383561643834,4.0,4.0,0.636986301369863,0.9794520547945206,328,292.0,0.12957249597529188,1.1232876712328768,2,382.0
request_layer,cat:L38,vision,146,1168,3.664383561643836,4.0,4.0,0.684931506849315,0.9794520547945206,312,292.0,0.06529341083882746,1.0684931506849316,1,389.0
request_layer,cat:L39,vision,146,1168,3.6780821917808217,4.0,4.0,0.684931506849315,0.9931506849315068,366,292.0,0.2350448027465823,1.2534246575342465,1,391.0
request_layer,cat:L40,vision,146,1168,3.7054794520547945,4.0,4.0,0.7054794520547946,1.0,359,292.0,0.15078219152569394,1.2294520547945205,2,395.0
request_layer,cat:L41,vision,146,1168,3.6301369863013697,4.0,4.0,0.6506849315068494,0.9794520547945206,354,292.0,0.18410520624267962,1.2123287671232876,2,384.0
request_layer,cat:L42,vision,146,1168,3.595890410958904,4.0,4.0,0.6164383561643836,0.9794520547945206,342,292.0,0.10799895226864026,1.1712328767123288,1,379.0
request_layer,cat:L43,vision,146,1168,3.6506849315068495,4.0,4.0,0.6575342465753424,0.9931506849315068,332,292.0,0.12149090256895043,1.1369863013698631,1,387.0
request_layer,cat:L44,vision,146,1168,3.6027397260273974,4.0,4.0,0.6232876712328768,0.9794520547945206,328,292.0,0.08544503390325102,1.1232876712328768,1,380.0
request_layer,cat:L45,vision,146,1168,3.664383561643836,4.0,4.0,0.678082191780822,0.9863013698630136,361,292.0,0.16772083271213536,1.2363013698630136,3,389.0
request_layer,cat:L46,vision,146,1168,3.636986301369863,4.0,4.0,0.6575342465753424,0.9794520547945206,342,292.0,0.10729075477959274,1.1712328767123288,2,385.0
request_layer,cat:L47,vision,146,1168,3.719178082191781,4.0,4.0,0.726027397260274,0.9931506849315068,343,292.0,0.15257992746537988,1.1746575342465753,0,397.0
request,phantom,vision,7920,63360,3.6556818181818183,4.0,4.0,0.6708333333333333,0.9848484848484849,16327,15840.0,0.020278275038873216,1.0307449494949494,2,21033.0
request_layer,phantom:L0,vision,165,1320,3.5939393939393938,4.0,4.0,0.6,0.9939393939393939,389,330.0,0.10590898252909875,1.1787878787878787,1,428.0
request_layer,phantom:L1,vision,165,1320,3.3696969696969696,3.0,4.0,0.43636363636363634,0.9333333333333333,420,330.0,0.2775334094995227,1.2727272727272727,1,391.0
request_layer,phantom:L2,vision,165,1320,3.709090909090909,4.0,4.0,0.7090909090909091,1.0,367,330.0,0.11080306241686196,1.112121212121212,1,447.0
request_layer,phantom:L3,vision,165,1320,3.6484848484848484,4.0,4.0,0.6606060606060606,0.9878787878787879,399,330.0,0.13007379412930153,1.209090909090909,3,437.0
request_layer,phantom:L4,vision,165,1320,3.5393939393939395,4.0,4.0,0.5515151515151515,0.9878787878787879,417,330.0,0.22054694512640924,1.2636363636363637,1,419.0
request_layer,phantom:L5,vision,165,1320,3.606060606060606,4.0,4.0,0.6121212121212121,0.9939393939393939,463,330.0,0.24447053037203825,1.403030303030303,0,430.0
request_layer,phantom:L6,vision,165,1320,3.581818181818182,4.0,4.0,0.6181818181818182,0.9636363636363636,486,330.0,0.3297674278545854,1.4727272727272727,0,426.0
request_layer,phantom:L7,vision,165,1320,3.6787878787878787,4.0,4.0,0.6787878787878788,1.0,398,330.0,0.12325922872371359,1.206060606060606,2,442.0
request_layer,phantom:L8,vision,165,1320,3.6424242424242426,4.0,4.0,0.6484848484848484,0.9939393939393939,499,330.0,0.31198143383811766,1.5121212121212122,2,436.0
request_layer,phantom:L9,vision,165,1320,3.703030303030303,4.0,4.0,0.7090909090909091,0.9939393939393939,385,330.0,0.16540847399409192,1.1666666666666667,2,446.0
request_layer,phantom:L10,vision,165,1320,3.721212121212121,4.0,4.0,0.7333333333333333,0.9878787878787879,362,330.0,0.1103463118547462,1.096969696969697,0,449.0
request_layer,phantom:L11,vision,165,1320,3.703030303030303,4.0,4.0,0.7272727272727273,0.9757575757575757,348,330.0,0.037909078797566075,1.0545454545454545,1,446.0
request_layer,phantom:L12,vision,165,1320,3.703030303030303,4.0,4.0,0.7151515151515152,0.9878787878787879,378,330.0,0.14863937537491784,1.1454545454545455,2,446.0
request_layer,phantom:L13,vision,165,1320,3.606060606060606,4.0,4.0,0.6363636363636364,0.9696969696969697,401,330.0,0.15624437547268805,1.215151515151515,2,430.0
request_layer,phantom:L14,vision,165,1320,3.6363636363636362,4.0,4.0,0.6424242424242425,0.9939393939393939,465,330.0,0.24728089707240422,1.4090909090909092,1,435.0
request_layer,phantom:L15,vision,165,1320,3.7454545454545456,4.0,4.0,0.7454545454545455,1.0,395,330.0,0.1302854110709434,1.196969696969697,1,453.0
request_layer,phantom:L16,vision,165,1320,3.684848484848485,4.0,4.0,0.6909090909090909,0.9939393939393939,412,330.0,0.14588005941710191,1.2484848484848485,2,443.0
request_layer,phantom:L17,vision,165,1320,3.6666666666666665,4.0,4.0,0.6787878787878788,0.9878787878787879,406,330.0,0.2288731528820994,1.2303030303030302,2,440.0
request_layer,phantom:L18,vision,165,1320,3.5757575757575757,4.0,4.0,0.5878787878787879,0.9878787878787879,427,330.0,0.26767200300695576,1.293939393939394,2,425.0
request_layer,phantom:L19,vision,165,1320,3.806060606060606,4.0,4.0,0.806060606060606,1.0,362,330.0,0.07997359527513119,1.096969696969697,3,463.0
request_layer,phantom:L20,vision,165,1320,3.5515151515151517,4.0,4.0,0.6121212121212121,0.9393939393939394,440,330.0,0.2776574578718276,1.3333333333333333,2,421.0
request_layer,phantom:L21,vision,165,1320,3.703030303030303,4.0,4.0,0.703030303030303,1.0,393,330.0,0.19751672291489056,1.190909090909091,2,446.0
request_layer,phantom:L22,vision,165,1320,3.6787878787878787,4.0,4.0,0.703030303030303,0.9757575757575757,426,330.0,0.2154820337918044,1.290909090909091,0,442.0
request_layer,phantom:L23,vision,165,1320,3.696969696969697,4.0,4.0,0.7090909090909091,0.9878787878787879,393,330.0,0.1619582868674281,1.190909090909091,3,445.0
request_layer,phantom:L24,vision,165,1320,3.684848484848485,4.0,4.0,0.696969696969697,0.9878787878787879,393,330.0,0.13499311277197726,1.190909090909091,3,443.0
request_layer,phantom:L25,vision,165,1320,3.581818181818182,4.0,4.0,0.6121212121212121,0.9696969696969697,493,330.0,0.2902296358161392,1.493939393939394,3,426.0
request_layer,phantom:L26,vision,165,1320,3.7393939393939393,4.0,4.0,0.7454545454545455,0.9939393939393939,360,330.0,0.09515344526125807,1.0909090909090908,1,452.0
request_layer,phantom:L27,vision,165,1320,3.672727272727273,4.0,4.0,0.6787878787878788,0.9939393939393939,386,330.0,0.14052570849305387,1.1696969696969697,1,441.0
request_layer,phantom:L28,vision,165,1320,3.5636363636363635,4.0,4.0,0.593939393939394,0.9696969696969697,424,330.0,0.18157812435241893,1.284848484848485,2,423.0
request_layer,phantom:L29,vision,165,1320,3.7151515151515153,4.0,4.0,0.7272727272727273,0.9878787878787879,441,330.0,0.2373038796841116,1.3363636363636364,2,448.0
request_layer,phantom:L30,vision,165,1320,3.587878787878788,4.0,4.0,0.6060606060606061,0.9818181818181818,458,330.0,0.2958621896452941,1.387878787878788,2,427.0
request_layer,phantom:L31,vision,165,1320,3.709090909090909,4.0,4.0,0.7090909090909091,1.0,356,330.0,0.061657545301138796,1.0787878787878789,0,447.0
request_layer,phantom:L32,vision,165,1320,3.690909090909091,4.0,4.0,0.703030303030303,0.9878787878787879,406,330.0,0.1862465757014454,1.2303030303030302,0,444.0
request_layer,phantom:L33,vision,165,1320,3.7515151515151515,4.0,4.0,0.7515151515151515,1.0,396,330.0,0.1418265990768068,1.2,2,454.0
request_layer,phantom:L34,vision,165,1320,3.696969696969697,4.0,4.0,0.7090909090909091,0.9878787878787879,391,330.0,0.11342404407401759,1.1848484848484848,0,445.0
request_layer,phantom:L35,vision,165,1320,3.7333333333333334,4.0,4.0,0.7393939393939394,0.9939393939393939,402,330.0,0.18266218248703658,1.2181818181818183,3,451.0
request_layer,phantom:L36,vision,165,1320,3.7454545454545456,4.0,4.0,0.7515151515151515,0.9939393939393939,371,330.0,0.11015891351086991,1.1242424242424243,3,453.0
request_layer,phantom:L37,vision,165,1320,3.4727272727272727,4.0,4.0,0.5151515151515151,0.9575757575757575,433,330.0,0.2705213821157547,1.312121212121212,0,408.0
request_layer,phantom:L38,vision,165,1320,3.587878787878788,4.0,4.0,0.6060606060606061,0.9818181818181818,396,330.0,0.14707119269539093,1.2,3,427.0
request_layer,phantom:L39,vision,165,1320,3.727272727272727,4.0,4.0,0.7575757575757576,0.9696969696969697,478,330.0,0.2754493782226946,1.4484848484848485,1,450.0
request_layer,phantom:L40,vision,165,1320,3.727272727272727,4.0,4.0,0.7393939393939394,0.9878787878787879,421,330.0,0.16903279114176453,1.2757575757575759,2,450.0
request_layer,phantom:L41,vision,165,1320,3.703030303030303,4.0,4.0,0.7151515151515152,0.9878787878787879,414,330.0,0.16272191176768316,1.2545454545454546,2,446.0
request_layer,phantom:L42,vision,165,1320,3.624242424242424,4.0,4.0,0.6424242424242425,0.9818181818181818,459,330.0,0.2577806671571072,1.3909090909090909,1,433.0
request_layer,phantom:L43,vision,165,1320,3.672727272727273,4.0,4.0,0.6787878787878788,0.9939393939393939,385,330.0,0.140868355141448,1.1666666666666667,1,441.0
request_layer,phantom:L44,vision,165,1320,3.6787878787878787,4.0,4.0,0.6909090909090909,0.9878787878787879,354,330.0,0.08105706590966821,1.0727272727272728,2,442.0
request_layer,phantom:L45,vision,165,1320,3.5636363636363635,4.0,4.0,0.6,0.9636363636363636,424,330.0,0.21590776182472368,1.284848484848485,0,423.0
request_layer,phantom:L46,vision,165,1320,3.6303030303030304,4.0,4.0,0.6424242424242425,0.9878787878787879,367,330.0,0.06618281717527744,1.112121212121212,2,434.0
request_layer,phantom:L47,vision,165,1320,3.6606060606060606,4.0,4.0,0.6727272727272727,0.9878787878787879,426,330.0,0.2202031785716914,1.290909090909091,0,439.0
request,color_wheel,vision,7920,63360,3.644191919191919,4.0,4.0,0.6577020202020202,0.986489898989899,17240,15840.0,0.05189549461283813,1.0883838383838385,3,20942.0
request_layer,color_wheel:L0,vision,165,1320,3.3212121212121213,3.0,4.0,0.38181818181818183,0.9393939393939394,405,330.0,0.26588211034664877,1.2272727272727273,1,383.0
request_layer,color_wheel:L1,vision,165,1320,3.6303030303030304,4.0,4.0,0.6424242424242425,0.9878787878787879,412,330.0,0.1589537648412533,1.2484848484848485,3,434.0
request_layer,color_wheel:L2,vision,165,1320,3.7151515151515153,4.0,4.0,0.7333333333333333,0.9818181818181818,395,330.0,0.1608916842722216,1.196969696969697,2,448.0
request_layer,color_wheel:L3,vision,165,1320,3.690909090909091,4.0,4.0,0.7090909090909091,0.9818181818181818,384,330.0,0.11271342371755934,1.1636363636363636,3,444.0
request_layer,color_wheel:L4,vision,165,1320,3.690909090909091,4.0,4.0,0.7090909090909091,0.9818181818181818,461,330.0,0.24066597223711847,1.396969696969697,3,444.0
request_layer,color_wheel:L5,vision,165,1320,3.696969696969697,4.0,4.0,0.703030303030303,0.9939393939393939,405,330.0,0.182347713737338,1.2272727272727273,0,445.0
request_layer,color_wheel:L6,vision,165,1320,3.587878787878788,4.0,4.0,0.6060606060606061,0.9818181818181818,535,330.0,0.38134891798086834,1.621212121212121,0,427.0
request_layer,color_wheel:L7,vision,165,1320,3.393939393939394,3.0,4.0,0.42424242424242425,0.9696969696969697,467,330.0,0.3618326477997447,1.415151515151515,2,395.0
request_layer,color_wheel:L8,vision,165,1320,3.581818181818182,4.0,4.0,0.593939393939394,0.9878787878787879,444,330.0,0.22182356343860857,1.3454545454545455,2,426.0
request_layer,color_wheel:L9,vision,165,1320,3.6606060606060606,4.0,4.0,0.6848484848484848,0.9757575757575757,467,330.0,0.25756684476558256,1.415151515151515,0,439.0
request_layer,color_wheel:L10,vision,165,1320,3.793939393939394,4.0,4.0,0.793939393939394,1.0,391,330.0,0.11897557836000351,1.1848484848484848,3,461.0
request_layer,color_wheel:L11,vision,165,1320,3.5939393939393938,4.0,4.0,0.6181818181818182,0.9757575757575757,438,330.0,0.20793488067313518,1.3272727272727274,3,428.0
request_layer,color_wheel:L12,vision,165,1320,3.6363636363636362,4.0,4.0,0.6606060606060606,0.9757575757575757,458,330.0,0.23465779159275374,1.387878787878788,3,435.0
request_layer,color_wheel:L13,vision,165,1320,3.618181818181818,4.0,4.0,0.6363636363636364,0.9818181818181818,409,330.0,0.23144652322501555,1.2393939393939395,2,432.0
request_layer,color_wheel:L14,vision,165,1320,3.672727272727273,4.0,4.0,0.6848484848484848,0.9878787878787879,361,330.0,0.0894067787389814,1.093939393939394,0,441.0
request_layer,color_wheel:L15,vision,165,1320,3.690909090909091,4.0,4.0,0.703030303030303,0.9878787878787879,428,330.0,0.22930405348354685,1.2969696969696969,1,444.0
request_layer,color_wheel:L16,vision,165,1320,3.6,4.0,4.0,0.6060606060606061,0.9939393939393939,457,330.0,0.23003373410134811,1.3848484848484848,1,429.0
request_layer,color_wheel:L17,vision,165,1320,3.6424242424242426,4.0,4.0,0.6484848484848484,0.9939393939393939,364,330.0,0.06628679652796168,1.103030303030303,3,436.0
request_layer,color_wheel:L18,vision,165,1320,3.684848484848485,4.0,4.0,0.6848484848484848,1.0,385,330.0,0.1644340825167123,1.1666666666666667,0,443.0
request_layer,color_wheel:L19,vision,165,1320,3.5272727272727273,4.0,4.0,0.5333333333333333,0.9939393939393939,444,330.0,0.3374742788552764,1.3454545454545455,3,417.0
request_layer,color_wheel:L20,vision,165,1320,3.7454545454545456,4.0,4.0,0.7515151515151515,0.9939393939393939,399,330.0,0.12322197340210583,1.209090909090909,2,453.0
request_layer,color_wheel:L21,vision,165,1320,3.7818181818181817,4.0,4.0,0.7818181818181819,1.0,383,330.0,0.11287624564963136,1.1606060606060606,2,459.0
request_layer,color_wheel:L22,vision,165,1320,3.709090909090909,4.0,4.0,0.7272727272727273,0.9818181818181818,469,330.0,0.24399114828364438,1.4212121212121211,3,447.0
request_layer,color_wheel:L23,vision,165,1320,3.606060606060606,4.0,4.0,0.6303030303030303,0.9757575757575757,479,330.0,0.28457433615970124,1.4515151515151514,3,430.0
request_layer,color_wheel:L24,vision,165,1320,3.690909090909091,4.0,4.0,0.696969696969697,0.9939393939393939,443,330.0,0.19910267019363884,1.3424242424242425,3,444.0
request_layer,color_wheel:L25,vision,165,1320,3.618181818181818,4.0,4.0,0.6242424242424243,0.9939393939393939,449,330.0,0.26223941983418103,1.3606060606060606,3,432.0
request_layer,color_wheel:L26,vision,165,1320,3.6787878787878787,4.0,4.0,0.6848484848484848,0.9939393939393939,378,330.0,0.14114512651922687,1.1454545454545455,0,442.0
request_layer,color_wheel:L27,vision,165,1320,3.587878787878788,4.0,4.0,0.593939393939394,0.9939393939393939,422,330.0,0.2557959902215177,1.2787878787878788,3,427.0
request_layer,color_wheel:L28,vision,165,1320,3.5393939393939395,4.0,4.0,0.5757575757575758,0.9636363636363636,413,330.0,0.1592711821335503,1.2515151515151515,1,419.0
request_layer,color_wheel:L29,vision,165,1320,3.6424242424242426,4.0,4.0,0.6545454545454545,0.9878787878787879,455,330.0,0.26279908843362204,1.378787878787879,2,436.0
request_layer,color_wheel:L30,vision,165,1320,3.56969696969697,4.0,4.0,0.5818181818181818,0.9878787878787879,393,330.0,0.16084887305563894,1.190909090909091,0,424.0
request_layer,color_wheel:L31,vision,165,1320,3.709090909090909,4.0,4.0,0.7151515151515152,0.9939393939393939,378,330.0,0.10427060929748638,1.1454545454545455,3,447.0
request_layer,color_wheel:L32,vision,165,1320,3.6666666666666665,4.0,4.0,0.6666666666666666,1.0,369,330.0,0.07599961335748154,1.1181818181818182,0,440.0
request_layer,color_wheel:L33,vision,165,1320,3.7515151515151515,4.0,4.0,0.7515151515151515,1.0,346,330.0,0.06866829814317976,1.0484848484848486,3,454.0
request_layer,color_wheel:L34,vision,165,1320,3.703030303030303,4.0,4.0,0.703030303030303,1.0,413,330.0,0.17635738820547225,1.2515151515151515,3,446.0
request_layer,color_wheel:L35,vision,165,1320,3.5090909090909093,4.0,4.0,0.5454545454545454,0.9636363636363636,437,330.0,0.19770259918038852,1.3242424242424242,3,414.0
request_layer,color_wheel:L36,vision,165,1320,3.6424242424242426,4.0,4.0,0.6484848484848484,0.9939393939393939,451,330.0,0.23502925594028087,1.3666666666666667,3,436.0
request_layer,color_wheel:L37,vision,165,1320,3.6424242424242426,4.0,4.0,0.6545454545454545,0.9878787878787879,398,330.0,0.17802869115969217,1.206060606060606,3,436.0
request_layer,color_wheel:L38,vision,165,1320,3.7454545454545456,4.0,4.0,0.7454545454545455,1.0,351,330.0,0.05965157480311978,1.0636363636363637,1,453.0
request_layer,color_wheel:L39,vision,165,1320,3.624242424242424,4.0,4.0,0.6545454545454545,0.9696969696969697,379,330.0,0.20665022595229376,1.1484848484848484,1,433.0
request_layer,color_wheel:L40,vision,165,1320,3.6545454545454548,4.0,4.0,0.6848484848484848,0.9696969696969697,464,330.0,0.23956648940669542,1.406060606060606,1,438.0
request_layer,color_wheel:L41,vision,165,1320,3.624242424242424,4.0,4.0,0.6484848484848484,0.9757575757575757,430,330.0,0.18055114072443917,1.303030303030303,2,433.0
request_layer,color_wheel:L42,vision,165,1320,3.6787878787878787,4.0,4.0,0.696969696969697,0.9818181818181818,436,330.0,0.19468370429988882,1.3212121212121213,1,442.0
request_layer,color_wheel:L43,vision,165,1320,3.672727272727273,4.0,4.0,0.6787878787878788,0.9939393939393939,412,330.0,0.17282028330434995,1.2484848484848485,1,441.0
request_layer,color_wheel:L44,vision,165,1320,3.721212121212121,4.0,4.0,0.7212121212121212,1.0,381,330.0,0.09765383663225466,1.1545454545454545,2,449.0
request_layer,color_wheel:L45,vision,165,1320,3.696969696969697,4.0,4.0,0.7151515151515152,0.9818181818181818,365,330.0,0.15791048364441088,1.106060606060606,3,445.0
