label,wave,iteration,scheduler_iteration,worker_dp_rank,ep_rank,layer,total_assignments,dispatched_rows,runtime_m,delay_ms,measured,pre_moe_cuda_ms,prepare_host_ms,dispatch_cuda_ms,expert_cuda_ms,combine_cuda_ms,event_wait_cuda_ms,ep_entry_to_done_ms
A_bal_4k,1,0,38,0,0,3,24,4,4,0.0,True,1.147007942199707,0.339015,0.2762239873409271,0.4151040017604828,0.11593600362539291,0.01206399966031313,0.6134080290794373
A_bal_4k,1,0,38,0,0,4,26,4,4,0.0,True,1.1242879629135132,0.316373,0.2566719949245453,0.38838401436805725,0.11382400244474411,0.012575999833643436,0.5857599973678589
A_bal_4k,1,0,38,0,0,5,16,2,2,0.0,True,1.1592639684677124,0.341008,0.28307199478149414,0.40198400616645813,0.11929599940776825,0.011807999573647976,0.6039040088653564
A_bal_4k,1,0,38,0,0,6,20,4,4,0.0,True,1.162559986114502,0.330349,0.26976001262664795,0.36742401123046875,0.10876800119876862,0.011680000461637974,0.5571839809417725
A_bal_4k,1,0,38,0,0,7,18,4,4,0.0,True,1.156000018119812,0.33319,0.28620800375938416,0.41286399960517883,0.11878400295972824,0.011872000060975552,0.6140480041503906
A_bal_4k,1,0,38,0,0,8,18,4,4,0.0,True,1.1685760021209717,0.352746,0.3062720000743866,0.3904320001602173,0.1117120012640953,0.011615999974310398,0.5824639797210693
A_bal_4k,1,0,38,0,0,9,20,4,4,0.0,True,1.1713279485702515,0.332832,0.2709760069847107,0.41359999775886536,0.11673600226640701,0.011872000060975552,0.6124160289764404
A_bal_4k,1,0,38,0,0,10,18,4,4,0.0,True,1.163807988166809,0.33631,0.271807998418808,0.5177279710769653,0.13753600418567657,0.012703999876976013,0.7414079904556274
A_bal_4k,1,0,38,0,0,11,22,4,4,0.0,True,1.1633919477462769,0.313134,0.2635839879512787,0.3912639915943146,0.1319359987974167,0.012480000033974648,0.6227200031280518
A_bal_4k,1,0,38,0,0,12,16,2,2,0.0,True,1.1306560039520264,0.312056,0.26467201113700867,0.38761600852012634,0.13049599528312683,0.02707199938595295,0.6025279760360718
A_bal_4k,1,0,38,0,0,13,22,4,4,0.0,True,1.139296054840088,0.313003,0.267551988363266,0.40400001406669617,0.13686400651931763,0.027807999402284622,0.6233919858932495
A_bal_4k,1,0,38,0,0,14,22,4,4,0.0,True,1.1470719575881958,0.305136,0.25839999318122864,0.3826240003108978,0.1305599957704544,0.012032000347971916,0.5959039926528931
A_bal_4k,1,0,38,0,0,15,20,4,4,0.0,True,1.1904000043869019,0.336302,0.2887679934501648,0.39900800585746765,0.1297920048236847,0.012223999947309494,0.6078400015830994
A_bal_4k,1,0,38,0,0,16,20,4,4,0.0,True,1.1692160367965698,0.316371,0.26790401339530945,0.39158400893211365,0.13264000415802002,0.012896000407636166,0.6052799820899963
A_bal_4k,1,0,38,0,0,17,22,4,4,0.0,True,1.1535999774932861,0.328654,0.27270400524139404,0.4138239920139313,0.1393280029296875,0.012415999546647072,0.6359999775886536
A_bal_4k,1,0,38,0,0,18,20,4,4,0.0,True,1.1388800144195557,0.31501,0.2677760124206543,0.3933440148830414,0.1305599957704544,0.027615999802947044,0.6050879955291748
A_bal_4k,1,0,38,0,0,19,18,4,4,0.0,True,1.3589119911193848,0.511433,0.46649599075317383,0.3980160057544708,0.12284799665212631,0.01235199999064207,0.6039999723434448
A_bal_4k,1,0,38,0,0,20,16,2,2,0.0,True,1.1522879600524902,0.305972,0.25862398743629456,0.3994559943675995,0.11404799669981003,0.01206399966031313,0.5922560095787048
A_bal_4k,1,0,38,0,0,21,20,4,4,0.0,True,1.18339204788208,0.327408,0.27926400303840637,0.4089600145816803,0.11779200285673141,0.011680000461637974,0.6077759861946106
A_bal_4k,1,0,38,0,0,22,16,2,2,0.0,True,1.1316800117492676,0.301741,0.2568320035934448,0.40224000811576843,0.19312000274658203,0.10768000036478043,0.6776319742202759
A_bal_4k,1,0,38,0,0,23,22,4,4,0.0,True,1.2418559789657593,0.315183,0.2685759961605072,0.3908799886703491,0.1223360002040863,0.017472000792622566,0.6061440110206604
A_bal_4k,1,0,38,0,0,24,16,2,2,0.0,True,1.1491520404815674,0.309358,0.2643519937992096,0.40460801124572754,0.11856000125408173,0.01190400030463934,0.6011520028114319
A_bal_4k,1,0,38,0,0,25,20,4,4,0.0,True,1.1660799980163574,0.30841,0.26265600323677063,0.3999359905719757,0.11539199948310852,0.01206399966031313,0.5937920212745667
A_bal_4k,1,0,38,0,0,26,22,4,4,0.0,True,1.2530879974365234,0.390132,0.34537601470947266,0.3643519878387451,0.11500799655914307,0.01648000068962574,0.5592640042304993
A_bal_4k,1,0,38,0,0,27,22,4,4,0.0,True,1.212224006652832,0.317946,0.271232008934021,0.38579198718070984,0.11257600039243698,0.0225600004196167,0.5807679891586304
A_bal_4k,1,0,38,0,0,28,18,4,4,0.0,True,1.1980160474777222,0.334392,0.2845439910888672,0.3893760144710541,0.11427199840545654,0.012223999947309494,0.5954560041427612
A_bal_4k,1,0,38,0,0,29,22,4,4,0.0,True,1.156383991241455,0.307275,0.26076799631118774,0.3932799994945526,0.1807360053062439,0.09574399888515472,0.6695680022239685
A_bal_4k,1,0,38,0,0,30,24,4,4,0.0,True,1.2214720249176025,0.387962,0.34272000193595886,0.37196800112724304,0.11856000125408173,0.012095999903976917,0.5805760025978088
A_bal_4k,1,0,38,0,0,31,20,4,4,0.0,True,1.214784026145935,0.331802,0.28409600257873535,0.36582401394844055,0.11379200220108032,0.01190400030463934,0.5572479963302612
A_bal_4k,1,0,38,0,0,32,18,4,4,0.0,True,1.1678400039672852,0.334529,0.286080002784729,0.3924480080604553,0.11334399878978729,0.01228800043463707,0.5876799821853638
A_bal_4k,1,0,38,0,0,33,20,4,4,0.0,True,1.2158399820327759,0.333523,0.2850559949874878,0.3879680037498474,0.12211199849843979,0.012223999947309494,0.5919359922409058
A_bal_4k,1,0,38,0,0,34,18,4,4,0.0,True,1.1682239770889282,0.319965,0.27318400144577026,0.4017919898033142,0.11363200098276138,0.011680000461637974,0.5924479961395264
A_bal_4k,1,0,38,0,0,35,20,4,4,0.0,True,1.1937600374221802,0.329054,0.2789439857006073,0.39577600359916687,0.11619199812412262,0.012256000190973282,0.5921919941902161
A_bal_4k,1,0,38,0,0,36,16,2,2,0.0,True,1.1542079448699951,0.318747,0.2576639950275421,0.3890239894390106,0.11878400295972824,0.012191999703645706,0.5909759998321533
A_bal_4k,1,0,38,0,0,37,18,4,4,0.0,True,1.1808960437774658,0.314386,0.26838400959968567,0.3880639970302582,0.11913599818944931,0.012000000104308128,0.5867840051651001
A_bal_4k,1,0,38,0,0,38,18,4,4,0.0,True,1.185920000076294,0.320942,0.2744320034980774,0.3723840117454529,0.11734399944543839,0.012128000147640705,0.5722560286521912
A_bal_4k,1,0,38,0,0,39,22,4,4,0.0,True,1.1994240283966064,0.315957,0.26841598749160767,0.3860799968242645,0.11168000102043152,0.011807999573647976,0.5731840133666992
A_bal_4k,1,0,38,0,0,40,20,4,4,0.0,True,1.2465280294418335,0.342076,0.2919040024280548,0.40067198872566223,0.11481600254774094,0.012095999903976917,0.6013439893722534
A_bal_4k,1,0,38,0,0,41,18,4,4,0.0,True,1.209887981414795,0.331798,0.2832320034503937,0.3868800103664398,0.11244799941778183,0.011776000261306763,0.5800960063934326
A_bal_4k,1,0,38,0,0,42,20,4,4,0.0,True,1.1796480417251587,0.331246,0.28201600909233093,0.3922240138053894,0.11135999858379364,0.011807999573647976,0.5850239992141724
A_bal_4k,1,0,38,0,0,43,18,4,4,0.0,True,1.2281279563903809,0.376405,0.32864001393318176,0.4784959852695465,0.12051200121641159,0.012256000190973282,0.6857920289039612
A_bal_4k,1,0,38,0,0,44,24,4,4,0.0,True,1.1581759452819824,0.31743,0.2741760015487671,0.4014720022678375,0.10982400178909302,0.011744000017642975,0.5908160209655762
A_bal_4k,1,0,38,0,0,45,20,4,4,0.0,True,1.1961599588394165,0.329424,0.2809920012950897,0.403328001499176,0.11340799927711487,0.011680000461637974,0.5973759889602661
A_bal_4k,1,0,38,0,0,46,18,4,4,0.0,True,1.1766400337219238,0.333045,0.28646400570869446,0.4268159866333008,0.1255040019750595,0.01852799952030182,0.64547199010849
A_bal_4k,1,0,38,0,0,47,18,4,4,0.0,True,1.195296049118042,0.323574,0.2733440101146698,0.3871679902076721,0.11622399836778641,0.014720000326633453,0.5840960144996643
A_bal_4k,1,0,39,0,0,0,18,4,4,0.0,True,1.3115839958190918,0.3159,0.2629759907722473,0.4089280068874359,0.11715199798345566,0.01206399966031313,0.6096320152282715
A_bal_4k,1,0,39,0,0,1,22,4,4,0.0,True,1.180351972579956,0.307232,0.26044800877571106,0.42630401253700256,0.12902399897575378,0.012543999589979649,0.6435199975967407
A_bal_4k,1,0,39,0,0,2,20,4,4,0.0,True,1.180191993713379,0.318617,0.2632319927215576,0.411327987909317,0.11795199662446976,0.011807999573647976,0.6274880170822144
A_bal_4k,1,0,39,0,0,3,26,4,4,0.0,True,1.1469759941101074,0.298339,0.25328001379966736,0.3892480134963989,0.11648000031709671,0.011807999573647976,0.5834879875183105
A_bal_4k,1,0,39,0,0,4,24,4,4,0.0,True,1.1631040573120117,0.314265,0.2688960134983063,0.40560001134872437,0.11257600039243698,0.011776000261306763,0.5952000021934509
A_bal_4k,1,0,39,0,0,5,18,4,4,0.0,True,1.1645760536193848,0.312687,0.26716798543930054,0.40384000539779663,0.12131199985742569,0.011552000418305397,0.6119999885559082
A_bal_4k,1,0,39,0,0,6,22,4,4,0.0,True,1.1352959871292114,0.305256,0.26121601462364197,0.41152000427246094,0.1348479986190796,0.011711999773979187,0.6382399797439575
A_bal_4k,1,0,39,0,0,7,18,4,4,0.0,True,1.1729600429534912,0.307163,0.26022401452064514,0.4087679982185364,0.8355200290679932,0.7516800165176392,1.316640019416809
A_bal_4k,1,0,39,0,0,8,20,4,4,0.0,True,1.5500799417495728,1.192869,1.1463040113449097,0.4081920087337494,0.11347199976444244,0.011552000418305397,0.5994880199432373
A_bal_4k,1,0,39,0,0,9,20,4,4,0.0,True,1.1428159475326538,0.310562,0.2635520100593567,0.40697601437568665,0.11407999694347382,0.01206399966031313,0.6000000238418579
A_bal_4k,1,0,39,0,0,10,18,4,4,0.0,True,1.1528639793395996,0.331024,0.282368004322052,0.39923200011253357,0.1141119971871376,0.012000000104308128,0.5977920293807983
A_bal_4k,1,0,39,0,0,11,20,4,4,0.0,True,1.1151360273361206,0.297794,0.25328001379966736,0.4018239974975586,0.11868800222873688,0.012160000391304493,0.6007999777793884
A_bal_4k,1,0,39,0,0,12,16,2,2,0.0,True,1.1812479496002197,0.328317,0.2818560004234314,0.43747198581695557,0.12886400520801544,0.012384000234305859,0.6546239852905273
A_bal_4k,1,0,39,0,0,13,20,4,4,0.0,True,1.1628799438476562,0.313807,0.26864001154899597,0.40329599380493164,0.12012799829244614,0.012095999903976917,0.6064320206642151
A_bal_4k,1,0,39,0,0,14,22,4,4,0.0,True,1.2030080556869507,0.331996,0.28271999955177307,0.38703998923301697,0.11638399958610535,0.02473600022494793,0.5837119817733765
A_bal_4k,1,0,39,0,0,15,20,4,4,0.0,True,1.1694400310516357,0.308549,0.26236799359321594,0.4121600091457367,0.18931199610233307,0.10476800054311752,0.6740480065345764
A_bal_4k,1,0,39,0,0,16,22,4,4,0.0,True,1.2673280239105225,0.423112,0.3758719861507416,0.40825599431991577,0.11116799712181091,0.012128000147640705,0.597536027431488
A_bal_4k,1,0,39,0,0,17,20,4,4,0.0,True,1.1754560470581055,0.325213,0.2794240117073059,0.41014400124549866,0.11299200356006622,0.012415999546647072,0.6028159856796265
A_bal_4k,1,0,39,0,0,18,20,4,4,0.0,True,1.1828479766845703,0.325957,0.2746239900588989,0.403328001499176,0.1133119985461235,0.011776000261306763,0.6000639796257019
A_bal_4k,1,0,39,0,0,19,18,4,4,0.0,True,1.1379200220108032,0.325937,0.27983999252319336,0.40537598729133606,0.11945600062608719,0.011839999817311764,0.6089280247688293
A_bal_4k,1,0,39,0,0,20,18,4,4,0.0,True,1.1744639873504639,0.305803,0.2603839933872223,0.4481920003890991,0.1239359974861145,0.01190400030463934,0.6570240259170532
A_bal_4k,1,0,39,0,0,21,20,4,4,0.0,True,1.1806399822235107,0.305947,0.26044800877571106,0.39948800206184387,0.11817599833011627,0.012319999746978283,0.6047679781913757
A_bal_4k,1,0,39,0,0,22,16,2,2,0.0,True,1.2260799407958984,0.307613,0.25939199328422546,0.38012799620628357,0.1167680025100708,0.01603199914097786,0.5919679999351501
A_bal_4k,1,0,39,0,0,23,20,4,4,0.0,True,1.1649919748306274,0.311268,0.2658880054950714,0.3834240138530731,0.11376000195741653,0.012992000207304955,0.5886399745941162
A_bal_4k,1,0,39,0,0,24,16,2,2,0.0,True,1.1675200462341309,0.302201,0.25622400641441345,0.40880000591278076,0.11241599917411804,0.011872000060975552,0.5985280275344849
A_bal_4k,1,0,39,0,0,25,22,4,4,0.0,True,1.1644480228424072,0.314609,0.2622399926185608,0.40486401319503784,0.19699199497699738,0.11283200234174728,0.6738880276679993
A_bal_4k,1,0,39,0,0,26,22,4,4,0.0,True,1.3145920038223267,0.435847,0.3872320055961609,0.3909760117530823,0.11903999745845795,0.01152000017464161,0.5908160209655762
A_bal_4k,1,0,39,0,0,27,22,4,4,0.0,True,1.1832319498062134,0.342061,0.29286399483680725,0.39417600631713867,0.11628799885511398,0.011776000261306763,0.5935680270195007
A_bal_4k,1,0,39,0,0,28,20,4,4,0.0,True,1.2362240552902222,0.332084,0.27823999524116516,0.38495999574661255,0.11535999923944473,0.012095999903976917,0.5951679944992065
A_bal_4k,1,0,39,0,0,29,20,4,4,0.0,True,1.1398719549179077,0.324296,0.2759360074996948,0.5126720070838928,0.11999999731779099,0.012703999876976013,0.7170559763908386
A_bal_4k,1,0,39,0,0,30,20,4,4,0.0,True,1.165503978729248,0.319379,0.27270400524139404,0.39667201042175293,0.8456640243530273,0.7652480006217957,1.3151999711990356
A_bal_4k,1,0,39,0,0,31,20,4,4,0.0,True,1.2372159957885742,1.083771,0.5360320210456848,0.3885439932346344,0.14403200149536133,0.02239999920129776,0.6247040033340454
A_bal_4k,1,0,39,0,0,32,20,4,4,0.0,True,1.1965440511703491,0.35428,0.2943679988384247,0.37248000502586365,0.11158400028944016,0.011872000060975552,0.5615360140800476
A_bal_4k,1,0,39,0,0,33,20,4,4,0.0,True,1.1581759452819824,0.309665,0.26528000831604004,0.39180800318717957,0.13315199315547943,0.012128000147640705,0.6180480122566223
A_bal_4k,1,0,39,0,0,34,18,4,4,0.0,True,1.1639360189437866,0.308668,0.2614080011844635,0.3930239975452423,0.1120000034570694,0.01152000017464161,0.6015679836273193
A_bal_4k,1,0,39,0,0,35,22,4,4,0.0,True,1.2245759963989258,0.335832,0.2784320116043091,0.397024005651474,0.11667200177907944,0.011872000060975552,0.6110720038414001
A_bal_4k,1,0,39,0,0,36,20,4,4,0.0,True,1.161344051361084,0.333909,0.27139198780059814,0.3882560133934021,0.11635199934244156,0.011935999616980553,0.5863680243492126
A_bal_4k,1,0,39,0,0,37,20,4,4,0.0,True,1.1755199432373047,0.318705,0.2690240144729614,0.39161598682403564,0.12118399888277054,0.01206399966031313,0.6150400042533875
A_bal_4k,1,0,39,0,0,38,22,4,4,0.0,True,1.1249279975891113,0.305615,0.26080000400543213,0.39292800426483154,0.11849600076675415,0.01158399973064661,0.6117119789123535
A_bal_4k,1,0,39,0,0,39,20,4,4,0.0,True,1.1902079582214355,0.315508,0.27084800601005554,0.39558398723602295,0.135903999209404,0.012191999703645706,0.6142719984054565
A_bal_4k,1,0,39,0,0,40,22,4,4,0.0,True,1.1823359727859497,0.321322,0.2757120132446289,0.3850559890270233,0.1528960019350052,0.07027199864387512,0.6112959980964661
A_bal_4k,1,0,39,0,0,41,18,4,4,0.0,True,1.2278720140457153,0.372292,0.3255999982357025,0.3691839873790741,0.11612799763679504,0.011552000418305397,0.5862720012664795
A_bal_4k,1,0,39,0,0,42,22,4,4,0.0,True,1.2124160528182983,0.36781,0.3198719918727875,0.39692801237106323,0.11302399635314941,0.01152000017464161,0.6007999777793884
A_bal_4k,1,0,39,0,0,43,22,4,4,0.0,True,1.1836479902267456,0.328744,0.28336000442504883,0.422432005405426,0.11308799684047699,0.01119999960064888,0.6143360137939453
A_bal_4k,1,0,39,0,0,44,24,4,4,0.0,True,1.1811200380325317,0.326232,0.2800000011920929,0.39561599493026733,0.11264000087976456,0.01158399973064661,0.5882880091667175
A_bal_4k,1,0,39,0,0,45,20,4,4,0.0,True,1.1796480417251587,0.324211,0.2776640057563782,0.4123840034008026,0.12080000340938568,0.011552000418305397,0.6141440272331238
A_bal_4k,1,0,39,0,0,46,18,4,4,0.0,True,1.2096320390701294,0.365081,0.3192960023880005,0.38812801241874695,0.11366400122642517,0.012000000104308128,0.58160001039505
A_bal_4k,1,0,39,0,0,47,20,4,4,0.0,True,1.178879976272583,0.343469,0.297760009765625,0.4168640077114105,0.8197439908981323,0.7354239821434021,1.3126720190048218
A_bal_4k,1,0,40,0,0,0,16,2,2,0.0,True,1.7036479711532593,0.697969,0.5725759863853455,0.42127999663352966,0.11785600334405899,0.012032000347971916,0.6308799982070923
A_bal_4k,1,0,40,0,0,1,20,4,4,0.0,True,1.2609599828720093,0.342053,0.2764799892902374,0.39824000000953674,0.11574400216341019,0.011935999616980553,0.5957440137863159
A_bal_4k,1,0,40,0,0,2,20,4,4,0.0,True,1.156607985496521,0.334333,0.2709439992904663,0.417248010635376,0.11843200027942657,0.01744000054895878,0.617792010307312
A_bal_4k,1,0,40,0,0,3,26,4,4,0.0,True,1.1524800062179565,0.306673,0.26015999913215637,0.3805440068244934,0.1149120032787323,0.011807999573647976,0.5778560042381287
A_bal_4k,1,0,40,0,0,4,24,4,4,0.0,True,1.1424640417099,0.32917,0.26742398738861084,0.4195840060710907,0.11932799965143204,0.01190400030463934,0.6185920238494873
A_bal_4k,1,0,40,0,0,5,18,4,4,0.0,True,1.1539520025253296,0.314979,0.266975998878479,0.3719039857387543,0.11046399921178818,0.011839999817311764,0.5605760216712952
A_bal_4k,1,0,40,0,0,6,20,4,4,0.0,True,1.1543680429458618,0.327151,0.2821440100669861,0.41200000047683716,0.11804799735546112,0.012319999746978283,0.6110399961471558
A_bal_4k,1,0,40,0,0,7,18,4,4,0.0,True,1.1530239582061768,0.33205,0.2715199887752533,0.4309439957141876,0.1215360015630722,0.01206399966031313,0.6420159935951233
A_bal_4k,1,0,40,0,0,8,22,4,4,0.0,True,1.1425600051879883,0.315878,0.26451200246810913,0.42022401094436646,0.11711999773979187,0.012095999903976917,0.6248959898948669
A_bal_4k,1,0,40,0,0,9,20,4,4,0.0,True,1.1577600240707397,0.319558,0.26982399821281433,0.3835200071334839,0.10976000130176544,0.011807999573647976,0.573632001876831
A_bal_4k,1,0,40,0,0,10,18,4,4,0.0,True,1.1346240043640137,0.340297,0.27827200293540955,0.4203520119190216,0.11753600090742111,0.012575999833643436,0.6253439784049988
A_bal_4k,1,0,40,0,0,11,20,4,4,0.0,True,1.1446399688720703,0.333356,0.26950401067733765,0.3885439932346344,0.11987199634313583,0.012575999833643436,0.5920959711074829
A_bal_4k,1,0,40,0,0,12,16,2,2,0.0,True,1.147487998008728,0.327207,0.26124799251556396,0.4014720022678375,0.11507199704647064,0.012160000391304493,0.6191359758377075
A_bal_4k,1,0,40,0,0,13,20,4,4,0.0,True,1.1729600429534912,0.375948,0.31596800684928894,1.1367039680480957,0.13619199395179749,0.012799999676644802,1.372607946395874
A_bal_4k,1,0,40,0,0,14,20,4,4,0.0,True,1.253216028213501,0.335646,0.2847039997577667,0.4026559889316559,0.17945599555969238,0.09625600278377533,0.6549760103225708
A_bal_4k,1,0,40,0,0,15,20,4,4,0.0,True,1.18995201587677,0.383375,0.3397440016269684,0.37356799840927124,0.11750400066375732,0.011552000418305397,0.5722560286521912
A_bal_4k,1,0,40,0,0,16,22,4,4,0.0,True,1.1971839666366577,0.330523,0.26812800765037537,0.37811198830604553,0.11801599711179733,0.01206399966031313,0.5728319883346558
A_bal_4k,1,0,40,0,0,17,22,4,4,0.0,True,1.150879979133606,0.337987,0.2917119860649109,0.39427199959754944,0.11078400164842606,0.01142400037497282,0.5849599838256836
A_bal_4k,1,0,40,0,0,18,20,4,4,0.0,True,1.1968319416046143,0.330025,0.26767998933792114,0.3879680037498474,0.12256000190973282,0.011839999817311764,0.5940799713134766
A_bal_4k,1,0,40,0,0,19,18,4,4,0.0,True,1.1673280000686646,0.338155,0.2763200104236603,0.3906559944152832,0.11161600053310394,0.012319999746978283,0.5839679837226868
A_bal_4k,1,0,40,0,0,20,18,4,4,0.0,True,1.1953599452972412,0.328651,0.2712000012397766,0.3837760090827942,0.11107199639081955,0.012480000033974648,0.5806400179862976
A_bal_4k,1,0,40,0,0,21,20,4,4,0.0,True,1.1428159475326538,0.329094,0.26662400364875793,0.3885439932346344,0.11257600039243698,0.012095999903976917,0.5828160047531128
A_bal_4k,1,0,40,0,0,22,16,2,2,0.0,True,1.2718720436096191,0.324169,0.27318400144577026,0.39321601390838623,0.1125119999051094,0.014175999909639359,0.6005759835243225
A_bal_4k,1,0,40,0,0,23,20,4,4,0.0,True,1.1375999450683594,0.307505,0.26102399826049805,0.38361600041389465,0.11363200098276138,0.011648000217974186,0.5834559798240662
A_bal_4k,1,0,40,0,0,24,16,2,2,0.0,True,1.1752320528030396,0.306677,0.259552001953125,0.3965440094470978,0.1536320000886917,0.06755200028419495,0.6216639876365662
A_bal_4k,1,0,40,0,0,25,22,4,4,0.0,True,1.2053439617156982,0.365767,0.3198719918727875,0.3795520067214966,0.20108799636363983,0.11631999909877777,0.6523839831352234
A_bal_4k,1,0,40,0,0,26,22,4,4,0.0,True,1.2848320007324219,0.407616,0.3611840009689331,0.37007999420166016,0.13795199990272522,0.02675200067460537,0.583840012550354
A_bal_4k,1,0,40,0,0,27,20,4,4,0.0,True,1.1450560092926025,0.30578,0.25887998938560486,0.3774079978466034,0.1327040046453476,0.03379200026392937,0.5847679972648621
A_bal_4k,1,0,40,0,0,28,20,4,4,0.0,True,1.2367360591888428,0.362276,0.31174400448799133,0.385343998670578,0.17766399681568146,0.08569599688053131,0.6503999829292297
