scope,restart,case_id,control_group,geometry,task,phase,wave,layer,rank,backend,total_assignments,active_experts,median_m_e,max_m_e,tiny_le4_fraction,m_e_cv,latency_ms
dense,2,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le1_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.7143679857254028
dense,2,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le2_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.7115199863910675
dense,2,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le4_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.5864959955215454
dense,2,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,hybrid_grouped_tiny_le8_fused_large,151,46,3.0,4,1.0,0.1371676474809646,0.588128000497818
dense,2,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,torch_grouped,151,46,3.0,4,1.0,0.1371676474809646,0.5547360181808472
dense,2,dense_013_low_heterogeneity_control,dense_013,low_heterogeneity_control,humaneval,late,76,3,3,vllm_fused,151,46,3.0,4,1.0,0.1371676474809646,0.6576000154018402
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le16_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.715936005115509
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le1_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7737120091915131
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le2_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7726880013942719
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le4_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.7486079931259155
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_fused_tiny_le8_grouped_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.847711980342865
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le16_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.5884479880332947
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le1_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6923519968986511
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le2_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6863040030002594
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le4_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6713440120220184
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,hybrid_grouped_tiny_le8_fused_large,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.655599981546402
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,torch_grouped,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.5470400154590607
dense,2,dense_013_real,dense_013,real,humaneval,late,76,3,3,vllm_fused,151,46,2.0,13,0.7391304347826086,0.9751303791999816,0.6611520051956177
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le16_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9310719966888428
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le1_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9355520009994507
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le2_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9297919869422914
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le4_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9401600062847137
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le8_grouped_large,932,58,1.0,32,0.5,0.9378909468650818,0.9294879734516144
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le16_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9016959965229034
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le1_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9058719873428345
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le2_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9043200016021729
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le4_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9091679751873016
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le8_fused_large,932,58,1.0,32,0.5,0.9378909468650818,0.9073599874973297
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,torch_grouped,932,58,1.0,32,0.5,0.9378909468650818,0.6967999935150146
dense,2,dense_014_high_heterogeneity_control,dense_014,high_heterogeneity_control,humaneval,late,2,6,2,vllm_fused,932,58,1.0,32,0.5,0.9378909468650818,0.8486239910125732
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le16_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,1.0253759622573853
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le1_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.707071989774704
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le2_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7073119878768921
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le4_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7083040177822113
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_fused_tiny_le8_grouped_large,932,58,16.0,17,0.0,0.0157692469656467,0.7055040001869202
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le16_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.8190880119800568
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le1_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9022240042686462
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le2_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9092960059642792
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le4_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.9015839993953704
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,hybrid_grouped_tiny_le8_fused_large,932,58,16.0,17,0.0,0.0157692469656467,0.903984010219574
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,torch_grouped,932,58,16.0,17,0.0,0.0157692469656467,0.6795519888401031
dense,2,dense_014_low_heterogeneity_control,dense_014,low_heterogeneity_control,humaneval,late,2,6,2,vllm_fused,932,58,16.0,17,0.0,0.0157692469656467,0.8363199830055237
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le16_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.0240479707717896
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le1_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.0020320117473602
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le2_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.994159996509552
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le4_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9252800047397614
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_fused_tiny_le8_grouped_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9663199782371521
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le16_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.8660640120506287
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le1_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.035360038280487
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le2_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,1.015120029449463
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le4_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.9189919829368591
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,hybrid_grouped_tiny_le8_fused_large,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.8924960196018219
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,torch_grouped,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.6699840128421783
dense,2,dense_014_real,dense_014,real,humaneval,late,2,6,2,vllm_fused,932,58,9.0,80,0.2586206896551724,1.1483032703399658,0.878352016210556
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le16_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6767520010471344
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le1_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6964640021324158
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le2_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6977759897708893
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le4_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6980159878730774
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le8_grouped_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6758880019187927
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le16_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.5206559896469116
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le1_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6159520149230957
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le2_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6173759996891022
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le4_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6165440082550049
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le8_fused_large,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.5187040269374847
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,torch_grouped,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.4828000068664551
dense,2,dense_015_high_heterogeneity_control,dense_015,high_heterogeneity_control,humaneval,middle,13,3,1,vllm_fused,163,39,7.0,8,0.4871794871794871,0.7446346282958984,0.6231359839439392
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le16_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6744800209999084
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le1_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.503248006105423
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le2_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5033760070800781
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le4_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.7537280023097992
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_fused_tiny_le8_grouped_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6762080192565918
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le16_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5031520128250122
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le1_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6826559901237488
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le2_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6804959774017334
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le4_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5624000132083893
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,hybrid_grouped_tiny_le8_fused_large,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.5068639814853668
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,torch_grouped,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.46695999801158905
dense,2,dense_015_low_heterogeneity_control,dense_015,low_heterogeneity_control,humaneval,middle,13,3,1,vllm_fused,163,39,4.0,5,0.8205128205128205,0.0918198153376579,0.6243839859962463
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le16_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.6801919937133789
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le1_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7816959917545319
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le2_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7066880166530609
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le4_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7469759881496429
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_fused_tiny_le8_grouped_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7928959727287292
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_grouped_tiny_le16_fused_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.5210879743099213
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_grouped_tiny_le1_fused_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.7515999972820282
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_grouped_tiny_le2_fused_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.6481920182704926
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_grouped_tiny_le4_fused_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.5875680148601532
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,hybrid_grouped_tiny_le8_fused_large,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.5817440152168274
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,torch_grouped,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.4787999987602234
dense,2,dense_015_real,dense_015,real,humaneval,middle,13,3,1,vllm_fused,163,39,3.0,14,0.717948717948718,0.8478695750236511,0.6271360218524933
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le16_grouped_large,748,56,1.0,26,0.5,0.9254427552223206,0.898175984621048
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le1_grouped_large,748,56,1.0,26,0.5,0.9254427552223206,0.8928639888763428
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le2_grouped_large,748,56,1.0,26,0.5,0.9254427552223206,0.9085600078105927
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le4_grouped_large,748,56,1.0,26,0.5,0.9254427552223206,0.8960480093955994
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le8_grouped_large,748,56,1.0,26,0.5,0.9254427552223206,0.8971199989318848
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le16_fused_large,748,56,1.0,26,0.5,0.9254427552223206,0.8494560122489929
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le1_fused_large,748,56,1.0,26,0.5,0.9254427552223206,0.8511840105056763
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le2_fused_large,748,56,1.0,26,0.5,0.9254427552223206,0.8490879833698273
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le4_fused_large,748,56,1.0,26,0.5,0.9254427552223206,0.8535999953746796
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le8_fused_large,748,56,1.0,26,0.5,0.9254427552223206,0.8484480082988739
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,torch_grouped,748,56,1.0,26,0.5,0.9254427552223206,0.650303989648819
dense,2,dense_016_high_heterogeneity_control,dense_016,high_heterogeneity_control,humaneval,middle,3,10,3,vllm_fused,748,56,1.0,26,0.5,0.9254427552223206,0.8188959956169128
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le16_grouped_large,748,56,13.0,14,0.0,0.0358727499842643,0.8753600120544434
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le1_grouped_large,748,56,13.0,14,0.0,0.0358727499842643,0.6899360120296478
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le2_grouped_large,748,56,13.0,14,0.0,0.0358727499842643,0.69064000248909
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le4_grouped_large,748,56,13.0,14,0.0,0.0358727499842643,0.6912000179290771
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_fused_tiny_le8_grouped_large,748,56,13.0,14,0.0,0.0358727499842643,0.6866399943828583
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le16_fused_large,748,56,13.0,14,0.0,0.0358727499842643,0.691215991973877
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le1_fused_large,748,56,13.0,14,0.0,0.0358727499842643,0.874239981174469
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le2_fused_large,748,56,13.0,14,0.0,0.0358727499842643,0.8784479796886444
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le4_fused_large,748,56,13.0,14,0.0,0.0358727499842643,0.8770399987697601
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,hybrid_grouped_tiny_le8_fused_large,748,56,13.0,14,0.0,0.0358727499842643,0.8823840022087097
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,torch_grouped,748,56,13.0,14,0.0,0.0358727499842643,0.6419039964675903
dense,2,dense_016_low_heterogeneity_control,dense_016,low_heterogeneity_control,humaneval,middle,3,10,3,vllm_fused,748,56,13.0,14,0.0,0.0358727499842643,0.8115040063858032
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_fused_tiny_le16_grouped_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9854879975318909
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_fused_tiny_le1_grouped_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9872159957885742
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_fused_tiny_le2_grouped_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9591839909553528
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_fused_tiny_le4_grouped_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9082559943199158
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_fused_tiny_le8_grouped_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9269919991493224
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_grouped_tiny_le16_fused_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.7834559977054596
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_grouped_tiny_le1_fused_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,1.02675199508667
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_grouped_tiny_le2_fused_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9817920029163361
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_grouped_tiny_le4_fused_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.9314720034599304
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,hybrid_grouped_tiny_le8_fused_large,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.8668799996376038
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,torch_grouped,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.6507039964199066
dense,2,dense_016_real,dense_016,real,humaneval,middle,3,10,3,vllm_fused,748,56,10.0,68,0.1964285714285714,0.933626115322113,0.8246400058269501
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le16_grouped_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.002560019493103
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le1_grouped_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0025280117988586
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le2_grouped_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,0.9953599870204926
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le4_grouped_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0020639896392822
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le8_grouped_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,0.9998079836368561
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_grouped_tiny_le16_fused_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0406560301780703
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_grouped_tiny_le1_fused_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0398560166358948
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_grouped_tiny_le2_fused_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0400480031967163
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_grouped_tiny_le4_fused_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0382400155067444
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,hybrid_grouped_tiny_le8_fused_large,1986,63,61.0,62,0.492063492063492,0.9530513286590576,1.0418400168418884
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,torch_grouped,1986,63,61.0,62,0.492063492063492,0.9530513286590576,0.7546560168266296
dense,2,dense_017_high_heterogeneity_control,dense_017,high_heterogeneity_control,humaneval,middle,31,10,3,vllm_fused,1986,63,61.0,62,0.492063492063492,0.9530513286590576,0.9809599816799164
dense,2,dense_017_low_heterogeneity_control,dense_017,low_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le16_grouped_large,1986,63,32.0,32,0.0,0.0158430337905883,0.8285599946975708
dense,2,dense_017_low_heterogeneity_control,dense_017,low_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le1_grouped_large,1986,63,32.0,32,0.0,0.0158430337905883,0.825007975101471
dense,2,dense_017_low_heterogeneity_control,dense_017,low_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le2_grouped_large,1986,63,32.0,32,0.0,0.0158430337905883,0.8248159885406494
dense,2,dense_017_low_heterogeneity_control,dense_017,low_heterogeneity_control,humaneval,middle,31,10,3,hybrid_fused_tiny_le4_grouped_large,1986,63,32.0,32,0.0,0.0158430337905883,0.8256640136241913
