pair_id,request_id,category,source,layer,M,candidate,start,end,rank,wall_ms,expert_ms,dispatch_ms,combine_ms,shape_assignments,shape_active_experts,shape_entropy,shape_hhi,shape_max_expert_load,shape_median_active_load,shape_p10_active_load,shape_tiny_le_1,shape_tiny_le_2,shape_tiny_le_4,shape_rank_imbalance,shape_rank_cv,correctness
18,model_card,chart_document,short,24,256,b,520,776,2,0.8840480148792267,0.47019198536872864,0.18436800129711628,0.07979199290275574,2048,122,6.311519304389812,0.01823568344116211,121,12.0,2.1000000000000014,0.04918032786885246,0.10655737704918032,0.21311475409836064,1.017578125,0.01592725237333993,True
19,model_card,chart_document,short,47,256,a,0,256,2,0.8748639822006226,0.4631360024213791,0.1767999967560172,0.10121598839759827,2048,114,6.475970033376648,0.013211727142333984,67,14.5,3.0,0.03508771929824561,0.08771929824561403,0.14035087719298245,1.154296875,0.122074218687502,True
19,model_card,chart_document,short,47,256,b,352,608,2,2.08406400680542,0.9732960164546967,0.18870400357991457,0.18296003341674805,2048,111,6.224641713099329,0.01666736602783203,81,12.0,3.0,0.04504504504504504,0.0990990990990991,0.25225225225225223,1.08203125,0.07264732388045816,True
20,retina,fine_grained,short,0,256,a,680,936,2,0.8681440055370331,0.46593600511550903,0.1817119992338121,0.08840000629425049,2048,109,5.889106033440727,0.023857593536376953,113,8.0,1.0,0.11926605504587157,0.2018348623853211,0.29357798165137616,1.201171875,0.12023225560591441,True
20,retina,fine_grained,short,0,256,b,1696,1952,2,2.074112057685852,0.9581120014190674,0.19195199944078922,0.1659359335899353,2048,119,6.081176451630542,0.019939422607421875,84,9.0,2.0,0.09243697478991597,0.20168067226890757,0.36134453781512604,1.255859375,0.1707281517695328,True
21,retina,fine_grained,short,24,256,a,8,264,2,1.3719840049743652,0.4681119918823242,0.3999999985098839,0.3716319799423218,2048,107,6.088279691240211,0.019098758697509766,92,12.0,2.0,0.056074766355140186,0.11214953271028037,0.2336448598130841,1.40625,0.23915614868145965,True
21,retina,fine_grained,short,24,256,b,792,1048,2,2.109855890274048,0.9509600102901459,0.20398400211706758,0.1958400011062622,2048,121,6.279837583747513,0.01717519760131836,94,11.0,1.0,0.10743801652892562,0.15702479338842976,0.2231404958677686,1.18359375,0.11367623756662906,True
22,retina,fine_grained,short,36,256,a,8,264,2,2.0746240615844727,0.9634880125522614,0.19099200190976262,0.17776000499725342,2048,115,6.270286688870978,0.016646862030029297,107,13.0,2.0,0.08695652173913043,0.14782608695652175,0.2,1.310546875,0.1963886369016842,True
22,retina,fine_grained,short,36,256,b,912,1168,2,0.8832799792289734,0.47419197857379913,0.1856320039369166,0.08369600772857666,2048,122,6.460225246554129,0.013959407806396484,70,13.0,3.0,0.04918032786885246,0.07377049180327869,0.20491803278688525,1.1640625,0.14408847930408614,True
23,retina,fine_grained,short,47,256,a,0,256,2,0.8848479986190796,0.4522079825401306,0.18080000206828117,0.09615999460220337,2048,106,6.266748038954252,0.015467166900634766,65,15.0,2.0,0.07547169811320754,0.12264150943396226,0.16037735849056603,1.109375,0.10482478463432593,True
23,retina,fine_grained,short,47,256,b,1256,1512,2,2.0996960401535034,0.9715840220451355,0.19478399772197008,0.168224036693573,2048,107,6.1874281660276775,0.018109798431396484,112,13.0,3.0,0.037383177570093455,0.07476635514018691,0.18691588785046728,1.21875,0.1970769905645023,True
24,long_10img_chart_mixed,multi_image,long,24,256,a,224,480,2,2.1558719873428345,0.9747679829597473,0.20108800055459142,0.213856041431427,2048,101,5.512305261904425,0.0350651741027832,198,8.0,2.0,0.09900990099009901,0.2376237623762376,0.33663366336633666,1.322265625,0.39988773677917056,True
24,long_10img_chart_mixed,multi_image,long,24,256,b,4800,5056,2,0.83542400598526,0.47868800163269043,0.1683519990183413,0.05823999643325806,2048,122,6.445788353991129,0.013822555541992188,55,12.5,2.0,0.07377049180327869,0.11475409836065574,0.22131147540983606,1.03515625,0.021705186299700068,True
25,long_10img_chart_mixed,multi_image,long,47,256,a,224,480,2,2.029247999191284,1.0310239791870117,0.17091199988499284,0.0925760269165039,2048,105,6.103324496701892,0.019596099853515625,120,12.0,3.0,0.06666666666666667,0.08571428571428572,0.17142857142857143,1.236328125,0.36037934979245956,True
25,long_10img_chart_mixed,multi_image,long,47,256,b,3960,4216,2,0.8540000021457672,0.44440002739429474,0.16747199557721615,0.08328002691268921,2048,113,6.476747667413084,0.012944221496582031,52,16.0,4.0,0.02654867256637168,0.05309734513274336,0.13274336283185842,1.201171875,0.16458482701392352,True
26,long_12img_broad,multi_image,long,24,256,a,2680,2936,2,0.8408959805965424,0.46188798546791077,0.16747199650853872,0.07876801490783691,2048,120,6.379199611245216,0.014632225036621094,59,12.0,2.0,0.08333333333333333,0.13333333333333333,0.21666666666666667,1.16015625,0.1724455639736195,True
26,long_12img_broad,multi_image,long,24,256,b,4832,5088,2,2.02622389793396,1.0191039443016052,0.17204799642786384,0.08969604969024658,2048,112,5.932936139883983,0.02533864974975586,176,11.0,2.0,0.08928571428571429,0.19642857142857142,0.2857142857142857,1.099609375,0.12736561593330561,True
27,long_12img_broad,multi_image,long,47,256,a,2344,2600,2,0.8462879955768585,0.4619839936494827,0.16716800397261977,0.07718399167060852,2048,106,5.93882752986742,0.023958206176757812,113,11.0,2.5,0.0660377358490566,0.10377358490566038,0.1792452830188679,1.38671875,0.27238567228797744,True
27,long_12img_broad,multi_image,long,47,256,b,7648,7904,2,2.0407040119171143,1.0197120308876038,0.17076799646019936,0.10086393356323242,2048,112,6.464453687689616,0.012882232666015625,49,15.5,3.1000000000000014,0.05357142857142857,0.08035714285714286,0.13392857142857142,1.134765625,0.10577573956289847,True
28,long_6img_natural_fine,multi_image,long,0,256,a,104,360,2,2.0385600328445435,1.0343680381774902,0.17169600306078792,0.08996802568435669,2048,128,6.655097121209656,0.012141227722167969,73,13.0,4.700000000000001,0.015625,0.03125,0.1015625,1.103515625,0.0828870905231365,True
28,long_6img_natural_fine,multi_image,long,0,256,b,2272,2528,2,0.8476320207118988,0.4679519832134247,0.16937599936500192,0.06823998689651489,2048,106,5.89620002696164,0.023471832275390625,136,10.0,2.0,0.08490566037735849,0.19811320754716982,0.32075471698113206,1.119140625,0.10409441667547695,True
29,long_6img_natural_fine,multi_image,long,47,256,a,528,784,2,0.8537919819355011,0.45316798985004425,0.1685119983740151,0.07910403609275818,2048,112,6.5355538817644225,0.01218271255493164,51,17.0,5.0,0.0,0.026785714285714284,0.09821428571428571,1.1796875,0.15612177355740914,True
29,long_6img_natural_fine,multi_image,long,47,256,b,2248,2504,2,2.0360159873962402,1.0398400127887726,0.17044799868017435,0.08835208415985107,2048,107,5.984229056370252,0.02321147918701172,109,10.0,3.0,0.04672897196261682,0.07476635514018691,0.16822429906542055,1.314453125,0.24887978393309879,True
30,long_8img_mixed,multi_image,long,0,256,a,1360,1616,2,2.0299360752105713,1.0135200321674347,0.17286399891600013,0.11275196075439453,2048,111,5.988062795209619,0.021259784698486328,108,11.0,1.0,0.10810810810810811,0.18018018018018017,0.35135135135135137,1.181640625,0.17708393171620715,True
30,long_8img_mixed,multi_image,long,0,256,b,6232,6488,2,0.8653600215911865,0.47592003643512726,0.171040000859648,0.07659199833869934,2048,126,6.633184945088403,0.011775970458984375,59,14.0,3.0,0.015873015873015872,0.047619047619047616,0.1349206349206349,1.060546875,0.055638357551734824,True
31,long_8img_mixed,multi_image,long,47,256,a,120,376,2,2.0410879850387573,0.9942559897899628,0.17334399931132793,0.1213119626045227,2048,111,6.194232083127873,0.018444538116455078,95,11.0,3.0,0.05405405405405406,0.08108108108108109,0.1981981981981982,1.15625,0.1494619255446015,True
31,long_8img_mixed,multi_image,long,47,256,b,6672,6928,2,1.0232160091400146,0.45153601467609406,0.23115200130268931,0.1899680197238922,2048,102,6.144299852748649,0.017807960510253906,94,15.0,3.0,0.049019607843137254,0.0784313725490196,0.19607843137254902,1.19140625,0.16767325024480276,True
32,retina,fine_grained,short,0,512,a,112,624,2,0.9274719953536987,0.5515839755535126,0.19936000276356936,0.07185599207878113,4096,116,6.085333890354366,0.02018260955810547,207,20.5,3.0,0.0603448275862069,0.08620689655172414,0.12931034482758622,1.103515625,0.09809471878006003,True
32,retina,fine_grained,short,0,512,b,1432,1944,2,2.0821919441223145,0.9794719815254211,0.21414400078356266,0.1298079490661621,4096,122,6.065989162962224,0.019748330116271973,179,17.0,2.0,0.08196721311475409,0.13934426229508196,0.2459016393442623,1.1806640625,0.15030499286899174,True
33,retina,fine_grained,short,24,512,a,0,512,2,0.9199039936065674,0.5412479788064957,0.19555199472233653,0.06468799710273743,4096,119,6.275377246472554,0.016374588012695312,181,22.0,3.0,0.07563025210084033,0.08403361344537816,0.14285714285714285,1.3359375,0.2006628021087777,True
33,retina,fine_grained,short,24,512,b,824,1336,2,2.19760000705719,0.9698720574378967,0.25111999921500683,0.1521759033203125,4096,125,6.396162334609657,0.015087127685546875,154,26.0,3.4000000000000004,0.032,0.08,0.16,1.2880859375,0.1745644735681602,True
34,retina,fine_grained,short,47,512,a,0,512,2,0.9277440011501312,0.49691201746463776,0.1958720050752163,0.11188799142837524,4096,111,6.340248854178359,0.01457977294921875,141,31.0,4.0,0.02702702702702703,0.08108108108108109,0.12612612612612611,1.11328125,0.10527189745510826,True
34,retina,fine_grained,short,47,512,b,1160,1672,2,2.0486719608306885,1.0246880054473877,0.19775999477133155,0.10742402076721191,4096,111,6.245988543375218,0.01683676242828369,198,28.0,4.0,0.009009009009009009,0.04504504504504504,0.10810810810810811,1.224609375,0.19873106860321016,True
35,long_10img_chart_mixed,multi_image,long,24,512,a,96,608,2,2.052031993865967,1.0212959945201874,0.1990720024332404,0.13822394609451294,4096,117,5.712201232665434,0.03037428855895996,357,14.0,2.0,0.042735042735042736,0.1111111111111111,0.2564102564102564,1.345703125,0.4110173949113075,True
35,long_10img_chart_mixed,multi_image,long,24,512,b,4672,5184,2,0.9240799844264984,0.5479200184345245,0.19684799714013934,0.0639519989490509,4096,126,6.4861206418059645,0.013562679290771484,128,26.5,5.0,0.03968253968253968,0.06349206349206349,0.0873015873015873,1.12109375,0.07545485848469476,True
36,long_12img_broad,multi_image,long,24,512,a,776,1288,2,0.9218720197677612,0.5438880026340485,0.19539199955761433,0.06345602869987488,4096,121,6.514885201378879,0.013025522232055664,113,27.0,6.0,0.008264462809917356,0.024793388429752067,0.06611570247933884,1.1318359375,0.09840290733322293,True
36,long_12img_broad,multi_image,long,24,512,b,6328,6840,2,2.0519520044326782,1.0121280252933502,0.19694400252774358,0.13452798128128052,4096,116,5.990870532503684,0.0233231782913208,331,19.0,2.0,0.0603448275862069,0.12931034482758622,0.1896551724137931,1.1630859375,0.15374114964761615,True
37,long_6img_natural_fine,multi_image,long,0,512,a,200,712,2,2.0523840188980103,1.0274560153484344,0.19755199505016208,0.10633599758148193,4096,128,6.737672796781855,0.010859370231628418,101,27.5,12.0,0.0078125,0.015625,0.0234375,1.0712890625,0.07534418602923654,True
37,long_6img_natural_fine,multi_image,long,0,512,b,2032,2544,2,0.9174720048904419,0.5404319912195206,0.19537599477916956,0.06403201818466187,4096,119,5.9485263569646465,0.022755742073059082,245,18.0,2.0,0.07563025210084033,0.15126050420168066,0.21008403361344538,1.103515625,0.09081768729404781,True
38,long_6img_natural_fine,multi_image,long,47,512,a,192,704,2,2.061087965965271,1.0511199533939362,0.20153599651530385,0.1188960075378418,4096,113,6.5368511745068965,0.01253974437713623,130,33.0,11.0,0.0,0.0,0.017699115044247787,1.1494140625,0.17720371717080427,True
38,long_6img_natural_fine,multi_image,long,47,512,b,1312,1824,2,0.9037120044231415,0.4992640018463135,0.1964000049047172,0.09582400321960449,4096,112,6.049261225190951,0.02209484577178955,223,22.0,4.0,0.017857142857142856,0.05357142857142857,0.11607142857142858,1.361328125,0.24430072875318226,True
39,long_8img_mixed,multi_image,long,47,512,a,192,704,2,2.049344062805176,1.0281440019607544,0.1996639952994883,0.10889601707458496,4096,112,6.289113154680459,0.01707160472869873,169,25.0,9.0,0.0,0.017857142857142856,0.044642857142857144,1.1787109375,0.15856139506014055,True
39,long_8img_mixed,multi_image,long,47,512,b,2912,3424,2,0.9121280014514923,0.5014559924602509,0.19393599964678288,0.10566398501396179,4096,116,6.4953122174220335,0.012730240821838379,88,33.5,5.5,0.017241379310344827,0.05172413793103448,0.08620689655172414,1.109375,0.17337078839104927,True
0,logo,chart_document,short,0,128,a,8,136,3,2.143504023551941,1.0806560218334198,0.16158399637788534,0.10913586616516113,1024,113,6.352571810940078,0.015848159790039062,44,7.0,2.0,0.07964601769911504,0.1415929203539823,0.3185840707964602,1.2109375,0.16471225501803136,True
0,logo,chart_document,short,0,128,b,144,272,3,1.006160020828247,0.5128159821033478,0.18062399560585618,0.07956802845001221,1024,122,6.463442793374197,0.014530181884765625,35,6.0,2.0,0.09016393442622951,0.1721311475409836,0.36065573770491804,1.15234375,0.10249720127657755,True
1,logo,chart_document,short,24,128,a,0,128,3,0.8673920035362244,0.43959997594356537,0.15998399583622813,0.07617601752281189,1024,109,6.138752641911828,0.018461227416992188,44,5.0,1.0,0.1743119266055046,0.24770642201834864,0.42201834862385323,1.1171875,0.1477936282218173,True
1,logo,chart_document,short,24,128,b,144,272,3,2.054975986480713,0.9219679832458496,0.16215999657288194,0.10419195890426636,1024,112,6.123932290784343,0.018835067749023438,40,4.5,1.0,0.125,0.3125,0.5,1.265625,0.17260586793191954,True
2,logo,chart_document,short,47,128,a,8,136,3,0.8621280193328857,0.4421439915895462,0.1591679989360273,0.08129599690437317,1024,104,6.256398913384406,0.016241073608398438,48,7.0,2.0,0.07692307692307693,0.125,0.33653846153846156,1.359375,0.26333166709404937,True
2,logo,chart_document,short,47,128,b,136,264,3,2.075727939605713,1.0117119550704956,0.16267200140282512,0.09208011627197266,1024,107,6.339940681272779,0.014951705932617188,34,8.0,2.0,0.07476635514018691,0.14018691588785046,0.2803738317757009,1.3203125,0.24117732875676767,True
3,histology,fine_grained,short,24,128,a,0,128,3,2.0627360343933105,0.9391040205955505,0.16369599709287286,0.09095990657806396,1024,106,6.014119578720926,0.020677566528320312,53,6.0,1.0,0.18867924528301888,0.27358490566037735,0.44339622641509435,1.28515625,0.22415885524068083,True
3,histology,fine_grained,short,24,128,b,144,272,3,0.8623680174350739,0.43567998707294464,0.16244799783453345,0.07423999905586243,1024,109,6.188186957939259,0.017316818237304688,39,6.0,1.0,0.12844036697247707,0.23853211009174313,0.42201834862385323,1.19921875,0.13093223251636227,True
4,histology,fine_grained,short,47,128,a,0,128,3,2.060544013977051,0.9842239916324615,0.16188799869269133,0.13705593347549438,1024,101,6.201584349701382,0.0169219970703125,42,7.0,2.0,0.07920792079207921,0.1485148514851485,0.2871287128712871,1.3515625,0.22614117613333656,True
4,histology,fine_grained,short,47,128,b,144,272,3,0.8838560283184052,0.448496013879776,0.16161599475890398,0.08444797992706299,1024,108,6.3047366872011175,0.0159149169921875,45,7.0,2.0,0.07407407407407407,0.14814814814814814,0.35185185185185186,1.29296875,0.1861728749186324,True
5,coffee_rocket,multi_image,short,24,128,a,0,128,3,0.8582879900932312,0.45689599215984344,0.15779200568795204,0.07788801193237305,1024,104,6.074960100223375,0.0201568603515625,64,6.0,1.3000000000000007,0.10576923076923077,0.21153846153846154,0.38461538461538464,1.09375,0.05767509007903672,True
5,coffee_rocket,multi_image,short,24,128,b,256,384,3,2.0582560300827026,1.0006079971790314,0.1652159933000803,0.08771204948425293,1024,119,6.279663079391894,0.017688751220703125,53,5.0,1.0,0.11764705882352941,0.24369747899159663,0.42016806722689076,1.0234375,0.014352478961620185,True
6,coffee_rocket,multi_image,short,47,128,a,0,128,3,2.0610079765319824,0.9014240205287933,0.1634880006313324,0.1104479432106018,1024,112,6.409327911838288,0.014217376708984375,36,7.0,2.0,0.07142857142857142,0.16964285714285715,0.32142857142857145,1.21875,0.15681051805991444,True
6,coffee_rocket,multi_image,short,47,128,b,280,408,3,0.8577599823474884,0.43407998979091644,0.15886399755254388,0.07502400875091553,1024,108,6.343630474147234,0.014711380004882812,35,8.0,1.700000000000001,0.10185185185185185,0.2222222222222222,0.3055555555555556,1.28515625,0.2140076058720665,True
7,model_card,chart_document,short,12,128,a,40,168,3,2.0752639770507812,0.9783840179443359,0.16367999836802483,0.08412796258926392,1024,116,6.393832562696121,0.014558792114257812,29,7.0,2.0,0.09482758620689655,0.19827586206896552,0.3706896551724138,1.21484375,0.16533638621147115,True
7,model_card,chart_document,short,12,128,b,472,600,3,0.8854880034923553,0.48368000984191895,0.16099199606105685,0.07686400413513184,1024,114,6.202066570514333,0.018930435180664062,62,6.0,1.0,0.15789473684210525,0.2631578947368421,0.3684210526315789,1.1875,0.1405435962305158,True
8,model_card,chart_document,short,47,128,a,40,168,3,0.8741119801998138,0.4317439943552017,0.16217599529772997,0.07395198941230774,1024,106,6.458679383160174,0.013124465942382812,29,8.0,3.5,0.04716981132075472,0.0660377358490566,0.1792452830188679,1.16796875,0.15311802439468467,True
8,model_card,chart_document,short,47,128,b,456,584,3,2.0452159643173218,0.945216029882431,0.16407999536022544,0.11188793182373047,1024,107,6.144761585542312,0.017879486083984375,38,7.0,1.0,0.11214953271028037,0.308411214953271,0.411214953271028,1.09375,0.058658818037817216,True
9,retina,fine_grained,short,12,128,a,8,136,3,2.0512959957122803,0.968032032251358,0.16344000399112701,0.11267203092575073,1024,90,5.71461925394197,0.02579498291015625,63,5.5,1.0,0.14444444444444443,0.2777777777777778,0.4444444444444444,1.08203125,0.07014955076589051,True
9,retina,fine_grained,short,12,128,b,1824,1952,3,1.022816002368927,0.5101440101861954,0.19814399862661958,0.08419197797775269,1024,109,6.273023091745263,0.016290664672851562,40,7.0,2.0,0.05504587155963303,0.21100917431192662,0.3761467889908257,1.40234375,0.26479073953253635,True
10,retina,fine_grained,short,47,128,a,8,136,3,0.864736020565033,0.4447680115699768,0.1587360007688403,0.08003199100494385,1024,87,5.945235726273145,0.021074295043945312,50,9.0,3.0,0.034482758620689655,0.08045977011494253,0.2988505747126437,1.23828125,0.17958132053082176,True
10,retina,fine_grained,short,47,128,b,1328,1456,3,2.0597599744796753,0.986111968755722,0.1609440059401095,0.09934395551681519,1024,102,6.085755294842333,0.019330978393554688,53,6.0,1.0,0.11764705882352941,0.19607843137254902,0.37254901960784315,1.2734375,0.2131681820256602,True
11,long_10img_chart_mixed,multi_image,long,24,128,a,272,400,3,2.064512014389038,0.9831359386444092,0.16073599830269814,0.13201606273651123,1024,84,5.324644824858997,0.0388031005859375,104,5.0,1.0,0.19047619047619047,0.30952380952380953,0.4642857142857143,1.32421875,0.4093369793890023,True
11,long_10img_chart_mixed,multi_image,long,24,128,b,4912,5040,3,0.8788639903068542,0.4541120082139969,0.16086399601772428,0.08939200639724731,1024,111,6.360390105682566,0.014820098876953125,35,7.0,2.0,0.09009009009009009,0.18018018018018017,0.3063063063063063,1.1171875,0.07271293151947768,True
12,long_12img_broad,multi_image,long,0,128,a,264,392,3,2.0750879049301147,0.9680319428443909,0.1635999996215105,0.10321617126464844,1024,118,6.153204723838304,0.021238327026367188,75,5.0,1.0,0.13559322033898305,0.2627118644067797,0.423728813559322,1.171875,0.12156536187183933,True
12,long_12img_broad,multi_image,long,0,128,b,2296,2424,3,0.8651999831199646,0.42742401361465454,0.15907200146466494,0.07803201675415039,1024,95,5.778263406462317,0.025754928588867188,73,6.0,1.0,0.17894736842105263,0.28421052631578947,0.45263157894736844,1.10546875,0.08373418402432038,True
13,long_6img_natural_fine,multi_image,long,0,128,a,264,392,3,2.968656063079834,1.3626559376716614,0.30012799706310034,0.1617441177368164,1024,118,6.153204723838304,0.021238327026367188,75,5.0,1.0,0.13559322033898305,0.2627118644067797,0.423728813559322,1.171875,0.12156536187183933,True
13,long_6img_natural_fine,multi_image,long,0,128,b,2296,2424,3,0.9316480159759521,0.4732320308685303,0.18348799692466855,0.07889598608016968,1024,95,5.778263406462317,0.025754928588867188,73,6.0,1.0,0.17894736842105263,0.28421052631578947,0.45263157894736844,1.10546875,0.08373418402432038,True
14,long_6img_natural_fine,multi_image,long,47,128,a,520,648,3,0.8650240004062653,0.43166399002075195,0.1580000021494925,0.07796800136566162,1024,106,6.437010816565411,0.013118743896484375,26,10.0,2.0,0.05660377358490566,0.11320754716981132,0.2358490566037736,1.19921875,0.13769184946886381,True
14,long_6img_natural_fine,multi_image,long,47,128,b,2392,2520,3,2.0963999032974243,1.0490880012512207,0.16595200495794415,0.09468793869018555,1024,100,5.861424077322002,0.025651931762695312,64,5.0,2.0,0.09,0.14,0.41,1.34375,0.2506552691743059,True
15,long_8img_mixed,multi_image,long,47,128,a,3184,3312,3,2.0618081092834473,0.9534080326557159,0.16187200276181102,0.1031840443611145,1024,104,5.9365556752103785,0.022489547729492188,49,5.0,1.0,0.11538461538461539,0.25961538461538464,0.49038461538461536,1.1796875,0.16730884177220356,True
15,long_8img_mixed,multi_image,long,47,128,b,6800,6928,3,1.3311039805412292,0.45103998482227325,0.383519999217242,0.3043360114097595,1024,96,6.043237954927708,0.019376754760742188,55,8.0,2.0,0.07291666666666667,0.20833333333333334,0.3645833333333333,1.20703125,0.20241010012549399,True
16,model_card,chart_document,short,0,256,a,8,264,3,2.064047932624817,0.9644640386104584,0.175824002828449,0.14014393091201782,2048,127,6.581275032103127,0.012782096862792969,59,13.0,3.6000000000000014,0.047244094488188976,0.08661417322834646,0.11811023622047244,1.123046875,0.07252908057666853,True
16,model_card,chart_document,short,0,256,b,360,616,3,0.8783200085163116,0.4784960150718689,0.172368002589792,0.08596798777580261,2048,124,6.554528793504284,0.01310873031616211,77,13.0,4.0,0.024193548387096774,0.07258064516129033,0.12096774193548387,1.259765625,0.1677699131978498,True
17,model_card,chart_document,short,12,256,a,0,256,3,2.0660480260849,0.9301279783248901,0.18104000203311443,0.14129596948623657,2048,126,6.462842710764023,0.01387786865234375,64,11.0,2.0,0.06349206349206349,0.1111111111111111,0.23809523809523808,1.115234375,0.1171142349100001,True
17,model_card,chart_document,short,12,256,b,432,688,3,0.9056479930877686,0.516879990696907,0.17604800267145038,0.08254396915435791,2048,122,6.303584479533271,0.017840862274169922,116,11.0,3.0,0.04918032786885246,0.09836065573770492,0.1885245901639344,1.134765625,0.09517351867629231,True
18,model_card,chart_document,short,24,256,a,0,256,3,0.875791996717453,0.48211199045181274,0.17774399695917964,0.07174399495124817,2048,124,6.495080656873402,0.013587474822998047,63,11.5,3.0,0.04032258064516129,0.056451612903225805,0.18548387096774194,1.21875,0.15566908614070685,True
18,model_card,chart_document,short,24,256,b,520,776,3,2.059040069580078,0.9642080366611481,0.175951995421201,0.1103520393371582,2048,122,6.311519304389812,0.01823568344116211,121,12.0,2.1000000000000014,0.04918032786885246,0.10655737704918032,0.21311475409836064,1.017578125,0.01592725237333993,True
19,model_card,chart_document,short,47,256,a,0,256,3,0.8718880116939545,0.47711998224258423,0.17217600485309958,0.07814398407936096,2048,114,6.475970033376648,0.013211727142333984,67,14.5,3.0,0.03508771929824561,0.08771929824561403,0.14035087719298245,1.154296875,0.122074218687502,True
19,model_card,chart_document,short,47,256,b,352,608,3,2.0648000240325928,1.0060799717903137,0.1747039989568293,0.10040009021759033,2048,111,6.224641713099329,0.01666736602783203,81,12.0,3.0,0.04504504504504504,0.0990990990990991,0.25225225225225223,1.08203125,0.07264732388045816,True
20,retina,fine_grained,short,0,256,a,680,936,3,0.8564319908618927,0.44473598897457123,0.16771200438961387,0.08166396617889404,2048,109,5.889106033440727,0.023857593536376953,113,8.0,1.0,0.11926605504587157,0.2018348623853211,0.29357798165137616,1.201171875,0.12023225560591441,True
20,retina,fine_grained,short,0,256,b,1696,1952,3,2.064303994178772,0.9605280160903931,0.17598400311544538,0.10171198844909668,2048,119,6.081176451630542,0.019939422607421875,84,9.0,2.0,0.09243697478991597,0.20168067226890757,0.36134453781512604,1.255859375,0.1707281517695328,True
21,retina,fine_grained,short,24,256,a,8,264,3,2.0856800079345703,1.0297920405864716,0.1763039967045188,0.10324794054031372,2048,107,6.088279691240211,0.019098758697509766,92,12.0,2.0,0.056074766355140186,0.11214953271028037,0.2336448598130841,1.40625,0.23915614868145965,True
21,retina,fine_grained,short,24,256,b,792,1048,3,1.202511966228485,0.6102720350027084,0.21659200079739094,0.09974402189254761,2048,121,6.279837583747513,0.01717519760131836,94,11.0,1.0,0.10743801652892562,0.15702479338842976,0.2231404958677686,1.18359375,0.11367623756662906,True
22,retina,fine_grained,short,36,256,a,8,264,3,2.0660319328308105,0.9488480091094971,0.17847999837249517,0.11654406785964966,2048,115,6.270286688870978,0.016646862030029297,107,13.0,2.0,0.08695652173913043,0.14782608695652175,0.2,1.310546875,0.1963886369016842,True
22,retina,fine_grained,short,36,256,b,912,1168,3,0.8755359947681427,0.478207990527153,0.17619199631735682,0.06801596283912659,2048,122,6.460225246554129,0.013959407806396484,70,13.0,3.0,0.04918032786885246,0.07377049180327869,0.20491803278688525,1.1640625,0.14408847930408614,True
23,retina,fine_grained,short,47,256,a,0,256,3,2.0732959508895874,0.94200000166893,0.18520000111311674,0.10339200496673584,2048,106,6.266748038954252,0.015467166900634766,65,15.0,2.0,0.07547169811320754,0.12264150943396226,0.16037735849056603,1.109375,0.10482478463432593,True
23,retina,fine_grained,short,47,256,b,1256,1512,3,0.8740639984607697,0.4689119756221771,0.17243200074881315,0.08019202947616577,2048,107,6.1874281660276775,0.018109798431396484,112,13.0,3.0,0.037383177570093455,0.07476635514018691,0.18691588785046728,1.21875,0.1970769905645023,True
24,long_10img_chart_mixed,multi_image,long,24,256,a,224,480,3,2.1139039993286133,0.9940639436244965,0.18563200486823916,0.11131209135055542,2048,101,5.512305261904425,0.0350651741027832,198,8.0,2.0,0.09900990099009901,0.2376237623762376,0.33663366336633666,1.322265625,0.39988773677917056,True
24,long_10img_chart_mixed,multi_image,long,24,256,b,4800,5056,3,0.8821920156478882,0.47624000906944275,0.2079040016978979,0.07315200567245483,2048,122,6.445788353991129,0.013822555541992188,55,12.5,2.0,0.07377049180327869,0.11475409836065574,0.22131147540983606,1.03515625,0.021705186299700068,True
25,long_10img_chart_mixed,multi_image,long,47,256,a,224,480,3,0.8868319988250732,0.4626240134239197,0.21244800183922052,0.08907198905944824,2048,105,6.103324496701892,0.019596099853515625,120,12.0,3.0,0.06666666666666667,0.08571428571428572,0.17142857142857143,1.236328125,0.36037934979245956,True
25,long_10img_chart_mixed,multi_image,long,47,256,b,3960,4216,3,2.0676320791244507,0.8832160532474518,0.20587200112640858,0.18921595811843872,2048,113,6.476747667413084,0.012944221496582031,52,16.0,4.0,0.02654867256637168,0.05309734513274336,0.13274336283185842,1.201171875,0.16458482701392352,True
26,long_12img_broad,multi_image,long,24,256,a,2680,2936,3,0.8884479999542236,0.4689600020647049,0.20855999970808625,0.08380800485610962,2048,120,6.379199611245216,0.014632225036621094,59,12.0,2.0,0.08333333333333333,0.13333333333333333,0.21666666666666667,1.16015625,0.1724455639736195,True
26,long_12img_broad,multi_image,long,24,256,b,4832,5088,3,2.0658880472183228,0.8914079666137695,0.208816003985703,0.17316806316375732,2048,112,5.932936139883983,0.02533864974975586,176,11.0,2.0,0.08928571428571429,0.19642857142857142,0.2857142857142857,1.099609375,0.12736561593330561,True
27,long_12img_broad,multi_image,long,47,256,a,2344,2600,3,0.8916960060596466,0.4585440009832382,0.2141919988207519,0.08816000819206238,2048,106,5.93882752986742,0.023958206176757812,113,11.0,2.5,0.0660377358490566,0.10377358490566038,0.1792452830188679,1.38671875,0.27238567228797744,True
27,long_12img_broad,multi_image,long,47,256,b,7648,7904,3,2.0842241048812866,0.9375519752502441,0.2058400008827448,0.18201613426208496,2048,112,6.464453687689616,0.012882232666015625,49,15.5,3.1000000000000014,0.05357142857142857,0.08035714285714286,0.13392857142857142,1.134765625,0.10577573956289847,True
