task_id,request_id,source,layer,budget,rank,interval,expert_ms,wall_ms,dispatch_ms,combine_ms,expert_cv
retina:24:128,retina,short,24,128,0,"(1120, 1152)",0.3416633605957031,0.6800975799560547,0.08812713623046875,0.08243179321289062,0.019960928680447812
retina:24:128,retina,short,24,128,0,"(1936, 1941)",0.34239959716796875,0.7039356231689453,0.08678054809570312,0.119293212890625,0.03412776143111618
retina:24:128,retina,short,24,128,0,"(1664, 1792)",0.3695030212402344,0.7362880706787109,0.10300827026367188,0.1103363037109375,0.06670613440914876
retina:24:128,retina,short,24,128,0,"(1408, 1440)",0.3488960266113281,0.6927986145019531,0.08604812622070312,0.09423828125,0.0424902881346073
retina:24:128,retina,short,24,128,0,"(512, 544)",0.3376960754394531,0.6807670593261719,0.09734344482421875,0.0977935791015625,0.009153147567255373
retina:24:128,retina,short,24,128,0,"(32, 96)",0.33577728271484375,0.6963844299316406,0.09417724609375,0.09769439697265625,0.03543451373495789
retina:24:128,retina,short,24,128,0,"(992, 1008)",0.3284187316894531,0.6483192443847656,0.08483123779296875,0.083648681640625,0.022730907616854867
retina:24:128,retina,short,24,128,0,"(912, 1040)",0.3714561462402344,0.7112312316894531,0.10095977783203125,0.09302520751953125,0.0072801428244442
retina:24:128,retina,short,24,128,0,"(1941, 1957)",0.33388519287109375,0.6776962280273438,0.07932662963867188,0.106719970703125,0.021693123416327217
retina:24:128,retina,short,24,128,0,"(144, 272)",0.34665679931640625,0.7024955749511719,0.09955215454101562,0.09763336181640625,0.03018781994801762
retina:24:128,retina,short,24,128,0,"(272, 368)",0.33660888671875,0.6800956726074219,0.09110260009765625,0.10697555541992188,0.027892309739220602
retina:24:128,retina,short,24,128,0,"(928, 1024)",0.35788726806640625,0.7144012451171875,0.0879364013671875,0.10201644897460938,0.03658036957693318
retina:24:128,retina,short,24,128,0,"(1408, 1520)",0.3533439636230469,0.6889266967773438,0.09148788452148438,0.096221923828125,0.0344525430305034
retina:24:128,retina,short,24,128,0,"(1552, 1648)",0.34931182861328125,0.7043838500976562,0.08617782592773438,0.11673355102539062,0.012731915405893308
retina:24:128,retina,short,24,128,0,"(1776, 1904)",0.3467826843261719,0.7144660949707031,0.09382247924804688,0.1327362060546875,0.04679288317914067
retina:24:128,retina,short,24,128,0,"(1808, 1920)",0.4279365539550781,0.7512931823730469,0.087615966796875,0.07097625732421875,0.16467927347330005
retina:24:128,retina,short,24,128,0,"(416, 512)",0.3581428527832031,0.7018547058105469,0.0912628173828125,0.09932708740234375,0.028402373479049666
retina:24:128,retina,short,24,128,0,"(1760, 1808)",0.3405113220214844,0.6781768798828125,0.08444976806640625,0.07257843017578125,0.02017471016920674
retina:24:128,retina,short,24,128,0,"(1888, 1936)",0.3457298278808594,0.6968650817871094,0.09161376953125,0.089599609375,0.036111480561266965
retina:24:128,retina,short,24,128,0,"(1376, 1504)",0.3721580505371094,0.7043533325195312,0.10492706298828125,0.09218978881835938,0.02367026443260861
retina:24:128,retina,short,24,128,0,"(1504, 1632)",0.3547859191894531,0.7258567810058594,0.09481430053710938,0.12723159790039062,0.03707393899020956
retina:24:128,retina,short,24,128,0,"(1248, 1376)",0.36822509765625,0.6921920776367188,0.0925140380859375,0.10531234741210938,0.027192048601757803
retina:24:128,retina,short,24,128,0,"(1312, 1376)",0.3507194519042969,0.6674232482910156,0.08707427978515625,0.09129714965820312,0.023978639510769947
retina:24:128,retina,short,24,128,0,"(288, 384)",0.34140777587890625,0.7137603759765625,0.09676742553710938,0.12969589233398438,0.05163701365439823
retina:24:128,retina,short,24,128,0,"(1392, 1440)",0.5084478855133057,3.180224008858204,2.3046079352498055,0.12630414962768555,0.06896583283882098
retina:24:128,retina,short,24,128,0,"(1552, 1568)",0.3902719020843506,0.7556159496307373,0.0971519947052002,0.0981440544128418,0.022624132126704326
retina:24:128,retina,short,24,128,0,"(512, 640)",0.3616323471069336,0.7014081478118896,0.10515213012695312,0.0859520435333252,0.010932342232900984
retina:24:128,retina,short,24,128,0,"(784, 864)",0.35523176193237305,0.7501440048217773,0.08815956115722656,0.11804771423339844,0.10670555737365697
retina:24:128,retina,short,24,128,0,"(1904, 1952)",0.3495364189147949,0.7112641334533691,0.09308815002441406,0.10108804702758789,0.06113875389128648
retina:24:128,retina,short,24,128,0,"(1776, 1792)",0.34595203399658203,0.7566399574279785,0.08703994750976562,0.12070369720458984,0.05852340701384662
retina:24:128,retina,short,24,128,0,"(1056, 1184)",0.370880126953125,0.7574396133422852,0.12006425857543945,0.12495994567871094,0.011564137374860476
retina:24:128,retina,short,24,128,0,"(1632, 1696)",0.3510398864746094,0.6898884773254395,0.08611202239990234,0.09894466400146484,0.022456813822030502
retina:24:128,retina,short,24,128,0,"(1312, 1440)",0.3768320083618164,0.6733760833740234,0.09728050231933594,0.0681915283203125,0.027163078361826482
retina:24:128,retina,short,24,128,0,"(1120, 1168)",0.355679988861084,0.6803836822509766,0.0856637954711914,0.09443187713623047,0.04960505301935977
retina:24:128,retina,short,24,128,0,"(240, 368)",0.35462379455566406,0.7393598556518555,0.09964752197265625,0.1458873748779297,0.02113054961961538
retina:24:128,retina,short,24,128,0,"(1824, 1936)",0.35782337188720703,0.7554235458374023,0.10883235931396484,0.11868762969970703,0.03386508329847493
retina:24:128,retina,short,24,128,0,"(1680, 1760)",0.35561561584472656,0.6860799789428711,0.09302425384521484,0.09248065948486328,0.03149743488652024
retina:24:128,retina,short,24,128,0,"(1008, 1120)",0.36441612243652344,0.7020473480224609,0.11740779876708984,0.11091136932373047,0.02134345883724283
retina:24:128,retina,short,24,128,0,"(784, 912)",0.3688955307006836,0.6863365173339844,0.09308815002441406,0.11878395080566406,0.021446502935943742
retina:24:128,retina,short,24,128,0,"(752, 880)",0.3636798858642578,0.7148160934448242,0.10512065887451172,0.11766338348388672,0.020328816491110648
retina:24:128,retina,short,24,128,0,"(224, 352)",0.3836479187011719,0.7011518478393555,0.09868812561035156,0.09369659423828125,0.026211886991945384
retina:24:128,retina,short,24,128,0,"(1280, 1392)",0.35980796813964844,0.6991367340087891,0.08812808990478516,0.1195516586303711,0.018129427933907125
retina:24:128,retina,short,24,128,0,"(880, 1008)",0.3603200912475586,0.6895036697387695,0.09491252899169922,0.09004974365234375,0.017901533044005068
retina:24:128,retina,short,24,128,0,"(1296, 1376)",0.3416004180908203,0.7194557189941406,0.0859832763671875,0.11183929443359375,0.024555771615813318
retina:24:128,retina,short,24,128,0,"(1520, 1536)",0.34966468811035156,0.6889266967773438,0.08790397644042969,0.09542465209960938,0.05209001911357422
retina:24:128,retina,short,24,128,0,"(672, 752)",0.33907318115234375,0.7025604248046875,0.09622383117675781,0.10985565185546875,0.040895427736197115
retina:24:128,retina,short,24,128,0,"(624, 736)",0.3589134216308594,0.7454395294189453,0.10054397583007812,0.14438438415527344,0.0523060564070931
retina:24:128,retina,short,24,128,0,"(224, 272)",0.34432029724121094,0.6887359619140625,0.08457565307617188,0.09404754638671875,0.033263492588938605
retina:24:128,retina,short,24,128,0,"(1184, 1280)",0.34243202209472656,0.6729602813720703,0.092864990234375,0.10057640075683594,0.024297525225238724
retina:24:128,retina,short,24,128,0,"(1056, 1136)",0.35228919982910156,0.6765117645263672,0.08624076843261719,0.092864990234375,0.03170001657812405
retina:24:128,retina,short,24,128,0,"(912, 1024)",0.3642578125,0.7104644775390625,0.09459114074707031,0.11603164672851562,0.024328607555966997
retina:24:128,retina,short,24,128,0,"(1920, 1952)",0.4390392303466797,0.7793598175048828,0.086273193359375,0.09311866760253906,0.11237231566051864
retina:24:128,retina,short,24,128,0,"(1424, 1520)",0.35616111755371094,0.7467517852783203,0.10128021240234375,0.11225700378417969,0.0439486792135242
retina:24:128,retina,short,24,128,0,"(288, 352)",0.35299110412597656,0.6988162994384766,0.09017562866210938,0.10416030883789062,0.025835724334160995
retina:24:128,retina,short,24,128,0,"(16, 144)",0.3422069549560547,0.696990966796875,0.10300827026367188,0.09785652160644531,0.010591084627112
retina:24:128,retina,short,24,128,0,"(32, 112)",0.3309440612792969,0.7018890380859375,0.09065437316894531,0.09548759460449219,0.10052638729508558
retina:24:128,retina,short,24,128,0,"(1680, 1696)",0.34332847595214844,0.69366455078125,0.08806419372558594,0.09555244445800781,0.017512907475474827
retina:24:128,retina,short,24,128,0,"(624, 672)",0.3473930358886719,0.7173442840576172,0.10051155090332031,0.0998077392578125,0.038354404678309244
retina:24:128,retina,short,24,128,0,"(1184, 1264)",0.3378887176513672,0.6806087493896484,0.09878349304199219,0.08780860900878906,0.03016767907078454
retina:24:128,retina,short,24,128,0,"(544, 624)",0.3415355682373047,0.7104320526123047,0.09503936767578125,0.123199462890625,0.014247097361679957
retina:24:128,retina,short,24,128,0,"(1696, 1824)",0.3510398864746094,0.6994876861572266,0.09743881225585938,0.1116485595703125,0.026851744166768665
retina:24:128,retina,short,24,128,0,"(480, 528)",0.3495674133300781,0.7448329925537109,0.07887840270996094,0.1670398712158203,0.029833530161431417
retina:24:128,retina,short,24,128,0,"(1248, 1296)",0.3375988006591797,0.9017925262451172,0.10880088806152344,0.2731208801269531,0.05083334054635146
retina:24:128,retina,short,24,128,0,"(656, 784)",0.3641929626464844,0.7264652252197266,0.11123275756835938,0.14051246643066406,0.032182309093294385
retina:24:128,retina,short,24,128,0,"(1040, 1136)",0.3573760986328125,0.7156143188476562,0.10950279235839844,0.11811256408691406,0.01382463853063679
retina:24:128,retina,short,24,128,0,"(496, 544)",0.3501739501953125,0.6930580139160156,0.08275222778320312,0.10947036743164062,0.04542464339841466
retina:24:128,retina,short,24,128,0,"(1248, 1312)",0.3365745544433594,0.9134712219238281,0.09158515930175781,0.353759765625,0.05049300291575627
retina:24:128,retina,short,24,128,0,"(1920, 1925)",0.34233856201171875,0.8060150146484375,0.100860595703125,0.18160247802734375,0.035425816449561685
retina:24:128,retina,short,24,128,0,"(1440, 1568)",0.3771514892578125,0.7387542724609375,0.1014404296875,0.15030288696289062,0.05228279134494642
retina:24:128,retina,short,24,128,0,"(672, 784)",0.3587532043457031,0.6741142272949219,0.09926605224609375,0.07625579833984375,0.017699763218702463
retina:24:128,retina,short,24,128,0,"(768, 864)",0.3571815490722656,0.7042884826660156,0.08882904052734375,0.1090545654296875,0.030430907116909413
retina:24:128,retina,short,24,128,0,"(144, 224)",0.3411521911621094,0.6721611022949219,0.08918380737304688,0.10784149169921875,0.05734369618664028
retina:24:128,retina,short,24,128,0,"(1936, 1957)",0.3281288146972656,0.683807373046875,0.087615966796875,0.10911941528320312,0.04449979030012255
retina:24:128,retina,short,24,128,0,"(400, 496)",0.3703041076660156,0.71478271484375,0.0971527099609375,0.12080001831054688,0.03167331946166669
retina:24:128,retina,short,24,128,0,"(160, 288)",0.3579521179199219,0.7046051025390625,0.09186935424804688,0.11529541015625,0.013791089863049362
retina:24:128,retina,short,24,128,0,"(416, 528)",0.3554573059082031,0.6720008850097656,0.08886337280273438,0.09020614624023438,0.01324081597009417
retina:24:128,retina,short,24,128,0,"(1664, 1760)",0.3621101379394531,0.6805763244628906,0.08675003051757812,0.09164810180664062,0.030109626661400848
retina:24:128,retina,short,24,128,0,"(480, 496)",0.3296623229980469,0.7003822326660156,0.084320068359375,0.12038421630859375,0.04184868954087582
retina:24:128,retina,short,24,128,0,"(784, 896)",0.3561592102050781,0.7099533081054688,0.09705734252929688,0.13056182861328125,0.0333669977788142
retina:24:128,retina,short,24,128,0,"(256, 384)",0.42540740966796875,0.7935676574707031,0.0991668701171875,0.14365005493164062,0.06885946146210004
retina:24:128,retina,short,24,128,0,"(1936, 1952)",0.3551673889160156,0.6616020202636719,0.08073806762695312,0.07596588134765625,0.04584517032654287
retina:24:128,retina,short,24,128,0,"(1152, 1184)",0.3338584899902344,0.7206077575683594,0.0859527587890625,0.12271881103515625,0.03529435099235424
retina:24:128,retina,short,24,128,0,"(880, 992)",0.35980987548828125,0.7128334045410156,0.10256195068359375,0.12189102172851562,0.035301464857097176
retina:24:128,retina,short,24,128,0,"(1312, 1392)",0.37602996826171875,0.702880859375,0.08960342407226562,0.07305526733398438,0.06513463754819368
retina:24:128,retina,short,24,128,0,"(800, 928)",0.36444854736328125,0.8125457763671875,0.101409912109375,0.16384124755859375,0.018576201875852613
retina:24:128,retina,short,24,128,0,"(1824, 1888)",0.3456306457519531,0.7674217224121094,0.09270477294921875,0.1525421142578125,0.02412588798715401
retina:24:128,retina,short,24,128,0,"(1568, 1696)",0.3706245422363281,0.7249908447265625,0.0991363525390625,0.12668609619140625,0.027287150640801408
retina:24:128,retina,short,24,128,0,"(144, 256)",0.3501739501953125,0.6763229370117188,0.09100723266601562,0.08412933349609375,0.03299470486678528
retina:24:128,retina,short,24,128,0,"(496, 528)",0.4927999973297119,3.17395188100636,2.2483199406415224,0.11353611946105957,0.04604865332868282
retina:24:128,retina,short,24,128,0,"(608, 624)",0.3861119747161865,0.7517757415771484,0.09641599655151367,0.08147168159484863,0.03243596798920092
retina:24:128,retina,short,24,128,0,"(1888, 1957)",0.36614370346069336,0.7476480007171631,0.09462392330169678,0.11449599266052246,0.050509648070217884
retina:24:128,retina,short,24,128,0,"(1376, 1408)",0.3488640785217285,0.7274880409240723,0.09657573699951172,0.10150384902954102,0.10130175008745895
retina:24:128,retina,short,24,128,0,"(1520, 1568)",0.3444480895996094,0.689568042755127,0.08764815330505371,0.09360027313232422,0.026088155185609672
retina:24:128,retina,short,24,128,0,"(1904, 1957)",0.3447999954223633,0.6880316734313965,0.09231996536254883,0.08387184143066406,0.04354751616136244
retina:24:128,retina,short,24,128,0,"(800, 896)",0.36377620697021484,0.7071356773376465,0.0961923599243164,0.10239982604980469,0.03322664995233539
retina:24:128,retina,short,24,128,0,"(1696, 1760)",0.35222339630126953,0.6989436149597168,0.0928640365600586,0.08908843994140625,0.046012900231106955
retina:24:128,retina,short,24,128,0,"(1184, 1296)",0.35759973526000977,0.7735357284545898,0.10051155090332031,0.16358375549316406,0.0433626865157352
retina:24:128,retina,short,24,128,0,"(1648, 1760)",0.3485441207885742,0.6901121139526367,0.08908843994140625,0.10579204559326172,0.03151167014986844
retina:24:128,retina,short,24,128,0,"(160, 224)",0.3378877639770508,0.6690244674682617,0.08908748626708984,0.07366466522216797,0.029115050464260127
retina:24:128,retina,short,24,128,0,"(656, 736)",0.35715198516845703,0.6936635971069336,0.10598373413085938,0.09260749816894531,0.03328559773125874
retina:24:128,retina,short,24,128,0,"(272, 288)",0.3492155075073242,0.6973438262939453,0.0859842300415039,0.10742378234863281,0.04709179623181012
retina:24:128,retina,short,24,128,0,"(1808, 1824)",0.3245124816894531,0.7180795669555664,0.09231948852539062,0.1255035400390625,0.019969030864410778
retina:24:128,retina,short,24,128,0,"(400, 480)",0.3629436492919922,0.6907835006713867,0.09843158721923828,0.0925445556640625,0.020267623142107647
retina:24:128,retina,short,24,128,0,"(784, 800)",0.338592529296875,0.6842880249023438,0.08665657043457031,0.09119987487792969,0.03669579713706305
retina:24:128,retina,short,24,128,0,"(1552, 1632)",0.35849571228027344,0.6795845031738281,0.09424018859863281,0.086944580078125,0.022833894553334982
retina:24:128,retina,short,24,128,0,"(384, 416)",0.33052825927734375,0.6650562286376953,0.08505630493164062,0.08636760711669922,0.01010128133019633
retina:24:128,retina,short,24,128,0,"(1376, 1440)",0.3540811538696289,0.7528648376464844,0.1007680892944336,0.13545608520507812,0.0307945003635451
retina:24:128,retina,short,24,128,0,"(480, 512)",0.3357429504394531,0.7483844757080078,0.09062385559082031,0.12703895568847656,0.05921690961343667
retina:24:128,retina,short,24,128,0,"(1120, 1184)",0.35363197326660156,0.6863365173339844,0.09276771545410156,0.08240127563476562,0.028649800264780853
retina:24:128,retina,short,24,128,0,"(1941, 1952)",0.3342399597167969,0.7014083862304688,0.08758354187011719,0.09247970581054688,0.02739999312744274
retina:24:128,retina,short,24,128,0,"(1904, 1925)",0.35091209411621094,0.6835517883300781,0.08835220336914062,0.09804916381835938,0.042267847690912456
retina:24:128,retina,short,24,128,0,"(1248, 1280)",0.35091209411621094,0.6828155517578125,0.08726310729980469,0.07449722290039062,0.04385978626117812
retina:24:128,retina,short,24,128,0,"(1392, 1408)",0.3349437713623047,0.6884803771972656,0.09187126159667969,0.09568023681640625,0.03251226723869023
retina:24:128,retina,short,24,128,0,"(1568, 1648)",0.3480968475341797,0.6662712097167969,0.09500885009765625,0.08460807800292969,0.030397780319989423
retina:24:128,retina,short,24,128,0,"(1824, 1925)",0.36409568786621094,0.6881599426269531,0.09011077880859375,0.102752685546875,0.02938413400307612
retina:24:128,retina,short,24,128,0,"(640, 768)",0.44156837463378906,0.8623371124267578,0.09420967102050781,0.1676158905029297,0.0872846572053711
retina:24:128,retina,short,24,128,0,"(32, 128)",0.3490562438964844,0.7096652984619141,0.09075164794921875,0.10185623168945312,0.04309854299582057
retina:24:128,retina,short,24,128,0,"(1664, 1776)",0.3653755187988281,0.7022075653076172,0.08880043029785156,0.10832023620605469,0.026953041210558706
retina:24:128,retina,short,24,128,0,"(1888, 1952)",0.343902587890625,0.7012157440185547,0.08899307250976562,0.10847854614257812,0.04154502034126396
retina:24:128,retina,short,24,128,0,"(1152, 1248)",0.34569740295410156,0.7212467193603516,0.09382438659667969,0.1324481964111328,0.0668944936288209
retina:24:128,retina,short,24,128,0,"(112, 224)",0.3449592590332031,0.6891517639160156,0.11334419250488281,0.09612846374511719,0.031168071822949887
retina:24:128,retina,short,24,128,0,"(1264, 1312)",0.3457927703857422,0.7026557922363281,0.08092689514160156,0.12384033203125,0.010901631198348152
retina:24:128,retina,short,24,128,0,"(112, 240)",0.34403038024902344,0.6939182281494141,0.100128173828125,0.08252716064453125,0.04035189005760881
retina:24:128,retina,short,24,128,0,"(768, 800)",0.3289928436279297,0.677886962890625,0.08095932006835938,0.08841705322265625,0.05890443507892427
retina:24:128,retina,short,24,128,0,"(640, 672)",0.33052825927734375,0.6871681213378906,0.08809661865234375,0.09571266174316406,0.036864399901951554
retina:24:128,retina,short,24,128,0,"(1248, 1264)",0.35385704040527344,0.6905918121337891,0.08668708801269531,0.09612846374511719,0.04217752003762788
retina:24:128,retina,short,24,128,0,"(1520, 1552)",0.3291206359863281,0.6461124420166016,0.08883285522460938,0.08262443542480469,0.020007950559455263
retina:24:128,retina,short,24,128,0,"(128, 240)",0.3485431671142578,0.7030715942382812,0.09769630432128906,0.07616043090820312,0.025448108496007236
retina:24:128,retina,short,24,128,0,"(1136, 1168)",0.34044837951660156,0.6866893768310547,0.08086395263671875,0.09792137145996094,0.027142236585252857
retina:24:128,retina,short,24,128,0,"(1424, 1440)",0.3215351104736328,0.7087993621826172,0.08691215515136719,0.13897705078125,0.05757520493026204
retina:24:128,retina,short,24,128,0,"(288, 368)",0.3415679931640625,0.6748809814453125,0.09840011596679688,0.08118438720703125,0.025149749641105355
retina:24:128,retina,short,24,128,0,"(160, 240)",0.3402900695800781,0.6947193145751953,0.0959014892578125,0.09801483154296875,0.014670856982165614
retina:24:128,retina,short,24,128,0,"(1008, 1024)",0.3457908630371094,0.6983375549316406,0.0846405029296875,0.110687255859375,0.04105655203926646
retina:24:128,retina,short,24,128,0,"(1024, 1056)",0.3423652648925781,0.6924171447753906,0.09129714965820312,0.09472274780273438,0.061741123969182785
retina:24:128,retina,short,24,128,0,"(608, 736)",0.35984039306640625,0.7302398681640625,0.113311767578125,0.11644744873046875,0.0246098778051573
retina:24:128,retina,short,24,128,0,"(1632, 1664)",0.337310791015625,0.6817626953125,0.07993698120117188,0.09987258911132812,0.035094652938412435
retina:24:128,retina,short,24,128,0,"(1504, 1520)",0.3357429504394531,0.70684814453125,0.0879364013671875,0.11609649658203125,0.049752721749513916
retina:24:128,retina,short,24,128,0,"(768, 880)",0.3523521423339844,0.6782073974609375,0.09830474853515625,0.09174346923828125,0.035463681807536916
retina:24:128,retina,short,24,128,0,"(1312, 1424)",0.37238311767578125,0.6902084350585938,0.08559799194335938,0.11312103271484375,0.025840877261145506
retina:24:128,retina,short,24,128,0,"(608, 672)",0.3343048095703125,0.7635498046875,0.08768081665039062,0.1498870849609375,0.019089805998948956
retina:24:128,retina,short,24,128,0,"(1136, 1248)",0.3694419860839844,0.7504959106445312,0.09673690795898438,0.14352035522460938,0.021723569275408083
retina:24:128,retina,short,24,128,0,"(1904, 1941)",0.3239021301269531,0.8969917297363281,0.08246231079101562,0.31110382080078125,0.007233861547324859
retina:24:128,retina,short,24,128,0,"(512, 608)",0.35231781005859375,0.7810897827148438,0.10131072998046875,0.18585586547851562,0.013613190666295011
retina:24:128,retina,short,24,128,0,"(928, 1056)",0.4138908386230469,0.7712631225585938,0.09465789794921875,0.08176040649414062,0.14007558076767737
retina:24:128,retina,short,24,128,0,"(1440, 1536)",0.352447509765625,0.7018890380859375,0.09036636352539062,0.09833908081054688,0.035910562334537016
retina:24:128,retina,short,24,128,0,"(288, 400)",0.3570556640625,0.675201416015625,0.09318161010742188,0.09328079223632812,0.018856072265347443
retina:24:128,retina,short,24,128,0,"(1760, 1776)",0.3308143615722656,0.6854400634765625,0.07756805419921875,0.10828781127929688,0.05939787199672678
retina:24:128,retina,short,24,128,0,"(1920, 1957)",0.358367919921875,0.9300155639648438,0.08777618408203125,0.3231048583984375,0.08424524958819238
retina:24:128,retina,short,24,128,0,"(1776, 1888)",0.3619194030761719,0.75164794921875,0.10492706298828125,0.1584014892578125,0.018428611112082192
retina:24:128,retina,short,24,128,0,"(864, 896)",0.3302726745605469,0.8746566772460938,0.08256149291992188,0.30844879150390625,0.030297454594724653
retina:24:128,retina,short,24,128,0,"(1776, 1808)",0.5890235900878906,0.9442863464355469,0.09356689453125,0.0694732666015625,0.05980188431739733
retina:24:128,retina,short,24,128,0,"(1648, 1776)",0.41382598876953125,0.7672309875488281,0.10774612426757812,0.06857681274414062,0.07504280882413952
retina:24:128,retina,short,24,128,0,"(1792, 1888)",0.5100481510162354,3.2033280646428466,2.2919999873265624,0.13161611557006836,0.02926510086663722
retina:24:128,retina,short,24,128,0,"(624, 752)",0.39110398292541504,0.7750400304794312,0.10185599327087402,0.09891223907470703,0.01673743006645943
retina:24:128,retina,short,24,128,0,"(880, 896)",0.3449280261993408,0.7048640251159668,0.0830080509185791,0.0833277702331543,0.02867102148757195
retina:24:128,retina,short,24,128,0,"(128, 256)",0.35520029067993164,0.7254400253295898,0.10064029693603516,0.11638402938842773,0.07992634548237376
retina:24:128,retina,short,24,128,0,"(736, 784)",0.33910417556762695,0.6841917037963867,0.08377599716186523,0.09510374069213867,0.014171895039469536
retina:24:128,retina,short,24,128,0,"(1280, 1296)",0.36047983169555664,0.6840958595275879,0.08649587631225586,0.0961918830871582,0.028528556192263927
retina:24:128,retina,short,24,128,0,"(1056, 1152)",0.3639678955078125,0.7117443084716797,0.10137557983398438,0.0810556411743164,0.032681441907138245
retina:24:128,retina,short,24,128,0,"(1312, 1408)",0.3570556640625,0.6717433929443359,0.08806371688842773,0.08540821075439453,0.015185509686992267
retina:24:128,retina,short,24,128,0,"(480, 544)",0.3319673538208008,0.6731834411621094,0.08681583404541016,0.10195159912109375,0.030413109265594943
retina:24:128,retina,short,24,128,0,"(112, 160)",0.33583927154541016,0.6879682540893555,0.08390378952026367,0.07628822326660156,0.020554671712982555
retina:24:128,retina,short,24,128,0,"(384, 480)",0.364959716796875,0.6850242614746094,0.09193611145019531,0.10518360137939453,0.021655269118461773
retina:24:128,retina,short,24,128,0,"(1408, 1536)",0.3574399948120117,0.7563514709472656,0.0948801040649414,0.1583995819091797,0.028913311543503923
retina:24:128,retina,short,24,128,0,"(640, 752)",0.36214447021484375,0.6882877349853516,0.09046459197998047,0.0981760025024414,0.024007171872732366
retina:24:128,retina,short,24,128,0,"(544, 672)",0.36012840270996094,0.6804800033569336,0.0892477035522461,0.11126327514648438,0.029488003332701008
retina:24:128,retina,short,24,128,0,"(1168, 1248)",0.34080028533935547,0.6604804992675781,0.08492755889892578,0.07484817504882812,0.00765488708268076
retina:24:128,retina,short,24,128,0,"(1888, 1904)",0.33481597900390625,0.6696319580078125,0.0843515396118164,0.10121631622314453,0.02578114770610849
retina:24:128,retina,short,24,128,0,"(96, 144)",0.3369913101196289,0.6751680374145508,0.08755207061767578,0.09743976593017578,0.0585411429269374
retina:24:128,retina,short,24,128,0,"(1760, 1824)",0.35484790802001953,0.7171525955200195,0.10656070709228516,0.10009574890136719,0.03425901784025622
retina:24:128,retina,short,24,128,0,"(272, 352)",0.34236812591552734,0.6867198944091797,0.0938558578491211,0.10460853576660156,0.02844930997695651
retina:24:128,retina,short,24,128,0,"(1536, 1648)",0.35884666442871094,0.6933107376098633,0.09036827087402344,0.10067176818847656,0.01982724283943881
retina:24:128,retina,short,24,128,0,"(1808, 1904)",0.3485755920410156,0.66864013671875,0.08633613586425781,0.09580802917480469,0.029438589210780308
retina:24:128,retina,short,24,128,0,"(0, 32)",0.3507194519042969,0.7006397247314453,0.09292793273925781,0.09798431396484375,0.05787944517287805
retina:24:128,retina,short,24,128,0,"(1008, 1040)",0.34073638916015625,0.7005119323730469,0.09081649780273438,0.08998298645019531,0.05499828138158466
retina:24:128,retina,short,24,128,0,"(368, 496)",0.3724803924560547,0.7138881683349609,0.0978240966796875,0.11491203308105469,0.021684669639940573
retina:24:128,retina,short,24,128,0,"(1760, 1792)",0.3357124328613281,0.6755847930908203,0.08665657043457031,0.11126327514648438,0.042950394851543144
retina:24:128,retina,short,24,128,0,"(240, 256)",0.3504314422607422,0.6800632476806641,0.08524894714355469,0.09430313110351562,0.02897682273503816
retina:24:128,retina,short,24,128,0,"(288, 416)",0.35948753356933594,0.7152328491210938,0.09993553161621094,0.11417579650878906,0.01970118812624449
retina:24:128,retina,short,24,128,0,"(96, 128)",0.4404792785644531,0.7931842803955078,0.08262443542480469,0.11587333679199219,0.1362128281433817
retina:24:128,retina,short,24,128,0,"(1808, 1936)",0.3754234313964844,0.7596168518066406,0.10511970520019531,0.11737632751464844,0.03423386741995187
retina:24:128,retina,short,24,128,0,"(736, 864)",0.38060951232910156,0.6824970245361328,0.08979225158691406,0.07011222839355469,0.022101822612720833
retina:24:128,retina,short,24,128,0,"(1536, 1568)",0.33814239501953125,0.6844806671142578,0.08534431457519531,0.08473587036132812,0.027965677108487404
retina:24:128,retina,short,24,128,0,"(912, 992)",0.3416004180908203,0.6980476379394531,0.09635162353515625,0.10710334777832031,0.07468323145406663
retina:24:128,retina,short,24,128,0,"(0, 16)",0.34736061096191406,0.6896648406982422,0.08518409729003906,0.08640098571777344,0.038660644782780675
retina:24:128,retina,short,24,128,0,"(224, 240)",0.3449287414550781,0.6966075897216797,0.08633613586425781,0.11212921142578125,0.04016503205586676
retina:24:128,retina,short,24,128,0,"(528, 640)",0.35491180419921875,0.7461109161376953,0.09974288940429688,0.1501750946044922,0.017370506310378828
retina:24:128,retina,short,24,128,0,"(1184, 1312)",0.35456085205078125,0.7099514007568359,0.12518310546875,0.12166404724121094,0.02141396518718259
retina:24:128,retina,short,24,128,0,"(96, 160)",0.3465595245361328,0.6929931640625,0.0892486572265625,0.1024322509765625,0.013052526328696244
retina:24:128,retina,short,24,128,0,"(1040, 1120)",0.3412799835205078,0.6895999908447266,0.09129524230957031,0.09587287902832031,0.010142935554087516
retina:24:128,retina,short,24,128,0,"(416, 480)",0.3422088623046875,0.7047042846679688,0.09228706359863281,0.1265277862548828,0.011847847872144476
retina:24:128,retina,short,24,128,0,"(1888, 1941)",0.33376121520996094,0.6940803527832031,0.08838272094726562,0.1333751678466797,0.04367147095058147
retina:24:128,retina,short,24,128,0,"(1632, 1680)",0.3395195007324219,0.7078723907470703,0.09110450744628906,0.11584091186523438,0.04460581785544127
retina:24:128,retina,short,24,128,0,"(32, 144)",0.3488960266113281,0.6760654449462891,0.09744071960449219,0.07923126220703125,0.022604787532781282
