rank,case_id,condition,wall_ms,dispatch_ms,expert_ms,combine_ms,iterations
1,B_steady_83,steady,0.8458240032196045,0.17116799438372254,0.47488000988960266,0.07315200567245483,2
1,B_after_S_84,similar,0.8404960036277771,0.18166399840265512,0.46537601947784424,0.07803201675415039,2
1,B_steady_85,steady,0.8523200154304504,0.1776799992658198,0.4497919827699661,0.09540799260139465,2
1,B_after_D_86,disjoint,0.8728479743003845,0.18220800114795566,0.4498720020055771,0.10870400071144104,2
1,B_after_S_87,similar,0.8708640038967133,0.17201599618420005,0.4684160202741623,0.10648000240325928,2
1,B_steady_88,steady,0.8731839954853058,0.18393600126728415,0.4798240065574646,0.08089599013328552,2
1,B_steady_89,steady,0.9051679968833923,0.231455996632576,0.45524801313877106,0.09849599003791809,2
1,B_after_A_90,alternating,0.865664005279541,0.1813759938813746,0.45694398880004883,0.09868797659873962,2
1,B_after_D_91,disjoint,0.873520016670227,0.19001599634066224,0.4614400118589401,0.09231999516487122,2
1,B_after_S_92,similar,0.9075199961662292,0.181167998816818,0.4890719950199127,0.0798560082912445,2
1,B_after_D_93,disjoint,0.8720960021018982,0.18377600656822324,0.4503679722547531,0.10654398798942566,2
1,B_after_A_94,alternating,0.8658879995346069,0.20009600510820746,0.4506880044937134,0.09451201558113098,2
1,B_steady_95,steady,0.85030397772789,0.17115199845284224,0.47147201001644135,0.07396799325942993,2
1,B_after_D_96,disjoint,0.8663359880447388,0.20223999675363302,0.4641760140657425,0.0788000226020813,2
1,B_after_D_97,disjoint,0.8578560054302216,0.17907200381159782,0.47009599208831787,0.08072000741958618,2
1,B_steady_98,steady,0.8857600092887878,0.18287999695166945,0.460223987698555,0.10667198896408081,2
1,B_after_S_99,similar,0.8583519756793976,0.1843679966405034,0.47779200971126556,0.07678401470184326,2
1,B_after_S_100,similar,0.8662880063056946,0.18632000219076872,0.45846399664878845,0.09536001086235046,2
1,B_after_D_101,disjoint,0.8763040006160736,0.19656000286340714,0.46641598641872406,0.09155198931694031,2
1,B_after_A_102,alternating,0.8985280096530914,0.23198400856927037,0.47302399575710297,0.07153600454330444,2
1,B_after_S_103,similar,0.8473280072212219,0.17035199468955398,0.4724000096321106,0.08484795689582825,2
1,B_after_D_104,disjoint,0.889055997133255,0.17174399876967072,0.46055999398231506,0.13740798830986023,2
1,B_after_S_105,similar,0.859279990196228,0.18492800509557128,0.4567839801311493,0.08939197659492493,2
1,B_after_S_106,similar,0.8620799779891968,0.17919999500736594,0.4730079919099808,0.08001601696014404,2
1,B_after_S_107,similar,0.8493760228157043,0.18995200470089912,0.4650239944458008,0.07519999146461487,2
1,B_after_D_108,disjoint,0.8712960183620453,0.17024000035598874,0.4662560224533081,0.10159999132156372,2
1,B_after_A_109,alternating,1.3750080168247223,0.18769600056111813,0.787791982293129,0.20702394843101501,2
1,B_after_D_110,disjoint,1.062831997871399,0.23100800160318613,0.5108480155467987,0.1403999924659729,2
1,B_after_A_111,alternating,0.8354719877243042,0.1767360013909638,0.46751999855041504,0.07236799597740173,2
1,B_steady_112,steady,0.9003359973430634,0.23203199449926615,0.4500799924135208,0.0949920117855072,2
1,B_steady_113,steady,0.8563359975814819,0.17393599729985,0.4652800112962723,0.08995199203491211,2
1,B_steady_114,steady,0.8857759833335876,0.19801599998027086,0.4723840057849884,0.08291196823120117,2
1,B_steady_115,steady,0.8632320165634155,0.19308799551799893,0.4718240052461624,0.06887999176979065,2
1,B_after_A_116,alternating,0.8575679957866669,0.17270400002598763,0.46913596987724304,0.08480000495910645,2
1,B_after_S_117,similar,0.88468798995018,0.202848001383245,0.4753120243549347,0.07008001208305359,2
1,B_after_A_118,alternating,0.8610399961471558,0.19532800000160933,0.4610559940338135,0.08671998977661133,2
1,B_after_D_119,disjoint,0.9207839965820312,0.22606399841606617,0.45446400344371796,0.08884799480438232,2
2,B_after_A_0,alternating,2.1919199228286743,0.24595200130715966,1.0578080713748932,0.10265606641769409,2
2,B_after_A_1,alternating,2.126944065093994,0.19300799630582333,0.9802239835262299,0.1374719738960266,2
2,B_after_S_2,similar,2.0993438959121704,0.22254399443045259,0.943231999874115,0.18009603023529053,2
2,B_steady_3,steady,2.0898079872131348,0.2164639998227358,0.8792159855365753,0.17500793933868408,2
