plan,task,n,mini,target,threshold,repeat,barrier,schedule_barrier,policy,block_schedule,fixed,model_seconds,elapsed_seconds,nfe,generated_tokens,correct,total,accuracy,passing_ids,evidence,result_dir
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_16_32_16_16,"[16,16,16,16,32,16,16]",False,14.159200429916382,14.160915613174438,173,1907,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_16_32_32,"[16,16,16,16,32,32]",False,13.229192972183228,13.230410814285278,148,1897,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_16_64,"[16,16,16,16,64]",False,14.531906604766846,14.533108711242676,178,1836,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_32_16_16_16,"[16,16,16,32,16,16,16]",False,16.409529447555542,16.410754919052124,205,1874,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_32_16_32,"[16,16,16,32,16,32]",False,16.793372631072998,16.794729232788086,203,1819,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_32_32_16,"[16,16,16,32,32,16]",False,15.545271635055542,15.546470880508423,187,1892,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_16_64_16,"[16,16,16,64,16]",False,12.66823697090149,12.669795513153076,158,1875,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_32_16_16_16_16,"[16,16,32,16,16,16,16]",False,21.319291353225708,21.320973873138428,243,1919,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_32_16_16_32,"[16,16,32,16,16,32]",False,20.790980100631714,20.79253339767456,211,1838,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
exhaustive_128,humaneval,8,8,384,0.9,9,,False,16_16_32_16_32_16,"[16,16,32,16,32,16]",False,19.60218620300293,19.60344099998474,211,1837,3,8,0.375,"[2,4,7]",clean actual trajectory; no independent-block summation,poc_ep_dynamic_block/results/schedules/schedule_exhaustive_128_humaneval_n8_m8_L384_t0.9_r9
