dataset,layer,phase,waves,clean_request_median_ms,prepare_attn_sum_ms,attention_sum_ms,prepare_mlp_sum_ms,mlp_sum_ms,postprocess_sum_ms,router_sum_ms,dispatch_sum_ms,expert_sum_ms,combine_sum_ms,shared_sum_ms,gather_sum_ms,whole_layer_sum_ms,non_moe_layer_proxy_sum_ms,routed_moe_sum_ms,whole_moe_sum_ms,whole_layer_request_e2e_upper_percent,routed_moe_request_e2e_upper_percent,whole_moe_request_e2e_upper_percent,non_moe_normalized_optimistic_e2e_percent,whole_layer_normalized_optimistic_e2e_percent
gsm8k,8,middle,27,6074.886083602905,4.9428799748420715,17.971488177776337,14.6735360622406,335.697793006897,0.3939839983358979,4.579616025090218,10.507232040166855,28.694495916366577,4.742687992751598,0.9589440003037453,1.3713920004665852,373.6796812200919,37.98188821319491,48.52403197437525,50.85436797514558,6.151221209377299,0.7987644756886786,0.8371246353476438,0.4891295785568139,1.3262542139044577
gsm8k,8,late,36,6074.886083602905,6.713760018348694,28.42303991317749,15.418463975191116,183.33478379249573,0.50063999556005,6.495328053832054,12.15702411532402,28.480416029691696,5.890272006392479,2.9886080008000135,2.3753600008785725,234.39068769477308,51.05590390227735,53.02304020524025,58.387008206918836,3.8583552756228836,0.87282361307742,0.9611210383765839,0.6574963471637649,1.618617385540349
gsm8k,9,early,2,6074.886083602905,0.36271999776363373,3.0278079509735107,1.6704319715499878,26.754176139831543,0.026719999499619007,0.3638400137424469,0.881632000207901,2.044095993041992,0.30956800282001495,0.07171200215816498,0.10784000158309937,31.841856059618294,5.087679919786751,3.599136009812355,3.7786880135536194,0.5241556075522895,0.059246148162794394,0.062201792125006365,0.0655189842334574,0.12772077635846377
gsm8k,9,middle,27,6074.886083602905,5.2088640332221985,18.723296105861664,23.827040255069733,330.6426887512207,0.3824640028178692,4.889407992362976,11.345311999320984,27.97024005651474,4.599744014441967,0.9642880000174046,1.47545600309968,378.78435314819217,48.141664396971464,48.80470406264067,51.24444806575775,6.235250306513435,0.8033846790044741,0.8435458272061226,0.6199668611876389,1.4635126883937615
gsm8k,9,late,36,6074.886083602905,6.557215988636017,30.159520208835602,13.51721602678299,185.93596816062927,0.518176001496613,6.3129279762506485,12.446016013622284,28.026463896036148,5.681056044995785,3.455423990264535,3.2342079896479845,236.6880963863805,50.75212822575122,52.466463930904865,59.156095910817385,3.8961734117984492,0.8636616919043189,0.9737811556744941,0.6535843334218199,1.6273654890963138
gsm8k,10,early,2,6074.886083602905,0.3761279881000519,3.3167359828948975,1.1635199785232544,26.95151996612549,0.026079999282956123,0.3479039967060089,0.8513599932193756,2.091647982597351,0.3920000046491623,0.07228800281882286,0.10553599894046783,31.833983914926648,4.88246394880116,3.682911977171898,3.8607359789311886,0.5240260224936841,0.06062520229165564,0.06355240124340662,0.06287621932303783,0.12642862056644444
gsm8k,10,middle,27,6074.886083602905,5.017887994647026,17.843231976032257,16.66012793779373,328.34729766845703,0.39203199930489063,4.613343998789787,10.674399971961975,28.475168108940125,3.8799360170960426,0.9616959951817989,1.3789439871907234,368.26057757623494,39.913279907777905,47.64284809678793,49.98348807916045,6.062016184471829,0.7842591192842882,0.8227888949897172,0.5140019809054502,1.3367908758951674
gsm8k,10,late,36,6074.886083602905,6.760895952582359,29.1621435880661,16.4911999553442,184.76751971244812,0.491584001109004,6.346848011016846,13.374495953321457,29.315103888511658,5.0332479774951935,3.0782400369644165,2.652735985815525,237.67334320954978,52.905823497101665,54.069695830345154,59.800671853125095,3.9123917706221416,0.8900528353327968,0.9843916582162212,0.6813195543382324,1.6657112125544535
gsm8k,11,early,2,6074.886083602905,0.3824319988489151,3.5947200059890747,1.1723520159721375,26.687199592590332,0.026208000257611275,0.3423040062189102,0.8278400003910065,2.053088068962097,0.6136640012264252,0.07283200323581696,0.1098880022764206,31.86291161365807,5.1757120210677385,3.836896076798439,4.019616082310677,0.5245022075337543,0.06315996751206313,0.06616776062945882,0.06665265890379886,0.13282041953325768
gsm8k,11,middle,27,6074.886083602905,4.957696035504341,17.883263885974884,14.8889279961586,328.0527057647705,0.3538239998742938,4.634944036602974,10.418239951133728,28.078560173511505,8.653279945254326,0.9614400118589401,1.3759679980576038,366.1364176822826,38.08371191751212,51.78502410650253,54.12243211641908,6.027049933834047,0.852444365109638,0.890920938624746,0.4904408610633657,1.3813617996881118
