accepted_set_change_fraction,aligned_rows,baseline_live_ratio,baseline_wave,benchmark_correct,benchmark_delta_vs_baseline,benchmark_total,confidence_logit_margin_abs_change_mean,elapsed_seconds_observer,final_sequence_exact,final_sequence_total,layers,live_aligned_rows,live_top1_flip_fraction,mode,nfe,per_sample_score_flips,phase,policy,policy_live_ratio,policy_wave,sampled_js_mean,sampled_kl_mean,sampled_logits_rows,task,top1_flip_fraction,dataset,direct_e2e_optimistic_percent,post_epoch_live_weighted_percent,current_step_exact,benchmark_vector_safe,final_trajectory_exact
0.2942643391521197,1024.0,0.783203125,29.0,5,-1,32,2.1521197007481296,7.180108308792114,5,32,"16,17,18,19,20,21,22,23",802.0,0.7219451371571073,layer_bypass,98,3,early,layer_bypass_middle_high_early,0.783203125,29.0,,,16.0,humaneval,0.6494140625,humaneval,0.4028418389281031,0.31550698712923697,False,False,False
0.0779220779220779,576.0,0.1336805555555555,2.0,7,1,32,0.9829545454545454,7.806523323059082,11,32,"16,17,18,19,20,21,22,23",77.0,0.6623376623376623,layer_bypass,108,1,late,layer_bypass_middle_high_late,0.1336805555555555,2.0,,,16.0,humaneval,0.3784722222222222,humaneval,6.593553450073976,1.1332669992314648,False,False,False
0.120754716981132,576.0,0.4600694444444444,0.0,2,-4,32,0.7891509433962264,8.460381269454956,0,32,"16,17,18,19,20,21,22,23",265.0,0.9132075471698112,layer_bypass,115,4,middle,layer_bypass_middle_high_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.6145833333333334,humaneval,16.918495111997004,7.765324904920499,False,False,False
0.3192019950124688,1024.0,0.783203125,29.0,3,-3,32,2.301044264339152,6.345033884048462,0,32,"8,9,10,11,12,13,14,15",802.0,0.8316708229426434,layer_bypass,86,3,early,layer_bypass_middle_low_early,0.783203125,29.0,,,16.0,humaneval,0.78515625,humaneval,0.7041739518554593,0.5515112396367953,False,False,False
0.2077922077922078,576.0,0.1336805555555555,2.0,6,0,32,1.0535714285714286,10.37304139137268,6,32,"8,9,10,11,12,13,14,15",77.0,0.922077922077922,layer_bypass,143,2,late,layer_bypass_middle_low_late,0.1336805555555555,2.0,,,16.0,humaneval,0.6701388888888888,humaneval,6.760017362775118,1.1618779842269733,False,False,False
0.1056603773584905,576.0,0.4600694444444444,0.0,0,-6,32,0.7405660377358491,12.1595299243927,0,32,"8,9,10,11,12,13,14,15",265.0,0.9735849056603774,layer_bypass,167,6,middle,layer_bypass_middle_low_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.7447916666666666,humaneval,16.611525852871633,7.624430811376628,False,False,False
0.2830423940149626,1024.0,0.783203125,29.0,4,-2,32,2.088996259351621,7.769116640090942,0,32,"0,1,2,3,4,5,6,7",802.0,0.7344139650872819,layer_bypass,107,2,early,layer_bypass_shallow_early,0.783203125,29.0,,,16.0,humaneval,0.732421875,humaneval,0.30431946083934946,0.23834395272769365,False,False,False
0.1818181818181818,576.0,0.1336805555555555,2.0,1,-5,32,1.0535714285714286,7.185459852218628,5,32,"0,1,2,3,4,5,6,7",77.0,0.948051948051948,layer_bypass,99,5,late,layer_bypass_shallow_late,0.1336805555555555,2.0,,,16.0,humaneval,0.7638888888888888,humaneval,9.2190101070901,1.5845173621561108,False,False,False
0.1056603773584905,576.0,0.4600694444444444,0.0,0,-6,32,0.7202830188679246,8.347511768341064,0,32,"0,1,2,3,4,5,6,7",265.0,0.939622641509434,layer_bypass,113,6,middle,layer_bypass_shallow_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.7638888888888888,humaneval,18.23212378711369,8.36825994135101,False,False,False
0.2344139650872818,1024.0,0.783203125,29.0,4,-2,32,1.915211970074813,6.664583444595337,6,32,"24,25,26,27,28,29,30,31",802.0,0.6097256857855362,routed_bypass,93,2,early,routed_bypass_deep_early,0.783203125,29.0,,,16.0,humaneval,0.5263671875,humaneval,0.2118463017172209,0.16591868552462027,False,False,False
0.1038961038961039,576.0,0.1336805555555555,2.0,5,-1,32,1.1136363636363635,6.819616079330444,15,32,"24,25,26,27,28,29,30,31",77.0,0.5844155844155844,routed_bypass,93,1,late,routed_bypass_deep_late,0.1336805555555555,2.0,,,16.0,humaneval,0.3333333333333333,humaneval,3.8509188252950435,0.6618766730975857,False,False,False
0.120754716981132,576.0,0.4600694444444444,0.0,0,-6,32,1.0610849056603773,7.972177267074585,0,32,"24,25,26,27,28,29,30,31",265.0,0.7433962264150943,routed_bypass,110,6,middle,routed_bypass_deep_middle,0.4600694444444444,0.0,,,16.0,humaneval,0.4479166666666667,humaneval,10.244999104802144,4.7022945109931715,False,False,False
0.0897755610972568,1024.0,0.783203125,29.0,6,0,32,1.0229894014962593,6.540371417999268,14,32,"16,17,18,19,20,21,22,23",802.0,0.4551122194513716,routed_bypass,90,0,early,routed_bypass_middle_high_early,0.783203125,29.0,,,16.0,humaneval,0.384765625,humaneval,0.2067657488259791,0.1619395806234719,False,True,False
0.0909090909090909,576.0,0.1336805555555555,2.0,6,0,32,1.0511363636363635,8.172894477844238,12,32,"16,17,18,19,20,21,22,23",77.0,0.6233766233766234,routed_bypass,112,0,late,routed_bypass_middle_high_late,0.1336805555555555,2.0,,,16.0,humaneval,0.2395833333333333,humaneval,3.7960568354294644,0.6524472685894391,False,True,False
