sample_id,category,edge,layer,policy,target_k,replicate,importance_slack,tokens,vision_tokens,assignments_dropped,vision_assignment_reduction,dropped_router_mass,rank0_before,rank1_before,rank2_before,rank3_before,rank0_after,rank1_after,rank2_after,rank3_after,max_rank_before,max_rank_after,max_rank_reduction,mean_rank_reduction,rank_cv_before,rank_cv_after,combined_rel_l2,vision_combined_rel_l2,combined_cosine,vision_token_cos_p01,vision_token_rel_p50,vision_token_rel_p99
camera_e448,natural,448,44,tail_aware,4,0,0.0,221,196,784,0.5,0.43459489941596985,436,434,507,391,243,228,274,239,507,274,0.45956607495069035,0.4434389140271493,0.09414320484870219,0.0694039474754629,0.3704279363155365,0.410230427980423,0.9289706349372864,0.6436789631843567,0.555016040802002,0.7667003870010376
camera_e448,natural,448,44,tail_aware,4,0,0.01,221,196,784,0.5,0.43644168972969055,436,434,507,391,210,252,275,247,507,275,0.45759368836291914,0.4434389140271493,0.09414320484870219,0.09476864412093307,0.3764666020870209,0.41691792011260986,0.926551103591919,0.6450279951095581,0.5627795457839966,0.7662370800971985
camera_e448,natural,448,44,tail_aware,4,0,0.02,221,196,784,0.5,0.4407620429992676,436,434,507,391,275,254,230,225,507,275,0.45759368836291914,0.4434389140271493,0.09414320484870219,0.0813516101471118,0.38270890712738037,0.4238309860229492,0.923984706401825,0.6481213569641113,0.5631440877914429,0.7621832489967346
camera_e448,natural,448,44,semantic,2,0,0.0,221,196,1176,0.75,0.683052122592926,436,434,507,391,134,127,187,144,507,187,0.631163708086785,0.6651583710407241,0.09414320484870219,0.15752085441722657,0.513075053691864,0.568204939365387,0.8585547804832458,0.42269980907440186,0.7498621940612793,0.9089095592498779
camera_e448,natural,448,44,random,2,0,0.0,221,196,1176,0.75,0.7551140189170837,436,434,507,391,140,129,207,116,507,207,0.591715976331361,0.6651583710407241,0.09414320484870219,0.23720932002083728,0.8059753775596619,0.8925774097442627,0.5923038125038147,0.14881251752376556,0.8745502233505249,0.9891384840011597
camera_e448,natural,448,44,random,2,1,0.0,221,196,1176,0.75,0.7526589035987854,436,434,507,391,159,123,185,125,507,185,0.6351084812623274,0.6651583710407241,0.09414320484870219,0.17371567746192487,0.7754279971122742,0.858747661113739,0.6318668127059937,0.12775009870529175,0.8681390285491943,0.9920651316642761
camera_e448,natural,448,44,random,2,2,0.0,221,196,1176,0.75,0.7498271465301514,436,434,507,391,146,134,190,122,507,190,0.6252465483234714,0.6651583710407241,0.09414320484870219,0.17358422403601526,0.7934169173240662,0.8786695599555969,0.6091130971908569,0.12097667157649994,0.8589287996292114,0.9927372932434082
camera_e448,natural,448,44,tail_aware,2,0,0.0,221,196,1176,0.75,0.683052122592926,436,434,507,391,145,131,175,141,507,175,0.6548323471400395,0.6651583710407241,0.09414320484870219,0.11081905045173464,0.5111174583435059,0.5660370588302612,0.8597221970558167,0.41735491156578064,0.7478129863739014,0.9089289903640747
camera_e448,natural,448,44,tail_aware,2,0,0.01,221,196,1176,0.75,0.6841995120048523,436,434,507,391,146,159,154,133,507,159,0.6863905325443787,0.6651583710407241,0.09414320484870219,0.06637460373104223,0.5125525593757629,0.5676263570785522,0.8588658571243286,0.417270302772522,0.7506681680679321,0.9089879393577576
camera_e448,natural,448,44,tail_aware,2,0,0.02,221,196,1176,0.75,0.6865357160568237,436,434,507,391,143,168,144,137,507,168,0.6686390532544378,0.6651583710407241,0.09414320484870219,0.08008965939952498,0.5219591856002808,0.5780436992645264,0.8531823754310608,0.417270302772522,0.7572690844535828,0.9089879393577576
camera_e448,natural,448,44,semantic,1,0,0.0,221,196,1372,0.875,0.8259630799293518,436,434,507,391,89,90,125,92,507,125,0.7534516765285996,0.7760180995475113,0.09414320484870219,0.1520193630635597,0.638081431388855,0.706643283367157,0.7702444791793823,0.27034151554107666,0.8708095550537109,0.9628351330757141
camera_e448,natural,448,44,random,1,0,0.0,221,196,1372,0.875,0.8735336065292358,436,434,507,391,105,94,118,79,507,118,0.7672583826429981,0.7760180995475113,0.09414320484870219,0.14480071905890354,0.8502898812294006,0.9416534900665283,0.5264788866043091,0.055151402950286865,0.9484878182411194,0.9986328482627869
camera_e448,natural,448,44,random,1,1,0.0,221,196,1372,0.875,0.8760161399841309,436,434,507,391,101,92,124,79,507,124,0.7554240631163708,0.7760180995475113,0.09414320484870219,0.16582277938769702,0.8537071943283081,0.945438027381897,0.5208954215049744,0.076561339199543,0.946419358253479,0.9983106255531311
camera_e448,natural,448,44,random,1,2,0.0,221,196,1372,0.875,0.8758023977279663,436,434,507,391,98,93,124,81,507,124,0.7554240631163708,0.7760180995475113,0.09414320484870219,0.15858907543543013,0.8572397232055664,0.9493501782417297,0.5151847004890442,0.06325129419565201,0.9451579451560974,0.9996856451034546
camera_e448,natural,448,44,tail_aware,1,0,0.0,221,196,1372,0.875,0.8259630799293518,436,434,507,391,92,96,119,89,507,119,0.7652859960552268,0.7760180995475113,0.09414320484870219,0.11930314960623956,0.6382565498352051,0.7068372368812561,0.7700936794281006,0.2788028120994568,0.8708095550537109,0.9615656137466431
camera_e448,natural,448,44,tail_aware,1,0,0.01,221,196,1372,0.875,0.8264387249946594,436,434,507,391,96,85,116,99,507,116,0.7712031558185404,0.7760180995475113,0.09414320484870219,0.11225308470147914,0.6375585198402405,0.7060642838478088,0.7706772685050964,0.26326054334640503,0.8676517605781555,0.9655494689941406
camera_e448,natural,448,44,tail_aware,1,0,0.02,221,196,1372,0.875,0.8274350166320801,436,434,507,391,99,89,109,99,507,109,0.7850098619329389,0.7760180995475113,0.09414320484870219,0.07142492739258056,0.6368615627288818,0.7052924036979675,0.77125084400177,0.26326054334640503,0.8699262142181396,0.9655494689941406
chelsea_e672,natural,672,4,semantic,8,0,0.0,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,random,8,0,0.0,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,random,8,1,0.0,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,random,8,2,0.0,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,tail_aware,8,0,0.0,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,tail_aware,8,0,0.01,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,tail_aware,8,0,0.02,466,441,0,0.0,0.0,853,802,875,1198,853,802,875,1198,1198,1198,0.0,0.0,0.16721165814943484,0.16721165814943484,0.0,0.0,1.0000001192092896,0.9999996423721313,0.0,0.0
chelsea_e672,natural,672,4,semantic,6,0,0.0,466,441,882,0.25,0.21521079540252686,853,802,875,1198,616,562,678,990,1198,990,0.1736227045075125,0.23658798283261806,0.16721165814943484,0.23323687144730063,0.3831787407398224,0.39135172963142395,0.9238077998161316,0.8531550765037537,0.41013073921203613,0.5216627717018127
chelsea_e672,natural,672,4,random,6,0,0.0,466,441,882,0.25,0.2508465051651001,853,802,875,1198,660,622,646,918,1198,918,0.23372287145242066,0.23658798283261806,0.16721165814943484,0.1686504449102371,0.48453205823898315,0.49486681818962097,0.87498539686203,0.6004766821861267,0.47251662611961365,0.80370032787323
chelsea_e672,natural,672,4,random,6,1,0.0,466,441,882,0.25,0.25001171231269836,853,802,875,1198,630,607,683,926,1198,926,0.22704507512520866,0.23658798283261806,0.16721165814943484,0.178314824278021,0.47308865189552307,0.48317933082580566,0.8812229037284851,0.64752596616745,0.48021256923675537,0.761950671672821
chelsea_e672,natural,672,4,random,6,2,0.0,466,441,882,0.25,0.2525427043437958,853,802,875,1198,627,639,655,925,1198,925,0.22787979966611016,0.23658798283261806,0.16721165814943484,0.17380725074902081,0.4845481812953949,0.49488329887390137,0.8749837279319763,0.5834364295005798,0.48104292154312134,0.8129047751426697
chelsea_e672,natural,672,4,tail_aware,6,0,0.0,466,441,882,0.25,0.21521079540252686,853,802,875,1198,675,636,663,872,1198,872,0.27212020033388984,0.23658798283261806,0.16721165814943484,0.13174279522109342,0.38044825196266174,0.388562947511673,0.924932062625885,0.8544900417327881,0.4089992344379425,0.5196447968482971
chelsea_e672,natural,672,4,tail_aware,6,0,0.01,466,441,882,0.25,0.21827663481235504,853,802,875,1198,654,713,775,704,1198,775,0.3530884808013356,0.23658798283261806,0.16721165814943484,0.06043978479056787,0.38373318314552307,0.3919179439544678,0.9235571622848511,0.8532673716545105,0.4089992344379425,0.5216195583343506
chelsea_e672,natural,672,4,tail_aware,6,0,0.02,466,441,882,0.25,0.22161906957626343,853,802,875,1198,509,794,738,805,1198,805,0.3280467445742905,0.23658798283261806,0.16721165814943484,0.16815484868326036,0.3906073570251465,0.39893874526023865,0.9206759929656982,0.8488966226577759,0.4180844724178314,0.5285738110542297
chelsea_e672,natural,672,4,semantic,4,0,0.0,466,441,1764,0.5,0.44378507137298584,853,802,875,1198,461,395,460,648,1198,648,0.45909849749582643,0.473175965665236,0.16721165814943484,0.19247782795354781,0.5663360953330994,0.5784156918525696,0.8245828151702881,0.6938666105270386,0.611008882522583,0.7204621434211731
chelsea_e672,natural,672,4,random,4,0,0.0,466,441,1764,0.5,0.5001174211502075,853,802,875,1198,441,435,455,633,1198,633,0.4716193656093489,0.473175965665236,0.16721165814943484,0.16762589281916296,0.6772881746292114,0.6917343139648438,0.7363317012786865,0.44048312306404114,0.6944169402122498,0.8982663750648499
chelsea_e672,natural,672,4,random,4,1,0.0,466,441,1764,0.5,0.5021188855171204,853,802,875,1198,447,424,481,612,1198,612,0.4891485809682805,0.473175965665236,0.16721165814943484,0.1481521328471878,0.6791767477989197,0.6936631202697754,0.7346271872520447,0.4433704912662506,0.6960232257843018,0.8992079496383667
chelsea_e672,natural,672,4,random,4,2,0.0,466,441,1764,0.5,0.500417947769165,853,802,875,1198,459,421,460,624,1198,624,0.4791318864774624,0.473175965665236,0.16721165814943484,0.15963438343055092,0.6850751638412476,0.6996873021125793,0.72917240858078,0.4311092495918274,0.6899146437644958,0.9028040170669556
chelsea_e672,natural,672,4,tail_aware,4,0,0.0,466,441,1764,0.5,0.44378507137298584,853,802,875,1198,491,432,464,577,1198,577,0.518363939899833,0.473175965665236,0.16721165814943484,0.10970585218177048,0.5653613209724426,0.5774201154708862,0.825256884098053,0.6964908242225647,0.6108856797218323,0.7181679010391235
chelsea_e672,natural,672,4,tail_aware,4,0,0.01,466,441,1764,0.5,0.44580355286598206,853,802,875,1198,504,483,484,493,1198,504,0.5792988313856428,0.473175965665236,0.16721165814943484,0.01722152191984497,0.5666797161102295,0.5787666440010071,0.824357807636261,0.7033829689025879,0.6137993335723877,0.7108248472213745
chelsea_e672,natural,672,4,tail_aware,4,0,0.02,466,441,1764,0.5,0.45012930035591125,853,802,875,1198,497,542,413,512,1198,542,0.5475792988313857,0.473175965665236,0.16721165814943484,0.09747284806645917,0.5724682211875916,0.584678590297699,0.8203753232955933,0.6902621984481812,0.6181718707084656,0.7242560982704163
chelsea_e672,natural,672,4,semantic,2,0,0.0,466,441,2646,0.75,0.6941558718681335,853,802,875,1198,282,223,256,321,1198,321,0.7320534223706177,0.7097639484978541,0.16721165814943484,0.1326368443690221,0.7380523085594177,0.7537944912910461,0.6754297614097595,0.46843060851097107,0.7977895140647888,0.8838232159614563
chelsea_e672,natural,672,4,random,2,0,0.0,466,441,2646,0.75,0.7497639656066895,853,802,875,1198,228,231,261,362,1198,362,0.6978297161936561,0.7097639484978541,0.16721165814943484,0.2010373499430039,0.8395184874534607,0.8574248552322388,0.5443422794342041,0.301722913980484,0.8620373010635376,0.9539998173713684
chelsea_e672,natural,672,4,random,2,1,0.0,466,441,2646,0.75,0.7521706223487854,853,802,875,1198,229,255,257,341,1198,341,0.7153589315525877,0.7097639484978541,0.16721165814943484,0.15591582143091573,0.8419473171234131,0.859905481338501,0.5405247211456299,0.26682284474372864,0.8669213652610779,0.9639354944229126
chelsea_e672,natural,672,4,random,2,2,0.0,466,441,2646,0.75,0.7516465783119202,853,802,875,1198,239,229,279,335,1198,335,0.7203672787979967,0.7097639484978541,0.16721165814943484,0.15406407625925972,0.8415290117263794,0.859478235244751,0.5410957336425781,0.30288681387901306,0.8639839887619019,0.9530743956565857
chelsea_e672,natural,672,4,tail_aware,2,0,0.0,466,441,2646,0.75,0.6941558718681335,853,802,875,1198,290,245,256,291,1198,291,0.7570951585976627,0.7097639484978541,0.16721165814943484,0.07533339694016575,0.7368203997612,0.7525362372398376,0.6767917275428772,0.4807998836040497,0.796631932258606,0.8768279552459717
chelsea_e672,natural,672,4,tail_aware,2,0,0.01,466,441,2646,0.75,0.6952808499336243,853,802,875,1198,294,193,298,297,1198,298,0.7512520868113522,0.7097639484978541,0.16721165814943484,0.1655040694203022,0.7388558387756348,0.7546151280403137,0.6745314002037048,0.4691373109817505,0.7995343208312988,0.8832877278327942
chelsea_e672,natural,672,4,tail_aware,2,0,0.02,466,441,2646,0.75,0.6980667114257812,853,802,875,1198,221,256,311,294,1198,311,0.7404006677796326,0.7097639484978541,0.16721165814943484,0.1287679792993995,0.7403407096862793,0.756131649017334,0.6729174256324768,0.4662069082260132,0.7984734177589417,0.8847804069519043
chelsea_e672,natural,672,4,semantic,1,0,0.0,466,441,3087,0.875,0.8341374397277832,853,802,875,1198,160,139,156,186,1198,186,0.8447412353923205,0.8280579399141631,0.16721165814943484,0.10501201733258296,0.8319279551506042,0.8496724367141724,0.5554863810539246,0.3082254230976105,0.8954822421073914,0.9516966342926025
chelsea_e672,natural,672,4,random,1,0,0.0,466,441,3087,0.875,0.8741333484649658,853,802,875,1198,131,134,172,204,1198,204,0.8297161936560935,0.8280579399141631,0.16721165814943484,0.18712296583883964,0.9092653393745422,0.9286593794822693,0.4168737828731537,0.18610675632953644,0.935303807258606,0.9825565814971924
chelsea_e672,natural,672,4,random,1,1,0.0,466,441,3087,0.875,0.8740459084510803,853,802,875,1198,144,134,167,196,1198,196,0.8363939899833055,0.8280579399141631,0.16721165814943484,0.14887769587820432,0.9112756848335266,0.9307125210762024,0.41246965527534485,0.18776267766952515,0.9380210638046265,0.9823783040046692
chelsea_e672,natural,672,4,random,1,2,0.0,466,441,3087,0.875,0.8734455704689026,853,802,875,1198,124,141,161,215,1198,215,0.820534223706177,0.8280579399141631,0.16721165814943484,0.21351208050071013,0.9082479476928711,0.9276202917098999,0.41910046339035034,0.18930098414421082,0.9356812238693237,0.9823091626167297
chelsea_e672,natural,672,4,tail_aware,1,0,0.0,466,441,3087,0.875,0.8341374397277832,853,802,875,1198,166,152,154,169,1198,169,0.8589315525876461,0.8280579399141631,0.16721165814943484,0.04593582484972061,0.8315780162811279,0.8493150472640991,0.5560297966003418,0.3082254230976105,0.8952065110206604,0.9516966342926025
chelsea_e672,natural,672,4,tail_aware,1,0,0.01,466,441,3087,0.875,0.8350040912628174,853,802,875,1198,187,155,126,173,1198,187,0.843906510851419,0.8280579399141631,0.16721165814943484,0.14225682032104833,0.8320474028587341,0.8497944474220276,0.5553097724914551,0.3184109926223755,0.8954822421073914,0.9482037425041199
chelsea_e672,natural,672,4,tail_aware,1,0,0.02,466,441,3087,0.875,0.8359693288803101,853,802,875,1198,186,165,122,168,1198,186,0.8447412353923205,0.8280579399141631,0.16721165814943484,0.14663756739556752,0.8334401249885559,0.8512169718742371,0.5532030463218689,0.3062133193016052,0.8971170783042908,0.9523216485977173
chelsea_e672,natural,672,24,semantic,8,0,0.0,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,random,8,0,0.0,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,random,8,1,0.0,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,random,8,2,0.0,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,tail_aware,8,0,0.0,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,tail_aware,8,0,0.01,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,tail_aware,8,0,0.02,466,441,0,0.0,0.0,787,1085,921,935,787,1085,921,935,1085,1085,0.0,0.0,0.11325207679335865,0.11325207679335865,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,24,semantic,6,0,0.0,466,441,882,0.25,0.19810600578784943,787,1085,921,935,538,777,747,784,1085,784,0.2774193548387097,0.23658798283261806,0.11325207679335865,0.14213614476848932,0.2619601786136627,0.26721203327178955,0.965106725692749,0.823382556438446,0.3359486758708954,0.5678690075874329
chelsea_e672,natural,672,24,random,6,0,0.0,466,441,882,0.25,0.25153839588165283,787,1085,921,935,610,812,710,714,1085,812,0.25161290322580643,0.23658798283261806,0.11325207679335865,0.10039850392380713,0.5020111203193665,0.5120756030082703,0.8652685284614563,0.4614582061767578,0.45500507950782776,0.8893902897834778
chelsea_e672,natural,672,24,random,6,1,0.0,466,441,882,0.25,0.2452079802751541,787,1085,921,935,619,824,692,711,1085,824,0.24055299539170505,0.23658798283261806,0.11325207679335865,0.10326462976363558,0.41658028960227966,0.4249320328235626,0.9093695282936096,0.4937829077243805,0.4489494562149048,0.8700882196426392
chelsea_e672,natural,672,24,random,6,2,0.0,466,441,882,0.25,0.24876995384693146,787,1085,921,935,592,828,702,724,1085,828,0.23686635944700463,0.23658798283261806,0.11325207679335865,0.11779870932251114,0.4741666615009308,0.4836729168891907,0.8807262778282166,0.4644867777824402,0.4552726745605469,0.8864394426345825
chelsea_e672,natural,672,24,tail_aware,6,0,0.0,466,441,882,0.25,0.19810600578784943,787,1085,921,935,598,754,730,764,1085,764,0.29585253456221194,0.23658798283261806,0.11325207679335865,0.09372305845594066,0.26000943779945374,0.2652222216129303,0.9656329154968262,0.823382556438446,0.3352157175540924,0.5678690075874329
chelsea_e672,natural,672,24,tail_aware,6,0,0.01,466,441,882,0.25,0.20056837797164917,787,1085,921,935,712,739,660,735,1085,739,0.31889400921658984,0.23658798283261806,0.11325207679335865,0.0442280224246228,0.2653406262397766,0.27066025137901306,0.9641889333724976,0.8106070160865784,0.3424277901649475,0.5874369740486145
chelsea_e672,natural,672,24,tail_aware,6,0,0.02,466,441,882,0.25,0.20439951121807098,787,1085,921,935,746,716,610,774,1085,774,0.28663594470046083,0.23658798283261806,0.11325207679335865,0.0872616064960387,0.27123942971229553,0.27667731046676636,0.9625508785247803,0.7968721985816956,0.35349011421203613,0.6059315204620361
chelsea_e672,natural,672,24,semantic,4,0,0.0,466,441,1764,0.5,0.41243165731430054,787,1085,921,935,354,516,563,531,1085,563,0.4811059907834101,0.473175965665236,0.11325207679335865,0.16476188193828928,0.3945784568786621,0.4024890959262848,0.9190011024475098,0.6839529871940613,0.5214053988456726,0.7295796871185303
chelsea_e672,natural,672,24,random,4,0,0.0,466,441,1764,0.5,0.49283188581466675,787,1085,921,935,395,568,486,515,1085,568,0.47649769585253454,0.473175965665236,0.11325207679335865,0.12778316353023553,0.6627981066703796,0.6760860681533813,0.7496665120124817,0.33195292949676514,0.6897132992744446,0.9478386044502258
chelsea_e672,natural,672,24,random,4,1,0.0,466,441,1764,0.5,0.5039389729499817,787,1085,921,935,411,550,503,500,1085,550,0.4930875576036866,0.473175965665236,0.11325207679335865,0.10237128604368384,0.717625617980957,0.7320128083229065,0.6971323490142822,0.2396838515996933,0.6948959231376648,0.9792040586471558
chelsea_e672,natural,672,24,random,4,2,0.0,466,441,1764,0.5,0.5072530508041382,787,1085,921,935,391,564,500,509,1085,564,0.4801843317972351,0.473175965665236,0.11325207679335865,0.12773446258320967,0.7232173681259155,0.7377166748046875,0.6914100646972656,0.09822474420070648,0.6979355216026306,0.9957873225212097
chelsea_e672,natural,672,24,tail_aware,4,0,0.0,466,441,1764,0.5,0.41243159770965576,787,1085,921,935,398,512,547,507,1085,547,0.495852534562212,0.473175965665236,0.11325207679335865,0.11377074483449544,0.39559996128082275,0.4035310745239258,0.9185635447502136,0.6654644012451172,0.5260449051856995,0.7473751902580261
chelsea_e672,natural,672,24,tail_aware,4,0,0.01,466,441,1764,0.5,0.4143984019756317,787,1085,921,935,468,516,488,492,1085,516,0.5244239631336405,0.473175965665236,0.11325207679335865,0.03474281488641951,0.3993295431137085,0.40733543038368225,0.9169503450393677,0.6566348075866699,0.5280814170837402,0.7573782205581665
chelsea_e672,natural,672,24,tail_aware,4,0,0.02,466,441,1764,0.5,0.4182908833026886,787,1085,921,935,500,402,570,492,1085,570,0.4746543778801844,0.473175965665236,0.11325207679335865,0.12153587574611562,0.3997895121574402,0.4078046679496765,0.9167453646659851,0.6616367697715759,0.5286320447921753,0.7512169480323792
chelsea_e672,natural,672,24,semantic,2,0,0.0,466,441,2646,0.75,0.6546522974967957,787,1085,921,935,208,255,328,291,1085,328,0.6976958525345622,0.7097639484978541,0.11325207679335865,0.16401095620615988,0.5431457161903381,0.5540348887443542,0.840114414691925,0.4451507329940796,0.7093087434768677,0.8962942957878113
chelsea_e672,natural,672,24,random,2,0,0.0,466,441,2646,0.75,0.7523058652877808,787,1085,921,935,231,298,276,277,1085,298,0.7253456221198157,0.7097639484978541,0.11325207679335865,0.09034639120036922,0.8407293558120728,0.8575845956802368,0.54261314868927,0.049769409000873566,0.8795253038406372,0.9992270469665527
chelsea_e672,natural,672,24,random,2,1,0.0,466,441,2646,0.75,0.7511746287345886,787,1085,921,935,233,296,267,286,1085,296,0.7271889400921658,0.7097639484978541,0.11325207679335865,0.08882080426420676,0.8373677730560303,0.8541556000709534,0.5473008751869202,0.07822489738464355,0.878157377243042,0.9986590147018433
chelsea_e672,natural,672,24,random,2,2,0.0,466,441,2646,0.75,0.7506116032600403,787,1085,921,935,206,290,301,285,1085,301,0.7225806451612904,0.7097639484978541,0.11325207679335865,0.13932053372429776,0.8307497501373291,0.8474048972129822,0.5581997632980347,0.09742884337902069,0.8780229091644287,0.9952548742294312
chelsea_e672,natural,672,24,tail_aware,2,0,0.0,466,441,2646,0.75,0.6546522974967957,787,1085,921,935,224,258,317,283,1085,317,0.7078341013824885,0.7097639484978541,0.11325207679335865,0.12586972485200162,0.5432596802711487,0.554151177406311,0.8400342464447021,0.42542725801467896,0.7070037126541138,0.9058429002761841
chelsea_e672,natural,672,24,tail_aware,2,0,0.01,466,441,2646,0.75,0.6557209491729736,787,1085,921,935,253,277,287,265,1085,287,0.7354838709677419,0.7097639484978541,0.11325207679335865,0.047162110248329295,0.5452283620834351,0.5561593174934387,0.8387582898139954,0.4085753858089447,0.7155865430831909,0.9135276675224304
chelsea_e672,natural,672,24,tail_aware,2,0,0.02,466,441,2646,0.75,0.6580111384391785,787,1085,921,935,283,254,320,225,1085,320,0.7050691244239631,0.7097639484978541,0.11325207679335865,0.1300353592381631,0.5448163151741028,0.5557389855384827,0.8390272855758667,0.42797648906707764,0.7111548185348511,0.9041099548339844
chelsea_e672,natural,672,24,semantic,1,0,0.0,466,441,3087,0.875,0.7974456548690796,787,1085,921,935,147,125,213,156,1085,213,0.8036866359447005,0.8280579399141631,0.11325207679335865,0.20265805080759094,0.6605865359306335,0.6738302111625671,0.7517277002334595,0.2755451798439026,0.8368090987205505,0.9618476629257202
chelsea_e672,natural,672,24,random,1,0,0.0,466,441,3087,0.875,0.8791237473487854,787,1085,921,935,137,174,148,182,1085,182,0.832258064516129,0.8280579399141631,0.11325207679335865,0.11475740986959744,0.9275474548339844,0.9461432099342346,0.3745077848434448,0.019391030073165894,0.9534897208213806,0.9999654293060303
chelsea_e672,natural,672,24,random,1,1,0.0,466,441,3087,0.875,0.8731667399406433,787,1085,921,935,132,181,147,181,1085,181,0.8331797235023042,0.8280579399141631,0.11325207679335865,0.13364736922575576,0.8927527070045471,0.910650908946991,0.4511711597442627,0.047751300036907196,0.948194146156311,0.9995695352554321
chelsea_e672,natural,672,24,random,1,2,0.0,466,441,3087,0.875,0.8764515519142151,787,1085,921,935,137,157,166,181,1085,181,0.8331797235023042,0.8280579399141631,0.11325207679335865,0.09939201520247411,0.9111824631690979,0.9294500350952148,0.4128662049770355,0.03257511556148529,0.9514782428741455,0.9998452067375183
chelsea_e672,natural,672,24,tail_aware,1,0,0.0,466,441,3087,0.875,0.7974456548690796,787,1085,921,935,151,132,208,150,1085,208,0.808294930875576,0.8280579399141631,0.11325207679335865,0.17838684283977022,0.6602835059165955,0.673521101474762,0.7519953846931458,0.2755451798439026,0.8359506130218506,0.9618476629257202
chelsea_e672,natural,672,24,tail_aware,1,0,0.01,466,441,3087,0.875,0.7981047034263611,787,1085,921,935,169,125,186,161,1085,186,0.8285714285714285,0.8280579399141631,0.11325207679335865,0.1389331701328994,0.6618521213531494,0.6751211881637573,0.750618577003479,0.2583778202533722,0.8380575776100159,0.966072678565979
chelsea_e672,natural,672,24,tail_aware,1,0,0.02,466,441,3087,0.875,0.7991262674331665,787,1085,921,935,141,156,178,166,1085,178,0.8359447004608295,0.8280579399141631,0.11325207679335865,0.08468998157965656,0.6663530468940735,0.6797123551368713,0.7466111183166504,0.2587868869304657,0.8473337888717651,0.9660049080848694
chelsea_e672,natural,672,44,semantic,8,0,0.0,466,441,0,0.0,0.0,821,1018,992,897,821,1018,992,897,1018,1018,0.0,0.0,0.08404445550106031,0.08404445550106031,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,44,random,8,0,0.0,466,441,0,0.0,0.0,821,1018,992,897,821,1018,992,897,1018,1018,0.0,0.0,0.08404445550106031,0.08404445550106031,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,44,random,8,1,0.0,466,441,0,0.0,0.0,821,1018,992,897,821,1018,992,897,1018,1018,0.0,0.0,0.08404445550106031,0.08404445550106031,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
chelsea_e672,natural,672,44,random,8,2,0.0,466,441,0,0.0,0.0,821,1018,992,897,821,1018,992,897,1018,1018,0.0,0.0,0.08404445550106031,0.08404445550106031,0.0,0.0,0.9999999403953552,0.9999995827674866,0.0,0.0
