active_experts,inactive_experts,operation,repetition,host_visible_latency_us
16,48,gpu_counts_cumsum,18,20.778
16,48,gpu_counts_cumsum,19,18.536
16,48,gpu_counts_cumsum,20,17.69
16,48,gpu_counts_cumsum,21,17.232
16,48,gpu_counts_cumsum,22,17.385
16,48,gpu_counts_cumsum,23,19.294
16,48,gpu_counts_cumsum,24,20.434
16,48,gpu_counts_cumsum,25,20.63
16,48,gpu_counts_cumsum,26,20.013
16,48,gpu_counts_cumsum,27,20.108
16,48,gpu_counts_cumsum,28,19.654
16,48,gpu_counts_cumsum,29,20.137
16,48,gpu_counts_cumsum,30,20.116
16,48,gpu_counts_cumsum,31,21.635
16,48,gpu_counts_cumsum,32,18.741
16,48,gpu_counts_cumsum,33,17.511
16,48,gpu_counts_cumsum,34,20.127
16,48,gpu_counts_cumsum,35,20.302
16,48,gpu_counts_cumsum,36,18.148
16,48,gpu_counts_cumsum,37,18.643
16,48,gpu_counts_cumsum,38,20.008
16,48,gpu_counts_cumsum,39,18.234
16,48,cpu_list_to_cuda_offsets,0,56.038
16,48,cpu_list_to_cuda_offsets,1,42.906
16,48,cpu_list_to_cuda_offsets,2,39.049
16,48,cpu_list_to_cuda_offsets,3,38.728
16,48,cpu_list_to_cuda_offsets,4,52.323
16,48,cpu_list_to_cuda_offsets,5,38.269
16,48,cpu_list_to_cuda_offsets,6,35.165
16,48,cpu_list_to_cuda_offsets,7,37.175
16,48,cpu_list_to_cuda_offsets,8,39.099
16,48,cpu_list_to_cuda_offsets,9,38.868
16,48,cpu_list_to_cuda_offsets,10,35.022
16,48,cpu_list_to_cuda_offsets,11,38.963
16,48,cpu_list_to_cuda_offsets,12,35.491
16,48,cpu_list_to_cuda_offsets,13,36.097
16,48,cpu_list_to_cuda_offsets,14,37.038
16,48,cpu_list_to_cuda_offsets,15,38.049
16,48,cpu_list_to_cuda_offsets,16,35.986
16,48,cpu_list_to_cuda_offsets,17,34.361
16,48,cpu_list_to_cuda_offsets,18,37.277
16,48,cpu_list_to_cuda_offsets,19,37.594
16,48,cpu_list_to_cuda_offsets,20,46.801
16,48,cpu_list_to_cuda_offsets,21,41.757
16,48,cpu_list_to_cuda_offsets,22,35.954
16,48,cpu_list_to_cuda_offsets,23,35.918
16,48,cpu_list_to_cuda_offsets,24,35.488
16,48,cpu_list_to_cuda_offsets,25,37.963
16,48,cpu_list_to_cuda_offsets,26,37.949
16,48,cpu_list_to_cuda_offsets,27,37.647
16,48,cpu_list_to_cuda_offsets,28,37.821
16,48,cpu_list_to_cuda_offsets,29,34.632
16,48,cpu_list_to_cuda_offsets,30,37.876
16,48,cpu_list_to_cuda_offsets,31,37.616
16,48,cpu_list_to_cuda_offsets,32,37.073
16,48,cpu_list_to_cuda_offsets,33,38.306
16,48,cpu_list_to_cuda_offsets,34,37.752
16,48,cpu_list_to_cuda_offsets,35,37.907
16,48,cpu_list_to_cuda_offsets,36,38.15
16,48,cpu_list_to_cuda_offsets,37,34.341
16,48,cpu_list_to_cuda_offsets,38,34.247
16,48,cpu_list_to_cuda_offsets,39,36.19
16,48,vllm_make_from_list,0,25.133
16,48,vllm_make_from_list,1,22.978
16,48,vllm_make_from_list,2,35.467
16,48,vllm_make_from_list,3,22.97
16,48,vllm_make_from_list,4,20.691
16,48,vllm_make_from_list,5,21.068
16,48,vllm_make_from_list,6,21.372
16,48,vllm_make_from_list,7,21.331
16,48,vllm_make_from_list,8,21.128
16,48,vllm_make_from_list,9,20.663
