sample_id,category,layer,region,position,modality,pairwise_cosine,normalized_dispersion,participation_rank,router_entropy,router_effective_k,router_mass95_k,functional_k,cosine_m1,relative_l2_m1,cosine_m2,relative_l2_m2,cosine_m3,relative_l2_m3,cosine_m4,relative_l2_m4,cosine_m6,relative_l2_m6,cosine_m8,relative_l2_m8
coffee,natural,8,early,155,visual,0.015210222457624859,0.9336341556164888,7.5762331266044205,2.065720782256468,7.890983529271534,8,8,0.4650394237211619,2.2474510239757786,0.584869590053314,1.4286963957773235,0.6688198577778148,1.0648582183140933,0.7577257624677105,0.8302331268117389,0.8929952740165972,0.49948010910775315,0.9999999999991988,0.0
coffee,natural,8,early,160,visual,-0.0015036433713259624,0.9430859573903048,7.482693894899059,2.071154876206763,7.933980594369165,8,8,0.43482616014167375,2.3455756131856482,0.647491449379423,1.6065456733915537,0.7525456472169173,1.1885341437538697,0.8151322086479977,0.8813864132492997,0.9201950945568433,0.4871450829577451,0.9999999999993711,0.0
coffee,natural,8,early,162,visual,0.016360736747135982,0.9340878493859328,7.523979992463672,2.062667417064329,7.8669262213953575,8,8,0.5935647434435565,2.6713656930098075,0.70293190914898,1.5357677894140864,0.7745655141097659,1.0593036161802882,0.8320159161914178,0.7843525771577862,0.9359338736528683,0.41433759651418606,0.9999999999993247,0.0
coffee,natural,8,early,168,visual,0.008255170860716185,0.9330565531884775,7.865946202602779,2.0726221686161663,7.94563060877033,8,8,0.43655681075592867,2.5116053004474677,0.5624028094303626,1.5501191455715833,0.6898020261036292,1.1439884450078504,0.7828877435768037,0.8748747163877217,0.8900169052208526,0.5176966526784387,0.9999999999991611,0.0
coffee,natural,8,early,173,visual,0.0025619301349793532,0.9357549919031763,7.888625987219935,2.072595128602942,7.945415761718338,8,8,0.45861874288486276,2.5013823700741504,0.581706652947396,1.6272191815142387,0.6915613763859909,1.2224156652324152,0.7753184646876343,0.9046948175735436,0.903919134688377,0.49771359452361313,0.9999999999986158,0.0
coffee,natural,8,early,175,visual,0.005984434343819773,0.9509027918905375,6.813821249115651,2.0604669810913876,7.8496345854872205,8,8,0.6028480354843747,2.7652839768646973,0.6887632691387301,1.5694359136691685,0.7577719970090436,1.0750960243822714,0.8412576343360639,0.8085924172407255,0.9515062392532091,0.39432668555380185,0.9999999999995235,0.0
coffee,natural,8,early,176,visual,0.005443994444032734,0.9368346245152075,7.639751666568008,2.075352357612613,7.967353322091364,8,8,0.34842867768355246,2.273269794063921,0.5021485500030408,1.5445694466194493,0.5951352078353267,1.1844783760928286,0.7333149753943611,0.9249383580921393,0.8848833789435951,0.5415081191646551,0.9999999999989575,0.0
coffee,natural,8,early,179,visual,0.009235905123533032,0.9608206607882637,6.160381344437055,2.078441166557371,7.992001000687324,8,8,0.3682551999133888,2.6615238807052117,0.6495624239478713,1.9927423521218117,0.7161413223779071,1.3329995628920388,0.8080333736968386,0.9488638225086299,0.9132015412155081,0.48455317079800336,0.9999999999992987,0.0
coffee,natural,8,early,185,visual,0.0014160067498661863,0.9403582514820028,7.559838518250592,2.0776479301753836,7.985663968443247,8,8,0.4290165249594795,2.38641939245298,0.5414793076234765,1.603007271814065,0.6424040629455923,1.18856460899809,0.7611736150666062,0.9380524876067133,0.900345129176411,0.5186228444709691,0.9999999999989366,0.0
coffee,natural,8,early,188,visual,0.015528426974271045,0.9326451748798636,7.603201571449722,2.078098880060214,7.989265914777712,8,8,0.2998672934529835,2.18650535466862,0.5439726564179315,1.5896829662406855,0.6868587916996366,1.1910847580065043,0.7580706723840408,0.8970457980600248,0.8869975891065909,0.5329229335287394,0.9999999999987212,0.0
coffee,natural,8,early,195,visual,0.007168574986201828,0.9374910695244161,7.617853537050473,2.074725637787033,7.962361588179698,8,8,0.3993006483818835,2.185210309661697,0.5884296141423584,1.5293447027276987,0.7125593928135346,1.1623676436679073,0.7964244613081121,0.9006514754894491,0.9043935231654361,0.4864026069330552,0.9999999999989663,0.0
coffee,natural,8,early,209,text,0.04860221595490392,0.979858852817942,4.322091680068692,1.9288415113765138,6.881533443751934,8,8,0.9362389398014315,1.783360436278756,0.9623376790468071,1.09860216130341,0.9704168558160852,0.6885299961854923,0.9789081864244,0.47940571949841726,0.9933813319595763,0.2047763962675632,0.999999999999707,2.1666908547929216e-16
coffee,natural,12,early,13,visual,0.011398796796829693,0.9665411118009822,5.45495480617276,1.8850868501689193,6.586926492851916,8,8,0.9424083539561667,1.6445512152039128,0.9552164824627278,1.0751522193605438,0.9686077324509718,0.7235798197813992,0.9759691508170191,0.5125577622626073,0.990925832243667,0.23334105589782236,0.9999999999998361,0.0
coffee,natural,12,early,18,visual,0.000453973178641704,0.949783446668464,7.0897973592431995,2.0673873556644935,7.904145397147699,8,8,0.44726132910123206,2.4660134874822077,0.5540481684070314,1.6004495418492513,0.6171897934931453,1.1848679247052525,0.7216101872479433,0.9441691883695693,0.931696142199131,0.4442761388046577,0.9999999999994303,0.0
coffee,natural,12,early,32,visual,0.0027253047426820665,0.9442570149536703,7.179508528128567,2.0710772555610504,7.933364777572715,8,8,0.5906987227836359,3.122149985546526,0.6752694919377669,1.673134167176393,0.7428132562575551,1.1950112174906047,0.8157516714876648,0.8687845475253759,0.9315546746243301,0.4516176333489693,0.9999999999993281,0.0
coffee,natural,12,early,36,visual,0.005434339673749545,0.9394488204753579,7.513135275145007,2.073024875131043,7.948831010349316,8,8,0.524759034441038,2.9631807110858945,0.638618223073199,1.669997690096421,0.730688142961206,1.154764176066579,0.8107329299426218,0.8657385762431123,0.9065251082490747,0.4908852853574858,0.9999999999992564,0.0
coffee,natural,12,early,45,visual,0.006402744088570575,0.9488649124637777,6.799674515565009,1.9177068430555642,6.805334861547967,8,8,0.829553638625892,1.6500063836710612,0.8571087075788831,1.106601924384165,0.9198396121688911,0.8015611259731162,0.9359911479265797,0.5877358095670319,0.9742138793769666,0.2865103058524481,0.9999999999997689,0.0
coffee,natural,12,early,50,visual,-0.0025345813778471465,0.9421262626075824,7.64551889928566,2.055398849913364,7.809952250288388,8,8,0.4946930092981155,2.5137858724189224,0.6731557350986211,1.5618658129990508,0.7474663064296467,1.0674448488959118,0.8146021966331326,0.7948989589258004,0.9188967447338222,0.4553288585890478,0.9999999999991408,2.2000211344747625e-16
coffee,natural,12,early,60,visual,-0.004077063172769764,0.9499775087989835,7.1896146820966536,2.050414116778658,7.7711185906509925,8,8,0.6214258198080578,2.5237018391686026,0.706089309068017,1.648513620640758,0.7745921870773707,1.1734154799048173,0.8291662923120431,0.8591742779940477,0.8989591209725579,0.518350803649059,0.9999999999995521,0.0
coffee,natural,12,early,63,visual,0.013064966509501683,0.9373271605761034,7.440112766812507,2.0123455329656426,7.480843350064003,8,8,0.6888397826007491,2.0263969007218705,0.7734623035613728,1.3531042734383205,0.8363843138376578,0.9737031549272056,0.8637175864210239,0.7249894385719711,0.9572708895131927,0.36299699182612294,0.9999999999994129,2.3012934749684557e-16
coffee,natural,12,early,67,visual,0.00848726635232226,0.9437676410715817,7.15545587646173,1.9129544466254782,6.773069941018954,8,8,0.8873304290047769,1.7019683962787187,0.907407478388543,1.1320067497710626,0.9313008140586366,0.8256508010011269,0.9465668519595271,0.6033989274272177,0.971271312986999,0.3133486129635763,0.9999999999995964,0.0
coffee,natural,12,early,72,visual,0.011173723510302295,0.9409429289081432,7.251203321302737,2.064119557460984,7.878358401315158,8,8,0.47404805822693147,2.497577069959114,0.6466807842094647,1.4970173991694318,0.8183386327894218,1.0819354597405557,0.8643537816644699,0.7827153543279388,0.9437181597801746,0.4002667968883537,0.9999999999992364,2.282017215608624e-16
coffee,natural,12,early,75,visual,0.008482626814919458,0.9725797873504913,5.647955604597655,2.0292956258876127,7.60872508185337,8,8,0.6579314362223018,2.5292578751040398,0.7620097442202052,1.2978186740152575,0.8155311442759651,0.9567306795244748,0.864622075899166,0.7171498404278586,0.9122146214163616,0.45605540659419475,0.9999999999994768,0.0
coffee,natural,12,early,86,visual,0.01084045784683541,0.9486811507495645,6.647458629934187,2.0700739762438105,7.92540938818138,8,8,0.6216197710140555,3.2980853974070237,0.7068549505303174,1.7449835298881287,0.769482894577562,1.1409066882005776,0.8369033580212646,0.830101347960698,0.9262638030420474,0.44764346885179956,0.9999999999994907,0.0
coffee,natural,12,early,87,visual,0.00033778893366293,0.939907573083951,7.6484652131617255,2.077505318948149,7.984525204306631,8,8,0.3296831799842432,2.241687002246746,0.4993375782523313,1.5293470869946932,0.5921025126304585,1.1668741409041719,0.6977114241638834,0.9268901182040397,0.8716280910687515,0.547975126085515,0.999999999998703,0.0
coffee,natural,12,early,88,visual,0.0071782760106173,0.9459478662709893,6.982134826706241,2.074728159120663,7.962381663975057,8,8,0.5601313808036332,3.2293016813545052,0.6583635741387486,1.745874820815427,0.7202547804682145,1.208405074021496,0.7944445447204537,0.8885762428184751,0.9285077378353727,0.44985800441434604,0.9999999999992906,0.0
coffee,natural,12,early,98,visual,0.010414922022484145,0.942675264355406,7.264980864383282,2.059434350864987,7.841532999239377,8,8,0.49752675506482397,2.3613143961556324,0.6085549302377653,1.409969469303638,0.71815815261577,1.051595693865375,0.8134225767617628,0.815416271129936,0.9276017873892554,0.43193963573357774,0.999999999999155,0.0
coffee,natural,12,early,100,visual,-0.0031005203178133636,0.9529404817475002,7.056053166882995,2.0748056890883735,7.9629990110995035,8,8,0.3560244722675897,2.0093048797083592,0.5259834131877238,1.5311632511890017,0.6203750236399671,1.1928001968813249,0.6881711815767949,0.9522478502827034,0.8125786072363814,0.639461044159614,0.999999999998686,0.0
coffee,natural,12,early,103,visual,0.008533667616049482,0.9477150525966292,6.930909957343172,2.0163810284425843,7.511093255192362,8,8,0.7644061565172248,2.3551417709747886,0.8131873789639507,1.3911564765793896,0.8865688822614695,0.9619115959377359,0.9089432118566781,0.6957010470183076,0.9568116660159711,0.35773294492019814,0.9999999999995243,0.0
coffee,natural,12,early,104,visual,0.011585963120381095,0.9426171377562154,7.216884509807471,2.0246789044838827,7.573678679898464,8,8,0.6960273957649831,2.4224175033437616,0.7883084871700112,1.4752457965271115,0.865576052051324,0.9981101530550133,0.8995330172626531,0.7244599399637246,0.9613877290005076,0.35428920715324347,0.9999999999995273,0.0
coffee,natural,12,early,105,visual,0.004470916434865327,0.943869175066957,7.348562867231334,2.073726055862947,7.954406531990671,8,8,0.42154029574227153,2.3586398883340274,0.5058503721580074,1.47708180987366,0.6623713529963978,1.1622041741984261,0.7406776993100592,0.8993746992886078,0.9132784872140419,0.4789862113573263,0.9999999999992778,0.0
coffee,natural,12,early,107,visual,-0.0005082549424663243,0.9408107079816228,7.651916113281536,2.067992651012111,7.9089311878457895,8,8,0.47780504570767607,2.816303022803532,0.6661393788085525,1.6631483143958479,0.7347127098449342,1.1687941080276716,0.8043084339717589,0.8615553112761417,0.9224173362182261,0.4555898306016294,0.99999999999898,0.0
coffee,natural,12,early,112,visual,0.006223396723155837,0.9481625689526082,7.018253263211899,2.0711100961964424,7.93362531859095,8,8,0.5079583000211294,2.752864589323152,0.6457102196403917,1.6254089574690085,0.7283673278006397,1.1583119357434282,0.8556429340987898,0.8440374680221032,0.9566860961587326,0.37964239722701565,0.9999999999994071,0.0
coffee,natural,12,early,114,visual,0.02489687813803529,0.9877662971082379,4.323359737565318,2.0256570461257293,7.581090434679293,8,8,0.41761451236201536,1.6182685195500361,0.9020509277882945,1.3054526941186968,0.9250961514581737,0.8940930022904895,0.9388553586543432,0.617481975351314,0.9684758385008506,0.30872248987009865,0.9999999999993198,0.0
coffee,natural,12,early,116,visual,0.0024190076856952752,0.945017684492926,7.306201918590992,2.0543816297592623,7.802011848709768,8,8,0.5504324288198275,2.563375062439298,0.6577432998986852,1.5341018151482608,0.754256036563777,1.0887053342204043,0.8447071776953878,0.7992734802645686,0.9309856834832224,0.43057722415770194,0.9999999999994226,0.0
coffee,natural,12,early,117,visual,-0.003244229518723601,0.9447585976368721,7.455128147325571,2.038219461171905,7.6769279541968665,8,8,0.7036049748896499,2.5525040128180994,0.7765910262761191,1.5206421512355364,0.815463853448781,1.0716295791091612,0.8618076764706162,0.7910570561079084,0.9403886467371839,0.4090623630917162,0.9999999999992494,0.0
coffee,natural,12,early,118,visual,0.006014433613788271,0.9451832446101467,7.131488141996502,2.0727147412795066,7.9463661910045795,8,8,0.36989616862976826,2.278273205577082,0.6445526222017839,1.6944382159910543,0.7315969522452955,1.1693450040563376,0.8245692646113489,0.8549277731904117,0.9195638403631957,0.4519319515359413,0.9999999999990854,0.0
coffee,natural,12,early,129,visual,0.011601523459549576,0.9348746912766223,7.639565466515181,2.0388835776124763,7.682028021596186,8,8,0.6400864001177912,2.2785080478872164,0.7273978944525329,1.4228778681744745,0.8091897368782207,1.016016118420381,0.8502331289376431,0.7656174030537198,0.9272080099871464,0.43508287919965133,0.9999999999993362,0.0
coffee,natural,12,early,132,visual,0.018734314029893083,0.932327226818763,7.5849066777758365,2.0742565666432213,7.958627549955346,8,8,0.45913108057559776,2.5300526503612737,0.5652949281658158,1.5895674669565172,0.6368020377639239,1.1778700031187435,0.7373351614368984,0.9115917178673378,0.8695242340100903,0.544278207363883,0.9999999999989434,0.0
coffee,natural,12,early,134,visual,0.0009707089518177246,0.9405111672524424,7.628316969655113,2.0768213036768888,7.979065534594723,8,8,0.40254932148492073,2.6659239699961748,0.6209110523822329,1.7495107167912507,0.6666824544713496,1.227401877726392,0.7550446971171267,0.9395274112423299,0.9022899196845264,0.5045876945961697,0.9999999999990085,0.0
coffee,natural,12,early,139,visual,0.0011715298925608541,0.9374217705422513,7.789014707845061,2.05955043214282,7.8424433072439355,8,8,0.5457756886842428,2.359457994742004,0.6519340560727487,1.493355060748402,0.724027194594664,1.1278589731142934,0.8013713034826745,0.891825464057782,0.9109300242167699,0.47573688044505147,0.9999999999990046,0.0
coffee,natural,12,early,142,visual,0.009748489930251982,0.9398668769490751,7.391990043216941,2.030663145818046,7.619137282871535,8,8,0.6910330193767728,2.4500358931025312,0.7712178338284034,1.5041737448740877,0.8484731816340636,1.0147419694965012,0.8935091259657347,0.7351151352069168,0.9617777917119422,0.35010375569787633,0.9999999999993269,0.0
coffee,natural,12,early,145,visual,0.002888723762861389,0.9368392458240918,7.759262556518023,2.0780990006012297,7.989266877811999,8,8,0.3381800266204103,2.346376578598505,0.5254140353980913,1.6310277419364105,0.6733954582271833,1.230579245660938,0.7568198295343901,0.9280230914600313,0.8956115151138494,0.5161757698822278,0.999999999998929,0.0
coffee,natural,12,early,149,visual,0.0010878678068897806,0.93780924881465,7.786798632099225,2.0748399100353536,7.9632715171291455,8,8,0.3737981968733773,2.484556428654376,0.571283881368077,1.722407223860289,0.6912984117170329,1.2351053508614431,0.7648636020239261,0.941339562378247,0.9030763463933111,0.5053576619148558,0.9999999999987371,0.0
coffee,natural,12,early,150,visual,0.0009084752092552771,0.9455087902590423,7.286510326404864,2.068148740114598,7.910165782167383,8,8,0.5911633234174044,2.9634294127113594,0.6575478018732601,1.6882110153135328,0.724858082972934,1.1743867981360439,0.7979946278553306,0.8868065170315006,0.9192968949142032,0.45834064975618966,0.9999999999992079,0.0
coffee,natural,12,early,151,visual,0.0006872678753035787,0.9414005329333568,7.536951423015137,2.0704117885166715,7.928087141003574,8,8,0.36867545336573965,2.314292640517113,0.5294528201801587,1.4915660032909421,0.6580153623445633,1.145404488377313,0.7481902088061146,0.8825722429220527,0.9178358239460505,0.47033749303928235,0.9999999999988765,0.0
coffee,natural,12,early,152,visual,0.005097963499720774,0.937444919695613,7.664092991912358,2.053505716018866,7.7951809514038874,8,8,0.554665385423946,2.2655104643194806,0.6387016558721214,1.4939585798455028,0.6994502452010043,1.1189033879458765,0.773708048324144,0.8594661797849181,0.8871555277485272,0.5253230394237819,0.9999999999988503,0.0
coffee,natural,12,early,155,visual,0.005925179333449626,0.9606157861087457,5.990525274697985,2.071021809495705,7.932924915905263,8,8,0.32486141656877454,2.050500673445898,0.48162045849783,1.4366852412482443,0.7481406530444056,1.1869420354249838,0.8114553822749258,0.8772090688932427,0.9147199620261038,0.4655968317718996,0.9999999999992033,0.0
coffee,natural,12,early,163,visual,-0.0026957312138741864,0.9395805325761531,7.77783297532136,2.076924940374578,7.979892501448692,8,8,0.436583845174451,2.87000058752747,0.5263641987475972,1.715490472561885,0.6506286630016639,1.2685805873593936,0.7466195156398332,0.9693052052683925,0.8871883957991958,0.5301500172225974,0.9999999999982209,0.0
coffee,natural,12,early,165,visual,0.010053502987631075,0.9336663578352683,7.743155749373975,2.0694535107762793,7.920493470576233,8,8,0.46785715963457913,2.542952275624967,0.6157957396201256,1.5686149212873532,0.7114214808694602,1.1110875524750863,0.7929946701074101,0.8478584775898207,0.8861589309243267,0.5120949486361156,0.9999999999992156,2.2547574716361195e-16
coffee,natural,12,early,166,visual,0.007924532784135666,0.9517369361647635,6.669023355994016,1.996746155922274,7.365052335932515,8,8,0.7997711971331137,2.261247024953589,0.8911506492914527,1.271663933812886,0.9171749394519982,0.8707677463304893,0.9329780940035988,0.6388399884214611,0.9582197154535499,0.3474076793637884,0.9999999999994656,0.0
coffee,natural,12,early,170,visual,0.0043496413506332685,0.9418246137284553,7.319133203588145,2.0620904614880526,7.862388663554288,8,8,0.6487611801667906,2.8330855357516374,0.749378508115701,1.6878212005827409,0.8034394601748921,1.1519268438790196,0.8573602299061107,0.8225858183907215,0.9325509777843976,0.44154155965569125,0.9999999999990054,0.0
coffee,natural,12,early,172,visual,0.009412029907907987,0.9409124860955899,7.186386688591084,2.0504637613274177,7.7715043939032205,8,8,0.7184207221861886,2.6706955871194373,0.7701304850711501,1.613113924525682,0.8176205748561035,1.1057875847665541,0.8695235052995915,0.8048382440204775,0.9419697681766802,0.41742084319109984,0.9999999999993575,0.0
coffee,natural,12,early,173,visual,0.00505334502512899,0.9654097056791207,5.703078081299569,2.042943870027695,7.713282710354969,8,8,0.464826931320494,1.9871239469861601,0.8104426973412624,1.5145423861646703,0.8653970570749221,1.0009103249325604,0.9033805452306536,0.7476663432591295,0.9531678325559227,0.38372790672221113,0.9999999999990401,0.0
coffee,natural,12,early,175,visual,0.013351311863221277,0.9385059006343656,7.358196602414959,1.9942737925107146,7.346865741212537,8,8,0.6874636265416082,2.062797835217307,0.8171372180916275,1.279412973577418,0.8510828033357272,0.9187143084117118,0.8941351425603562,0.6829345690302362,0.9717009957708558,0.3073911750609748,0.9999999999995576,0.0
coffee,natural,12,early,178,visual,0.006973172350081766,0.9419973551900714,7.356634711042479,2.0737855344493887,7.954879662917617,8,8,0.4488609753714229,2.376670001298636,0.5411290657439438,1.495883628437594,0.6416087493568118,1.1660958717445098,0.7676373298660358,0.915041953310801,0.8908231151938072,0.5177073026943967,0.9999999999985579,2.191282095911973e-16
coffee,natural,12,early,180,visual,0.029822389584915364,0.9392586424660514,6.466759523925623,1.991895620086705,7.329414387093423,8,8,0.7878657162569274,2.3287866610365757,0.8722678196858619,1.0908898709037547,0.9066839858287431,0.7477436453604629,0.9433319556438968,0.5424010591902823,0.9784834638074537,0.26574993024861243,0.9999999999995358,0.0
coffee,natural,12,early,182,visual,0.025917913573530283,0.9401675775982312,6.651295651977138,2.0571972277441306,7.824010132177432,8,8,0.4031805907246535,1.8970876751155037,0.6103873637703785,1.3272213414379286,0.7030971450006613,0.9805993822561156,0.7489410011031579,0.8122881315723306,0.9236859028278402,0.42738549218217814,0.9999999999988998,0.0
coffee,natural,12,early,192,visual,0.009368006323481327,0.9380138533530293,7.502512728794833,2.0650784284344366,7.8859163534760235,8,8,0.4228821172893516,2.205048927554937,0.5974203728665926,1.4520867558796888,0.6668058680878924,1.070463590460085,0.794634811269723,0.8270581403384094,0.9090066268840555,0.4763165169995381,0.999999999999035,0.0
coffee,natural,12,early,195,visual,0.01501441587364398,0.9343130240048036,7.498350559437927,2.0645014338240264,7.881367534690085,8,8,0.5088337051442245,2.3942987897392953,0.6008926841984671,1.4825128073454679,0.7533716576373201,1.1015545708762415,0.8478231787383634,0.8082814196147172,0.9260034896228803,0.442054338447671,0.9999999999989018,0.0
coffee,natural,12,early,202,text,0.018586128629246638,0.9477157919671084,6.621078103760009,2.022416246424834,7.556561407366897,8,8,0.49229035625319834,1.9200255646752833,0.7947700775170894,1.2758484455337762,0.839979214800377,0.8927583444292863,0.9047781749367751,0.6319955234297238,0.977256982285168,0.28268648609193125,0.9999999999986647,0.0
coffee,natural,12,early,207,text,0.013460316112825558,0.9491392039493072,6.61548937831035,2.0119136656227536,7.477613315647235,8,8,0.6088128318689889,1.8395027820178822,0.8320959679780114,1.3040136212587816,0.8732697097364229,0.8739279914263859,0.8892474698693846,0.6634485678323755,0.9609753128191368,0.33662895058691816,0.9999999999989566,0.0
coffee,natural,12,early,209,text,0.026009351821306072,0.9470144975124408,6.430887461802457,1.9884748497780806,7.304384978314797,8,8,0.48164611029931065,1.665615360632297,0.8106001601505481,1.1881925138681566,0.8971742738322851,0.7242370089927946,0.9116436799368426,0.5608334682902233,0.9744777650624361,0.2722615445231121,0.9999999999994058,2.1103237984787987e-16
coffee,natural,20,middle,5,visual,0.0017575513558358861,0.9505260327327328,7.026936364054409,2.070555514757062,7.929226697051931,8,8,0.5596945907557812,3.1590694371319303,0.683360090655292,1.700024547843923,0.7431182958505789,1.1517576745517697,0.7830135505313043,0.8733326644337674,0.9058132874830869,0.4913882618217129,0.9999999999997835,0.0
coffee,natural,20,middle,10,visual,0.015723627045388787,0.946927576909453,6.773629947302572,1.9234029391941194,6.844209314376327,8,8,0.7540108452011525,1.5041030539256877,0.8558158840424338,1.0638529424794345,0.904851088384518,0.7319075562974604,0.9293330717351628,0.5421156922842743,0.9648784266169796,0.3018492755643099,0.9999999999998084,0.0
coffee,natural,20,middle,17,visual,0.006575699867556581,0.9492221145444282,6.8460572527057915,1.8935834627539623,6.6431314933141,8,8,0.6306013329975549,1.7942260289145082,0.8932486117048446,0.9869523063922095,0.9625569785662468,0.5437323799623535,0.9740248744739012,0.38555085648609183,0.9879282735605839,0.196582235499424,0.9999999999998999,0.0
coffee,natural,20,middle,18,visual,0.005737831100752857,0.9465706493525444,7.052356405580535,2.0752053959947943,7.966182512991524,8,8,0.4068922460611159,2.418663106190542,0.550690661458553,1.5598029337239436,0.7278900083356674,1.2269870425786236,0.8154855133844209,0.8993747680817311,0.9122841682139001,0.4795862870808851,0.9999999999997088,0.0
coffee,natural,20,middle,24,visual,0.006366251988734577,0.9843378885141887,5.498566327709691,1.9830945940912632,7.2651910507184345,8,8,0.6002979914459329,2.039083160510434,0.8742908429699525,1.3392578800450334,0.9256371082272673,0.7387768172133106,0.9396671937178223,0.566747221463938,0.963246934022948,0.31854821324826077,0.9999999999998842,0.0
coffee,natural,20,middle,30,visual,0.04349721511021839,1.3197869546029395,1.2861001565611596,1.5144459948358757,4.54690142207677,8,8,0.9906534783333109,0.48020353991881337,0.99095842827576,0.3244401189729636,0.9912098491611292,0.2238837036480923,0.9919084313565376,0.15751599818772016,0.9994129706574245,0.13056469456536463,0.9999999999999789,0.0
coffee,natural,20,middle,31,visual,0.006385349225149864,0.9396511970692352,7.439230212965748,2.038050063354304,7.675627609496434,8,8,0.45936878312433826,2.1117165525949053,0.6166880122130766,1.4011985281408441,0.7460514899931449,1.0105012123991088,0.877975097731673,0.7128329500428757,0.9481009371425115,0.37015545235430203,0.9999999999997241,0.0
coffee,natural,20,middle,32,visual,0.0069175758776033455,0.9456847905034347,7.108591398288224,2.072694326510293,7.9462039694285656,8,8,0.5698531441998236,3.0051996025309617,0.6864209397515714,1.6673760455383952,0.7692257605273547,1.1494785403500425,0.8377581252373112,0.8327291923801002,0.9338148764488767,0.4247920964639026,0.9999999999997474,0.0
coffee,natural,20,middle,36,visual,0.008902906093774131,0.9600634033385971,6.114234601322342,2.0682465252608067,7.910939316704405,8,8,0.5042427339790657,2.79553994721919,0.5875176020972798,1.532061901857804,0.6800930402276093,1.0987594818375424,0.74455467891308,0.8442632254187626,0.9420504539232049,0.40970592752252044,0.9999999999996909,0.0
coffee,natural,20,middle,40,visual,0.012347855423598916,0.9470749098256863,6.927704393188664,2.057934130622782,7.829777792608218,8,8,0.41918644993466964,2.473980140561199,0.6412867526056201,1.5351329411333792,0.6797190789768466,1.0543865160536228,0.8198032536399897,0.7608241461485906,0.9016768370385314,0.4725518135512945,0.9999999999996017,0.0
coffee,natural,20,middle,45,visual,-0.0009665571655490812,0.9520390553182209,6.8253390100858145,1.9907313655534553,7.320886048708835,8,8,0.627404736840423,1.8812572232719669,0.7513231183665279,1.1382628150243328,0.8032913679729543,0.8750592468431712,0.8543217698181995,0.7026178105104757,0.9527594014122945,0.3619738386821302,0.9999999999997926,2.412785246598875e-16
coffee,natural,20,middle,46,visual,0.009786506719216851,0.9400366243308804,7.4330734850270765,2.0691931344808685,7.918431430293394,8,8,0.4945302327484209,2.528884774464738,0.5878139644258651,1.4369726111836167,0.6805230272750487,1.0594310945864112,0.7828709750082764,0.8410528289365846,0.9252573774723077,0.45067602536403256,0.99999999999981,0.0
coffee,natural,20,middle,50,visual,0.012269170476364239,0.9478553647361125,6.912505061338245,2.051220518430643,7.777387760915168,8,8,0.6340457329036642,2.7729677825135783,0.7897458184147089,1.5402732103543637,0.8482453305286284,1.0498772823974787,0.901774565486685,0.7455695418401613,0.949645432895894,0.38863381677726294,0.9999999999997055,0.0
coffee,natural,20,middle,52,visual,0.008559593738435279,0.9555024590595349,6.5708896857009105,2.0683486359335,7.911747149283132,8,8,0.6442037539939512,3.0563809204827264,0.711196590084484,1.6984907184958022,0.7509783821303807,1.1328888157072012,0.813439495692403,0.8561637247132505,0.9223775571711367,0.4633349157638757,0.9999999999996471,0.0
coffee,natural,20,middle,54,visual,0.020862928307500497,0.9420111640512707,6.930497518039657,2.0429946244625956,7.713674203595087,8,8,0.4444060987027418,1.9525209196800228,0.7310720037513293,1.307720737876444,0.8480191563069853,0.9549935551717776,0.8820363530594203,0.6933217520517868,0.9641576861782696,0.3161438892642592,0.9999999999998372,0.0
coffee,natural,20,middle,64,visual,0.013828512960466737,0.9427528895556081,7.148163463928906,2.0751620682587895,7.965837363815955,8,8,0.37250057821900345,2.0140227482346544,0.48853299833717023,1.3617855181713272,0.6711646489575579,1.1438264630083068,0.7495404460343014,0.8973287474557764,0.8930550922982394,0.5054886219811535,0.9999999999995454,0.0
coffee,natural,20,middle,65,visual,0.011299409887710105,0.9455418509203899,6.973432380112173,2.074924377549816,7.963944183290007,8,8,0.43583210719026794,2.4609835150074146,0.5548053761257966,1.519278760500197,0.6709528989318501,1.147055983762681,0.7497639386782012,0.8870473385274228,0.9437922598981247,0.41565364912011166,0.9999999999997425,0.0
coffee,natural,20,middle,66,visual,0.01578567848497775,0.9398480914280325,7.286334069749836,2.0696485765796613,7.9220386386980834,8,8,0.4332402214650763,2.456758067530734,0.6212267882192251,1.5864227697178024,0.7739425035261688,1.1291431344193301,0.8646527755652138,0.788381492855117,0.9394883235851454,0.4075465609109538,0.9999999999997002,0.0
coffee,natural,20,middle,69,visual,0.016040336016705018,0.948432511424947,6.598344796340987,2.006316167641509,7.435874316171439,8,8,0.7450132085427023,2.5562428554715058,0.8658664499985262,1.2967356003307253,0.8934406375079574,0.8488642080742272,0.9198748105736221,0.6213555053628608,0.9717624526242011,0.3079109758917214,0.999999999999771,0.0
coffee,natural,20,middle,81,visual,0.016989084734801766,0.9356579815226387,7.439712198336783,1.955475627204016,7.06727961488679,8,8,0.6877668846455723,1.790118893387531,0.7783051271932637,1.157608398914865,0.8665708004560687,0.7925541104454871,0.9357182755146899,0.5090238369279667,0.9823844826823874,0.2292213375177367,0.9999999999998862,0.0
