sample,layer,position,modality,scope,surrogate,cosine,relative_l2
chessboard_GRAY,24,67,visual,top4,same_expert_mean,0.866644992180709,0.5005985872280281
chessboard_GRAY,24,67,visual,top4,spatial_neighbor,0.6660443028022814,0.8727532329423977
chessboard_GRAY,24,67,visual,top4,random_same_expert,0.6895275912995996,0.8274767124689743
chessboard_GRAY,24,67,visual,top6,same_expert_mean,0.917705105200068,0.4007567249122736
chessboard_GRAY,24,67,visual,top6,spatial_neighbor,0.7932215513522582,0.6957854549650685
chessboard_GRAY,24,67,visual,top6,random_same_expert,0.7858685895741031,0.6920298937258246
chessboard_GRAY,24,67,visual,top7,same_expert_mean,0.9615658869671498,0.27467936824630484
chessboard_GRAY,24,67,visual,top7,spatial_neighbor,0.8809431216400738,0.5089657037170092
chessboard_GRAY,24,67,visual,top7,random_same_expert,0.9296617562237605,0.3708433025517196
chessboard_GRAY,24,68,visual,top4,same_expert_mean,0.8689694357842812,0.4963267340381522
chessboard_GRAY,24,68,visual,top4,spatial_neighbor,0.6777235167630652,0.8352003066100819
chessboard_GRAY,24,68,visual,top4,random_same_expert,0.7578398918598227,0.6880494006418353
chessboard_GRAY,24,68,visual,top6,same_expert_mean,0.9120318927413736,0.41022404788610956
chessboard_GRAY,24,68,visual,top6,spatial_neighbor,0.8106208144552617,0.6240095029234483
chessboard_GRAY,24,68,visual,top6,random_same_expert,0.8267996016098021,0.5762729098758664
chessboard_GRAY,24,68,visual,top7,same_expert_mean,0.9372532238053762,0.3486833234505079
chessboard_GRAY,24,68,visual,top7,spatial_neighbor,0.8614606936882672,0.5299824718199847
chessboard_GRAY,24,68,visual,top7,random_same_expert,0.8580742722855951,0.5416783807969614
chessboard_GRAY,24,72,visual,top4,same_expert_mean,0.7514315678646187,0.6611106063573043
chessboard_GRAY,24,72,visual,top4,spatial_neighbor,0.5708744175753748,0.9306283570353457
chessboard_GRAY,24,72,visual,top4,random_same_expert,0.5736154004768615,0.9202982118748761
chessboard_GRAY,24,72,visual,top6,same_expert_mean,0.9288623103079838,0.37042533316725706
chessboard_GRAY,24,72,visual,top6,spatial_neighbor,0.8881862620632326,0.4656499370352154
chessboard_GRAY,24,72,visual,top6,random_same_expert,0.8625998229556832,0.5166346754179393
chessboard_GRAY,24,72,visual,top7,same_expert_mean,0.9590081090017056,0.2833924970726239
chessboard_GRAY,24,72,visual,top7,spatial_neighbor,0.9388367140190442,0.3464726855924728
chessboard_GRAY,24,72,visual,top7,random_same_expert,0.9196398662543932,0.3989699890826496
chessboard_GRAY,24,75,visual,top4,same_expert_mean,0.837159884361701,0.5489963040348189
chessboard_GRAY,24,75,visual,top4,spatial_neighbor,0.689524967965258,0.7716745692163103
chessboard_GRAY,24,75,visual,top4,random_same_expert,0.6570919436733474,0.8125732428065523
chessboard_GRAY,24,75,visual,top6,same_expert_mean,0.9356736615337438,0.3537459571388423
chessboard_GRAY,24,75,visual,top6,spatial_neighbor,0.8740774625244492,0.4982683947460728
chessboard_GRAY,24,75,visual,top6,random_same_expert,0.9999999999996105,0.0
chessboard_GRAY,24,75,visual,top7,same_expert_mean,0.9543038504550206,0.29944888310236334
chessboard_GRAY,24,75,visual,top7,spatial_neighbor,0.9306486363435599,0.3710098145880817
chessboard_GRAY,24,75,visual,top7,random_same_expert,0.9306486363435599,0.3710098145880817
chessboard_GRAY,24,79,visual,top4,same_expert_mean,0.8940849611839541,0.44809811897710566
chessboard_GRAY,24,79,visual,top4,spatial_neighbor,0.7550548407429424,0.7028602855707825
chessboard_GRAY,24,79,visual,top4,random_same_expert,0.8270237264027287,0.5901055834592543
chessboard_GRAY,24,79,visual,top6,same_expert_mean,0.959128157561293,0.2837340298908001
chessboard_GRAY,24,79,visual,top6,spatial_neighbor,0.9228289446848514,0.38837109158229305
chessboard_GRAY,24,79,visual,top6,random_same_expert,0.9188495319476496,0.40070003309567004
chessboard_GRAY,24,79,visual,top7,same_expert_mean,0.968125207712854,0.2509019364768848
chessboard_GRAY,24,79,visual,top7,spatial_neighbor,0.9601307429336123,0.28043322250439107
chessboard_GRAY,24,79,visual,top7,random_same_expert,0.9352799635744974,0.35592452146218095
chessboard_GRAY,24,82,visual,top4,same_expert_mean,0.9816646190205486,0.19088703019462064
chessboard_GRAY,24,82,visual,top4,spatial_neighbor,0.951877677109482,0.30738130825158266
chessboard_GRAY,24,82,visual,top4,random_same_expert,0.9338407694174703,0.3642516191622483
chessboard_GRAY,24,82,visual,top6,same_expert_mean,0.9816646190205486,0.19088703019462064
chessboard_GRAY,24,82,visual,top6,spatial_neighbor,0.951877677109482,0.30738130825158266
chessboard_GRAY,24,82,visual,top6,random_same_expert,0.9458208198220168,0.3289989687771989
chessboard_GRAY,24,82,visual,top7,same_expert_mean,0.9816646190205486,0.19088703019462064
chessboard_GRAY,24,82,visual,top7,spatial_neighbor,0.951877677109482,0.30738130825158266
chessboard_GRAY,24,82,visual,top7,random_same_expert,0.9458208198220168,0.3289989687771989
chessboard_GRAY,24,86,visual,top4,same_expert_mean,0.9312905078530487,0.36602969741553365
chessboard_GRAY,24,86,visual,top4,spatial_neighbor,0.8605411200181119,0.5299691511874033
chessboard_GRAY,24,86,visual,top4,random_same_expert,0.8329401676256014,0.5604618682105756
chessboard_GRAY,24,86,visual,top6,same_expert_mean,0.9616379052742063,0.2744736459184794
chessboard_GRAY,24,86,visual,top6,spatial_neighbor,0.9344341052942942,0.3637840279725583
chessboard_GRAY,24,86,visual,top6,random_same_expert,0.9193802300532147,0.39745413248950245
chessboard_GRAY,24,86,visual,top7,same_expert_mean,0.9839058188742117,0.17869347631049423
chessboard_GRAY,24,86,visual,top7,spatial_neighbor,0.9666946758120776,0.25806826385579745
chessboard_GRAY,24,86,visual,top7,random_same_expert,0.9692574061079122,0.24746004098419835
chessboard_GRAY,24,99,visual,top4,same_expert_mean,0.9235993807974605,0.3836179633915173
chessboard_GRAY,24,99,visual,top4,spatial_neighbor,0.8217999365982551,0.5979900161084462
chessboard_GRAY,24,99,visual,top4,random_same_expert,0.9288329554589398,0.3755015322051518
chessboard_GRAY,24,99,visual,top6,same_expert_mean,0.9870207541852991,0.1606006462312471
chessboard_GRAY,24,99,visual,top6,spatial_neighbor,0.9725774064017619,0.233063423805292
chessboard_GRAY,24,99,visual,top6,random_same_expert,0.965964885877165,0.26124358195199504
chessboard_GRAY,24,99,visual,top7,same_expert_mean,0.9999999999996705,0.0
chessboard_GRAY,24,99,visual,top7,spatial_neighbor,0.9999999999996705,0.0
chessboard_GRAY,24,99,visual,top7,random_same_expert,0.9999999999996705,0.0
chessboard_GRAY,24,102,visual,top4,same_expert_mean,0.9334593204077067,0.3607959741694032
chessboard_GRAY,24,102,visual,top4,spatial_neighbor,0.8740322561769077,0.49467800859091604
chessboard_GRAY,24,102,visual,top4,random_same_expert,0.9189098704149767,0.3944699125238534
chessboard_GRAY,24,102,visual,top6,same_expert_mean,0.982300616792595,0.18732428697958992
chessboard_GRAY,24,102,visual,top6,spatial_neighbor,0.9371321803396022,0.3583736871878508
chessboard_GRAY,24,102,visual,top6,random_same_expert,0.9562450331427489,0.2946677652617173
chessboard_GRAY,24,102,visual,top7,same_expert_mean,0.9879228791297867,0.15504056295116442
chessboard_GRAY,24,102,visual,top7,spatial_neighbor,0.9597706968712397,0.2881093189962036
chessboard_GRAY,24,102,visual,top7,random_same_expert,0.9999999999997963,0.0
chessboard_GRAY,24,103,visual,top4,same_expert_mean,0.8927633149561005,0.45062892082675426
chessboard_GRAY,24,103,visual,top4,spatial_neighbor,0.7896351373024135,0.6605501022055515
chessboard_GRAY,24,103,visual,top4,random_same_expert,0.7660182088158559,0.6907053294108636
chessboard_GRAY,24,103,visual,top6,same_expert_mean,0.9309293712628036,0.365397126300106
chessboard_GRAY,24,103,visual,top6,spatial_neighbor,0.8501157054772068,0.5561727829593861
chessboard_GRAY,24,103,visual,top6,random_same_expert,0.8407974868856856,0.5855468108471267
chessboard_GRAY,24,103,visual,top7,same_expert_mean,0.9486510062023515,0.3163246843400646
chessboard_GRAY,24,103,visual,top7,spatial_neighbor,0.88353363291948,0.48544954315775113
chessboard_GRAY,24,103,visual,top7,random_same_expert,0.8119677099922442,0.6282078423739
chessboard_GRAY,24,107,visual,top4,same_expert_mean,0.9402645643984862,0.34056169582466217
chessboard_GRAY,24,107,visual,top4,spatial_neighbor,0.8254972102389321,0.5935315664843327
chessboard_GRAY,24,107,visual,top4,random_same_expert,0.8540304106654522,0.5612790022269093
chessboard_GRAY,24,107,visual,top6,same_expert_mean,0.959605714853897,0.2813937374465733
chessboard_GRAY,24,107,visual,top6,spatial_neighbor,0.878930758659771,0.49530422712225003
chessboard_GRAY,24,107,visual,top6,random_same_expert,0.8799119164352864,0.49304018832061997
chessboard_GRAY,24,107,visual,top7,same_expert_mean,0.9688450513801146,0.24791256575847936
chessboard_GRAY,24,107,visual,top7,spatial_neighbor,0.9072402781556917,0.4310865066051085
chessboard_GRAY,24,107,visual,top7,random_same_expert,0.922203398010132,0.4007746699525547
chessboard_GRAY,24,108,visual,top4,same_expert_mean,0.8677444499638267,0.497014852414416
chessboard_GRAY,24,108,visual,top4,spatial_neighbor,0.6833215735062056,0.799626475499804
chessboard_GRAY,24,108,visual,top4,random_same_expert,0.7374931543140941,0.7255781267498435
chessboard_GRAY,24,108,visual,top6,same_expert_mean,0.9159247548479703,0.401363200285772
chessboard_GRAY,24,108,visual,top6,spatial_neighbor,0.7727214471989442,0.6835906279731745
chessboard_GRAY,24,108,visual,top6,random_same_expert,0.8581347763235437,0.5382339232973957
chessboard_GRAY,24,108,visual,top7,same_expert_mean,0.9402637129307002,0.34051141035892485
chessboard_GRAY,24,108,visual,top7,spatial_neighbor,0.862590492487651,0.5340111691513886
chessboard_GRAY,24,108,visual,top7,random_same_expert,0.8432084878669895,0.5696367397487405
chessboard_GRAY,24,109,visual,top4,same_expert_mean,0.9438173399461239,0.33052670214556285
chessboard_GRAY,24,109,visual,top4,spatial_neighbor,0.8612317594400312,0.5321615493831062
chessboard_GRAY,24,109,visual,top4,random_same_expert,0.9115419582874611,0.4216982388890479
chessboard_GRAY,24,109,visual,top6,same_expert_mean,0.9685795883359193,0.2489395507715064
chessboard_GRAY,24,109,visual,top6,spatial_neighbor,0.9250784728614501,0.3851275417422014
chessboard_GRAY,24,109,visual,top6,random_same_expert,0.9579333668878783,0.28797313293069715
chessboard_GRAY,24,109,visual,top7,same_expert_mean,0.9818289416849625,0.18978734863123728
chessboard_GRAY,24,109,visual,top7,spatial_neighbor,0.9571108169863187,0.2912950297721281
chessboard_GRAY,24,109,visual,top7,random_same_expert,0.9658715027054262,0.2595742360258599
chessboard_GRAY,24,116,visual,top4,same_expert_mean,0.9524762928407108,0.3048742127119589
chessboard_GRAY,24,116,visual,top4,spatial_neighbor,0.9046052867571255,0.4483592110943958
chessboard_GRAY,24,116,visual,top4,random_same_expert,0.9073867233922124,0.4376420969254342
chessboard_GRAY,24,116,visual,top6,same_expert_mean,0.9755840015493454,0.21963309404969578
chessboard_GRAY,24,116,visual,top6,spatial_neighbor,0.9496943291048491,0.3182202030788785
chessboard_GRAY,24,116,visual,top6,random_same_expert,0.9481296249763529,0.32188387356027665
chessboard_GRAY,24,116,visual,top7,same_expert_mean,0.9863139947893442,0.16496180160886034
chessboard_GRAY,24,116,visual,top7,spatial_neighbor,0.9687728913230523,0.250629996649609
chessboard_GRAY,24,116,visual,top7,random_same_expert,0.9687728913230523,0.250629996649609
chessboard_GRAY,24,119,visual,top4,same_expert_mean,0.9159733630589117,0.4014043234036867
chessboard_GRAY,24,119,visual,top4,spatial_neighbor,0.8045697621666482,0.6340508676777705
chessboard_GRAY,24,119,visual,top4,random_same_expert,0.756835831687869,0.7283720766012107
chessboard_GRAY,24,119,visual,top6,same_expert_mean,0.9529794924069368,0.30308678710540454
chessboard_GRAY,24,119,visual,top6,spatial_neighbor,0.8669262325494518,0.5184020807936643
chessboard_GRAY,24,119,visual,top6,random_same_expert,0.896702973403109,0.4687800774728276
chessboard_GRAY,24,119,visual,top7,same_expert_mean,0.9748371958271423,0.2229308019345293
chessboard_GRAY,24,119,visual,top7,spatial_neighbor,0.9449098997491618,0.3358546588151003
chessboard_GRAY,24,119,visual,top7,random_same_expert,0.944687664090824,0.332422369170013
chessboard_GRAY,24,120,visual,top4,same_expert_mean,0.9107847451892991,0.41293044310208715
chessboard_GRAY,24,120,visual,top4,spatial_neighbor,0.780633487944118,0.657446312449063
chessboard_GRAY,24,120,visual,top4,random_same_expert,0.8521474686203301,0.5645619545118724
chessboard_GRAY,24,120,visual,top6,same_expert_mean,0.9580215730773994,0.28679960765098317
chessboard_GRAY,24,120,visual,top6,spatial_neighbor,0.9135777437498093,0.410229844415112
chessboard_GRAY,24,120,visual,top6,random_same_expert,0.8670161328086539,0.5302318677034243
chessboard_GRAY,24,120,visual,top7,same_expert_mean,0.9764203780935807,0.21588584747750716
chessboard_GRAY,24,120,visual,top7,spatial_neighbor,0.9673677092722294,0.25358884072106885
chessboard_GRAY,24,120,visual,top7,random_same_expert,0.9134664971871818,0.4318263930054278
chessboard_GRAY,24,121,visual,top4,same_expert_mean,0.8804107099231177,0.47553333882857396
chessboard_GRAY,24,121,visual,top4,spatial_neighbor,0.7535562301983568,0.7053101660784449
chessboard_GRAY,24,121,visual,top4,random_same_expert,0.7409895384877276,0.6987230135457434
chessboard_GRAY,24,121,visual,top6,same_expert_mean,0.9551308524985147,0.2970474890086877
chessboard_GRAY,24,121,visual,top6,spatial_neighbor,0.9283087104457831,0.3747136363896258
chessboard_GRAY,24,121,visual,top6,random_same_expert,0.898291750475835,0.44807035058221634
chessboard_GRAY,24,121,visual,top7,same_expert_mean,0.9744382248733022,0.22473985881536154
chessboard_GRAY,24,121,visual,top7,spatial_neighbor,0.9622795814901687,0.2732190337206598
chessboard_GRAY,24,121,visual,top7,random_same_expert,0.9280210298331065,0.38216440595641044
chessboard_GRAY,24,125,visual,top4,same_expert_mean,0.8504777941899376,0.5262765308445944
chessboard_GRAY,24,125,visual,top4,spatial_neighbor,0.6634556828860089,0.8032605066517523
chessboard_GRAY,24,125,visual,top4,random_same_expert,0.7314803240506009,0.7064959337810174
chessboard_GRAY,24,125,visual,top6,same_expert_mean,0.9599028006783816,0.28042051743237545
chessboard_GRAY,24,125,visual,top6,spatial_neighbor,0.91276140394905,0.41914702125823694
chessboard_GRAY,24,125,visual,top6,random_same_expert,0.9243036344995911,0.4008233842363292
chessboard_GRAY,24,125,visual,top7,same_expert_mean,0.9999999999994886,0.0
chessboard_GRAY,24,125,visual,top7,spatial_neighbor,0.9999999999994886,0.0
chessboard_GRAY,24,125,visual,top7,random_same_expert,0.9999999999994886,0.0
chessboard_GRAY,24,126,visual,top4,same_expert_mean,0.9999539767981971,0.00960580893557479
chessboard_GRAY,24,126,visual,top4,spatial_neighbor,0.9999356598031429,0.011353500592101055
chessboard_GRAY,24,126,visual,top4,random_same_expert,0.9999454149143295,0.010449570246284538
chessboard_GRAY,24,126,visual,top6,same_expert_mean,0.9999746164574884,0.007132522392579001
chessboard_GRAY,24,126,visual,top6,spatial_neighbor,0.9999588319632322,0.009081112935620415
chessboard_GRAY,24,126,visual,top6,random_same_expert,0.9999320736390154,0.011655852083325287
chessboard_GRAY,24,126,visual,top7,same_expert_mean,0.9999896024936827,0.004564644092394008
chessboard_GRAY,24,126,visual,top7,spatial_neighbor,0.9999720199704828,0.007491166863253526
chessboard_GRAY,24,126,visual,top7,random_same_expert,0.9999999999999724,0.0
chessboard_GRAY,24,133,visual,top4,same_expert_mean,0.8531678282759638,0.5221802748277545
chessboard_GRAY,24,133,visual,top4,spatial_neighbor,0.7107385172937317,0.779045790221802
chessboard_GRAY,24,133,visual,top4,random_same_expert,0.7295553431537742,0.7335699596485088
chessboard_GRAY,24,133,visual,top6,same_expert_mean,0.9613859972908376,0.2755225945565093
chessboard_GRAY,24,133,visual,top6,spatial_neighbor,0.9223903899075494,0.39071030848041005
chessboard_GRAY,24,133,visual,top6,random_same_expert,0.9489569786744252,0.3165913533647503
chessboard_GRAY,24,133,visual,top7,same_expert_mean,0.9799280913699842,0.19935410665458858
chessboard_GRAY,24,133,visual,top7,spatial_neighbor,0.9617863167581568,0.2757364842003341
chessboard_GRAY,24,133,visual,top7,random_same_expert,0.9617863167581568,0.2757364842003341
chessboard_GRAY,24,138,visual,top4,same_expert_mean,0.9999871226904656,0.005074890853855146
chessboard_GRAY,24,138,visual,top4,spatial_neighbor,0.9999782772456974,0.006591406915120351
chessboard_GRAY,24,138,visual,top4,random_same_expert,0.9999706339108534,0.0076641084883321215
chessboard_GRAY,24,138,visual,top6,same_expert_mean,0.9999974920652095,0.0022403127783163926
chessboard_GRAY,24,138,visual,top6,spatial_neighbor,0.9999946044227971,0.0032853370646182705
chessboard_GRAY,24,138,visual,top6,random_same_expert,0.9999999999999674,0.0
chessboard_GRAY,24,138,visual,top7,same_expert_mean,0.9999974920652095,0.0022403127783163926
chessboard_GRAY,24,138,visual,top7,spatial_neighbor,0.9999946044227971,0.0032853370646182705
chessboard_GRAY,24,138,visual,top7,random_same_expert,0.9999999999999674,0.0
chessboard_GRAY,24,141,visual,top4,same_expert_mean,0.9330875108671997,0.3599343134013354
chessboard_GRAY,24,141,visual,top4,spatial_neighbor,0.837971077572599,0.5631865292726687
chessboard_GRAY,24,141,visual,top4,random_same_expert,0.8527751415160048,0.5395684249767467
chessboard_GRAY,24,141,visual,top6,same_expert_mean,0.970295612615807,0.24194391181383113
chessboard_GRAY,24,141,visual,top6,spatial_neighbor,0.9289697874493485,0.3747426049572035
chessboard_GRAY,24,141,visual,top6,random_same_expert,0.9347556849105504,0.36172126955879574
chessboard_GRAY,24,141,visual,top7,same_expert_mean,0.970295612615807,0.24194391181383113
chessboard_GRAY,24,141,visual,top7,spatial_neighbor,0.9289697874493485,0.3747426049572035
chessboard_GRAY,24,141,visual,top7,random_same_expert,0.9324742888301507,0.36964977386242487
chessboard_GRAY,24,146,visual,top4,same_expert_mean,0.9379187764900159,0.34685551423085287
chessboard_GRAY,24,146,visual,top4,spatial_neighbor,0.8877764595323714,0.47255643146932674
chessboard_GRAY,24,146,visual,top4,random_same_expert,0.8519807569777119,0.543313053901348
chessboard_GRAY,24,146,visual,top6,same_expert_mean,0.9677594865268648,0.2518829155819454
chessboard_GRAY,24,146,visual,top6,spatial_neighbor,0.9491063009603469,0.3191048448738308
chessboard_GRAY,24,146,visual,top6,random_same_expert,0.9367113368185307,0.3577815296402917
chessboard_GRAY,24,146,visual,top7,same_expert_mean,0.9886971861348083,0.14994734218890282
chessboard_GRAY,24,146,visual,top7,spatial_neighbor,0.9788296710158166,0.20603705278008935
chessboard_GRAY,24,146,visual,top7,random_same_expert,0.9765734488075604,0.21630314649326085
chessboard_GRAY,24,147,visual,top4,same_expert_mean,0.865312255817451,0.5012332798222904
chessboard_GRAY,24,147,visual,top4,spatial_neighbor,0.791123058356928,0.6433959537789827
chessboard_GRAY,24,147,visual,top4,random_same_expert,0.7696912487822963,0.6669245258493379
chessboard_GRAY,24,147,visual,top6,same_expert_mean,0.9560428306655436,0.293232709312515
chessboard_GRAY,24,147,visual,top6,spatial_neighbor,0.9059521918099436,0.4309904911406355
chessboard_GRAY,24,147,visual,top6,random_same_expert,0.9016509635503978,0.4466592502263772
chessboard_GRAY,24,147,visual,top7,same_expert_mean,0.98252841727646,0.18617659569977998
chessboard_GRAY,24,147,visual,top7,spatial_neighbor,0.952091219547054,0.30800829927331463
chessboard_GRAY,24,147,visual,top7,random_same_expert,0.9594653331057431,0.28713974390701336
chessboard_GRAY,24,149,visual,top4,same_expert_mean,0.8691180223295994,0.4954482192889256
chessboard_GRAY,24,149,visual,top4,spatial_neighbor,0.7523557854453825,0.706510029266111
chessboard_GRAY,24,149,visual,top4,random_same_expert,0.7907977963517981,0.6334044324888667
chessboard_GRAY,24,149,visual,top6,same_expert_mean,0.9378015700957575,0.34726775616855
chessboard_GRAY,24,149,visual,top6,spatial_neighbor,0.8887525453646966,0.47293731662542726
chessboard_GRAY,24,149,visual,top6,random_same_expert,0.8543928861690414,0.5322727417056735
chessboard_GRAY,24,149,visual,top7,same_expert_mean,0.9608224711788673,0.27767112393486254
chessboard_GRAY,24,149,visual,top7,spatial_neighbor,0.9434518634052248,0.3352922720726948
chessboard_GRAY,24,149,visual,top7,random_same_expert,0.9378769866718643,0.35149767592515335
chessboard_GRAY,24,151,visual,top4,same_expert_mean,0.8724041836214153,0.49206313875649055
chessboard_GRAY,24,151,visual,top4,spatial_neighbor,0.6421531229140433,0.9266895274677631
chessboard_GRAY,24,151,visual,top4,random_same_expert,0.7889134808268671,0.6844411995881994
chessboard_GRAY,24,151,visual,top6,same_expert_mean,0.9311997418144504,0.36598770324802893
chessboard_GRAY,24,151,visual,top6,spatial_neighbor,0.8399988728941358,0.5825049466415592
chessboard_GRAY,24,151,visual,top6,random_same_expert,0.9310905677567636,0.3759768045475113
chessboard_GRAY,24,151,visual,top7,same_expert_mean,0.9636995312760217,0.2691838985175577
chessboard_GRAY,24,151,visual,top7,spatial_neighbor,0.9043219693415945,0.4451132451189919
chessboard_GRAY,24,151,visual,top7,random_same_expert,0.8759364098022233,0.5271590131855672
chessboard_GRAY,24,153,visual,top4,same_expert_mean,0.9999930453224798,0.003729597900796824
chessboard_GRAY,24,153,visual,top4,spatial_neighbor,0.9999932832957632,0.003665294122169729
chessboard_GRAY,24,153,visual,top4,random_same_expert,0.9999935909843032,0.003580411601356318
chessboard_GRAY,24,153,visual,top6,same_expert_mean,0.9999981729420871,0.0019115776501139369
chessboard_GRAY,24,153,visual,top6,spatial_neighbor,0.9999966535696333,0.0025870555949505103
chessboard_GRAY,24,153,visual,top6,random_same_expert,0.9999988614478196,0.0015090216724605165
chessboard_GRAY,24,153,visual,top7,same_expert_mean,0.9999992276366553,0.0012428875897479482
chessboard_GRAY,24,153,visual,top7,spatial_neighbor,0.9999991517328009,0.0013025312917575836
chessboard_GRAY,24,153,visual,top7,random_same_expert,0.9999991517328009,0.0013025312917575836
chessboard_GRAY,24,157,visual,top4,same_expert_mean,0.8742304142575414,0.4855874685653302
chessboard_GRAY,24,157,visual,top4,spatial_neighbor,0.7898279795811812,0.6352761919974935
chessboard_GRAY,24,157,visual,top4,random_same_expert,0.7507558848899826,0.7038869469089453
chessboard_GRAY,24,157,visual,top6,same_expert_mean,0.9541716684490689,0.29928080212411406
chessboard_GRAY,24,157,visual,top6,spatial_neighbor,0.9147708285372298,0.4093976228386887
chessboard_GRAY,24,157,visual,top6,random_same_expert,0.9147708285372298,0.4093976228386887
chessboard_GRAY,24,157,visual,top7,same_expert_mean,0.9907329271507895,0.13587616082386572
chessboard_GRAY,24,157,visual,top7,spatial_neighbor,0.9633751254071691,0.27175232164773144
chessboard_GRAY,24,157,visual,top7,random_same_expert,0.9633751254071691,0.27175232164773144
chessboard_GRAY,24,161,visual,top4,same_expert_mean,0.8971817733090951,0.4444039039851506
chessboard_GRAY,24,161,visual,top4,spatial_neighbor,0.8323125342232662,0.5800226228373118
chessboard_GRAY,24,161,visual,top4,random_same_expert,0.7839463558469434,0.6754329625734063
chessboard_GRAY,24,161,visual,top6,same_expert_mean,0.9438127617944353,0.33120283706227477
chessboard_GRAY,24,161,visual,top6,spatial_neighbor,0.8955225069423897,0.4562931144997939
chessboard_GRAY,24,161,visual,top6,random_same_expert,0.8371855238573689,0.5890225307275413
chessboard_GRAY,24,161,visual,top7,same_expert_mean,0.9607520497443708,0.27754396957978617
chessboard_GRAY,24,161,visual,top7,spatial_neighbor,0.9174842236039716,0.40302591748200206
chessboard_GRAY,24,161,visual,top7,random_same_expert,0.999999999999441,0.0
chessboard_GRAY,24,171,visual,top4,same_expert_mean,0.8619686970034339,0.5069695179484923
chessboard_GRAY,24,171,visual,top4,spatial_neighbor,0.6975329943970161,0.7712966521102871
chessboard_GRAY,24,171,visual,top4,random_same_expert,0.7428311585346328,0.6969673953456087
chessboard_GRAY,24,171,visual,top6,same_expert_mean,0.9248562027299227,0.3805207472170793
chessboard_GRAY,24,171,visual,top6,spatial_neighbor,0.8742256937763858,0.4971739028008079
chessboard_GRAY,24,171,visual,top6,random_same_expert,0.8652931758177714,0.5156975421896185
chessboard_GRAY,24,171,visual,top7,same_expert_mean,0.9676295290270933,0.25237939221896627
chessboard_GRAY,24,171,visual,top7,spatial_neighbor,0.9462481680333064,0.32631557851344145
chessboard_GRAY,24,171,visual,top7,random_same_expert,0.9363911896615322,0.35374400319786065
chessboard_GRAY,24,173,visual,top4,same_expert_mean,0.9389316417578355,0.34411309117205546
chessboard_GRAY,24,173,visual,top4,spatial_neighbor,0.9181140155885428,0.40368119069720887
chessboard_GRAY,24,173,visual,top4,random_same_expert,0.9352293980676747,0.3569634075573178
chessboard_GRAY,24,173,visual,top6,same_expert_mean,0.9873230266876046,0.1587992279173866
chessboard_GRAY,24,173,visual,top6,spatial_neighbor,0.9832638146806898,0.1826881153533349
chessboard_GRAY,24,173,visual,top6,random_same_expert,0.9625579228654466,0.27412660929511
chessboard_GRAY,24,173,visual,top7,same_expert_mean,0.9999999999997883,0.0
chessboard_GRAY,24,173,visual,top7,spatial_neighbor,0.9999999999997883,0.0
chessboard_GRAY,24,173,visual,top7,random_same_expert,0.9999999999997883,0.0
chessboard_GRAY,24,175,visual,top4,same_expert_mean,0.8743289549694103,0.48608478168302294
chessboard_GRAY,24,175,visual,top4,spatial_neighbor,0.8075018366019455,0.6091845236150275
chessboard_GRAY,24,175,visual,top4,random_same_expert,0.7140127674809801,0.7580332695295013
chessboard_GRAY,24,175,visual,top6,same_expert_mean,0.9656972585124792,0.25983296677081863
chessboard_GRAY,24,175,visual,top6,spatial_neighbor,0.9411089891481436,0.3418566651866389
chessboard_GRAY,24,175,visual,top6,random_same_expert,0.9255569439495611,0.39203817438688254
chessboard_GRAY,24,175,visual,top7,same_expert_mean,0.988000909778481,0.15445179811279627
chessboard_GRAY,24,175,visual,top7,spatial_neighbor,0.98525850215706,0.17130353264226839
chessboard_GRAY,24,175,visual,top7,random_same_expert,0.9811253610110042,0.19466860028032704
chessboard_GRAY,24,180,visual,top4,same_expert_mean,0.8650826998823754,0.5019299434476285
chessboard_GRAY,24,180,visual,top4,spatial_neighbor,0.7481715015519045,0.7349178004813827
chessboard_GRAY,24,180,visual,top4,random_same_expert,0.6437582962803051,0.919579095697074
chessboard_GRAY,24,180,visual,top6,same_expert_mean,0.9561631071965264,0.29328391837675877
chessboard_GRAY,24,180,visual,top6,spatial_neighbor,0.8804198847430474,0.49957813531210293
chessboard_GRAY,24,180,visual,top6,random_same_expert,0.8544823597318619,0.5515521271054142
chessboard_GRAY,24,180,visual,top7,same_expert_mean,0.9781728177668254,0.20791707572427529
chessboard_GRAY,24,180,visual,top7,spatial_neighbor,0.9614404908527686,0.2794769599218978
chessboard_GRAY,24,180,visual,top7,random_same_expert,0.9999999999994889,0.0
chessboard_GRAY,24,184,visual,top4,same_expert_mean,0.9167018646728667,0.39957582238290923
chessboard_GRAY,24,184,visual,top4,spatial_neighbor,0.8510457502309193,0.5463798172963455
chessboard_GRAY,24,184,visual,top4,random_same_expert,0.7513443617077821,0.7315367094525345
chessboard_GRAY,24,184,visual,top6,same_expert_mean,0.9539083775545987,0.3001882647470134
chessboard_GRAY,24,184,visual,top6,spatial_neighbor,0.9086216966580349,0.42808128515510346
chessboard_GRAY,24,184,visual,top6,random_same_expert,0.8970875301863539,0.45993824511939435
chessboard_GRAY,24,184,visual,top7,same_expert_mean,0.982151211299424,0.18810537835423335
chessboard_GRAY,24,184,visual,top7,spatial_neighbor,0.9582432281582295,0.290135783372348
chessboard_GRAY,24,184,visual,top7,random_same_expert,0.9532732962941893,0.30548853761941414
