sample_id,category,layer,position,modality,router_entropy,router_effective_k,active_expert_count,token_fanout,method,variant,selected_k,router_mass,cosine,relative_l2,quality_pass
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,top7,renormalized,7,0.8894111207828754,0.9986784967684379,0.1032518551347077,False
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass70,plain,6,0.7753117663809044,0.9974511795352453,0.11849950431507436,False
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass70,renormalized,6,0.7753117663809044,0.9974511795352454,0.18163854225241508,False
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass80,plain,7,0.8894111207828754,0.9986784967684377,0.05991247051772384,False
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass80,renormalized,7,0.8894111207828754,0.9986784967684379,0.1032518551347077,False
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass90,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass90,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass95,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass95,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass99,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,72,visual,2.069535255432129,7.921140955052982,8,4,mass99,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top1,plain,1,0.13389751707857334,0.28137771180358595,0.9861287749603402,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top1,renormalized,1,0.13389751707857334,0.28137771180358906,0.9674714976052772,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top2,plain,2,0.26779503415714667,0.9451445827243983,0.7744184110391151,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top2,renormalized,2,0.26779503415714667,0.9451445827244006,0.3288291751771109,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top4,plain,4,0.5233580190171435,0.9793891951651608,0.46412720828204,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top4,renormalized,4,0.5233580190171435,0.9793891951651614,0.22258312102067618,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top6,plain,6,0.7673072335095735,0.991693742794703,0.19936388057636417,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top6,renormalized,6,0.7673072335095735,0.9916937427947029,0.16429569830606394,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top7,plain,7,0.8854713757322347,0.9936557782217792,0.1390468180036542,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,top7,renormalized,7,0.8854713757322347,0.9936557782217792,0.11814012047582427,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass70,plain,6,0.7673072335095735,0.991693742794703,0.19936388057636417,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass70,renormalized,6,0.7673072335095735,0.9916937427947029,0.16429569830606394,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass80,plain,7,0.8854713757322347,0.9936557782217792,0.1390468180036542,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass80,renormalized,7,0.8854713757322347,0.9936557782217792,0.11814012047582427,False
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass90,plain,8,1.0,0.9999999999999992,0.0,True
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass90,renormalized,8,1.0,0.9999999999999992,0.0,True
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass95,plain,8,1.0,0.9999999999999992,0.0,True
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass95,renormalized,8,1.0,0.9999999999999992,0.0,True
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass99,plain,8,1.0,0.9999999999999992,0.0,True
camera,natural,47,73,visual,2.077895402908325,7.987640447082069,8,4,mass99,renormalized,8,1.0,0.9999999999999992,0.0,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top1,plain,1,0.14283836420023308,0.8888663359331381,0.8814034431694456,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top1,renormalized,1,0.14283836420023308,0.8888663359331404,0.462419641060311,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top2,plain,2,0.2770225955926849,0.9276843854329926,0.7796367795298221,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top2,renormalized,2,0.2770225955926849,0.9276843854329937,0.3766386820214153,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top4,plain,4,0.5372612527482679,0.99025665352408,0.47970362866336524,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top4,renormalized,4,0.5372612527482679,0.9902566535240804,0.13926259307503502,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top6,plain,6,0.7704522822220728,0.9979240669534531,0.15442413922945744,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top6,renormalized,6,0.7704522822220728,0.9979240669534533,0.13193539840539747,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top7,plain,7,0.8852261411110365,0.998943749244837,0.12527274112023012,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,top7,renormalized,7,0.8852261411110365,0.998943749244837,0.04599932443977129,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass70,plain,6,0.7704522822220728,0.9979240669534531,0.15442413922945744,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass70,renormalized,6,0.7704522822220728,0.9979240669534533,0.13193539840539747,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass80,plain,7,0.8852261411110365,0.998943749244837,0.12527274112023012,False
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass80,renormalized,7,0.8852261411110365,0.998943749244837,0.04599932443977129,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass90,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass90,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass95,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass95,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass99,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,75,visual,2.07609486579895,7.973271343974413,8,4,mass99,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top1,plain,1,0.1538437421505807,0.9110590779051578,0.8361875661813941,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top1,renormalized,1,0.1538437421505807,0.9110590779051603,0.49959328476168596,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top2,plain,2,0.2939200484621514,0.9578488549619594,0.6574431369337501,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top2,renormalized,2,0.2939200484621514,0.9578488549619605,0.4075257842971448,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top4,plain,4,0.549001904971855,0.9863631673861054,0.4691927365834539,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top4,renormalized,4,0.549001904971855,0.9863631673861057,0.1648845825133297,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top6,plain,6,0.7851733017301566,0.994508595156429,0.3121084317408082,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top6,renormalized,6,0.7851733017301566,0.9945085951564289,0.1464100770352405,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top7,plain,7,0.8942648419529607,0.9969327865852036,0.20157094313106882,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,top7,renormalized,7,0.8942648419529607,0.9969327865852036,0.11915291860279596,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass70,plain,6,0.7851733017301566,0.994508595156429,0.3121084317408082,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass70,renormalized,6,0.7851733017301566,0.9945085951564289,0.1464100770352405,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass80,plain,7,0.8942648419529607,0.9969327865852036,0.20157094313106882,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass80,renormalized,7,0.8942648419529607,0.9969327865852036,0.11915291860279596,False
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass90,plain,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass90,renormalized,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass95,plain,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass95,renormalized,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass99,plain,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,88,visual,2.072143316268921,7.9418267357224295,8,4,mass99,renormalized,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top1,plain,1,0.14088446447282896,0.43360507763031586,0.975910585264166,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top1,renormalized,1,0.14088446447282896,0.43360507763032047,0.9012386526780722,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top2,plain,2,0.2817689289456579,0.880507233720182,0.808330633783704,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top2,renormalized,2,0.2817689289456579,0.8805072337201841,0.48061602952192506,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top4,plain,4,0.5506675321161166,0.9608792749188053,0.5911605092510239,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top4,renormalized,4,0.5506675321161166,0.960879274918806,0.3220659312981526,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top6,plain,6,0.7770752236718161,0.9937039437695568,0.24818956021465322,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top6,renormalized,6,0.7770752236718161,0.9937039437695568,0.11203784125103539,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top7,plain,7,0.890279069449666,0.9973781528374991,0.09145348831948104,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,top7,renormalized,7,0.890279069449666,0.9973781528374993,0.09407440369400283,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass70,plain,6,0.7770752236718161,0.9937039437695568,0.24818956021465322,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass70,renormalized,6,0.7770752236718161,0.9937039437695568,0.11203784125103539,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass80,plain,7,0.890279069449666,0.9973781528374991,0.09145348831948104,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass80,renormalized,7,0.890279069449666,0.9973781528374993,0.09407440369400283,False
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass90,plain,8,1.0,0.9999999999999993,0.0,True
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass90,renormalized,8,1.0,0.9999999999999993,0.0,True
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass95,plain,8,1.0,0.9999999999999993,0.0,True
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass95,renormalized,8,1.0,0.9999999999999993,0.0,True
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass99,plain,8,1.0,0.9999999999999993,0.0,True
camera,natural,47,92,visual,2.0740745067596436,7.957178735039702,8,4,mass99,renormalized,8,1.0,0.9999999999999993,0.0,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top1,plain,1,0.14097012664788885,0.9139703759209958,0.8543475705488079,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top1,renormalized,1,0.14097012664788885,0.913970375920998,0.4695143135741381,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top2,plain,2,0.2819402532957777,0.9312737347644506,0.7669523352634531,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top2,renormalized,2,0.2819402532957777,0.9312737347644521,0.36498059907115327,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top4,plain,4,0.5467986181525832,0.9844266500625112,0.4890641019015067,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top4,renormalized,4,0.5467986181525832,0.9844266500625115,0.176789136469435,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top6,plain,6,0.7769396577335511,0.9941878315826956,0.28301540311896706,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top6,renormalized,6,0.7769396577335511,0.9941878315826955,0.1193223831062975,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top7,plain,7,0.8902123447744934,0.9987781683779339,0.11777979649536319,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,top7,renormalized,7,0.8902123447744934,0.998778168377934,0.049514270783887024,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass70,plain,6,0.7769396577335511,0.9941878315826956,0.28301540311896706,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass70,renormalized,6,0.7769396577335511,0.9941878315826955,0.1193223831062975,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass80,plain,7,0.8902123447744934,0.9987781683779339,0.11777979649536319,False
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass80,renormalized,7,0.8902123447744934,0.998778168377934,0.049514270783887024,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass90,plain,8,1.0,0.9999999999999998,0.0,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass90,renormalized,8,1.0,0.9999999999999998,0.0,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass95,plain,8,1.0,0.9999999999999998,0.0,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass95,renormalized,8,1.0,0.9999999999999998,0.0,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass99,plain,8,1.0,0.9999999999999998,0.0,True
camera,natural,47,94,visual,2.0746774673461914,7.961978046949606,8,4,mass99,renormalized,8,1.0,0.9999999999999998,0.0,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top1,plain,1,0.16632656133448476,0.8085985415350325,0.8630449291339318,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top1,renormalized,1,0.16632656133448476,0.808598541535034,0.6419250323207084,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top2,plain,2,0.2918764393077627,0.9370119320432435,0.734223658347409,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top2,renormalized,2,0.2918764393077627,0.9370119320432443,0.3545260002443928,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top4,plain,4,0.5391134269865816,0.9880284176831158,0.4692793768895934,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top4,renormalized,4,0.5391134269865816,0.988028417683116,0.15591546954064392,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top6,plain,6,0.7713710750873731,0.9981216834493603,0.20855033344483062,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top6,renormalized,6,0.7713710750873731,0.9981216834493605,0.07177711936375553,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top7,plain,7,0.8856855375436866,0.9990233583410193,0.11113424115008969,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,top7,renormalized,7,0.8856855375436866,0.9990233583410192,0.04629253989735216,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass70,plain,6,0.7713710750873731,0.9981216834493603,0.20855033344483062,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass70,renormalized,6,0.7713710750873731,0.9981216834493605,0.07177711936375553,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass80,plain,7,0.8856855375436866,0.9990233583410193,0.11113424115008969,False
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass80,renormalized,7,0.8856855375436866,0.9990233583410192,0.04629253989735216,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass90,plain,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass90,renormalized,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass95,plain,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass95,renormalized,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass99,plain,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,96,visual,2.0715980529785156,7.937497529530548,8,4,mass99,renormalized,8,1.0,0.9999999999999996,0.0,True
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top1,plain,1,0.14743704152990286,0.9266462570596946,0.8481000085481966,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top1,renormalized,1,0.14743704152990286,0.9266462570596972,0.4268120496486837,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top2,plain,2,0.27754976889303956,0.9366031981394957,0.7582871589454963,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top2,renormalized,2,0.27754976889303956,0.9366031981394971,0.3507141939679012,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top4,plain,4,0.5297689486208912,0.98190205016391,0.5103230063985755,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top4,renormalized,4,0.5297689486208912,0.9819020501639103,0.1907748793914342,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top6,plain,6,0.7667069273705381,0.994182244457338,0.29652483767531107,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top6,renormalized,6,0.7667069273705381,0.9941822444573382,0.1222511804925278,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top7,plain,7,0.8851759167453616,0.9971188689722955,0.15676597333562983,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,top7,renormalized,7,0.8851759167453616,0.9971188689722956,0.08007201226072519,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass70,plain,6,0.7667069273705381,0.994182244457338,0.29652483767531107,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass70,renormalized,6,0.7667069273705381,0.9941822444573382,0.1222511804925278,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass80,plain,7,0.8851759167453616,0.9971188689722955,0.15676597333562983,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass80,renormalized,7,0.8851759167453616,0.9971188689722956,0.08007201226072519,False
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass90,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass90,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass95,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass95,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass99,plain,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,98,visual,2.0764784812927246,7.976330601149738,8,4,mass99,renormalized,8,1.0,0.9999999999999997,0.0,True
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top1,plain,1,0.15141673973698974,0.8481284614891118,0.7685217174941078,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top1,renormalized,1,0.15141673973698974,0.848128461489115,1.199675073407136,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top2,plain,2,0.29365960993411483,0.8983965610125444,0.5108215775732345,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top2,renormalized,2,0.29365960993411483,0.8983965610125461,1.3462162458879272,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top4,plain,4,0.5528133033029257,0.9625809186820572,0.4244209840280809,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top4,renormalized,4,0.5528133033029257,0.9625809186820582,0.32969968116957443,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top6,plain,6,0.7852589168990304,0.9886816075246128,0.17368906030158326,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top6,renormalized,6,0.7852589168990304,0.9886816075246133,0.2185506003104103,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top7,plain,7,0.8926294584495152,0.9924720191439163,0.13039332161710393,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,top7,renormalized,7,0.8926294584495152,0.9924720191439166,0.14068942127170928,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass70,plain,6,0.7852589168990304,0.9886816075246128,0.17368906030158326,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass70,renormalized,6,0.7852589168990304,0.9886816075246133,0.2185506003104103,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass80,plain,7,0.8926294584495152,0.9924720191439163,0.13039332161710393,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass80,renormalized,7,0.8926294584495152,0.9924720191439166,0.14068942127170928,False
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass90,plain,8,1.0,0.9999999999999988,0.0,True
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass90,renormalized,8,1.0,0.9999999999999988,0.0,True
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass95,plain,8,1.0,0.9999999999999988,0.0,True
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass95,renormalized,8,1.0,0.9999999999999988,0.0,True
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass99,plain,8,1.0,0.9999999999999988,0.0,True
camera,natural,47,102,visual,2.071899890899658,7.939893728897661,8,4,mass99,renormalized,8,1.0,0.9999999999999988,0.0,True
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top1,plain,1,0.14450728479827082,0.8215961345047655,0.8310123813318797,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top1,renormalized,1,0.14450728479827082,0.8215961345047724,0.8871025388223461,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top2,plain,2,0.28025931717897334,0.9201046163592093,0.5540828270101812,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top2,renormalized,2,0.28025931717897334,0.9201046163592118,1.041019723842263,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top4,plain,4,0.5353137504543178,0.9352540325840584,0.47906967763796454,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top4,renormalized,4,0.5353137504543178,0.93525403258406,0.41098426246265835,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top6,plain,6,0.7749152313854718,0.9771240344187471,0.3064784155560838,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top6,renormalized,6,0.7749152313854718,0.9771240344187475,0.21267239583289924,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top7,plain,7,0.8874576156927358,0.9915611332764344,0.1421648180611487,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,top7,renormalized,7,0.8874576156927358,0.9915611332764347,0.14285076117189818,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass70,plain,6,0.7749152313854718,0.9771240344187471,0.3064784155560838,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass70,renormalized,6,0.7749152313854718,0.9771240344187475,0.21267239583289924,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass80,plain,7,0.8874576156927358,0.9915611332764344,0.1421648180611487,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass80,renormalized,7,0.8874576156927358,0.9915611332764347,0.14285076117189818,False
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass90,plain,8,1.0,0.999999999999998,0.0,True
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass90,renormalized,8,1.0,0.999999999999998,0.0,True
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass95,plain,8,1.0,0.999999999999998,0.0,True
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass95,renormalized,8,1.0,0.999999999999998,0.0,True
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass99,plain,8,1.0,0.999999999999998,0.0,True
camera,natural,47,108,visual,2.0759880542755127,7.9724197521960996,8,3,mass99,renormalized,8,1.0,0.999999999999998,0.0,True
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top1,plain,1,0.14909102846275143,0.9403596329038793,0.8147178075523142,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top1,renormalized,1,0.14909102846275143,0.9403596329038815,0.5262491343303283,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top2,plain,2,0.29359500287793566,0.9591479478271325,0.7206931395543298,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top2,renormalized,2,0.29359500287793566,0.9591479478271335,0.2873026154496363,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top4,plain,4,0.5781570414532553,0.9889880035992573,0.35467418111654203,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top4,renormalized,4,0.5781570414532553,0.9889880035992578,0.22097951204863045,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top6,plain,6,0.8074791964525344,0.9976181398116649,0.14133923511826096,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top6,renormalized,6,0.8074791964525344,0.997618139811665,0.10952701359674717,False
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top7,plain,7,0.9037395982262671,0.9993935126406797,0.041054832965780226,True
camera,natural,47,109,visual,2.064728260040283,7.88315543823094,8,4,top7,renormalized,7,0.9037395982262671,0.9993935126406795,0.0894435031466589,False
